@relation satimage

@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp29 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
103,83,113,109,95,79,75,75,77,82,3
112,92,111,111,109,89,95,90,113,112,3
95,85,107,103,104,85,90,82,100,96,3
104,85,112,103,106,90,89,89,106,105,3
88,72,92,97,94,79,84,80,98,111,3
99,81,107,99,109,92,90,90,100,108,3
97,80,98,94,95,85,84,92,107,118,3
83,59,107,99,104,89,82,78,96,104,3
111,92,104,109,108,90,96,96,112,114,3
118,96,117,108,115,90,93,89,106,114,3
108,86,106,111,106,87,84,84,106,115,3
107,88,116,111,113,96,99,95,118,117,3
102,87,102,106,103,88,88,76,95,104,3
100,89,99,95,102,94,78,70,88,105,3
108,94,111,111,115,91,88,92,106,115,3
104,92,99,103,106,94,78,78,111,119,3
106,83,106,106,107,85,92,92,107,113,3
106,87,102,111,112,92,92,88,103,113,3
88,69,98,98,99,81,80,80,99,104,3
116,96,111,116,118,96,99,95,118,122,3
107,88,91,107,43,111,66,82,96,104,3
88,72,106,97,98,83,80,76,94,94,3
107,87,104,104,103,86,83,87,108,110,3
95,88,103,103,100,89,78,78,104,122,3
100,85,108,103,111,90,89,89,111,114,3
104,92,108,112,106,94,78,74,102,114,3
100,81,103,103,106,87,78,78,102,110,3
112,92,111,107,104,85,86,86,104,112,3
108,90,106,106,102,83,88,92,115,115,3
113,92,108,99,97,80,82,78,84,89,3
102,87,99,103,103,87,88,84,99,104,3
111,87,112,107,111,92,88,88,107,113,3
107,92,104,104,108,90,96,96,112,114,3
97,83,98,102,99,85,84,80,99,104,3
100,81,99,99,97,80,82,82,97,101,3
107,87,100,104,91,72,75,75,84,90,3
109,89,108,112,106,87,93,93,111,119,3
106,87,111,106,107,88,88,88,107,108,3
73,60,84,97,111,91,92,88,102,115,3
99,83,104,104,103,86,83,79,95,105,3
116,96,111,111,109,89,86,90,113,122,3
103,86,111,111,106,91,92,92,111,120,3
107,87,104,109,108,86,87,87,103,114,3
97,80,111,111,116,96,97,97,112,118,3
106,90,106,115,107,88,88,88,107,113,3
103,94,92,88,94,91,68,57,81,102,3
99,79,104,100,99,86,83,83,99,105,3
103,92,107,111,104,85,90,90,109,117,3
130,101,125,125,121,103,88,92,116,122,3
126,104,109,109,108,90,92,87,108,114,3
99,79,104,96,112,98,92,83,95,105,3
108,90,115,111,115,87,84,80,94,94,3
104,85,103,103,106,90,93,93,106,114,3
107,85,111,116,118,96,95,95,113,117,3
117,94,120,120,120,98,101,101,115,120,3
111,90,85,98,79,67,71,84,103,108,3
96,81,95,95,92,76,78,82,97,97,3
107,87,104,109,108,94,96,96,112,119,3
99,86,106,106,106,87,88,88,106,106,3
120,94,111,115,112,96,101,101,116,122,3
99,85,99,103,96,81,82,82,104,112,3
111,92,104,104,108,86,92,96,108,114,3
115,94,116,116,116,96,93,88,111,113,3
70,83,84,92,115,102,97,92,106,115,3
103,86,56,92,40,120,64,84,102,106,3
99,83,96,100,91,79,79,83,99,105,3
128,103,108,103,120,97,93,93,125,135,3
111,91,112,112,111,96,93,93,111,118,3
106,87,106,106,99,85,84,88,107,113,3
107,87,100,100,108,86,83,79,103,110,3
100,85,95,95,106,80,93,93,115,114,3
108,90,106,111,111,87,92,88,106,111,3
104,85,77,99,56,97,74,82,102,110,3
77,64,97,102,111,91,88,84,106,115,3
106,98,99,99,99,92,88,88,103,118,3
111,91,103,107,103,83,88,88,107,109,3
88,72,106,102,106,91,84,84,102,111,3
113,96,117,117,111,94,89,85,97,105,3
111,87,111,111,107,88,88,88,107,113,3
117,94,111,102,81,65,68,64,73,78,3
106,87,107,112,107,87,93,88,107,109,3
106,87,102,98,95,81,84,84,95,96,3
107,92,103,107,100,81,86,86,104,108,3
109,89,112,108,115,94,93,97,115,114,3
111,91,103,112,99,83,88,88,107,109,3
111,94,107,112,107,96,88,84,111,118,3
111,87,112,107,111,92,93,93,111,118,3
120,102,75,99,75,58,67,79,103,109,3
95,79,97,97,102,83,88,88,98,102,3
116,96,113,118,112,90,96,96,112,114,3
113,89,103,99,92,76,78,78,84,85,3
103,88,91,103,91,78,82,86,113,127,3
91,74,99,99,97,83,78,78,88,89,3
102,87,91,95,91,79,84,84,99,104,3
112,92,91,103,79,63,66,74,87,92,3
108,90,106,111,111,94,92,92,102,115,3
98,83,112,107,116,92,93,88,111,109,3
111,91,103,107,107,87,93,93,107,113,3
95,79,97,97,94,79,88,92,115,115,3
120,97,115,120,99,85,92,92,116,122,3
112,92,107,111,113,89,86,78,96,92,3
113,89,112,117,115,94,93,93,115,119,3
111,87,120,120,116,96,88,88,107,113,3
103,85,103,103,100,81,82,86,100,104,3
112,94,111,115,120,98,92,84,102,102,3
104,89,108,99,106,94,85,78,115,114,3
95,81,99,91,96,81,82,82,96,100,3
66,49,102,92,106,91,84,80,94,102,3
99,78,103,99,113,89,86,82,100,104,3
111,92,118,113,112,94,96,96,117,119,3
95,79,106,106,111,91,88,88,106,106,3
109,92,117,112,120,94,93,89,115,119,3
107,88,107,107,104,89,86,86,109,112,3
95,74,103,99,109,89,82,82,96,100,3
112,88,111,111,118,96,99,95,113,117,3
61,46,100,96,95,86,79,75,84,90,3
98,87,103,103,107,92,79,84,107,113,3
111,87,113,113,112,94,96,92,117,114,3
103,92,103,107,104,85,90,90,118,117,3
103,85,99,99,100,85,86,86,100,108,3
103,86,106,106,106,87,88,92,106,111,3
107,87,104,109,103,86,92,92,108,110,3
99,85,107,99,104,85,86,86,100,108,3
109,89,108,108,111,94,89,93,111,110,3
95,81,99,103,104,81,78,86,104,108,3
99,83,100,100,95,79,83,87,99,105,3
103,86,106,106,102,87,84,80,98,98,3
99,83,102,102,102,83,88,88,102,102,3
106,87,102,102,99,85,84,88,103,113,3
103,88,103,103,100,85,90,90,104,112,3
103,83,100,100,103,86,87,92,112,114,3
113,92,108,103,97,76,82,78,88,93,3
113,92,108,103,120,101,97,89,120,124,3
62,83,112,107,107,92,88,84,103,109,3
95,83,113,104,99,86,83,79,91,97,3
108,86,111,106,106,79,80,80,98,98,3
103,79,123,100,127,105,92,83,103,105,3
99,81,107,107,104,89,82,82,100,104,3
102,83,102,102,103,85,84,80,95,91,3
112,90,115,111,102,83,84,88,98,106,3
103,83,97,106,98,79,84,84,94,102,3
107,88,111,111,113,92,95,95,118,122,3
112,96,111,103,104,85,78,74,91,96,3
99,83,102,106,102,87,92,88,106,115,3
102,83,94,98,95,81,88,80,95,104,3
99,79,100,109,103,90,96,96,108,114,3
102,83,98,102,99,81,84,88,99,104,3
99,88,95,99,91,78,82,90,100,108,3
99,79,106,102,106,91,88,88,106,111,3
99,83,102,102,102,83,84,88,102,115,3
106,91,112,107,111,92,88,88,95,104,3
111,92,109,104,108,94,92,96,108,110,3
95,81,95,95,96,78,82,82,96,100,3
94,91,99,107,103,96,88,79,107,123,3
102,83,111,102,107,85,84,80,95,100,3
91,78,95,99,96,81,86,86,96,108,3
109,85,112,112,120,97,93,89,111,114,3
103,86,111,111,111,91,92,88,106,115,3
107,87,113,113,112,90,92,92,112,114,3
99,88,99,107,109,92,74,70,100,112,3
103,90,106,106,111,87,88,92,111,115,3
102,80,102,106,103,85,88,88,103,113,3
106,87,102,106,103,88,92,88,107,113,3
100,78,103,99,106,90,89,74,75,97,3
100,81,99,95,102,83,85,89,106,114,3
111,91,107,107,111,92,93,88,107,109,3
102,80,115,115,107,92,97,101,112,118,3
115,94,112,112,107,87,88,84,99,104,3
109,92,112,112,115,90,89,93,115,124,3
103,81,99,99,104,89,90,86,104,104,3
102,83,102,98,99,81,80,76,87,96,3
112,88,103,107,100,85,90,86,104,108,3
103,83,106,106,106,91,88,88,106,111,3
106,87,106,102,103,85,88,92,107,113,3
109,92,112,108,115,101,89,85,106,114,3
111,90,106,115,107,96,97,97,116,122,3
107,87,109,104,108,90,92,87,103,110,3
112,94,115,115,106,91,88,92,111,115,3
115,94,107,107,111,87,97,97,111,113,3
107,92,104,113,112,94,92,92,117,130,3
99,79,111,106,111,94,88,88,106,111,3
106,83,107,103,103,87,93,88,107,109,3
115,87,112,116,111,96,93,84,99,109,3
100,85,122,127,125,104,93,89,120,129,3
95,79,96,96,95,75,83,83,95,105,3
108,86,106,106,111,91,92,97,111,120,3
99,79,113,109,112,94,92,87,103,105,3
96,81,91,95,92,80,78,78,92,101,3
102,87,111,102,103,85,88,84,103,108,3
102,83,99,99,99,79,84,88,99,109,3
98,79,99,99,99,83,84,84,103,104,3
56,96,103,103,111,90,93,89,102,105,3
108,90,106,102,94,72,76,80,89,94,3
111,87,109,109,108,90,92,92,108,119,3
97,83,98,98,99,81,80,84,99,108,3
109,89,108,103,102,87,93,93,111,110,3
121,100,104,100,108,98,87,79,108,110,3
59,39,99,83,99,83,71,55,61,63,3
103,81,116,111,118,92,95,95,113,112,3
102,87,106,106,112,85,84,84,103,113,3
102,87,94,102,99,88,84,84,99,113,3
112,90,115,111,111,87,88,84,102,106,3
103,87,113,113,108,94,92,87,103,105,3
113,92,108,112,111,94,93,93,111,114,3
79,79,96,100,99,83,83,83,95,101,3
99,85,99,103,104,85,86,90,104,112,3
106,90,106,111,107,85,88,84,103,108,3
112,88,111,111,113,96,95,95,109,117,3
100,81,99,99,102,80,85,82,97,101,3
100,81,95,99,102,80,85,85,102,110,3
116,96,116,116,113,92,95,95,118,117,3
104,89,103,108,111,90,89,85,106,110,3
111,94,111,111,103,88,92,88,103,104,3
106,87,107,107,111,92,97,93,111,113,3
100,85,103,103,97,83,85,85,102,105,3
111,94,103,103,107,92,88,88,107,118,3
99,79,96,104,95,79,83,83,95,101,3
112,94,120,115,120,94,101,97,115,125,3
97,80,102,98,91,78,80,80,95,100,3
109,89,117,117,111,87,89,85,97,105,3
112,88,111,111,113,96,104,99,118,117,3
103,90,92,102,102,87,88,84,98,102,3
96,81,95,99,97,80,82,85,106,110,3
107,88,103,99,83,66,74,82,91,96,3
103,86,102,102,102,87,84,88,111,115,3
103,83,113,109,108,86,87,87,108,110,3
96,81,103,91,102,83,82,85,92,101,3
111,96,109,113,117,94,92,92,108,114,3
99,75,100,100,99,79,83,79,91,105,3
99,86,102,97,111,91,88,84,111,106,3
112,94,115,115,106,87,84,76,94,98,3
106,90,106,106,107,88,92,92,107,113,3
112,88,95,99,96,81,82,86,100,108,3
115,94,115,111,99,81,84,84,95,104,3
99,85,107,107,100,81,82,82,104,112,3
104,89,95,103,92,80,82,85,111,114,3
111,92,113,113,117,98,96,92,112,124,3
115,94,106,111,112,88,92,88,99,104,3
111,92,109,113,99,83,83,75,84,90,3
106,87,99,103,103,83,88,88,103,109,3
103,88,107,107,104,85,86,86,104,108,3
107,92,104,109,108,90,96,96,112,114,3
91,78,108,99,111,94,85,82,92,101,3
95,85,103,103,100,81,86,90,109,112,3
112,96,107,111,109,89,90,90,109,112,3
99,79,100,96,99,83,87,83,99,101,3
112,94,115,115,115,94,88,88,106,111,3
115,94,111,115,95,81,80,84,95,96,3
111,87,107,103,103,83,84,88,107,113,3
103,87,109,109,112,90,92,92,112,119,3
106,87,112,99,103,87,84,88,103,109,3
94,79,95,95,103,87,93,93,111,123,3
111,92,118,109,117,94,92,92,112,114,3
100,85,103,99,102,83,82,78,102,105,3
107,87,96,104,99,83,87,92,108,110,3
112,98,106,115,111,91,92,92,106,111,3
107,88,107,107,109,89,90,86,109,112,3
95,79,115,106,106,87,88,88,102,106,3
111,94,112,116,116,96,97,93,116,123,3
103,81,103,95,104,89,86,82,96,96,3
111,90,106,111,107,92,92,92,107,118,3
98,83,99,99,99,79,84,79,95,100,3
111,92,109,113,112,90,96,96,117,114,3
108,90,102,102,85,76,84,88,111,115,3
104,85,103,95,102,83,85,85,97,105,3
115,94,99,103,103,87,84,88,111,113,3
112,88,107,107,113,92,90,86,104,104,3
97,80,98,98,95,78,80,84,95,100,3
102,87,94,102,99,85,88,88,99,113,3
108,86,120,115,120,98,88,84,111,111,3
59,91,107,95,111,92,84,71,79,93,3
95,83,97,97,98,76,80,84,98,106,3
106,87,103,103,103,83,84,84,103,104,3
115,98,112,116,121,100,84,79,107,109,3
98,79,107,107,116,96,97,97,111,118,3
102,83,103,103,107,87,88,88,107,109,3
99,83,96,96,99,79,83,79,99,97,3
107,92,111,111,109,89,95,99,113,117,3
112,94,106,115,106,94,72,64,98,102,3
109,85,103,103,106,90,89,93,106,114,3
94,79,99,99,99,83,88,84,99,100,3
111,94,103,103,99,79,84,93,107,109,3
106,87,103,107,103,83,88,84,103,104,3
98,76,99,91,99,83,88,84,95,100,3
125,102,121,116,111,92,88,88,103,109,3
92,76,94,98,95,81,84,84,103,108,3
103,81,103,103,100,81,90,90,100,100,3
107,92,107,107,104,85,90,90,113,112,3
102,83,102,98,99,78,80,80,99,104,3
95,85,83,99,96,85,82,86,100,108,3
95,83,102,97,98,79,76,84,102,111,3
103,87,104,100,95,79,75,75,84,93,3
97,83,98,94,95,81,84,84,103,113,3
106,87,111,111,112,92,92,92,112,118,3
111,96,113,113,112,90,92,96,112,119,3
116,96,111,111,118,96,90,90,104,108,3
103,86,88,84,73,54,64,72,89,94,3
116,96,116,121,118,96,95,99,118,127,3
107,87,104,104,103,86,92,87,103,110,3
107,92,99,103,96,78,86,90,104,112,3
87,71,100,96,91,79,83,87,95,101,3
91,78,99,95,96,78,82,86,96,104,3
95,86,106,111,102,87,80,84,111,115,3
100,81,99,95,97,76,82,85,102,110,3
106,87,112,99,107,87,84,84,99,104,3
107,88,111,111,104,89,95,95,113,117,3
102,83,106,106,107,88,88,88,103,118,3
99,81,107,99,128,103,95,82,100,108,3
103,83,113,104,95,75,79,71,73,79,3
100,89,99,103,102,87,85,78,92,101,3
103,90,115,115,115,94,92,88,102,106,3
102,83,99,103,107,87,79,79,107,113,3
111,91,107,99,95,79,84,79,95,96,3
111,92,118,118,112,98,92,92,99,105,3
102,87,107,107,111,92,84,84,111,118,3
103,83,106,111,111,91,97,101,115,120,3
111,91,116,116,116,96,93,97,116,118,3
102,83,103,103,103,87,84,79,91,93,3
106,87,125,125,116,99,88,84,107,113,3
95,83,92,102,73,83,84,88,111,111,3
106,90,98,102,83,78,84,84,103,113,3
95,75,102,102,98,79,80,84,94,98,3
103,86,106,106,106,87,92,97,115,115,3
117,94,115,111,106,87,80,76,85,90,3
107,87,104,104,108,86,92,92,103,105,3
95,78,99,103,96,81,86,86,104,108,3
103,85,103,103,100,81,82,82,100,104,3
106,91,107,107,111,92,88,84,107,109,3
102,87,106,106,103,81,88,84,103,108,3
104,85,103,112,106,94,93,97,115,124,3
107,87,100,100,103,83,79,83,103,114,3
103,86,102,106,111,91,84,88,106,115,3
95,79,104,100,99,83,79,83,95,93,3
98,79,112,107,111,92,93,97,111,118,3
95,79,92,92,94,79,80,84,94,98,3
99,85,99,103,100,81,82,82,100,108,3
104,89,112,108,106,94,93,93,111,114,3
103,88,111,107,113,96,90,90,113,112,3
77,83,92,106,115,102,92,80,106,106,3
113,92,108,103,92,76,78,70,84,82,3
107,87,109,109,103,86,87,92,112,119,3
107,87,104,104,103,83,92,87,99,105,3
99,79,102,106,106,87,92,88,102,106,3
112,92,116,111,118,92,95,104,113,127,3
104,85,95,99,102,83,85,82,97,105,3
108,94,115,120,115,98,97,92,120,120,3
112,94,106,106,106,94,76,64,98,111,3
113,96,112,112,115,97,97,97,115,114,3
112,94,102,106,106,87,88,88,115,120,3
103,87,96,100,99,83,87,87,99,105,3
120,94,112,107,95,83,79,75,79,89,3
107,88,111,111,109,89,90,90,113,112,3
111,94,120,115,116,96,92,84,95,96,3
83,70,99,99,106,87,85,89,102,105,3
115,90,111,106,107,88,88,88,107,113,3
99,86,102,102,106,91,84,72,94,106,3
115,94,98,111,87,74,84,92,112,122,3
99,86,92,106,98,83,80,80,106,115,3
111,87,111,102,107,88,88,92,112,118,3
103,83,109,109,108,90,92,87,103,105,3
104,85,95,99,102,87,85,93,120,119,3
107,87,109,104,108,86,87,83,103,105,3
104,89,108,112,106,87,89,89,106,114,3
107,92,100,104,95,83,87,92,103,105,3
107,92,107,107,104,89,86,82,104,112,3
81,65,99,99,99,79,79,79,99,109,3
103,86,97,102,102,91,84,88,106,111,3
106,94,102,106,103,88,88,92,112,118,3
115,97,115,115,107,88,84,84,99,104,3
91,78,95,95,97,80,85,93,111,114,3
56,44,95,84,102,90,74,70,79,82,3
107,88,107,107,100,78,78,82,104,104,3
68,67,99,91,100,85,82,78,91,92,3
103,85,107,103,109,89,86,86,104,104,3
107,87,113,113,108,86,87,92,122,135,3
115,94,112,112,111,96,97,93,111,118,3
84,83,98,98,91,78,80,80,99,104,3
115,94,95,99,99,79,84,84,91,96,3
107,88,107,103,104,85,86,86,109,104,3
107,88,116,111,109,89,90,86,109,104,3
108,90,111,106,98,83,88,84,98,98,3
43,108,111,89,112,92,92,84,95,104,3
95,83,92,92,98,79,84,84,102,111,3
108,90,106,115,106,87,92,92,111,111,3
91,79,96,96,99,79,79,83,95,105,3
103,92,100,100,99,86,79,75,99,110,3
112,90,106,102,106,87,88,88,111,111,3
97,83,102,111,87,81,88,88,103,108,3
103,83,96,96,91,79,79,83,95,97,3
116,92,109,109,112,90,92,87,108,110,3
95,79,97,102,102,83,88,88,106,115,3
113,96,112,117,120,97,93,93,120,129,3
103,86,102,102,102,87,84,84,106,111,3
107,88,107,107,104,89,86,90,104,108,3
107,85,111,116,113,96,99,95,113,122,3
109,89,112,112,111,90,97,93,111,114,3
106,91,103,99,103,92,84,88,103,113,3
94,83,99,91,95,79,79,79,95,100,3
96,81,95,99,102,83,85,85,102,101,3
123,103,122,127,125,104,93,97,125,124,3
109,96,117,112,120,101,93,89,106,114,3
102,83,126,112,126,104,88,84,107,113,3
107,88,107,107,96,81,90,86,104,108,3
108,98,88,106,89,87,84,76,102,111,3
71,78,77,91,115,97,93,82,120,124,3
73,54,107,103,111,100,88,84,99,104,3
108,86,120,115,131,105,92,88,120,125,3
99,86,102,92,98,87,72,64,98,111,3
103,96,99,103,96,81,90,90,109,112,3
106,87,103,103,111,87,88,84,103,109,3
106,91,107,103,99,79,79,84,103,109,3
34,137,96,100,103,86,92,92,103,105,3
91,75,100,100,99,83,83,79,99,105,3
106,87,103,95,95,79,88,88,103,100,3
115,94,115,120,112,92,97,92,103,113,3
106,94,115,106,99,88,80,84,103,104,3
107,85,111,107,113,92,90,90,109,112,3
100,85,91,99,92,80,82,82,97,105,3
107,88,111,111,109,85,90,90,113,112,3
92,87,106,106,99,92,84,84,107,122,3
113,92,112,112,115,94,89,89,115,114,3
103,85,116,111,109,89,90,90,109,112,3
112,92,111,111,113,92,90,90,113,117,3
103,86,111,106,102,87,84,88,111,115,3
108,94,102,111,98,79,88,97,120,120,3
103,83,102,102,98,79,84,80,98,102,3
103,86,92,102,69,79,80,84,102,102,3
95,88,103,95,104,92,82,74,96,104,3
97,80,111,102,116,96,97,92,107,113,3
103,83,104,100,103,86,83,83,99,101,3
115,102,116,112,111,96,79,71,103,113,3
107,88,111,111,109,85,90,95,113,117,3
112,92,116,111,118,96,95,90,109,112,3
104,85,103,108,106,87,89,89,106,114,3
109,89,103,108,102,83,97,93,120,124,3
118,96,117,112,115,90,93,89,102,110,3
99,83,96,100,99,83,87,83,103,105,3
97,76,98,111,103,81,88,88,112,122,3
103,87,104,109,103,90,87,92,108,114,3
107,92,113,113,117,101,92,96,112,124,3
112,92,107,111,113,92,90,90,109,112,3
109,89,108,108,111,90,97,97,111,114,3
107,83,109,109,108,90,92,87,108,110,3
121,100,109,113,103,86,87,87,103,114,3
103,85,107,107,104,85,86,86,104,108,3
95,83,111,106,106,94,84,84,106,115,3
98,79,103,103,99,83,84,84,99,104,3
88,69,102,98,103,85,80,71,83,87,3
97,76,98,98,95,78,80,68,83,83,3
96,78,95,99,111,87,89,89,106,105,3
96,78,95,95,92,76,82,85,97,97,3
109,89,103,108,111,87,89,89,106,114,3
108,90,115,111,106,87,88,84,106,111,3
106,83,111,102,112,92,88,88,107,113,3
92,90,106,115,116,103,97,88,116,122,3
112,88,107,107,100,81,82,82,104,108,3
113,89,108,108,111,87,93,93,111,114,3
107,87,104,104,108,86,92,92,108,110,3
88,68,88,84,85,68,72,76,85,90,4
89,79,75,87,95,92,75,75,95,100,4
49,90,85,73,75,63,68,76,91,100,4
68,85,99,99,96,81,82,82,96,104,4
91,68,92,92,89,72,80,80,94,94,4
112,90,111,111,102,87,88,84,98,102,4
85,68,91,87,91,75,75,75,91,93,4
88,69,94,94,91,74,76,80,91,96,4
88,73,94,94,95,74,80,76,91,91,4
91,74,95,95,92,83,85,85,97,110,4
87,67,91,91,91,74,78,78,91,96,4
91,71,91,87,91,75,75,75,88,90,4
87,74,95,91,83,70,78,74,91,92,4
87,63,91,91,87,70,78,78,96,100,4
77,61,91,87,87,67,75,71,83,85,4
54,70,68,75,71,63,66,70,79,92,4
91,72,97,92,102,79,84,76,85,90,4
79,59,87,83,87,66,74,78,91,92,4
81,65,87,87,91,75,75,75,91,100,4
116,96,83,103,75,59,63,66,79,84,4
77,64,79,75,85,72,72,68,73,78,4
81,72,103,95,99,87,75,75,103,109,4
66,98,79,83,79,67,75,75,83,93,4
63,70,88,77,79,73,67,67,75,78,4
95,85,95,91,100,85,70,63,91,100,4
100,81,99,103,92,76,82,82,97,105,4
85,68,83,87,83,71,75,75,87,93,4
107,92,103,107,71,59,66,78,100,104,4
85,68,87,87,87,71,75,79,91,93,4
79,70,66,73,79,62,70,67,75,82,4
95,75,92,88,94,76,76,76,85,90,4
85,76,87,87,91,75,84,79,95,96,4
83,74,91,95,84,69,78,74,79,89,4
67,69,77,85,83,81,80,80,95,100,4
83,67,87,87,87,74,74,74,87,88,4
96,78,88,99,84,69,78,82,102,110,4
84,65,85,85,83,70,71,71,87,91,4
100,85,103,103,106,87,89,85,106,114,4
91,74,91,91,92,76,78,74,92,93,4
87,66,88,91,88,73,78,78,88,93,4
95,79,92,92,102,83,84,88,98,106,4
81,64,92,88,94,72,76,68,85,82,4
98,79,99,95,95,79,79,79,91,96,4
111,91,116,107,107,92,84,84,107,104,4
95,79,100,96,99,83,79,79,95,97,4
84,76,89,85,95,85,71,76,99,108,4
56,103,95,95,92,76,78,78,88,93,4
75,58,81,85,91,81,76,76,83,87,4
89,76,87,91,79,71,71,71,68,77,4
109,81,112,108,120,97,93,89,115,114,4
87,79,75,87,77,90,75,79,91,97,4
75,65,77,73,83,67,68,68,83,83,4
96,74,91,84,88,76,78,85,102,105,4
84,73,85,89,91,74,76,76,83,87,4
91,74,91,91,87,70,78,78,87,96,4
91,79,88,92,89,87,76,72,89,98,4
96,81,91,91,88,83,74,74,84,97,4
95,81,79,95,67,96,70,74,87,92,4
81,76,87,91,95,79,79,84,99,96,4
83,63,83,79,67,59,70,70,83,88,4
63,90,85,89,87,78,80,84,91,96,4
87,70,84,84,84,65,70,67,75,78,4
61,79,75,79,77,72,71,71,84,93,4
94,72,95,95,95,79,79,71,83,96,4
91,71,87,83,88,72,75,75,88,90,4
88,69,85,89,87,70,76,76,87,87,4
96,78,99,95,92,80,82,78,92,97,4
95,78,99,99,100,81,82,78,96,104,4
89,76,87,87,87,71,75,75,87,93,4
79,66,84,81,84,80,67,67,84,89,4
85,72,83,83,79,62,71,67,75,85,4
67,94,85,89,83,70,68,68,75,75,4
85,65,87,95,91,71,75,75,87,96,4
83,71,87,87,88,72,75,79,88,97,4
87,63,83,87,83,70,74,74,83,88,4
81,68,84,84,89,72,72,72,85,90,4
103,83,111,106,111,91,88,88,106,111,4
95,78,91,91,87,70,74,78,87,84,4
96,78,95,95,97,80,85,85,97,105,4
85,68,91,87,87,71,75,71,87,89,4
79,63,83,83,87,70,78,74,83,92,4
95,79,96,96,95,79,83,83,95,101,4
85,68,83,87,83,71,71,71,79,85,4
77,64,88,92,89,68,76,76,89,90,4
88,83,89,102,83,67,76,80,95,100,4
88,68,84,88,89,68,72,72,85,86,4
92,73,85,85,87,70,76,80,87,91,4
88,72,84,88,89,68,80,76,85,90,4
73,61,91,83,95,83,75,71,79,85,4
99,78,107,107,109,89,82,78,91,96,4
85,76,91,91,79,67,71,67,72,74,4
95,79,91,91,95,79,83,79,95,97,4
87,71,91,91,84,72,75,75,88,90,4
81,64,88,92,85,68,76,76,94,94,4
43,101,89,85,79,63,68,68,83,87,4
95,81,95,95,96,78,82,82,96,100,4
85,68,79,79,75,62,67,71,79,85,4
95,74,91,87,87,70,78,74,87,92,4
89,68,91,91,83,75,67,59,58,104,4
91,70,95,95,91,74,74,66,63,100,4
94,76,95,91,91,75,79,84,95,100,4
95,75,100,96,95,79,83,83,91,97,4
102,79,91,91,87,75,71,67,75,89,4
83,81,83,87,83,63,70,74,91,96,4
87,70,87,87,87,70,74,74,87,88,4
95,71,91,96,84,75,79,83,103,105,4
91,72,88,88,94,72,80,80,89,90,4
96,81,91,91,92,76,82,78,88,93,4
112,90,106,111,106,87,88,88,102,102,4
58,67,75,67,88,75,75,71,73,79,4
111,90,106,106,103,85,84,84,99,104,4
95,75,96,91,95,75,83,83,91,97,4
91,75,91,91,91,72,79,79,91,90,4
84,69,89,85,91,70,76,71,87,87,4
63,69,85,81,99,85,80,71,79,91,4
107,83,104,100,103,83,87,83,103,114,4
87,70,91,88,84,69,78,78,88,89,4
51,113,75,84,73,65,72,76,85,98,4
40,116,95,95,99,79,84,71,83,93,4
79,67,43,67,70,64,67,71,81,86,4
87,70,91,91,92,69,78,82,88,97,4
87,67,87,87,91,72,75,71,84,93,4
79,67,75,75,83,66,66,66,79,88,4
91,74,95,91,92,76,78,78,88,97,4
92,80,94,89,91,74,80,80,99,100,4
94,76,91,95,95,79,75,75,91,96,4
85,79,91,95,95,79,71,71,95,104,4
95,78,99,95,100,81,86,82,96,96,4
87,74,95,91,96,81,78,78,91,96,4
88,73,89,89,95,81,80,80,103,96,4
103,83,84,97,81,65,72,80,102,106,4
84,76,81,81,83,70,76,76,91,96,4
85,72,83,79,75,62,71,67,79,81,4
91,78,95,91,92,76,82,82,92,101,4
71,73,81,94,91,81,76,80,99,104,4
91,74,75,75,60,81,56,49,40,112,4
99,79,109,104,108,90,83,83,103,105,4
92,73,94,94,91,70,71,76,91,96,4
83,79,96,96,91,79,83,79,95,93,4
96,78,95,99,97,80,82,82,92,101,4
107,88,107,107,79,63,78,82,104,108,4
87,70,91,88,88,69,74,74,84,97,4
92,76,102,102,95,81,84,80,99,100,4
75,71,67,71,66,60,67,71,73,75,4
94,79,83,83,75,62,67,67,75,96,4
75,67,96,87,95,86,71,67,84,93,4
99,81,95,95,96,78,82,82,100,96,4
79,62,89,85,91,67,76,71,83,87,4
75,63,91,84,88,69,78,67,88,89,4
87,74,88,91,92,73,82,74,88,93,4
87,70,91,91,92,73,78,82,92,93,4
106,87,120,111,107,92,88,84,107,108,4
91,71,91,87,91,72,79,79,88,93,4
98,83,99,99,103,79,88,88,107,109,4
83,74,91,88,88,76,74,70,88,85,4
84,72,84,84,81,72,68,72,85,86,4
83,70,87,91,87,74,74,74,87,92,4
67,78,84,88,88,76,74,67,79,85,4
66,79,68,83,64,75,71,67,79,85,4
71,63,73,66,75,62,67,67,79,82,4
97,80,98,102,95,78,80,84,99,104,4
67,70,95,88,88,76,74,67,75,89,4
98,76,99,99,99,79,79,75,91,96,4
91,75,96,91,91,75,79,83,95,97,4
84,68,84,84,73,57,64,64,69,71,4
95,79,100,100,99,83,87,87,99,105,4
79,75,91,91,84,68,75,79,95,101,4
85,76,83,83,79,62,71,71,75,81,4
98,72,95,91,91,75,75,79,87,93,4
77,79,92,88,85,72,76,80,89,94,4
106,79,107,107,107,87,84,88,107,109,4
