@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-2,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
111.7246,56.7521,30.6901,h
19.4286,13.2036,32.1315,h
19.9205,10.3429,27.5493,h
17.047,12.8708,61.3508,h
16.7566,11.3063,48.504,h
27.7011,16.692,13.072,h
47.0562,10.9906,74.324,h
45.8362,8.3055,49.125,h
21.5607,13.0366,7.6756,h
21.9633,9.5128,53.3763,h
23.3398,6.8631,23.0812,h
24.0591,17.4114,60.2985,h
135.273,65.3513,24.4469,h
32.262,17.019,68.6518,h
96.5835,56.2383,11.843,h
15.7018,12.2335,30.8802,h
21.1547,9.6927,42.3649,h
189.129,17.6867,8.699,h
83.9567,30.1932,81.213,h
25.7838,13.3367,20.3804,h
54.5251,10.5625,81.5486,h
182.1988,30.1159,2.0516,h
124.645,77.1222,68.7039,h
13.8117,9.2433,62.4361,h
124.4561,25.3229,57.5178,h
80.1738,57.3847,29.038,h
29.5565,8.3588,46.1951,h
19.8126,12.1361,20.69,h
24.4766,10.2554,73.9672,h
67.1505,52.2684,55.164,h
25.2494,17.2241,2.9235,h
60.1978,20.9071,57.4882,h
28.5649,14.5312,50.1338,h
20.8891,10.571,38.241,h
85.0943,41.8733,4.1744,h
28.403,10.4729,51.1425,h
79.4345,11.5257,15.9883,h
121.5675,29.0624,21.5078,h
90.092,11.9871,56.827,h
57.9426,29.9764,48.107,h
22.9543,12.7254,19.4197,h
51.4183,10.8034,7.107,h
84.2134,20.7409,54.1745,h
57.0245,7.2947,70.5777,h
131.1632,33.058,7.5425,h
21.9325,6.617,58.5795,h
28.5322,15.1782,62.7504,h
69.9448,23.0824,57.393,h
50.1987,27.2441,21.9175,h
17.6918,7.5442,49.5886,h
45.4329,10.4937,72.747,h
31.3909,29.5248,7.575,h
31.4821,9.0996,40.707,h
10.2413,6.6381,89.1466,h
48.1061,43.2783,20.8127,h
25.9292,6.0402,68.6197,h
16.981,11.3089,33.2622,h
35.1319,9.2773,31.7555,h
22.0358,18.3018,15.8867,h
146.4313,42.5271,65.3512,h
50.6003,10.4472,50.4959,h
66.3173,37.1935,4.738,h
23.1865,8.4866,15.874,h
24.7912,14.8539,38.906,h
27.9892,25.4973,76.933,h
29.5565,9.7677,25.3811,h
199.202,39.0903,30.2934,h
22.8168,15.1381,51.93,h
211.8697,57.7383,65.2246,h
90.2668,31.9218,28.7043,h
227.085,82.2788,47.572,h
74.3523,24.1072,28.7573,h
28.5608,6.7988,12.69,h
73.2198,18.4237,78.429,h
102.044,47.8929,49.9828,h
32.9421,8.9781,12.2897,h
105.0651,52.5524,33.9023,h
68.3318,15.8303,4.2399,h
63.6221,19.8789,18.4513,h
214.789,29.542,10.652,h
121.847,68.8078,60.0705,h
70.441,33.5083,27.2726,h
95.4421,57.4709,15.686,h
75.888,32.9711,43.3579,h
19.9211,5.3363,30.5372,h
29.3057,18.6388,41.7415,h
35.8971,11.9435,74.6084,h
86.1587,48.714,17.3795,h
61.5901,49.8072,84.7875,h
21.0211,16.2035,61.8302,h
95.0296,23.6139,20.3594,h
31.8841,13.4964,77.7712,h
45.989,11.4069,24.65,h
253.248,46.3211,61.742,h
22.052,20.3024,7.2463,h
113.9689,62.7857,73.1525,h
167.1511,69.8503,40.1606,h
27.4263,16.0119,8.9147,h
50.7171,17.6451,22.0167,h
20.0324,16.4192,38.4644,h
238.202,95.1143,88.1881,h
35.4709,9.4004,63.2829,h
33.4631,22.732,77.2515,h
70.5137,15.7868,12.1959,h
18.5269,6.6591,44.8909,h
139.7989,90.8769,53.7335,h
261.9837,44.4222,4.1909,h
175.304,71.4598,38.8804,h
174.725,119.746,46.165,h
25.8564,11.769,84.2325,h
20.5036,8.7406,16.992,h
56.6389,19.6846,13.0161,h
30.7372,13.1739,44.74,h
97.6397,20.4006,41.6738,h
254.0912,129.8571,63.6941,h
41.6022,10.724,85.1877,h
12.9801,10.8815,30.803,h
31.7211,16.743,7.138,h
16.1811,11.7269,19.4003,h
193.654,73.6691,85.0659,h
68.8641,21.4735,0.1121,h
20.3579,14.379,26.143,h
118.6109,32.0536,84.1882,h
8.8805,4.351,79.5006,h
184.1744,70.3681,89.5442,h
30.2409,23.8009,40.8581,h
31.4295,17.7595,50.569,h
150.4164,46.3383,32.694,h
78.3645,32.9876,34.7235,h
70.2081,45.9078,37.4091,h
46.8094,20.6585,7.166,h
140.6142,104.4255,85.1154,h
31.881,6.401,52.9994,h
110.7401,43.7493,28.8148,h
75.6987,12.4807,72.1787,h
123.5097,71.642,35.1456,h
57.6004,19.0414,19.177,h
131.851,32.4922,4.37,h
29.1651,6.1959,29.2368,h
66.972,11.5441,77.5046,h
41.3879,8.8863,15.616,h
14.985,5.5751,35.9056,h
18.9655,12.8313,17.654,h
37.8414,14.444,74.1629,h
34.1583,11.7043,49.1591,h
100.296,41.647,88.1303,h
43.9765,22.1134,24.0983,h
138.405,35.7701,21.341,h
120.765,72.165,58.771,h
14.6629,13.0714,48.3131,h
25.8227,16.4357,0.999,h
93.1176,56.0304,12.7497,h
38.6861,14.6548,41.6313,h
34.728,14.057,64.9417,h
29.5008,22.3311,7.7203,h
15.688,11.6747,18.6683,h
34.1331,10.3323,66.2011,h
86.9716,28.3568,24.9483,h
29.6869,6.3752,43.948,h
10.0268,6.354,61.3248,h
16.0723,15.0917,13.0877,h
29.6274,14.5327,38.887,h
20.4596,12.1963,78.702,h
50.4295,19.4545,46.857,h
13.19,10.8355,52.378,h
107.3611,30.2678,3.4113,h
52.412,11.8978,36.3549,h
41.9434,7.6522,4.132,h
156.852,28.3523,46.754,h
28.7063,15.1931,9.7129,h
106.618,61.0142,36.7845,h
101.308,67.1717,48.329,h
28.4015,9.4934,34.9012,h
18.7278,10.1874,33.714,h
24.942,13.7098,37.1575,h
21.1547,9.6927,42.3649,h
20.7415,11.2595,56.4785,h
26.1013,18.8656,51.516,h
184.585,124.715,87.365,h
32.5528,4.6957,49.7571,h
104.741,95.317,72.0421,h
30.6744,15.2889,27.3278,h
20.8613,7.1168,68.2545,h
166.4309,68.1438,28.5987,h
208.706,101.9,84.4992,h
22.0169,10.8862,32.666,h
140.1735,17.9349,50.6208,h
21.9678,11.1386,44.108,h
51.9981,21.2618,83.4293,h
23.9707,15.5071,18.953,h
13.0105,11.9466,64.2228,h
59.6244,14.5995,11.179,h
223.3749,62.8629,73.0226,h
45.4692,28.2858,7.3989,h
80.4825,58.0525,63.6153,h
11.8835,7.8188,81.6178,h
93.4231,52.127,22.1891,h
115.264,14.0075,28.01,h
