@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
12.9089,2.8848,27.2196,1.0421,g
17.7978,2.7288,30.7423,4.412,g
14.9228,2.5855,13.1921,24.9145,g
24.7001,2.7616,-16.1469,21.8522,g
12.9505,2.2201,15.125,45.055,g
7.1998,2.0512,4.9374,64.912,g
20.4438,2.9501,35.8239,1.832,g
15.7099,2.5257,16.5066,10.995,g
52.044,4.2771,79.342,3.107,g
12.3029,2.4676,-10.6956,62.5869,g
7.4598,2.0881,6.1041,11.249,g
30.699,3.9531,79.7741,2.4052,g
36.147,3.215,46.8314,9.093,g
27.5089,3.6777,49.4474,5.6174,g
14.58,2.6355,24.106,17.282,g
21.2871,2.4935,-108.745,10.285,g
11.9031,2.3936,-14.7146,57.6366,g
28.6254,3.1816,43.8447,0.261,g
10.9101,2.5391,30.7706,2.6397,g
10.5762,2.2266,-4.3241,10.381,g
11.4298,2.3766,22.1543,16.73,g
10.5344,2.3936,22.586,22.5743,g
24.8697,3.1612,18.1846,2.1358,g
52.6694,4.4133,90.9207,1.744,g
23.98,3.3601,56.0688,5.9768,g
19.0735,2.2911,25.194,74.308,g
9.9303,2.179,-15.3123,20.293,g
19.4855,2.8777,-15.5957,8.4993,g
14.8271,2.8785,13.2603,1.87,g
12.3503,2.6726,28.567,2.2185,g
7.0241,2.3334,-3.681,63.6689,g
14.7336,2.8312,48.5506,6.78,g
15.3788,2.6618,-8.6385,9.3801,g
24.2211,3.2695,62.521,1.851,g
16.5967,2.6144,-18.9643,88.9008,g
11.1066,2.1055,6.1336,69.383,g
17.6006,3.0554,53.6403,7.26,g
12.104,2.5172,8.5877,5.484,g
18.6235,2.8146,133.877,3.408,g
20.5476,3.0445,-19.8689,8.4572,g
22.3447,3.2544,73.376,6.5938,g
12.4487,2.2956,17.7501,18.316,g
22.5856,2.854,88.1925,27.1274,g
17.8488,2.4893,13.6351,56.0713,g
21.6966,2.934,17.6318,27.943,g
16.6928,2.5599,-12.0955,40.633,g
24.4164,2.8899,61.0348,5.7941,g
45.616,3.8024,35.5267,20.595,g
20.1834,2.5587,-29.3001,64.525,g
37.0624,3.9317,97.4187,2.334,g
16.8653,2.5198,-8.5647,24.663,g
10.8365,2.2455,8.1612,80.6796,g
11.4371,2.5126,-18.2562,22.598,g
17.0225,2.8092,21.2323,7.944,g
20.5629,3.2398,62.8737,3.6733,g
18.183,2.842,-26.7741,13.576,g
9.9673,2.2355,-11.7216,5.6753,g
16.034,2.2175,15.3561,34.553,g
14.8964,2.2934,-19.9559,36.8443,g
16.6555,2.5192,-19.0066,1.897,g
23.6375,3.1575,39.3201,1.0271,g
22.951,3.1608,92.7354,14.047,g
28.8355,3.6695,81.4294,3.9201,g
16.9707,2.7376,-19.0277,10.515,g
11.173,2.4742,11.4944,84.2043,g
12.4573,2.2504,15.6523,3.427,g
12.432,2.4749,-10.6232,28.966,g
21.0153,2.9263,36.8902,4.501,g
18.6041,2.7173,7.0832,5.0738,g
16.4235,2.5717,11.5495,10.4413,g
16.6034,2.5949,-19.4005,88.1698,g
15.4514,2.4362,-6.7651,17.0993,g
12.6978,2.2788,10.1953,34.5976,g
18.5682,2.8445,26.7635,15.939,g
15.4762,2.4594,-7.4089,3.896,g
22.5427,2.9908,6.0209,51.7229,g
12.2273,2.6053,23.9444,3.129,g
10.9159,2.2188,5.2668,74.1884,g
19.7964,2.9612,64.1715,0.9563,g
21.2076,3.0378,17.1893,23.142,g
21.9908,3.3466,73.206,2.451,g
16.3591,2.8007,70.2504,6.3649,g
44.0194,4.0869,85.2885,12.408,g
34.4071,3.3192,31.7049,4.01,g
12.5415,2.4771,-14.0753,0.3681,g
22.8507,3.3797,42.1381,6.54,g
14.2779,2.5723,-23.9344,47.559,g
23.8627,3.1989,62.114,2.9285,g
12.1918,2.356,-2.0715,89.274,g
35.7181,3.8856,60.9939,2.062,g
15.1329,2.772,13.2609,4.916,g
14.3925,2.4771,-6.3094,1.7082,g
24.4619,3.0124,-30.9218,1.751,g
24.0409,2.8822,-40.983,88.2424,g
19.9609,3.1335,-16.1682,18.183,g
10.1384,2.415,8.6021,13.1194,g
18.5428,2.7054,23.6713,4.915,g
15.839,2.4564,17.4069,48.901,g
22.1137,2.6186,11.5049,2.96,g
19.9646,3.0386,39.4893,1.5361,g
12.1376,2.5428,-3.6903,9.7343,g
15.1926,2.5159,21.1519,7.1943,g
6.8428,2.0737,14.1347,61.5734,g
14.7561,2.4683,23.4275,69.7617,g
16.2983,2.3395,17.8333,87.1479,g
16.8506,2.9538,27.3175,3.9115,g
23.9536,3.3467,49.5898,3.131,g
21.54,3.1836,19.9719,1.471,g
23.5451,2.9863,19.198,43.5443,g
11.3338,2.4306,-20.2838,2.393,g
12.6872,2.5521,-13.8549,28.4935,g
15.8618,2.3945,9.9438,71.972,g
16.711,2.6196,-14.2277,31.366,g
11.2618,2.3434,-5.0459,44.47,g
11.4736,2.4661,-18.8315,43.565,g
26.0176,3.0126,-15.4471,13.9853,g
14.59,2.6191,28.4215,59.4695,g
31.0313,3.2848,76.3706,9.2693,g
16.3063,2.5119,15.1825,5.435,g
12.4679,2.5746,-20.1432,5.9657,g
15.9827,2.5557,-20.7383,25.877,g
12.4303,2.5821,-18.2009,3.0025,g
12.8134,2.5065,-5.3426,22.24,g
12.1334,2.3729,-11.3444,1.575,g
13.6913,2.608,14.0048,4.0277,g
21.3329,2.9044,8.9112,6.377,g
19.7686,2.9617,37.7854,5.313,g
31.4188,3.3434,53.6824,7.116,g
10.6916,2.3096,10.3016,26.126,g
20.5626,3.032,-55.2432,4.2206,g
19.8195,3.1494,27.3696,11.295,g
26.1931,3.6349,82.9791,1.581,g
12.0316,2.4141,9.9053,44.832,g
18.3628,2.8215,25.8782,41.747,g
10.7874,2.3483,-17.1186,14.3006,g
12.1898,2.5647,22.2069,65.584,g
12.6981,2.5024,21.9521,7.61,g
16.803,3.006,53.5097,2.261,g
18.3037,2.6493,-18.7435,69.976,g
11.2768,2.5179,13.7314,17.7197,g
16.4598,2.5944,15.3732,3.3499,g
10.696,2.3962,17.1113,13.93,g
11.7254,2.3802,-20.668,47.1879,g
19.8181,2.6623,28.4118,3.355,g
23.9109,3.1608,30.101,4.253,g
11.2362,2.5079,-26.9328,8.762,g
7.223,2.2162,-11.4332,75.3057,g
28.4251,3.3473,56.2553,4.178,g
23.1057,3.1948,41.3084,2.8356,g
33.0361,3.8699,41.7081,0.211,g
12.4121,2.3107,-10.3498,60.8343,g
9.6293,2.2529,15.7766,4.1929,g
29.6339,3.4814,39.3732,5.136,g
15.1327,2.5729,-18.4023,13.1609,g
18.6517,2.6716,-19.1441,14.4261,g
12.913,2.3334,4.1078,6.2819,g
17.6112,2.3551,-4.1781,8.3828,g
13.5539,2.3375,-12.6707,5.3656,g
9.5854,2.2504,-8.0138,20.9266,g
20.7143,2.7348,53.6291,4.802,g
12.5051,2.4676,-15.8476,73.658,g
16.9131,2.74,43.8847,3.616,g
12.7389,2.4354,9.6528,85.9912,g
19.4073,3.3382,27.0567,10.0643,g
19.9946,2.9423,44.1481,15.151,g
10.7419,2.3284,18.8778,82.6674,g
11.7584,2.3233,-10.0457,13.93,g
6.1756,2.3979,13.6314,28.549,g
9.8151,2.3683,17.2256,15.387,g
9.9287,2.316,-14.7746,65.8518,g
15.2694,2.5126,-25.6832,6.1592,g
26.4929,3.1429,35.0244,7.789,g
15.3852,2.5004,60.3971,4.266,g
18.7657,2.5384,-37.4959,31.805,g
11.3034,2.4935,-20.4676,19.4896,g
24.2392,2.8351,18.2293,3.9914,g
11.7661,2.6053,-15.4944,5.4222,g
22.4696,3.1116,44.1507,1.877,g
22.6806,3.1757,10.8967,8.0235,g
32.5982,3.5616,43.3465,1.778,g
31.0426,3.7042,71.1547,2.3374,g
8.5241,2.5366,31.2016,6.332,g
26.6265,3.1958,112.466,2.935,g
16.0096,2.6484,67.3983,4.3673,g
22.0968,2.3757,-8.1313,14.6067,g
10.8527,2.1775,-3.6418,20.124,g
11.5733,2.4548,-8.7621,44.479,g
11.1068,2.5237,15.095,13.143,g
25.1529,2.9724,-43.4786,4.7161,g
15.2366,2.8099,-9.3742,12.0413,g
43.0125,4.0978,78.408,0.365,g
19.4895,2.9914,15.303,20.487,g
13.3986,2.7619,-9.4224,7.1441,g
15.5309,2.78,37.6512,26.16,g
22.219,2.9892,-11.5358,21.486,g
11.2631,2.1351,5.6859,55.5492,g
55.1214,4.3829,82.2024,1.285,g
11.5525,2.3979,-4.1123,44.277,g
16.9194,2.4133,-18.1547,2.3506,g
16.9197,2.273,18.4987,29.742,g
20.9112,2.9747,31.5867,55.6702,g
20.1907,2.6444,-7.3477,9.5917,g
19.4973,2.7857,8.0538,85.328,g
11.4699,2.5922,18.6992,34.636,g
19.0829,2.9098,22.8122,13.057,g
37.4382,4.155,85.5771,1.037,g
20.5174,2.8519,27.8529,2.967,g
15.0239,2.7871,-26.8865,4.783,g
17.7844,2.525,3.884,48.0374,g
10.0757,2.2227,17.2674,2.819,g
17.6138,2.8742,22.8295,13.5528,g
18.3299,3.1541,28.6234,4.0106,g
39.6681,3.8711,72.5498,1.3782,g
12.1111,2.5145,4.5911,11.4981,g
23.753,3.2176,86.821,12.3487,g
15.6267,2.736,20.1723,3.9292,g
14.1227,2.8442,14.4177,6.0583,g
17.8022,2.3692,19.4556,24.601,g
29.5979,3.3576,61.0851,7.5904,g
26.3377,3.5446,69.856,1.9837,g
18.5658,2.8672,25.1034,8.5367,g
8.0592,2.4241,11.1805,5.787,g
23.0935,3.1113,46.3001,8.474,g
14.2138,2.4281,-19.4808,39.776,g
16.8385,2.6821,10.8386,7.086,g
14.4105,2.4969,18.9304,12.861,g
30.013,3.2508,-34.015,3.2282,g
16.6629,2.8306,56.4396,4.687,g
12.2545,2.6721,18.6957,4.2591,g
14.4008,2.4778,19.4426,34.0607,g
11.0764,2.437,-22.2389,5.6286,g
10.0994,2.179,-16.8421,8.167,g
16.9708,2.7789,15.7739,1.0915,g
14.3812,2.4133,11.4031,34.0936,g
38.2191,3.6877,-40.7731,1.9969,g
11.0584,2.1732,-18.6939,56.5082,g
16.0713,2.549,41.734,13.107,g
29.0966,3.6868,63.4019,10.0169,g
17.3136,2.1761,12.2527,56.8865,g
7.0072,2.1055,-11.0435,24.434,g
13.9285,2.5224,18.0542,72.624,g
21.3003,2.9852,66.7085,7.7247,g
11.0944,2.3531,14.9342,34.976,g
23.9338,2.9976,33.8492,42.879,g
12.1511,2.1189,1.0015,7.271,g
19.3694,2.9921,23.3149,2.8951,g
10.0467,2.2253,-15.0238,2.1861,g
37.5409,3.8119,62.8112,3.963,g
26.2324,3.1492,72.0442,4.229,g
34.4773,3.7622,45.3094,2.3684,g
26.389,3.0676,57.6075,2.036,g
15.8664,2.3464,15.1078,31.7295,g
28.1482,3.2641,26.0127,0.67,g
17.6223,2.8719,97.7739,4.201,g
20.4457,2.7431,-18.6056,37.9,g
26.0372,3.3158,64.8368,6.884,g
20.7089,3.0436,23.1759,3.185,g
17.7968,2.5838,-21.6171,8.54,g
10.7069,2.2014,17.803,39.009,g
14.9202,2.7917,43.8029,10.9695,g
6.6472,2.3385,-12.1441,21.3825,g
13.7549,2.7135,-31.4075,3.3124,g
16.6665,2.7771,-25.7537,4.584,g
34.0838,3.0513,-41.0352,3.5809,g
12.7727,2.2529,13.6608,1.451,g
16.3245,2.4014,10.8965,11.7131,g
24.1569,2.8267,59.9483,15.517,g
23.3412,3.3212,49.3289,2.224,g
30.6626,3.5629,32.8091,5.1984,g
11.9389,2.0394,8.9284,25.3912,g
13.4808,2.7536,30.927,10.0836,g
15.4123,2.4976,13.1673,2.9064,g
18.6983,3.2834,70.1269,6.3952,g
14.843,2.6618,76.2804,12.424,g
11.4268,2.0917,-5.6954,67.6544,g
17.7284,2.9248,-15.2806,4.324,g
24.6754,2.9445,90.6799,0.0969,g
21.5892,3.3841,47.274,3.422,g
18.4729,2.9474,41.3602,21.504,g
16.5718,2.4935,-12.3428,3.387,g
18.5771,2.6069,19.3303,8.458,g
22.8371,3.03,33.2242,0.922,g
18.4596,2.6493,-12.7055,12.5618,g
21.1375,2.9112,29.9303,24.765,g
18.6058,3.1263,32.6551,5.3918,g
13.9185,2.4609,-15.2021,21.5562,g
14.3241,2.7543,-6.0954,14.5024,g
9.7332,2.433,24.4111,0.9529,g
12.8889,2.2068,-14.1641,2.442,g
18.4524,2.679,-25.0872,88.4244,g
19.7232,2.525,-15.2275,16.3704,g
34.5134,4.1295,88.912,0.084,g
12.8957,2.5179,-8.3347,88.9075,g
16.9447,2.8089,9.5701,46.111,g
11.2154,2.7271,30.4684,6.915,g
18.1957,2.5922,19.5152,40.08,g
29.2628,3.1534,52.6815,12.2293,g
23.5254,2.8146,-17.8449,42.0116,g
11.3272,2.4232,32.5679,1.107,g
15.3561,2.5769,-12.8861,15.2553,g
6.8908,2.2253,17.4007,51.723,g
22.3031,2.8591,17.6726,32.5233,g
39.4297,3.7198,47.9226,12.8638,g
27.697,3.1893,101.477,1.2138,g
13.1936,2.4158,20.1504,15.0459,g
11.6576,2.3865,-10.3351,35.411,g
13.4301,2.4273,14.7661,5.044,g
15.3876,2.6243,26.6549,0.2487,g
20.7543,3.3033,41.5419,8.3432,g
11.8138,2.3191,-19.1853,4.0681,g
21.3336,2.7828,-52.2643,1.615,g
14.0764,2.5593,36.7154,11.897,g
23.1203,3.2704,-33.1323,4.18,g
19.0703,2.8567,-12.8979,45.8112,g
10.0684,2.3483,-14.9306,18.907,g
16.2878,2.437,-16.8099,65.8,g
21.6446,3.4661,46.2773,4.447,g
23.0171,2.6762,37.185,22.3488,g
12.2248,2.317,-18.9298,11.7823,g
9.3091,2.2589,22.3137,43.535,g
31.4565,3.7702,123.468,1.9947,g
16.3967,2.968,14.9053,18.2815,g
21.164,2.9954,32.6906,0.3729,g
9.5947,2.4354,17.8947,1.003,g
27.1606,3.1826,54.2556,32.222,g
19.2412,2.8404,14.3757,21.696,g
11.793,2.4108,8.1963,82.6681,g
7.3006,2.3064,-3.7655,44.6217,g
0,2.1414,16.9511,77.6551,g
25.3158,3.0071,17.445,27.555,g
9.5737,2.2553,-14.4906,48.6035,g
14.7142,2.5459,10.225,7.8399,g
6.9613,2.248,6.1527,18.7187,g
32.6518,3.541,71.9971,2.123,g
28.5435,3.6814,48.1096,5.68,g
11.2812,2.281,-2.6189,69.623,g
11.131,2.4158,21.2037,29.908,g
21.0659,2.7694,23.9901,32.43,g
20.6881,3.1874,50.5009,2.887,g
28.8326,3.5638,64.8095,1.2638,g
17.9022,2.4362,18.5554,1.699,g
16.5037,2.6405,17.1568,16.37,g
87.8861,4.2992,108.53,8.6871,g
25.9827,3.7191,76.1355,0.519,g
27.5297,3.3717,20.9165,3.7694,g
33.6028,3.5079,40.5458,1.1214,g
9.7841,2.4108,-12.4699,61.722,g
16.326,2.7247,-22.9435,11.7631,g
41.4855,3.8963,64.9674,11.2356,g
13.331,2.8395,16.8269,8.4671,g
16.7535,2.841,55.0076,20.2025,g
12.5468,2.5422,24.7784,8.953,g
21.7072,3.2955,105.713,1.696,g
27.5743,3.4807,24.931,4.9347,g
7.0144,2.2266,13.6678,3.82,g
17.7987,2.7271,-37.4404,17.749,g
10.7739,2.404,-16.8903,3.2586,g
26.9501,2.634,86.7995,5.5164,g
12.8221,2.4273,-4.2368,74.837,g
21.7078,3.2692,45.9937,3.2964,g
10.3461,2.3191,-18.1472,1.9439,g
15.18,2.5422,53.7051,3.4462,g
27.3853,3.5161,46.7919,1.5122,g
11.2098,2.2068,19.5864,72.274,g
12.8122,2.4735,11.4169,14.634,g
20.0737,3.231,71.7439,4.4052,g
16.1398,2.7101,21.6115,55.3614,g
21.8288,3.2379,40.8231,17.919,g
17.335,2.8062,-26.3081,6.399,g
0,2.0473,12.4977,14.1769,g
22.0542,2.638,4.7176,44.827,g
10.7394,2.29,17.7547,5.8519,g
11.9998,2.0588,-8.438,19.1153,g
19.0117,3.0599,61.8558,8.811,g
11.8991,2.5085,15.0283,8.2259,g
29.6875,2.8689,-30.8998,25.176,g
25.6288,2.9857,68.2903,1.7715,g
17.3722,2.7903,13.7674,24.196,g
10.058,2.1818,6.6295,0.167,g
16.2294,2.4893,26.2948,17.8954,g
16.7983,2.5397,-10.7423,12.4053,g
12.9798,2.3918,-6.8158,9.9795,g
31.097,2.9432,15.3918,25.601,g
19.1012,2.9227,47.185,0.961,g
18.7033,2.6128,33.7518,4.182,g
11.8613,2.2934,-9.9861,36.511,g
11.3278,2.3766,-18.0052,58.404,g
16.7852,2.829,19.0026,22.856,g
15.1253,2.8454,-25.9433,1.228,g
19.6959,3.2777,67.0374,6.887,g
25.9875,3.7035,28.5929,0.216,g
21.4002,3.1009,40.9032,3.678,g
28.3873,3.3531,59.8156,1.25,g
17.1351,3.0181,23.9585,22.2377,g
29.1304,3.4371,48.5874,4.1632,g
18.3727,2.9378,29.8842,3.7819,g
19.0376,2.9836,-29.4839,9.634,g
15.6588,2.6212,-15.7704,3.1526,g
15.1914,2.5927,-34.1768,2.269,g
6.646,2.1189,-11.7155,13.3891,g
14.9461,2.3075,-13.1519,51.0269,g
11.8617,2.6762,-5.4284,28.0357,g
22.2557,2.8195,75.7713,0.485,g
19.2777,2.9348,42.2906,2.8825,g
11.395,2.1222,8.4177,78.0798,g
10.798,2.4281,26.2199,3.614,g
18.2218,2.9101,15.8917,4.611,g
25.9182,3.7474,36.5881,0.6497,g
18.976,2.975,21.3864,16.2846,g
32.9152,2.9472,-37.444,69.094,g
13.8821,2.8159,47.6989,10.1148,g
20.7728,3.0326,31.1649,6.807,g
22.4191,2.6069,16.1367,44.853,g
14.4934,2.8689,23.8006,4.081,g
6.6576,2.3118,-6.1771,21.279,g
13.9899,2.5971,15.7111,14.1372,g
16.8653,2.7882,31.5053,1.713,g
10.1082,2.224,6.4155,76.26,g
21.5931,2.601,25.4457,33.437,g
10.2982,2.2765,11.0116,37.525,g
20.5164,2.8531,14.9151,14.317,g
18.7673,2.6972,19.1064,76.963,g
18.1076,2.8896,33.9114,10.575,g
16.2932,2.9358,-13.3502,5.5419,g
23.1632,3.0149,47.6432,0.8548,g
10.8638,2.4249,-20.5978,35.604,g
15.4175,2.6835,-12.3471,25.3949,g
21.025,2.736,-32.0692,5.9571,g
17.863,2.2999,-11.9629,62.949,g
13.02,2.3233,10.5006,16.1722,g
40.6201,4.1111,74.5456,4.8152,g
21.5763,3.006,-28.201,5.1208,g
17.7426,2.8932,-16.046,2.825,g
20.2779,2.7828,-21.3123,13.229,g
11.8438,2.5563,17.682,5.2526,g
7.0751,2.3324,15.1124,82.1614,g
12.9838,2.4306,-8.9999,69.805,g
9.5128,2.2934,-183.305,73.975,g
27.0194,3.3443,75.1641,10.5595,g
9.8076,2.4141,8.5403,78.748,g
17.7167,2.7312,17.8809,50.8703,g
23.4469,2.9355,25.0497,5.378,g
17.3463,2.6537,39.8659,2.315,g
10.7622,2.3096,1.745,79.763,g
16.2259,2.3149,16.6594,84.4501,g
9.4121,2.2577,16.2045,53.7691,g
22.2767,3.1011,-25.5768,13.807,g
10.3418,2.4749,23.7102,19.099,g
32.3544,3.3055,44.4458,2.001,g
37.1452,2.9312,75.7769,28.508,g
17.0671,2.7767,11.435,2.98,g
20.8982,2.8251,13.0192,80.2551,g
25.9623,3.2369,59.8664,19.89,g
22.5865,2.7493,-16.3279,3.2549,g
14.8135,2.7832,23.3847,10.836,g
22.0728,3.0745,29.3849,8.5106,g
43.8984,3.1741,67.392,4.3625,g
18.6198,2.4265,-11.638,12.249,g
10.8012,2.1717,5.4531,0,g
19.4776,2.7821,20.2131,6.5,g
32.4104,3.0372,52.4496,5.328,g
11.0836,2.2923,2.2598,11.0853,g
21.1239,3.2146,43.5391,13.183,g
10.1965,2.2695,-9.8477,0.3038,g
11.6678,2.0774,8.9437,46.283,g
12.8227,2.437,13.504,36.1365,g
14.9958,2.5971,2.8332,41.0922,g
18.3089,2.9566,17.4044,8.787,g
16.7298,2.6304,37.8093,12.565,g
12.8508,2.2833,-17.0019,10.7186,g
23.5099,2.9375,-18.9508,9.4937,g
10.5355,2.2695,16.8871,41.1555,g
9.5535,2.2776,-9.3233,83.93,g
22.9493,2.9836,69.2272,11.45,g
18.6079,2.7868,19.2808,0.533,g
7.5306,2.2625,9.7917,16.044,g
10.1447,2.2923,10.6717,11.5884,g
46.8651,4.2366,89.6241,3.602,g
11.9886,2.4257,-6.9223,17.768,g
10.9483,2.6716,12.365,0.1985,g
58.063,3.7072,84.6255,17.415,g
37.4755,4.0688,83.2125,0.846,g
24.0033,3.3358,36.5315,2.0296,g
18.2951,3.0639,18.3456,11.0782,g
39.5491,3.9457,70.4115,4.0677,g
25.9263,3.1178,20.1419,33.371,g
21.6612,3.1103,43.0001,5.028,g
6.6671,2.1599,-12.2394,60.2891,g
15.6583,2.8722,24.4401,20.924,g
19.7521,2.9793,15.8218,19.158,g
11.4566,2.601,14.9656,20.6302,g
18.7547,2.8639,-52.0151,3.46,g
21.6594,2.8062,-31.6129,22.353,g
16.6114,2.7279,29.9081,2.8484,g
9.6289,2.4997,31.4401,18.2432,g
15.7343,2.8024,28.2858,0.4595,g
7.0939,2.1569,12.9742,53.202,g
17.0656,2.5971,13.3391,9.1961,g
10.689,2.1351,-2.4955,41.248,g
22.6766,2.8494,17.7287,25.519,g
18.0876,2.6893,11.0487,8.682,g
22.9484,3.2961,29.623,0.3159,g
11.8664,2.6294,14.9815,22.926,g
21.0421,2.8621,30.1293,7.0452,g
15.5717,2.667,20.7756,7.608,g
32.0853,3.4842,46.6759,0.2581,g
15.1226,2.5328,21.927,44.6921,g
17.2202,3.0063,-22.4167,4.4309,g
12.7904,2.5804,11.6301,1.048,g
10.6149,2.5045,22.618,11.3112,g
7.0326,2.2,13.5681,3.5723,g
15.2659,2.3454,-18.7617,4.692,g
13.6076,2.5004,-19.9187,69.35,g
17.0712,2.6196,-19.1869,15.8654,g
25.2185,3.5661,47.6896,8.732,g
30.2095,3.4386,50.7284,2.3493,g
27.7929,3.5964,69.355,0.6204,g
27.0876,3.4214,63.3567,3.617,g
19.4698,2.9393,-17.955,8.6172,g
21.4692,2.6222,-23.874,16.8631,g
17.1498,2.7774,-45.019,5.413,g
17.1957,2.4456,46.7289,37.141,g
28.6529,2.837,44.9155,8.222,g
26.0763,3.5765,71.2318,8.1473,g
19.0469,2.6826,-44.0312,39.096,g
12.6598,2.4616,13.5855,12.5519,g
9.4249,2.1931,-11.2872,24.993,g
22.8555,2.6474,30.0093,53.8665,g
11.3646,2.5496,-12.0617,20.028,g
8.4981,2.3541,13.7412,9.3744,g
16.0617,3.0097,45.8419,5.0681,g
15.7752,2.4997,21.1498,3.7736,g
0,2.1629,0,51.161,g
15.8412,2.8603,47.8926,0.2426,g
36.4024,3.9952,71.3796,4.077,g
14.0145,2.5315,-13.354,9.239,g
11.3309,2.1089,-7.0264,76.6517,g
22.8198,2.9077,50.8484,0.641,g
20.99,3.2915,53.3826,5.272,g
11.0909,2.4749,18.4439,2.215,g
23.459,3.4281,95.1682,2.053,g
19.7691,3.0594,43.927,7.6551,g
26.4801,3.0312,-25.4663,0.688,g
13.5888,2.6785,-9.3222,8.344,g
15.6364,2.638,37.2246,3.251,g
10.2833,2.6762,31.828,1.5847,g
26.2359,3.4751,24.334,11.0144,g
14.3003,2.6075,-15.6367,17.7272,g
10.2685,2.1931,19.7521,14.836,g
27.0612,3.8492,84.0906,0.012,g
16.5254,2.2923,12.899,81.779,g
24.4211,2.9513,43.1121,1.192,g
17.5759,3.0779,-12.8998,11.8623,g
17.8239,2.7885,19.9869,29.945,g
29.1133,3.0772,56.832,0.432,g
10.3466,2.1761,17.5152,39.441,g
17.3984,2.7782,-20.6575,0.8828,g
10.069,2.1584,10.651,12.536,g
14.6945,2.8859,27.1228,31.4456,g
19.5329,3.3413,54.7244,0.817,g
15.4518,2.7903,-19.8879,8.3289,g
39.647,3.724,38.0785,2.436,g
22.8151,3.4651,74.5319,4.884,g
37.8465,3.4222,73.5133,5.397,g
16.4252,2.7871,23.4194,52.698,g
22.9053,3.1074,23.1577,20.0384,g
8.2153,2.1931,-18.9347,58.4118,g
23.1967,3.2302,58.9925,4.554,g
26.9708,3.0609,69.9543,11.9305,g
15.1553,2.7931,24.4088,6.6237,g
18.509,2.747,-29.0817,4.798,g
41.6145,3.801,-54.1429,1.419,g
22.9029,2.5391,-37.0878,1.555,g
18.7266,2.4425,-70.5328,1.0184,g
16.0865,2.5378,47.8546,1.662,g
10.6353,2.3483,8.5178,53.2443,g
12.4493,2.3531,-12.526,27.644,g
11.2092,2.2109,7.502,68.723,g
13.7651,2.7649,-24.8968,1.085,g
23.3296,3.264,40.7813,4.257,g
7.4759,2.1287,-5.8546,52.881,g
31.7577,3.799,87.5724,0.3308,g
21.5721,3.125,80.6738,0.019,g
35.0966,3.6205,-37.3538,44.927,g
21.9903,3.4432,61.6217,2.881,g
6.8176,2.0774,12.9205,23.9321,g
9.8406,2.5328,24.1787,8.529,g
11.3105,2.2041,0.1951,40.8521,g
11.7618,2.3128,8.5343,15.654,g
12.3633,2.6355,-22.3594,6.8181,g
19.7933,2.8748,34.4378,8.0884,g
18.9436,3.125,54.5009,1.6831,g
37.4008,3.7978,61.018,1.304,g
9.9948,2.4074,22.8337,13.171,g
16.4655,2.8014,16.9077,11.8961,g
10.6408,2.2541,-3.5739,16.91,g
21.8459,3.0682,31.3106,12.079,g
12.9424,2.3294,12.1156,5.709,g
12.2036,2.6269,-7.047,20.071,g
23.5875,2.747,-31.81,12.255,g
13.3766,2.6637,-13.0483,16.456,g
17.1898,2.5334,1.225,25.764,g
17.4694,3.0565,29.2243,0.3246,g
15.0539,2.608,13.4294,58.6235,g
19.8202,2.4676,7.8058,25.505,g
14.2281,2.86,24.9629,0.4341,g
17.1438,2.5804,-5.9434,9.3268,g
16.3039,2.5938,25.049,10.7326,g
13.7589,2.5289,-14.7138,1.318,g
12.8922,2.5944,17.4195,5.079,g
32.2813,3.8581,63.0827,4.5252,g
0,2.1833,-14.1388,55.95,g
21.6976,3.1274,29.2634,5.9851,g
25.6436,3.5707,80.4365,2.459,g
12.9225,2.3054,-14.2164,9.5881,g
28.4716,3.346,71.0032,21.3936,g
17.4634,2.6839,20.7609,9.1044,g
11.7024,2.4314,-32.5899,19.6618,g
29.0231,3.4145,87.5135,0.4795,g
18.617,2.6415,22.7598,17.2162,g
13.455,2.6217,43.2372,19.672,g
12.2455,2.4005,-17.0831,1.154,g
13.1526,2.6609,-14.38,25.282,g
11.5271,2.5172,11.0623,41.3992,g
18.6998,2.9447,25.2265,4.7349,g
17.2693,2.9408,79.4725,8.1366,g
20.3086,2.641,-27.4016,16.54,g
34.7793,3.5449,66.1839,3.0108,g
0,2.2393,13.0915,19.341,g
19.5008,3.2156,21.4126,1.776,g
11.8492,2.3865,17.6906,19.907,g
24.4487,3.34,-31.7991,11.12,g
10.5199,2.2188,4.3884,31.914,g
17.7029,2.4706,9.5615,20.1636,g
32.3154,3.5511,72.5024,3.195,g
18.8375,2.9151,-34.2862,0.7073,g
19.4494,2.7466,-25.3956,0.2425,g
15.0766,2.7969,19.1818,12.9506,g
12.6731,2.6794,-9.9872,9.374,g
9.814,2.3909,5.8616,6.9844,g
17.6551,2.6053,-4.5617,43.73,g
23.4997,2.9892,69.2354,13.0638,g
12.1946,2.4624,17.3215,39.315,g
41.2868,3.587,58.0471,1.3633,g
18.3875,2.827,-32.5108,31.6682,g
27.1914,3.2319,50.6974,6.673,g
7.2769,2.1508,-10.7908,68.7907,g
17.6501,2.636,36.5635,15.3354,g
21.2939,3.1422,33.4102,1.4238,g
