@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2-3,7,9,11'

@attribute FWidth numeric
@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
82.0978,3.478,52.6301,9.209,h
12.514,2.5933,-23.296,74.189,h
15.3743,2.7721,28.367,73.1118,h
19.1217,3.1096,57.8134,10.901,h
10.7648,2.1875,-7.6735,88.6601,h
11.5458,2.2532,17.6078,87.3569,h
3.4378,2.3174,12.5024,37.1638,h
21.3128,2.7029,-71.8955,10.2763,h
53.6752,3.0382,-121.8984,9.0489,h
93.6825,3.1753,-93.225,9.9975,h
16.8877,2.8551,45.5684,74.2747,h
29.8215,2.857,57.5237,45.1009,h
6.7467,2.3021,-7.7523,16.634,h
115.879,3.5584,-170.381,53.1597,h
18.1031,2.8325,-34.279,62.053,h
4.9839,2.2239,-3.4587,28.157,h
6.0889,2.6402,15.6104,19.6156,h
14.0543,2.6291,-7.7667,16.8283,h
11.6292,2.0881,-9.1686,35.7921,h
9.5091,2.4702,14.9631,85.9225,h
11.1963,2.2776,6.1767,82.4753,h
108.4434,4.0668,-281.844,39.5605,h
28.2966,3.1411,34.4781,78.935,h
39.0258,3.3682,54.4875,75.0343,h
23.6968,3.0761,22.326,51.912,h
2.255,2.2857,27.3428,42.9999,h
38.5796,3.3336,106.6114,23.9055,h
54.9747,3.5111,-34.7578,7.297,h
8.5951,2.6695,15.6566,89.5797,h
97.3064,3.4096,-149.621,54.9324,h
7.1995,2.2765,-12.3954,80.0288,h
13.7878,2.5247,26.3504,43.9545,h
42.9456,3.1605,-91.7537,43.604,h
15.2478,2.5836,14.4317,11.2853,h
13.8819,2.9395,-75.0854,58.8365,h
92.2982,3.3298,90.584,55.337,h
15.579,2.6675,-21.103,43.694,h
15.7188,2.6428,22.945,50.6821,h
66.7777,3.2433,-89.7377,10.2401,h
22.0517,3.1934,85.7029,47.675,h
103.8581,3.3312,-132.5013,79.0902,h
41.0291,2.942,-43.8618,42.899,h
10.4983,2.8044,25.586,28.105,h
13.4887,2.5212,-18.0034,49.3332,h
12.0054,2.9149,29.8793,67.687,h
67.808,3.9584,86.9351,77.9219,h
82.5347,3.9952,-188.032,73.6304,h
10.8178,2.3222,13.6478,83.4678,h
28.7209,3.0828,38.1747,71.088,h
28.9583,2.6772,-80.5427,14.638,h
93.4619,3.8928,-161.6185,59.3618,h
35.0592,2.9455,-23.6664,16.7216,h
36.4213,2.9612,-155.9003,27.9053,h
22.8542,2.8915,29.8127,81.1581,h
20.5627,2.7892,29.9827,33.7225,h
23.9296,3.33,-79.3729,3.7728,h
6.6604,2.5348,3.3712,25.0313,h
18.9821,2.7478,-30.7591,33.0052,h
12.6244,2.4191,-12.5602,86.9934,h
15.6007,2.7745,-32.4918,28.521,h
13.6487,2.7192,-2.431,89.4651,h
7.9507,2.2602,0.0331,35.4654,h
10.0108,2.7225,10.0138,47.4564,h
17.1171,2.7423,20.3061,21.333,h
51.8306,3.5655,-32.9923,49.6844,h
11.9747,2.3423,24.6656,34.3547,h
36.4683,3.226,9.1686,30.4817,h
50.697,3.4433,-108.9276,22.0795,h
33.1912,2.8993,-65.3177,5.597,h
21.3195,2.6325,-42.0343,21.5767,h
6.8141,2.0763,-17.217,18.1772,h
80.831,3.8753,57.9054,41.911,h
18.0006,2.6861,25.9397,76.8234,h
17.4182,2.5583,19.5135,47.8241,h
60.5507,3.4649,-121.843,75.376,h
7.4843,2.2945,6.0053,89.3958,h
7.2791,2.6198,-12.4968,74.9493,h
20.9753,2.9017,-40.1578,88.7104,h
51.481,3.5463,-42.8232,7.2928,h
28.0342,3.1221,42.7354,82.948,h
19.7697,3.2576,78.6337,29.9116,h
11.6285,2.4793,21.2192,38.9391,h
8.544,2.3892,-59.1395,30.455,h
76.4158,3.7433,63.6934,4.098,h
24.0502,2.6604,129.332,70.3453,h
21.8176,2.5364,15.8901,72.8943,h
8.7197,2.4917,19.4631,82.2838,h
64.364,3.9556,-65.9178,4.031,h
11.7612,2.6274,13.2079,53.7096,h
15.5808,2.7369,-21.5937,71.4978,h
11.3427,2.0986,-7.8405,56.408,h
4.9201,2.1641,-14.1942,23.5772,h
11.0698,2.4846,1.4408,84.8699,h
43.5467,3.554,53.9875,17.1784,h
11.6843,2.5378,9.2603,64.5331,h
10.6005,2.4755,26.5481,39.4569,h
73.2328,3.7044,-14.4215,21.875,h
9.8828,2.9972,64.4206,9.1396,h
19.6304,3.1362,-30.7642,40.6993,h
17.9013,2.7702,-17.8956,70.726,h
11.8226,2.6465,-62.539,76.8503,h
86.577,4.157,-150.1056,7.2948,h
13.4687,2.973,-3.2196,75.8906,h
99.2397,3.5728,-98.9017,34.4383,h
12.6322,2.3589,15.338,54.346,h
23.1589,3.0301,182.673,9.2168,h
16.863,2.7059,23.7255,27.3073,h
10.8151,2.8591,28.9494,17.1893,h
27.4219,3.3005,-42.2207,46.4513,h
13.2528,2.7718,-15.7549,78.6096,h
98.5659,3.5602,-152.5099,24.82,h
29.7665,3.0242,12.8486,34.3275,h
9.3879,2.7641,31.9379,23.9877,h
16.5207,2.457,13.0847,35.4848,h
69.9945,3.5853,99.3595,61.437,h
13.4355,2.7275,20.8175,31.449,h
15.8291,2.6803,-17.0987,6.6575,h
17.7728,2.7551,23.8663,67.9393,h
41.9193,2.8457,90.2368,82.4818,h
4.5711,2.1036,0.387,69.8405,h
9.3292,2.9636,-32.0804,66.732,h
9.5927,2.6551,-11.4562,48.273,h
29.7113,3.2432,40.9242,10.701,h
10.4535,2.9278,25.7969,13.748,h
11.4074,2.6585,-33.2046,37.6215,h
18.8904,2.3646,24.0503,62.565,h
31.8464,3.2493,69.7586,5.2099,h
10.0478,2.2844,-7.4811,30.9608,h
9.3415,2.5587,13.8569,64.078,h
79.1487,3.4017,83.9258,22.472,h
8.7537,2.6031,20.6385,75.413,h
13.019,2.6454,12.9105,67.465,h
7.9491,2.3927,18.2915,41.133,h
23.8482,2.5176,24.4097,28.8934,h
14.6236,2.7976,-12.0504,68.9151,h
42.0449,3.135,35.14,72.5768,h
10.1453,2.4914,-20.4092,14.807,h
21.5036,2.8762,-40.6839,6.242,h
25.1713,2.8043,-91.4318,30.2859,h
27.5287,2.9558,22.6825,39.6021,h
17.0143,2.7033,16.1167,42.7901,h
69.5269,4.017,-46.8124,2.786,h
0.6134,2.0609,15.3094,53.5629,h
18.5666,2.5611,-21.0011,5.7572,h
120.502,3.2411,-122.8551,47.9885,h
9.5479,2.4762,32.8776,48.152,h
12.1241,2.4558,-20.2701,8.2298,h
13.6622,2.3898,14.2182,79.2617,h
31.2195,3.0247,-47.5957,4.826,h
65.4158,3.1537,-233.192,32.6333,h
22.1649,2.7952,-71.097,26.796,h
15.9522,2.9193,36.2652,65.517,h
87.684,3.8398,88.0748,6.6557,h
7.8451,2.3943,0.2753,76.2698,h
23.3788,2.8254,55.2224,29.161,h
33.0586,2.9113,153.2959,49.3124,h
6.8034,2.2135,-9.9776,84.4291,h
42.5181,3.5552,-31.9159,24.541,h
58.2973,3.5893,-85.086,48.6995,h
92.2648,4.3141,-179.4198,45.7527,h
43.1145,2.7825,58.2355,3.2109,h
15.7921,2.5888,-78.6656,61.2864,h
9.766,2.7139,37.0727,74.2123,h
14.2429,2.6191,4.8445,29.618,h
19.6117,3.2609,19.1422,87.673,h
25.9812,2.9976,54.3458,2.844,h
13.8329,2.713,27.0943,47.2068,h
11.8901,2.3163,18.7334,18.4342,h
49.8927,3.2558,-161.167,32.9065,h
17.9703,2.7126,31.9425,27.575,h
90.0461,4.1052,-131.0066,10.0559,h
42.271,3.4374,62.9826,51.5904,h
11.8706,2.6308,27.5481,71.0019,h
8.2211,2.3711,20.5727,18.904,h
75.7862,2.9088,-47.5591,72.1272,h
41.9918,3.3784,-42.4626,4.3827,h
9.4219,3.0728,25.2577,6.1805,h
9.5828,2.9462,36.1845,32.658,h
14.7716,2.4723,-7.0682,27.7741,h
93.3314,4.0836,-281.9541,20.9724,h
7.2686,2.6218,12.9975,1.8583,h
56.3602,4.1013,-108.561,89.9798,h
14.5757,2.5466,8.1027,81.9143,h
5.9553,2.7275,23.593,3.1509,h
9.2816,2.4972,-18.5501,36.5934,h
7.9512,2.4986,16.7434,58.5472,h
17.9112,2.9375,19.3015,71.0903,h
31.039,3.3938,59.7712,33.194,h
18.1879,2.7446,8.6172,85.8996,h
16.4455,2.7042,13.0574,74.421,h
112.3406,3.3736,-59.6096,86.7983,h
78.9997,4.3786,50.0022,86.2535,h
12.9377,2.7284,24.7895,42.671,h
8.7651,2.786,30.6781,73.5368,h
15.5742,2.5836,-68.7978,59.6514,h
19.6306,2.7631,-38.3308,19.8215,h
18.5803,2.3454,-20.7586,87.5784,h
28.5313,2.7324,-88.8223,14.111,h
41.7831,3.5978,-57.1406,0.3034,h
10.2911,2.4216,17.4854,26.539,h
16.0069,2.5422,-9.6062,67.3978,h
19.871,3.1684,27.465,4.071,h
10.6572,2.3077,0.5963,20.7099,h
14.3107,2.556,10.0191,73.2437,h
14.7872,2.3262,-24.1161,64.0754,h
18.832,2.7917,19.4437,80.6523,h
35.2101,3.271,47.1292,29.2498,h
34.0259,3.2982,51.3486,28.9443,h
8.2654,2.1624,28.8722,16.1564,h
44.1341,3.107,-170.845,2.321,h
92.0342,3.9104,-15.1269,25.907,h
9.9475,2.3644,-18.2595,12.7435,h
39.2394,2.895,159.0491,20.6622,h
14.5526,2.7102,-47.3413,11.1604,h
67.0361,2.9868,87.021,39.8976,h
37.247,3.6508,134.93,55.7671,h
8.6417,3.1414,49.8534,74.5841,h
17.0818,2.6289,-13.1492,46.5757,h
65.3651,3.8666,111.898,61.4059,h
3.7537,2.1058,17.1743,41.0122,h
54.9948,3.8903,-269.333,13.31,h
22.0362,2.8069,-12.9585,3.4894,h
10.5595,2.2995,-21.2655,82.9011,h
17.209,2.889,115.518,45.6762,h
16.4977,2.8231,20.4304,33.4533,h
26.638,3.4625,43.4272,57.8684,h
22.0743,3.7242,-59.6576,57.6328,h
25.9017,2.8122,23.3311,30.9235,h
7.1762,2.5569,12.1685,14.967,h
12.9279,2.5982,14.8981,41.8467,h
16.1381,2.6561,-5.9925,45.5845,h
12.4824,2.7352,34.439,89.4524,h
44.8132,2.7339,-153.1119,5.638,h
51.3682,3.242,166.987,83.3529,h
14.5778,2.659,-25.0603,72.0623,h
45.8938,3.0548,-98.18,31.457,h
37.4831,3.3153,81.5263,22.9942,h
32.8992,3.4717,-78.797,34.3119,h
8.851,2.4935,17.2341,67.751,h
16.3664,3.1035,58.967,60.7157,h
142.4835,3.7784,126.0923,56.4216,h
22.147,2.7257,-8.861,3.7058,h
9.5221,2.7088,14.803,75.5099,h
8.7924,2.4871,10.9873,80.4474,h
10.0499,2.3414,-7.7397,88.4759,h
83.8453,3.4298,-94.5465,29.0554,h
10.5001,2.1538,5.0574,24.766,h
26.0742,3.1864,-26.0915,5.6355,h
50.2884,3.0338,63.7397,61.0672,h
31.8743,3.0044,69.2636,52.3764,h
10.4032,2.3771,-0.8939,69.4669,h
20.712,2.7892,13.8,8.7061,h
58.5786,3.9945,-122.064,26.359,h
7.7798,2.366,23.3803,58.6829,h
11.762,2.6015,-19.2335,46.79,h
16.4543,2.4749,-37.0773,14.441,h
8.5059,2.6807,-1.6292,67.8491,h
5.5498,2.2045,11.4301,2.2901,h
23.3396,2.7945,23.1699,24.9723,h
10.0933,2.5643,10.8894,49.3784,h
14.5705,2.5061,23.4969,66.7119,h
9.4153,2.769,17.1486,64.752,h
28.514,2.8722,10.0492,52.5425,h
12.9936,2.4586,15.7783,23.5901,h
30.8861,2.9478,35.6813,30.0175,h
10.2682,2.3404,-15.9238,86.8812,h
10.5814,2.779,31.3703,63.2577,h
20.1412,3.1531,43.9141,22.981,h
186.928,5.1795,-113.666,85.9426,h
8.4959,2.4116,15.4163,51.998,h
30.9807,3.1896,-64.9592,69.6301,h
17.0496,3.1355,-28.5004,30.3002,h
16.5973,3.0378,55.6722,14.9142,h
24.636,2.6264,28.6299,56.3621,h
14.7726,2.801,-23.3102,69.2729,h
10.7514,2.0436,-19.7615,16.1747,h
19.6111,3.1824,-55.2686,8.1172,h
119.294,3.5087,-257.29,54.97,h
11.5126,2.4857,6.943,77.3535,h
18.3882,2.5872,-24.4927,19.7721,h
12.6104,2.6781,18.6289,43.5839,h
17.4695,3.2785,-32.4126,30.3805,h
9.2526,2.6478,9.4213,45.8344,h
18.0487,2.6493,18.1481,15.2498,h
21.8757,2.8525,40.3669,54.3425,h
6.2095,2.317,18.1316,23.1014,h
10.3238,2.4609,-9.1952,59.709,h
83.705,3.5707,-96.2903,46.0347,h
37.3507,3.2293,-103.4295,14.9031,h
27.9552,2.9269,-32.642,50.487,h
82.2943,3.7197,-152.016,63.2988,h
70.0465,3.5704,-128.048,46.2106,h
12.3187,2.4556,23.8963,50.8834,h
23.3978,2.7949,26.9049,15.5734,h
14.1216,2.5959,20.1293,81.8892,h
134.0939,3.5845,113.3479,75.2391,h
9.7314,2.5581,20.7233,14.677,h
41.8692,2.9761,-87.8181,26.902,h
41.9042,3.4632,-80.0821,34.5846,h
12.0888,2.4784,-32.5183,49.1065,h
11.0413,2.3284,18.8123,68.016,h
91.1161,4.3983,-39.22,87.1467,h
0.0034,2.534,20.989,66.546,h
10.4593,2.5226,7.502,4.245,h
11.1595,2.9574,30.2313,18.0023,h
32.7179,3.1807,-46.723,15.94,h
46.5272,3.1029,-102.574,26.489,h
41.8425,3.1034,99.1765,77.7378,h
16.2543,2.7296,-24.4998,61.1523,h
10.027,2.8678,-13.3208,27.714,h
45.5584,3.7139,-69.4899,51.9268,h
59.5351,4.5025,-115.8589,82.5414,h
14.8168,2.5648,17.3376,67.5832,h
80.096,3.422,-198.7741,52.5227,h
8.1628,2.2398,7.3005,76.3942,h
6.6796,2.3021,15.8775,39.242,h
32.7464,2.9191,25.4779,20.799,h
20.4106,3.0041,18.2478,14.3249,h
14.5718,2.5065,51.5888,53.881,h
13.8695,2.6782,-13.1159,16.5691,h
57.6035,3.4958,82.4288,11.8903,h
16.4702,2.5637,16.4812,75.043,h
8.9225,2.3128,23.8877,85.9966,h
13.4531,2.7239,74.881,38.723,h
6.6169,2.6583,-75.3608,72.2326,h
13.7655,3.2348,-52.6697,10.4111,h
10.6729,2.7115,21.292,15.1485,h
32.5927,3.1266,30.9363,10.6589,h
13.1883,2.8565,27.1759,31.1266,h
19.7997,2.5079,-16.2688,51.949,h
52.9601,3.0999,-57.2132,18.1415,h
11.939,2.7705,16.1417,21.806,h
79.9487,3.387,55.2664,51.7611,h
36.4966,3.0694,-42.0615,13.9788,h
13.1456,2.6393,-8.679,75.798,h
20.1901,3.0844,-61.3223,12.4831,h
35.3162,3.2188,-103.834,62.234,h
8.8898,2.7681,32.5696,36.4819,h
82.1003,3.3201,28.2554,69.9,h
6.918,2.2474,23.7032,48.8129,h
34.6312,3.2866,-39.862,18.5288,h
48.9813,3.1841,36.8138,78.7544,h
22.8369,2.8848,38.795,76.742,h
23.9562,2.7524,-28.645,49.0018,h
27.044,2.9243,-77.1423,51.0827,h
11.3578,2.2708,17.8537,34.1441,h
45.6462,3.4255,61.3182,53.1749,h
33.8045,3.6669,-94.2616,10.3301,h
8.0956,2.3324,16.6326,39.849,h
29.5335,3.1286,-40.6631,25.925,h
15.2121,2.7356,59.8933,79.4397,h
85.0757,3.4305,-90.1721,2.8948,h
9.9837,2.1474,4.3818,81.1249,h
9.5822,2.5359,6.8251,73.3707,h
13.4791,2.7645,-92.2321,83.3126,h
11.6641,2.721,28.9547,58.16,h
21.8805,2.94,46.2408,82.3931,h
14.2662,3.118,80.4605,57.7601,h
32.7866,2.7408,150.58,37.9397,h
8.8797,2.8045,-23.7198,28.08,h
61.6476,3.3936,-57.5954,51.2639,h
22.6607,2.6217,-18.2486,79.061,h
20.4109,3.0101,-24.5303,23.934,h
94.394,4.3095,-146.053,59.417,h
17.2422,2.4669,19.4721,67.1405,h
17.1893,2.6699,23.5657,11.3994,h
9.0402,2.5048,26.9068,17.5103,h
57.936,3.516,84.5489,3.8061,h
63.157,3.2739,-92.7586,10.9991,h
20.706,2.7094,-28.2236,2.1147,h
21.8773,3.2185,42.4363,8.2413,h
11.2377,2.2135,8.0007,67.4932,h
28.2636,3.0685,48.4919,11.0121,h
34.0415,2.9325,-44.8226,85.6365,h
9.9909,2.3283,2.8442,40.539,h
8.1816,2.5982,14.5826,81.3242,h
29.7746,3.1714,-25.7822,24.115,h
15.5101,2.7878,17.7671,15.158,h
64.4265,4.1762,64.3895,74.192,h
37.4544,3.7613,-13.7066,16.5336,h
80.0698,3.9291,94.7292,0.2862,h
10.2826,2.6377,-23.8679,66.7769,h
14.6255,2.3979,-23.8743,30.585,h
20.3267,2.785,96.4835,12.27,h
17.6299,2.5347,-91.6622,89.6498,h
10.9253,2.923,33.9589,49.635,h
35.2639,2.8964,199.2069,24.9144,h
10.4131,2.8169,25.0252,54.756,h
1.2858,2.6116,11.1344,43.7638,h
14.3849,2.4757,34.1142,4.5864,h
95.4667,3.7478,100.209,50.3906,h
15.6418,2.5572,23.5601,8.1672,h
10.3327,2.6644,14.5286,72.8416,h
70.6759,3.8886,-19.2773,31.1847,h
55.1341,3.6128,-18.014,44.8209,h
87.0021,4.2892,82.852,85.8396,h
8.9101,2.5944,10.2437,82.3116,h
25.8713,3.2714,-38.8742,79.7161,h
15.6266,2.9322,27.244,50.1467,h
9.1355,2.6488,15.0419,89.2587,h
11.2337,2.3434,5.9407,71.4072,h
14.4812,2.8535,23.3592,88.4272,h
98.9295,4.5943,-44.1172,70.078,h
84.156,3.7625,-104.5015,89.8206,h
22.4552,2.9952,65.9063,57.995,h
17.3386,2.5453,17.6107,46.2043,h
9.84,2.4961,-42.9702,26.7642,h
19.0707,2.8189,10.9499,56.591,h
10.8968,2.7029,-83.0124,24.8625,h
6.3785,2.5867,20.9552,21.4831,h
11.9121,2.6637,4.8126,7.736,h
49.7622,3.2971,-91.3556,33.4438,h
16.5732,2.3528,27.367,36.1593,h
43.2331,3.5877,-113.263,8.486,h
11.4882,2.8896,-34.8375,24.165,h
11.6611,2.4311,-15.1042,14.9228,h
31.4493,2.923,-31.0978,36.1302,h
23.6987,3.3637,60.9371,56.6926,h
16.912,2.4829,-40.0841,67.605,h
25.7031,2.9088,33.0477,15.196,h
24.797,2.8215,-27.2124,62.685,h
23.1835,3.1913,64.0779,26.7396,h
31.2872,3.1882,168.544,7.886,h
20.9876,3.2055,56.2955,32.0834,h
53.6321,3.1099,125.085,24.795,h
13.4299,2.7275,22.387,76.504,h
31.8561,3.464,-69.0517,10.009,h
11.5649,2.866,36.3378,18.539,h
94.9334,4.2992,-84.5031,89.7025,h
23.2372,2.6376,72.5137,6.6241,h
8.0879,2.4728,10.7335,39.6144,h
99.6922,4.2499,-142.057,62.258,h
63.9019,3.1777,65.3617,58.3699,h
42.3421,3.5625,73.8863,25.5453,h
5.7631,2.4018,18.3969,23.4659,h
43.5999,3.0366,93.1886,0.7979,h
14.0641,2.643,12.0561,22.9228,h
7.6651,2.4064,7.4472,20.9227,h
47.0019,3.0927,-22.7838,31.1915,h
12.8915,2.3355,12.237,17.5786,h
6.6904,2.4069,17.7682,63.8405,h
12.6185,2.4103,-14.1853,69.1376,h
101.6172,3.4782,67.0812,64.0622,h
69.3334,3.4314,-64.794,19.6315,h
19.222,2.7709,35.099,85.3837,h
12.3089,2.721,11.8269,14.7613,h
12.2755,2.1932,9.0451,43.7839,h
14.1315,2.6741,24.3697,32.871,h
21.4594,3.0646,-25.1149,51.2316,h
74.4076,3.1547,84.047,2.6081,h
31.7282,3.0046,-80.2098,39.212,h
13.352,2.8311,-59.6226,52.9969,h
12.5784,2.7443,22.0003,41.9699,h
68.7814,3.5194,-64.1392,32.6299,h
10.1402,2.2923,-9.8429,42.456,h
17.2123,3.1222,49.341,35.304,h
62.7683,3.4443,-152.611,44.665,h
90.7449,3.588,-124.4249,30.1538,h
41.4567,3.1278,149.3121,22.8953,h
58.9961,3.6426,60.4447,29.991,h
9.2823,2.7536,17.8816,0.1516,h
34.2164,3.2123,48.8101,38.32,h
11.1546,2.3983,18.19,62.4526,h
15.2298,2.7367,13.4601,62.6349,h
9.5579,2.1737,-14.3193,65.839,h
11.2901,2.9302,51.1406,21.211,h
61.1065,3.3633,-115.348,3.5086,h
18.2909,2.7476,-19.2068,6.3241,h
55.072,3.1227,95.2638,50.8115,h
33.1708,3.1194,45.4621,22.501,h
34.8313,3.0607,50.7043,16.798,h
24.7519,2.8078,10.0342,57.7278,h
11.9934,2.9506,45.8293,37.1283,h
15.9185,2.7352,12.64,67.1315,h
11.1363,2.6149,-12.7341,46.742,h
6.6282,2.3151,11.0145,56.1641,h
14.9281,2.5611,9.8719,24.0431,h
11.575,2.5664,15.3188,71.033,h
9.5348,2.7657,23.5844,27.718,h
15.2522,2.9072,-33.4909,16.886,h
15.2649,2.6753,22.8035,52.9638,h
8.5516,2.3075,-10.2931,81.6413,h
10.4281,2.5818,23.0425,19.7216,h
24.2308,2.8675,28.327,81.42,h
20.4395,2.5752,10.5549,34.2567,h
108.7905,3.476,152.2416,87.619,h
29.7325,3.5074,-102.611,40.3212,h
0.0969,2.1131,-6.2334,15.507,h
17.2932,3.1227,46.5491,23.8279,h
95.0808,3.6568,-174.664,10.2226,h
19.1751,2.5128,-30.6467,18.283,h
8.999,2.1646,-5.1949,78.3263,h
18.762,2.9574,19.9597,8.4862,h
24.6852,3.3411,69.1339,8.987,h
8.7941,2.5678,-21.1473,89.2581,h
91.6046,3.6199,87.7473,75.599,h
102.19,3.3067,-184.307,56.8342,h
6.8513,2.3191,-14.5312,82.6001,h
9.6761,2.5955,-16.9422,80.2292,h
20.0223,2.7392,-137.52,86.1711,h
18.1723,2.9307,37.6103,80.8282,h
9.7282,2.6457,8.9551,88.5246,h
112.7797,3.3088,-153.5757,31.1675,h
17.1708,2.5647,77.3718,56.435,h
27.2944,2.6748,-19.9024,54.3607,h
12.7915,2.6848,25.9448,53.1794,h
11.2437,2.5871,18.1005,5.9344,h
10.4992,2.3284,-10.0872,42.5363,h
11.2294,2.9447,50.1126,61.3588,h
19.3138,2.8559,-20.4652,82.1317,h
11.6478,2.4793,14.7747,75.099,h
10.268,2.2529,-9.7051,71.559,h
65.0079,3.2015,151.233,21.6765,h
6.1212,2.4828,7.9629,38.9846,h
11.6158,2.4222,17.084,17.5817,h
10.4063,2.9455,27.6563,9.968,h
24.8698,2.9711,-62.3109,35.7297,h
15.4689,2.7817,31.8729,34.8364,h
16.1692,2.9522,31.8552,88.793,h
20.4104,3.1037,49.5748,81.8939,h
21.2913,2.8503,116.449,82.4796,h
24.3183,3.0385,23.8697,78.8798,h
13.4656,2.334,14.1945,17.4545,h
10.9714,2.8409,-19.3329,74.8057,h
17.4024,2.6597,16.5677,68.4476,h
6.923,2.1287,-13.8579,52.024,h
15.0892,2.9012,46.3379,73.6778,h
9.1269,2.6728,19.9081,20.78,h
16.3018,2.4237,24.5058,54.6864,h
9.9435,2.8161,-36.2118,15.9265,h
25.7855,2.76,17.8359,28.909,h
86.2958,3.8184,-270.936,4.8536,h
160.324,3.568,-121.901,16.4804,h
65.2484,3.2493,42.6893,25.1221,h
14.9418,2.433,-22.5047,74.229,h
114.7415,3.5196,87.5462,84.1197,h
95.6256,4.136,113.146,85.27,h
16.966,2.5911,16.1831,61.061,h
17.709,2.4919,6.99,87.7425,h
9.1958,2.6474,22.156,83.8058,h
16.3821,2.7789,15.146,44.6205,h
34.2141,3.7176,-53.5393,11.061,h
50.6491,3.4504,-83.3682,85.6785,h
10.6336,2.7011,27.6124,62.312,h
53.8719,3.1417,116.9525,10.9902,h
48.7308,2.8163,-56.0855,55.4453,h
31.8462,3.1037,-20.0329,38.7303,h
10.4351,2.3916,2.4167,68.4924,h
10.6168,2.301,-20.8829,25.552,h
81.9429,3.1843,134.2717,87.7864,h
16.8904,2.7721,55.2222,78.5929,h
21.6214,2.7578,-67.1195,79.4041,h
10.8918,2.2122,14.8697,88.1524,h
35.3969,3.2633,-44.7467,23.1906,h
11.3919,2.5554,18.6748,2.9939,h
14.8548,2.9657,21.4362,69.3544,h
9.2053,2.1774,4.7761,42.023,h
11.5449,2.4807,4.5782,89.4066,h
16.513,3.1366,55.5577,14.4624,h
13.4311,2.827,59.4553,7.3555,h
76.2454,3.7787,-68.5465,67.68,h
41.665,3.4476,41.2458,4.004,h
6.9041,2.4074,6.2928,87.0836,h
82.999,4.2206,-113.9508,8.9361,h
25.6879,2.8889,40.5478,17.2847,h
22.8684,2.6415,29.7985,45.6028,h
6.3274,2.4976,10.4643,53.9394,h
17.6127,2.5949,-57.7117,26.09,h
12.4938,2.6364,3.8473,62.3367,h
56.7612,4.1267,-190.1271,72.2872,h
45.1858,3.8734,73.4191,32.302,h
37.3156,3.2224,-115.0507,58.5112,h
6.3427,2.1542,17.3733,31.7306,h
9.1221,2.3641,-1.317,43.271,h
35.8715,3.0834,91.8324,13.4731,h
83.6154,3.2525,80.6855,70.229,h
48.8868,3.3461,47.9325,8.864,h
78.0338,3.348,44.8059,80.2398,h
59.5848,3.3777,-105.5152,75.9359,h
15.0319,2.6253,20.3183,16.392,h
42.7452,2.7769,-121.5447,47.2145,h
13.1,2.4665,15.3739,0.7943,h
37.3941,2.955,-29.1591,10.077,h
89.9911,4.2954,-44.7882,74.7184,h
6.5382,2.7286,15.8474,7.9518,h
14.545,2.7072,67.2617,88.2406,h
7.0416,2.6351,13.8844,19.9777,h
22.8864,2.8241,71.5742,6.705,h
9.9979,2.5283,14.71,46.896,h
11.0862,2.9571,32.4358,26.93,h
30.3383,2.5308,-63.524,66.7994,h
11.1291,2.9717,-17.1821,67.892,h
34.9208,3.0436,45.4899,0.8124,h
11.0076,2.4273,13.9629,21.9218,h
11.4615,2.5299,30.6896,18.9933,h
8.2207,2.604,19.4298,52.414,h
30.7423,2.8269,54.3601,53.9914,h
27.3242,2.8011,108.953,42.2328,h
16.3988,2.6003,-28.3409,78.6412,h
14.0834,2.6469,10.4099,81.4489,h
26.9276,2.5392,-28.6916,42.9562,h
16.7933,2.3997,-12.0052,33.0576,h
12.7526,2.6583,25.1993,41.834,h
13.2719,2.8442,12.5567,9.9035,h
10.7596,2.6149,20.0898,70.161,h
9.5105,2.5264,18.2372,48.6712,h
7.401,2.4223,14.0382,64.7583,h
12.541,2.7593,24.5785,35.184,h
11.3519,2.4449,-9.0429,17.1944,h
75.8327,4.1476,-180.029,74.574,h
31.9822,3.2231,-42.0622,7.6304,h
26.8312,3.2212,73.2259,9.3725,h
76.9018,3.9939,-93.5224,84.6874,h
