@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_money numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,14,0
0,0.39,0,0.59,0,0,0.59,0,0.19,0,0,0.59,0,0.19,0,0,0.191,0,0,349,0
0,0,0,0,0,0,0,0,0,0,0.99,0,0.99,0,0.99,0,0.479,0.239,0,121,0
0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0.595,0,15,0
0,0.38,0,0.19,0,0.09,0.19,0,0.09,0,0,0,0,0,0.09,0,0,0,0,187,0
0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,113,0
0,0,0,0,0.49,0,0,0,0,0,0,0,0,1.99,0,0,0.588,0,0,331,0
0,0,0,3.07,0,0,0,0,1.53,0,0,0,0,0,0,6.15,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,3.57,0,3.57,0,3.57,0,0.956,0,0,36,0
0,0,0,2.32,0,0.77,0,0,0,0,0.77,0,0.77,0,0.77,0,0.376,0,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.14,0.14,0,0,0.14,0,0.28,0,0,0,0,0,0,0,0,0.84,0.16,0,0,1029,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0.52,0,0.52,0,0,2.09,0,0.52,0,0.52,0,0.52,0,0.52,0,0.309,0.309,0,151,0
0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0.473,0,27,0
0,0,0,0.09,0,0,0.37,0,0,0,0.09,1.12,0.09,1.12,0.09,0,0.479,0.013,0,1131,0
0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,6.94,0.238,0,0,30,0
0,0.6,0,0.6,0,0.6,2.4,0,0,0,0,0,0,0,0,0.6,0.11,0,0,29,0
0,0,0,0,0,0,0,1.6,0,0,0,0,0,0.8,0,0,0.136,0.273,0,88,0
0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0.166,0.333,0,200,0
0,0,0,1.26,0,1.26,2.53,0,0,0,0,0,0,0,0,1.26,0,0,0,18,0
0,0,0,0,0.68,0,1.37,0,2.06,0,0.68,0,0.68,0,0,0,0.144,0,0,155,0
0.23,0,0,0.23,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0.158,1094,0
0,0.1,0,0.16,0,0,0.21,0,0.16,0,0,0.26,0,0.75,0,0,0.195,0,0.015,1073,0
0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0.68,0,0,88,0
0,0,0,0,0,0.48,1.44,0,2.88,0,0,0,0,0,0,0,0.076,0.305,0.381,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,0,16,0
0,0,0,0,0,0.61,3.09,0,0.61,0,0,0,0,0,0,0,0.179,0.448,0,285,0
0.19,0.59,0,0.19,0,0,2.79,0,1.99,0,0.19,0.79,0.19,0,0,0,0.203,0.018,0,472,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.337,0,0,59,0
0,0.42,0,0.21,0,0,1.91,0,0.42,0,0,0,0,0,0,0,0.04,0,0,14,0
0,0,0,0.82,0,0,1.65,0,0.82,0,0,3.3,0,0,0,0.82,0.301,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
0,0.41,0,0,0,0,2.91,0,1.66,0,0,0,0,0.41,0,0,0,0.283,0,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,0,7,0
0,2.35,0,0,0,0,7.05,0,1.17,0,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,2.17,0,0,0,0,0,0,2.17,0,0,0,0,0,105,0
0,0,0,0,0,0,0,0,0.14,0,0,0.14,0,0,0,0,0.156,0,0,462,0
0,0,0,0,0,0,1.67,0,0,0,0.55,0,0.55,0.55,0.55,0,0.275,0.367,0,106,0
0,0,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0.215,0,0,30,0
0,0,0,0,0,0.5,2.53,0,0.5,0,0,0,0,0,0,0.5,0.087,0,0.087,38,0
1.28,0,0,0.64,0,0,0,0,1.28,0,0.64,0,0.64,1.28,0,0,0.418,0.209,0,102,0
0,0,0,0.66,0,0,0.16,0,0,0,0,0,0,0.16,0,0,0.047,0,0,240,0
0.05,0.35,0,0.15,0.05,0.1,0.71,0.05,0.46,0,0,0,0,0.15,0,0,0.153,0.029,0.021,1123,0
0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0.088,0,0,250,0
0,0,0,0,0,0,1.55,0,1.16,0,0,0,0,0,0,0,0.07,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,15,0
0,0,0,0,0,0,3.33,0,3.33,0,0,0,0,0,0,0,0.558,0,0,6,0
0,0,0,0,0,0,1.65,0,1.65,0,0,0,0,0,0.55,0,0.104,0,0.052,393,0
0,0,0,0,0,0,2.54,0,1.69,0,0,0,0,0,0,0,0.134,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.173,0,0.129,196,0
0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0.294,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0.304,0,0.365,187,0
0,0.17,0,0,0,0,0,0,0,0,0,0.61,0,0.08,0,0,0.068,0,0.022,540,0
0,0.48,0,0.32,0,0,2.26,0,0.48,0.16,0,0,0,0,0,0,0.086,0.057,0,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,53,0
0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0.64,0,0,0.04,0,0,175,0
0,0,0,0,0,0,0.17,0,0,0,0,0.17,0,2.83,0,0,0.753,0,0,576,0
0,0.32,0,0,0,0,0.97,0,0.32,0,0,0,0,0.32,0,0,0.094,0,0,148,0
0,0.52,0,0.52,0,0,0.52,0,0.52,0,0.52,0,0.52,0.52,0.52,0,0.513,0,0,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.07,0,0,0,0,0,0,1.07,0,0,0.326,0,0,108,0
0,0.23,0,0.69,0,0,0.23,0,0,0,0,0.23,0,0,0,0,0.067,0,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.39,0,0,0.049,0,0,124,0
0,0.19,0,0,0,0,0.19,0,0.19,0,0,0.59,0,1.19,0,0.19,0.14,0.112,0,311,0
0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0.253,0,0,40,0
0,0.12,0,0.12,0,0,0.88,0,0.63,0,0,0,0,0.21,0,0,0.115,0.044,0.051,1263,0
0,0,0,2.04,0,0,0,0,0,0,2.04,0,2.04,0,2.04,4.08,0.671,0,0,35,0
0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0.05,0,0.3,0,0,0.2,0,0.15,0,0,0.2,0,0.46,0,0,0.158,0,0.014,1423,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1.86,0,0,0,0,0,0,0,0,0,0.93,0,0.93,0.93,0.93,0.93,0.457,0,0,86,0
0,0,0,0,0,0,3.09,0,0,0,0,1.03,0,0,0,0,0,0.193,0,23,0
0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0.154,0.154,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704,0,0,7,0
0,0,0,0,0,0,0.86,0,0,0,0,0,0,0.43,0,0,0,0.073,0,328,0
0,0.09,0,0.56,0,0,0.56,0,0.65,0,0,0,0,0.28,0,0.28,0.081,0,0,601,0
0,1.63,0,0,0,1.63,1.63,0,1.63,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239,0,0,13,0
0,0,0,0.74,0,0,1.49,0,0.74,0,0.74,0,0.74,0.74,0.74,0,0.557,0,0,133,0
0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,2.35,0,0,0,54,0
0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0.353,0,14,0
0,0,0,0,0,0,0,0,0,0,0.86,0,0.86,1.72,0.86,0,0.27,0.135,0,103,0
0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0.704,0,0,10,0
0.07,0.14,0,0.14,0,0,0.14,0,0,0,0,0,0,0.21,0,0,0.177,0,0,855,0
0,0,0,1.19,0,0,0,0,0,0,0,0,0,1.19,0,3.57,0,0,0,52,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,1.75,0,1.75,0,0,0,0,0,0,0,0.317,0,0,9,0
0,0.45,0,0.45,0,0,1.35,0,0.22,0,0,0,0,0,0,0,0,0,0,78,0
0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0.15,0,0,0.3,0,0.75,0,0.3,0,0.15,0.45,0.15,0.15,0.15,0,0.328,0,0,155,0
0,0,0,0,0,0,1.21,0,0,0,0,0,0,1.21,0,0,0.212,0,0,45,0
0,1.09,0,1.09,0,0,3.29,0,0,0,0,0,0,0,0,0,0.217,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0.57,0,0,1.73,0,0,0,0,0.57,0,0,0.163,0,0,76,0
0,0.33,0,0,0,0.11,2.81,0,0.9,0,0,0,0,0.11,0,0.22,0.136,0.051,0,427,0
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0.68,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.11,0,0.11,0.16,0,0,651,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886,0,11,0
0,0,0,0,0,0,4.69,0,0,0,0,0,0,0.67,0,0,0.102,0,0,119,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.341,0,0,57,0
0,0.52,0,0,0,0,3.66,0,0.52,0,0,0,0,0,0,0,0,0.09,0,44,0
0.36,0,0,1.8,0,0,0.36,0,1.08,0,0,0,0,0.36,0,0,0,0,0,54,0
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,1.169,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.13,0,0.2,0,0.13,0.73,0.06,0.73,0,0,0,0,0.4,0,0,0.208,0.028,0.075,871,0
0,0.62,0,0.62,0,0,0.62,0,0.62,0,0,1.57,0,0.31,0,0.94,0.109,0,0.054,107,0
0,0,0,0,0,0,0.34,0,0,0,0,0.34,0,0,0,0,0,0,0,131,0
0,0,0,0,0,0,3.4,0,0.42,0.42,0,0,0,0,0,0,0.155,0,0,92,0
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0.19,0.19,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.204,0.306,0.102,99,0
0,0.51,0,1.62,0,0.07,1.54,0,0.07,0,0,0,0,0.07,0,0.07,0.032,0,0.01,243,0
0,1.36,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0.113,0,0,25,0
0,0,0,0.86,0,0,1.73,0,0.86,0,0,0,0,0,0,0,0.152,0.457,0,31,0
0,0.42,0,0,0,0.21,2.14,0,0.42,0,0,0,0,0,0,0.21,0.078,0.039,0,106,0
0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0.324,0.487,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,1.69,0,0,1.69,0,1.69,0,0,0,0,0,0,0,0,0.552,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8,0
0,0,0,0,0,3.03,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,1.17,0,0,3.12,0.39,1.17,0,0,0,0,0,0.39,0,0.07,0.07,0,89,0
0,0.06,0,0.89,0,0,0,0,0,0,0,0,0,0.13,0,0.06,0.047,0,0.085,617,0
0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,97,0
0,0.86,0,0,0,0,6.95,0,4.34,0,0,0,0,0,0,0,0,0,0,22,0
0,0.25,0,0.12,0,0,0,0,0,0,0,0,0,0.12,0,0,0.12,0,0.017,418,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.16,0,0,0,0,1.16,0,2.32,0,0,0,0,1.16,0,0,0,0.578,0,34,0
0,0.15,0,0,0,0,0.62,0,0.31,0,0.15,0.46,0.15,0.31,0.15,0,0.235,0,0,323,0
0,0,0,0.4,0,0,2.44,0,0.81,0,0,0,0,0,0,0,0.137,0.068,0,89,0
0,0,0,0,0,0,0,0,0,0,4.76,0,4.76,0,4.76,0,1.257,0,0,30,0
0,0,0,0,0,0,1.19,0,0,0,0,0,0,1.19,0,0,0,0,0,56,0
0,1.05,0,0.52,0,0,0.52,0,0,0,0,0,0,1.05,0,0.52,0.169,0,0,112,0
0,0,0,0,0,0,4.76,0,0.95,0,0,0,0,0,0,0.95,0,0,0,28,0
0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0.14,0,0,0.17,0.126,0,2015,0
0.06,0.2,0,0.4,0,0.06,0,0,0,0,0,0.06,0,0.06,0,0,0.09,0,0.018,693,0
0,1.2,0,0,0,0,6.02,0,0,0,0,0,0,0,0,0,0,7.707,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0.12,0,0,0,0,0.49,0,0.24,0,0,0.74,0,0,0,0,0.17,0,0.034,505,0
0,0,0,0,0,0,2.59,0,2.59,0,0,0,0,0,0,0,0,0,0,51,0
0,0.15,0,0.13,0,0.05,0.15,0.03,0.33,0,0,1.33,0,0.76,0.05,0.03,0.254,0.002,0.007,3467,0
0,0.11,0,0.05,0,0,0.11,0,0.08,0,0,0.14,0,0.38,0,0,0.182,0,0.008,1617,0
0.62,0.62,0,0,0,0.62,0,0,3.1,0,0,0,0,1.24,0,0,0.384,0.288,0,294,0
0,0.24,0,0,0,0,0.72,0.48,0.72,0,0,0,0,0,0,0,0.035,0,0,283,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0.29,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.58,0.178,0.044,0,180,0
0,0,0,0,0,0,1.2,0,0,0,1.2,0,1.2,0,1.2,0,0.57,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0.198,0,0,536,0
0,0,0,0,0,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0.16,0.08,0,0.2,0.04,0.08,0.77,0,0.2,0,0,0,0,0.65,0.04,0.08,0.243,0.033,0,1995,0
0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0.414,0,0,167,0
0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,2.63,0,0.414,0,46,0
0,0,0,4.16,0,0,4.16,0,0,0,0,4.16,0,0,0,4.16,0.689,0.689,0,13,0
0.12,0.12,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.9,0.149,0,0,1232,0
0,0,0,0.78,0,0.78,1.56,0,0,0,0,0,0,0,0,0,0.544,0,0.136,76,0
0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0.123,0,130,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0.87,0.87,0.87,0,0,0.43,0,0,0,0,0,0,1.31,0,0,0.298,0.059,0,212,0
0,0,0,0.7,0,0,3.52,0,0,0,0.7,0,0.7,0,0,0,0.1,0.1,0,69,0
0,0,0,0,0,0,0,0,0,0,0,1.38,0,1.25,0,0,0.438,0,0,534,0
0,0,0,0,0,0,2.9,0,0.58,0,0,0,0,0,0,0,0.201,0,0,70,0
0,0.13,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.072,0.024,0,190,0
1.36,0,0,0,0,0,1.7,0,0.34,0,0.34,0,0.34,0.34,0.34,0,0.244,0,0,112,0
0,0.53,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0.039,0,0,172,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,0,0,55,0
0.01,0.15,0,0.09,0,0.03,0.13,0,0.15,0,0,1.84,0,0.91,0.05,0.01,0.19,0.002,0.005,3168,0
0.14,0.42,0,1,0.14,0,0.85,0,0.14,0,0,0,0,0,0.14,0,0.022,0,0,168,0
0,0,0,0.39,0,0,0.78,0,0.39,0.39,0,0,0,0,0,0,0.146,0,0,42,0
0,0,0,0,0,0,3.82,0,0.54,0,0,0,0,0.54,0,0,0.294,0.392,0,75,0
0,0,0,0.61,0,0,0.61,0,0,0,0,0,0,0.61,0,0,0.098,0.098,0,63,0
0,0.36,0,0.36,0,0,0.36,0,0.72,0,0,0,0,0,0,0,0.114,0,0,110,0
0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,6,0
3.36,1.92,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.695,0.347,0,178,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0.89,0,0,2.67,0,1.78,0,0,0,0,0.89,0,0,0.298,0,0,61,0
0,0,0,0,0,0,0,0,4.28,0,1.42,0,1.42,1.42,1.42,0,0.419,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0.465,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0,83,0
0,0,0,0.68,0,0,0.34,0,2.04,0,0,0,0,0,0,0,0.051,0,0,137,0
0,0,0,0,0,0,1.28,0,1.28,0,0.42,0,0.42,0.85,0.42,0,0.204,0,0,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.35,0.35,0,0.17,0,0,1.41,0,0.7,0,0,0,0,0,0,0.7,0.038,0.019,0,447,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,0,0,10,0
0,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,91,0
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0.45,0,0,0.066,0,0,329,0
0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0.248,0,0,50,0
0,0.06,0,0,0,0,0.24,0,0.18,0,0,0.18,0,0.9,0,0,0.221,0,0.017,1345,0
0.35,0,0,0,0,0,1.94,0,0.7,0.17,0.17,0,0.17,0.35,0,0,0.031,0.031,0,194,0
0,0,0,0,0,0.19,0,0,0,0.38,0,0,0,0.58,0,0,0.339,0,0,285,0
0,0,0,0,0,0,5.55,0,2.77,0,0,0,0,0,0,0,0,0,0,13,0
0,0.11,0,0,0,0,0.46,0,0.23,0,0,0.34,0,0,0,0,0.159,0,0.031,505,0
0,0,0,0.75,0,0,1.5,0,0,0,0.75,0,0.75,0.75,0.75,0.75,0.222,0,0,77,0
0,0.8,0,0,0,0,4.8,0,1.6,0,0,0,0,0,0,0,0,0,0,11,0
0,1.18,0,0,0,0,1.77,0,1.77,0,0,0,0,0.59,0,0,0,0.313,0.313,129,0
0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0.253,0,0,38,0
0,0.7,0,0,0,0,3.54,0,0.7,0,0,0,0,0.7,0,0,0.252,0,0,55,0
0,1.07,0,1.07,0,0,0,0,0,0,1.07,0,1.07,0,0,0,0.37,0.185,0,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.176,0,51,0
0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,87,0
0,0,0,0,0,0,3.19,0,1.06,0,0,0,0,0,0,0,0,0.398,0,26,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.666,0.222,0,65,0
0,0,0,0,0,0,0.83,0,2.5,0,0,0,0,0,4.16,0,0.118,0,0,59,0
0,0,0,0,0,0,5.81,0,1.16,1.16,0,0,0,0,0,0,0.163,0.49,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.17,0,0,0.17,0,0,0.17,0,0,0,0,0,0,0,0,0,0.256,0,0,237,0
0,0,0,0,0,1.05,1.05,0,0,0,0,0,0,1.05,0,0,0.677,0.338,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.87,0,0,0,0.17,0.17,0,0.17,0,0,0,0,0.17,0.17,0.52,0.022,0,0,277,0
0,0,0,0,0,0.48,1.44,0,2.88,0,0,0,0,0,0,0,0.076,0.305,0.381,98,0
0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,2.85,0,0.436,0,43,0
0,0,0,0,0,0.8,2.41,0,0.8,0,0,0,0,0,0,0.8,0.45,0,0,30,0
0,0,0,0,0,0,6.57,0,0,0,1.31,0,1.31,1.31,1.31,0,0.649,0,0,62,0
0,0.91,0,0.3,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0.515,0,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,5,0
1.35,1.35,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0.221,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0.375,0,36,0
0,0.82,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,42,0
0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0.182,0,0,9,0
0.04,0.25,0,0.04,0,0.16,0.71,0,0.41,0,0,0,0,0.2,0,0,0.274,0.031,0.056,1479,0
0,0,0,0,0,0,2.32,0,1.16,0,0,0,0,0,0,0,0.408,0,0,51,0
0,0.55,0,0,0,0.55,0,0,0.55,0,0,0,0,0,0,0,0.093,0.563,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0.69,0,0,0.69,0,0,0,0,0.228,0,0,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.174,0,0.023,659,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0.95,0,0.31,0,0,1.26,0,0,0,0,0,0,0.31,0,0,0.339,0.048,0,215,0
0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1.86,0,0,0,0,0,0,0,0,0,0.93,0,0.93,0.93,0.93,0.93,0.457,0,0,86,0
0,2.32,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0.204,0,0,35,0
0,0.27,0,0,0,0,1.08,0,0.81,0,0,0.27,0,0,0,0,0.318,0,0,517,0
0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0.38,0,0,56,0
0,0.71,0,0,0,0,2.15,0,0.71,0,0,0,0,0,0,0,0,0.342,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0.653,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,357,0
0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.09,0,0.046,0,0,1399,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.15,0.3,0,0.15,0,0,2.6,0,1.68,0,0,0.46,0,0.3,0,0,0.093,0.069,0,326,0
0,0,0,0,0,0.99,2.97,0,1.98,0,0,0,0,0,0,0,0,0.262,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
