@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,2.77,0,0,5.55,2.77,2.77,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0
0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.67,0,0,0,0,0,0.26,0
0,0,0,0.82,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0
0.48,0,0,0,0,0,0.96,0,0,2.88,0.96,0.96,0,0,0,0,0,0,0.138,0,0
0,0,0,0,0.13,0,0,0,0,1.38,0,0,1.38,1.25,0,0,2.63,0.125,0,0,0
0,0,0,0,0,0,12.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.05,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0
0,0,0,0,0,0,3.84,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8,0,0,0,1.33,4,4,0,0.865,0,0,0
0,0,0,0,0,0.86,2.58,0,0,0,0,0,0,0,0,0,0.86,0,0.214,0,0
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.52,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0
0,0,0,0.55,0,0.09,0.09,0,0.36,3.48,0,0,0,0.09,0,0,0,0.012,0,0.1,0
0,0,0,0,0,0,1.29,0,0,1.29,0,1.29,0,0,0,0,0,0,0.19,0,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.74,0,0,0,2.32,0,0,0,0.38,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0.27,0,0.27,0,0,0.27,0,0,0.27,0,0,0,0,0,0,0,0
0.12,0,0,0,1.12,0,0.49,0,0,0.62,0,0,0.37,0.12,0,0,0,0.12,0,0.034,0
0.09,0,0,0.28,0,0,1.22,0,0.09,0,0,0,0,0.28,0,0,0.09,0.014,0.042,0,0
0,0,0,0,0,1.19,1.19,0,0,1.19,2.38,0,0,0,0,0,0,0,0,0,0
0.07,0,0,0,0.71,0,0.31,0,0,0.55,0,0,0.79,0.47,0,0,0,0.096,0,0.021,0
0,0,0,0,0,0,0.76,0,0,3.84,0.38,0.38,0,0.38,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.44,0,0,0,0,0
0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.151,0,0
0,0,0,0.34,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0
0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,0,0,0,0,0,0.54,0,0,9.83,0.27,0.27,0,0.54,0,0.54,0,1.411,0,0,0
0,0,0,0,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0
0,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0,0,0,0.74,0,0.29,0,0,0.74,0,0,0.22,0.44,0,0,0,0.116,0,0.021,0
0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.12,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.35,0,0,1.17,2.35,0,1.17,0,0,0,0,0,0.203,0,0
0,0,0,0,0,0,0,0,0,0,0,4.16,4.16,0,0,0,0,0,0,0,0
0,0,0,0.35,0,0,0.17,0,0,0.35,0,0.17,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.56,1.92,0,0,0.64,0,1.92,0,0.64,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.97,0,0,0.8,1.29,0,0,1.61,0.184,0,0,0
0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.34,0,0,0.93,0,0.46,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.3,0,0.6,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.83,0,0,1.83,0.91,0.91,0,0,0,0,0,0,0.116,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.01,0,0,0,0,0,0,1.01,0,0,5.05,0,0,0,0
0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0
0,0,0,0,0,0,0,0,0,0.19,0,0,2.86,0.19,0,0,0,0,0,0,0
0,0,0,0,0,0,0.96,0,0,0.48,0,0,0,0,0,0,0,0.021,0.021,0.063,0
0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.63,0,0,1.09,0.54,0.54,0,0,0,0,0,0,0,0,0
0.59,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,1.19,0,0.212,0,0
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0
0,0,0,0,0,0,0,0,0,3.5,2.63,1.75,0,0.87,0,0,0,0,0.122,0,0
0.16,0,0,0,0,0.16,3.21,0,0,0.16,0,0.16,0,0,0,0,0,0.185,0.079,0,0
0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,5.12,0,0.248,0,0
0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0.05,0.05,0.05,0.2,0.71,0,0.05,1.84,0.1,0.15,0,0.15,0,0,0,0,0.029,0.021,0
0.39,0,0,0,0.13,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.33,0,0,0.19,0,0,0,0,0,0,0,0,0.03,0,0
0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,2.12,2.12,0,0,0,0
0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0
0,0,0,0.65,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0.108,0
0,0,0,0,0,0,0,0,0,4.34,0,2.17,0,0,0,0,0,0,1.798,0,0
0.05,0,0,0,0,0.1,1.62,0,0.21,2.05,0.16,0.16,0,0.27,0,0,0,0,0.062,0.046,0
0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0
1.09,0,0,0,0,0,0,0,0,3.29,1.09,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.29,0,0,0,0.44,0,0.89,0,0.89,0,0,0.89,0.101,0,0,0
0,0,0,0,0,0,0.86,0,0,1.72,0.86,0.86,0,0,0,0,0,0,0.11,0,0
0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,1.19,0,0,9.52,0,0,0,0
0,0,0,0,0,0,0,0,0,1.85,0,0.61,0.61,0.61,0,0.61,0,0.179,0,0,0
0,0,0,0,0,0,0.66,0,0,2,0.66,0,0,1.33,0,0,0,0,0.104,0,0
0.06,0,0,0.13,0.02,0.11,0.24,0,0,0,0.02,0,1.7,0.83,0.02,0.04,0.29,0.032,0.003,0.003,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.8,0.2,0,0,1.4,0.2,0.2,0,1,0,0,0,0,0,0,0
0,0,0,0,0.32,0,0.97,0,0,0,0,0.32,0,0.32,0,0,1.3,0.047,0,0,0
0.04,0,0,0.09,0,0.19,0.09,0,0,0.04,0,0.14,0,0.24,0,0,0,0.02,0,0,0
0.58,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0.58,1.16,0,0.082,0,0
0,0,0,0,0,2.36,0.39,6.29,0,0,0,0,0,0,0,0,0,1.151,0.271,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.29,0.58,0,0.58,0,0,0,0,0,0,0
0.11,0,0,0,1.02,0,0.45,0,0,0.56,0,0,0.34,0.22,0,0,0.11,0.076,0,0.03,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0
0,0,0,0,0,0.33,1.98,0,0,0.99,0.99,0.33,0,0.33,0,0,0,0,0,0,0
0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.109,0.054,0
0,0,0,0,0,0.39,0.39,0,0,2.35,0.39,0.78,0,0.39,0,0.39,0,0,0.125,0,0
0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,7.4,0,0,0,0,0
0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.23,2.6,0,0,5.45,0,0,0,0.71,0,0,0,0.119,0,0,0
0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0
0,0,0,0,0,0,2.51,0,0.25,0,0,0,0,0,0,0,0,0,0.042,0,0
0.08,0,0,0.08,0,0,0.65,0,0,1.38,0,0,0.16,0.08,0,0.89,0,0.011,0.057,0.022,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0,0
0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.42,0,0,0,0,0,2.57,0,0,0.14,0.28,0.14,0,0,0.08,0,0.04,0
0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0
0,0,0,0,0,4.54,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0
0.05,0,0,0.02,0,0.07,0.31,0,0,0,0.02,0,2.17,0.59,0,0.07,0.15,0.011,0,0,0
0,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0.289,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0
0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.58,0,0,0.79,0,0,0,0,0,0,0,0,0.149,0,0
0,0,0,0,0.55,0,1.65,0,0,0.55,0,0,0,0,0,0,0,0,0,0.052,0
0,0,0,0,0,0,2.19,0,0,0,0,0,0.87,0,0,0,0,0.079,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.161,0,0
0,0,0,0.77,0,0,2.32,0,0,3.1,0.77,0.77,0,0,0,0,0,0,0.099,0,0
0,0,0.31,0,0.31,0,0.63,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
0,0,0,0,0,0.29,1.47,0,0,0,0,0,0,0.29,0,0,0,0.039,0.471,0,0
0,0,0,0,0,0,0,0,0,4.76,3.17,1.58,0,0,0,0,0,0,0,0.601,0
0.67,0,0,0,0,0,1.35,0,0,0.33,0,0,0,0.67,0,0.67,0,0.097,0.048,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,0
0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.87,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0
0,0,0,0,0,0,0,0,0,2.18,0,0,0,0.24,0,0,0,0.067,0,0,0
0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.087,0
0,0,0,0,0,0,3.22,0,0,0.64,0,0,0,0.64,0,0,2.58,0,1.16,0,0
0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.45,0,0,1.45,0.72,0.72,0,0.72,0,0,0,0,0,0,0
0,0,0,0,0,1.08,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.56,0,0,0.85,0.85,0,0,1.7,0,0,0,0.142,0,0,0
0,0,0,0,0,0.84,4.2,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0
1.26,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0.178,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0
0.2,0,0,0,0,0,0.4,0,0,2.61,0.4,0,0.8,0.8,0,0,0.2,0.061,0,0,0
4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0.79,0,0.35,0,0,0.88,0,0,0.26,0,0,0,0,0.149,0,0.024,0
0,0,0,0.16,0,0,0.16,0,0,2.68,0,0,0.08,0.08,0,0.25,0,0.134,0,0,0
0.03,0,0,0,0.06,0.09,0.03,0,0,0.46,0,0.06,0,0.15,0,0,1.19,0.024,0.128,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0
0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0
0,0,0,3.97,0,0.66,0,0,0,0,0,0,0,1.32,0,0,1.98,0.11,0,0,0
0,0,0,0,0,0,0,0,0,0.44,0.88,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0.23,0,0.082,0,0
0,0,0,0,0,0.29,0.58,0,0,3.51,2.34,1.17,0,0.29,0,0.87,0,0.091,0,0,0
0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.12,1.12,0,0,0.56,1.12,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.4,0,0,1.6,0,0,0,0.8,0,1.6,0.8,0.12,0,0,0
0.31,0,0,0,0,0,1.24,0,0,0,0,0,0,0.31,0,0,0.31,0,0,0,0
0,0,0,0,0,1.38,9.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0,0,0,0,0.12,1.74,0,0.25,2.26,0.19,0.19,0,0.32,0,0,0,0,0.064,0.055,0
0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0.473,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36,0,0,0,0.36,0,1.1,0,0,0.36,0,0,0,1.1,0,1.1,0,0,0,0,0
0.1,0,0.2,0.2,0,0,3.61,0,0.1,0,0,0,0,0,0,0,0.41,0,0.157,0,0
0.29,0,0,0,0,0,1.54,0,0,0.95,0,0.07,0,0.07,0.07,0.07,0,0,0,0.01,0
0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,4.44,0,0,0,0,0
0,0,0,0,0,0,1.01,0,0,1.35,0.33,0.33,0.33,0.33,0,0,0,0,0,0,0
0,0,0,0.2,0,0.2,0.2,0,0,0.2,0.41,0,0.2,0.2,0,0,0,0,0,0,0
0,0,0,0,0,0,2.04,0,0,0,0,0,2.04,0,0,0,0,0,0.286,0,0
0,0,0,0,0,1.27,0.31,0,0,2.87,0.63,0.63,0,0.95,0,0,0,0.097,0,0.048,0
0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0
0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,19.131,0,0
0,0,0,0,0,0,1.49,0,0,7.46,0,2.98,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0.185,0,0,0
0,0,0,0,0.8,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0.213,0.106,0,0
0,0,0,0.51,0,0.51,1.54,0,0,0.51,0.51,0.51,0,0.51,0,0,0.51,0,0.079,0,0
0,0,0,0,0,0,0.53,0,0,1.61,0,0,0,0,0,0.53,0,0,0,0,0
0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0
0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
0,0,0,0,0.23,0,0,0,0,0.23,0.23,0,0,0.23,0,0.92,0,0,0.026,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0
0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,1.4,0,0.497,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0,0,1.38,0,0,1.38,0.15,0.15,0.3,0.3,0,0,0,0.131,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0.8,0.8,0,0,0,0,0
0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0
0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0.634,0,0.211,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.07,0,0,5.37,0,0,0,1.07,0,3.22,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0.373,0.373,0,0
0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.24,0,0.49,0.99,0,0,0.49,0,0,0,0.49,0,0,0,0,0,0.163,0
0,0,0,0,0,0,0.76,0,0,10.76,0,0,0,0.76,0,0,0,0.377,0,0,0
0.9,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0
0,0,0,0,0.64,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.232,0,0
0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.45,0,0,0,0,0,0,0,0.45,0,0,0.45,0.056,0.056,0,0
0,0,0,0,0,0,0,0,0,1.93,0.24,0.24,0.24,0.24,0,0,0.48,0,0,0,0
0,0,0,0,0,1.31,6.57,0,0,2.63,1.31,1.31,0,1.31,0,0,0,0,0,0,0
0.23,0,0,0,0,0,0.23,0,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0
0,0,0,0,0,1.28,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27,0,0,0,0,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,6.45,0,0,0,0,0
0,0,0,0.12,0,0.37,0.37,0,0.12,2.51,0,0.25,0.12,0.12,0,0,0,0.016,0.05,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0
0,0,0,0,0,1.17,1.17,0,0,0,0,0,0,0,0,1.17,0,0,0.361,0.18,0
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,0,0,0.33,0,0.33,0,0,0,0,0,3.3,0,0,0,0,0,0.056,0,0
0,0,0,0,0,0,0,0,0,0.44,0.88,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.29,0,0,1.14,0,0,0,0,0,0,0,0,0.596,0,0
0,0,0,0,0,0,0.71,0,0,2.15,0,1.43,0,0,0,0,0,0.08,0,0,0
0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.37,0,0,0.18,0,0,0.37,0,0.18,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.81,0,0.9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.06,0,0,2.06,0.68,0.68,0,0.68,0,0,0.68,0,0.216,0,0
0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0,0,0,1.18,0,0.52,0,0,0.65,0,0,0.52,0,0,0,0,0.128,0,0.036,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.84,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.69,0,0,1.38,0,0,0,0,0,0,0,0,0,0.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.15,1.99,0,0,0.92,0.3,0,0,0.15,0,0,0,0,0,0,0
0,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.18,1.77,0,0,0.59,1.18,0,0.59,0,0,0,0,0,0.107,0,0
0,0,0,0,0,0,1.58,0,0,0.79,0,0,0,0,0,0,0,0,0.149,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0
0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0
0.01,0,0,0,0.05,0.05,0.35,0,0,0,0.03,0,1.47,0.9,0,0.07,0.18,0.038,0.016,0,0
0,0,0,0,0,2.17,0,0,0,13.04,0,4.34,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.53,1.26,1.26,0,0,0,0,0,0,0.149,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.49,0,0,4.47,1.49,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.58,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.15,0,0,0.3,0,0,0,0.15,0,0,0.15,0,0,0,0
0,0,0,0,0,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0.187,0,0
0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.22,0,0,1.4,2.81,0,1.4,0,0,0,0,0,0.229,0,0
0,0,0,0,0,0,0,0,0,2.63,1.31,1.31,0,3.94,0,0,0,0,0.15,0,0
0.18,0,0,0.07,0,0.14,0.11,0.07,0,0,0,0.11,0.03,0.62,0,0,0.22,0.019,0.004,0,0
0,0,0,0,0,0,2.32,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.37,0,0,0.67,0.33,0.67,0,0.33,0,0,1.01,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0
0,0,0,0,0,0.62,0.31,0,0,0.93,0.93,0,0,0.93,0,0,0.62,0,0,0.214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0.175,0,0,0
0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,0
0,0,0,0,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0
0,0,0,0,0.48,0,0.96,0,0.48,0,0,0,0,0,0,0,0,0,0.666,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
