@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_all numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.23,0,0.23,0,0.47,0.23,0.23,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0.37,0.205,24,0
0,0,0,0,0,0,2.11,0.7,0,0,0,0,0,0,0,0.7,0,0.7,0,0.336,0,68,0
0,0,0,0,0,0,0.29,0,0,0,1.18,0.59,0.88,0,0,0,0,0,0,0,0,75,0
0,0,0,0,0,0,0,0,0,0,1.45,0.72,0.72,0,0.72,0.72,0,0,0,0,0,12,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,2,0
0.26,0,0.26,0,0,0.26,0,0,0,0,0,0,0,2.35,0,0,0,0.52,0,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2.18,0.72,0,0,0,0,1.45,0,0,0,0,18,0
0,1.18,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,30,0
0,0.32,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.59,0,0,0,0,0.59,0,0,0,1.79,0.19,0,0.79,0,0,0,0,0.018,0.018,0,47,0
0,1.47,0,0,0,0,0,0,0,0,1.47,0.73,0.73,0,0.73,0.73,0,0,0.121,0,0,12,0
0,0.31,0,0,0,0,1.27,0,0,0,2.87,0.63,0.63,0,0.63,0.95,0,0,0.242,0,0.048,13,0
0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.168,0,0,28,0
0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0.058,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,28,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0
0,0,0,0,0,0,0.73,0,0,0,2.2,2.2,0.73,0,0.73,0.73,0,0,0.666,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.24,0.49,0,0,0,0,0.24,0,0,0,0.24,0.49,0.24,0,0,0,0,0,0.119,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0.8,0.26,0,0,2.15,0.26,0.26,0,0.26,0.53,0.53,0,0,0.043,0,19,0
0.11,0.22,0.11,0,0,1.01,0,0,0,0,0.78,0,0,0.56,0,0,0,0,0.031,0,0.031,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.84,0,0,0,4,0
0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,55,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0.054,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.04,0.15,0.04,0,0.04,0.04,0.08,0,0,0.02,0,0,0,1.67,0,0.08,0.02,0.26,0.002,0.031,0.039,54,0
0.54,0,0.27,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.078,18,0
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0,12,0
0,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0,0.099,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,2.68,0,0,0,0,0,0,0,0,0,0,2.01,0,0.112,0,15,0
0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.94,0,0,0,0,0,0,0,0,1.42,0,0.47,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,8.69,0,0.33,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,31,0
0.12,0.12,0.12,0,0.37,0.12,0,0,0.24,0,0.49,0.12,0,0,0,0,0,0.74,0,0,0.017,18,0
0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,0.1,0,0,0,0.92,0,0,0,0,0.51,0,0,0.3,0,0,0.1,0,0.028,0,0.028,32,0
0,0,0,0,0,0,0,0,0,0,2.38,4.76,0,2.38,0,0,0,0,0,0.374,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.38,0.38,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0,11,0
0.36,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.126,35,0
0,0,0,0,0,0,0,0,0,0,5.12,2.56,2.56,0,2.56,0,0,0,0,0,0,11,0
0,0.74,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.147,0,55,0
0.11,0.11,0.11,0,0,1.03,0,0,0,0,0.57,0,0,0.34,0,0,0,0,0.031,0,0.031,41,0
0,0.21,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.21,0,0.42,0,0.071,0,43,0
0,0,1.34,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0.67,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.35,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,43,0
0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.077,0,15,0
0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,2.53,0,0,1.01,0,0.5,3.04,0,0.094,0.094,0,12,0
0,0.52,0,0,0,0,2.11,0,0,0,1.58,0.52,0.52,0,0.52,0.52,0,0,0.085,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,46,0
0,0,0,0,0,0,0.39,0,0,0,2.35,0.39,0.78,0,0.39,0.39,0,0,0,0.125,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.57,0,0,0,0.78,1.57,0,0,0,0,0,0,0,0,0,11,0
0,0.69,0,0,0,0,0,0,0,0,2.79,0,0,0.69,0,0,1.39,0,0,0,0,4,0
0,1.81,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.301,0,17,0
0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,4.76,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,4.34,4.34,2.17,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,1.1,0,0.55,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,4.48,0.96,0.32,0,0.32,0.32,0,0,0.105,0.052,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,1,0
0.32,0,0,0,0,0,0.64,0,0,0,3.88,0,0.32,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,1.03,0,0,0,47,0
0,0,0,0,0,0,0.28,0,0,0,1.13,0.56,0.84,0,0,0,0,0,0,0,0,75,0
0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.2,0.2,0,0,0,0,0,0.06,0,0,3.47,0,0,0.06,0,0.13,0.06,0,0,0,0.018,26,0
0.15,0,0.15,0,0.3,0,0,0,0,0.05,0.2,0,0,0.25,0,0,0.05,0,0,0.073,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0.85,0.85,0,0,0,0.85,0,0,0.142,0,0,12,0
0,0.54,0.13,0,0,0,0.27,0.13,0,0,0.13,0,0,0,0,0.13,0,0,0,0.024,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,15,0
0,0.58,0,0,0,0,0,0,0,0,2.33,0,0,0.58,0,0,0.58,0,0,0.407,0.407,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0.763,6,0
0,1.18,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.561,0,10,0
0,0.87,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,4,0
0,0.44,0.44,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0.149,0,2,0
0,0,0.78,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,0.78,0,0,0,0,22,0
0.02,0.1,0.05,0,0.13,0.3,0,0,0,0,0.46,0,0,0.27,0,0,0,0,0.047,0,0.007,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,4.54,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,7.46,0,2.98,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383,0,3,0
0,0,0,0,0,0,0,0,0,0,2.22,0,0.74,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,7.2,0,0,0.9,0,0,0,0,0.166,0,0,19,0
0.06,0.46,0.06,0,0.03,0.03,0.16,0.19,0.19,0,1.53,0.06,0.06,0,0,0,0.06,0,0,0.019,0.009,25,0
0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0.406,0,6,0
0,0,0,0,0.35,0,0,0,0,0,0.35,0,0.17,0,0,0,0,0,0,0,0,14,0
0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,28,0
0,0,0,0,0,0,0.58,0,0,0,1.74,1.74,1.16,0,0.58,0.58,0,0,0,0,0,12,0
0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,25,0
0,0,0,0,0,0,0,0,0,0,3.96,2.97,0.99,0,0.99,0.99,0,0.99,0,0.239,0,13,0
0.67,0,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,0,0,0,0.168,0.056,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,1,0
0,0.32,0,0,0.16,0.16,0,0,0,0,0.96,0,0,0,0,0,0,0.16,0,0,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763,0,8,0
0,0,0,0,0,0,1.36,0,0,0,1.36,0,0,1.36,0,1.36,0,0,0.202,0,0,17,0
0,0,0,0,0,0,0,0,0,0,1.78,1.78,0,1.78,0,0,0,0,0,0,0,10,0
0.09,0,0.09,0,0.28,0,0,0,0,0,2.66,0,0,0.38,0.47,0,0,0,0,0.013,0.12,24,0
0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.16,0,0.16,0,0.16,0,0,0,0,3,0.5,0.16,0,0.16,0.33,0.16,0,0.04,0.02,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,2.4,1.2,1.2,0,1.2,0,0,0,0,0,0,11,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0.07,0.07,0.07,0,0,0,0,0,0,0.22,1.83,0,0,0,0,0,0,0,0,0,0.023,24,0
0.09,0.19,0,0,0.39,0,0,0,0,0.29,2.74,0,0,0,0,0.09,0.09,0,0,0,0.026,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.298,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0.93,0,0,0,2.8,0.93,0.93,0,0.93,0.93,0,0,0.152,0,0,13,0
0.02,0.15,0.31,0,0.04,0.22,0,0,0,0,0.44,0,0,0.11,0,0,0,0,0.044,0,0.006,52,0
0,0,0,0,0,0,0,0,0,0,4.41,1.47,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.458,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,1.123,0,16,0
0.09,0.09,0.09,0,0,0,0.18,0,0,0,1.86,0.09,0.09,0,0,0,0.18,0,0,0,0,25,0
0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.2,0,0,0.2,0,0.2,0,0,0,0.2,0.41,0,0.2,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.42,0,0,0,0,0,0.42,0,0,0,1.28,0,0.42,0.42,0,0,0,0,0,0.151,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.15,0.15,0,0,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.082,0,9,0
0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,4,0
0,0,0.41,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,1.04,0,0,0,0.179,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,1.44,0.114,0.114,0,12,0
0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0.31,0.103,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0.49,0.99,0,2.48,0,0,0,3.48,0,0,0,0,0,0,0,0.168,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0.83,0,0.83,0,0,0,0.27,0,0,0,0,6,0
0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.059,0.148,0.029,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.3,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0.61,1.22,0,0.043,0,0.086,19,0
0,0.36,0,0,0,0,0,0.36,0,0,0.36,0,0,0,0,0.18,0,0,0,0.055,0,51,0
0,0,0,0,0,0,0,0,0,0,1.41,0,0,0.17,0,0,0,3,0.12,0,0,20,0
0,0,0,0,0,0,0.29,0,0,0,3.51,2.34,1.17,0,0.58,0.29,0,0,0.045,0,0,37,0
0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,4.76,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,3,0
0,0.24,0,0,0,0,0,0.48,0.24,0,1.92,0,0,0,0,0,0,0,0,0,0,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.67,0.33,0.67,0,0,0.33,0,1.01,0,0,0,13,0
0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.26,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0,9,0
0,0,0,0,0,0,1.01,0,0,0,2.02,1.01,1.01,0,1.01,1.01,4.04,0,0,0.162,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,2,0
0.58,0,0.19,0,0,0.38,0.19,0.19,0,0,0.19,0,0,0,0,0,0.38,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.68,0,0,0,2.72,0.68,0.68,0,0.68,0.68,0.68,0,0.104,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,4,0
0.11,0.22,0,0,0,0,0,0.11,0,0,1.22,0,0.11,1.89,0,0,0,0,0.034,0.017,0,38,0
0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0.171,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.23,0.23,0,0,0,0,0,0,0,0.11,1.29,0,0.23,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0.1,0,0,13,0
0,0,0,0,0.13,0,0.13,0,0,0,3.17,0,0,0.69,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,9.33,0,0.73,0,0,0,0.49,0,0,0.149,0,251,0
0,0,1.03,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,11,0
0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,8.33,4.16,4.16,0,4.16,0,0,0,0,0,0,11,0
0,3.79,0,0,0,0,0,0,0,0,3.79,1.26,1.26,0,0,0,0,0,0,0.147,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.24,0,0,0,0,0.48,0,0.48,0,1.69,0,0,0,0,0,0,0,0,0,0,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.29,0,0,0,3.51,2.34,1.17,0,0.58,0.29,0,0,0.045,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0.19,0,0,2.86,0,0,0,0,0,0,0,9,0
0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,7.707,0,15,0
0,0,0,0,0,0,0,0,0,0,4.65,2.32,2.32,0,2.32,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.26,0.13,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0.017,0.035,0.053,107,0
0.05,0.05,0,0,0,0.53,0,0,0,0,0.65,0,0,0.53,0,0,0,0,0.041,0,0.016,47,0
0,0,0,0,0,0,0,0,0,0,9.09,2.27,2.27,0,2.27,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,1,0
0,0.25,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,1.36,0,0,0,1.36,2.73,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.4,0,0,0,0,0,2.86,0,0.4,0,0,0,0.4,0,0.063,0.063,0,12,0
0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,1,0
0,1.92,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0,107,0
0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.88,0.059,0,0,70,0
0,0,0,0,0,0,1.44,0,0,0,2.89,1.44,1.44,0,0,0,0,0,0,0.313,0,10,0
0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0.85,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
