@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,2.43,0,0,0,2.43,0,0,0,0.365,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,1.36,0,0,0,0,0,0,1.36,0,1.36,0,0,0.404,0.202,53,0
0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.7,0.053,0,108,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0.68,0,0.68,0.68,0,0,0,0,0,0,0.241,0,96,0
0.23,0,0,0.23,0,0,0,0.47,0,0.47,0,0.23,0,0,0.106,0,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,1.36,0,0,0,2.73,0,0,0,0,0,0,0,0.68,0,88,0
0,0,0,0,2.54,0,1.69,0.84,0,0,0.84,0,0,0.84,0,0,64,0
0,0,0,0,0.22,0,0,0,0,0.34,0,0.22,0,0,0.198,0.03,678,0
0,0,0,0,0,0,4.34,2.17,0,0,0,0,0,0,0.529,0,68,0
0,0,0,0,0,0,1.72,1.72,1.72,0,1.72,0,0,0,0.487,0,38,0
0.34,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,95,0
0.45,0,0,0,0,0,0,0,0,0,0.45,0.9,0,0,0.069,0,164,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0.35,0,1.07,0,0,0,0,0,0,0,0,0,0.12,0.06,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.66,0,0,0,0,0,0,0,0,1.32,0,0.66,0.11,0,120,0
0,0,0,0,0.56,0,0,0,0,0,0,0.56,0,0.56,0.299,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.08,1.08,1.08,0,1.08,0,0,1.08,0.472,0,127,0
0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.119,32,0
1.17,0,0,0,0.7,0,0,0.23,0,0,0,0.11,0,0.23,0.015,0,162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.93,0,0,0,0.93,0.93,0.93,0,0.93,0.93,0,0.93,0.457,0.152,86,0
0,0,0,0,1.77,0,0,0,0,0,0,0.59,0,0,0,0,129,0
0,0,0,0,0,0,0,0,0,1.94,0,0.48,0,0,0.057,0,248,0
0.29,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0.113,0,147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,62,0
0.47,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0.217,0,99,0
0,0,0,0,0.54,0,0.54,0.54,0.54,0,0.54,0,0.54,0.54,0.531,0,251,0
0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0.087,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,15,0
0,0,0,0,0.41,0,0,0.41,0,0,0,0,0,0,0,0,56,0
0,0,0.74,0.74,1.49,0,0,0,0,0,0,0,0,0.74,0.124,0,59,0
0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0.267,0.066,377,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,124,0
0,0,0,0,1.6,0,0,0,0,0.26,0,0,0,0,0.339,0,177,0
0,0,0,0.52,0,0,0,0,0,5.72,0,1.56,0,0,0.075,0.151,116,0
0,0,0,0,0,0,0,0.56,0,0,0,0.56,0,0,0.367,0,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.353,1589,0
0,0,0,0,0,0,2.53,1.26,0,0,1.26,0,0,1.26,0,0,51,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,53,0
0.76,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,138,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0.111,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.237,0,36,0
0.74,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0.414,0,59,0
0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.27,0.18,187,0
0,0,1.58,0,1.58,0,0,1.58,0,0,0,0,0,1.58,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,34,0
0.13,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.085,0,665,0
0,0,0,0,0.47,0,2.35,1.41,0.47,0,1.41,0.47,0,1.41,0.144,0.072,168,0
0,0,0.27,0.27,2.73,0,0,0,0,0,0,0,0,0,0,0,166,0
0,0,0.36,0,0.36,8.85,0,0,0,0,0,0,0,0,0,0,359,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176,15,0
0,0,0,0,0.66,0,0,0,0,0,0,0.33,0,0,0.204,0,431,0
0,0,0,1.38,1.38,0,1.38,1.38,1.38,0,1.38,0,0,0,0.464,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,18,0
0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,9,0
0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,13,0
0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0.374,0,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,27,0
0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,1.111,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.07,0,0,0,0.22,0,0,0,0,1.63,0,0.59,0,0,0.228,0.032,706,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,38,0
0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,1.66,1.66,0,0,1.66,0,0,0,0.167,0,46,0
0,0,0,1.61,0,0,0,0,0,0,0,1.61,0,1.61,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.11,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.157,0,508,0
0.68,0.68,0.34,0.34,2.73,0,0,0,0,0.34,0,0,0,0,0,0,97,0
0.33,0,0,0.33,0.33,0,0.66,0.33,0,0,0.33,0,0.33,0,0.13,0.043,125,0
0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0.154,0,388,0
0,0,0,0,0,0,2.77,2.77,2.77,0,2.77,0,0,0,1.229,0,39,0
0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0.059,0,47,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.337,0,59,0
0,0,0.2,0,0,0,0.41,0,0,0.2,0.2,0.2,0,0,0.148,0,187,0
0.12,0,0.18,0.06,1.05,0,0,0.18,0,0,0.31,0.49,0.12,0,0.182,0,1056,0
0.73,0,0.24,0,0.49,0,0.49,0.49,0.49,0,0.49,0,0,0.73,0.287,0.041,224,0
0.24,0,0.49,0,0,0,0,0,0,0,0.24,0.74,0,0,0,0,1108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,24,0
0,0,0.37,0,0.75,0,0,0,0,0,0,0,0,0,0.066,0,86,0
0.25,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0.082,0,85,0
0.18,0,0,0,0,0,0,0.18,0,0,0,0,0,0.56,0.244,0,168,0
0.09,0,0,0,1.35,0,0,0,0,0,0,0,0,0.09,0.116,0,297,0
0,0,0,0,0,0,3.84,3.84,3.84,0,3.84,0,0,0,1.092,0,32,0
0.29,0,0,0,0.29,0,0.29,0,0,0,0.29,0.29,0,0,0.156,0.031,611,0
0,0,0,0,0.37,0,0,0,0,0,0,0,0,1.11,0.066,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,74,0
0,0,0,1.23,2.46,0,0,0,0,0,0,0,0,0,0.226,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,1.85,0,0,0.46,0,0,0,0.46,0,0,0.155,0,167,0
0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,12,0
0,0,1.86,0,0,0,1.86,0.62,0.62,0,0.62,0,0,0.62,0.757,0,171,0
0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,130,0
0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.93,0,0,26,0
0,0,0.51,0,0.51,0,0,0,0,0,0,0,0,0,0.124,0,635,0
0,0,0.66,0,1.33,0,1.33,0,0,0,0,0,0,0,0.35,0,86,0
0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0.323,0,12,0
0,0,0,0,0,0,3.44,0,0,0,2.29,0,0,0,0.163,0,82,0
0.14,0,0,0,0,0,0,0.07,0,0,0,0.14,0,0,0.094,0,881,0
0,0,0,0,1.35,0,0,0,0,0,0,0,0,1.35,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,1.21,0,0,0,0,0,0,1.21,0,1.21,0,0.1,86,0
0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.8,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,13,0
0,0,0,0,0.25,0,0,0,0,0.51,0,0,0,0,0.162,0.036,491,0
0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.074,0.298,286,0
0.29,0,0.88,0,2.64,0,0,0,0,0,0,0.29,0,0,0.113,0,208,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,1.34,0,0,0.67,0,0,0,0,0,0,0.493,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,3.57,0,3.57,0.564,0,16,0
0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0.027,0,428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0.131,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.258,0,101,0
0.89,0,0,0,0,0,0,0,0,0,0,0.13,0,0.34,0.047,0,617,0
2.5,0,0,0,0,0,0,0,0,0,0,0,1.25,0.62,0.111,0,27,0
0,0,0,0,0,0,0,0.51,0,0,0,0,0,0.51,0,0,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369,0,5,0
0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.41,0.072,0,190,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.112,0,80,0
0.59,0,0,0,0.19,0,0.39,0,0,0.59,0.39,0.19,0,0.39,0.191,0,349,0
0,0,0,0,0,0,1.11,0,0,0,1.11,0.55,0.55,0,0,0,107,0
0.63,0,0,0.84,0,0,0,0,0,0,0,0.21,0,0,0.031,0,405,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0.227,41,0
0,0,1.37,0,0,0,0,0.68,0,0,0,0,1.37,0,0.235,0,49,0
0,0,0.33,0,0.33,0,0,0,0,0,0,0.33,0,0,0.112,0,108,0
0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0.211,0,11,0
0.36,0,0.36,0,0,7.22,0,0,0,0,0,0,0,0,0,0,334,0
0,0,0.23,0,0.47,0,0,0,0,0,0,0.71,0,0,0,0,215,0
0.28,0,0,0,0.85,0,0,0,0,0,0,0.28,0.28,0,0,0,139,0
0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0.238,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0.88,0,2.65,0,0,0,0.88,0.88,0.88,0,0.88,0.88,0,2.65,0.855,0,80,0
0,0,1.07,0,0,0,2.15,0,0,0,0,1.07,0,2.15,0.326,0,108,0
0,0,0,0,0,0,0,0.83,0,0,0,0,0.27,0,0,0,109,0
0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0.432,0,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0.19,0,0,0.19,0,0,0.38,0,0,0,0,0.38,0,0,0.111,0,403,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.171,69,0
0,0,0,0.57,0.28,0,0,0,0,0,0,0,0,0.86,0.196,0,55,0
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,226,0
0,0,0,0,1.38,0,0,0,0,0,0,1.38,0,0,0,0.224,45,0
0,0,0,0.4,0.4,0,0,0,0,0,0,0.81,0,0.4,0.323,0.053,300,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1.04,0,0,0,0,0,0.52,0,0,2.08,0.52,0,0,0,0.274,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.88,0,0,0,0,0,0,0,0,0,0,0.88,1.76,0,0.279,0,61,0
0,0,0,0,1.06,0,0.35,0.7,0.35,0.35,0.35,0.35,0,0.7,0.222,0.055,119,0
0,0,0,0,0,0,0,0,0,4.65,0,0,0,2.32,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,2.56,0,2.56,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,1.17,0,3.52,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,1.06,0,0,0,0.35,0,0.71,0.055,0.055,206,0
0.43,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0.158,0,29,0
0,0,0,0,0,0,0.58,0.58,0,0,0.58,0,0,0,0.059,0,183,0
0.71,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0.055,0,138,0
0,0,0,0,2.87,0,0,1.43,0,0,2.15,0,0,0,0.322,0,156,0
0,0,0,0,0.61,0,0,0,0,0,0,0.61,0,1.23,0.098,0,70,0
0.75,0,0,0,0,0,0.75,0.75,0.75,0,0.75,0.75,0,0.75,0.222,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0.393,0,17,0
0.65,0,0,0.13,0,0,0,0.13,0,2.1,0,0,0,0.26,0.188,0.041,420,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.131,0,95,0
0,0,0.53,0,0.53,0,0,0,0,0,0,0,0,1.07,0.101,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.684,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,79,0
0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.74,0.672,0,41,0
0,0,0,0.06,0.18,0,0,0,0,0.82,0,0.63,0.06,0,0.16,0.035,815,0
0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0.465,0,5,0
0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.5,0,0.5,0,1.01,0,0.5,0.5,1.01,0,0.5,0.5,0,1.01,0.272,0.09,101,0
0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,12,0
0,0,0,0,0.33,0,0,0.33,0,0,0,0.66,0,0,0,0,181,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,2.68,0,3.35,0,0,0,0,0,0,0.67,0,0,0.112,0,82,0
0,0,0,0.44,0.44,0,0,0,0,0,0,0.44,0,0.44,0.175,0.058,390,0
2.63,0,0,0,2.63,0,2.63,2.63,2.63,0,2.63,0,2.63,0,0.793,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,5.26,0,0,0,0,0,0,0,0,5.26,0,0,6,0
1.49,0,0,0,0,0,1.49,0,0,0,1.49,0,0,1.49,0.229,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0.537,0,12,0
3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0.56,0,0,0,1.13,0,0,0,0,0,0,0,0,0.85,0.281,0.046,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.23,0,0.07,0.07,0,0,0,0,0,0.15,0,0.15,0,0.23,0.098,0,576,0
1.21,0,0,0,1.21,0,0,0,0,0,0,0,1.21,0,0.378,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,1.96,0,0,0,1.96,0,0,0,0,0,0,0,0.373,0,26,0
0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0.395,0,39,0
0,0,0,0,0,0,0,0,0,1.03,0,0,3.09,0,0,0,23,0
0,0,0.24,0,0.24,0,0.49,0.24,0,0,0.49,0,0,0,0.119,0.119,336,0
0.23,0,0.47,0,0,0,0,0,0,0,0.23,0,0,0,0,0,1094,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
0,0,0.29,0.29,0.29,0,0.29,0.29,0.29,0,0.29,0.89,0,0.59,0.196,0.049,212,0
0.64,0,0,0.16,1.76,0,0,0,0,0,0,0,0,0.32,0.055,0,196,0
0,0,0,0,1.67,0,0,0,0,0.55,0,0,0,0,0.083,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.27,0,0.27,0,0,0,0.27,0.27,0.27,0,0.27,0,0,0.81,0.192,0.153,424,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0.216,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0.16,0,0.16,0,0.5,0,0,0,0,0,0,0,0,0.33,0.374,0,136,0
0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0.287,0,14,0
1.75,0,0.87,0,0.87,0,0,0,0,0,0,0.87,2.63,0.87,0,0.156,44,0
0,0,0.93,0,0,0,0,0,0,0.93,0,0,0,0,0.475,0.158,145,0
0,0,1.72,0,0,0,3.44,0,0,0,0,0,0,0,0.588,0,78,0
0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0.4,0,19,0
0,0,0,0,0,0,0.66,0,0,0,0.66,1.33,0,0,0.104,0.209,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0.267,0,17,0
0,0,0,0,0.45,0,0,0,0,0,0,0,0.45,0.22,0.082,0,123,0
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0.266,0.066,378,0
0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0.124,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0.38,0,0,0,0.38,0,0,0,0,1.93,0,0,0,1.16,0.061,0,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.92,0,0,0,0.23,0,0.23,0,0,0,0.23,0.23,0,0,0.13,0.026,480,0
0.18,0,0,0,0.56,0,0,0,0,0,0,0,0.37,0.56,0.033,0,137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,9,0
0.21,0,0,0,0.42,0,0,0,0,0,0,0,0,0.21,0.04,0,14,0
0,0,0.23,0.11,0.47,0,0,0,0,0,0,0,0,0,0.322,0.113,601,0
0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,10,0
0,0,0,0,0,0,0,0,0,3.84,0,1.92,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.145,70,0
0.21,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.039,101,0
1.54,0,0,0,0,0,0,1.8,0,0,0,0.25,0,0.25,0.039,0,99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.133,0,30,0
0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,60,0
0,0,0.69,0,0.69,0,0,0,0,0.69,0,0,0,0,0.228,0.114,157,0
0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,1.92,0,0,29,0
3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,99,0
0,0,0,0,0,0,1.5,0,0,0,1.5,0,0,0,0,0,100,0
0.15,0,0.07,0,0,0,0,0,0,0.07,0,0.07,0,0,0.049,0,707,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.33,0.33,0.67,0,3.85,0,0,0,0,0,0,0,0,0,0.205,0,638,0
0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0.108,0.108,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,1.34,0,0,0.67,0.67,0.111,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.149,0,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,8,0
0,0,0,0,0,0,2.04,2.04,0,0,2.04,0,0,0,0.189,0,37,0
0,0,0,0,0,0,0,0,0,0.84,0,0.09,0,0,0.065,0,451,0
0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0.491,0.163,138,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0
0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,97,0
0.58,0,2.35,0,0,0,0.58,0.58,0.58,0,0.58,0.58,0,0.58,0.566,0.094,146,0
0.34,0,1.7,0,0,0,0,0,0,0,0.34,0.34,2.38,0,0.055,0.11,91,0
0.56,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,71,0
0,0,0,0,0.54,0,0,0,0,0,0.27,0,0,0,0.433,0,106,0
0.99,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0.31,0.63,0.63,0,0,0,0,0,0,0,0,0.63,0.228,0,414,0
0,0,0.13,0,0.66,0,0,0,0,0,0,0,0,0.13,0.042,0,1160,0
0,0,0.82,0,0.82,0,0,0,0,0,0,0,0,0.82,0.122,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
1.03,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0.185,0,41,0
0,0,1.24,0,0,9.95,0,0,0,0,0,0,0,0,0,0,356,0
0,0,0,0,1.25,0,0,0,0,0,0,0.25,0,0,0.083,0,227,0
0.67,0,0.67,0,0,0,2.02,0,0,0,0.67,0.67,0,0,0.613,0,128,0
0,0,1.04,0,0,0,0,0,0,0,0,0,0,2.08,0.211,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.087,0,512,0
0,0,1.02,0,0,0,2.04,0,0,0,0,0,0,0,0.531,0,92,0
0,0,1.12,0,1.12,0,0,0,0,0,0,0,0,2.24,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,3.92,1.96,0,0,0,0,0,0,0.475,0,59,0
