@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_will numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.66,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0.29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0.25,0.25,0,0,0.25,1.02,0,0,0,0,0,0,0,0,0,0,0.25,0,0.165,0
0,0,0,0.39,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0.39,0,0.059,0
0,0,0,1.73,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0.657,0
0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.82,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0
0,0,0.8,0,0,1.61,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0
0,0,0,1.71,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,0,0,0.56,0,0,0.56,0,0,0.56,0,0,0,0,0,0,0.56,0,0,0,0
0,0,0,0,0,0,0,0,0,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0
0,0,0,0.51,0,0,0,0,0,0,0.51,2.05,0.51,0.51,0.51,0,0,0.51,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.063,0
0.08,0,0,0.05,0.01,0.02,0.01,0,0,0.49,0,0,0,0,0,0,0.04,0,0.004,0,0
0,0,0,0,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.69,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0
0,0,1.36,0,1.36,0,0,0,0,1.36,0,0,0,0,0,0,1.36,0,0,0,0
0,0,0,1.04,0,0,0,0,0,1.57,0.26,0.26,0.26,0.26,0.26,0,0.26,0,0.045,0,0
0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0
0,0,0.21,0.21,0,0,0,0,0,0.43,0.43,0.21,0,0,0,0,0,0,0,0,0
1.23,0,1.23,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.64,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.23,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0
0,0,0.78,0,0,0,0,0,0,0.78,1.56,0,0,0,0,0,0,0,0,0,0
0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0
0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.31,0,0,0,0,0,0.95,0,0,0,0,0,0,0.31,0,0,0,0
0,0,0,0,0,0,0,0,0,1.28,1.28,1.28,1.28,1.28,1.28,0,0,0,0,0,0
0,0,0.82,0.82,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0.16,1.32,0.16,0.16,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.025,0
0.02,0,0.07,0.38,0.02,0,0.12,0,0,0,0.02,0,0,0,0,0,0.02,0.15,0,0,0
0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0
0,0,0,0,0,0,1.6,0,0,0.8,0.8,0.8,0.8,0.8,0.8,0,1.6,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56,0,0,1.7,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.08,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.41,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25,0,0,2.81,0,0,1.56,0,0,0,0,0,0,0.31,0,0,0,0,0.054,0,0
0,0,0.07,1.84,0,0,0,0.23,0,0,0,0,0,0,0,0.07,0,0,0.044,0,0
0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.7,0,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,1.44,0,0.114,0
0,0.21,0.21,0.42,0,0,0.21,0,0,0.21,0,0,0,0,0,0,0,0,0.069,0,0
0,0,0,1.25,0,1.88,0,0,1.25,0,0,0,0,0,0,0,0,0,0.109,0.109,0
0,0,0,0.54,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.27,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0
0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.24,0.49,0,0,0,0,0,0.73,0.49,0.49,0.49,0.49,0.49,0,0.73,0,0,0.041,0
0,0,0,1.69,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.66,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.88,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.26,0.08,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0.024,0,0
0,0,0.26,0.26,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.24,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,1.01,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0.17,0,0,0,0
0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0
0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0
0,0,0,0.33,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.395,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.83,0,0,0,0,0,0,0,0.41,0,0,0,0,0.41,0,0,0,0
0.25,0,0.37,0.37,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0
0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.03,0.68,0.68,0,0,0,0,0.34,0.34,0,0,0
0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.72,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0.48,0,0,0
0,0,0,2.38,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0.197,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93,0,0,0,0,0.38,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.72,0,0,0.57,0,0,0.57,0.57,0.57,0,0,0,0,0,0,0,0,0
0,0,0,0.28,0,0.85,0.57,0,0,0,0,0,0,0,0,0,0,0,0.242,0,0
0,0,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.22,0,0,0.07,0,0,0.81,0,0,0,0,0,0,0,0,0.021,0,0
0.61,0,3.68,0,0.61,0,0,0,0,0.61,0,2.45,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.12,3.12,3.12,3.12,3.12,3.12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0
0,0.32,0,0.65,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0
0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.58,0,0,0.58,1.74,0.58,0.58,0.58,0.58,0,0,0,0,0,0
0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0.9,0,0,0,0,0,0
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.82,0,0,0,0,0,1.65,0,0.82,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0
0.14,0,0.14,0.77,0,0,0.18,0,0,0,0,0.11,0,0,0,0,0.03,0.22,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0
0,0,0,0.17,0,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0.59,0.012,0,0
0,0,0,0.29,0,0,0,0,0,0,0.29,0,0.29,0,0,0,0,0,0,0.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.37,0.37,0.37,0.37,0.37,0.37,0,2.63,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44,0,0.29,0.29,0,0,0,0,0,0,0,0.89,0,0,0,0,0.14,0.89,0,0,0
0,0,0,0.79,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0
0,0,0.42,0.42,0,0,0,0,0,2.57,0,0.42,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,0.68,0.34,0,0,0.34,1.36,0,0,0,0,0,0,0,0,0,0,0.34,0.048,0,0
0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0,0,1.43,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.028,0,0
0,0,0,0.61,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.45,0,0,0,0,0,0.45,0,0.9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0
0,0,0,2.13,0,0,0,0,0,0,0,1.06,0,0,0,0,0.35,0,0,0,0
0.07,0,0.12,0.3,0,0.02,0.12,0.02,0,0,0,0,0,0,0,0,0.02,0.33,0.041,0.003,0
0,0,1.06,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.68,1.02,0,0,0,0,0,1.7,1.7,0.34,0.34,0.34,0.34,0,0.68,0,0,0.052,0
0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.042,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.29,0,0,0,0,0,0,2.34,2.34,1.17,0.58,0.58,0.58,0,0.29,0,0,0,0
0,0,0.64,3.23,0,0,0,0,0,2.58,0,0.32,0,0,0,0,0,0,0,0,0
0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.56,0.64,0,0,0,0,0,0.64,0,1.92,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.22,2.22,2.22,2.22,2.22,2.22,0,0,0,0,0,0
0,0,0,0.32,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.72,0.24,0.24,0.24,0.24,0.24,0,0.24,0.49,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.28,0,0,0,0,0,0.25,0,1.8,0,0,0,0.25,0,0,0,0,0
0,0,0,0,0,0.41,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0
0,0,0,6.29,0,0.69,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0
1.08,0,1.08,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0
0,0,0,0.07,0,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.72,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,0,0,0
0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0
0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.6,0.8,0,0,0,0,0,0,0,0,0,0
0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0
0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0
0.02,0,0.08,0.17,0,0,0.11,0,0,0.26,0,0.05,0,0,0,0,0.02,1.15,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.92,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0.121,0,0
0,0,0,0,0,0,0,0,0,3.44,0.43,0.43,0.43,0.43,0.43,0,0.43,0,0,1.043,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0
0,0.33,0.67,1.51,0,0,0.33,1.67,0.33,0,0,0,0,0,0,0,0,0,0.051,0,0
0,0,0,9.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0.31,0.84,0,0.1,0.21,0,0.1,0,0,0,0,0,0,0,0,0.21,0.053,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.26,0,0,1.26,1.26,1.26,1.26,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.5,0.75,0,0,0,0,0,0,0,0,0,0
0,0,0,0.33,0,0.33,0.33,0,0,0.33,0.66,0.33,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.12,0,0,1.12,2.24,1.12,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0
0,0,0,1.28,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.39,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0
0,0,0.51,0.51,0,0.51,0,0,0,0.51,0.51,0.51,0,0,0,0,0,0.51,0,0,0
0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0
0.04,0,0,0.33,0,0,0.04,0,0,0.66,0,0,0,0,0,0,0,0,0.013,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,1.12,0,0,0
0,0,0.74,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0
0,0,0,0.55,0,0.11,0,0,0,0.44,0,0.11,0,0,0,1.22,0,0,0,0.052,0
0,0,0,0,0,0,0,0,0,3.57,3.57,3.57,3.57,3.57,3.57,0,0,0,0,0,0
0,0,0,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.03,0.07,0,0,0.03,0,0,0,0,0,0,0,0,0.07,0,0.03,0,0,0
0,0,0.04,0.8,0,0,0,0,0,0.5,0.08,0.12,0.21,0,0,0,0,0,0.051,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0
0,0,0,0.24,0.24,0,0,0,0,1.23,0.24,0.24,0.24,0.24,0.24,0,0.24,0,0.117,0,0
0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.058,0
0,0,0,0,0,0,0.33,0,0,1,0.33,0.33,0.33,0.33,0.33,0,0.33,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0,0.27,1.38,0,0.13,0,0,0,1.11,0,0,0,0,0,0,0.13,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0,0.35,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0
0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.095,0
0,0,0,0.63,0,0,0.31,0,0,0.63,0.63,0.63,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0,0.25,0,0.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0,0.13,0.13,0,0.26,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0
0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0.105,0.105,0
0,0,0.97,0.97,0,0,0,0,0,0.97,1.94,0.97,0,0,0,0,0,0,0,0,0
0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.34,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0.031,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.27,0.27,0.27,0.54,0,0,0.27,0.54,0.27,0,0,0,0,0,0.27,0,0,0
0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0
0,0,0.5,1.01,0,0,1.01,0,0,0.5,1.01,1.01,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,1.69,0,0,0
0,0,0,0,0,0,1.66,0,0,1.66,1.66,1.66,1.66,0,0,0,0,0,0,0,0
0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.61,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.21,0,0,0,0,0,0.21,0,0,0,0,0,0,0.42,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0
0,0,0,0.36,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0.033,0,0
0.39,0,0,0.29,0.29,0,0.29,0,0,0.49,0,0,0,0,0,0,0.09,5.74,0,0,0
0,0,0,0.59,0,0.09,0,0,0,0.78,0,0.09,0.19,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.27,0,0,0,0,0,0,1.27,0.63,0.63,0.63,0.63,0.63,0,0.95,0,0.048,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0.142,0,0
0,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0
0.25,0,0.5,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.66,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.043,0,0
0,0,0.24,0.24,0,0,0,0,0,0.24,0.49,0.24,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0
0,0,1.36,0,0,0,0,0,0,1.36,2.73,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0
0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.27,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0.014,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.33,0,0,0,0,0,0,0.66,0.99,0.33,0.33,0.33,0.33,0,0.33,0,0,0,0
