@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_re numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.047,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,4,0
0.01,0.05,0,0.13,0,0,0,0,0,0,0,0,0.13,0.01,0,0,0.131,0.002,0.09,82,0
0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,0,4,0
0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0.093,0,9,0
0,0,0,0.83,0,0,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,51,0
0.39,0.19,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.09,0,0.016,0,17,0
0,0,0,0,0,0,0,0.41,0,0,0,0.41,0.41,0,0,0,0,0,0,13,0
0,0,0,0,0.14,0,0,0.58,0,0,0,0.29,0,0.14,0.43,0.14,0.019,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,2.81,0,0,0,0,38,0
0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.069,0,23,0
0,0,0,0,0,0,0,0.13,0,0,0,0,0.13,0,0,0,0,0,0.071,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5.21,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0.404,0,15,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,2.42,0,0,0,0,0,0.4,0,0,0,0,0,0,0,1.61,0,0.27,0,35,0
0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0,14,0
0,0,0,0,0,0,0,2.22,2.22,2.22,2.22,2.22,2.22,2.22,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,9,0
0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,6,0
2.01,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,15,0
0.14,0.04,0,0.19,0,0,0,0,0.14,0,0,0,0.09,0,0,0,0.013,0,0,185,0
0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,2.58,0.86,0.86,0.86,0.86,0.86,0.86,0,1.72,0.135,0.135,0,13,0
0.14,0.04,0,0.19,0,0,0,0,0.09,0,0,0,0.09,0,0,0,0.006,0,0,185,0
0,0,0,0,0,0,0,1.35,0,0,0,0.67,0,0,0,0,0,0,0,24,0
0,0.62,0,0,1.88,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0.109,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,4,0
0,0,0,0.46,0,0,0,1.38,0.46,0.92,1.38,0.92,0.46,0.92,1.38,0.46,0,0,0,34,0
0,0.28,0,0,0,0,0,0,0,0,0,0.56,2.54,0,0,0,0,0,0,55,0
0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.55,0.081,0,0,70,0
0.8,0.6,0,0.2,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0.06,0,43,0
0,0,0,1.09,0,0,0,1.09,0,0,0,0,1.09,0,0,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,1.069,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0.91,0,0,0,0.91,0,0,0,0,0.241,0,26,0
0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,6,0
0,0,0,1.01,0,0,0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0,1.01,0,0.162,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.59,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0.031,7,0
0,0,0,0,0,0,0,0.26,0,0,0,0,0,0.26,0,0,0,0.041,0,4,0
0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0.041,0,0.016,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,8,0
0,0,0,1.21,0,0,0,1.21,0,0,0,0,1.21,0,0,0,0,0,0,11,0
0,0.29,0,0,0,0,0,0,0,0.29,0,0.29,0,0,0.89,0,0.031,0.376,0,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704,0,1,0
0,0,0,0,0,0,0,1.03,0.51,0.51,0.51,1.03,0.51,0.51,0,0.51,0,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,6.52,1.08,1.08,1.08,1.08,1.08,1.08,0,1.08,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0.301,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,12,0
0,0,0,0.24,0,0,0,0.24,0.24,0,0,0.49,0,0,0,0,0.119,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.52,0,0.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0,12,0
0,0.08,0,0.16,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0.01,0.021,55,0
0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0.37,0,0.135,0.135,4,0
0,0.69,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0.7,0,0,0,2.11,0,0,0.066,0,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0.16,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0.087,0,13,0
0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0.371,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.054,0,14,0
0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,14,0
0,0.24,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.81,0,1.22,0,0,0,4.08,1.22,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,3.19,0,0,0,0.45,0,0,0,0,0,0,0,20,0
0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0.58,0,2.35,0,0,0,1.17,0.58,0.58,0.58,0.58,0.58,0.58,0,0.58,0.094,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.07,0,0,0,0,0,0,1.07,0,1.07,0,0,0,0,0,0,0.185,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0.27,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,18,0
0.6,0.6,0,2.43,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,71,0
0.25,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0
0.06,0.4,0,0,0.06,0,0,0,0,0,0,0,0.34,0,0,0.06,0,0,0.018,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,1.23,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0.403,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.33,0,0.66,0,0,0,2.64,0,0,0,0,0,0,0.33,0,0.116,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,3.52,0.32,0.32,0.32,0.64,0.32,0.32,0,0.96,0.105,0.052,0,15,0
0,0,0,0,0,0,0,2.11,0.52,0,0,0.52,0,0,0,0.52,0,0,0,11,0
0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0.12,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0.294,0,0,12,0
0,0,0,0,0.58,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,12,0
0,0.33,0.33,0.67,0,1.67,0.33,0,0,0,0,0,0,0.16,0,0,0,1.027,0.051,70,0
0,0,0,1.31,0,0,0,1.31,1.31,1.31,1.31,1.31,1.31,1.31,0,1.31,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.487,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.92,0,0,0,0,0,0.96,0,1.92,0,0.96,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0.81,0.27,0.27,0.27,0.27,0.27,0.27,0.54,0.54,0.041,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.407,0.407,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,0,0,0,0,0,0,11,0
0,1.11,0,3.91,0.55,0,0,0.55,2.79,0,0,0,0,0,0,0,0,0.085,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,1.78,0,0,0.24,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282,0,1,0
0,0.59,0,0,0,0,0,1.49,0.89,0,0,0.29,0,0,0,0,0,0,0,24,0
0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0.88,0.88,0,0.125,0,5,0
0,0,0,0,0,0,0,1.81,0.9,0.9,0,0.9,0.9,0,0,0,0,0.225,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.059,0.148,0.029,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,6,0
0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,5,0
0,0.82,0,0,0,0,0,0.82,0.13,0.13,0.13,0.13,0.13,0.13,0.41,0.41,0.02,0.02,0,34,0
7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,13,0
0,0,0,1.19,0,0,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,1.17,0.58,0.58,0.58,0.58,0.58,0.58,0,0.58,0,0.103,0,12,0
0,0,0,0,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0.358,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.313,66,0
0,1.04,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0.42,0,0,0,0,0,0,0.42,0,0,0,0.56,0,0,0.14,0.019,0,0,17,0
0,0.52,0,0,0,0,0,0,0,0,0,0,0.52,0.26,0,0.26,0,0.037,0.037,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,1.16,0,1.16,0,0,0,1.16,0,0,0,0,1.16,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0.97,0,0,0,0.48,0,0,0,0.97,0,0.078,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0.651,3,0
0,0,0,2.32,0,0,0,2.32,0,0,0,0,0,0,0,1.16,0,0,0,11,0
0.17,0.17,0,0,0,0,0,0.17,0.17,0,0,0,0.35,0,0,0.53,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,1.458,0,2,0
0.08,0.27,0,0,0.02,0,0,0.49,0,0,0,0,0.01,0.01,0,0.01,0.056,0,0.004,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0.204,0,3,0
0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,15,0
0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,51,0
0,0,0,0,0,0,0.56,0,0,0,0,0,0,0.56,0,0.56,0,0,0,13,0
0,0,0,0.2,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0.849,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.75,0.68,0.68,0.68,0.68,0.68,0.68,0,0.68,0.11,0.055,0.055,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.8,1.61,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.54,0,1.63,0,0,0,0.54,0,0,0,0.54,0,0,0,0,0.09,0,0,16,0
0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,1,0
0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1.19,0.59,0.59,0.59,0.59,0.59,0.59,0,1.19,0.098,0,0,12,0
0,0,0,0,0,0,0,0.91,0.91,0.91,0,0.91,0.91,0,0,0,0,0.116,0,10,0
0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.08,0,0,0.57,0,0,0,0,0,0,0,0.08,0.044,0,0.033,32,0
0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.35,0,0.35,0,0,0,1.05,0.35,0.35,0.35,0.35,0.35,0.35,0,0.7,0.116,0,0,13,0
0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0.552,0,4,0
0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.387,0,4,0
0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.15,0,0.082,0,9,0
0.16,0.2,0.04,0.49,0.08,0,0,0,0,0,0,0,0.69,0.04,0.08,0,0,0.033,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4,0,0,0.53,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.014,0.427,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0.253,0,0,12,0
0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,3.84,0,0,0,0,13,0
0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,11,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0.91,0,0,0,0.91,0,0,0,0,0.249,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0.283,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0.193,0,0,16,0
0,0,0,0,0,0,0,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0,0.37,0.064,0.32,0,17,0
0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.372,0,12,0
0,0,1.78,1.78,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.21,0,0,0,0.43,0.21,0,0,0.43,0,0.21,0,0,0.136,0,0,75,0
0,0,0,0,0,0,0,1.5,0,0,0,0.5,0,0,0,1,0.084,0.084,0,15,0
0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.193,0,4,0
0,0.28,0,0,0,0,0,4,1.14,1.14,0.28,1.14,1.14,0.28,0,0.57,0.194,0.097,0,12,0
0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,3,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.28,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0.08,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,1,0
1.36,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.051,0,0,12,0
0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,0,28,0
0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.32,0,0,0,0,0,0.64,0,0,0,0,0.32,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,1.23,1.23,1.23,0,1.23,1.23,0,0,0,0,0.278,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0,51,0
0,0.04,0,0.04,0,0,0,0.44,0,0,0,0,0,0,0,0,0.058,0,0.011,64,0
0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,1.24,0,0.225,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,0,0,28,0
1.1,0.55,0,1.1,0,0,0,0.55,0,0,0.55,0,0,0,0,0.55,0.088,0.177,0,22,0
0,0.57,0,0,0,0,0,0.57,0.57,0,0,0.57,0.57,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,4.83,0,0,0,0,4,0
0,0,0,0,0,0,0,0.88,0.44,0.44,0.44,0.88,0.44,0.44,0,0.44,0,0,0,40,0
0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,48,0
0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1.34,2.01,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,119,0
0,0.13,0,0,0,0,0,0.13,0,0,0,0,0.13,0,0,0,0,0,0,16,0
0,0.27,0,0,0.27,0,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.63,1.31,1.31,1.31,1.31,1.31,1.31,0,2.63,0.203,0,0,12,0
0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,64,0
0,0,0,0,0,0,0,0.62,0.62,0.62,0,0.62,0.62,0,0,0.62,0,0.169,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.09,0,0,0.013,0.12,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.12,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0.033,0,0.033,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.33,1.15,0.16,1.32,0.99,0,0,0,0,0,0,0,0,0,0,0.33,0,0.076,0.076,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.314,0,0.052,97,0
0.39,0.19,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.09,0,0.016,0,17,0
1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,10,0
