@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,1.4,0,0,0,0,0,0,0,2.81,0,1.4,0,0.497,10,0
0,0,4.16,0,0,0,0,0,0,0,0,4.16,4.16,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,47,0
0.23,0,0.92,0,0,0.69,0,0,0,0,0,0,0,0,0.202,7,0
0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.087,6,0
0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,3,0
0,0,2.23,0,0,0.74,0.74,0,0,0,0,0,0,0,0.124,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,1.05,0,0,0,3.15,0,0,1.05,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0.12,0,0,0,0.38,0,0,0,0,0,0.12,0,0,53,0
0,0,0,0,0,0,3.89,0,0,0,1.29,0,0,0,0.079,19,0
0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3.92,0,0,0,1.96,0,0,0,0,0,0,0,0,9,0
0,0,0.59,0,0,0,0.59,0,0,0,0,0,0,0.29,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349,4,0
0,0,2.27,1.13,0,0,0,0,0,0,0,0,1.13,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,1.07,1.07,0,1.07,0,2.15,0,0,0,12,0
0,0,0.24,0.49,0,0,0,0,0,0,0,0.49,0,0,0.147,55,0
0.13,0,0.66,0,0.13,0,0,0,0,0,0,0.13,0,0,0,57,0
0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.67,0,0,0,1.34,0.67,0,0.67,0,1.34,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0.348,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.16,1.16,0,0.58,0,0.58,0,0,0,12,0
0,0,0.75,0.75,0,0,0,0,0,0,0,0.75,0,0,0.441,6,0
0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.99,0,0,0,0,0,0,0,0,0,0,1.98,2.97,0,0.186,15,0
0,0,0,0,0,0,0,0,0,0,0,2.04,4.08,0,0,1,0
0.09,0,0.46,0,0.37,0,0.46,0,0,0.09,0,0,0,0,0,25,0
0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0.88,0,0,0,0.44,0,0,0,0,0,0,0.44,0.05,45,0
0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.47,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.105,13,0
0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0.36,0.36,0,0.36,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.17,0,0,1.17,0,2.35,0,0,0,14,0
0.33,0,0.33,0,0,0,0,0,0,0,0.33,0.33,0,0,0.051,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,1.069,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.28,0,3.97,0,0,0,1.13,0,0,0.28,0,0,0,0.28,0.08,16,0
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.168,10,0
0,0,0.43,0,0.14,0,0.57,0.43,0,0,0,0,0,0.14,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,1.01,0,0.5,0,0.5,0,0,0,0,0,0,0,0.055,45,0
0.29,0,0.58,0.14,0,0,0,0,0,0,0,0,0,1.32,0.14,24,0
0,0,0.74,0,0,0,0,1.49,0.37,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.13,0,0.96,0,0,0,0.06,0,0,0.34,0,0,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,1.56,0,1.56,0,0,3,0
0,0,1.48,0,0.32,0,0,0.65,0,0,0,0.16,0,0,0,6,0
0,0,0,1.03,0,0,0,0,0,0,0,1.03,1.03,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2.63,0,0,0,1.31,1.31,0,0,0,0,0,0,0.15,10,0
0.55,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0.633,11,0
0.1,0,0.31,0,0,0,0.62,0,0,0,0,0,0,0,0,32,0
0,0,2.12,0,0,0,0,0,0,1.06,0,0,0,0,0,4,0
0.09,0,1.27,0,0.49,0,0,0.29,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0.67,0,0,0,0,0,0,0,0,0.67,0,0,0,6,0
0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.486,31,0
0,0,1.16,0,0,0,0,0,0,0,0,0,0,1.16,0.184,11,0
0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,1.01,1.01,0,0,0,1.01,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,2.56,0,0,0,2.56,0,2.56,0.375,7,0
0,0,1.14,0,0.25,0,0,0,0,0,0,0,0,0,0,24,0
0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0.692,5,0
0,0,0,0,0,0,0.73,0.73,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,1.29,0,1.29,1.94,0,0.188,51,0
0,0,0,0,0,0.16,0,0,0,0,0,0.64,0.16,0,0.057,51,0
0,0,0.97,0,0,0,0,0,0,0,0,0,0.97,0,0,11,0
0,0,3.22,0,0,0,0,0,0,0,3.22,0,3.22,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,3.57,0,0,0,3.57,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,16,0
0.19,0,0.45,0,0.13,0,0,0.06,0,0,0,0.39,0,0,0,42,0
0,0,1.43,0,0,0,1.14,0,0,0,0,0,0,0.28,0,55,0
0,0,0,0,0,0,0,2.08,0,4.16,0,0,0,0,0.173,6,0
0,0,1.01,0,0,0,1.01,0.5,0,0.5,0,1.01,0,0,0,13,0
0,0,1.72,0,0,0,0,0,0,0,0,0,0.86,0,0.214,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.29,0,0.73,0.07,0.81,0,0,0.14,0.07,0,0,0.07,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,2,0
0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0.46,0,0,0,1.87,0.46,0,0,0,0.93,0,0,0,42,0
0,0,0,0,0,0,1.33,1.33,0,0,0,0,0,0,0,46,0
0.35,0,0.71,0,0,0,0,0,0,0,0,0.35,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,8,0
0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,5,0
0,0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0.188,47,0
0.12,0,0.38,0,0.12,0,0,0,0,0,0,0.12,0.63,0,0.055,63,0
0.97,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,1.63,0.54,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,8,0
0,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,11,0
0.9,0,2.7,0,0,0,0.9,0,0,0,0,0,0,0.9,0,8,0
0,0,7.69,0,0,0,3.84,0,0,0,0,0,0,0,0.581,4,0
0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,1,0
0,0,0.81,0,0,0,2.45,0,0,0.4,0,0,0,2.45,0.063,12,0
0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0.45,0,0,0,0,0,0,0,0,0.45,0.91,0,0,5,0
0.1,0.2,0.51,0,0,0,0,0,0,0,0,0,0.41,0,0.157,29,0
0,0,0,0.48,0,0.48,0,0,0,0,0,0.48,0,0,0.45,4,0
0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.28,0,0,0,0,0.28,0,0,0,0,0.28,0,0.043,7,0
0,0,0,0,0,0,0,0,0,1.88,0,1.88,0,0,0.366,15,0
0.03,0,0.15,0,0.03,0,0.27,0.03,0,0,0.36,0.12,1.19,0,0.128,49,0
0,0,0,0,0,0,0,0,0,0,0,2.01,2.68,0,0,51,0
0,0,2.12,0,0,0,0,0,0,0,0,2.12,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.76,0,0.76,0,0,0,0,0,0,0,0,0.76,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,2.12,2.12,0,0,1,0
0,0,0.53,0,0,0,1.59,0,0,0,2.83,0,3,0.17,0,20,0
0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0.689,4,0
0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0.954,63,0
0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,51,0
0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.36,0.36,0,0,1.28,0,0,0,0,0.18,0,0,0.055,51,0
0,0,0,0,0,0,4.16,4.16,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,1.23,0,0,0,0,0,0,0,0,1.23,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.42,0.42,0,0,0.42,0.42,0,0.85,0,0.85,0,0,0.134,17,0
0,0,0.85,0,0,0,0.42,1.28,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,5,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.724,8,0
0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0.632,1,0
0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0.47,0,0,0,0,0.94,0,0,0,17,0
0,0,0,0,0,0.58,1.16,0.58,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0.208,15,0
0,0,0.54,0,0,0,0,0,0,0.36,0,0.18,0.54,0,0.148,18,0
0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0.65,0,0,0,1.97,0.65,0,0,0,0.65,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0.203,20,0
0,0,0.28,0.14,0,0,0,0,0,0,0,0.14,0,0,0.022,70,0
0,0,1.4,0,0.7,0,0,0,0,0,0,0,0,0,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2.09,0,0,0,3.49,1.39,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,1.3,0.18,0,0.18,1.3,0,1.49,0,0,44,0
0.12,0,0.38,0,0,0,0.76,0,0,0,0,0,0,0,0,32,0
0.11,0,0.45,0.11,0,0,0.68,0,0,0,0,0,0,0,0,81,0
0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,3.27,0,0,0,0.81,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.387,4,0
0,0,1.17,0,0.42,0,0,0.25,0,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0.81,0,0.81,2.45,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,1.28,0,0,0,0,0,0,0,0,0,2.56,0,0,1,0
0,0,1.85,0,0,0,0,0,0,1.85,0,0,0,0,0,4,0
0.17,0,0.26,0,0,0,0.71,0.08,0,0,0,0,0,0,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0.31,0,0,0,0,0,0,0,0,0,0.31,0.31,0.31,0,0,12,0
0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,2.32,0,0,0,0,1.16,0,0,0,11,0
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0.045,5,0
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,11,0
0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,104,0
0,0,1.69,0,0.42,0,0,0.42,0,0,0,0,0,0,0,11,0
0.86,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.19,0,0,0,0.19,0,0,0,0,0,0,0,0.018,47,0
0,0,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0.301,8,0
0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,7,0
0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.161,121,0
0.05,0,0.23,0,0,0,0.71,0,0,0,0,0,0,0,0,47,0
0.9,0,0,0,0,0,1.81,0.9,0,0,0,0,0,0,0.225,10,0
0,0,0,0,0,0,1.05,0.35,0,0,0,0.7,0,0,0,13,0
0,0,0.59,0,0,0,1.19,0,0,0,0,0,0,0,0,55,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.487,22,0
0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.63,0,0,0,0,0,0,0,0.63,0,0,0.045,97,0
0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0.94,0.94,0.94,0,0,6,0
0.39,0,1.98,0,0,0,1.19,0.39,0,0.19,0,0,0,0.39,0.112,17,0
0,0,0,0,0,0,0,0,0,0,0,0,5,0,1.724,1,0
0,0,0,0,0,0,2.27,2.27,0,0,0,0,0,0,0,11,0
0,0,1.46,0.36,0,0.73,0,0,0,0,0,0,0,0,0,68,0
0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,1,0
0.15,0,0.31,0,0,0,0.63,0.15,0,0.47,0,0.15,0,0,0.174,100,0
0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,1.25,1.87,0,0,47,0
0,0,2.31,0,0.27,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.13,0,0.41,0.27,0.06,0.06,0.48,0,0,0,0,0.06,0,0.48,0.029,23,0
0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,104,0
0.25,0,0,0.25,0,0,1.03,0.25,0,0,0,0.25,0,0,0.043,17,0
0.79,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.62,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0.79,0,0,0,0.79,0,0,0,0,0,0,0,0.149,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.53,0,0.71,0,0,0,1.06,0.17,0,0,0,0.53,0,0.35,0.026,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.14,0,0.14,0,0,0,0,0,0,0,0.42,0.7,0.14,0,0,5,0
0,0,0,0,0,0,0,0.08,0,0,0,0,0,1.54,0.01,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0.06,0,0.59,0.19,0,0,0.23,0.09,0.16,0.19,0,0.03,0,0.13,0.019,25,0
0.35,0,0.35,0,0,0,0.35,0.17,0,0,0,0.35,0,0,0,13,0
0,0,0.56,0,0,0,0.56,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,3.03,0,3.03,0,0,0,21,0
0,0,0.21,0,0,0,0.21,0,0,0.21,0,0.64,0,0,0,18,0
0,0,0.86,0,0,0,3.47,0.86,0,0,0,0.86,0,0,0.133,13,0
0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,351,0
0,0,0,0,0,0,0.97,0,0,0,0,0.97,0,0,0.078,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,19,0
0.9,0,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,22,0
0,0,1.12,0,0,0.56,0,0,0,0,0,0.56,0,0,0,13,0
0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0.055,54,0
0,0,3.38,0,1.69,0,0,0,0,0,0,0,0,0,0.408,47,0
0,0,3.57,0,0,0,0,0,0,1.78,0,1.78,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.37,0.37,0,0,0.74,0.37,0,0,0,0,0,0,0,34,0
0,0,2.35,0,0,0,0,0,0,0,0,0,0.39,0,0.284,12,0
0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0.13,0.26,0,0,0,0,0,0,0,0.26,0,0,0.193,70,0
0,0,0.46,0,0,0,0,0,0,1.38,0.92,1.38,0.92,0,0,12,0
0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0.28,0.84,0.09,0,0,0,0,0,0,0.18,0,0,0.142,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,1.19,0,0,0,3.57,0,0,0,0,1.19,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0.595,4,0
0.06,0,0.06,0,0,0,0,0,0,0,0,0.06,0.19,0,0.093,9,0
0,0,1.1,0,1.24,0,0,0.27,0,0,0,0,0,0.13,0,23,0
0.07,0,0.71,0.03,0,0,0.26,0.07,0,0,0,0,0,0.03,0.028,20,0
0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.037,30,0
0,0,0.78,0,0.13,0,0,0,0,0,0,0,0,0.13,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0.27,0.27,0,0,4,0
0,0,0.38,0,0,0,1.54,0.38,0,0,0.38,0.38,0,0.19,0.026,45,0
0,0,1.08,0,0,0,2.17,0,0,0,0,0,0,0,0,18,0
0,0,0.84,0,0,0,0,0,0,0,0,0.84,0,0,0.143,4,0
0,0,2.63,0,0,0,0.87,0.87,0,0,0,0,0,0,0,11,0
0.72,0,1.45,0,0,0,0,0,0,0,0,0,0,0.72,0,6,0
0,0,0,0,0,0,0.31,0,0,0,0.31,0.31,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.41,0.41,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.61,0,0,0,0,0,0,0,0,0.61,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,1,0
0,0,1.72,0,0,0,1.72,1.72,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,21,0
0,0,1.28,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,6.52,1.08,0,1.08,0,1.08,0,0,0,34,0
0,0,0,0,0.6,0,0,1.8,0,0,0,0,0.6,0,0,4,0
0,0,0.68,0.22,0.22,0,0,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,26,0
0,0,0,0,0,0,1.56,1.56,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,10,0
0.23,0,0.23,0.23,0,0,0.23,0,0,0,0,0,0,0,0,8,0
0,0,1.53,0,0.76,0,1.53,1.15,0,0,0,0.76,0,0,0,17,0
0.05,0,0.15,0,0,0,0.83,0,0,0,0,0.1,0,0,0,38,0
0,0,0.85,1.28,0,0,1.28,0.85,0,0,0,0.42,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0.756,1,0
0.38,0,1.16,0.77,0,0,0,0,0,0,0,0.77,0.38,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,6,0
0,0,0,0,0,0,1.85,1.85,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,1.69,0.24,0,0,0,0.24,0.48,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1.15,0,0,0,0.38,0.38,0,0,0,0,0,0,0,5,0
0.05,0,0.16,0,0,0,0.67,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,6,0
0.07,0,0.23,0,0.07,0,0.76,0,0,0,0,0,0,0,0,60,0
0,0,1.06,0,0,0,1.06,0,0,0,0,0,0,0,0,4,0
0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0.444,12,0
0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,3.44,0.43,0,0.43,0,0.43,0,0,0.065,40,0
0,0,2.46,0,0,0,1.23,1.23,0,0,0,0,0,0,0.278,10,0
0,0,0.81,0,0,0,0,0,0,0,0,0.81,0,0,0.143,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.1,0,0.8,0,0,0,0,0,0,0.1,0,0,0.8,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,5,0
0,0,0.87,0,0,0,0.87,0.87,0,0.87,0,0.87,0,0,0.139,12,0
0,0,1.29,0,0,0,3.89,0,0,0,0,0,0,0,0,6,0
0.22,0,0,0.22,0,0,0,0,0,0,0.68,0.22,0.91,0,0,13,0
0.05,0,0.16,0,0,0,0.67,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0.24,0.49,0,0,0,0,0,0,0,0.49,0,0,0.147,55,0
0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0.55,0,0,0.55,0,0.55,0,0,0.177,22,0
0,0,0,0,0,0,2.63,0.87,0,2.63,0,1.75,0,0,0.122,12,0
0,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,3,0
0,0,0,0,0,0,2.23,0.55,0,0,0,0.55,0,0,0.367,13,0
0,0,0,0,0,0,1.08,0.54,0,0,0,0.54,0,0,0,13,0
0,0,0,0,0,0,2.34,0.58,0,0.87,0,0.58,0,0,0,37,0
0.24,0.24,0.37,0,0,0,0.62,0.24,0,0.24,0,0.24,0,0,0,13,0
0.04,0,1.04,0.24,0.04,0,0.6,0,0.04,0,0,0.04,0,0,0.071,23,0
0.12,0,0.36,0,0,0,0.72,0,0,0,0,0,0,0,0,78,0
0,0,0,0,0,0,0,0,0,0,0,0.6,1.21,0,0,11,0
0.31,0,0.31,0,0,0,0,0,0,0,0.31,0.31,0,0,0.096,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,18,0
0,0,0.52,0,0,0,2.11,0,0,0,0,0.52,0,0,0,11,0
