@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0,0,0,1.49,0,1.49,0,0,0,0,0,0,1.49,0,0,0.238,0,0,0
0,0,0,1.56,0,0,0,0,3.12,0,0,0,3.12,0,0,0,0,0,0
0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9,0,2.7,0,4.5,0,0,0,0,0,0,1.8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.23,0,0,0,0,1.23,0,0,1.23,0,0.192,0,0,0
0,0,0,0,0,1.02,0,0,0,0,0,0,1.02,0,0,0,0.142,0,0
0,0,0,0,0,0,0,0,1.26,1.26,0,0,0,0,0,0.149,0,0,0
0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0
0,0,0,0.79,0,1.58,0,0,0,0,0,0,0,0,0,0.149,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.66,0,0,0,1.32,0,0,0,0,0.99,0,0,0.33,0,0.224,0.336,0,0
0,0.32,0,0,0.16,2.26,0,0,0,0,0,0,0,0,0.16,0.057,0,0,0
0,0.12,0,1.14,0.25,0,0,0.25,0,0,0.12,0,0,0,0,0,0.017,0,0
0,0.25,0,0.12,0.12,1.51,0,0,0,0,0,0,0,0,0,0.193,0,0,0
0,0,0,1,0,1,0,0,0,0,0.25,0,0,0,0,0,0,0.041,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.12,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.14,0,2.29,0,0,0,0,0,0,0,0,0,0.596,0,0.198,0
0,0,0,0.22,0,1.11,7.12,0,0,0,0,0,0,0,0,0.24,0,0.28,0
0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27,0,0.27,0.27,2.16,0,0,0,0,0,0,0,0,0.27,0.045,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,3.048,0,0,0
0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0.546,0,0,0
0,0,0,2.19,0,0,0,0,2.19,1.09,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.97,0,0,0.59,0.59,0,0.59,0,0.59,0,0,0,0,0
0,0.27,0,0.05,0,0.05,0,0,0,0.01,0.45,0.01,0,0.04,0,0,0.004,0,0
0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.67,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0
0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,0,0,0
0,0,0,1.53,0,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.32,0,0,0,0,0,0,0,0.32,0,0,0.055,0,0.055,0
0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,1.58,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0
0,0,0,0,0,0,0,0,3.57,3.57,0,3.57,0,0,0,0,0,0,0
0,0.03,0,0.71,0.03,0.9,0,0,0.11,0.07,0.18,0.03,0,0,0,0.028,0.016,0,0
0,0,0,0,0,0.74,0,0,0,0,0.59,0,0,0,0,0,0,0,0
0,0,0,0,0,0.29,0,0,0,0,0.29,0,1.75,0,0,0.052,0,0.235,0
0,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,0,0,0.71,0,0.71,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.54,4.54,0,4.54,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.04,2.04,0,2.04,0,0,0,0,0,0.268,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12,0,0.25,0,1.03,0,0,0.25,0.51,0,0,0.12,0,0,0.02,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.54,0,0,0,0,0.54,0.54,0,0.54,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,1.44,0,0,0,0
0,0,0,0.33,0,0.33,0,0,0,0,0.33,0,0,0,0,0.306,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0
0,0.09,0,0.41,0.03,0.03,0,0.01,0,0.07,0.95,0.11,0.01,0,0.39,0.008,0.005,0.002,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.72,0,0.24,0,0,0,0,0.96,0,0,0,0.48,0,0,0,0
0,0,0,0,0,0,0,0,1.28,1.28,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.52,0,1.05,0,0,1.05,0,0,0,0,0,0,0,0,0,0
0,2.04,0,0,0,2.04,0,0,0,0,0,0,4.08,0,0,0,0,0,0
0,0.31,0.31,0.31,0,0.63,0,0,0,0,0.31,0,0,0,0,0,0,0.255,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.77,0,0,0,0,0,0,2.32,0,0,0,0,0.102,0,0,0
0,0,0,0.74,0.37,2.24,0,0,0,1.49,0,0,0,0,0,0,0,0,0
0,0,0,0.67,0,4.05,0,0,0,0,0,0,0,0.67,0,0,0,0,0
0,0.56,0,0.75,0.37,0,0,0,0,0.18,0.18,0,0,0.18,0,0,0.112,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.88,0,0,0,0,0,0,1.88,0,0,0.277,0,0,0
0,0,0,0.45,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.53,0,0,2.53,0,0,0,0,0,0,0.208,0,0,0
0,0,0,1.48,0.08,0,0,0,0,0.41,0.08,0,0,0.08,0,0,0.032,0,0
0,0.31,0,0.31,0.05,0.84,0,0,0.05,0.15,0.21,0,0,0,0,0.038,0.061,0.007,0
0,3.44,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0.408,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.24,0,0.32,0,0,0,0,0.16,0,0,0,0,0,0.022,0,0
0,0,0,1.31,0,6.57,0,0,1.31,1.31,1.31,1.31,0,1.31,0,0,0,0,0
0,0,0,0.57,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.92,0,0,0,0.64,0,0,0,0,0,0.106,0,0,0
0,0.24,0,0.24,0,0,0,0,0,0.24,0,0,0,0,0.24,0,0,0,0
0,1.01,0,0.67,0.67,1.35,0,0,0,0,0.67,0,0.67,0,0,0.048,0,0,0
0,0,0,0,0,0,0,0,0,0,1.28,0,0,1.28,0,0,0,0,0
0,0,0,2.63,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.39,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.85,0,0,0,1.85,0,0,0,0,0,0,0,0,1.85,0,0,0,0
0,0.44,0,0.88,0,1.32,0,0,0.44,0.44,0.88,0.44,2.64,0.88,0,0,0,0,0
0,0,0,0.87,0,1.75,0,0,0.87,0.87,0.87,0.87,0,0.87,0,0.139,0,0,0
0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.08,0,0,0,0,0.68,0,0.68,0,0.68,0,0,0,0
0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0.448,0,0,0
0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0
0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,1.438,0,0,0
0,0,0,0,0,3.84,0,0,0,0,1.28,0,0,0,0,1.548,0,0,0
0,0.5,0,0.5,0,1.01,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0.502,0,0,0
0,0.9,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.97,0,0,0,0.97,0.97,0.97,0.97,0,0.97,0,0,0,0,0
0,1.06,0,1.06,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.22,0,0.99,0.11,0,0,0.11,0,0.88,0.44,0,0,0.11,0,0,0,0,0
0,0,0,0.75,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.65,0,0.52,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0.062,0
0,0,0,0.71,0,7.47,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.37,2.24,0,0,0,0,0,0,0,0.37,0.059,0,0.237,0
0,0,0,0,0,2.63,0,0,0,0,0,0,2.63,0,0,0.414,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0
0,0.32,0,0.32,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.16,0,0,0,0,0,0,0,0,0.16,0,0.96,0,0.16,0,0,0.11,0
0,0,0,1.58,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.49,0,0,0,0,0.49,0.49,0,0,0,0,0,0,0,0,0
0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0
0,0.36,0,3.3,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0.056,0
0,1.17,0,3.52,0,1.17,0,0,0,0,0,0,2.35,0,0,1.156,0.192,0,0
0,0,0,0.36,0.09,0,0,0.09,0,0,0,0,0,0.09,0,0,0.125,0,0
0,0.81,0,0.81,0.81,1.62,0,0,0,0,0,0,0,0,0,0.143,0,0,0
0,1.28,0,0,0,1.28,0,0,1.28,1.28,0,1.28,0,0,0,0,0,0,0
0,0,0,0.47,0.66,1.23,0,0,0,0,0,0,0,0,0.09,0,0,0,0
0,0,0,1.49,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.29,0,0,0,0,0.76,0,0,0,2.29,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.53,0,0.17,0,0,0,0,2.83,0,0,0,3,0,0,0,0
0,0,0,0.43,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0
0,0,0,1.02,0,5.1,0,0,0,0,0,0,0,0,0,0.154,0,0,0
0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.16,0,4.16,0,4.16,0,0,0,0,0,0,4.16,0,0,0.689,0,0,0
0,1.06,0,1.06,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.34,0,0.34,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0
0,0,0,0,0,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.62,0,0,0,0,0.81,0,0,0.81,0,0.406,0,0.135,0
0,0.95,0,0.47,0,0.95,0,0,0,0,0,0,0.47,0,0,0,0,0,0
0,0.33,0,0.33,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0
0,0.84,0,1.68,0,1.68,0,0,0,0,0,0,2.95,0,0,0,0,0,0
0,0,0,0,0,0.93,0,0,0.46,0.46,0.46,0.46,0,0.46,0,0.075,0.075,0,0
0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0.86,0,0,0,0
0,0,0,0.94,0,2.83,0,0,0,0,0.94,0,0,0,8.49,0,0,0,0
0,0,0,1.04,0.14,0,0,0.22,0,0.22,0.14,0,0,0.07,0,0,0.02,0,0
0,0.45,0,0,0.68,0.68,0,0,0,0,0.22,0,0,0.22,0.91,0,0,0,0
0,0,0,0,0,0.62,0,0,0.15,0.15,0.31,0.15,0,0.31,0,0,0,0,0
0,0,0,0.92,0.46,2.76,0,0,0,0,0,0,0,0,0,0.202,0.121,0,0
0,0.04,0,1.04,0,0.09,0,0,0,0.09,0.24,0,0,0.04,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.28,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.89,0,0.13,0.06,0,0,0,0,0,0.13,0,0.06,0,0,0,0.085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.86,4.34,0,0,0,0,0,0,0,0,0,0,0.124,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8,0,3.39,0.17,0,0,0,0,0.35,0.08,0,0.08,0.08,0,0,0.023,0,0
0,0,0,3.44,0,1.72,0,0,0,0,1.72,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0.232,0,0,0
0,0,0.32,0.65,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0.128,0
0,0,0,0.72,0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.44,2.67,0,0,0,0.44,0,0,0,0,0,0.149,0,0,0
0,0.32,0,0.64,0,0.32,0,0,0,0.32,0.64,0,0,0,0,0,0,0,0
0,0,0,1.16,0,0.77,0,0,0,0,0,0,0,0,0.38,0,0,0,0
0,0,0,0.86,0.86,2.58,0,0,0,0,0.86,0,0,0,0,0.152,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.05,0,0.16,0,0.22,0,0,0,0,0.67,0,0,0,0,0,0.016,0,0
0,0,0,0,0,0.85,0,0,0.85,0.85,0.85,0.85,0,0.85,0,0,0,0,0
0,1.4,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0.239,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.31,0.31,2.84,0,0,0,0,0,0,0,0,0,0.709,0,0,0
0,0,0,1.07,0,2.15,0,0,2.15,0,0,0,2.15,0,0,0,0,0,0
0,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0.112,0,0.056,0
0,0.09,0,0.25,0.11,0.13,0,0.07,0,0.11,0.91,0.05,0.01,0.03,0.09,0.002,0.005,0,0
0,1.53,0,0.51,0,1.02,0,0.51,0,0,0,0,0,0,0.51,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.19,0,0,0,0,0,0.38,0.19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.16,4.16,0,4.16,0,0,0,0,0,0,0
0,0.55,0,0.55,0,1.22,0,0,0,0,0,0,0,0,0,0.017,0,0.052,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.43,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0
0,0,0,0.62,0,0,0,0,0,0,0.62,0,0,0.31,1.24,0,0,0,0
0,0,0,0,0,3.2,0,0,0.8,0.8,0,0.8,0,1.6,0,0,0,0,0
0,0,0,3.63,0,0,0,0,0,0,1.81,0,0,0,0,0.153,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.33,0,0,0,0,0,0,0,0,1.33,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0
0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0.89,0,0,0,0
0,0.54,0,1.09,0,1.63,0,0,0,0,0,0,0.54,0,0,0,0,0,0
0,0,0,1.4,0,1.4,0,0,0,0,0,2.11,0,0,0,0,0,0,0
0,0.86,0,0,0,1.73,0,0,0,0,0,0,0,0,0.86,0.457,0,0,0
0,0.6,0,0,0,1.8,0,0,0,0,0,0,0,0,0.2,0.06,0,0,0
0,0.81,0,0.81,0,1.62,0,0,0,0,0,0,1.62,0,0,0.37,0,0,0
0,0,0,0.97,0,1.94,0,0,0,0,0,0,0,0,0.97,0,0,0.127,0
0,0,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.68,0.68,0,0,3.42,0,0,0,0,0,0,0,0,0,0.048,0.048,0,0
0,0.43,0,0,0,2.19,0,0,0,0,0,0,0,0,0.43,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0
0,0.52,0,0.26,0,1.31,0,0,0,0,0.52,0,0,0,0,0.038,0,0.038,0
0,0,0,0.77,0.07,0.11,0.07,0,0,0.37,0.62,0,0,0.03,0.22,0.004,0,0,0
0,0.19,0,0.77,0.19,0.38,0,0,0.38,0.19,0.38,0,0.38,0,0,0.022,0.045,0,0
0,0.66,0,0.66,0,0.16,0,0,0,0,0.16,0,0,0.16,0,0,0,0,0
0,2.42,0,0.4,0,5.26,0,0,0,0,0,0,0,0,0,0.27,0,0,0
0,0.42,0,0,0,0.21,0,0,0.21,0,0,0,2.12,0,0,0.161,0,0.182,0
0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0.178,0,0,0
0,2.25,0,0,0,1.5,0,0,1.5,0,0,0,0,0,0,0,0.128,0.128,0
0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,2.32,0.375,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.16,0.32,1.3,0,0,0,0,0.16,0,0,0,0.16,0.149,0,0,0
0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0.286,0,0,0
0,0.59,0,0.59,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3,0,0.15,0,0.2,0,0,0,0,0.46,0,0,0,0,0,0.014,0,0
0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0
0,0.15,0,1.84,0.07,0.23,0,0.23,0,0.07,0.07,0,0,0,0,0,0.044,0,0
0,0,0,0.19,0,1.74,0,0.25,0.19,0,0.32,0,0,0,0,0.064,0.055,0,0
0,0,0.68,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0.072,0
0,0,0,1.57,0,3.66,0,0,0,0,0,0,0,0,1.04,0.09,0,0,0
0,0.05,0,0.65,0,0.55,0,0.05,0.15,0.05,0.25,0.05,0,0,0,0.022,0.058,0,0
0,0,0,4.34,0,0,0,0,0,0.62,0,0,0,0,0,0.333,0,0,0
0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.99,0,0,0,0,0.99,0,0,0,0,0,0,0,0
0,0.09,0,2.31,0.27,0,0,0,0,0,0.18,0,0,0,0,0,0.039,0,0
0,0,0,0.5,0,1.5,0,0,1,0,0,0,0,0,0,0.084,0,0.168,0
0,0,0,1.12,0,4.49,0,0,0,0,0,0,0,0,0,0.111,0,0,0
0,0,0,1.46,0.36,0,0,0,0,0,0.36,0,0,0,0,0.049,0,0,0
0,0.83,0,0.27,0.27,1.1,0,0,0,0,0,0,0.27,0,0,0,0.084,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6,0,0.12,0.12,0.6,0,0,0.24,0,0.12,0,1.33,0,0,0.033,0.016,0,0
0,0,0,0,0,5.81,0,0,0,0,0,0,0,0,2.32,0.49,0,0,0
0,0,0,0,0,0,0,0,0,0,1.36,0,0,1.36,0,0,0,0,0
0,0.15,0,0.83,0.15,0,0,0.07,0,0.22,0.07,0,0,0,0,0,0.009,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.84,0,0,0.84,1.69,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.33,0,0.09,0,0.07,0,0,0,0.01,0.45,0,0,0.01,0,0,0.005,0,0
0,0.78,0,0.39,0,0.39,0,0,0.39,0.39,0.78,0.39,1.96,0.78,0,0.129,0,0,0
0,0.37,0,0.55,0,0.92,0,0,0,0,0.55,0,0.37,0,1.48,0.029,0.029,0,0
0,1.29,0,1.29,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.23,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.97,0.99,0,0.99,0,0.99,0.99,0.239,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315,0,0,0
0,1.54,0,1.28,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.563,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.63,0,0,0,0,0.63,0,0.31,0,0,0,0,0,0,0,0
0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0.546,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.24,0,0.08,0,0.08,0,0,0,0,0,0,0.02,0,0,0,0.006,0,0
0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0
0,0,0,0,0,2.32,0,0,0,0,0,0,0,1.16,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.13,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.96,0,0,0.98,0,0.125,0,0,0
0,0,0,0,1.09,2.19,0,0,0,0,0,0,0,0,1.09,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0
0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
0,0,0,0.71,0,2.15,0,0,0,0,0,0,0,0,0,0.342,0,0,0
0,0.27,0,1.21,0,1.89,0,0,0,0,0.54,0,0,0.13,0,0.024,0,0,0
0,0,0,0,0,2.22,0,0,1.11,1.11,1.11,1.11,0,1.11,0,0.176,0,0,0
0,0.08,0,0,0,0.24,0,0,0,0.08,0,0,0,0,0,0.01,0.021,0,0
0,0,0,0,1.02,4.08,0,0,0,0,0,0,0,0,2.04,0.147,0,0,0
0,0.04,0,1.04,0,0.68,0,0.04,0.16,0,0.24,0,0.04,0,0,0.071,0.071,0.011,0
0,0,0,2.73,0,1.36,0,0,2.73,1.36,0,0,0,0,0,0,0,0,0
0,0.16,0,0.16,0.16,2.88,0,0,0,0,0,0,0,0,0,0.561,0,0,0
0,0,0,5.12,0,2.56,0,0,0,0,0,0,5.12,0,0,0,0,0,0
0,0,0,0.83,0,2.91,0,0,0,0,0.41,0,0,0.41,0,0.283,0,0,0
0,0,0,0.3,0,0.05,0,0,0.05,0.2,0.41,0,0,0,0.2,0,0,0,0
0,0,0,1.88,0,1.88,0,0,0,0,0,0,0,0,0,0.33,0,0,0
0,0,0,1.28,0,3.84,0,0,0,0,0,0,0,0,2.56,0,0,0,0
0,0,0,0.31,0,0.95,0,0,0.63,0.63,0.95,0.63,0,0.63,1.91,0,0,0,0
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.17,0,3.17,0,0,0,0,0,0,6.34,0,0,0,0,0,0
0,0.53,0,1.78,0.17,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0
0,0,0,0,0,1.12,0,0,2.24,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.34,4.34,0,4.34,0,0,0,0,0,0,0
0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0.028,0.084,0.084,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.74,0,0,0,0.74,0,0,0,0,0.74,0,0,0,0,0.31,0.103,0,0
0,0,0,0.76,0,0.76,0,0,0,0,0.76,0,0,0.76,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.78,0,0,3.57,0,0,0,0,0
0,0,0,0,0.51,1.03,0,0,0,0,0,0,0,0,0,0.087,0,0,0
0,1.8,0,1.44,0,0.36,0,0,0,0,0.36,0,0,0,0,0,0,0,0
0,0,0,0.4,0.1,0,0,0.1,0,0.1,0.1,0,0.6,0,0,0,0.013,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0.523,0,0,0
0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,5,0,0,0,0
0,0,0,0,0.8,4.8,0,0,0,0,0,0,0,0,0.8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.44,0.44,1.32,0,0,0,0,0,0,0,0,0.44,0,0,0,0
0,0,0,0,0.47,1.43,0,0,0,0,0,0,0,0,1.91,0.076,0,0,0
