@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359,0,1,0
0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0.137,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.78,0.78,0,0,0,0,0.78,0,0,0,0,0,0,0.544,0.136,11,0
0,0,0.91,0,0,0,0,0,1.83,0.91,0.91,0.91,0.91,0,0.91,0.46,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0.58,0,0,0.19,0,0,0,0.153,0.041,41,0
0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0.167,0,17,0
0,0,0,0,0,0,0,0,0,0,0,1.35,1.35,1.35,1.35,0,0,12,0
0,0,0,0.06,0.06,0,0,0,3.47,0,0,0.06,0,0,0.06,0.09,0.018,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.33,0.06,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.17,0,0,0,0,0,1.57,0,0,1.92,0,2.8,0,0.802,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,15,0
0,0.21,0.21,0,0,0.21,0,0,0.21,0,0,0,0,0,0,0.139,0.069,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,33,0
0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,8,0
0,0,0,0.23,0,0,0,0,0.47,0,0,0.23,0,0,0,0.107,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.118,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,2.22,0,0,5,0
0,0,0,0.42,0,0.42,0,0,1.7,0.85,0.85,0.85,0.85,0,0.85,0.403,0,17,0
0,0,0,0,0.13,0,0.13,0,1.69,0,0,0.13,0,0,0,0.105,0.052,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0.204,0,47,0
0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.115,0,28,0
0,0,0,0.57,0,0,0,0,0.57,0,0,0,0,0,0.86,0.196,0.147,2,0
0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0.266,0,31,0
0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,1.28,0,0,14,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.266,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,4,0
0,0,0,0,0,0,0,0,0.34,0,0,0,0.34,0.34,1.02,0.172,0,15,0
0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0.92,0,0,0.92,0,0,0,0.125,0,10,0
0,0,0,0,0,0,0,0,1.92,0,0,1.92,3.84,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.18,0.127,0,5,0
0,0,0.85,1.28,0,0,0,0,1.7,0.42,0.42,0.42,0,0,0.42,0.369,0,12,0
0,0,0,0,0,0.33,0,0,0.33,0,0,0,0,0,0,0.088,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.91,0,0,2.73,0,0,0.45,0,0,0,0.151,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0.236,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,1.15,0,0,0,2.31,0,0,0,0,0,0.57,0.086,0,5,0
0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0.232,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331,0,4,0
0,0,1.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0.204,0.102,22,0
0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0.084,0.084,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401,0,1,0
0,0,0,0,0,1.13,0,0,2.27,0,0,1.13,0,0,0,0.136,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0.05,0.01,0.09,0.13,0.01,0,0,0,0,0.95,0.01,0.13,0,0.173,0.005,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.72,0,0,0,1.8,0,0,0.36,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0.409,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.107,0,6,0
0,0,0.8,0.26,0,0,0,0,2.15,0.26,0.26,0.53,0,0,0.53,0.437,0,19,0
0,0,0,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0.145,0,55,0
0,0,0,0,0,0,0,0,3.37,0.28,0.28,0.56,0,0,0.28,0.14,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0,3,0
0,0,0,0,0,0.05,0,0,0.62,0,0,0.67,0,0,0,0.233,0.016,46,0
0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.164,0.036,32,0
0,0,0,0,0.64,0,0,0,2.49,0,0,0.18,0,0,0,0.209,0.039,24,0
0,0,0,0,1.48,0,0,0,2.96,0,0,0,0,0,0,0.105,0.105,12,0
0,0,0,0,0,0,0,0,1.75,0.87,0.87,0,0,0,0.87,0.749,0,11,0
0,0,0,0,0,0,0.05,0,0.52,0,0,0.63,0,0,0,0.304,0.03,49,0
0,0,0.49,0,0,0,0,0,0.49,0,0,0.74,0,0,0,0,0.16,235,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0,10,0
0,0,0,0,0,0,0,0,6.06,3.03,3.03,0,0,0,0,0.9,0,11,0
0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,4,0
0,0.68,0.68,0,0,0,0,0,0,0.68,0.68,0,0,0,0,0.144,0,19,0
0,0,0.68,0,0,0,0,0,0,0,0,0.68,0.68,0,0,0,0,12,0
0,0,1.33,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0.36,0,0,0,0,0.36,0,0,0.36,0,0,0.18,0,0,51,0
0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,8,0
0,0,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0.38,0.216,0,70,0
0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.064,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0
0,0,2.35,0,0,0,0,0,1.76,0.58,0.58,0.58,0,0,0.58,0.566,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0.59,0,0,0.79,0,0,1.79,0.19,0.19,0,0,0,0,0.203,0,47,0
0,0,0,0,0,0,0,0,1.6,0,0,0.8,0,0,0,0,0,15,0
0,0,0,0,0,0,0.5,0,1.52,0,0,1.01,0,0,0,0,0.061,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.26,0,0,0,1.61,0,0,0.26,0,0,0.26,0.042,0,6,0
0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.329,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,3,0
0,0,0,0,0,0,0,0,1.16,0,0,0,1.16,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,16,0
0,0,1.26,0,0,1.26,0,0,0,0,0,0,0,1.26,1.26,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564,0,5,0
0,0,0,0.1,0.1,0,0.1,0,3.02,0,0,0.31,0,0,0,0.134,0.059,26,0
0,0,0.07,0,0.15,0,0.23,0,2.61,0,0,0.07,0,0,0,0.143,0.044,26,0
0,0,0.55,0,0,0,0,0,6.64,0.27,0.27,1.38,0,0,0.55,0.549,0,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,1,0
0,0,0,0,0,0.58,0,0.58,1.75,0,0,0,0,0,0,0.059,0,11,0
0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.51,0.032,0,5,0
0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,5,0
0,0,0.65,0,0,0,0,0,1.31,0.65,0.65,0,0,0,0.65,0.35,0,12,0
0,0,0,0,0,0,0,0,1.12,0,0,0.56,0,0,0,0.367,0,7,0
0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0.308,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.175,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0.5,0,0,0,1.5,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,6,0
0,0,0.19,0,0,0.24,0,0,0.04,0,0,0.24,0,0,0,0.16,0,185,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,1,0
0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.23,0,0,0,0.23,0,0,0,0,0,0,0.23,0,0,0.298,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.113,0,4,0
0,0,0.54,0,0,0,0,0,1.62,0.54,0.54,0.54,0,0,0.54,0.559,0,13,0
0,0,0,1.98,0,1.98,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,1.18,0,0,0,0,0,0.59,0,0,0,0,0,0,0.215,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,4.21,0,0,0,1.05,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,5,0
0,0,1.1,0,0,0.55,0,0,0.55,0.55,0.55,1.65,0.55,0,0.55,0.355,0,22,0
0,0,0.28,0,0,0,0,0,4.58,0,0,0.57,0,0,0.85,0.192,0,19,0
0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0.665,25,0
0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,1.182,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,15,0
0,0,2.17,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,6.79,0.97,0.97,0.97,0,0,1.94,0.299,0,13,0
0,0,0.87,0,0,0,0,0.87,0,0,0,0,0,0,0.87,0,0.138,21,0
0.15,0,0,0,0.46,0,0,0,2.15,0,0,0.15,0,0,0.15,0.085,0,6,0
0,0,0,0,0,0,0,0,0.64,0,0,0.64,0,0,0,0.04,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0.476,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,1,0
0,0,0,0,0,0.29,0,0,0.49,0,0,0.19,0,4.75,0.09,0.08,0,17,0
0,0,0,0,0,0.05,0,0,0.78,0,0,0,0,0,0.1,0.162,0.015,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0.197,0,7,0
0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.267,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.2,0,0,0.2,0,0,0.2,0,0,0.2,0,0,0,0.148,0,15,0
0,0,0,0,0,0,0,0,3.91,0.55,0.55,0.55,0,0,0.55,0.275,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,5,0
0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.63,0.6,0.6,0,0,0,0.6,0.132,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0,12,0
0,0,0.27,0.27,0.06,0,0,0.06,1.46,0,0,0.2,0,0,0.06,0.194,0.048,23,0
0,0,0,0,0,0.05,0,0,0.96,0,0,0.73,0,0,0,0.182,0.016,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,3,0
0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.08,0,0.08,0,3.49,0,0,0.08,0,0,0,0.111,0.055,21,0
0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.63,0,0.07,0,3.03,0,0,0.21,0,0,0,0.177,0,26,0
0,0,0,0.69,0,0,0,0,0,0,0,0,0.69,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0.27,0.27,0.54,0.27,0.188,0,12,0
0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0.81,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0.192,0.192,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,5,0
0,0,0,0,0,0,0,0,0.62,0,0,0.44,0,0,0,0.168,0.024,81,0
0,0,0,0,0,1.07,0,0,2.15,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0.35,0,0,0,1.06,0,0,1.06,0.7,0,0,0.104,0,24,0
0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.94,0.079,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0.628,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,0
0,0,0,0,0,0,0,0,0.85,0.42,0.42,0.85,0.42,1.7,0.42,0.204,0,15,0
0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0.16,0.16,0,0,0,0,0.16,0,0,0,0,0,0,0.318,0,36,0
0,0,0,0,0.81,0,0.2,0,2.75,0,0,0.3,0,0,0,0.091,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479,0,8,0
0,0,0,0,0.26,0.05,0,0,0.79,0,0,0.85,0,0,0,0.202,0.014,52,0
0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0.126,0.126,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,1.61,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,1.06,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0.749,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0,6,0
0,0,0,0,0.27,0,0.09,0,3.2,0,0,0,0,0,0,0.176,0.125,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,4.44,0,0,0,0,0,2.22,2.22,0,4.44,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,28,0
0,0,1.81,0,0,1.81,0,0,0.45,0,0,0,0,0,0,0.199,0,53,0
0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0.7,0.246,0,6,0
0,0,0,0,0,0,0,0,1.78,0,0,0.89,0,0,0.89,0.298,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,2,0
0,0,0,0,0,1.19,0,0,4.76,0,0,0,0,0,0,0.286,0,13,0
0,0,0,0,0,0.32,0,0,4.48,0.32,0.32,0.32,0,0,0.96,0.211,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,1.05,0,0,0,0,0,1.05,0,0,0,0,0,0,0.563,0,11,0
0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,14,0
0,0,0.74,0,0,0,0,0,0.74,0,0,0,0,0,0.74,0.257,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,3.03,0,0,5,0
0,0,0.29,0,0,0,0,0,3.51,0.58,0.58,0.29,0.87,0,0.58,0.637,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,11,0
0,0,0,0,0,0,0,0,6.92,0,0,2.16,0,1.29,0,0.717,0,19,0
0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0.45,0.45,0,0.45,0,0,0,0,0,0.45,0,0,0.45,0.227,0,70,0
0,0,0,0,1.06,0,0,0,0,0,0,0,1.06,0,0,0.143,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,4,0
0,0,0,0,0,0.18,0,0,0,0,0,0,0.36,0,0.18,0.177,0.029,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0.9,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0.775,0,1,0
0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.267,0,200,0
0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0.14,0,0,0.14,0,0,0,0.064,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,1.43,0.28,0.28,0.28,0.14,0,0.57,0.324,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.117,0,5,0
0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0,10,0
0,0,0,0,0,1.26,0,0,2.53,0,0,0,0,0,0,0.141,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0.64,0,0,0.64,0,0,0,0.04,0,10,0
0,0,0.14,0,0,0.29,0,0,0.14,0,0,0.59,0,0,0.44,0.297,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,1,0
0,0,0,0.71,0,0,0,0,0,0,0,0.71,0,0,0.71,0.121,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,1.23,1.23,0,0,0,0,0,0,0,1.23,1.23,0,1.23,0.77,0,12,0
0,0,1.19,0,0,0,0,0,1.19,0,0,0,0,0,0,0.4,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,1.56,0,0,1.56,0,0,0,0,0,0,0,0,0,0.278,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,5,0
0,0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.13,0,0,0,0,0,2.57,0,0,0.32,0.26,0,0.06,0.152,0.028,23,0
0,0,0,0,0,0,0,0,1.32,0.44,0.44,0,0,0,0.44,0.207,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0.313,0,22,0
0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.294,0,2,0
0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.066,0,21,0
0,0,0.31,0,0,0,0,0,1.27,0.63,0.63,0.95,0.63,2.22,0.63,0.304,0,15,0
0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,1.02,0.253,0.169,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.74,0.276,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0.198,0,7,0
0,0,3.03,0,0,0,0,0,0,0,0,0,3.03,0,3.03,0,0,21,0
0,0,0,0,0,0.62,0,0,2.49,0,0,0.2,0,0,0,0.087,0,127,0
0,0,0.78,0,0,0,0,0,0.78,0,0,0,0,0,0,0.278,0,11,0
0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0.183,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.52,0,0.22,0,2.23,0,0,0.14,0.07,0,0,0.151,0.02,24,0
0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,3,0
0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,5,0
0,0,0,0,0,0,0.97,0,0,0,0,0.97,0,0,0.97,0.76,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,2,0
0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.1,0,0,0,0,0,3.52,0,0,0.21,0,0,0,0.117,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.11,0,0,0,0,0.56,0,0,0.22,0,0,0,0.177,0.029,81,0
0,0,0,0.36,0,0,0,0,0.36,0,0,0.36,0,0,0.18,0,0,51,0
0,0,0,0,0,1.43,0,0,2.15,0,0,0,0,0.71,0,0.322,0,27,0
0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.46,0,0.082,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0,0,0.35,0.35,0,0,0,0,0.047,0,12,0
0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0.5,0.564,0.161,20,0
0,0,0,0,0,0,0,0,0,1.33,1.33,0,0,0,0,0.681,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.159,5,0
0,0,0,0,0.88,0.88,0,0,0.88,0,0,0,0,0,0,0,0,3,0
0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.75,0.147,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,23,0
0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,1.35,0.221,0,21,0
0,0,2.11,0,0,0,0,0,1.58,0.52,0.52,0.52,0.52,0,0.52,0.513,0,13,0
