@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,11,0
0,0,0,0,0.4,0,0,1.22,0,0,0,0,0,0,0.4,0,0,0.065,0,8,0
0,0.67,0.33,0.83,0,0,0.33,2.01,0,0.33,0,0,0,0,0,0,0,0.205,0.051,70,0
0,0,0,0,0,0,0,0.66,0,0,0.66,0,0.66,0,0,0,0.101,0.254,0.05,15,0
0,0,0,0,0,0,0,1.32,0,0,0.44,0,0.88,0,0,0,0,0.146,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,1.58,0,0,0,0,1,0
0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,1.02,0,0,0.344,0.172,11,0
0,0,0,0,0,1.49,0,2.98,0,0,0,0,0,0,0,0,0,0,0,5,0
0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0.664,0,11,0
0,2.94,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0,28,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0.248,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.16,0.16,0,0.16,0,0,0,2.34,0,0,0,0,0,0,0.16,0,0.087,0.058,0,16,0
0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0.078,0,5,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.58,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.46,0,0,0,0.23,0,1.63,0,0,0,0,0,0.46,0.23,0,0,0.082,0,5,0
0,0,0,0,0,0,0,0.66,0,0,0,0.33,1.32,2.31,0,0,0.349,0.524,0,19,0
0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0.373,0.373,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.34,0,0,0,0,0,0,1.58,0,0,1.58,0,0,0,0,0,0,0.431,0,12,0
0,0.17,0,0,0,0,0.05,0.22,0,0,0,0.28,0.73,0,0,0,0.165,0.182,0.016,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.14,0.29,0,0.09,0,0,0.24,0.09,0,0,0,0,0.24,0,0,0,0.02,0.157,0,185,0
0,0.14,0,0,0,0,0.07,0.29,0,0,0,0.22,0.44,0,0,0,0.116,0.2,0.021,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0.219,11,0
0,0,0,0,0,0,0.65,0,0,0,0,0,0.97,0,0,0,0,0.1,0,69,0
0,2.27,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0.404,0,15,0
0,1.33,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0.413,0,46,0
0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0.205,0,21,0
0.15,0,0,0,0,0,0.15,0.3,0,0,0,0.61,1.22,0,0.61,0,0.019,0.137,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,1,0
0,0,0,0,0,0,0,1.06,0,0,0.17,0,0.53,0,0,0,0.052,0.131,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0.8,1.6,0,0,0,0,0,0,0,0.8,0,0.294,0,2,0
0,0,0,0,0,0,0.55,1.65,0,0,0,0,0,0,0,0,0,0.104,0.052,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.9,0,0,0,0,0.9,3.6,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,3.09,0,0,0,1.03,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,10,0
0,0,0,0,0,0,0,2.22,0,0,1.11,0,1.11,0,0,0,0,0.353,0,12,0
0,0.81,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0.071,0,3,0
0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0.155,0,15,0
0,0,0,0,0,0,1.78,1.78,0,0,1.78,1.78,1.78,0,0,0,0,0.319,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.027,0.108,0.108,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.59,0.59,0.29,0,0,0.89,3.58,0,0,0,0,0,0,0,0,0.089,0,0.134,15,0
0,0.1,0,0,0,0,0,0,0,0,0.1,0.7,0,0,0,0,0,0.096,0,18,0
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,2.17,0,0,0,0,1,0
0,1.58,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0.209,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,5,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.66,0,0,0,0,0,0.53,0.26,0,0,0.046,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0.24,0,0,0.195,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,1.02,0,0.352,0,3,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.33,0.16,0.16,0,0.16,0.99,0,2.8,0,0,0,0,0.49,0,0,0,0,0.126,0.076,37,0
0,0.51,0,0,0,0,0,1.19,0,0,0,0,0.34,0,0,0,0.026,0.156,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0.159,0.159,5,0
0,0.49,0,0,0,0,0,2.47,0,0,0,0,0,0,0.49,0,0,0.093,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.33,1.35,0,0,0,0,0,0,0,0,0.056,0.28,0,17,0
1.62,0.54,0,0,0,0,0,1.62,0,0,0,0,0,0,1.08,0,0,0.484,0,27,0
0.17,0,0,0.35,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.256,0,14,0
0,0,0,0,0,0,0,3.12,0,0,3.12,0,0,0,0,0,0,0.913,0,11,0
0,0.72,0,0,0,0,0,0,0,0,0,0,0.72,0.36,0.36,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,1.36,0,0,0,0,0,0,1.36,1.36,0,0,0,0,0.404,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.58,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0.149,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.17,0,0,0,0,0,0,0,0,0,0.61,0.08,0,0,0,0.079,0.068,0.022,24,0
0,0.15,0,0.03,0,0.01,0.13,0.03,0,0,0,1.21,0.95,0.13,0.39,0.03,0.042,0.173,0.005,71,0
0,1.26,0,0,0,0,1.26,0,0,0,1.26,0,0,0,0,0,0,0.149,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.185,0,11,0
0,0.22,0,0,0,0.03,0,0.9,0,0,0.11,0.03,0.18,0,0,0,0.028,0.078,0.016,20,0
0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0.12,0,0,0,0,0,1.78,0,0,0,0,0.12,0,0.63,0,0.018,0.074,0,63,0
0,0,0,0,0,0,0,0.13,0,0,0,0,0.27,0,0,0,0,0.04,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.09,0,0,0,0.69,0,4.19,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0.67,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0.205,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.66,0,0,0,3.33,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0.13,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0.93,0.014,0.042,0,57,0
0,1.09,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0.434,0.217,0,1,0
0,0,0,0,0,0,0,1.38,0,0,0,0,1.38,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,12.19,0,9.75,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0.254,0,1,0
0,0.37,0,0,0,0,0.46,2.71,0,0,0,0,0,0,0.09,0.09,0,0.017,0,3,0
0,1.06,0,0,0,0,0,2.12,0,0,0,0,0,1.06,0,0,0,0,0,73,0
0.23,0,0.23,0,0,0,0.23,0.23,0,0,0,0,0,0,0.23,0,0,0.298,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,1.21,0,0,0,0,0.3,0,0,0,0,0.042,0.042,13,0
0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0.91,0,0,0.219,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,7,0
0,0,0,0,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.59,0,0.59,0,0,0,0,0.273,0,75,0
0,0.28,0,0,0,0,0,1.4,0,0,0.28,0,0.56,0,0,0,0,0.14,0,15,0
0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0.564,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0.51,0,0,0,0,1.03,0.51,0,1.03,0,0,0,0,11,0
0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,2,0
0.22,0,0,0,0,0,1.59,0.91,0,0,0,0.45,0,0,0,0,0,0.326,0,31,0
0,0,0,0,0,0.29,0,2.38,0,0,0.29,0,0.89,0.29,0.29,0,0,0.196,0,17,0
0,0.08,0,0,0,0,0.08,0.35,0,0,0,0.26,0,0,0,0,0.149,0.162,0.024,40,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,2.94,0,0,0,0,2.94,0,0,0,0,0,0,5,0
0,0.44,0,0,0,0,0,2.67,0,0,0,0,0,0.44,0,0,0,0.074,0,2,0
0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,4.19,0,0,0,0,0,0.34,0.34,0,0,0,0,5,0
0,1.19,0,0,0,0,0,1.19,0,0,0,0,0.59,0,0,0,0,0.312,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.06,0.24,0,0.18,0,0.24,0,0.78,0,0.42,0.18,0,0.18,0,0,0,0,0.196,0.026,29,0
0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0.141,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,3,0
0,0.5,0,0,0,0,0.75,6.28,0,0,0,0,0,0,0.25,0,0.048,0,0,1,0
0,0.18,0,0,0,0,0,0,0,0,0,0.27,0.18,0,0,0,0.143,0.117,0.039,24,0
0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0.107,0,6,0
0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0.64,0,0,0.105,0,1,0
0,0.55,0,0,0,0,0,0.55,0,0,0,0,0,0,0.55,0,0,0.087,0,47,0
0.1,0.1,0,0,0,0.1,0.21,1.78,0,0.1,0,0,0,0,0.21,0,0.035,0.177,0.053,29,0
0,3.79,0,0,0,0,1.26,0,0,0,1.26,0,0,0,0,0,0,0.147,0,10,0
0,0,0,0,0,1.03,0,3.09,0,0,0,0,0,0,1.03,0,0,0,0,47,0
2.35,0,0,1.17,0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,0.192,0,1,0
0,0,0,0,0,0,0,3.01,0,0,0,0,0.6,0,0,0,0,0.085,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,0,0,0,0,0,0.99,0.33,0,0,0,0,0.33,0,0,0,0.306,0.204,0,100,0
0,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0.86,0,0,0.321,0,51,0
0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.058,0,8,0
0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.31,0,0,0,0,0,0.31,0,0,0.63,0,0.95,0,0,0,0.097,0.534,0.048,13,0
0,0.21,0,0.21,0,0.1,0,0,0,0,0,0,0.21,0,0,0,0.043,0.143,0.057,23,0
0,0,0,0,0,0,0,2.13,0,0,0,0,0.85,0,3.84,0,0,0,0,15,0
0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0.089,0.179,0,10,0
0,0,0,0,0,0,0,1.07,0,0,0,0,1.07,0,0,0,0,0.388,0,13,0
0,0.92,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0.044,0.222,0,70,0
0.16,0.32,0,0.16,0.16,0,0,0,0,0,0,0,0.16,0,0.16,0.16,0,0.124,0,63,0
0,0.06,0,0,0,0,0.06,0.26,0,0,0,1.06,0,0.13,0,0.06,0.363,0.143,0.019,37,0
0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,1.75,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0.86,0,1.72,0,0,0,0,0.27,0,13,0
0,0.09,0,0,0,0,0,0.56,0,0,0.09,0,0.28,0,0,0,0,0.081,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0.35,0,0,0.064,0,8,0
0,0.58,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0.108,0,1,0
0,0.12,0,0,0,0.06,0.06,0.25,0,0,0,0.82,0.63,0,0,0,0.187,0.16,0.017,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.1,0,0.13,0,0,0.02,0.1,0,0,0,0.27,0.41,0,0,0,0.166,0.158,0.007,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.176,0,7,0
0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0.085,0.198,0,108,0
0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,3,0
0.24,0,0,0.24,0,0,0,0.99,0,0,0,0,0.74,0,0,0,0,0,0.16,235,0
0,3.44,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0.609,0,4,0
0.07,0.15,0,0.02,0,0.02,0.12,0.22,0,0,0,2.16,0.68,0.1,0.33,0,0.037,0.225,0.041,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,4,0
0,0,0,0,0,0,0,0.39,0,0,0.39,0,0.39,0,0,0,0,0.314,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.022,0.022,5,0
0,0.74,0,0,0,0.49,0.49,2.71,0,0,0,0,0.24,0,0,0,0.036,0.147,0,55,0
0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0.453,0,75,0
0,0,0,0,0,0.9,0,0.9,0,0,0.9,0,0,0,0,0,0,0.449,0,11,0
0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0.99,0,0,0,0,0.99,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,1.65,0,0,0,3.3,0,0,0,0,0,0.301,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.37,0,0,0,0.37,0,0.37,0,0,0,0,0.74,0,0,0,0,0.162,0,34,0
0,0.19,0,0,0,0.39,0,0.99,0,0,0,0,0,0.19,1.19,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05,0.35,0.05,0.05,0,0.1,0,0.71,0,0,0.1,0,0.15,0,0,0,0,0.153,0.021,25,0
0,0.16,0,0,0,0,0,0.99,0,0,0,0,0.08,0,0,0,0.08,0.011,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,2.89,0,0,0.188,0,1,0
0,0.78,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0.145,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.23,0,0,0,0,0,0.23,0,0,0,0.23,0,0,0,0,0,0.068,0,9,0
0,0.13,0,0.65,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.105,0.052,20,0
0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.18,0,10,0
0,0.48,0,0,0,0,0,0.48,0,0,0,0,0.48,0,0,0,0,0.036,0,73,0
0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0.166,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,1.28,0,0,1.28,0,0,0,0,0,0,0.632,0,11,0
0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,1.91,0,0,0,31,0
0,0.15,0,0,0.05,0,0.05,0.31,0,0,0,0.47,0,0,0,0,0.223,0.162,0.015,38,0
0,0.4,0,0,0,0.4,0.4,0.4,0,0,0,0,0.81,0,0.4,0,0,0.323,0,70,0
0.17,0,0,0.35,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.256,0,13,0
0,0,0,0,0,0,0,1.78,0,0,0,0,0.89,0.89,0.89,0,0,0.15,0,15,0
0,0,0,0,0,0,0.74,1.49,0,0,0.74,0,0,0,0,0,0,0.102,0,10,0
0,1.23,0,0,0,0,2.46,1.23,0,0,1.23,0,2.46,0,0,0,0,0.139,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,28,0
0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0.117,0.117,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.058,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0.903,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.27,0,0,0,0,0.27,1.08,0,0,1.08,0.27,0,0,0,0.27,0.039,0.318,0,76,0
0,0.51,0,0,0,0,0,0.51,0,0,0,0,0.51,0.51,0.51,0,0,0.161,0,12,0
0.56,0,0,0,0,0,0,2.27,0,0.56,0,0,0,0,0,0,0,0.099,0,2,0
0,0.2,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0.329,0,11,0
0,0.73,0,0,0,0,0,3.3,0,0,0.73,0,0,0,0,0,0,0.231,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.202,0,11,0
0,0.05,0,0,0,0,0.05,0.2,0,0,0,0.2,0.46,0,0,0,0.209,0.158,0.014,85,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,1.56,3.12,1.56,0,0,0.215,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0.216,0,6,0
0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,39,0
0,0.52,0,0,0,0,0,0.52,0,0,0.52,0,0.52,0,0,0,0.171,0.513,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.074,0,28,0
0,2.27,0,0,0,0,0,6.81,0,0,0,0,0,0,0,0,0,0.401,0,1,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0.404,0,4,0
0,0,0,0,0,0,2.22,4.44,0,0,0,0,0,0,2.22,0,0,0,0,5,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.337,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.163,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0.675,1.351,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.28,0,0,0,0,0,0,5.12,0,0,0,0,0,1.28,0,0,0,0,0,21,0
0,1.85,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0.266,0,200,0
0,0.26,0,0,0,0,0.26,4.27,0,0,0,0,0.26,0,0,0,0,0.03,0,8,0
0.28,0,0,0,0,0,0.56,3.41,0,0,0,0,0,0,0,0,0.046,0.281,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0.85,0,0,0,1.14,0.57,0.28,0,0,0,0.064,0.292,0,12,0
0,0,0,0,0,0,0,1.78,0,0,0,0,0.89,0,1.33,0,0,0.139,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.1,0,0,0.3,0,0,0,2.06,0,0,0,0.25,0.35,0,0,0,0.073,0.234,0,49,0
0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0.143,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,1.29,0,0,0,0,0.64,0,1.94,0,0,0,0,51,0
0,0,0,0.28,0,0,0,0,0,0,0,0.38,0.09,0,0,0,0.026,0.093,0.12,24,0
0,0,1.78,0,0,1.78,1.78,5.35,0,0,0,0,0,0,0,0,0,0,0,35,0
0.22,0.22,0.22,0,0,0.68,0,2.05,0,0,0,0,0.91,0,0,0,0,0.101,0.067,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.67,1.34,0,0,0,1.34,0,0,0,0,0,0.111,0,5,0
0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0.58,0,0,2.34,0,0.29,0,0,0,0.091,0.637,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
0,1.03,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0.373,0.186,0,5,0
0,0.49,0,0,0,0,0,0.98,0,0,0.98,0.49,0,0,0,0,0,0.166,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,7,0
0,0,0,0,0,0,0,1.36,0,0,1.7,0,0.68,0,0,0,0.052,0.42,0,13,0
0,0,0,0,0,1.92,0,3.84,0,0,0,0,0,1.92,1.92,0,0,0,0,5,0
0,0,0,0,0,0,0,3.19,0,0,0,0,0,1.06,1.06,0,0,0,0,5,0
0,0,0,0,0,0.93,0,0.93,0,0,0,0,0.93,0,0.93,0,0,0.163,0,15,0
0,1.31,0,0,0,0,1.31,0,0,0,1.31,0,3.94,0,0,0,0,0.15,0,10,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
