@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_font numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_conference numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,1.22,0.61,0.61,0,0.095,0.38,0,12,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0.064,0,55,226,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0
0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0.371,0,13,61,0
0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.112,0,4,28,0
0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.046,0,28,1399,0
0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,0
0,0,0.24,0,0.24,0,0,0.24,0,0,0,0,0,0,0.046,0,121,622,0
0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
0.12,0.12,0.12,0,0.12,0,0,0.24,0,0.12,0,0,0,0.017,0.089,0.017,18,456,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,15,40,0
0,0,0,0,0,0,0,0,0,0.42,0.42,0.42,0,0,0.204,0,15,97,0
0,0,0,0,0,0,0,0,0,0,0.33,0,0,1.001,0,0,20,181,0
0,0,0.94,0,0,0,0,0,0,0,0.47,0,0,0,0,0,13,112,0
0.05,0,0.05,0,0.5,0,0,0,0,0,0,0,0,0.185,0.233,0.016,46,963,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
0.05,0,0.45,0,0.55,0,0,0,0,0,0,0,0,0.203,0.195,0.014,45,1080,0
0,0,0.59,0,0,0,0.29,0,0,0,0,0,0,0.039,0.235,0,70,333,0
0,0,0.09,0,0,0,0,0.37,0,0,0.27,0,0,0,0.106,0,27,558,0
0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,0.078,18,106,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0,0,31,274,0
0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,7,29,0
0.04,0.14,0.29,0,0,0,0,0,0,0,0.14,0,0,0.02,0.157,0,185,1787,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0
0.25,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,13,146,0
0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.318,0.717,0,19,300,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0.16,0.16,0.16,0,0,0,0,0,0,0,0,0,0,0.087,0.058,0,16,135,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,6,48,0
0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0.404,0,15,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0
0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,235,1108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,15,84,0
0,0.61,0,0,0,0.61,0,0,0,0,2.45,0,0,0,0,0,8,62,0
0,0,0,0,0,0,0,0,0,0.44,0,0,0.22,0,0.172,0,15,128,0
0.06,0,0,0,0,0.06,0.19,0.12,0,0.19,0.19,0,0.12,0,0.33,0.055,25,897,0
0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0.083,0.167,0,11,113,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0.353,0,1,21,0
0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.058,0.174,0,15,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0
0,0,0.1,0,0,0,0.1,0.1,0,0,0,0.1,0.1,0.074,0.134,0.059,26,597,0
0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0.124,0,12,110,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,94,0
0,0,0,0,0,0,0,0,0,4.16,4.16,4.16,0,0,1.142,0,11,30,0
0,0.33,0,0,0,0,0,0,0,0.67,0,0,0.33,0,0.132,0,15,117,0
0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,11,54,0
0,0,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,118,338,0
0.05,0,0.05,0,0.51,0,0,0,0,0,0,0,0,0.209,0.158,0.014,85,1423,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0
0.51,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0.079,0,8,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.054,0,28,1589,0
0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.148,0,13,59,0
0,0,1.16,0,0,0,0,0,0,1.16,1.16,0,0,0,0.139,0,10,50,0
0.17,0,0.26,0,0.08,0,0.08,0.26,0,0.17,0,0,0,0,0.063,0,20,646,0
0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0.636,0,15,62,0
0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0.121,0,5,43,0
0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0.61,0,15,61,0
0,0,0.89,0,0,0,0,0.89,0,0,0,0,0,0,0.131,0,13,95,0
0,0,0,0,0,0,0,0,0,0.76,0.76,0.76,0,0,0.339,0,12,78,0
0,0.08,0.17,0,0,0,0,0.87,0,0.08,0,0,0,0.133,0.306,0.013,57,904,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,1,14,0
0.12,0,0.12,0,1.08,0,0,0,0,0,0,0,0,0.117,0.151,0.033,78,645,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,18,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,0
0,0,0,0,0,0,0.58,0,0,0.29,0.58,0,0,0,0.018,0,1488,1506,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,0,1,6,0
0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,0
0,1.36,0,0,0,0,0,0,0,0,0,0,0,0.069,0.069,0,15,164,0
0,0,0,0,0,0,0.19,0,0,0.38,0,0,0,0.066,0.111,0.044,21,403,0
0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.326,0,31,141,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0.246,4,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,7,129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0.2,0.4,0,4,19,0
0,0.39,0.19,0,0,0.29,0,0,0,0,0,0,0,1.353,0.08,0,17,178,0
0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0.282,0,16,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,7,48,0
0,0,0.22,0,0,0,0.22,0.22,0,0,0,0,0,0,0.094,0,42,203,0
0.26,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.039,0,77,172,0
0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.085,0.198,0,108,536,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.158,0,19,295,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,0,4,10,0
0,0,0.13,0,0.13,0,0,0.13,0,0,0,0,0.13,0,0.105,0.052,20,446,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,1.06,0,0,0,0,0,0,0,1.06,0,0,0,0,0,73,160,0
0,0,0.18,0,0,0,0,0.28,0,0,0,0,0,0.052,0.065,0,19,451,0
0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.082,0,7,123,0
0,0,0.76,0,0,0,0,0,0,0.3,0,0,0,0,0.264,0,28,347,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,4,8,0
0,0,0,0,0,0,0,0,0,2.23,0.74,0.74,0,0,0.557,0,12,133,0
0.1,0,0.21,0,0,0,0,0.53,0,0.1,0,0,0,0.215,0.043,0,18,511,0
0,0,0,0,0,0,0,0.23,0,0,0,0,0.71,0,0,0.069,44,215,0
0,0,0.33,0,0.16,0,0,0.33,0,0,0,0,0,0,0.07,0,10,149,0
0.26,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.55,0,11,158,0
0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,47,89,0
0.23,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.067,0,9,86,0
0.41,0,0.41,0.41,0,0,0.41,0.41,0,0,0,0,0,0,0.069,0.103,214,485,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0.32,0,0.16,0,0,0,0.16,0,0,0,0,0,0,0,0,0,47,167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0
0,0,0.08,0,0.08,0,0,0.16,0,0,0,0,0,0.069,0.103,0.011,18,598,0
0,2.01,0,0,0,0,0,0,0,0,0,0,0,0.112,0.112,0,15,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0,0,12,63,0
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,0
0.05,0,0.1,0,0.49,0,0,0.38,0,0,0,0,0,0.308,0.136,0.014,107,1386,0
0.17,0,0.17,0,0.8,0.08,0,0,0,0,0,0,0,0.253,0.168,0.024,81,1031,0
0,0,1.13,0,0,0,0,0,0,1.13,1.13,0,0,0,0.136,0,10,58,0
0,0,1.23,0,0,0,0,0,0,1.23,1.23,0,0,0,0.139,0,10,66,0
0,0,1.96,0,0,0,0,0,0,0,1.96,0,0,0,0.476,0,25,51,0
1.23,0,0,0,0,0,1.23,0,0,0,0,0,0.61,0,0.226,0,3,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,105,0
0,0,0,0,0,0,0,0,0,1.94,0.97,0,0,0,0.261,0,11,67,0
0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.067,0,12,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,0
0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.184,0,10,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,6,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.098,0,6,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,42,0
0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,5,40,0
0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0.441,0,11,99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,6,45,0
0,0,0,0,0,0,0,0,0,2.81,0,0,2.81,0,0.458,0,15,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,1,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547,0,5,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,53,0
0,0,0.42,0,0,0,0,0,0,0,0,0.21,0,0.238,0.443,0,18,260,0
0,0,0.33,0,0,0,0,0.33,0,0,0,0,0,0.168,0.392,0.336,42,321,0
0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0.024,157,359,0
0,0,0,0,0,0,0,0,0,1.44,1.44,1.44,0,0,0.417,0,11,39,0
0,0,0.24,0,0.04,0,0.14,0.19,0,0.04,0.19,0,0,0.014,0.148,0.044,26,1223,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,21,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0,4,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
0.52,0,1.05,0,0,0,0,0,0,0,0,0,0.52,0.084,0.169,0,12,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,5,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,0
0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0.054,18,136,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,64,0
0,0,0,0,0,0,0,0,0,0.86,0.86,0.86,0,0,0.267,0,13,73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0.07,0,0.07,0,0.69,0,0,0.07,0,0,0,0,0,0.142,0.175,0.021,60,791,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501,0,28,239,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,90,0
0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,70,0
0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,5,64,0
0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.036,0.109,0.036,11,307,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,0
0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.082,0,4,85,0
0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0
0,0,0.27,0,0,0,0.27,0,0,0,0,0,0,0.051,0,0,6,55,0
0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0.296,0,13,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.271,0.753,0,20,576,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0.809,11,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.324,0,22,55,0
0.41,0,0.83,0,0,0,0,0,0,0,0.41,0,0,0,0,0,3,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,56,0
0.27,0.05,0.1,0,0,0,0,0,3.47,0,0,0,0,0.607,0.064,0,43,1789,0
0,0,0.57,0,0,0,0,0,0,0,0,0,0.28,0,0.043,0,8,109,0
0.26,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0.033,0,61,111,0
0,0,0,0,0,0,0,0,0,3.03,3.03,3.03,0,0,0.9,0,11,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,5,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,180,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,2,10,0
0,0,0,0,0,0,0,0,0,0.68,0.68,0.68,0,0.11,0.276,0.055,15,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,0,18,42,0
0,0.11,0.11,0,0.11,0,0,0,0,0,0,0,0,0.017,0.153,0.068,35,499,0
0,0,0,0,0,0,0,0,0,0.46,0.46,0.46,0,0.151,0.227,0.075,12,139,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,1,30,0
0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.158,0,13,130,0
0.29,0,0,0,0,0,0.29,0.29,0,0.29,0.29,0.29,0,0,0.196,0,17,212,0
0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0
0.11,0,0.11,0,1.02,0,0,0,0,0,0,0,0,0.096,0.192,0.032,32,549,0
0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0,2,18,0
0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0.178,0,70,303,0
0.05,0,0.11,0,0.35,0.02,0,0,0,0,0,0,0.02,0.203,0.182,0.008,52,1617,0
0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.18,0,11,160,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,0
0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,0,11,87,0
0.34,0,0,0,0.34,0,0,0,0,1.7,0.34,0.34,0,0.052,0.42,0,13,250,0
0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0.149,0,10,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,5,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0,31,63,0
0,0,0,0,0,0,0,0,0,4.16,4.16,4.16,0,0,1.176,0,11,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,100,0
0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.22,0,4,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.327,0,3,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
0,0,0,0,0,0,0,0,0,0.27,0.27,0.27,0,0.183,0.549,0,57,430,0
0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0,0.122,0.366,0,13,76,0
0,0.04,0.25,0,0.16,0,0.16,0.04,0,0.12,0.08,0,0.04,0.012,0.274,0.056,23,1479,0
0,0,1.46,0,0,0,0,0,0,0.48,0,0,0,0.471,0.55,0,16,171,0
0,0,0,0,0,0,0,0,0,1.56,1.56,1.56,0,0,0.53,0,11,38,0
0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.059,0,4,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0
0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0.053,0,9,153,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,11,55,0
0.53,0,0,0,0,0,0,0,0,0.53,0.53,0.53,0,0,0.412,0,12,227,0
0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0.485,0,1,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,76,198,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0
0,0,1.63,0,0,0,1.63,0,0,0,0,0,0,0,0,0,3,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.065,0.261,0,5,39,0
0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,0
0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0.238,0,5,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,5,14,0
0,0,0.28,0,0,0,0,0,0,0,0.84,0,0,0,0,0,7,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0
0,3.68,0,0,0,0,0,0,0,0.61,0.61,0.61,0,0,0.189,0,13,169,0
0,0,0,0,0,0,0,0,0,0.88,0.44,0.44,0,0,0.207,0,40,132,0
0.66,0,0,0,0.66,0,0,0,0,1.33,0,0,0,0,0.35,0,11,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,51,0
0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0.2,0.013,0.097,0.027,22,423,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0
0,0,0,0,0,0,0,0,0,1.01,1.01,1.01,0,0,0.476,0,11,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.343,0,0,13,69,0
0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,0
0,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0.12,0,11,118,0
0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0.091,0,16,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,0
0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0.204,0.102,22,99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0
0.11,0,0.33,0,0,0,0.11,0.11,0,0,0,0,0,0.017,0.136,0,63,427,0
0.03,0,0.03,0,0.32,0,0,0,0,0,0,0,0,0.226,0.235,0.009,34,2688,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.254,0,7,35,0
0,0,1.18,0,0.59,0,0,0,0,0,0,0,0,0,0,0.313,66,129,0
0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0.194,0,21,153,0
0,0,0.23,0,0.23,0,0,0.23,0,0,0,0,0,0,0.113,0,121,666,0
0,0,0,0,0,0,0,0,0,0.59,0.89,0,0,0,0.141,0,24,174,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.479,0,8,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,0
0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0.09,0.272,0,13,101,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492,0,4,11,0
0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
0,0,0,0,0,0,0,0,0,3.12,3.12,3.12,0,0,0.913,0,11,38,0
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0.396,0,5,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0
0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,5,18,0
0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,30,81,0
0.04,0.02,0.12,0,0,0.02,0.02,0.14,0,0,0,0.02,0.1,0.024,0.198,0.018,81,3337,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,0
0,0,0.64,0,0,0,0,0.32,0,0.64,0.32,0,0,0,0.371,0,11,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,15,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.088,0.132,0,7,85,0
1.16,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.176,0,7,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,1.02,0,0,0,0,0,0,1.02,0,0,0,0,0.167,0,17,90,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0,7,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0.48,0,0,0,0,0,0,0,1.44,0,0,0,0,0.059,115,338,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,0
0.29,0.58,0.29,0,3.23,0,0,0,0,0,0,0,0,0.075,0.113,0.265,16,208,0
0,0,0,0,0,0,0,0,0,0.67,0.67,0.67,0,0.107,0.537,0,17,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0
0,0,0,0,0.27,0,0,1.64,0,0,0,0,0,0,0.09,0,8,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
0.11,0,0.23,0,1.15,0,0.11,0,0,0,0,0,0,0.048,0.194,0.032,33,511,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0
0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.391,0,7,90,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0
0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.042,0.042,13,168,0
0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,55,67,0
0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.061,0,11,103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0,1,4,0
0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,52,83,0
0,0,1.18,0,0,0,0,0.16,0,0,0,0,0,0.031,0.374,0,10,136,0
0.69,0,0.69,0,0,0,1.38,0,0,0,0,0,0,0,0,0,37,126,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0
0.38,0,0.64,0,0,0,0,0.25,0,0.25,0.25,0,0.25,0,0.082,0,11,267,0
0,0,0.66,0,0,0,0,0,0,0.99,0.33,0.33,0,0,0.282,0,13,188,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793,0,2,5,0
