@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq1 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
1.63,0,0,0,3.27,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0.71,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,1.6,0,0,0.96,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,3,0
0,0,0.27,0,0,0,0,2.42,0,0,0,0,0.09,0.18,0,0,0,0,0,0,0,0,0.066,0,26,0
0,0,0,0,0.66,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0.014,0.183,57,0
0,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.88,0,0,0.059,70,0
0,0,1.08,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0.54,0,0,13,0
0,0,0,0.63,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0.045,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.77,0,0,0,1.16,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.22,7.12,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,3.125,0.28,43,0
0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0.21,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.04,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,2.08,0,0,0,0,6,0
0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,1.06,1.06,0,0,0,5,0
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.36,0,1.08,0.72,0,0.124,0,13,0
1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,2.63,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0,0.75,0.37,0,0.75,1.12,0,0,0,14,0
0,0,0,0,0,0,0,1.49,0,0,0,0,0,1.49,0,0,0,1.49,0,0,0,0,0,0,17,0
0,0,0,0.5,0,0,0,0,0,0,0,0,0,1.01,0,0,1.01,1.01,0,0,1.01,0,0.271,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,4.16,0,0,0,1,0
0,0,0,0.11,0.47,0,0,0.23,0,0,0.11,0,0.47,0,0,0,0,0,0,0,0,0,0.227,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,1.65,0,0,0.55,0,0,0,0,0,0,0,0.55,0,0.55,0,0,0,0,0,0,97,0
0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0.46,0,0.46,0,0,0,3,0
0,0,0,0,0,0,0,1.76,0,0,0,0,0,0.88,0.88,0,0,0.44,0,0,0,0.44,0,0,17,0
0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.64,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0.88,1.76,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.52,0,0,0,0,0,0,2.64,0,0,0,0,0.52,1.05,2.64,0,0,0.52,1.58,0.52,0,0.52,0.084,0,12,0
0.45,0,0,0.22,0,0,0,0,0,0,0,0,0,0.22,0,0,0.68,0.22,1.83,0.22,0.91,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,3,0
0.24,0,0.24,0,0,0,0,0.49,0.24,0,0,0.24,0,0.49,0,0,0,0,0,0,0,0,0,0,235,0
1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,6,0
0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.32,0,0,0,5,0
0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.19,0,0,0.19,1.16,0,0,0.19,0,0,0,0,0,0.19,0,0,0,0,0.38,0,0,0,0,0.071,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,1.26,2.53,0,0,0,11,0
0,0,0,0,0.46,0,0,0.46,0,0,0,0,0,0.92,1.38,0,0.92,1.38,0,1.38,0.92,0,0.149,0,12,0
0.36,0,0,0,0.72,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,7,0
0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,2.4,0,0,1.6,0.8,0,0.8,0.8,0.8,0,1.6,0.8,0,1.6,0,1.6,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0.19,1.23,0,0.06,2.26,0.32,0,0,0.25,0,0.32,0.19,0,0,0,0,0.06,0,0.12,0,0,25,0
0,0,0,0,1.4,0,0,0,0.7,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,8,0
0,0,0,0,0.95,0,0,1.27,0.63,0,0.63,0.63,0.63,0.95,0.63,0.63,2.22,0.63,0,0.63,1.91,0,0.05,0,15,0
0,0,0,0,0,0,0,3.52,0,0.74,0,0,0.1,0.21,0,0,0,0,0,0,0,0,0.014,0,24,0
0,0,0,0,1.31,0,0,2.63,0.65,0,0.65,0.65,0.65,0,0,0.65,0,0,0.65,0.65,0,0,0,0,34,0
0,0,0,0,0,0,0,1.78,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.85,0,0,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,26,0
0,0,0,0,2.38,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1.83,0.91,0,0,0.91,0.91,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,1.38,0,0,1.38,0,0,0,0,0,1.38,1.38,0,0,1.38,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0.26,0.39,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0.26,0,0,0.019,0.038,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0.49,0,0.49,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,11,0
0,0,0,0,0,0,0,9.09,2.27,0,2.27,2.27,2.27,0,0,2.27,0,0,0,0,0,0,0,0,11,0
0.69,0,0,0,0.69,0,0,1.38,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,15,0
0.46,0,0,0,0.69,0,0,0.46,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.203,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,5.05,0,0,0,15,0
1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,4,0
0,0,0,0,0.47,0,0,3.34,0.15,0,0.15,0.15,0.15,0.47,0.47,0.15,0,0.31,0,0.15,0,0,0.149,0,100,0
0.24,0,0.24,0,0,0,0,0.49,0.24,0,0,0.24,0,0.74,0,0,0,0,0,0,0,0,0,0,235,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.18,0,0,0,0,0,0.24,0,0,0,0,0,0.24,0,0,0.067,0,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,7,0
0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.58,0,0,0,0,0,0,0.58,0,0,0,0,1.16,1.74,0.58,0,0,0.58,0,0,0,1.74,0,0,98,0
0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0.08,0.25,0,0.08,0,0,0,0,0,0,0.08,0,0,0.08,0,0,0,0.59,0,0,0,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,1.52,2.29,0,0,0,16,0
0,0,0,0,1.23,0,0,2.46,1.23,0,0,1.23,1.23,2.46,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,1.4,1.4,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.04,0,0,0,0,0,1.02,0,0,0,1.02,0,2.04,0,0,0,0,13,0
0,0,0,0.21,1.08,0,0.05,2.05,0.27,0,0,0.21,0,0.27,0.16,0,0,0,0,0.05,0,0.1,0,0,32,0
0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0.34,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.12,0,0.12,0,0,0,0,3.04,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,24,0
1.56,0,0,0,0,0,0,3.12,1.56,0,1.56,1.56,1.56,0,0,1.56,0,0,1.56,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0.46,0,0,0,0,0.03,0.15,0,0,0.36,0.03,0,0.12,1.19,0,0.024,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.71,0,0,0,0.71,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0.71,0,0.71,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,2.07,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,7,0
0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0.14,0,0,0,0,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,2.43,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,47,0
0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.16,0.16,0.33,0,0,0,0.118,0,19,0
0,0,0.73,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.44,0,0,0,0,1.34,2.69,0,0,0,15,0
0,0,0,0,0.36,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.838,0.503,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.21,0,0.112,0,11,0
0,0,0,0,1.67,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0,0,0,0.62,0,0,0,1.87,0,0,0,0,0.62,0,0,0,0,0,0.62,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0.28,0,0,1.43,0.28,0.14,0.28,0.28,0.28,0.28,0.14,0.28,0,0.43,0,0.57,0.28,0,0.023,0,12,0
0.12,0,0,0,0.38,0,0,0.9,0,0,0,0.12,0.51,0,0,0,0,0,0.25,0,0,0.25,0,0,11,0
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,1,0
0.4,0,0,0.06,0,0,0,3.47,0,0.06,0,0,0.34,0.06,0,0,0,0.13,0.06,0.06,0,0.13,0.027,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.54,0,0,0,0,0,0,0.21,0,0.21,0,0,0,0,0.21,0,0,0,0,0,0,0.21,0.028,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.22,0,0,0.78,0,0.56,0,0,0,0.22,0,0,0,0,0,0,0,0,0.171,0,32,0
1.26,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,5,0
0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0,1,0
0.34,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.17,0,0,0,5,0
0.44,0,0,0,0.44,0,0,1.76,0.44,0,0.44,0.44,0.44,0.88,0.88,0.44,0,0.88,0,0.88,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3,0
0.42,0,0,0,0.14,0,0,3.12,0,0,0,0,0.56,0.28,0.14,0,0,0.14,0,0.14,0,0,0.058,0,17,0
0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0.26,0,0,0.26,0,0,0,0.26,0,1.05,0,0,0,0,1.05,0,0,0.26,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,1.22,0,0,0.4,0,0.81,0,0,0.4,0,0,0,0,0,0.81,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,9.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.187,0.425,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,32,0
0,0.88,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,33,0
0,0,0,0,0.56,0,0,3.37,0.28,0,0.28,0.28,0.28,0.56,0,0.28,0,0.56,0,0.28,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,28,0
0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,47,0
0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.031,0,9,0
0,0,0,0,0.54,0,0,0.27,0,0,0,0,0.54,0.27,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0.5,0,0,2.01,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0.168,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.08,0,0,0,0,9,0
0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,4,0
0,0,0,0,3.52,0,0,3.52,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,18,0
0,0,0,0,0,0,0,1.09,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,51,0
0,0,0,0,1.61,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0.67,0.67,2.02,0,0,0.67,0,0,0,0.67,0,0,0,0,0,0,0,0.67,0,0,0,0,19,0
0,0,0,0,1.88,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.1,0,0,0,0.2,0,0,0.52,0,1.15,0,0,0,0.1,0,0,0,0,0,0,0,0,0.132,0,32,0
0,0,0,0,0.18,0,0,1.14,0,0.18,0,0,0,0.9,0,0,0,0,0,0.12,0,0,0.115,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,2.32,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,75,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,1.58,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.56,0,3.12,1.56,0,1.56,1.56,0,0,0,12,0
0,0,0,0,0,0,0,6.06,3.03,0,3.03,3.03,3.03,0,0,3.03,0,0,0,0,0,0,0,0,11,0
0.53,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,3,0
0.86,0,0,0,1.72,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,15,0
0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.27,0,0.54,0.27,0,0.27,0.27,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0.198,0,5,0
3.22,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1.85,0,0,0,0,0,0,1.85,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,1.28,1.28,0,0,0,0,2,0
3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1.16,0.58,0,0.58,0.58,0.58,0,0,0.58,0,0,0,0.58,0,0,0,0,11,0
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,7,0
0,0,0,0.78,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,8,0
0,0,0,0,1.61,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,4.83,0,0,0,15,0
0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,1.8,0,0,0,1.8,0,0.9,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,7,0
0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0.37,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0.37,0,0,0,0,0,64,0
0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0.3,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0.309,0,48,0
1.07,0,0,0,0,0,0,1.07,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0.71,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0.71,0,0,0,0,5,0
0.2,0,0,0,0.2,0,0,1.4,0.2,0,0.2,0.4,0.2,1,0.2,0.2,0,0.2,0.8,0,0,0.2,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.2,0,0,0,0,0.3,0,0.05,0,0,0.2,0.41,0,0,0,0,0.1,0.05,0.2,0.35,0,0,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,28,0
0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0.49,2.48,0,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,2.22,0,0,31,0
0,0,0,0,0,0,0,1.18,0,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0.29,0,0,75,0
