@relation page-blocks

@attribute Area numeric
@attribute Eccen numeric
@attribute Class {1,2,3,4,5}

@data
112,1.75,1
140,2.857,1
414,5.111,1
90,3.6,1
1962,24.222,1
5696,22.25,1
1274,6.5,1
4248,7.375,1
35,0.714,1
2981,24.636,1
396,4.889,1
963,11.889,1
2412,29.778,1
100,1,1
423,5.222,1
217,4.429,1
909,11.222,1
792,9.778,1
210,2.1,1
392,6.125,1
2552,39.875,1
344,5.375,1
351,4.333,1
1100,9.091,1
1395,17.222,1
380,3.8,1
75,3,1
5908,30.143,1
280,5.714,1
91,1.857,1
24,0.667,1
960,6.667,1
5350,53.5,1
664,10.375,1
1536,2.667,1
664,10.375,1
224,4.571,1
260,10.4,1
162,2,1
590,23.6,1
2723,55.571,1
264,4.125,1
88,1.375,1
189,2.333,1
1359,16.778,1
1296,16,1
276,7.667,1
5392,21.063,1
190,1.9,1
20,0.8,1
378,4.667,1
378,4.667,1
4752,8.25,1
270,3.333,1
4746,24.214,1
99,0.818,1
747,9.222,1
530,5.3,1
114,3.167,1
77,1.571,1
112,2.286,1
656,10.25,1
2079,17.182,1
64,1,1
77,1.571,1
184,2.875,1
256,4,1
370,3.7,1
95,3.8,1
30,0.833,1
360,5.625,1
6696,5.167,1
2852,5.391,1
144,2.25,1
207,2.556,1
4280,66.875,1
2622,1.816,1
2079,25.667,1
735,15,1
621,7.667,1
78,2.167,1
242,2,1
301,6.143,1
6672,26.063,1
117,0.692,1
738,9.111,1
392,8,1
1098,13.556,1
280,5.714,1
4590,56.667,1
852,5.917,1
891,11,1
208,3.25,1
64,1,1
376,5.875,1
354,9.833,1
63,1.286,1
1890,18.9,1
585,7.222,1
100,4,1
162,4.5,1
234,6.5,1
216,6,1
140,2.857,1
128,2,1
576,7.111,1
162,4.5,1
78,2.167,1
96,1.5,1
315,6.429,1
578,2,1
258,7.167,1
198,2.444,1
2401,49,1
310,3.1,1
147,3,1
126,2.571,1
385,3.182,1
1001,5.923,1
25,25,1
5504,21.5,1
66,1.833,1
147,3,1
84,1.714,1
972,12,1
12996,9,1
2259,27.889,1
42,0.857,1
4572,56.444,1
1974,10.071,1
3633,74.143,1
48,0.75,1
832,13,1
336,5.25,1
320,5,1
737,6.091,1
800,8,1
416,6.5,1
4037,33.364,1
140,2.857,1
162,2,1
77,0.636,1
520,5.2,1
176,11,1
2480,24.8,1
2871,23.727,1
100,1,1
112,1.75,1
504,7.875,1
747,9.222,1
1008,7,1
810,10,1
224,3.5,1
248,3.875,1
260,2.6,1
1494,18.444,1
184,2.875,1
472,7.375,1
49,1,1
112,2.286,1
738,9.111,1
119,2.429,1
300,8.333,1
5880,30,1
5110,51.1,1
80,1.25,1
170,6.8,1
91,1.857,1
875,17.857,1
1184,18.5,1
424,6.625,1
8088,14.042,1
70,70,1
242,2,1
144,4,1
1566,19.333,1
333,4.111,1
396,4.889,1
64,1,1
600,9.375,1
126,1.556,1
1716,14.182,1
544,8.5,1
42,0.857,1
147,3,1
369,4.556,1
1680,34.286,1
180,1.8,1
42,0.857,1
328,5.125,1
112,2.286,1
396,24.75,1
744,11.625,1
636,17.667,1
36,1,1
63,0.778,1
232,3.625,1
2844,8.778,1
570,15.833,1
492,3.417,1
256,4,1
2255,18.636,1
408,11.333,1
115,4.6,1
60,2.4,1
2556,31.556,1
44,2.75,1
470,4.7,1
260,2.6,1
312,4.875,1
156,1.083,1
1971,24.333,1
490,19.6,1
48,3,1
378,4.667,1
720,8.889,1
296,4.625,1
220,2.2,1
200,3.125,1
168,2.625,1
30,1.2,1
376,5.875,1
288,3.556,1
108,1.333,1
405,5,1
5040,50.4,1
410,4.1,1
77,1.571,1
54,0.667,1
120,1.2,1
153,1.889,1
119,2.429,1
369,4.556,1
5632,22,1
336,6.857,1
215,8.6,1
610,6.1,1
693,8.556,1
238,4.857,1
110,1.1,1
96,0.667,1
380,3.8,1
3267,40.333,1
315,3.889,1
2448,30.222,1
77,0.636,1
5317,31.462,1
240,3.75,1
240,3.75,1
460,4.6,1
144,1,1
2343,19.364,1
630,6.3,1
451,3.727,1
1520,15.2,1
480,3.333,1
136,2.125,1
1674,20.667,1
256,4,1
198,2.444,1
75,3,1
25748,3.829,1
100,6.25,1
48,0.75,1
5080,50.8,1
42,1.167,1
510,14.167,1
48,1.333,1
3192,5.542,1
4806,59.333,1
516,3.583,1
77,1.571,1
1848,15.273,1
336,5.25,1
423,5.222,1
95,3.8,1
216,3.375,1
927,11.444,1
567,7,1
49,1,1
1008,12.444,1
847,17.286,1
341,2.818,1
4088,63.875,1
152,2.375,1
120,1.875,1
864,6,1
1056,8.727,1
432,6.75,1
11232,19.5,1
325,1.923,1
49,1,1
2950,4.72,1
1089,13.444,1
63,1.286,1
330,3.3,1
1683,20.778,1
304,4.75,1
36,1,1
45,45,1
91,1.857,1
91,1.857,1
133,2.714,1
558,15.5,1
392,8,1
210,2.1,1
56,0.875,1
1440,22.5,1
135,1.667,1
1040,16.25,1
42,1.167,1
280,5.714,1
1969,16.273,1
320,5,1
564,15.667,1
927,11.444,1
56,1.143,1
300,8.333,1
49,1,1
2466,30.444,1
520,8.125,1
240,6.667,1
852,5.917,1
220,2.2,1
8500,13.6,1
72,1.125,1
90,3.6,1
880,13.75,1
104,1.625,1
992,15.5,1
128,2,1
104,1.625,1
560,8.75,1
2240,35,1
470,4.7,1
1300,13,1
954,11.778,1
246,6.833,1
77,1.571,1
98,2,1
670,6.7,1
484,4,1
1197,14.778,1
184,2.875,1
270,3.333,1
3036,5.739,1
49,1,1
2992,24.727,1
4590,56.667,1
140,1.4,1
300,3,1
5350,53.5,1
371,7.571,1
340,3.4,1
100,1,1
1111,9.182,1
114,3.167,1
280,5.714,1
891,11,1
120,1.2,1
208,3.25,1
1080,10.8,1
336,5.25,1
88,0.727,1
288,3.556,1
784,12.25,1
2304,28.444,1
152,2.375,1
1332,16.444,1
640,10,1
568,8.875,1
378,4.667,1
192,3,1
1200,18.75,1
357,7.286,1
3707,30.636,1
2184,34.125,1
424,6.625,1
133,2.714,1
96,2.667,1
128,2,1
2142,26.444,1
1464,10.167,1
860,8.6,1
126,2.571,1
2871,23.727,1
21,2.333,1
147,3,1
2680,26.8,1
110,1.1,1
343,7,1
1830,18.3,1
480,19.2,1
927,11.444,1
600,4.167,1
96,1.5,1
5744,22.438,1
5504,21.5,1
576,16,1
77,1.571,1
72,1.125,1
168,3.429,1
342,9.5,1
3069,37.889,1
121,1,1
45,45,1
42,0.857,1
42,1.167,1
207,2.556,1
276,7.667,1
1562,3.227,1
2720,27.2,1
946,7.818,1
333,4.111,1
1720,26.875,1
150,1.5,1
324,4,1
18,18,1
176,2.75,1
352,2.909,1
1810,18.1,1
707,14.429,1
5586,28.5,1
72,1.125,1
603,7.444,1
2416,37.75,1
192,3,1
297,3.667,1
245,5,1
5340,23.733,1
990,8.182,1
470,4.7,1
1208,18.875,1
186,5.167,1
2200,34.375,1
20,0.8,1
380,3.8,1
1092,6.462,1
96,1.5,1
470,18.8,1
170,1.7,1
120,1.875,1
931,19,1
70,1.429,1
40,1.6,1
2192,34.25,1
504,6.222,1
2296,2.929,1
19789,3.338,1
3180,31.8,1
855,10.556,1
472,7.375,1
9,1,1
10712,15.846,1
320,3.2,1
384,6,1
80,1.25,1
220,2.2,1
245,5,1
294,6,1
455,9.286,1
272,4.25,1
1001,5.923,1
12,1.333,1
154,3.143,1
96,2.667,1
924,7.636,1
275,2.273,1
2016,3.5,1
35,1.4,1
210,4.286,1
72,1.125,1
10,10,1
1310,13.1,1
4650,7.44,1
45,1.8,1
89,89,1
2024,16.727,1
2556,31.556,1
1755,10.385,1
2769,16.385,1
153,1.889,1
99,0.818,1
216,2.667,1
660,6.6,1
1111,9.182,1
72,2,1
550,5.5,1
801,9.889,1
306,8.5,1
133,2.714,1
243,3,1
6613,22.882,1
260,16.25,1
1107,13.667,1
4815,59.444,1
156,4.333,1
1449,29.571,1
1720,26.875,1
3420,23.75,1
176,2.75,1
70,2.8,1
20,0.8,1
30,1.2,1
1008,20.571,1
2808,4.875,1
1700,17,1
96,1.5,1
384,1.5,1
4392,54.222,1
112,1.75,1
2145,17.727,1
222,6.167,1
1472,5.75,1
1300,13,1
80,0.8,1
1416,9.833,1
167,167,1
570,15.833,1
245,5,1
504,6.222,1
162,4.5,1
156,4.333,1
1298,10.727,1
360,3.6,1
512,8,1
80,0.8,1
48,0.75,1
4763,39.364,1
600,16.667,1
243,3,1
945,19.286,1
1848,28.875,1
264,7.333,1
1500,15,1
147,3,1
810,8.1,1
98,2,1
49,1,1
864,13.5,1
2889,35.667,1
5026,25.643,1
176,2.75,1
190,1.9,1
280,4.375,1
28,0.571,1
144,2.25,1
2420,24.2,1
60,1.667,1
4200,65.625,1
6720,11.667,1
351,4.333,1
94,23.5,1
35,0.714,1
340,3.4,1
96,1.5,1
1590,15.9,1
3151,5.957,1
664,10.375,1
189,2.333,1
441,9,1
576,16,1
306,3.778,1
1122,9.273,1
5382,31.846,1
856,13.375,1
2270,22.7,1
12,12,1
1232,10.182,1
729,9,1
480,4.8,1
81,1,1
105,2.143,1
390,3.9,1
186,5.167,1
108,3,1
1386,11.455,1
40,40,1
7209,9.889,1
91,1.857,1
220,8.8,1
472,7.375,1
45,0.556,1
400,6.25,1
126,2.571,1
56,1.143,1
112,1.75,1
4602,27.231,1
1575,19.444,1
78,2.167,1
408,1.412,1
512,8,1
64,1,1
711,8.778,1
108,3,1
42,0.857,1
24,1.5,1
105,2.143,1
150,6,1
13767,9.051,1
576,16,1
91,1.857,1
288,3.556,1
240,3.75,1
2205,27.222,1
200,2,1
55,2.2,1
286,2.364,1
2826,34.889,1
48,0.75,1
2736,33.778,1
1032,28.667,1
582,16.167,1
98,2,1
2349,29,1
1304,20.375,1
72,4.5,1
56,1.143,1
98,2,1
180,1.8,1
656,10.25,1
112,1.75,1
1449,17.889,1
4990,49.9,1
5080,50.8,1
1240,12.4,1
77,1.571,1
580,23.2,1
300,3,1
96,1.5,1
84,2.333,1
170,1.7,1
1458,18,1
56,1.143,1
42,1.167,1
1666,5.765,1
369,4.556,1
245,5,1
1440,5.625,1
77,1.571,1
1960,30.625,1
120,1.875,1
133,2.714,1
273,5.571,1
240,1.667,1
350,14,1
486,6,1
5110,51.1,1
702,8.667,1
126,1.556,1
90,2.5,1
576,7.111,1
264,4.125,1
1638,20.222,1
400,4,1
376,5.875,1
160,6.4,1
152,2.375,1
120,1.875,1
200,2,1
22,22,1
720,8.889,1
2981,24.636,1
675,8.333,1
288,4.5,1
243,3,1
882,10.889,1
2695,22.273,1
909,11.222,1
63,1.286,1
259,5.286,1
1232,19.25,1
5838,29.786,1
24,0.667,1
1298,10.727,1
56,0.875,1
528,3.667,1
792,6.545,1
410,4.1,1
918,11.333,1
909,11.222,1
242,2,1
1211,24.714,1
54,1.5,1
50,2,1
320,3.2,1
882,10.889,1
824,12.875,1
360,3.6,1
230,2.3,1
98,2,1
135,5.4,1
100,1,1
42,1.167,1
10,0.4,1
2610,26.1,1
1562,3.227,1
1440,22.5,1
1771,14.636,1
296,4.625,1
828,10.222,1
670,6.7,1
738,9.111,1
184,2.875,1
828,10.222,1
64,1,1
272,4.25,1
494,2.923,1
468,5.778,1
324,4,1
940,9.4,1
90,3.6,1
128,2,1
440,4.4,1
175,3.571,1
592,9.25,1
98,2,1
40,40,1
132,1.091,1
4446,26.308,1
336,5.25,1
350,3.5,1
70,1.429,1
78,2.167,1
900,11.111,1
918,11.333,1
344,5.375,1
1584,24.75,1
552,8.625,1
48,1.333,1
81,1,1
168,2.625,1
702,8.667,1
9,1,1
3280,12.813,1
280,5.714,1
220,2.2,1
108,1.333,1
1240,19.375,1
1690,10,1
315,12.6,1
2376,4.125,1
620,6.2,1
864,2.667,1
132,1.091,1
2934,36.222,1
4650,7.44,1
360,4.444,1
180,2.222,1
66,1.833,1
200,3.125,1
263,263,1
99,0.818,1
4256,66.5,1
600,16.667,1
2048,32,1
144,1.778,1
56,0.875,1
4815,59.444,1
810,3.6,1
210,2.1,1
2331,28.778,1
105,2.143,1
2176,34,1
576,16,1
170,1.7,1
176,2.75,1
224,4.571,1
156,1.083,1
49,1,1
231,1.909,1
1100,9.091,1
2706,22.364,1
2620,26.2,1
120,3.333,1
656,10.25,1
576,16,1
1092,22.286,1
98,2,1
56,1.143,1
6768,11.75,1
216,3.375,1
4450,7.12,1
56,0.875,1
1648,25.75,1
600,6,1
432,6.75,1
568,8.875,1
1344,21,1
160,2.5,1
390,3.9,1
2470,6.842,1
112,1.75,1
864,6,1
3984,27.667,1
108,3,1
333,4.111,1
192,3,1
66,1.833,1
120,1.875,1
1107,13.667,1
24,0.375,1
640,6.4,1
286,2.364,1
1696,6.625,1
1044,12.889,1
112,1.75,1
774,9.556,1
360,3.6,1
819,10.111,1
963,11.889,1
261,3.222,1
288,8,1
2630,26.3,1
2070,9.2,1
864,6,1
288,4.5,1
300,8.333,1
78,2.167,1
78,2.167,1
175,7,1
170,1.7,1
250,2.5,1
1224,8.5,1
88,0.727,1
4826,3.342,1
399,8.143,1
174,4.833,1
1190,11.9,1
2592,18,1
36,1,1
384,6,1
112,1.75,1
572,4.727,1
88,0.727,1
930,9.3,1
1106,22.571,1
140,5.6,1
2800,28,1
120,1.875,1
168,2.625,1
40,40,1
490,4.9,1
336,6.857,1
1976,1.368,1
28,0.571,1
160,2.5,1
495,6.111,1
354,9.833,1
945,19.286,1
490,4.9,1
220,1.818,1
2814,14.357,1
754,4.462,1
90,0.9,1
77,1.571,1
3264,22.667,1
322,6.571,1
72,2,1
231,1.909,1
4784,7.077,1
689,4.077,1
216,6,1
25,1,1
564,15.667,1
175,3.571,1
60,60,1
5130,22.8,1
88,0.727,1
1694,14,1
637,13,1
6480,25.313,1
96,1.5,1
180,1.8,1
1850,18.5,1
3105,4.259,1
1032,16.125,1
2448,30.222,1
63,0.778,1
40,0.625,1
4466,22.786,1
200,2,1
24,2.667,1
440,4.4,1
1450,14.5,1
672,10.5,1
1540,3.182,1
770,15.714,1
957,7.909,1
5456,21.313,1
77,1.571,1
119,2.429,1
330,3.3,1
360,5.625,1
828,5.75,1
3132,21.75,1
6851,23.706,1
9,1,1
132,0.917,1
1404,9.75,1
56,1.143,1
136,2.125,1
852,5.917,1
380,3.8,1
78,2.167,1
1071,13.222,1
152,2.375,1
162,2,1
91,1.857,1
200,3.125,1
252,5.143,1
686,14,1
4464,7.75,1
210,4.286,1
96,2.667,1
176,2.75,1
504,7.875,1
1080,13.333,1
112,2.286,1
224,3.5,1
1000,10,1
88,1.375,1
238,4.857,1
162,2,1
35,1.4,1
231,4.714,1
1010,10.1,1
2896,11.313,1
2610,26.1,1
804,5.583,1
1128,17.625,1
8,8,2
8,8,2
472,118,2
196,49,2
79,79,2
4225,6.76,2
70,70,2
85,85,2
45,45,2
15,15,2
10,10,2
234,6.5,2
1650,183.33,2
98,24.5,2
73,73,2
1074,268.5,2
1072,268,2
16,16,2
124,31,2
29,29,2
162,18,2
13,13,2
9,9,2
40,40,2
912,101.33,2
202,50.5,2
1074,268.5,2
138,34.5,2
550,22,2
126,126,2
11,11,2
17,17,2
148,148,2
283,283,2
277,277,2
36,36,2
5797,20.059,2
32,32,2
1074,268.5,2
10,10,2
15,15,2
75,75,2
124,124,2
40,10,2
41,41,2
128,32,2
36,36,2
26,26,2
14,14,2
148,148,2
35,35,2
94,94,2
98,2,2
29,29,2
145,145,2
199,199,2
128,32,2
18,18,2
460,28.75,2
41,41,2
11,11,2
257,257,2
33,33,2
288,288,2
17,17,2
3336,23.167,2
1072,268,2
45,45,2
279,279,2
36,2.25,2
52,52,2
12,3,2
152,152,2
13,13,2
1074,268.5,2
413,413,2
30,30,2
777,86.333,2
13,13,2
18,18,2
19,19,2
549,61,2
147,147,2
36,9,2
1650,183.33,2
1632,181.33,2
36,36,2
224,56,2
180,180,2
892,223,2
115,115,2
15,15,2
27,27,2
640,25.6,2
48,48,2
1623,180.33,2
13,13,2
7,0.143,2
69,69,2
214,214,2
76,76,2
348,38.667,2
339,37.667,2
63,63,2
36,36,2
54,54,2
100,25,2
1070,267.5,2
92,23,2
15,15,2
20,0.2,2
28,28,2
67,67,2
65,65,2
136,136,2
17,17,2
199,199,2
11,11,2
42,1.167,2
22,22,2
106,106,2
18,4.5,2
76,4.75,2
20,20,2
106,106,2
42,10.5,2
193,193,2
1665,66.6,2
206,206,2
200,50,2
852,23.667,2
198,49.5,2
1848,28.875,2
43,43,2
12,3,2
27,27,2
1076,269,2
339,37.667,2
17,17,2
255,255,2
40,40,2
42,42,2
104,104,2
650,162.5,2
161,161,2
51,51,2
17,17,2
36,9,2
40,10,2
34,8.5,2
47,47,2
232,58,2
282,7.833,2
23,23,2
40,10,2
6072,50.182,2
1500,166.67,2
69,69,2
58,58,2
63,63,2
1074,268.5,2
104,26,2
138,138,2
322,6.571,2
75,75,2
858,95.333,2
29,29,2
348,38.667,2
12,12,2
46,46,2
48,12,2
19,19,2
12,12,2
28,7,2
13,13,2
10,10,2
44,11,2
1608,178.67,2
6156,19,2
28,28,2
16,16,2
1072,268,2
52,52,2
35,35,2
20,20,2
1070,267.5,2
42,42,2
14,14,2
14,14,2
92,23,2
1389,154.33,2
5814,20.118,2
52,52,2
28,7,2
184,184,2
95,95,2
379,379,2
52,52,2
17,17,2
22,22,2
8,8,2
1074,268.5,2
1070,267.5,2
5530,55.3,2
159,159,2
28,28,2
11,11,2
14,14,2
352,88,2
187,187,2
55,55,2
186,186,2
23,23,2
22,22,2
277,277,2
50,12.5,2
20,20,2
42,0.095,2
84,84,2
17,17,2
314,78.5,2
71,71,2
408,102,2
86,86,2
7500,12,2
1074,268.5,2
44,11,2
62,62,2
19,19,2
396,44,2
19,19,2
44,44,2
8778,24.316,2
7,7,2
1410,156.67,2
102,102,2
57,57,2
9240,11.786,2
78,78,2
1611,179,2
14,14,2
87,87,2
1614,179.33,2
17,17,2
1611,179,2
1076,269,2
37,37,2
1072,268,2
10,10,2
7,7,2
44,11,2
64,16,2
1076,269,2
318,35.333,2
35,1.4,2
33,33,2
45,45,2
14,14,2
39,39,2
117,117,2
8,8,2
159,159,2
63,63,2
32,8,2
1072,268,2
1070,267.5,2
33,3.667,2
776,48.5,2
70,70,2
126,3.5,2
2772,22.909,2
44,44,2
19,19,2
17,17,2
1074,268.5,2
1400,56,2
1072,268,2
34,34,2
1072,268,2
432,27,2
246,61.5,2
387,43,2
36,9,2
37,0.027,2
114,114,2
39,39,2
172,172,2
8,8,2
639,71,2
16,16,2
34,34,2
46,46,2
127,127,2
117,1.444,2
1074,268.5,2
9,9,2
777,86.333,2
899,1.069,3
24174,1.033,3
9672,1.118,3
928,1.103,3
25619,0.733,3
24360,0.863,3
868,1.107,3
12367,1.795,3
78352,2.843,3
6912,1.333,3
896,1.143,3
26243,0.988,3
4672,1.141,3
81954,2.707,3
72204,4.144,3
868,1.107,3
87234,2.522,3
928,1.103,3
44416,2.711,3
26367,0.754,3
22680,0.804,3
4158,1.048,3
896,1.143,3
24920,0.787,3
3250,0.769,3
4977,1.254,3
7,0.143,4
117,0.009,4
24,0.167,4
108,0.148,4
25,25,4
47,0.021,4
8,0.125,4
14,0.286,4
174,0.052,4
18,0.222,4
294,0.031,4
8,0.5,4
25,0.04,4
13,0.077,4
22,0.045,4
7,0.143,4
8,0.5,4
136,0.007,4
18,0.056,4
7830,0.115,4
372,0.043,4
26,0.038,4
34,0.118,4
11,0.091,4
207,0.043,4
10,0.1,4
7,0.143,4
13,0.077,4
9,0.111,4
9,0.111,4
10,0.1,4
7,0.143,4
294,0.167,4
16,0.063,4
9,0.111,4
54,0.019,4
14,0.071,4
8,0.125,4
8,0.125,4
126,3.5,4
12,0.083,4
188,0.021,4
53,0.019,4
39,0.026,4
11,0.091,4
42,0.024,4
9,0.111,4
2150,0.012,4
7,0.143,4
10,0.4,4
8,0.125,4
210,0.019,4
132,0.068,4
27,0.037,4
54,0.019,4
9,0.111,4
15,0.067,4
28,0.143,4
34,0.029,4
13,0.077,4
20,0.05,4
31,0.032,4
8,0.125,4
32,0.031,4
84,0.012,4
31,0.032,4
108,0.148,4
8844,0.014,4
9,0.111,4
38,0.105,4
37,0.027,4
9,0.111,4
8,0.125,4
10,0.1,4
14,0.071,4
10,0.4,4
9,0.111,4
38,0.026,4
5762,0.779,5
72,2,5
3969,0.605,5
1752,12.167,5
13442,6.085,5
54,0.667,5
3871,1.612,5
102,2.833,5
64,0.25,5
480,1.875,5
40,0.625,5
2544,0.906,5
84,0.19,5
1800,2,5
2730,1.795,5
22991,3.337,5
528,4.364,5
2496,0.923,5
153,0.529,5
924,0.848,5
3456,2.667,5
6192,4.778,5
1147,1.194,5
104,0.615,5
2544,0.906,5
8,0.125,5
28,1.75,5
210,0.933,5
19278,6.611,5
1020,3.529,5
30,0.833,5
19278,6.611,5
3555,1.756,5
3255,3.387,5
1392,1.655,5
238,1.214,5
266,1.357,5
484,1,5
2660,1.842,5
20,0.8,5
20,1.25,5
45,1.8,5
26386,1.057,5
893,2.474,5
140752,1.523,5
1708,2.179,5
78,2.167,5
15,0.6,5
26062,3.783,5
128,2,5
740,0.541,5
36,0.444,5
2664,1.946,5
9999,0.98,5
2666,1.442,5
225,0.36,5
98368,2.189,5
780,1.95,5
1769,2.103,5
48,0.333,5
2312,0.5,5
91,1.857,5
329,6.714,5
44,2.75,5
11200,10.938,5
3392,3.313,5
169,1,5
2010,0.448,5
1548,1.194,5
90,1.111,5
72,1.125,5
1728,1.333,5
23972,8.865,5
143993,1.489,5
850,0.735,5
20,1.25,5
54,1.5,5
36,1,5
12390,0.89,5
120,1.2,5
67626,2.889,5
2640,0.873,5
2592,0.889,5
30,0.833,5
27058,3.928,5
5865,0.812,5
25935,3.132,5
39006,1.005,5
4900,0.49,5
63,1.286,5
464,1.813,5
26145,3.795,5
60,2.4,5
2201,2.29,5
65,0.385,5
105,2.143,5
918,0.794,5
3255,3.387,5
153,1.889,5
19296,8.375,5
336,1.313,5
32,2,5
1830,2.033,5
