@relation page-blocks

@attribute Eccen numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}

@data
0.87,11,1
5.167,292,1
13.6,444,1
66.875,520,1
18.385,343,1
34.25,29,1
2.429,11,1
8.5,4,1
4.5,2,1
11.6,186,1
1.167,26,1
4.875,69,1
0.857,11,1
13.667,39,1
49.429,355,1
2.625,26,1
1.778,24,1
5.5,46,1
1.8,10,1
13.286,319,1
4.429,33,1
4.1,55,1
1,12,1
17.444,198,1
1.111,18,1
2.625,34,1
5.13,385,1
1.143,10,1
3,35,1
24,73,1
33,11,1
2.333,35,1
57.778,276,1
2.6,15,1
3.182,60,1
14.692,214,1
1.571,11,1
1.167,1,1
1.25,21,1
5.857,46,1
3.333,29,1
25,1,1
21.833,60,1
6,96,1
16.857,141,1
2.2,10,1
1.727,26,1
14,206,1
1.571,18,1
2,33,1
20.417,353,1
2.4,31,1
9.5,112,1
4.5,33,1
28,380,1
4.182,79,1
19.889,229,1
38.308,799,1
18.4,96,1
5.25,56,1
23.75,148,1
1.333,34,1
1.923,19,1
1.5,19,1
6.714,40,1
14.111,155,1
4.375,59,1
27.556,308,1
1.5,19,1
3.342,657,1
2.429,27,1
9.273,173,1
7.417,267,1
4.389,115,1
1.5,19,1
3.125,44,1
9.182,160,1
4,15,1
3.3,68,1
1,11,1
1.875,8,1
5.1,81,1
1.857,7,1
2.125,25,1
11.429,124,1
23.125,191,1
0.571,5,1
3.1,52,1
25.923,514,1
49.429,339,1
1.286,9,1
1.571,16,1
8.625,84,1
1.412,25,1
9.111,133,1
2.25,32,1
7.889,87,1
6.5,112,1
1.1,12,1
8.75,115,1
1.571,21,1
1.571,18,1
15.286,126,1
1,9,1
26.3,348,1
3.4,21,1
1,1,1
1,9,1
0.667,1,1
8.875,59,1
16,67,1
33.308,438,1
32.455,546,1
2.667,22,1
10.556,127,1
30.667,373,1
2.167,15,1
59.333,607,1
4,62,1
11.111,143,1
13.714,119,1
1.571,17,1
4,38,1
3.125,28,1
5.857,51,1
6.538,542,1
4.125,51,1
7,57,1
33.667,573,1
26.667,431,1
23.4,319,1
3.9,58,1
2.111,32,1
0.857,11,1
0.818,10,1
3.5,2,1
5.6,31,1
30,264,1
17.4,239,1
2,19,1
11.333,132,1
1.875,14,1
0.4,1,1
13.25,133,1
30.111,358,1
5.429,63,1
5,81,1
18.75,187,1
1.143,11,1
3.1,49,1
4.4,55,1
1.143,13,1
21.714,179,1
3,20,1
60,12,1
1.833,17,1
24.222,203,1
2.714,27,1
2.429,27,1
3.625,48,1
5.8,33,1
2.526,478,1
6.25,89,1
19.625,220,1
1.5,32,1
9.2,29,1
2.571,28,1
6,96,1
2.1,33,1
7.286,65,1
3.4,54,1
4,35,1
1.857,13,1
2.429,21,1
2.143,17,1
3.571,29,1
6.76,586,1
8.4,37,1
9,82,1
1.75,26,1
13.917,234,1
59.444,676,1
2.667,6,1
5,52,1
3.625,41,1
27.545,123,1
11.444,124,1
0.875,11,1
5.5,1,1
4.458,138,1
11,171,1
13.375,139,1
6.8,19,1
26.308,477,1
2.2,15,1
4.667,26,1
27.2,348,1
5.8,36,1
6,81,1
13,2,1
1.545,14,1
9.222,84,1
12.375,114,1
6.222,85,1
1.625,27,1
5.818,83,1
2.333,34,1
16.636,207,1
16.875,54,1
2.4,15,1
0.786,10,1
2.273,47,1
59.444,613,1
1.857,18,1
1.625,13,1
4.778,73,1
1.625,11,1
1.75,20,1
2,13,1
1.571,18,1
17.625,206,1
1,7,1
0.75,4,1
1.7,15,1
10,111,1
2.2,34,1
6.7,94,1
6.727,98,1
4.333,57,1
1.118,2,1
12.5,170,1
5.111,76,1
16.167,85,1
59.333,482,1
0.8,6,1
1.429,14,1
2.167,17,1
0.429,4,1
4.893,201,1
1.5,35,1
2.625,29,1
13.444,176,1
1.091,13,1
3.7,61,1
13.5,102,1
20.429,77,1
33.923,463,1
6.571,64,1
9.111,79,1
12.6,193,1
2.625,6,1
24.667,266,1
1.857,20,1
3.2,17,1
1,1,1
3.429,31,1
7.818,126,1
13.375,136,1
15.222,171,1
2.5,29,1
0.667,4,1
26.875,220,1
23.286,185,1
14,3,1
3.25,33,1
1.571,14,1
5.7,94,1
3.5,66,1
8.75,160,1
7.556,88,1
2.714,31,1
5.25,54,1
2.714,26,1
6.571,44,1
3.667,58,1
4.667,60,1
0.357,5,1
3.556,53,1
10,97,1
0.625,7,1
63.75,444,1
8.727,160,1
22.286,218,1
3.3,43,1
1.889,27,1
19.111,202,1
8.923,183,1
6.542,186,1
25.1,398,1
22.5,124,1
15.5,163,1
0.875,8,1
11.667,389,1
2,29,1
8.923,177,1
24.563,418,1
23.25,70,1
14.889,158,1
5,54,1
9,102,1
12.333,133,1
2.625,34,1
1.875,23,1
1.667,13,1
7.364,109,1
4.143,52,1
2.778,40,1
18.9,213,1
2.375,30,1
8.286,207,1
2.8,21,1
6.375,64,1
3.3,56,1
4,26,1
28.875,236,1
9.111,100,1
5.143,55,1
11.76,448,1
1.857,15,1
9.286,82,1
3.5,19,1
6.375,69,1
12.1,131,1
21.429,138,1
1.778,12,1
9.111,99,1
5.818,88,1
2.125,26,1
2.429,43,1
8.333,90,1
1,9,1
3.714,36,1
2.5,31,1
4.167,34,1
0.95,15,1
21.5,239,1
6.222,84,1
7.92,270,1
3.333,44,1
26.667,306,1
11.852,613,1
1,12,1
2,9,1
12,171,1
2.75,111,1
1.286,13,1
34,311,1
1.571,18,1
2.833,27,1
3.227,71,1
23,213,1
18.6,98,1
3.8,4,1
3.583,66,1
177,35,1
4.8,80,1
5,56,1
3.875,51,1
59.556,547,1
2.6,22,1
32.5,463,1
9,83,1
0.889,9,1
2.857,35,1
21.818,348,1
14.429,111,1
2.5,45,1
1,9,1
2.25,27,1
5.125,55,1
2.6,16,1
4.556,57,1
34.889,352,1
5.75,100,1
2.286,18,1
6.625,67,1
32,200,1
10.071,240,1
7.6,29,1
8.2,108,1
0.4,8,1
3,19,1
16.667,123,1
1,10,1
2.368,69,1
17.571,95,1
19.5,310,1
2,25,1
4.375,58,1
3.857,6,1
1,15,1
8.8,101,1
7,123,1
4.286,39,1
12.8,202,1
34.143,177,1
15.5,6,1
9.667,172,1
22.786,364,1
2.833,24,1
2.1,23,1
3.571,40,1
9,117,1
2,15,1
15,190,1
4,62,1
9.375,110,1
1.333,28,1
7.333,40,1
3.25,38,1
1.4,6,1
1.875,23,1
19.4,82,1
1.353,14,1
5.333,38,1
1.143,14,1
25.5,482,1
63.875,261,1
6.5,45,1
1.75,23,1
2.167,14,1
13.556,152,1
3,45,1
1.9,13,1
45,110,1
4.6,79,1
5.5,71,1
6.3,83,1
1,3,1
26.769,537,1
16,73,1
2.455,37,1
14.286,157,1
0.6,2,1
18.071,302,1
11.333,137,1
5.625,30,1
1.182,84,1
8.889,114,1
5,74,1
24.727,392,1
2.25,23,1
9.667,176,1
2,36,1
20.571,75,1
10.222,123,1
12.875,100,1
3.36,110,1
10.714,114,1
5.8,33,1
33.222,385,1
11.182,173,1
11.68,459,1
17.778,197,1
0.889,15,1
7.889,114,1
12,170,1
0.8,1,1
2.875,33,1
1.25,16,1
11.708,397,1
2.25,24,1
22.583,423,1
5.083,104,1
1.412,34,1
7.75,33,1
5,26,1
10.75,129,1
9.3,130,1
19.2,74,1
6.111,87,1
43,486,1
22.167,397,1
89,16,1
2,23,1
1.4,6,1
2.556,34,1
1.429,6,1
7.667,30,1
3.286,31,1
4.875,65,1
50.8,578,1
17.571,137,1
3.111,41,1
5.9,87,1
23.733,400,1
13.143,122,1
2.143,7,1
14.444,199,1
4,48,1
4.75,59,1
5.857,62,1
6.4,109,1
19.429,142,1
3,35,1
12,165,1
30,449,1
20.091,312,1
3.75,44,1
2.333,18,1
6.842,267,1
9.286,85,1
1.286,11,1
21.143,159,1
2,23,1
10.455,188,1
15.188,278,1
11.875,130,1
11.364,196,1
2.125,25,1
2.167,15,1
6.5,84,1
6.3,109,1
7,40,1
5.222,76,1
5,60,1
1.778,20,1
0.667,10,1
1.294,14,1
2,12,1
2,25,1
3.9,62,1
3.3,62,1
27.1,409,1
27.438,530,1
1.667,14,1
5.583,101,1
11.778,127,1
1.9,15,1
23.429,202,1
6.2,37,1
0.714,4,1
1.222,18,1
12.375,167,1
8.3,121,1
9.333,241,1
3.625,40,1
12.143,88,1
12,4,1
33.444,371,1
5.333,41,1
3.125,42,1
34.5,10,1
1.5,21,1
3.5,63,1
0.727,11,1
1.75,10,1
1.125,16,1
9.667,147,1
1,10,1
1.286,10,1
3.143,38,1
11.111,130,1
1.5,24,1
2.273,40,1
1.333,27,1
2.875,34,1
20,212,1
2.833,21,1
13.556,145,1
5.917,79,1
12.2,164,1
1.375,8,1
4,62,1
1,4,1
2.083,37,1
5.391,156,1
5.556,83,1
6.429,33,1
2.375,18,1
1.143,13,1
1.1,21,1
2.167,15,1
13.5,150,1
1.286,12,1
2.429,25,1
1.667,14,1
1.286,15,1
6.857,60,1
24.636,388,1
22,274,1
1.778,27,1
2.571,21,1
2.2,20,1
24.286,503,1
21.5,358,1
4,151,1
8.167,32,1
7.333,56,1
0.4,1,1
8.6,103,1
22.143,132,1
4.111,64,1
1.75,20,1
4.75,55,1
2.556,39,1
23.2,100,1
8.429,76,1
3.375,42,1
4.25,48,1
20.111,211,1
5.167,48,1
1.143,7,1
13.071,205,1
14.875,189,1
9.4,138,1
3.583,68,1
22.833,416,1
16.25,169,1
1.75,18,1
3.333,32,1
3.3,40,1
1.333,29,1
25.375,191,1
1,4,1
6.4,57,1
51.1,555,1
5.5,105,1
28.286,174,1
56.444,640,1
32,7,1
0.375,1,1
6.833,46,1
1.833,20,1
14.636,217,1
4.6,66,1
30.636,318,1
5.154,57,1
41.778,569,1
31.385,579,1
26.1,388,1
5.2,36,1
2,2,1
21.429,462,1
1.8,29,1
1.8,12,1
4.333,55,1
56.667,561,1
2,10,1
8.375,82,1
3.227,72,1
6.6,43,1
1.091,13,1
4.467,82,1
1.4,6,1
3.667,40,1
13.625,129,1
7.667,60,1
1.818,14,1
3.286,29,1
10.143,105,1
12.6,202,1
20.111,201,1
4.6,83,1
1.6,9,1
6.125,84,1
5.714,60,1
6.4,84,1
5.5,46,1
5.2,70,1
74.429,260,1
12.429,111,1
15.556,177,1
13.714,118,1
2.75,34,1
2.273,36,1
1.634,36,1
4.143,34,1
18.111,170,1
1.714,10,1
3,28,1
6.429,65,1
4.72,392,1
6.8,29,1
7.714,71,1
1.8,37,1
1.875,22,1
1.857,16,1
3,23,1
2.5,6,1
2.444,23,1
18,248,1
1.143,7,1
1.25,13,1
7.8,39,1
8.625,68,1
5,59,1
5.917,81,1
1.857,12,1
2.923,39,1
10.182,154,1
2.8,5,1
54.444,212,1
0.917,30,1
10.333,140,1
6.286,33,1
8.1,107,1
26.545,371,1
5.375,56,1
1.9,34,1
10.3,146,1
10.222,137,1
30.143,223,1
0.556,2,1
7,174,1
1.714,19,1
10.889,103,1
13.333,147,1
7.6,119,1
65,12,1
1.8,31,1
7,8,1
4.25,56,1
2.5,30,1
21.2,274,1
3.8,59,1
16.714,121,1
0.8,4,1
22,6,1
15.25,154,1
0.571,3,1
27,222,1
1.857,10,1
14.182,253,1
13.5,102,1
3.1,59,1
1.333,11,1
1.857,15,1
5.125,60,1
22.429,357,1
30.222,353,1
0.778,13,1
7.273,87,1
3.75,42,1
2.273,40,1
7.875,106,1
2.333,30,1
7.8,24,1
4.857,45,1
3.829,703,1
27.1,386,1
4.125,60,1
9.2,164,1
1.625,19,1
8.5,61,1
2.5,12,1
8.6,43,1
9.273,163,1
9.909,146,1
1.5,18,1
3.556,42,1
0.727,5,1
0.818,8,1
8.857,81,1
8.3,105,1
26.688,492,1
1.111,8,1
0.8,5,1
0.95,403,1
18.778,212,1
0.8,8,1
3.143,32,1
2.5,33,1
1.9,16,1
24.313,424,1
1,1,1
9.444,127,1
26.5,407,1
19,164,1
1.75,29,1
118,21,1
1.9,13,1
1.5,14,1
2,6,1
5.923,85,1
24.8,340,1
16.769,344,1
2.286,24,1
91,31,1
21,265,1
0.875,11,1
17.625,227,1
1,12,1
0.857,10,1
5.957,162,1
12.813,245,1
5.182,75,1
3.25,38,1
2,16,1
11,92,1
21.556,215,1
5.429,48,1
13.917,501,1
1.6,11,1
27,237,1
13.625,125,1
6,110,1
22.8,495,1
2.9,46,1
13.7,187,1
4.778,55,1
8.125,100,1
1.625,22,1
16.727,213,1
15.273,279,1
30,59,1
15,145,1
5.875,64,1
10.889,156,1
36,7,1
3.5,65,1
2.889,30,1
2.5,40,1
12.25,156,1
3.273,82,1
27.667,344,1
4.429,63,1
7.077,219,1
1.75,11,1
9,275,1
1.167,1,2
4.5,1,2
3.667,4,2
162.5,11,2
24,2,2
13,1,2
20,8,2
127,6,2
38.667,2,2
9,1,2
148,2,2
9,1,2
8,1,2
11,1,2
45,6,2
36,5,2
19,3,2
29,1,2
22.909,4,2
17,2,2
41,7,2
12,1,2
87,5,2
17,2,2
20.118,176,2
184,4,2
41,3,2
95.333,4,2
40,3,2
37.667,4,2
57,7,2
20.059,149,2
199,5,2
9,1,2
26,16,2
10,1,2
268.5,21,2
46,3,2
17,3,2
78,3,2
58,5,2
71,16,2
32,4,2
19.667,1,2
14,1,2
206,1,2
159,2,2
268,19,2
279,7,2
193,37,2
8,3,2
13,2,2
196,3,2
47,1,2
18,7,2
49.5,11,2
269,23,2
33,6,2
268.5,24,2
70,1,2
104,2,2
183.33,20,2
43,4,2
40,1,2
24.316,272,2
43,10,2
8,1,2
7,1,2
16,1,2
50.182,1,2
63,3,2
10,1,2
38.818,14,2
77,6,2
10.5,3,2
69,7,2
267.5,15,2
214,1,2
156.67,21,2
52,2,2
84,4,2
154.33,30,2
3,2,2
106,45,2
38.667,4,2
45,8,2
52,1,2
178.67,9,2
0.143,1,2
25,3,2
47,1,2
56,7,2
17,4,2
255,36,2
179,25,2
58,8,2
10,2,2
199,1,2
28.875,9,2
15,1,2
61.5,1,2
3,2,2
26,1,2
181.33,33,2
32,14,2
107,5,2
7,1,2
268.5,26,2
76,2,2
12,5,2
44,2,2
17,4,2
148,3,2
37.667,10,2
11,2,2
28,5,2
56,2,2
10,1,2
268.5,30,2
88,6,2
138,1,2
0.2,1,2
11,1,2
49,10,2
44,5,2
6.76,579,2
81,3,2
73,12,2
52,4,2
34.5,8,2
94,16,2
23.167,23,2
20,2,2
15,4,2
18,1,2
1.4,1,2
37,5,2
13,2,2
152,11,2
46,8,2
187,7,2
61,1,2
27,5,2
86,2,2
277,1,2
15,2,2
98,3,2
11.786,17,2
223,22,2
14,1,2
0.027,1,2
32,8,2
277,2,2
278,9,2
268.5,11,2
19,3,2
267.5,5,2
537,1,2
11,1,2
7,1,2
22,3,2
118,26,2
20,5,2
16,1,2
22,4,2
2,1,2
268,19,2
4.75,4,2
86.333,11,2
183.33,37,2
13,1,2
28,1,2
30,5,2
161,65,2
17,1,2
268,24,2
45,2,2
85,6,2
268.5,3,2
14,1,2
23,1,2
131,2,2
79,7,2
17,1,2
268.5,18,2
269,19,2
44,6,2
11,1,2
172,77,2
19,120,2
136,4,2
36,3,2
12.5,4,2
34,15,2
63,1,2
413,1,2
147,11,2
32,4,2
180.33,13,2
75,11,2
16,1,2
7,1,2
14,4,2
14,1,2
159,1,2
102,4,2
379,6,2
268,13,2
124,7,2
35,3,2
235,8,2
25.6,3,2
24.5,1,2
71,17,2
207.5,25,2
31.5,4,2
267.5,24,2
75,6,2
12,2,2
6.5,1,2
86.333,24,2
268.5,9,2
42,5,2
23,3,2
166.67,29,2
6.571,7,2
257,1,2
22,1,2
3.5,1,2
10,1,2
117,8,2
179.33,27,2
10,1,2
39,7,2
36,4,2
48,4,2
106,6,2
11,2,2
126,1,2
69,11,2
19,3,2
99.5,6,2
237.5,5,2
9,1,2
35,3,2
19,3,2
14,3,2
14,3,2
268,25,2
31,5,2
55,3,2
131,28,2
15,3,2
145,4,2
21.25,268,2
2,20,2
44,10,2
14,1,2
9,1,2
288,120,2
78.5,6,2
42,5,2
54,3,2
27,6,2
267.5,59,2
7.833,1,2
268,3,2
18,3,2
1.444,3,2
52,2,2
50,8,2
283,2,2
0.095,1,2
63,16,2
115,5,2
23,5,2
10,1,2
114,5,2
36,6,2
48.5,6,2
27,6,2
268,29,2
29,2,2
14,2,2
35.333,13,2
67,1,2
55.3,207,2
29,8,2
117,3,2
17,1,2
70,3,2
269,16,2
16,1,2
8.5,3,2
23,1,2
8,1,2
1.103,61,3
1.143,59,3
2.707,1756,3
0.769,6,3
1.141,26,3
1.048,46,3
0.863,1488,3
1.107,59,3
1.333,215,3
2.522,1481,3
2.711,1356,3
0.733,786,3
1.103,64,3
1.118,1028,3
1.069,60,3
4.144,1292,3
0.979,1644,3
1.254,9,3
2.843,1641,3
0.787,664,3
1.143,58,3
0.754,2333,3
0.988,1634,3
0.804,296,3
1.107,57,3
1.143,62,3
0.009,1,4
0.014,108,4
0.118,1,4
0.038,1,4
0.027,1,4
0.032,1,4
0.071,1,4
0.083,1,4
0.045,1,4
0.111,1,4
0.182,1,4
0.077,1,4
25,1,4
0.091,1,4
0.286,1,4
0.167,38,4
0.037,1,4
0.1,1,4
0.143,1,4
0.068,32,4
0.143,1,4
0.077,1,4
0.019,1,4
0.019,1,4
0.222,1,4
0.4,1,4
0.063,1,4
0.021,1,4
0.083,1,4
0.05,1,4
0.5,1,4
0.125,1,4
0.115,205,4
0.1,1,4
0.013,1,4
0.031,1,4
0.111,1,4
0.019,1,4
0.012,10,4
0.4,1,4
0.143,1,4
3.5,15,4
0.1,1,4
0.091,1,4
0.143,1,4
0.111,1,4
0.029,1,4
0.5,1,4
0.1,1,4
0.031,1,4
0.105,1,4
0.067,1,4
0.148,14,4
0.012,1,4
0.043,1,4
0.111,1,4
0.148,16,4
0.026,1,4
0.032,1,4
0.077,1,4
0.021,1,4
0.059,1,4
0.125,1,4
0.052,1,4
0.143,1,4
0.043,64,4
0.019,1,4
0.125,1,4
0.111,1,4
0.056,1,4
0.4,1,4
0.125,1,4
0.111,1,4
0.04,1,4
0.045,50,4
0.071,1,4
0.007,1,4
0.111,1,4
1.313,20,5
3.387,136,5
0.833,4,5
1.286,1,5
1.111,2,5
2.29,34,5
0.889,54,5
1.057,511,5
2.143,5,5
3.429,9,5
0.812,674,5
0.385,4,5
1.489,3212,5
3.238,13,5
1.52,2925,5
2.889,1227,5
2.033,153,5
1.756,64,5
1.571,5,5
1.442,32,5
2.4,2,5
6.611,901,5
0.36,17,5
0.5,2,5
1.25,3,5
8.865,400,5
2.75,4,5
1.357,1,5
0.7,7,5
2,2,5
1.194,105,5
0.833,5,5
0.794,65,5
3.783,888,5
10.938,401,5
0.848,16,5
0.779,399,5
1.005,227,5
3.529,20,5
2.833,5,5
3.928,1025,5
1.333,69,5
0.605,199,5
2.103,120,5
8.375,256,5
2,4,5
2.667,43,5
0.444,1,5
1.788,166,5
0.49,259,5
1.125,2,5
1.842,8,5
2.189,428,5
3.387,161,5
1.75,4,5
1.857,7,5
1.5,2,5
0.75,29,5
2.179,149,5
1.612,44,5
4.778,164,5
1.2,15,5
0.923,45,5
0.6,2,5
0.25,2,5
1.523,2273,5
0.625,3,5
6.611,1003,5
1.875,28,5
0.906,51,5
1.214,15,5
0.615,15,5
1.25,3,5
3.795,839,5
0.529,17,5
0.98,691,5
4.364,17,5
0.8,2,5
1.795,35,5
0.89,193,5
0.906,98,5
0.385,1,5
1.8,5,5
0.333,7,5
1,6,5
1.357,12,5
1.194,59,5
1.813,26,5
2,150,5
1.95,34,5
1,2,5
0.541,23,5
3.313,147,5
6.714,9,5
0.667,4,5
1.4,3,5
6.085,526,5
0.125,1,5
3.783,838,5
3.132,36,5
0.873,88,5
2.167,2,5
0.5,213,5
