@relation page-blocks

@attribute Area numeric
@attribute Eccen numeric
@attribute Class {1,2,3,4,5}

@data
568,8.875,1
96,1.5,1
70,2.8,1
189,2.333,1
333,4.111,1
825,6.818,1
20,0.8,1
104,104,1
180,5,1
855,10.556,1
7416,12.875,1
64,1,1
25,1,1
1656,20.444,1
2001,3.783,1
20,0.8,1
528,3.667,1
576,16,1
345,13.8,1
153,1.889,1
315,3.889,1
180,1.8,1
2981,24.636,1
819,10.111,1
145,5.8,1
3252,22.583,1
880,7.273,1
180,2.222,1
16,0.25,1
108,3,1
112,2.286,1
480,13.333,1
180,1.8,1
128,2,1
328,5.125,1
189,3.857,1
288,4.5,1
2981,24.636,1
91,1.857,1
72,1.125,1
60,60,1
4396,22.429,1
1540,3.182,1
738,9.111,1
161,3.286,1
472,7.375,1
264,4.125,1
2610,26.1,1
224,3.5,1
660,5.455,1
1210,12.1,1
171,2.111,1
130,5.2,1
2470,6.842,1
976,15.25,1
494,2.923,1
135,5.4,1
424,6.625,1
329,6.714,1
56,0.875,1
970,9.7,1
860,8.6,1
2431,20.091,1
1548,19.111,1
162,2,1
790,7.9,1
1755,10.385,1
108,1.333,1
6285,27.933,1
40,1.6,1
9828,14.538,1
328,5.125,1
387,4.778,1
288,3.556,1
2466,30.444,1
264,4.125,1
798,16.286,1
1032,28.667,1
639,7.889,1
486,6,1
600,9.375,1
580,5.8,1
1050,21.429,1
981,12.111,1
5200,30.769,1
120,3.333,1
1016,15.875,1
472,7.375,1
88,1.375,1
128,2,1
405,5,1
90,0.9,1
64,1,1
924,7.636,1
1508,8.923,1
414,5.111,1
3000,5.208,1
162,2,1
400,4,1
232,3.625,1
47,47,1
410,4.1,1
1496,23.375,1
999,12.333,1
167,167,1
4466,22.786,1
96,1.5,1
5866,29.929,1
108,1.333,1
64,1,1
1260,15.556,1
132,0.917,1
124,7.75,1
152,2.375,1
231,4.714,1
12,1.333,1
176,2.75,1
5586,28.5,1
640,6.4,1
4564,23.286,1
99,99,1
408,6.375,1
315,6.429,1
2376,29.333,1
88,0.727,1
672,13.714,1
5070,30,1
216,3.375,1
729,9,1
380,23.75,1
6768,11.75,1
238,4.857,1
18,500,1
410,4.1,1
276,17.25,1
301,6.143,1
1200,18.75,1
1216,19,1
210,2.1,1
720,8.889,1
168,2.625,1
576,16,1
360,4.444,1
276,7.667,1
300,3,1
192,3,1
2691,33.222,1
261,3.222,1
1309,10.818,1
4590,56.667,1
84,1.714,1
119,2.429,1
1620,20,1
88,1.375,1
215,8.6,1
1575,19.444,1
144,1.778,1
105,2.143,1
180,2.222,1
560,8.75,1
2880,28.8,1
208,3.25,1
1099,22.429,1
592,9.25,1
310,3.1,1
256,4,1
801,9.889,1
873,10.778,1
65,2.6,1
108,1.333,1
344,5.375,1
2610,26.1,1
176,2.75,1
1550,15.5,1
261,3.222,1
2358,29.111,1
368,5.75,1
1184,18.5,1
108,1.333,1
852,5.917,1
1696,6.625,1
4488,7.792,1
288,4.5,1
119,2.429,1
891,11,1
1599,9.462,1
180,2.222,1
918,11.333,1
488,7.625,1
2979,36.778,1
297,3.667,1
972,12,1
1310,13.1,1
96,2.667,1
4824,59.556,1
2024,16.727,1
96,1.5,1
918,11.333,1
564,15.667,1
209,1.727,1
120,1.2,1
42,0.857,1
330,3.3,1
376,5.875,1
180,1.8,1
3087,38.111,1
1260,12.6,1
370,3.7,1
780,1.95,1
492,3.417,1
63,1.286,1
40,40,1
378,4.667,1
98,2,1
5768,29.429,1
585,7.222,1
152,2.375,1
891,11,1
1920,30,1
80,0.8,1
165,6.6,1
70,2.8,1
168,2.625,1
531,6.556,1
560,8.75,1
3542,18.071,1
410,4.1,1
91,1.857,1
256,4,1
2880,5,1
790,7.9,1
180,2.222,1
440,4.4,1
572,4.727,1
120,1.875,1
384,24,1
234,6.5,1
112,1.75,1
927,11.444,1
296,4.625,1
294,8.167,1
184,2.875,1
1359,16.778,1
160,2.5,1
700,14.286,1
49,1,1
253,2.091,1
10250,16.4,1
100,1,1
2799,34.556,1
630,6.3,1
774,9.556,1
60,1.667,1
1056,8.727,1
145,5.8,1
96,0.667,1
4806,59.333,1
3038,15.5,1
304,4.75,1
54,1.5,1
1176,6,1
4184,65.375,1
1000,10,1
84,1.714,1
4225,6.76,1
470,18.8,1
48,0.75,1
89,89,1
1472,23,1
423,5.222,1
12275,19.64,1
143,1.182,1
760,11.875,1
848,13.25,1
75,3,1
2475,30.556,1
322,6.571,1
88,0.727,1
80,1.25,1
4680,57.778,1
497,10.143,1
171,2.111,1
2630,26.3,1
371,7.571,1
4576,9.455,1
98,2,1
96,1.5,1
49,1,1
112,1.75,1
99,1.222,1
2720,27.2,1
200,2,1
104,1.625,1
282,7.833,1
1956,54.333,1
156,4.333,1
12,1.333,1
96,1.5,1
80,1.25,1
370,3.7,1
1561,31.857,1
91,1.857,1
330,3.3,1
144,2.25,1
270,2.7,1
112,2.286,1
94,23.5,1
248,3.875,1
532,1.474,1
153,1.889,1
110,1.1,1
4815,59.444,1
504,6.222,1
65,2.6,1
215,8.6,1
180,2.222,1
140,2.857,1
147,3,1
140,2.857,1
198,2.444,1
1281,26.143,1
936,14.625,1
64,4,1
5382,31.846,1
1352,8,1
56,0.875,1
552,8.625,1
1122,9.273,1
4650,7.44,1
315,6.429,1
104,1.625,1
261,3.222,1
344,5.375,1
704,5.818,1
441,5.444,1
6384,24.938,1
1048,16.375,1
5110,51.1,1
4784,7.077,1
140,2.857,1
5060,50.6,1
91,1.857,1
702,8.667,1
40,1.6,1
200,3.125,1
182,3.714,1
152,2.375,1
7024,27.438,1
180,2.222,1
1620,16.2,1
40,0.625,1
300,2.083,1
1570,15.7,1
570,15.833,1
756,9.333,1
1265,10.455,1
2655,32.778,1
1230,12.3,1
75,3,1
351,4.333,1
2808,4.875,1
264,1.833,1
88,0.727,1
980,9.8,1
3458,20.462,1
49,1,1
729,9,1
741,4.385,1
548,34.25,1
99,0.818,1
207,2.556,1
2840,28.4,1
2720,42.5,1
60,1.667,1
4599,56.778,1
306,3.778,1
378,4.667,1
434,8.857,1
330,3.3,1
7300,11.68,1
1790,17.9,1
9,1,1
232,3.625,1
927,11.444,1
12,1.333,1
2844,8.778,1
240,3.75,1
356,22.25,1
8088,14.042,1
162,2,1
657,8.111,1
1332,16.444,1
400,6.25,1
152,2.375,1
602,12.286,1
837,10.333,1
582,16.167,1
871,5.154,1
864,13.5,1
4625,7.4,1
336,6.857,1
242,2,1
56,1.143,1
2392,37.375,1
105,2.143,1
32,0.5,1
176,2.75,1
1001,20.429,1
455,9.286,1
1860,18.6,1
9,1,1
126,1.556,1
406,8.286,1
2988,36.889,1
987,20.143,1
130,1.3,1
2483,14.692,1
882,10.889,1
1350,16.667,1
672,10.5,1
6224,24.313,1
112,2.286,1
98,2,1
42,0.857,1
780,7.8,1
414,5.111,1
104,1.625,1
72,1.125,1
980,9.8,1
4543,37.545,1
95,3.8,1
3177,39.222,1
35,1.4,1
2430,30,1
42,0.857,1
286,2.364,1
1694,14,1
48,3,1
432,6.75,1
324,4,1
5824,29.714,1
55,0.455,1
531,6.556,1
564,15.667,1
1611,19.889,1
32,0.5,1
1962,24.222,1
640,1.6,1
1128,17.625,1
4824,59.556,1
98,2,1
504,10.286,1
70,2.8,1
209,1.727,1
4280,66.875,1
1071,13.222,1
1000,10,1
240,3.75,1
234,6.5,1
40,1.6,1
287,5.857,1
78,2.167,1
1474,3.045,1
812,16.571,1
84,2.333,1
176,2.75,1
700,14.286,1
140,2.857,1
152,2.375,1
682,5.636,1
512,8,1
424,6.625,1
525,10.714,1
1540,15.4,1
264,7.333,1
828,10.222,1
608,9.5,1
490,10,1
14,0.286,1
49,1,1
1416,9.833,1
280,4.375,1
54,1.5,1
715,5.909,1
2024,16.727,1
590,5.9,1
30,1.2,1
81,1,1
245,5,1
1548,19.111,1
217,4.429,1
135,5.4,1
2184,34.125,1
88,5.5,1
138,3.833,1
20,0.8,1
96,1.5,1
2376,4.125,1
360,4.444,1
155,6.2,1
152,2.375,1
1107,13.667,1
350,7.143,1
136,2.125,1
3132,21.75,1
2384,37.25,1
2882,23.818,1
1080,10.8,1
320,0.8,1
2190,21.9,1
344,5.375,1
114,3.167,1
27,27,1
184,2.875,1
130,1.3,1
963,11.889,1
96,1.5,1
38,9.5,1
3927,32.455,1
4200,21.429,1
110,0.909,1
740,7.4,1
340,3.4,1
7644,11.308,1
4815,59.444,1
1400,21.875,1
1510,15.1,1
828,10.222,1
512,8,1
102,2.833,1
1518,3.136,1
72,1.125,1
156,4.333,1
85,3.4,1
707,14.429,1
240,3.75,1
72,0.889,1
126,2.571,1
200,3.125,1
108,1.333,1
90,3.6,1
336,5.25,1
77,1.571,1
385,3.182,1
72,1.125,1
609,12.429,1
2259,27.889,1
3141,38.778,1
70,1.429,1
5208,26.571,1
184,2.875,1
344,5.375,1
900,11.111,1
693,5.727,1
66,1.833,1
808,12.625,1
873,10.778,1
96,1.5,1
301,6.143,1
360,0.9,1
396,2.75,1
2331,28.778,1
426,11.833,1
189,2.333,1
2871,23.727,1
330,2.727,1
119,2.429,1
12,0.75,1
405,5,1
187,0.647,1
190,1.9,1
133,2.714,1
180,2.222,1
560,8.75,1
1296,20.25,1
2280,22.8,1
3333,27.545,1
560,8.75,1
665,13.571,1
414,5.111,1
252,3.111,1
3311,27.364,1
261,3.222,1
2088,32.625,1
900,11.111,1
8640,11.852,1
77,1.571,1
156,1.083,1
1550,15.5,1
800,8,1
351,4.333,1
915,4.067,1
91,1.857,1
1188,14.667,1
3024,9.333,1
210,4.286,1
918,11.333,1
216,3.375,1
2013,16.636,1
98,2,1
36,2.25,1
576,7.111,1
1353,11.182,1
258,7.167,1
13542,2.473,1
1010,10.1,1
1590,15.9,1
273,5.571,1
230,9.2,1
592,9.25,1
747,9.222,1
180,1.8,1
56,0.875,1
161,3.286,1
405,16.2,1
120,1.875,1
610,6.1,1
1488,23.25,1
42,1.167,1
96,1.5,1
118,118,1
273,5.571,1
2097,25.889,1
468,5.778,1
864,2.667,1
110,1.1,1
81,1,1
1815,15,1
132,1.091,1
110,4.4,1
264,2.182,1
119,2.429,1
91,1.857,1
4596,31.917,1
24,1.5,1
864,6,1
4464,7.75,1
294,6,1
490,4.9,1
2613,15.462,1
160,6.4,1
264,4.125,1
112,2.286,1
99,0.818,1
56,1.143,1
231,4.714,1
120,1.875,1
369,4.556,1
96,1.5,1
945,11.667,1
900,9,1
234,2.889,1
180,1.8,1
110,1.1,1
81,1,1
84,1.714,1
494,2.923,1
161,3.286,1
88,0.727,1
384,6,1
1111,9.182,1
168,2.625,1
1512,18.667,1
3836,4.893,1
195,7.8,1
135,1.667,1
1834,37.429,1
1001,5.923,1
234,2.889,1
720,11.25,1
429,3.545,1
72,0.889,1
5744,22.438,1
115,4.6,1
208,3.25,1
231,4.714,1
2596,21.455,1
280,4.375,1
2510,25.1,1
186,5.167,1
423,5.222,1
558,15.5,1
312,2.167,1
306,3.778,1
1926,23.778,1
242,2,1
1647,20.333,1
396,4.889,1
160,6.4,1
2981,24.636,1
824,12.875,1
819,10.111,1
77,1.571,1
1197,24.429,1
63,0.778,1
5852,29.857,1
297,3.667,1
48,1.333,1
287,5.857,1
810,10,1
290,2.9,1
876,6.083,1
42,0.857,1
414,5.111,1
60,1.667,1
1467,18.111,1
1440,22.5,1
170,1.7,1
340,3.4,1
927,11.444,1
747,9.222,1
9,1,1
112,1.75,1
927,11.444,1
400,6.25,1
328,5.125,1
84,2.333,1
90,0.9,1
441,9,1
196,4,1
536,8.375,1
1309,10.818,1
140,2.857,1
14,0.286,1
210,4.286,1
77,1.571,1
77,1.571,1
50,2,1
84,1.714,1
60,2.4,1
1476,18.222,1
190,1.9,1
12,12,1
264,4.125,1
1008,20.571,1
160,1.6,1
1240,19.375,1
2710,27.1,1
380,3.8,1
1160,11.6,1
814,6.727,1
1450,14.5,1
75,3,1
66,1.833,1
240,2.4,1
248,3.875,1
72,2,1
160,2.5,1
800,8,1
112,1.75,1
1775,2.84,1
996,6.917,1
42,42,1
1310,13.1,1
224,3.5,1
1092,7.583,1
264,4.125,1
896,1.143,1
15,0.6,1
238,4.857,1
128,2,1
486,6,1
380,3.8,1
441,5.444,1
890,8.9,1
1034,8.545,1
4037,33.364,1
60,2.4,1
2875,5.435,1
729,9,1
245,5,1
1100,9.091,1
168,4.667,1
2590,13.214,1
576,16,1
182,3.714,1
198,2.444,1
567,7,1
1568,24.5,1
972,12,1
1715,35,1
1100,9.091,1
1184,18.5,1
56,1.143,1
330,2.727,1
104,1.625,1
55,2.2,1
847,17.286,1
1840,18.4,1
168,2.625,1
882,10.889,1
1665,20.556,1
240,3.75,1
162,4.5,1
3168,26.182,1
399,8.143,1
387,4.778,1
1122,9.273,1
140,2.857,1
570,5.7,1
432,6.75,1
630,6.3,1
432,6.75,1
670,6.7,1
344,5.375,1
84,2.333,1
200,3.125,1
803,6.636,1
516,3.583,1
168,3.429,1
830,8.3,1
738,9.111,1
104,1.625,1
1520,23.75,1
1620,20,1
70,2.8,1
990,9.9,1
42,0.857,1
2250,27.778,1
1092,22.286,1
496,7.75,1
128,2,1
21,0.429,1
312,2.167,1
3601,21.308,1
423,5.222,1
240,3.75,1
287,5.857,1
315,3.889,1
2640,21.818,1
1431,17.667,1
198,2.444,1
231,4.714,1
49,1,1
2871,23.727,1
4077,50.333,1
1000,10,1
492,13.667,1
3330,14.8,1
3471,20.538,1
140,5.6,1
96,0.667,1
126,2.571,1
108,1.333,1
136,2.125,1
531,6.556,1
927,11.444,1
273,5.571,1
190,1.9,1
168,2.625,1
640,10,1
370,3.7,1
518,10.571,1
36,1,1
77,1.571,1
4815,59.444,1
2205,27.222,1
576,7.111,1
390,3.9,1
441,5.444,1
217,4.429,1
231,4.714,1
1771,14.636,1
200,8,1
4806,59.333,1
483,9.857,1
972,12,1
72,1.125,1
96,1.5,1
28,0.571,1
12996,9,1
216,3.375,1
2964,17.538,1
480,4.8,1
735,15,1
136,2.125,1
1704,11.833,1
184,2.875,1
606,16.833,1
6090,31.071,1
2938,17.385,1
462,3.818,1
192,3,1
77,1.571,1
595,12.143,1
280,5.714,1
320,5,1
220,2.2,1
24,0.375,1
208,3.25,1
5558,28.357,1
120,1.875,1
2992,24.727,1
66,1.833,1
140,2.857,1
300,3,1
264,1.833,1
225,2.778,1
128,8,1
609,12.429,1
100,1,1
75,3,1
62,15.5,1
333,4.111,1
48,5.333,1
256,4,1
175,7,1
210,4.286,1
1474,12.182,1
520,8.125,1
3737,2.73,1
4200,65.625,1
200,3.125,1
392,8,1
50,50,1
81,1,1
126,2.571,1
22,5.5,1
1134,23.143,1
66,1.833,1
320,5,1
190,7.6,1
2414,0.479,1
9,1,1
145,145,2
1072,268,2
22,22,2
177,19.667,2
1500,166.67,2
193,193,2
107,107,2
9,9,2
2096,131,2
1632,181.33,2
339,37.667,2
15,15,2
40,40,2
1074,268.5,2
352,88,2
15,15,2
55,55,2
14,14,2
16,16,2
5797,20.059,2
314,78.5,2
9,9,2
29,29,2
14,14,2
138,34.5,2
776,48.5,2
52,52,2
12,12,2
14,14,2
127,127,2
40,10,2
348,38.667,2
1074,268.5,2
69,69,2
28,7,2
10,10,2
1072,268,2
1611,179,2
4697,38.818,2
106,106,2
12240,21.25,2
57,57,2
1074,268.5,2
67,67,2
777,86.333,2
23,23,2
117,117,2
339,37.667,2
12,3,2
537,537,2
1650,183.33,2
1608,178.67,2
22,22,2
234,6.5,2
47,47,2
73,73,2
232,58,2
117,117,2
79,79,2
48,12,2
87,87,2
1076,269,2
387,43,2
152,152,2
52,52,2
36,36,2
34,34,2
277,277,2
282,7.833,2
12,3,2
413,413,2
279,279,2
8,8,2
124,124,2
14,14,2
102,102,2
16,16,2
63,63,2
1076,269,2
47,47,2
35,1.4,2
13,13,2
19,19,2
14,14,2
148,148,2
1070,267.5,2
11,11,2
246,61.5,2
46,46,2
98,98,2
1410,156.67,2
1072,268,2
64,16,2
42,0.095,2
26,26,2
162,18,2
126,31.5,2
257,257,2
34,8.5,2
1070,267.5,2
14,14,2
30,30,2
40,10,2
830,207.5,2
42,42,2
126,126,2
32,32,2
44,11,2
18,4.5,2
12,12,2
33,3.667,2
29,29,2
1074,268.5,2
1072,268,2
1070,267.5,2
124,31,2
639,71,2
650,162.5,2
15,15,2
114,114,2
42,42,2
75,75,2
61,61,2
77,77,2
20,20,2
136,136,2
550,22,2
42,1.167,2
128,2,2
1076,269,2
255,255,2
18,18,2
147,147,2
398,99.5,2
39,39,2
1614,179.33,2
11,11,2
20,0.2,2
322,6.571,2
17,17,2
892,223,2
196,49,2
10,10,2
777,86.333,2
7,7,2
40,10,2
4225,6.76,2
9240,11.786,2
128,32,2
40,40,2
138,138,2
640,25.6,2
17,17,2
44,44,2
214,214,2
148,148,2
37,0.027,2
63,63,2
184,184,2
277,277,2
52,52,2
379,379,2
3336,23.167,2
36,36,2
14,14,2
76,4.75,2
14,14,2
81,81,2
13,13,2
92,23,2
6072,50.182,2
41,41,2
1650,183.33,2
45,45,2
13,13,2
58,58,2
5814,20.118,2
1848,28.875,2
159,159,2
20,20,2
1074,268.5,2
85,85,2
235,235,2
52,52,2
11,11,2
17,17,2
7,0.143,2
75,75,2
283,283,2
128,32,2
20,20,2
126,3.5,2
86,86,2
35,35,2
15,15,2
69,69,2
23,23,2
858,95.333,2
43,43,2
396,44,2
32,8,2
37,37,2
10,10,2
1400,56,2
10,10,2
16,16,2
206,206,2
131,131,2
8778,24.316,2
9,9,2
950,237.5,2
46,46,2
92,23,2
115,115,2
196,196,2
45,45,2
35,35,2
199,199,2
54,54,2
5530,55.3,2
18,18,2
8,8,2
1623,180.33,2
41,41,2
76,76,2
1070,267.5,2
348,38.667,2
19,19,2
17,17,2
1389,154.33,2
224,56,2
70,70,2
36,9,2
28,7,2
472,118,2
50,12.5,2
318,35.333,2
71,71,2
45,45,2
36,36,2
1072,268,2
29,29,2
70,70,2
2772,22.909,2
84,84,2
106,106,2
63,63,2
13,13,2
48,48,2
98,24.5,2
42,10.5,2
104,26,2
27,27,2
1074,268.5,2
1072,268,2
44,44,2
32,32,2
7,7,2
117,1.444,2
33,33,2
36,9,2
28,28,2
1074,268.5,2
159,159,2
19,19,2
98,2,2
78,78,2
28,28,2
288,288,2
432,27,2
17,17,2
199,199,2
198,49.5,2
17,17,2
172,172,2
17,17,2
161,161,2
8,8,2
6156,19,2
104,104,2
94,94,2
36,36,2
27,27,2
96,24,2
187,187,2
1072,268,2
19,19,2
278,278,2
200,50,2
44,11,2
44,11,2
44,44,2
14,14,2
17,17,2
100,25,2
1074,268.5,2
928,1.103,3
26367,0.754,3
87234,2.522,3
72204,4.144,3
868,1.107,3
3250,0.769,3
896,1.143,3
26243,0.988,3
868,1.107,3
896,1.143,3
4672,1.141,3
44416,2.711,3
899,1.069,3
22680,0.804,3
4158,1.048,3
4977,1.254,3
8835,0.979,3
9672,1.118,3
24360,0.863,3
25619,0.733,3
81954,2.707,3
896,1.143,3
6912,1.333,3
928,1.103,3
78352,2.843,3
24920,0.787,3
37,0.027,4
9,0.111,4
294,0.167,4
9,0.111,4
23,0.043,4
126,3.5,4
31,0.032,4
10,0.4,4
2150,0.012,4
7,0.143,4
9,0.111,4
7,0.143,4
47,0.021,4
54,0.019,4
9,0.111,4
25,0.04,4
54,0.019,4
20,0.05,4
117,0.009,4
8,0.125,4
8,0.125,4
12,0.083,4
84,0.012,4
8,0.5,4
198,0.045,4
8,0.125,4
17,0.059,4
13,0.077,4
16,0.063,4
8,0.5,4
10,0.4,4
34,0.029,4
22,0.045,4
15,0.067,4
10,0.4,4
76,0.013,4
13,0.077,4
34,0.118,4
7,0.143,4
38,0.105,4
18,0.056,4
8,0.125,4
9,0.111,4
18,0.222,4
10,0.1,4
7830,0.115,4
11,0.091,4
22,0.182,4
10,0.1,4
10,0.1,4
174,0.052,4
14,0.071,4
207,0.043,4
9,0.111,4
13,0.077,4
294,0.031,4
9,0.111,4
12,0.083,4
188,0.021,4
136,0.007,4
14,0.071,4
108,0.148,4
53,0.019,4
26,0.038,4
27,0.037,4
132,0.068,4
10,0.1,4
7,0.143,4
14,0.286,4
108,0.148,4
7,0.143,4
210,0.019,4
11,0.091,4
32,0.031,4
31,0.032,4
25,25,4
8844,0.014,4
38,0.026,4
102,2.833,5
40,0.625,5
67626,2.889,5
36,0.444,5
225,0.36,5
105,2.143,5
169,1,5
8,0.125,5
26386,1.057,5
336,1.313,5
464,1.813,5
70,0.7,5
1728,1.333,5
238,1.214,5
13442,6.085,5
45760,1.788,5
44,2.75,5
3456,2.667,5
140752,1.523,5
3969,0.605,5
2312,0.5,5
1769,2.103,5
26145,3.795,5
6192,4.778,5
20,0.8,5
35,1.4,5
329,6.714,5
32,0.5,5
480,1.875,5
72,1.125,5
20,1.25,5
25935,3.132,5
120,1.2,5
65,0.385,5
168,3.429,5
28,1.75,5
153,0.529,5
98368,2.189,5
20,1.25,5
60,2.4,5
65,0.385,5
11200,10.938,5
1548,1.194,5
1800,2,5
3555,1.756,5
23972,8.865,5
90,1.111,5
54,0.667,5
4900,0.49,5
142290,1.52,5
432,0.75,5
19278,6.611,5
3255,3.387,5
143993,1.489,5
918,0.794,5
78,2.167,5
2592,0.889,5
48,0.333,5
5865,0.812,5
2666,1.442,5
528,4.364,5
1147,1.194,5
5762,0.779,5
1020,3.529,5
77,1.571,5
30,0.833,5
1428,3.238,5
2660,1.842,5
924,0.848,5
2640,0.873,5
3392,3.313,5
3255,3.387,5
45,1.8,5
64,0.25,5
266,1.357,5
9999,0.98,5
19296,8.375,5
26062,3.783,5
39006,1.005,5
19278,6.611,5
12390,0.89,5
104,0.615,5
740,0.541,5
3871,1.612,5
63,1.286,5
32,2,5
54,1.5,5
2544,0.906,5
2730,1.795,5
26062,3.783,5
30,0.833,5
27058,3.928,5
128,2,5
266,1.357,5
91,1.857,5
1708,2.179,5
2201,2.29,5
1830,2.033,5
2496,0.923,5
36,1,5
780,1.95,5
15,0.6,5
2544,0.906,5
