@relation page-blocks

@attribute Lenght numeric
@attribute Eccen numeric
@attribute Class {1,2,3,4,5}

@data
195,21.667,1
41,4.556,1
141,17.625,1
96,24,1
82,9.111,1
69,8.625,1
81,9,1
272,27.2,1
499,49.9,1
3,1,1
20,2.857,1
97,16.167,1
7,7,1
164,23.429,1
95,11.875,1
49,6.125,1
40,5,1
8,0.8,1
91,10.111,1
13,1.182,1
42,6,1
121,13.444,1
18,2,1
10,0.769,1
101,9.182,1
511,51.1,1
3,0.375,1
41,6.833,1
36,4.5,1
64,6.4,1
75,8.333,1
20,2.222,1
24,4.8,1
16,1.778,1
83,10.375,1
159,12.231,1
14,2,1
11,0.647,1
7,1.4,1
27,1.929,1
67,6.7,1
43,8.6,1
64,8,1
210,26.25,1
8,1.6,1
36,4,1
32,4.571,1
302,25.167,1
91,6.5,1
56,8,1
177,19.667,1
99,9.9,1
19,2.111,1
27,3.857,1
306,34,1
21,2.625,1
12,1.5,1
271,27.1,1
57,8.143,1
103,11.444,1
165,18.333,1
99,12.375,1
90,8.182,1
35,4.375,1
21,2.625,1
18,2.25,1
24,1.412,1
65,5,1
10,1.25,1
13,1.857,1
15,1.364,1
14,1.75,1
131,13.1,1
175,14.583,1
487,37.462,1
39,4.333,1
350,20.588,1
131,13.1,1
17,2.125,1
6,1.5,1
14,1.75,1
18,1.8,1
12,1.5,1
400,30.769,1
13,2.167,1
123,13.667,1
108,12,1
264,29.333,1
63,6.3,1
410,25.625,1
95,15.833,1
35,5,1
57,9.5,1
121,12.1,1
4,0.4,1
53,4.818,1
185,23.125,1
60,6,1
24,3,1
236,23.6,1
11,1.375,1
5,1,1
99,99,1
20,2.857,1
81,9,1
98,9.8,1
85,10.625,1
49,5.444,1
41,4.556,1
281,31.222,1
37,6.167,1
69,9.857,1
60,10,1
19,2.375,1
43,4.778,1
15,2.143,1
49,5.444,1
13,1.625,1
33,3.667,1
25,3.125,1
9,0.818,1
57,5.182,1
11,1,1
11,1.571,1
4,0.5,1
37,3.7,1
22,2.75,1
221,36.833,1
256,36.571,1
424,26.5,1
53,7.571,1
16,1.6,1
171,6.107,1
38,4.75,1
86,10.75,1
14,2,1
356,23.733,1
39,7.8,1
26,3.25,1
63,7,1
9,0.75,1
3,0.6,1
4,0.571,1
37,4.111,1
106,6.235,1
81,13.5,1
262,26.2,1
33,3.3,1
20,2,1
19,2.375,1
25,3.125,1
48,4.8,1
86,7.818,1
261,32.625,1
117,14.625,1
15,1.364,1
57,4.071,1
4,0.571,1
21,2.625,1
7,0.875,1
101,10.1,1
54,4.909,1
16,1.6,1
96,12,1
271,24.636,1
73,6.636,1
91,91,1
169,6.76,1
18,1.8,1
83,9.222,1
28,2.8,1
471,18.84,1
22,1.294,1
7,1.4,1
100,10,1
76,8.444,1
409,29.214,1
23,2.556,1
32,3.556,1
22,2,1
25,2.5,1
7,1,1
8,0.727,1
80,13.333,1
31,31,1
38,2.714,1
284,31.556,1
21,2.1,1
150,18.75,1
36,5.143,1
24,1.333,1
17,1.889,1
41,6.833,1
12,2.4,1
535,59.444,1
301,21.5,1
29,4.143,1
17,2.125,1
326,36.222,1
59,7.375,1
525,65.625,1
13,1.857,1
39,4.875,1
53,6.625,1
14,1.75,1
41,5.857,1
7,1.4,1
30,4.286,1
65,6.5,1
96,16,1
216,27,1
11,1.833,1
201,22.333,1
14,2,1
63,9,1
190,23.75,1
109,12.111,1
44,3.667,1
94,18.8,1
7,0.875,1
201,10.579,1
18,4.5,1
59,6.556,1
34,4.857,1
43,6.143,1
75,15,1
19,1.9,1
9,1.5,1
26,3.714,1
14,2.8,1
261,26.1,1
86,12.286,1
7,1.4,1
118,13.111,1
20,1.818,1
38,5.429,1
162,20.25,1
271,24.636,1
14,2.333,1
73,8.111,1
12,1.5,1
183,26.143,1
21,2.625,1
245,27.222,1
251,27.889,1
70,8.75,1
7,1,1
6,1.2,1
19,3.167,1
24,4,1
85,7.727,1
5,1,1
20,2.5,1
177,17.7,1
37,3.7,1
38,5.429,1
30,3,1
176,7.333,1
43,7.167,1
34,4.857,1
6,0.75,1
340,24.286,1
112,10.182,1
7,1,1
36,7.2,1
5,0.833,1
24,2.667,1
86,9.556,1
7,1.4,1
16,2,1
22,2.75,1
12,1.714,1
24,1.412,1
23,4.6,1
126,15.75,1
11,1.375,1
39,7.8,1
109,13.625,1
309,12.875,1
280,11.667,1
82,10.25,1
80,8.889,1
79,7.182,1
32,4.571,1
5,0.714,1
97,16.167,1
370,26.429,1
465,51.667,1
98,10.889,1
32,5.333,1
26,3.25,1
8,0.8,1
54,3.6,1
83,10.375,1
65,9.286,1
109,13.625,1
24,1.5,1
12,2,1
20,2.5,1
41,5.857,1
271,27.1,1
342,22.8,1
74,9.25,1
45,5.625,1
35,4.375,1
24,3,1
16,2,1
7,1.4,1
15,2.143,1
114,14.25,1
52,5.778,1
13,2.167,1
39,7.8,1
148,16.444,1
8,0.727,1
42,8.4,1
122,10.167,1
42,4.2,1
46,4.182,1
12,1.5,1
118,118,1
41,41,1
38,3.455,1
276,30.667,1
20,2.222,1
53,7.571,1
63,7.875,1
22,3.143,1
350,26.923,1
8,1.143,1
16,1.778,1
53,5.3,1
3,1,1
348,26.769,1
42,6,1
13,2.6,1
4,1.333,1
22,2.75,1
28,5.6,1
11,1.833,1
8,1.143,1
129,10.75,1
12,12,1
23,2.875,1
59,8.429,1
10,0.833,1
116,1.333,1
162,20.25,1
184,7.077,1
27,3.857,1
70,3.182,1
10,2.5,1
15,1.875,1
269,19.214,1
17,2.429,1
36,3.6,1
207,23,1
50,5.556,1
18,2.571,1
126,12.6,1
80,8,1
118,10.727,1
11,1.571,1
9,0.9,1
13,1.625,1
20,2.222,1
82,9.111,1
249,10.826,1
230,25.556,1
183,13.071,1
25,3.571,1
40,5.714,1
309,30.9,1
22,3.143,1
18,3,1
241,30.125,1
11,1.1,1
33,4.125,1
9,1.125,1
215,30.714,1
23,3.286,1
32,4,1
510,63.75,1
14,2,1
9,0.9,1
172,19.111,1
148,18.5,1
18,2.571,1
148,21.143,1
126,12.6,1
132,14.667,1
21,2.333,1
25,2.273,1
76,9.5,1
53,6.625,1
337,25.923,1
12,1.5,1
294,11.308,1
88,8.8,1
6,0.857,1
29,5.8,1
21,3,1
27,3,1
147,11.308,1
3,0.6,1
71,7.889,1
31,2.067,1
17,1.889,1
433,33.308,1
9,1.125,1
251,22.818,1
49,8.167,1
186,20.667,1
189,27,1
13,1.857,1
59,7.375,1
28,3.111,1
167,13.917,1
34,3.4,1
66,7.333,1
186,7.44,1
14,1.556,1
43,5.375,1
30,6,1
82,8.2,1
435,31.071,1
98,5.765,1
24,3,1
9,0.9,1
82,9.111,1
29,3.222,1
112,12.444,1
9,1.286,1
44,2.75,1
59,5.9,1
62,5.636,1
30,2.727,1
25,2.5,1
42,4.667,1
17,2.429,1
20,2,1
9,0.9,1
12,2,1
33,3.3,1
35,3.5,1
227,17.462,1
19,2.375,1
12,1.333,1
30,3.333,1
36,4,1
271,27.1,1
101,11.222,1
27,3.857,1
26,3.714,1
171,19,1
50,6.25,1
51,5.667,1
11,1.375,1
86,9.556,1
39,3.25,1
13,1.3,1
19,3.8,1
19,2.375,1
5,1,1
29,3.222,1
44,5.5,1
102,11.333,1
151,15.1,1
229,28.625,1
417,26.063,1
408,25.5,1
33,3.667,1
464,51.556,1
94,15.667,1
13,2.6,1
14,2.333,1
274,22.833,1
14,1.75,1
45,7.5,1
17,3.4,1
45,5,1
152,11.692,1
16,2.286,1
153,10.929,1
6,1.2,1
42,3.818,1
22,2.75,1
64,7.111,1
17,1.7,1
23,2.556,1
4,0.444,1
94,15.667,1
57,5.7,1
11,1.222,1
6,0.857,1
39,4.875,1
393,24.563,1
25,3.571,1
27,3.375,1
25,2.273,1
508,56.444,1
20,2.857,1
7,0.875,1
267,29.667,1
23,2.875,1
37,4.625,1
136,19.429,1
15,1.875,1
29,3.222,1
21,2.1,1
1,0.125,1
510,56.667,1
54,6,1
43,3.583,1
35,3.5,1
70,8.75,1
39,4.333,1
357,32.455,1
30,1.5,1
57,7.125,1
20,3.333,1
90,15,1
35,5,1
346,49.429,1
213,16.385,1
22,1.833,1
7,0.875,1
31,3.875,1
6,1,1
20,2.857,1
32,4,1
32,6.4,1
342,9,1
75,15,1
37,4.625,1
410,10.789,1
25,2.273,1
98,14,1
71,8.875,1
19,4.75,1
39,4.875,1
24,3,1
23,2.875,1
245,22.273,1
109,9.909,1
47,5.875,1
84,8.4,1
124,5.391,1
299,33.222,1
94,8.545,1
9,3,1
69,11.5,1
40,5.714,1
181,11.313,1
28,3.5,1
21,2.333,1
11,1.222,1
202,25.25,1
17,2.125,1
20,2.857,1
261,26.1,1
63,6.3,1
15,1.875,1
13,2.6,1
25,1.923,1
19,2.375,1
55,6.111,1
6,1.2,1
80,10,1
9,9,1
20,2.222,1
407,29.071,1
13,2.167,1
40,4,1
16,2,1
174,19.333,1
183,16.636,1
25,3.125,1
38,4.75,1
80,10,1
11,1.833,1
209,8.708,1
4,1.333,1
12,1.2,1
63,9,1
124,12.4,1
136,9.067,1
54,6.75,1
371,26.5,1
10,1,1
8,0.727,1
23,1.917,1
22,5.5,1
311,25.917,1
508,50.8,1
41,5.125,1
12,2,1
7,0.636,1
33,3.3,1
4,0.571,1
20,3.333,1
19,1.9,1
29,4.833,1
33,4.714,1
45,5,1
14,14,1
20,1.818,1
65,9.286,1
22,2.75,1
299,33.222,1
7,1,1
16,2,1
331,36.778,1
96,16,1
138,15.333,1
288,26.182,1
85,7.727,1
185,7.4,1
257,3.338,1
13,2.167,1
14,1.556,1
25,2.273,1
7,0.875,1
29,3.625,1
12,1.333,1
71,10.143,1
155,15.5,1
84,3.36,1
18,1.8,1
100,14.286,1
32,3.2,1
23,2.3,1
57,4.071,1
10,1.667,1
11,1.571,1
53,6.625,1
259,28.778,1
38,5.429,1
509,50.9,1
41,5.125,1
440,33.846,1
23,3.286,1
30,3,1
122,15.25,1
20,2,1
32,3.556,1
83,6.917,1
19,2.714,1
354,27.231,1
139,17.375,1
20,0.909,1
159,2.013,1
8,0.727,1
175,25,1
29,2.9,1
12,1.5,1
511,51.1,1
11,1.222,1
16,2.286,1
8,1,1
46,4.6,1
6,0.6,1
10,1.429,1
13,1.625,1
14,1.75,1
11,0.917,1
80,8,1
34,3.4,1
23,2.875,1
59,6.556,1
40,40,1
35,4.375,1
122,13.556,1
15,2.143,1
8,1.143,1
17,1.889,1
79,8.778,1
218,16.769,1
9,1.286,1
18,2.571,1
320,22.857,1
178,25.429,1
13,2.167,1
30,2.727,1
123,13.667,1
115,10.455,1
32,6.4,1
9,0.692,1
12,1.5,1
44,4.889,1
33,5.5,1
98,9.8,1
242,24.2,1
42,5.25,1
59,7.375,1
100,9.091,1
155,17.222,1
71,3.227,1
22,2.444,1
19,2.111,1
292,26.545,1
23,2.875,1
219,31.286,1
49,4.9,1
145,14.5,1
21,2.1,1
249,24.9,1
93,9.3,1
16,2,1
18,2,1
9,0.9,1
33,2.75,1
160,17.778,1
97,16.167,1
389,55.571,1
38,3.8,1
124,13.778,1
186,7.44,1
34,3.4,1
155,15.5,1
17,2.125,1
20,2.222,1
61,6.1,1
10,1.429,1
10,1.667,1
52,5.2,1
36,5.143,1
42,4.667,1
359,22.438,1
336,14,1
14,1.75,1
57,7.125,1
18,2.571,1
25,2.5,1
508,56.444,1
99,11,1
35,5,1
125,13.889,1
42,3.5,1
417,29.786,1
118,9.833,1
8,0.727,1
26,2.6,1
47,4.7,1
63,7.875,1
73,9.125,1
55,6.111,1
80,6.667,1
18,2.571,1
198,28.286,1
19,2.375,1
18,2.25,1
50,6.25,1
70,14,1
30,3.75,1
38,2.923,1
3,1,1
54,7.714,1
40,4.444,1
72,8,1
130,13,1
14,1.75,1
11,1.571,1
25,3.125,1
22,2.2,1
9,0.818,1
32,3.556,1
28,5.6,1
12,1.5,1
11,1.571,1
29,4.143,1
20,2.857,1
49,8.167,1
10,1.429,1
11,1.571,1
6,0.75,1
46,4.6,1
192,24,1
39,3.9,1
131,13.1,1
389,22.882,1
173,17.3,1
3,0.429,1
43,8.6,1
49,5.444,1
15,1.875,1
12,1.333,1
285,31.667,1
69,13.8,1
8,1.333,1
170,6.538,1
433,39.364,1
79,7.9,1
31,3.875,1
163,18.111,1
14,1.75,1
7,3.5,1
19,3.8,1
17,3.4,1
4,0.8,1
15,2.143,1
221,20.091,1
125,11.364,1
3,0.375,1
125,12.5,1
60,6,1
87,9.667,1
48,6,1
28,4,1
27,3.857,1
46,5.75,1
10,1,1
18,1.8,1
9,1.8,1
26,26,2
194,48.5,2
199,199,2
13,13,2
62,62,2
524,131,2
537,179,2
462,24.316,2
157,78.5,2
129,43,2
10,10,2
257,257,2
29,29,2
544,181.33,2
10,10,2
14,14,2
116,38.667,2
42,42,2
172,172,2
117,117,2
9,9,2
37,37,2
415,207.5,2
16,16,2
52,52,2
28,28,2
286,95.333,2
11,11,2
124,124,2
115,28.75,2
32,32,2
537,268.5,2
75,75,2
18,18,2
36,36,2
45,45,2
537,268.5,2
536,268,2
213,71,2
54,18,2
333,66.6,2
446,223,2
15,15,2
19,19,2
10,10,2
127,127,2
300,12,2
535,267.5,2
6,3,2
536,178.67,2
110,22,2
14,2,2
553,55.3,2
70,70,2
59,19.667,2
28,28,2
11,11,2
7,1.167,2
20,10,2
40,40,2
8,8,2
535,267.5,2
14,14,2
20,20,2
136,136,2
8,8,2
11,11,2
40,40,2
538,179.33,2
148,148,2
46,46,2
47,7.833,2
536,268,2
1,0.143,2
48,24,2
259,86.333,2
2,0.2,2
199,199,2
252,22.909,2
23,23,2
13,13,2
11,11,2
47,47,2
23,23,2
22,11,2
63,63,2
184,184,2
22,22,2
277,277,2
18,9,2
36,36,2
108,27,2
17,17,2
470,156.67,2
22,11,2
537,268.5,2
15,15,2
413,413,2
16,16,2
20,10,2
19,4.75,2
14,14,2
63,31.5,2
46,46,2
510,21.25,2
63,63,2
106,35.333,2
259,86.333,2
279,279,2
19,19,2
288,288,2
54,54,2
107,107,2
161,161,2
49,24.5,2
52,52,2
341,20.059,2
537,268.5,2
14,14,2
16,2,2
69,34.5,2
85,85,2
537,268.5,2
17,17,2
48,48,2
12,12,2
19,19,2
8,8,2
142,23.667,2
8,8,2
10,10,2
9,4.5,2
13,13,2
42,42,2
9,9,2
13,13,2
236,118,2
35,35,2
14,14,2
62,31,2
427,38.818,2
116,38.667,2
204,102,2
206,206,2
29,29,2
183,61,2
18,9,2
16,8,2
126,126,2
214,214,2
255,255,2
536,268,2
19,19,2
538,269,2
13,1.444,2
379,379,2
123,61.5,2
44,44,2
18,9,2
159,159,2
32,32,2
8,8,2
14,7,2
52,26,2
58,58,2
39,6.5,2
145,145,2
176,88,2
9,2.25,2
169,6.76,2
24,12,2
17,17,2
1,0.027,2
550,183.33,2
463,154.33,2
106,106,2
536,268,2
75,75,2
17,17,2
78,78,2
537,179,2
20,20,2
79,79,2
117,117,2
535,267.5,2
235,235,2
500,166.67,2
20,20,2
8,8,2
342,20.118,2
231,28.875,2
25,12.5,2
537,268.5,2
86,86,2
186,186,2
39,39,2
63,63,2
46,23,2
180,180,2
41,41,2
15,15,2
116,58,2
34,34,2
113,37.667,2
17,17,2
147,147,2
14,7,2
21,3.5,2
196,196,2
550,183.33,2
14,14,2
81,81,2
342,19,2
39,39,2
22,22,2
28,28,2
14,14,2
106,106,2
87,87,2
283,283,2
537,268.5,2
13,13,2
16,16,2
541,180.33,2
94,94,2
538,269,2
104,104,2
114,114,2
84,84,2
280,56,2
33,33,2
61,61,2
46,23,2
7,7,2
102,102,2
51,51,2
537,268.5,2
22,11,2
131,131,2
101,50.5,2
76,76,2
98,98,2
15,15,2
30,30,2
52,52,2
537,537,2
47,47,2
29,29,2
6,3,2
7,7,2
17,8.5,2
325,162.5,2
22,22,2
32,16,2
57,57,2
77,77,2
152,152,2
199,99.5,2
475,237.5,2
17,17,2
536,268,2
41,41,2
14,14,2
536,268,2
35,35,2
43,43,2
73,73,2
69,69,2
14,14,2
14,14,2
552,50.182,2
115,115,2
46,6.571,2
193,193,2
17,17,2
67,67,2
33,33,2
159,159,2
17,17,2
278,278,2
44,44,2
65,65,2
34,34,2
138,138,2
132,44,2
278,23.167,2
69,69,2
95,95,2
44,44,2
52,52,2
45,45,2
128,25.6,2
98,49,2
9,9,2
11,3.667,2
304,101.33,2
32,1.143,3
31,1.107,3
66,1.048,3
73,1.141,3
472,2.843,3
161,0.988,3
32,1.103,3
140,0.787,3
469,2.522,3
31,1.107,3
32,1.143,3
93,0.979,3
158,1.033,3
137,0.733,3
149,1.795,3
135,0.804,3
79,1.254,3
141,0.754,3
145,0.863,3
547,4.144,3
96,1.333,3
32,1.103,3
104,1.118,3
471,2.707,3
347,2.711,3
1,0.077,4
1,0.091,4
2,0.182,4
1,0.1,4
1,0.059,4
7,0.167,4
30,0.115,4
4,0.148,4
1,0.077,4
2,0.4,4
25,25,4
1,0.111,4
1,0.125,4
1,0.083,4
1,0.04,4
1,0.077,4
1,0.067,4
1,0.032,4
1,0.143,4
1,0.032,4
1,0.111,4
1,0.056,4
1,0.063,4
1,0.111,4
3,0.068,4
1,0.143,4
1,0.143,4
1,0.125,4
1,0.019,4
1,0.1,4
2,0.5,4
2,0.021,4
1,0.019,4
1,0.013,4
2,0.5,4
1,0.125,4
2,0.4,4
1,0.019,4
1,0.038,4
1,0.009,4
11,0.014,4
1,0.143,4
1,0.029,4
1,0.071,4
4,0.043,4
1,0.111,4
1,0.027,4
2,0.4,4
2,0.019,4
1,0.125,4
1,0.024,4
1,0.125,4
4,0.148,4
1,0.043,4
2,0.143,4
1,0.111,4
3,0.045,4
1,0.026,4
1,0.05,4
2,0.118,4
1,0.012,4
1,0.021,4
1,0.091,4
2,0.167,4
21,3.5,4
2,0.222,4
1,0.007,4
1,0.077,4
5,0.012,4
1,0.111,4
1,0.1,4
3,0.043,4
1,0.083,4
1,0.045,4
1,0.037,4
1,0.031,4
1,0.026,4
1,0.1,4
3,0.052,4
315,3.795,5
61,2.033,5
463,1.489,5
277,3.337,5
7,0.7,5
60,2,5
5,0.385,5
49,0.605,5
4,0.8,5
5,1.25,5
10,1.111,5
6,1,5
79,1.756,5
198,1.005,5
5,1.25,5
43,1.194,5
47,2.474,5
172,4.778,5
79,1.612,5
48,1.655,5
29,1.813,5
48,4.364,5
4,0.5,5
9,1.286,5
357,6.611,5
17,1.889,5
4,0.19,5
5,0.833,5
9,1.8,5
68,3.238,5
6,0.667,5
16,2,5
12,2,5
13,2.167,5
314,3.783,5
314,3.783,5
18,0.75,5
17,1.214,5
4,0.25,5
48,0.873,5
61,2.179,5
105,0.89,5
146,12.167,5
22,1,5
106,3.313,5
96,2.667,5
27,0.794,5
9,0.36,5
12,2.4,5
8,0.615,5
48,0.906,5
465,1.52,5
9,1.125,5
62,1.442,5
11,1.571,5
11,2.75,5
14,0.933,5
30,0.448,5
70,1.795,5
48,0.923,5
286,1.788,5
9,1.5,5
9,0.529,5
13,1.857,5
24,3.429,5
34,0.5,5
48,1.333,5
326,3.928,5
350,10.938,5
19,1.357,5
28,0.848,5
20,0.541,5
72,1.946,5
463,1.523,5
70,1.842,5
17,2.833,5
3,0.6,5
105,3.387,5
402,8.375,5
442,2.889,5
37,1.194,5
7,1.75,5
25,0.735,5
5,0.833,5
99,0.98,5
5,0.385,5
13,1,5
47,6.714,5
461,8.865,5
49,0.49,5
71,2.29,5
167,1.057,5
67,0.779,5
48,0.889,5
105,3.387,5
15,2.143,5
8,2,5
30,1.875,5
61,2.103,5
19,1.357,5
357,6.611,5
7,1.4,5
69,0.812,5
