@relation page-blocks

@attribute Lenght numeric
@attribute Eccen numeric
@attribute Class {1,2,3,4,5}

@data
115,11.5,1
33,3.667,1
11,1.571,1
410,10.789,1
195,21.667,1
268,29.778,1
212,21.2,1
9,1.125,1
117,14.625,1
49,4.9,1
10,1.667,1
75,7.5,1
385,27.5,1
86,12.286,1
54,7.714,1
126,12.6,1
508,56.444,1
6,1,1
82,10.25,1
298,21.286,1
101,14.429,1
6,1.2,1
171,17.1,1
86,7.818,1
25,3.125,1
81,9,1
18,1.8,1
138,10.615,1
23,1.353,1
16,2,1
166,18.444,1
31,3.875,1
48,4.8,1
13,1.857,1
36,4,1
56,8,1
38,5.429,1
26,1.182,1
46,5.75,1
127,15.875,1
185,20.556,1
155,15.5,1
24,4,1
121,13.444,1
186,20.667,1
182,26,1
59,9.833,1
48,6.857,1
31,3.875,1
23,2.875,1
521,74.429,1
41,4.556,1
41,5.857,1
222,17.077,1
23,2.875,1
21,3,1
116,12.889,1
5,0.833,1
21,3,1
8,0.727,1
31,3.875,1
63,12.6,1
216,30.857,1
101,12.625,1
105,11.667,1
67,5.583,1
11,1.571,1
72,6,1
30,6,1
233,21.182,1
114,14.25,1
41,3.727,1
101,2.73,1
56,5.091,1
71,8.875,1
6,0.857,1
142,11.833,1
96,16,1
314,22.429,1
9,1.286,1
17,2.833,1
181,20.111,1
48,6,1
34,2.429,1
184,20.444,1
4,0.667,1
7,0.875,1
19,1.9,1
13,2.167,1
15,1.875,1
20,2.5,1
18,1.8,1
19,2.714,1
24,1.412,1
70,7.778,1
186,13.286,1
63,7,1
54,6.75,1
39,7.8,1
49,5.444,1
5,0.139,1
85,9.444,1
48,6,1
11,1.375,1
57,5.182,1
24,2.667,1
39,7.8,1
37,4.111,1
43,4.778,1
4,0.571,1
17,2.429,1
141,17.625,1
38,3.8,1
124,5.391,1
30,3,1
103,11.444,1
508,50.8,1
4,0.571,1
51,5.1,1
38,4.222,1
6,1,1
43,5.375,1
6,1,1
511,63.875,1
155,19.375,1
33,4.125,1
16,2.286,1
46,7.667,1
49,5.444,1
256,25.6,1
292,11.68,1
19,1.9,1
511,56.778,1
148,16.444,1
75,9.375,1
24,3,1
99,11,1
14,2.8,1
16,2.286,1
123,9.462,1
215,30.714,1
70,8.75,1
348,26.769,1
32,5.333,1
6,1.5,1
16,1.778,1
191,14.692,1
193,24.125,1
125,17.857,1
32,3.2,1
100,10,1
150,10.714,1
95,15.833,1
34,3.778,1
42,6,1
12,1.5,1
30,3.333,1
16,2,1
348,24.857,1
69,1.816,1
7,0.778,1
9,1.286,1
26,3.25,1
271,22.583,1
26,3.25,1
22,1.833,1
57,5.7,1
39,3.9,1
433,39.364,1
98,5.765,1
28,2.8,1
13,2.167,1
40,4.444,1
155,15.5,1
9,0.818,1
20,2,1
13,0.684,1
147,13.364,1
12,1.5,1
17,2.125,1
344,43,1
116,11.6,1
129,14.333,1
47,11.75,1
7,1.167,1
84,8.4,1
36,36,1
18,2.571,1
10,1.667,1
22,2.444,1
23,3.286,1
90,8.182,1
110,15.714,1
21,2.625,1
44,11,1
11,1.571,1
42,42,1
249,27.667,1
284,23.667,1
64,6.4,1
79,7.9,1
85,6.538,1
41,4.556,1
15,2.143,1
353,9.051,1
17,2.429,1
104,13,1
165,16.5,1
24,3,1
67,5.154,1
22,2,1
240,30,1
20,2.222,1
96,16,1
274,34.25,1
174,19.333,1
19,2.111,1
109,13.625,1
44,4.889,1
533,59.222,1
16,2.286,1
62,8.857,1
12,2,1
82,10.25,1
8,1.143,1
25,2.5,1
35,5,1
271,33.875,1
510,56.667,1
183,22.875,1
26,2.889,1
54,6,1
42,6,1
8,1,1
124,5.167,1
15,1.667,1
18,2.25,1
26,3.25,1
14,1.75,1
107,11.889,1
418,29.857,1
81,9,1
7,0.875,1
14,1.556,1
4,1,1
7,1.167,1
13,1.625,1
23,2.556,1
13,1.857,1
13,2.6,1
69,7.667,1
271,24.636,1
19,2.111,1
19,1.9,1
261,21.75,1
453,50.333,1
37,4.111,1
56,18.667,1
185,16.818,1
67,5.583,1
5,0.625,1
7,0.875,1
44,7.333,1
106,13.25,1
38,5.429,1
42,8.4,1
215,26.875,1
192,24,1
180,22.5,1
6,0.75,1
18,3.6,1
10,1.429,1
207,29.571,1
340,14.167,1
95,15.833,1
195,24.375,1
6,3,1
180,22.5,1
14,2,1
167,167,1
19,2.111,1
245,35,1
227,16.214,1
124,15.5,1
59,6.556,1
34,3.778,1
13,1.857,1
271,27.1,1
8,1,1
38,5.429,1
31,4.429,1
118,23.6,1
11,1.571,1
34,3.778,1
22,1.294,1
11,1.571,1
208,26,1
82,8.2,1
17,1.7,1
8,1.333,1
14,2,1
74,9.25,1
50,4.545,1
96,16,1
8,0.667,1
43,4.778,1
22,2.75,1
26,3.25,1
262,23.818,1
29,2.636,1
63,9,1
23,2.3,1
251,25.1,1
73,6.083,1
12,1.5,1
47,5.222,1
14,2,1
5,0.714,1
346,43.25,1
4,0.8,1
4,0.571,1
166,18.444,1
197,19.7,1
123,13.667,1
11,1.1,1
349,26.846,1
108,12,1
37,4.625,1
21,2.333,1
30,3.75,1
89,22.25,1
13,1.444,1
197,19.7,1
27,3.857,1
56,6.222,1
6,0.75,1
6,0.857,1
84,10.5,1
16,2,1
311,34.556,1
61,6.1,1
25,2.273,1
13,1.625,1
32,3.556,1
31,4.429,1
23,2.3,1
54,4.909,1
133,19,1
30,3,1
127,14.111,1
7,1.4,1
28,4.667,1
320,11.852,1
41,5.125,1
65,7.222,1
4,0.444,1
17,2.833,1
41,5.857,1
6,0.857,1
10,1,1
15,3,1
58,11.6,1
69,13.8,1
15,1.875,1
26,3.714,1
73,6.636,1
85,12.143,1
11,2.75,1
36,3.6,1
12,1.5,1
66,9.429,1
26,3.25,1
33,3,1
23,2.556,1
92,10.222,1
382,22.471,1
7,1,1
12,1.5,1
18,2.25,1
13,2.167,1
34,4.857,1
11,1.222,1
118,9.833,1
40,6.667,1
177,19.667,1
6,1.2,1
39,3.25,1
31,6.2,1
207,17.25,1
7,0.875,1
172,19.111,1
4,0.8,1
291,22.385,1
104,104,1
8,0.727,1
130,13,1
19,3.8,1
13,2.167,1
19,2.714,1
262,26.2,1
375,53.571,1
50,5.556,1
240,26.667,1
170,7.083,1
4,0.5,1
268,26.8,1
326,36.222,1
41,5.125,1
102,11.333,1
46,5.111,1
327,32.7,1
28,4.667,1
73,8.111,1
70,8.75,1
13,2.6,1
347,38.556,1
25,3.571,1
331,36.778,1
233,29.125,1
284,21.846,1
27,2.7,1
11,1,1
18,1.8,1
46,4.6,1
21,2.625,1
18,2.25,1
11,1.571,1
38,5.429,1
26,3.25,1
46,6.571,1
63,7.875,1
535,59.444,1
36,5.143,1
18,1.8,1
141,10.071,1
60,5.455,1
22,2,1
25,3.571,1
116,1.333,1
181,18.1,1
13,1.625,1
36,4.5,1
187,7.792,1
19,1.9,1
280,11.667,1
30,3,1
22,3.667,1
20,2.5,1
49,8.167,1
356,22.25,1
18,2,1
95,13.571,1
12,1.333,1
146,24.333,1
163,18.111,1
125,5.435,1
31,4.429,1
116,8.923,1
168,14,1
323,24.846,1
170,6.538,1
58,8.286,1
26,4.333,1
6,0.75,1
4,0.571,1
94,9.4,1
17,2.125,1
70,14,1
330,33,1
34,3.091,1
95,11.875,1
90,15,1
38,4.75,1
13,1.857,1
31,5.167,1
13,2.6,1
8,1.143,1
184,20.444,1
47,5.222,1
62,5.636,1
53,6.625,1
126,15.75,1
16,2,1
49,5.444,1
57,8.143,1
116,9.667,1
96,19.2,1
19,2.714,1
29,3.222,1
190,17.273,1
98,10.889,1
30,4.286,1
262,26.2,1
79,7.182,1
115,9.583,1
399,28.5,1
82,9.111,1
13,1.3,1
26,3.25,1
159,17.667,1
4,1.333,1
86,7.818,1
216,18,1
9,1,1
33,2.538,1
349,38.778,1
9,1.286,1
22,2,1
37,3.7,1
31,2.818,1
251,25.1,1
36,4,1
11,1.1,1
22,2.444,1
196,24.5,1
99,19.8,1
52,5.2,1
19,2.714,1
311,25.917,1
76,6.909,1
31,3.1,1
232,25.778,1
18,2,1
44,4.889,1
91,10.111,1
57,5.7,1
19,1.9,1
13,1.857,1
48,4.8,1
259,28.778,1
99,11,1
19,1.9,1
33,3,1
16,2,1
59,7.375,1
12,12,1
118,10.727,1
8,1,1
109,13.625,1
22,2.2,1
57,7.125,1
511,56.778,1
40,5,1
6,0.75,1
167,18.556,1
91,13,1
21,3,1
44,4.4,1
58,8.286,1
14,2.333,1
398,39.8,1
118,16.857,1
43,4.778,1
38,4.222,1
151,16.778,1
21,1.235,1
84,3.36,1
28,4.667,1
154,19.25,1
371,16.13,1
96,16,1
34,4.25,1
19,2.714,1
8,0.667,1
76,9.5,1
44,4.889,1
47,23.5,1
40,4.444,1
20,2.857,1
13,13,1
10,1,1
35,3.889,1
43,3.909,1
118,4.72,1
174,21.75,1
64,9.143,1
17,1.889,1
414,34.5,1
38,4.222,1
78,7.8,1
8,0.727,1
71,5.917,1
100,11.111,1
17,1.889,1
18,1.8,1
64,3.556,1
13,1.857,1
96,8.727,1
14,1.75,1
261,10.44,1
49,5.444,1
8,0.8,1
18,2.25,1
534,53.4,1
5,1,1
7,0.7,1
15,1.5,1
101,11.222,1
45,5.625,1
11,1.1,1
82,9.111,1
427,26.688,1
92,8.364,1
19,2.714,1
13,2.167,1
20,2.857,1
184,16.727,1
107,4.458,1
40,5,1
15,1.5,1
11,1.571,1
403,23.706,1
20,2.857,1
203,8.12,1
216,27,1
67,8.375,1
20,2.857,1
39,7.8,1
17,2.833,1
80,10,1
12,1.714,1
7,1.4,1
94,18.8,1
29,4.833,1
32,2.909,1
23,3.286,1
143,143,1
14,2,1
7,7,1
24,3,1
28,4,1
80,13.333,1
36,3.6,1
30,4.286,1
20,2.857,1
12,1.2,1
162,20.25,1
89,9.889,1
33,4.714,1
15,1.667,1
198,8.25,1
395,28.214,1
155,15.5,1
154,17.111,1
41,5.125,1
280,11.667,1
30,3,1
78,8.667,1
258,28.667,1
14,1.556,1
18,2.25,1
20,1.818,1
21,2.333,1
44,5.5,1
28,3.5,1
47,4.7,1
76,9.5,1
17,2.429,1
109,13.625,1
129,10.75,1
151,15.1,1
15,2.5,1
54,6,1
22,2,1
40,6.667,1
9,1.125,1
331,36.778,1
70,8.75,1
41,4.556,1
230,25.556,1
10,2,1
198,24.75,1
18,4.5,1
32,3.556,1
89,89,1
19,3.8,1
292,26.545,1
271,24.636,1
6,0.857,1
129,16.125,1
45,5,1
35,3.182,1
186,20.667,1
4,0.8,1
44,4.889,1
20,2.857,1
11,1.375,1
8,1.143,1
15,1.875,1
18,1.8,1
498,41.5,1
97,16.167,1
15,2.143,1
99,11,1
135,5.625,1
55,6.111,1
4,1,1
180,22.5,1
219,31.286,1
57,7.125,1
127,3.342,1
11,1.833,1
215,26.875,1
95,95,1
29,4.143,1
23,2.091,1
192,27.429,1
45,6.429,1
490,54.444,1
49,5.444,1
34,2,1
25,3.125,1
358,39.778,1
17,1.889,1
43,4.778,1
179,16.273,1
32,3.2,1
97,16.167,1
12,2.4,1
14,4.667,1
41,5.857,1
157,6.542,1
16,2,1
111,12.333,1
2,0.4,1
16,2.286,1
29,3.625,1
83,9.222,1
12,1.333,1
100,14.286,1
101,8.417,1
25,3.125,1
44,6.286,1
19,2.111,1
23,3.286,1
93,23.25,1
11,1.571,1
34,3.778,1
60,60,1
46,7.667,1
14,1.556,1
14,2,1
164,23.429,1
71,5.917,1
48,4,1
39,5.571,1
10,1.429,1
3,500,1
20,1.667,1
59,6.556,1
11,2.2,1
10,1.25,1
7,0.875,1
13,2.167,1
13,1.625,1
101,11.222,1
23,3.286,1
31,5.167,1
12,1.5,1
65,9.286,1
19,3.8,1
2,0.4,1
343,42.875,1
4,0.8,1
20,2.5,1
16,3.2,1
17,1.7,1
30,3.75,1
35,5,1
27,2.7,1
4,0.5,1
11,1.571,1
178,7.12,1
7,0.875,1
27,9,1
34,0.479,1
9,1,1
20,1.818,1
22,2.444,1
3,1,1
64,8,1
135,15,1
8,1.6,1
189,31.5,1
30,5,1
4,1.333,1
38,2.923,1
23,2.091,1
33,3.3,1
108,12,1
83,9.222,1
32,5.333,1
9,1.125,1
6,0.75,1
31,4.429,1
97,13.857,1
37,4.111,1
12,1.5,1
13,2.167,1
50,6.25,1
378,14.538,1
29,2.9,1
82,13.667,1
46,6.571,1
22,2.444,1
166,18.444,1
71,7.889,1
14,1.273,1
272,27.2,1
40,5.714,1
84,1.424,1
6,1.2,1
140,15.556,1
19,19,2
21,3.5,2
8,8,2
44,44,2
58,58,2
541,180.33,2
85,85,2
132,44,2
67,67,2
48,48,2
22,11,2
184,184,2
1,0.143,2
279,279,2
550,183.33,2
36,36,2
10,10,2
101,50.5,2
115,28.75,2
64,32,2
20,20,2
47,47,2
196,196,2
32,32,2
41,41,2
277,277,2
10,10,2
99,49.5,2
341,20.059,2
500,166.67,2
115,115,2
19,19,2
106,106,2
16,2,2
12,12,2
49,24.5,2
25,12.5,2
537,268.5,2
106,106,2
22,11,2
48,24,2
15,15,2
6,3,2
277,277,2
536,268,2
44,44,2
536,268,2
136,136,2
255,255,2
9,4.5,2
14,14,2
288,288,2
148,148,2
462,24.316,2
553,55.3,2
39,6.5,2
16,16,2
17,17,2
537,179,2
59,19.667,2
114,114,2
538,269,2
61,61,2
194,48.5,2
116,58,2
45,45,2
64,32,2
71,71,2
2,0.095,2
70,70,2
46,46,2
65,65,2
537,268.5,2
159,159,2
42,42,2
52,26,2
17,17,2
46,46,2
77,77,2
22,22,2
24,12,2
8,8,2
19,19,2
11,3.667,2
535,267.5,2
9,9,2
126,126,2
199,199,2
33,33,2
116,38.667,2
18,9,2
39,39,2
70,70,2
16,16,2
259,86.333,2
54,18,2
446,223,2
536,268,2
62,62,2
28,28,2
34,34,2
535,267.5,2
537,268.5,2
52,52,2
21,10.5,2
278,23.167,2
78,78,2
18,18,2
46,23,2
8,8,2
214,214,2
15,15,2
35,35,2
231,28.875,2
152,152,2
187,187,2
537,268.5,2
32,32,2
100,50,2
50,25,2
10,10,2
524,131,2
76,76,2
552,50.182,2
47,7.833,2
54,54,2
510,21.25,2
94,94,2
213,71,2
14,7,2
17,17,2
37,37,2
544,181.33,2
20,20,2
283,283,2
7,7,2
116,38.667,2
235,235,2
36,36,2
7,7,2
14,14,2
280,56,2
46,6.571,2
537,268.5,2
17,17,2
52,52,2
79,79,2
129,43,2
20,10,2
63,63,2
62,31,2
81,81,2
69,69,2
538,269,2
538,179.33,2
537,179,2
20,10,2
127,127,2
204,102,2
537,268.5,2
84,84,2
14,2,2
29,29,2
108,27,2
17,17,2
107,107,2
52,52,2
537,537,2
257,257,2
14,14,2
304,101.33,2
18,9,2
63,63,2
117,117,2
142,23.667,2
7,1.4,2
112,56,2
95,95,2
14,14,2
27,27,2
535,267.5,2
415,207.5,2
57,57,2
11,11,2
131,131,2
15,15,2
342,20.118,2
330,11.786,2
9,9,2
36,36,2
19,19,2
98,98,2
259,86.333,2
17,8.5,2
11,11,2
13,13,2
14,14,2
41,41,2
147,147,2
46,23,2
28,28,2
17,17,2
18,18,2
138,138,2
333,66.6,2
252,22.909,2
2,0.2,2
169,6.76,2
63,31.5,2
22,22,2
51,51,2
117,117,2
9,9,2
35,35,2
9,2.25,2
13,13,2
278,278,2
379,379,2
14,14,2
28,28,2
19,4.75,2
463,154.33,2
157,78.5,2
14,14,2
14,14,2
14,14,2
52,52,2
1,0.027,2
23,23,2
536,178.67,2
47,47,2
536,268,2
43,43,2
159,159,2
475,237.5,2
44,44,2
10,10,2
538,269,2
87,87,2
18,9,2
199,199,2
32,16,2
180,180,2
13,13,2
10,10,2
206,206,2
15,15,2
7,1.167,2
39,39,2
8,8,2
75,75,2
29,29,2
34,34,2
148,148,2
427,38.818,2
536,268,2
186,186,2
23,23,2
40,40,2
11,11,2
113,37.667,2
110,22,2
550,183.33,2
124,124,2
183,61,2
17,17,2
27,27,2
69,69,2
193,193,2
199,99.5,2
26,26,2
86,86,2
104,104,2
55,55,2
535,267.5,2
17,17,2
20,10,2
537,268.5,2
123,61.5,2
300,12,2
33,33,2
537,268.5,2
145,145,2
98,49,2
536,268,2
537,268.5,2
45,45,2
172,172,2
36,36,2
69,34.5,2
286,95.333,2
8,8,2
8,8,2
22,22,2
470,156.67,2
6,3,2
50,0.769,3
547,4.144,3
32,1.103,3
31,1.107,3
31,1.107,3
73,1.141,3
32,1.143,3
137,0.733,3
32,1.143,3
161,0.988,3
347,2.711,3
79,1.254,3
140,0.787,3
158,1.033,3
66,1.048,3
149,1.795,3
104,1.118,3
145,0.863,3
96,1.333,3
469,2.522,3
93,0.979,3
31,1.069,3
32,1.143,3
141,0.754,3
472,2.843,3
21,3.5,4
1,0.1,4
3,0.043,4
1,0.031,4
1,0.125,4
1,0.111,4
1,0.012,4
1,0.143,4
1,0.071,4
1,0.111,4
1,0.027,4
1,0.04,4
1,0.05,4
1,0.111,4
2,0.4,4
1,0.019,4
1,0.111,4
1,0.026,4
1,0.125,4
2,0.4,4
2,0.286,4
1,0.083,4
2,0.222,4
1,0.038,4
2,0.143,4
1,0.143,4
1,0.007,4
3,0.031,4
1,0.071,4
1,0.111,4
1,0.125,4
1,0.143,4
2,0.182,4
25,25,4
4,0.148,4
1,0.111,4
1,0.077,4
1,0.125,4
1,0.125,4
1,0.067,4
2,0.167,4
1,0.029,4
1,0.1,4
1,0.045,4
1,0.143,4
2,0.019,4
2,0.105,4
1,0.037,4
2,0.4,4
1,0.077,4
3,0.052,4
30,0.115,4
1,0.013,4
1,0.111,4
1,0.111,4
3,0.045,4
1,0.056,4
4,0.148,4
11,0.014,4
1,0.043,4
1,0.1,4
3,0.068,4
1,0.125,4
1,0.032,4
1,0.083,4
5,0.012,4
1,0.059,4
1,0.019,4
1,0.091,4
1,0.032,4
2,0.5,4
1,0.077,4
7,0.167,4
4,0.043,4
1,0.024,4
1,0.091,4
1,0.019,4
1,0.077,4
48,0.906,5
4,0.8,5
99,0.98,5
9,1.5,5
18,0.75,5
8,2,5
172,4.778,5
48,1.333,5
62,1.442,5
9,1.8,5
314,3.783,5
314,3.783,5
49,0.49,5
350,10.938,5
5,1.25,5
24,3.429,5
7,0.7,5
357,6.611,5
27,0.794,5
60,3.529,5
13,2.167,5
10,1.111,5
48,0.889,5
286,6.085,5
4,0.25,5
463,1.489,5
5,0.833,5
9,1.125,5
402,8.375,5
12,2.4,5
25,0.735,5
17,2.833,5
37,1.194,5
48,0.873,5
5,0.385,5
442,2.889,5
48,1.655,5
15,2.143,5
70,1.842,5
285,3.132,5
7,1.75,5
67,0.779,5
13,1.857,5
11,1.571,5
70,1.795,5
5,0.833,5
5,1.25,5
5,0.385,5
3,0.6,5
22,1,5
4,0.19,5
9,0.529,5
13,1,5
72,1.946,5
79,1.612,5
19,1.357,5
29,1.813,5
61,2.179,5
48,0.906,5
198,1.005,5
286,1.788,5
7,1.4,5
4,0.444,5
60,2,5
465,1.52,5
12,1.2,5
17,1.214,5
43,1.194,5
79,1.756,5
9,1.286,5
47,6.714,5
30,0.448,5
48,4.364,5
167,1.057,5
39,1.95,5
69,0.812,5
19,1.357,5
71,2.29,5
11,2.75,5
464,2.189,5
16,2,5
106,3.313,5
20,0.541,5
461,8.865,5
5,0.625,5
21,1.313,5
30,1.875,5
4,0.5,5
1,0.125,5
14,0.933,5
326,3.928,5
277,3.337,5
47,2.474,5
463,1.523,5
28,0.848,5
146,12.167,5
9,0.36,5
48,0.923,5
61,2.103,5
4,0.333,5
12,2,5
68,3.238,5
105,3.387,5
17,1.889,5
