@relation phoneme

@attribute Aa numeric
@attribute Dcl numeric
@attribute Sh numeric
@attribute Class {0,1}

@data
0.219,2.585,0.462,0
0.196,0.651,2.552,0
0.213,0.992,0,0
1.051,-0.42,0.619,0
2.364,0.321,0.068,0
0.089,0.663,0.447,0
2.653,0.241,0.092,0
0.583,1.159,-0.177,0
1.116,-0.385,-0.124,0
0.403,-0.594,-0.189,0
2.514,0.103,0.09,0
0.204,2.562,0.398,0
0.214,1.771,0,0
0.464,-0.547,-0.15,0
0.383,-0.529,-0.153,0
1.176,-0.336,-0.135,0
2.239,0.416,-0.453,0
0.273,0.817,0.162,0
0.578,-0.437,0,0
0.348,2.355,0.421,0
0.719,-0.487,-0.233,0
0.339,2.217,0.628,0
0.178,1.846,-0.201,0
0.479,1.424,0,0
-0.887,-0.431,-0.076,0
0.584,0.78,-0.379,0
0.969,-0.436,-0.124,0
1.114,-0.409,1.002,0
3.639,-0.138,-0.056,0
0.36,-0.475,-0.147,0
0.709,0.786,1.618,0
0.504,-0.717,-0.161,0
0.373,0.535,0,0
0.442,-0.453,-0.117,0
-0.239,-0.517,-0.152,0
0.56,1.919,-0.206,0
0.308,2.844,-0.377,0
1.141,0.151,0.089,0
0.395,-0.59,-0.181,0
3.53,0.181,0.071,0
1.47,-0.312,-0.074,0
1.572,-0.409,0.271,0
1.071,0.769,0.22,0
0.618,2.178,0.533,0
0.847,-0.328,-0.395,0
0.127,2.136,0,0
0.991,0.833,0.314,0
1.092,-0.643,0.162,0
0.555,-0.465,-0.125,0
0.262,2.029,0.65,0
0.826,-0.271,-0.131,0
0.34,-0.488,0,0
1.658,-0.202,0.133,0
0.284,-0.306,0.116,0
3.264,-0.135,0.056,0
0.541,-0.673,-0.152,0
-0.194,0.89,0,0
0.348,1.643,-0.406,0
0.171,1.58,-0.204,0
0.397,-0.6,0,0
0.2,1,-0.605,0
1.802,-0.231,0.096,0
3.359,1.096,-0.097,0
2.64,0.155,0.058,0
0.317,1.952,-0.378,0
0.226,1.4,0,0
0.342,2.404,0,0
0.232,1.482,-0.259,0
0.181,0.821,0,0
1.481,-0.328,1.379,0
0.642,1.612,0,0
0.435,2.029,-0.262,0
0.203,1.85,-0.233,0
0.091,0.427,-0.721,0
0.595,-0.599,-0.174,0
0.137,1.369,0,0
0.77,0.427,-0.079,0
0.12,0.413,0,0
0.761,-0.413,-0.078,0
-0.982,-0.327,-0.086,0
0.233,2.49,0.547,0
1.746,-0.257,-0.071,0
0.236,0.415,2.043,0
2.221,0.37,0.063,0
0.113,0.498,-0.919,0
0.74,-0.321,0.15,0
0.479,-0.599,-0.15,0
0.455,-0.457,-0.123,0
0.41,2.024,-0.271,0
0.209,2.069,-0.238,0
2.53,0.213,-0.058,0
0.391,-0.59,0.953,0
0.148,1.199,-0.169,0
1.677,-0.41,-0.434,0
0.212,2.543,0,0
0.42,2.552,-0.415,0
0.412,0.73,0,0
0.341,2.458,-0.459,0
3.36,0.342,-0.178,0
0.724,0.685,-0.373,0
3.056,1.055,-0.093,0
1.508,0.657,0.942,0
0.154,0.555,-0.829,0
2.558,0.573,0.341,0
3.045,0.456,-0.19,0
0.229,1.829,0,0
0.066,0.345,0,0
0.635,-0.657,-0.19,0
0.19,0.893,-0.507,0
0.999,-0.471,-0.391,0
1.956,0.82,-0.256,0
0.53,2.119,-0.298,0
0.279,2.474,-0.307,0
0.36,0.718,-0.182,0
1.293,-0.78,-0.315,0
1.402,0.472,-0.088,0
1.229,0.535,0.285,0
2.444,0.139,-0.063,0
0.981,0.604,-0.439,0
1.613,-0.345,0.236,0
1.023,-0.209,-0.06,0
0.142,0.546,1.674,0
0.61,0.866,0.971,0
1.032,-0.491,0.607,0
3.052,0.162,-0.071,0
1.59,0.711,0.197,0
1.512,0.567,0.487,0
2.819,0.188,0.108,0
2.84,0.36,-0.16,0
0.356,-0.407,0.814,0
0.86,-0.397,-0.131,0
3.451,0.682,-0.071,0
0.737,-0.467,-0.257,0
0.253,1.506,-0.214,0
0.218,1.317,-0.655,0
0.541,1.583,-0.212,0
0.236,2.043,0.646,0
0.099,1.064,-0.781,0
0.58,-0.617,-0.173,0
0.303,0.978,0.157,0
1.139,0.238,0.081,0
1.946,0.265,-0.065,0
0.966,0.617,-0.431,0
0.131,1.297,-0.536,0
0.976,-0.182,0.111,0
0.108,1.302,-0.349,0
0.26,0.657,0,0
2.167,-0.077,-0.104,0
0.268,0.712,-0.11,0
1.441,0.396,-0.163,0
0.1,0.323,1.829,0
2.936,-0.128,0.061,0
0.608,-0.437,-0.213,0
0.262,0.839,0,0
1.075,0.578,-0.355,0
0.378,1.577,-0.34,0
1.639,-0.466,-0.11,0
1.038,0.949,0.632,0
2.065,-0.115,-0.076,0
2.99,-0.153,-0.13,0
0.807,1,0,0
0.642,-0.419,-0.104,0
1.064,-0.546,-0.583,0
1.929,0.178,0.159,0
0.06,0.119,0.912,0
0.124,0.432,0,0
2.839,0.315,0.313,0
3.483,-0.134,0.082,0
0.588,1.48,-0.188,0
0.266,2.807,0,0
2.255,0.414,-0.257,0
-0.239,-0.684,-0.169,0
0.996,0.315,0.078,0
0.5,1.223,-0.18,0
0.302,1.743,-0.302,0
1.464,-0.13,0.091,0
0.266,2.484,-0.319,0
0.254,-0.268,0.438,0
0.532,-0.355,-0.122,0
0.596,-0.439,0.196,0
1.821,0.518,0.651,0
0.397,2.131,0.535,0
0.711,-0.47,0.166,0
0.267,0.978,-0.16,0
0.197,1.871,-0.234,0
0.234,1.884,0,0
2.952,0.43,-0.161,0
1.547,-0.218,0.071,0
0.191,1.806,1.11,0
1.453,-0.566,-0.107,0
3.086,0.521,0.274,0
0.437,0.502,0,0
0.469,-0.391,-0.101,0
0.279,2.769,-0.372,0
0.326,2.18,-0.284,0
0.284,2.571,0.434,0
0.403,1.168,-0.229,0
0.62,-0.579,-0.163,0
0.448,0.899,0,0
0.466,2.642,-0.242,0
3.677,-0.159,-0.059,0
0.118,0.533,1.235,0
0.212,-0.589,0.18,0
-0.126,1.508,0,0
0.048,0.294,-1.092,0
0.279,2.474,-0.307,0
0.265,2.521,-0.34,0
1.022,0.53,0,0
0.327,0.726,0,0
1.271,-0.315,1.494,0
2.389,0.691,-0.24,0
2.697,0.159,0.078,0
0.312,0.564,-0.682,0
0.313,2.147,-0.316,0
1.607,-0.381,0.163,0
1.657,-0.374,0.161,0
1.146,-0.451,-0.213,0
0.348,0.973,-0.962,0
3.151,0.227,-0.061,0
2.505,0.249,0.089,0
0.642,-0.317,0,0
-0.18,0.772,-0.208,0
1.6,0.135,-0.2,0
1.712,0.375,0.589,0
3.164,-0.098,-0.057,0
0.714,-0.467,-0.159,0
0.675,0.996,-0.177,0
0.15,1.605,0,0
0.179,1.985,-0.268,0
0.278,1.106,0.271,0
1.473,-0.362,-0.181,0
0.598,-0.355,-0.075,0
0.841,0.504,-0.309,0
0.44,0.747,0.124,0
2.314,0.438,-0.28,0
0.228,1.628,0.712,0
0.228,2.337,0,0
0.375,0.612,-0.129,0
0.214,1.792,-0.244,0
0.108,0.402,1.293,0
1.905,-0.127,0.072,0
0.281,0.628,0.99,0
1.086,0.254,-0.089,0
0.258,0.995,-0.344,0
0.252,-0.651,0.214,0
0.525,1.819,0.362,0
2.437,-0.281,0.2,0
0.184,1.415,-0.626,0
0.75,-0.41,0,0
0.299,2.744,0,0
0.256,0.62,-0.736,0
2.702,0.189,-0.143,0
1.845,-0.376,-0.119,0
0.203,0.642,2.4,0
0.607,-0.348,0.145,0
0.665,-0.492,-0.123,0
2.4,0.19,-0.1,0
1.549,-0.361,0.596,0
0.637,-0.465,-0.21,0
2.879,-0.107,-0.055,0
1.499,-0.409,0.803,0
2.833,-0.131,0.105,0
0.392,2.552,0.559,0
0.76,-0.667,0.15,0
-0.199,1.513,-0.622,0
0.56,1.664,-0.315,0
0.521,0.989,0,0
0.398,-0.485,0.293,0
0.21,1.902,0,0
0.64,1.073,-0.215,0
2.944,0.37,0.308,0
1.052,-0.349,0.173,0
0.657,0.499,0,0
3.363,0.256,-0.183,0
2.509,0.176,-0.068,0
0.282,0.825,0.161,0
2.061,-0.293,0.114,0
2.676,0.45,-0.226,0
0.058,0.368,0,0
-0.121,2.83,0,0
2.916,-0.126,-0.06,0
0.829,-0.381,-0.269,0
0.185,2.055,0,0
1.869,0.206,0.105,0
0.438,1.164,0.813,0
1.989,0.622,-0.102,0
0.981,-0.337,-0.161,0
0.397,2.542,-0.333,0
0.319,1.245,-0.266,0
0.314,-0.709,-0.178,0
0.996,-0.41,0,0
0.264,1.833,-0.233,0
0.405,0.864,1.072,0
0.455,-0.637,-0.15,0
3.388,0.176,-0.06,0
0.218,1.943,-0.226,0
0.286,-0.459,0.156,0
1.151,-0.238,0.086,0
0.706,1.569,-0.173,0
2.185,-0.117,0.063,0
0.509,0.665,0,0
0.393,1.55,-0.253,0
0.451,-0.363,-0.189,0
1.893,0.43,0.292,0
0.35,0.628,-0.122,0
0.487,1.754,-0.41,0
0.174,0.97,-0.601,0
1.446,-0.521,-0.115,0
0.435,0.716,0.127,0
0.639,1.963,-0.242,0
0.121,1.368,0,0
3.498,-0.117,-0.041,0
0.352,1.63,-0.518,0
0.573,1.523,-0.19,0
0.339,1.327,-0.194,0
0.078,-1.255,0,0
0.524,1.94,0.653,0
0.39,1.613,-0.455,0
0.347,0.624,-0.311,0
0.556,-0.597,-0.153,0
0.4,2.202,-0.306,0
0.965,1.305,0.856,0
1.509,-0.166,0.069,0
1.084,-0.153,0.079,0
0.316,1.844,-0.305,0
0.325,2.831,-0.366,0
0.096,0.542,0.749,0
3.414,0.136,-0.053,0
0.246,2.52,1.263,0
3.246,-0.159,-0.076,0
0.235,0.603,1.161,0
2.946,-0.247,-0.066,0
0.231,1.658,0.361,0
0.206,0.757,-0.502,0
2.026,-0.264,0.088,0
1.568,0.414,0,0
0.535,0.702,-0.364,0
3.459,-0.135,0.074,0
2.881,0.495,-0.113,0
0.74,-0.77,0.183,0
0.318,-0.384,0,0
1.674,1.365,-0.118,0
0.54,-0.667,-0.157,0
0.213,2.003,-0.229,0
0.565,-0.606,-0.27,0
0.711,1.415,-0.2,0
0.539,1.08,-0.193,0
0.316,1.342,-0.204,0
3.716,0.268,-0.122,0
0.072,-0.282,-0.243,0
0.277,1.06,0.32,0
0.669,0.887,-0.124,0
0.472,-0.518,-0.199,0
0.453,2.247,-0.21,0
0.301,1.237,-0.639,0
0.662,1.835,-0.229,0
0.271,2.305,0,0
0.452,1.323,0,0
0.564,1.19,0.242,0
0.249,2.72,-0.384,0
2.486,0.234,0.071,0
1.776,-0.177,0.073,0
0.474,1.766,-0.47,0
2.057,-0.077,-0.098,0
0.839,-0.402,0.172,0
0.331,2.549,0.376,0
0.736,-0.363,0.145,0
0.239,2.516,0.418,0
0.31,2.474,-0.467,0
0.308,1.5,-0.32,0
0.26,0.769,0,0
0.387,2.307,-0.342,0
1.061,-0.631,0.162,0
1.098,0.812,0,0
0.125,0.468,-0.857,0
0.567,1.179,-0.154,0
0.404,-0.358,-0.096,0
0.144,1.537,-0.601,0
0.496,1.185,-0.195,0
0.203,2.009,0,0
0.792,0.735,-0.427,0
0.255,-0.507,-0.385,0
0.469,1.527,-0.241,0
0.907,-0.415,-0.101,0
0.714,1.784,-0.206,0
0.229,1.125,-0.223,0
2.366,0.384,-0.275,0
0.192,2.598,0.399,0
0.165,2.274,-0.35,0
0.424,1.004,0.792,0
1.458,-0.129,0.118,0
0.187,1.521,-0.21,0
0.192,2.439,-0.506,0
0.307,2.656,-0.467,0
3.041,-0.122,0.077,0
1.041,-0.318,-0.41,0
0.288,1.932,-0.454,0
0.657,0.619,-0.149,0
0.386,-0.524,-0.173,0
0.166,0.587,-0.769,0
2.111,0.371,0.515,0
0.466,-0.678,1.006,0
0.665,0.875,0.713,0
1.719,-0.264,0,0
3.553,0.17,0.062,0
3.21,-0.182,-0.06,0
1.157,1.941,-0.261,0
-0.802,-0.289,-0.452,0
0.55,-0.606,0.875,0
3.632,-0.163,-0.056,0
0.059,0.388,0,0
0.816,-0.454,-0.133,0
2.23,0.107,-0.044,0
1.957,0.82,-0.258,0
1.342,-0.269,0.086,0
0.165,1.718,0,0
0.106,1.795,0.416,0
2.62,1.435,-0.107,0
1.781,-0.36,-0.105,0
1.232,-0.213,-0.056,0
1.444,0.326,0.12,0
0.076,0.232,-0.342,0
1.257,-0.391,-0.237,0
2.157,-0.357,-0.073,0
0.264,2.683,-0.376,0
0.668,-0.382,0.117,0
0.421,0.578,-0.113,0
0.115,0.523,0.731,0
0.298,0.955,-0.589,0
1.807,-0.191,0.068,0
1.749,-0.15,0.084,0
0.122,1.069,0,0
0.38,-0.485,-0.111,0
0.15,1.404,0,0
2.153,0.359,-0.062,0
1.722,2.305,-0.218,0
0.074,0.355,0,0
2.406,0.66,-0.241,0
0.797,-0.479,0,0
0.96,-0.143,-0.061,0
0.325,2.461,-0.458,0
1.487,1.606,-0.131,0
0.137,2.211,0,0
1.036,-0.346,0.099,0
2.56,0.356,0.324,0
1.376,-0.29,-0.172,0
1.666,-0.297,0.116,0
0.15,0.742,0,0
2.956,0.73,-0.087,0
0.159,0.46,1.794,0
1.422,-0.554,0.114,0
1.4,0.292,-0.167,0
2.007,-0.149,0.062,0
0.511,-0.523,-0.156,0
0.413,2.578,-0.304,0
0.366,0.889,-0.584,0
1.204,-0.281,-0.086,0
0.32,2.934,-0.502,0
0.386,1.213,0.254,0
0.249,0.914,0,0
1.146,0.64,-0.178,0
0.304,-0.445,-0.118,0
0.267,2.875,0,0
2.209,0.443,0.745,0
1.203,0.476,0.666,0
0.218,1.361,0.337,0
0.323,3.058,-0.44,0
0.14,1.323,-0.621,0
2.765,0.509,0.385,0
1.079,-0.439,-0.455,0
0.136,0.56,0,0
0.817,-0.228,-0.098,0
0.811,-0.51,0.388,0
1.423,0.999,-0.157,0
1.152,0.808,-0.369,0
1.796,0.313,-0.131,0
0.216,1.132,-0.201,0
1.04,-0.154,0,0
0.137,0.41,1.737,0
0.334,2.931,0,0
0.883,-0.452,-0.215,0
0.515,-0.388,-0.094,0
1.322,0.156,-0.163,0
0.116,0.49,0,0
1.107,1.012,0.316,0
0.55,0.854,0.19,0
1.952,0.387,0.409,0
2.441,0.14,-0.065,0
2.555,0.209,-0.095,0
0.092,0.617,0,0
2.321,0.174,0.105,0
0.412,-0.434,0.134,0
-0.114,2.177,-0.36,0
0.402,-0.606,0.203,0
0.257,1.917,-0.233,0
3.459,-0.121,0.055,0
1.533,-0.331,1.298,0
3.168,0.277,0.589,0
3.561,0.179,0.066,0
1.246,-0.339,0.151,0
1.09,-0.415,-0.112,0
0.25,2.009,-0.262,0
0.245,2.114,-0.257,0
0.324,-0.491,-0.183,0
0.342,-0.339,-0.122,0
1.509,0.482,-0.169,0
0.693,-0.586,0.159,0
0.686,1.048,-0.158,0
0.245,1.991,0.608,0
3.119,-0.101,-0.059,0
1.909,-0.418,-0.197,0
2.045,2.079,-0.161,0
0.479,-0.35,-0.1,0
0.206,1.822,0,0
0.207,0.667,2.511,0
-0.178,1.988,-0.243,0
2.819,1.333,-0.104,0
2.51,0.213,-0.092,0
1.039,-0.385,-0.107,0
0.469,-0.551,-0.153,0
0.17,2.489,0,0
2.116,0.544,0.265,0
0.173,0.855,-0.792,0
1.577,0.78,0.394,0
0.934,1.777,0.547,0
0.481,1.476,-0.24,0
0.377,-0.479,0,0
0.912,-0.449,-0.099,0
0.162,1.06,-0.602,0
0.991,0.817,0.247,0
0.279,2.174,-0.46,0
0.352,1.81,1.126,0
1.565,0.123,-0.18,0
0.515,1.204,-0.175,0
1.026,-0.539,0.252,0
0.14,0.453,-0.919,0
0.723,-0.514,-0.198,0
0.111,-0.51,-0.752,0
0.301,1.666,-0.315,0
0.925,-0.408,-0.084,0
2.885,1.362,-0.216,0
0.637,1.17,0,0
0.386,1.853,-0.264,0
0.489,-0.55,-0.189,0
0.947,0.333,0.072,0
2.6,0.221,-0.116,0
1.569,-0.223,-0.079,0
2.391,-0.107,-0.053,0
0.974,-0.194,-0.058,0
0.331,-0.524,-0.134,0
0.324,0.55,0.385,0
0.435,1.028,-0.295,0
-0.089,-0.488,1.273,0
0.43,-0.579,-0.151,0
2.986,-0.128,0.065,0
0.279,1.006,-0.189,0
1.878,0.76,-0.446,0
0.28,0.499,-0.125,0
1.722,2.304,-0.191,0
0.561,-0.613,-0.175,0
0.116,0.43,1.304,0
0.214,0.847,-0.415,0
0.171,0.815,-0.347,0
1.197,0.353,0.119,0
0.891,0.797,0.432,0
0.476,0.978,-0.173,0
3.067,-0.117,-0.054,0
0.323,1.394,-0.241,0
2.092,0.318,-0.067,0
1.191,-0.367,0.216,0
2.79,0.416,-0.166,0
0.347,-0.536,-0.164,0
0.229,0.523,1.046,0
0.366,-0.515,-0.133,0
0.288,0.96,-0.174,0
2.467,-0.275,0.28,0
1.611,1.114,-0.153,0
-0.158,1.004,0,0
0.598,0.797,0.19,0
0.461,1.306,-0.505,0
2.003,-0.15,-0.063,0
0.577,-0.372,-0.148,0
0.316,1.632,-0.285,0
0.198,1.442,-0.181,0
1.908,-0.108,-0.193,0
2.342,-0.33,-0.276,0
0.157,0.706,-0.625,0
0.128,0.509,0,0
0.351,1.073,-0.213,0
0.281,0.663,-0.115,0
1.508,0.657,0.942,0
0.717,0.963,0.209,0
0.369,1.134,0,0
1.836,0.152,-0.158,0
0.639,0.871,-0.143,0
1.404,-0.376,0.188,0
0.151,1.302,0,0
0.076,0.229,-0.375,0
0.364,-0.535,0.149,0
2.456,0.686,-0.257,0
0.12,0.426,1.201,0
2.696,0.158,0.078,0
0.757,0.594,0.22,0
0.435,-0.518,0.625,0
0.241,0.49,-0.103,0
0.401,2.064,-0.308,0
2.509,0.405,-0.059,0
0.205,1.981,0,0
2.915,0.294,0.066,0
1.017,1.284,-0.228,0
0.228,1.647,0.704,0
2.827,0.298,0.653,0
1.115,-0.346,-0.156,0
0.965,-0.422,-0.381,0
0.156,1.35,0,0
0.291,1.448,-0.546,0
1.125,-0.363,0,0
2.237,0.45,-0.23,0
0.268,0.991,0,0
1.362,0.587,-0.434,0
0.967,-0.291,-0.107,0
0.776,-0.572,0.156,0
0.468,1.877,0,0
0.631,0.745,-0.276,0
2.074,0.493,-0.134,0
0.264,0.84,1.967,0
0.072,0.556,0.438,0
2.267,0.553,0.214,0
2.441,-0.266,0.182,0
1.301,-0.415,-0.286,0
0.281,1.923,0,0
3.429,-0.182,0.349,0
1.258,-0.127,0.065,0
0.193,1.667,0,0
0.973,-0.46,-0.404,0
1.369,-0.365,0.183,0
0.948,-0.397,1.126,0
-0.314,-0.463,-0.101,0
0.962,-0.386,-0.111,0
0.237,0.755,-0.769,0
2.126,1.019,-0.126,0
3.467,0.408,-0.111,0
0.149,1.701,-0.673,0
1.58,-0.16,0.066,0
1.305,-0.301,-0.109,0
0.9,0.327,-0.067,0
0.417,-0.407,-0.103,0
1.024,-0.505,0.434,0
1.801,1.353,0.525,0
1.466,0.44,-0.439,0
0.187,0.709,1.877,0
0.324,1.494,-0.777,0
0.488,-0.445,0.689,0
0.087,-0.67,0,0
1.074,-0.399,-0.142,0
0.148,0.459,1.514,0
0.329,-0.432,-0.117,0
0.922,-0.467,-0.127,0
0.122,1.288,-0.849,0
0.279,0.73,0,0
0.626,0.766,-0.305,0
0.283,2.762,0,0
0.892,-0.287,-0.069,0
1.639,-0.345,1.027,0
0.18,2.024,0,0
0.144,1.753,0,0
0.338,2.791,-0.381,0
2.558,0.572,0.341,0
0.24,1.527,-0.567,0
0.198,0.707,0.179,0
2.466,0.364,-0.06,0
-0.235,0.826,0,0
0.362,-0.499,-0.193,0
0.67,-0.576,-0.366,0
1.325,-0.296,0.075,0
0.72,0.87,-0.563,0
0.628,0.76,0.981,0
-0.26,-1.641,0,0
2.917,0.494,0.385,0
0.385,-0.414,-0.128,0
0.687,1.469,-0.167,0
0.315,-0.505,-0.136,0
2.032,0.118,-0.191,0
1.973,-0.319,-0.101,0
2.342,0.256,0.076,0
0.593,-0.471,0.214,0
1.338,0.496,1.038,0
0.935,-0.605,0.793,0
0.3,2.633,0,0
2.628,0.402,0.703,0
3.246,-0.14,-0.06,0
1.903,0.211,-0.076,0
0.721,0.871,-0.563,0
0.303,1.285,0,0
0.337,1.486,-0.259,0
0.643,-0.301,-0.065,0
0.376,0.657,-0.195,0
0.105,1.206,0,0
0.582,-0.511,-0.25,0
0.405,-0.609,-0.271,0
1.515,-0.476,0.374,0
0.987,-0.491,-0.109,0
0.108,0.418,2.053,0
3.466,-0.134,0.077,0
0.136,0.726,0,0
0.164,-0.683,0,0
0.987,-0.433,-0.482,0
1.16,-0.238,-0.058,0
0.076,1.138,0,0
0.272,1.417,-0.241,0
1.936,-0.107,-0.206,0
0.434,1.898,0.347,0
0.389,-0.387,-0.114,0
1.044,-0.379,-0.107,0
-0.233,1.364,-0.532,0
2.014,-0.107,-0.038,0
0.331,0.6,-0.119,0
0.998,-0.467,-0.137,0
-0.152,2.085,0,0
0.223,2.011,0,0
0.141,1.308,-0.166,0
2.911,0.201,0.079,0
0.427,-1.089,-0.286,0
2.963,0.206,0.11,0
0.364,2.606,-0.248,0
0.184,2.459,-0.384,0
-0.165,2.187,-0.516,0
0.317,1.503,1.167,0
0.364,2.619,-0.267,0
0.904,1.67,0.585,0
-0.174,1.45,0.387,0
0.185,1.278,-0.632,0
0.183,2.273,0,0
0.719,-0.713,-0.141,0
0.529,-0.577,-0.272,0
1.21,-0.326,0.235,0
0.192,2.314,0,0
0.443,1.764,-0.297,0
1.181,0.7,-0.498,0
0.295,2.28,0,0
0.424,1.041,0.792,0
1.757,0.866,-0.449,0
0.251,0.443,0.444,0
0.15,0.536,-0.833,0
1.204,0.475,0.666,0
2.308,-0.259,-0.095,0
1.318,-0.478,-0.125,0
0.324,0.96,0.532,0
0.492,1.24,-0.192,0
1.889,0.479,-0.179,0
-0.099,2.58,0,0
1.192,0.933,0.144,0
0.149,0.516,0,0
3.025,0.17,-0.095,0
0.109,0.656,-0.478,0
0.2,2.212,0.327,0
0.229,-0.58,0.162,0
0.909,-0.479,-0.109,0
0.132,1.098,0,0
0.359,2.371,-0.393,0
0.087,0.304,0,0
2.115,0.154,-0.149,0
0.511,0.578,-0.132,0
0.407,1.959,-0.257,0
0.642,1.183,-0.22,0
0.243,2.373,0,0
0.557,-0.423,1.185,0
1.586,-0.352,-0.224,0
0.653,-0.388,-0.266,0
0.456,-0.604,-0.123,0
0.123,0.707,0,0
0.796,-0.325,-0.062,0
0.628,-0.285,-0.066,0
0.216,2.259,0,0
1.453,0.181,-0.072,0
0.144,0.474,0,0
0.079,0.324,0,0
1.556,-0.371,0.155,0
0.099,0.332,1.838,0
0.478,-0.458,-0.116,0
1.7,0.514,-0.132,0
0.381,-0.306,-0.091,0
0.091,0.337,0,0
3.328,0.134,0.055,0
0.226,-0.381,-0.119,0
0.259,0.77,0,0
1.134,-0.142,0.078,0
0.868,-0.434,-0.137,0
0.344,2.588,-0.41,0
0.785,0.843,0.59,0
0.24,1.346,-0.534,0
2.18,0.459,-0.234,0
0.118,1.243,0,0
2.571,0.2,-0.132,0
1.858,-0.416,-0.221,0
2.299,0.783,0.221,0
0.499,1.695,0.402,0
0.211,1.838,0,0
1.185,-0.477,0,0
0.147,0.384,1.595,0
0.093,0.262,1.012,0
0.065,0.432,-0.623,0
1.858,-0.308,0.738,0
-0.166,-1.11,0,0
1.834,-0.313,-0.099,0
0.257,1.834,-0.301,0
2.673,1.16,-0.124,0
0.739,-0.32,-0.084,0
1.642,0.419,-0.416,0
0.385,0.828,0.466,0
1.042,-0.264,0.091,0
0.705,1.078,0.215,0
2.094,0.75,0.146,0
0.252,0.794,0.168,0
4.107,-0.107,-0.033,0
0.579,-0.709,-0.211,0
2.967,0.376,-0.074,0
1.871,0.16,-0.159,0
0.111,0.404,0,0
0.648,-0.482,-0.14,0
1.859,0.183,0.16,0
3.868,-0.119,-0.044,0
0.74,-0.486,0.284,0
0.531,-0.397,-0.103,0
0.808,2.019,0,0
0.682,-0.443,-0.246,0
0.828,-0.487,-0.147,0
-0.712,0.166,-0.082,0
1.237,-0.251,-0.06,0
0.221,1.291,-0.197,0
1.239,0.585,0.742,0
1.097,-0.549,0.245,0
0.411,-0.561,-0.162,0
0.236,0.822,-0.175,0
2.406,0.216,-0.066,0
0.6,2.006,0.348,0
2.975,-0.127,-0.05,0
0.699,0.67,-0.391,0
0.735,-0.431,0.202,0
2.877,-0.129,-0.057,0
0.174,2.666,0.448,0
1.086,-0.272,-0.06,0
0.185,0.789,0,0
3.665,-0.158,-0.055,0
0.65,-0.366,0,0
0.108,0.386,-1.016,0
1.612,-0.385,0.163,0
0.299,1.871,0,0
1.472,-0.13,0.121,0
0.44,2.731,-0.413,0
1.146,-0.43,0.125,0
0.231,-0.457,-0.184,0
1.127,-0.299,-0.16,0
2.035,0.513,-0.135,0
0.384,0.751,-0.161,0
0.665,0.621,-0.365,0
0.416,0.933,0.775,0
0.821,-0.475,-0.233,0
0.853,-0.195,0.062,0
0.705,-0.348,-0.124,0
1.669,0.545,-0.139,0
2.203,-0.094,0.048,0
0.382,2.027,0.527,0
0.243,1.773,0,0
0.536,1.008,0,0
-0.195,1.893,0,0
0.821,-0.405,0.159,0
0.27,-0.448,0.156,0
1.977,-0.303,-0.095,0
0.179,0.679,0,0
1.282,-0.128,0.115,0
0.34,1.703,1.018,0
-0.201,0.823,0.201,0
2.427,0.514,-0.393,0
1.557,-0.232,0.096,0
0.885,-0.414,-0.117,0
0.193,0.794,0,0
0.766,-0.548,-0.136,0
0.398,1.228,-0.268,0
0.492,1.24,0.192,0
0.583,0.989,-0.153,0
0.318,0.619,1.099,0
1.398,0.327,-0.1,0
2.534,1.554,-0.135,0
0.211,0.841,0,0
0.136,1.501,0,0
0.389,-0.414,-0.105,0
0.147,1.751,0,0
1.064,-0.421,0.239,0
2.173,-0.185,-0.071,0
0.366,1.248,-0.182,0
2.036,0.513,-0.135,0
1.158,-0.362,0.23,0
0.798,-0.49,-0.12,0
1.228,0.271,0.082,0
2.399,0.392,-0.045,0
1.846,-0.077,-0.08,0
0.24,0.396,0.561,0
-0.106,0.961,-0.863,0
1.109,-0.443,0.278,0
2.41,0.153,-0.062,0
0.131,1.839,-0.411,0
0.247,0.797,0.977,0
0.155,1.795,0.553,0
0.565,-0.544,-0.239,0
0.225,2.367,0,0
2.115,-0.146,-0.061,0
3.229,0.27,0.607,0
0.256,1.173,-0.244,0
0.179,1.268,-0.631,0
1.553,0.646,-0.119,0
1.224,2.311,-0.188,0
0.942,1.179,0.725,0
3.026,0.17,-0.095,0
2.039,0.508,-0.135,0
1.23,0.535,0.285,0
0.445,-0.593,-0.133,0
1.493,0.583,-0.104,0
0.24,0.664,0.172,0
2.911,-0.168,-0.093,0
2.191,0.149,-0.155,0
2.815,0.485,0.408,0
0.413,1.1,-0.262,0
3.22,0.316,-0.052,0
3.052,1.173,-0.102,0
0.357,2.372,0,0
0.179,0.715,-0.77,0
1.331,0.662,-0.467,0
0.203,1.777,0,0
0.432,-0.426,0.14,0
0.929,-0.44,0.716,0
0.688,1.225,0.48,0
0.423,-0.696,1.106,0
1.118,-0.347,0.189,0
0.119,1.294,0,0
2.884,0.349,-0.236,0
0.368,0.81,0,0
0.501,-0.39,-0.1,0
0.365,0.894,-0.535,0
0.204,1.157,0,0
1.402,0.803,-0.134,0
0.89,-0.415,-0.121,0
0.6,1.442,-0.152,0
1.274,-0.225,-0.059,0
0.199,1.878,-0.339,0
0.328,2.081,-0.35,0
1.58,0.709,0.357,0
0.301,-0.281,-0.095,0
0.324,2.536,-0.406,0
0.623,-0.495,0.186,0
0.487,-0.428,-0.121,0
1.483,0.666,0.706,0
