@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,3,10,16,20,24,26,29-30,32,38,41'

@attribute A1 numeric
@attribute A3 numeric
@attribute A10 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.037,-0.083,-0.088,-0.217,0.189,-0.088,0.022,0.14,0.126,-0.478,-0.177,13
-0.923,-0.372,-0.311,-0.362,0.052,-0.174,-0.045,-0.042,-0.03,-0.441,-0.243,13
-0.934,-0.4,-0.315,-0.394,-0.137,-0.15,0.106,0.07,0.118,-0.361,-0.243,13
-1.117,-0.145,-0.115,-0.282,0.032,-0.243,-0.018,-0.042,0.076,-0.449,-0.109,13
-1.041,-0.357,-0.302,-0.331,-0.153,-0.227,-0.001,-0.031,0.08,-0.52,-0.351,13
-1.074,-0.054,-0.055,-0.318,0.039,-0.16,-0.027,-0.014,-0.075,-0.455,-0.194,13
-0.922,0.019,-0.017,-0.273,0.061,-0.085,0.002,-0.056,0.01,-0.364,-0.127,13
-0.687,-0.16,-0.202,-0.34,-0.052,-0.06,-0.073,-0.002,-0.046,-0.289,-0.164,13
-1.061,-0.288,-0.288,-0.292,0.044,-0.105,-0,0.133,0.137,-0.498,-0.17,13
-1.044,-0.104,-0.1,-0.341,0.128,-0.116,-0.049,0.069,0.099,-0.445,-0.182,13
-1.121,-0.273,-0.255,-0.406,0.013,-0.105,0.023,-0.036,-0.068,-0.393,-0.219,13
-0.594,0.113,0.192,-0.307,0.157,0.019,-0.011,0.046,0.098,-0.131,-0.073,13
-0.971,-0.078,-0.086,-0.327,0.05,-0.115,0.015,0.048,0.05,-0.375,-0.149,13
-0.816,0.084,-0.143,-0.171,0.085,0.041,0.174,0.154,0.148,-0.412,-0.215,13
-1.117,-0.248,-0.22,-0.293,0.016,-0.264,-0.038,-0.044,0.069,-0.479,-0.149,13
-1.056,-0.168,-0.255,-0.496,-0.065,-0.182,-0.043,-0.071,-0.144,-0.379,-0.246,13
-1.181,-0.165,-0.084,-0.341,-0.02,-0.305,-0.004,0.028,0.035,-0.506,-0.193,13
-1.046,0.007,0.012,-0.33,0.113,-0.094,-0.058,-0.007,-0.058,-0.319,-0.099,13
-0.805,-0.263,-0.353,-0.354,-0.036,-0.188,-0.087,-0.006,0.057,-0.403,-0.219,13
-1.069,-0.181,-0.255,-0.462,-0.225,-0.617,-0.313,-0.432,-0.619,-0.518,-0.359,14
-1.282,-0.42,-0.472,-0.548,-0.368,-0.799,-0.426,-0.538,-0.617,-0.638,-0.456,14
-0.898,-0.385,-0.506,-0.516,-0.419,-0.521,-0.241,-0.316,-0.408,-0.551,-0.402,14
-0.898,-0.699,-1.041,-0.616,-0.69,-0.556,-0.277,-0.35,-0.407,-0.608,-0.563,14
-1.029,-0.641,-0.894,-0.584,-0.56,-0.634,-0.308,-0.399,-0.402,-0.666,-0.531,14
-1.216,-0.485,-0.4,-0.536,-0.259,-0.769,-0.421,-0.534,-0.607,-0.57,-0.372,14
-0.928,-0.476,-0.38,-0.562,-0.165,-0.503,-0.181,-0.299,-0.381,-0.374,-0.274,14
-0.656,-0.23,-0.202,-0.341,-0.149,-0.354,-0.198,-0.245,-0.346,-0.367,-0.294,14
-0.984,-0.502,-0.745,-0.528,-0.482,-0.525,-0.186,-0.271,-0.413,-0.579,-0.474,14
-1.181,-0.77,-0.899,-0.664,-0.611,-0.841,-0.534,-0.629,-0.687,-0.702,-0.604,14
-1.098,-0.629,-0.642,-0.601,-0.47,-0.708,-0.39,-0.478,-0.541,-0.65,-0.521,14
-0.949,-0.423,-0.431,-0.519,-0.311,-0.455,-0.116,-0.244,-0.307,-0.478,-0.344,14
-1.344,-0.556,-0.648,-0.585,-0.435,-0.885,-0.55,-0.683,-0.838,-0.676,-0.474,14
-1.219,-0.265,-0.233,-0.5,-0.14,-0.783,-0.457,-0.582,-0.674,-0.474,-0.302,14
-1.026,-0.632,-0.687,-0.563,-0.521,-0.615,-0.312,-0.444,-0.529,-0.544,-0.473,14
-1.06,-0.656,-0.746,-0.609,-0.481,-0.658,-0.357,-0.45,-0.543,-0.619,-0.461,14
-1.135,-0.878,-0.811,-0.715,-0.697,-0.782,-0.452,-0.601,-0.697,-0.733,-0.584,14
-1.123,-0.523,-0.61,-0.533,-0.453,-0.603,-0.285,-0.373,-0.475,-0.634,-0.498,14
-0.976,-0.57,-0.715,-0.533,-0.455,-0.509,-0.22,-0.295,-0.441,-0.538,-0.416,14
-0.936,-0.43,-0.494,-0.5,-0.465,-0.619,-0.349,-0.453,-0.52,-0.522,-0.453,14
-1.016,-0.832,-0.998,-0.647,-0.669,-0.601,-0.262,-0.366,-0.493,-0.564,-0.494,14
-1.208,-0.614,-0.718,-0.576,-0.48,-0.708,-0.443,-0.598,-0.859,-0.674,-0.524,14
-1.152,-0.665,-0.773,-0.578,-0.499,-0.724,-0.411,-0.523,-0.562,-0.642,-0.586,14
-1.053,-0.728,-0.925,-0.613,-0.625,-0.666,-0.333,-0.408,-0.451,-0.66,-0.543,14
-0.958,-0.407,-0.5,-0.468,-0.391,-0.451,-0.132,-0.217,-0.272,-0.552,-0.433,14
-0.948,-0.484,-0.51,-0.533,-0.36,-0.63,-0.36,-0.436,-0.476,-0.486,-0.4,14
-0.646,-0.089,-0.283,-0.443,-0.307,-0.292,0.027,-0.063,-0.065,-0.383,-0.306,14
-1.21,-0.371,-0.459,-0.434,-0.333,-0.724,-0.359,-0.495,-0.569,-0.664,-0.44,14
-0.971,-0.461,-0.499,-0.522,-0.33,-0.646,-0.398,-0.496,-0.566,-0.491,-0.294,14
-1.262,-0.398,-0.475,-0.475,-0.41,-0.78,-0.459,-0.548,-0.679,-0.698,-0.472,14
-1.206,-0.295,-0.308,-0.487,-0.193,-0.707,-0.374,-0.527,-0.667,-0.569,-0.349,14
-0.892,-0.62,-0.93,-0.563,-0.6,-0.566,-0.27,-0.372,-0.421,-0.587,-0.513,14
-1.189,-0.437,-0.644,-0.518,-0.446,-0.647,-0.291,-0.398,-0.52,-0.615,-0.47,14
-1.305,-0.58,-0.624,-0.61,-0.462,-0.734,-0.431,-0.578,-0.847,-0.672,-0.503,14
-0.887,-0.676,-0.927,-0.618,-0.679,-0.605,-0.331,-0.408,-0.43,-0.619,-0.621,14
-0.906,-0.526,-0.712,-0.584,-0.558,-0.592,-0.316,-0.393,-0.43,-0.579,-0.481,14
-1.214,-0.303,-0.391,-0.458,-0.278,-0.766,-0.416,-0.545,-0.627,-0.612,-0.423,14
-1.182,-0.799,-0.896,-0.64,-0.563,-0.73,-0.392,-0.514,-0.587,-0.717,-0.607,14
-0.996,-0.233,-0.193,-0.447,-0.11,-0.494,-0.172,-0.285,-0.331,-0.334,-0.176,14
-1.206,-0.218,-0.268,-0.477,-0.243,-0.712,-0.366,-0.501,-0.61,-0.586,-0.368,14
-1.124,-0.727,-0.706,-0.604,-0.415,-0.608,-0.235,-0.375,-0.522,-0.584,-0.446,14
-0.995,-0.56,-0.451,-0.535,-0.227,-0.606,-0.271,-0.387,-0.453,-0.408,-0.3,14
-1.239,-0.621,-0.731,-0.575,-0.468,-0.75,-0.446,-0.614,-0.849,-0.672,-0.506,14
-1.194,-0.38,-0.377,-0.442,-0.266,-0.744,-0.425,-0.54,-0.649,-0.607,-0.453,14
-1.124,-0.382,-0.388,-0.482,-0.327,-0.655,-0.303,-0.428,-0.528,-0.589,-0.394,14
-0.959,-0.662,-0.711,-0.573,-0.574,-0.68,-0.436,-0.519,-0.582,-0.547,-0.459,14
-1.348,-0.276,-0.255,-0.486,-0.193,-0.902,-0.614,-0.72,-0.798,-0.649,-0.409,14
-1.164,-0.581,-0.691,-0.571,-0.488,-0.547,-0.205,-0.384,-0.672,-0.608,-0.471,14
-1.313,-0.787,-0.695,-0.696,-0.548,-0.796,-0.493,-0.639,-0.817,-0.666,-0.481,14
-1.066,-0.598,-0.779,-0.525,-0.547,-0.678,-0.321,-0.447,-0.498,-0.688,-0.586,14
