@relation texture

@attribute A1 numeric
@attribute A2 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.154,-0.5,-0.087,-0.162,-1.154,-0.297,-0.499,-0.139,-1.154,-0.632,-0.281,-0.773,-0.529,-0.43,-0.652,-0.289,-0.207,6
-1.228,-0.599,-0.147,-0.231,-1.228,-0.313,-0.526,-0.238,-1.228,-0.762,-0.333,-0.814,-0.669,-0.454,-0.789,-0.367,-0.345,6
-1.081,-0.445,-0.082,0.03,-1.081,-0.269,-0.548,-0.09,-1.081,-0.628,-0.215,-0.63,-0.552,-0.398,-0.702,-0.25,-0.167,6
-1.171,-0.574,-0.133,-0.133,-1.171,-0.325,-0.531,-0.193,-1.171,-0.711,-0.321,-0.883,-0.659,-0.453,-0.757,-0.367,-0.335,6
-1.054,-0.525,-0.103,-0.031,-1.054,-0.328,-0.564,-0.188,-1.054,-0.591,-0.262,-0.687,-0.541,-0.476,-0.708,-0.289,-0.244,6
-1.273,-0.406,-0.051,-0.021,-1.273,-0.322,-0.542,-0.102,-1.273,-0.854,-0.477,-0.883,-0.608,-0.493,-0.674,-0.3,-0.26,6
-1.029,-0.444,-0.104,-0.114,-1.029,-0.326,-0.551,-0.206,-1.029,-0.589,-0.221,-0.615,-0.541,-0.382,-0.688,-0.29,-0.246,6
-1.291,-0.497,-0.094,-0.091,-1.291,-0.325,-0.55,-0.119,-1.291,-0.787,-0.354,-0.879,-0.659,-0.477,-0.745,-0.351,-0.285,6
-1.159,-0.468,-0.079,-0.125,-1.159,-0.312,-0.56,-0.202,-1.159,-0.716,-0.31,-0.812,-0.591,-0.409,-0.71,-0.323,-0.248,6
-1.215,-0.721,-0.284,-0.278,-1.215,-0.418,-0.611,-0.331,-1.215,-0.698,-0.316,-0.902,-0.66,-0.544,-0.773,-0.417,-0.44,6
-1.161,-0.548,-0.147,-0.173,-1.161,-0.323,-0.541,-0.232,-1.161,-0.692,-0.28,-0.71,-0.635,-0.431,-0.755,-0.333,-0.311,6
-1.248,-0.552,-0.163,-0.163,-1.248,-0.346,-0.562,-0.221,-1.248,-0.809,-0.351,-0.799,-0.683,-0.472,-0.775,-0.365,-0.309,6
-1.187,-0.504,-0.055,-0.1,-1.187,-0.302,-0.505,-0.092,-1.187,-0.704,-0.322,-0.835,-0.59,-0.415,-0.677,-0.297,-0.214,6
-1.203,-0.567,-0.108,-0.148,-1.203,-0.31,-0.509,-0.141,-1.203,-0.729,-0.337,-0.86,-0.644,-0.516,-0.723,-0.382,-0.358,6
-1.138,-0.697,-0.288,-0.222,-1.138,-0.407,-0.609,-0.347,-1.138,-0.617,-0.215,-0.766,-0.594,-0.61,-0.713,-0.404,-0.442,6
-1.204,-0.356,-0.009,-0.047,-1.204,-0.274,-0.539,-0.084,-1.204,-0.811,-0.45,-0.854,-0.577,-0.461,-0.627,-0.243,-0.164,6
-1.226,-0.554,-0.168,-0.223,-1.226,-0.346,-0.55,-0.187,-1.226,-0.776,-0.374,-0.796,-0.683,-0.514,-0.776,-0.433,-0.436,6
-1.304,-0.571,-0.151,-0.22,-1.304,-0.289,-0.511,-0.08,-1.304,-0.727,-0.205,-0.78,-0.656,-0.472,-0.709,-0.329,-0.248,6
-1.204,-0.682,-0.277,-0.336,-1.204,-0.433,-0.579,-0.383,-1.204,-0.771,-0.4,-0.877,-0.726,-0.507,-0.829,-0.458,-0.445,6
-1.182,-0.48,-0.064,-0.155,-1.182,-0.292,-0.534,-0.193,-1.182,-0.708,-0.283,-0.777,-0.605,-0.405,-0.72,-0.317,-0.252,6
-1.169,-0.606,-0.236,-0.241,-1.169,-0.386,-0.587,-0.327,-1.169,-0.696,-0.291,-0.772,-0.664,-0.453,-0.772,-0.388,-0.382,6
-1.021,-0.491,-0.102,-0.04,-1.021,-0.338,-0.559,-0.255,-1.021,-0.597,-0.225,-0.709,-0.559,-0.427,-0.708,-0.294,-0.291,6
-1.2,-0.669,-0.234,-0.293,-1.2,-0.394,-0.6,-0.312,-1.2,-0.67,-0.22,-0.858,-0.652,-0.467,-0.784,-0.371,-0.382,6
-1.153,-0.534,-0.138,-0.217,-1.153,-0.323,-0.561,-0.23,-1.153,-0.718,-0.375,-0.756,-0.597,-0.46,-0.747,-0.344,-0.324,6
-1.182,-0.513,-0.124,-0.201,-1.182,-0.334,-0.56,-0.225,-1.182,-0.72,-0.273,-0.748,-0.623,-0.379,-0.76,-0.315,-0.248,6
-1.186,-0.497,-0.107,-0.097,-1.186,-0.362,-0.638,-0.258,-1.186,-0.748,-0.397,-0.834,-0.58,-0.536,-0.68,-0.335,-0.293,6
-1.267,-0.494,-0.063,-0.047,-1.267,-0.319,-0.534,-0.122,-1.267,-0.809,-0.363,-0.89,-0.627,-0.442,-0.723,-0.311,-0.24,6
-1.266,-0.486,-0.074,-0.091,-1.266,-0.248,-0.49,-0.072,-1.266,-0.802,-0.361,-0.794,-0.637,-0.43,-0.725,-0.308,-0.281,6
-1.108,-0.359,-0.001,-0.122,-1.108,-0.264,-0.515,-0.064,-1.108,-0.664,-0.262,-0.777,-0.558,-0.435,-0.667,-0.29,-0.213,6
-1.234,-0.457,-0.072,-0.165,-1.234,-0.336,-0.563,-0.146,-1.234,-0.759,-0.378,-0.739,-0.611,-0.462,-0.692,-0.309,-0.235,6
-1.117,-0.551,-0.093,-0.054,-1.117,-0.347,-0.522,-0.219,-1.117,-0.677,-0.265,-0.742,-0.606,-0.48,-0.737,-0.328,-0.266,6
-1.246,-0.55,-0.138,-0.139,-1.246,-0.383,-0.583,-0.208,-1.246,-0.796,-0.399,-0.813,-0.648,-0.475,-0.733,-0.328,-0.292,6
-1.124,-0.45,-0.019,-0.091,-1.124,-0.323,-0.583,-0.159,-1.124,-0.703,-0.406,-0.802,-0.578,-0.441,-0.734,-0.32,-0.287,6
-1.079,-0.466,-0.091,-0.162,-1.079,-0.35,-0.548,-0.227,-1.079,-0.643,-0.274,-0.703,-0.584,-0.363,-0.701,-0.296,-0.234,6
-1.209,-0.383,-0.065,-0.027,-1.209,-0.274,-0.478,-0.073,-1.209,-0.77,-0.312,-0.808,-0.604,-0.443,-0.645,-0.287,-0.185,6
-1.209,-0.433,-0.029,-0.098,-1.209,-0.265,-0.469,-0.057,-1.209,-0.729,-0.297,-0.733,-0.607,-0.5,-0.702,-0.312,-0.254,6
-1.286,-0.636,-0.202,-0.228,-1.286,-0.345,-0.511,-0.199,-1.286,-0.721,-0.223,-0.762,-0.656,-0.463,-0.72,-0.33,-0.241,6
-1.251,-0.578,-0.161,-0.278,-1.251,-0.389,-0.581,-0.287,-1.251,-0.809,-0.4,-0.842,-0.64,-0.465,-0.732,-0.35,-0.313,6
-1.242,-0.683,-0.202,-0.302,-1.242,-0.405,-0.591,-0.313,-1.242,-0.782,-0.355,-0.887,-0.718,-0.49,-0.831,-0.428,-0.425,6
-1.089,-0.52,-0.124,-0.028,-1.089,-0.379,-0.593,-0.242,-1.089,-0.658,-0.294,-0.793,-0.536,-0.477,-0.67,-0.311,-0.261,6
-1.145,-0.546,-0.154,-0.225,-1.145,-0.328,-0.561,-0.259,-1.145,-0.709,-0.356,-0.746,-0.601,-0.441,-0.731,-0.341,-0.314,6
-1.081,-0.553,-0.18,-0.254,-1.081,-0.343,-0.488,-0.196,-1.081,-0.675,-0.255,-0.744,-0.538,-0.439,-0.687,-0.295,-0.295,6
-1.187,-0.585,-0.16,-0.151,-1.187,-0.331,-0.515,-0.223,-1.187,-0.662,-0.301,-0.808,-0.593,-0.383,-0.696,-0.31,-0.255,6
-1.123,-0.507,-0.116,-0.065,-1.123,-0.366,-0.578,-0.258,-1.123,-0.691,-0.342,-0.833,-0.552,-0.472,-0.708,-0.337,-0.293,6
-1.195,-0.561,-0.129,-0.312,-1.195,-0.354,-0.536,-0.236,-1.195,-0.814,-0.409,-0.886,-0.691,-0.512,-0.81,-0.457,-0.459,6
-1.14,-0.657,-0.209,-0.266,-1.14,-0.37,-0.561,-0.285,-1.14,-0.698,-0.305,-0.751,-0.628,-0.471,-0.773,-0.386,-0.374,6
-1.13,-0.472,-0.104,0.009,-1.13,-0.292,-0.514,-0.076,-1.13,-0.668,-0.323,-0.693,-0.548,-0.454,-0.653,-0.269,-0.206,6
-1.176,-0.625,-0.164,-0.188,-1.176,-0.358,-0.54,-0.274,-1.176,-0.653,-0.215,-0.798,-0.657,-0.407,-0.731,-0.323,-0.339,6
-1.206,-0.516,-0.079,-0.102,-1.206,-0.314,-0.519,-0.132,-1.206,-0.681,-0.295,-0.707,-0.621,-0.47,-0.721,-0.334,-0.299,6
-1.066,-0.438,-0.143,-0.024,-1.066,-0.297,-0.543,-0.177,-1.066,-0.615,-0.371,-0.782,-0.505,-0.481,-0.648,-0.276,-0.217,6
-1.179,-0.376,-0.042,-0.036,-1.179,-0.292,-0.51,-0.089,-1.179,-0.744,-0.33,-0.738,-0.531,-0.431,-0.644,-0.26,-0.169,6
-0.993,-0.521,-0.192,-0.186,-0.993,-0.347,-0.548,-0.211,-0.993,-0.72,-0.351,-0.768,-0.652,-0.553,-0.763,-0.449,-0.451,6
-1.209,-0.706,-0.239,-0.259,-1.209,-0.327,-0.502,-0.222,-1.209,-0.655,-0.274,-0.764,-0.652,-0.496,-0.78,-0.389,-0.392,6
-1.17,-0.572,-0.157,-0.209,-1.17,-0.353,-0.584,-0.308,-1.17,-0.712,-0.308,-0.842,-0.6,-0.488,-0.754,-0.373,-0.356,6
-1.233,-0.687,-0.241,-0.312,-1.233,-0.37,-0.571,-0.297,-1.233,-0.667,-0.251,-0.841,-0.689,-0.503,-0.822,-0.416,-0.457,6
-1.234,-0.602,-0.156,-0.316,-1.234,-0.32,-0.491,-0.165,-1.234,-0.711,-0.256,-0.775,-0.642,-0.444,-0.752,-0.36,-0.342,6
-1.118,-0.471,-0.078,-0.071,-1.118,-0.332,-0.519,-0.15,-1.118,-0.671,-0.309,-0.724,-0.557,-0.385,-0.677,-0.257,-0.17,6
-1.185,-0.431,-0.07,-0.219,-1.185,-0.346,-0.59,-0.199,-1.185,-0.779,-0.388,-0.874,-0.623,-0.458,-0.713,-0.318,-0.315,6
-1.091,-0.492,-0.162,-0.092,-1.091,-0.332,-0.539,-0.203,-1.091,-0.616,-0.301,-0.771,-0.523,-0.482,-0.668,-0.326,-0.251,6
-1.179,-0.385,-0.017,-0.172,-1.179,-0.281,-0.515,-0.101,-1.179,-0.723,-0.289,-0.681,-0.53,-0.425,-0.62,-0.246,-0.135,6
-1.012,-0.477,-0.086,-0.013,-1.012,-0.35,-0.57,-0.261,-1.012,-0.607,-0.219,-0.7,-0.536,-0.419,-0.694,-0.275,-0.25,6
-1.072,-0.484,-0.17,-0.304,-1.072,-0.327,-0.56,-0.283,-1.072,-0.654,-0.255,-0.681,-0.539,-0.47,-0.682,-0.352,-0.367,6
-1.269,-0.619,-0.142,-0.348,-1.269,-0.356,-0.52,-0.22,-1.269,-0.722,-0.265,-0.753,-0.661,-0.444,-0.776,-0.366,-0.347,6
-1.259,-0.512,-0.082,-0.03,-1.259,-0.281,-0.481,-0.131,-1.259,-0.779,-0.344,-0.768,-0.614,-0.51,-0.711,-0.351,-0.315,6
-1.057,-0.57,-0.204,-0.333,-1.057,-0.359,-0.56,-0.284,-1.057,-0.639,-0.22,-0.611,-0.556,-0.462,-0.711,-0.351,-0.374,6
-1.145,-0.502,-0.1,-0.107,-1.145,-0.321,-0.509,-0.158,-1.145,-0.655,-0.322,-0.844,-0.566,-0.367,-0.66,-0.29,-0.23,6
-1.159,-0.513,-0.129,-0.174,-1.159,-0.323,-0.577,-0.189,-1.159,-0.709,-0.21,-0.613,-0.642,-0.404,-0.792,-0.305,-0.253,6
-1.015,-0.458,-0.215,-0.316,-1.015,-0.298,-0.547,-0.227,-1.015,-0.588,-0.161,-0.608,-0.507,-0.439,-0.627,-0.307,-0.278,6
-1.126,-0.456,-0.066,0.001,-1.126,-0.352,-0.544,-0.106,-1.126,-0.695,-0.364,-0.733,-0.544,-0.448,-0.643,-0.275,-0.187,6
-1.142,-0.643,-0.302,-0.29,-1.142,-0.434,-0.617,-0.359,-1.142,-0.674,-0.307,-0.848,-0.587,-0.569,-0.717,-0.38,-0.395,6
-1.211,-0.653,-0.187,-0.281,-1.211,-0.357,-0.54,-0.272,-1.211,-0.764,-0.345,-0.814,-0.678,-0.499,-0.79,-0.405,-0.392,6
-1.221,-0.566,-0.091,-0.192,-1.221,-0.33,-0.537,-0.192,-1.221,-0.712,-0.281,-0.745,-0.608,-0.435,-0.738,-0.307,-0.274,6
-1.261,-0.389,0.003,0.165,-1.261,-0.288,-0.503,-0.03,-1.261,-0.818,-0.389,-0.86,-0.511,-0.492,-0.608,-0.254,-0.131,6
-1.203,-0.637,-0.148,-0.238,-1.203,-0.35,-0.543,-0.255,-1.203,-0.747,-0.347,-0.85,-0.678,-0.477,-0.799,-0.418,-0.397,6
-1.225,-0.574,-0.163,-0.252,-1.225,-0.38,-0.599,-0.327,-1.225,-0.801,-0.429,-0.891,-0.644,-0.466,-0.767,-0.358,-0.347,6
-1.234,-0.671,-0.215,-0.294,-1.234,-0.406,-0.582,-0.315,-1.234,-0.728,-0.329,-0.817,-0.66,-0.485,-0.737,-0.364,-0.311,6
-1.163,-0.506,-0.115,-0.111,-1.163,-0.361,-0.559,-0.281,-1.163,-0.782,-0.499,-0.878,-0.587,-0.473,-0.723,-0.344,-0.301,6
-1.236,-0.637,-0.197,-0.425,-1.236,-0.392,-0.559,-0.305,-1.236,-0.725,-0.252,-0.706,-0.675,-0.453,-0.769,-0.39,-0.36,6
-1.196,-0.588,-0.208,-0.206,-1.196,-0.351,-0.562,-0.238,-1.196,-0.669,-0.264,-0.82,-0.631,-0.46,-0.716,-0.34,-0.315,6
-1.248,-0.556,-0.134,-0.209,-1.248,-0.37,-0.542,-0.265,-1.248,-0.808,-0.368,-0.822,-0.64,-0.407,-0.737,-0.305,-0.273,6
-1.221,-0.455,-0.055,-0.144,-1.221,-0.288,-0.474,-0.081,-1.221,-0.793,-0.34,-0.757,-0.619,-0.471,-0.712,-0.312,-0.275,6
-1.133,-0.434,-0.085,0.004,-1.133,-0.318,-0.576,-0.141,-1.133,-0.71,-0.314,-0.845,-0.541,-0.45,-0.684,-0.307,-0.237,6
-1.297,-0.668,-0.223,-0.359,-1.297,-0.382,-0.512,-0.262,-1.297,-0.881,-0.353,-0.821,-0.778,-0.541,-0.841,-0.471,-0.463,6
-1.15,-0.352,-0.032,-0.117,-1.15,-0.302,-0.515,-0.012,-1.15,-0.696,-0.29,-0.691,-0.521,-0.428,-0.605,-0.252,-0.108,6
-1.041,-0.482,-0.143,-0.096,-1.041,-0.335,-0.537,-0.241,-1.041,-0.611,-0.312,-0.769,-0.482,-0.44,-0.635,-0.28,-0.2,6
-1.18,-0.417,-0.07,-0.242,-1.18,-0.322,-0.568,-0.153,-1.18,-0.766,-0.343,-0.839,-0.633,-0.438,-0.732,-0.314,-0.311,6
-1.17,-0.357,-0.034,-0.051,-1.17,-0.262,-0.48,-0.024,-1.17,-0.718,-0.301,-0.743,-0.516,-0.432,-0.627,-0.271,-0.151,6
-1.27,-0.437,-0.043,0.018,-1.27,-0.316,-0.509,-0.055,-1.27,-0.83,-0.395,-0.926,-0.642,-0.505,-0.72,-0.357,-0.291,6
-1.126,-0.692,-0.253,-0.245,-1.126,-0.367,-0.564,-0.29,-1.126,-0.63,-0.27,-0.677,-0.655,-0.466,-0.786,-0.385,-0.373,6
-1.097,-0.541,-0.211,-0.311,-1.097,-0.423,-0.644,-0.384,-1.097,-0.667,-0.257,-0.726,-0.575,-0.477,-0.72,-0.351,-0.322,6
-1.134,-0.607,-0.173,-0.223,-1.134,-0.359,-0.571,-0.281,-1.134,-0.671,-0.314,-0.756,-0.599,-0.5,-0.748,-0.358,-0.372,6
-1.228,-0.472,-0.131,-0.094,-1.228,-0.3,-0.504,-0.14,-1.228,-0.784,-0.394,-0.802,-0.589,-0.45,-0.684,-0.314,-0.23,6
-1.086,-0.342,0.009,-0.052,-1.086,-0.245,-0.484,-0.045,-1.086,-0.613,-0.195,-0.7,-0.51,-0.419,-0.609,-0.257,-0.134,6
-1.07,-0.427,-0.159,-0.165,-1.07,-0.353,-0.535,-0.173,-1.07,-0.656,-0.285,-0.678,-0.566,-0.327,-0.685,-0.245,-0.153,6
-1.302,-0.506,-0.138,-0.223,-1.302,-0.303,-0.473,-0.053,-1.302,-0.795,-0.299,-0.741,-0.621,-0.55,-0.681,-0.348,-0.278,6
-1.232,-0.444,0.012,-0.022,-1.232,-0.238,-0.488,-0.02,-1.232,-0.76,-0.301,-0.778,-0.622,-0.44,-0.696,-0.298,-0.213,6
-1.05,-0.337,0.029,-0.01,-1.05,-0.271,-0.494,-0.042,-1.05,-0.599,-0.319,-0.726,-0.496,-0.331,-0.593,-0.237,-0.143,6
-1.108,-0.437,-0.075,-0.087,-1.108,-0.3,-0.507,-0.105,-1.108,-0.643,-0.276,-0.778,-0.535,-0.452,-0.678,-0.325,-0.245,6
-1.152,-0.587,-0.201,-0.149,-1.152,-0.372,-0.566,-0.255,-1.152,-0.727,-0.317,-0.837,-0.611,-0.465,-0.709,-0.346,-0.289,6
-1.242,-0.588,-0.142,-0.305,-1.242,-0.358,-0.509,-0.208,-1.242,-0.721,-0.282,-0.764,-0.633,-0.408,-0.737,-0.331,-0.256,6
-1.18,-0.439,-0.104,-0.103,-1.18,-0.354,-0.55,-0.125,-1.18,-0.746,-0.4,-0.85,-0.606,-0.515,-0.702,-0.362,-0.328,6
-1.145,-0.474,-0.055,-0.075,-1.145,-0.336,-0.529,-0.156,-1.145,-0.711,-0.325,-0.849,-0.53,-0.414,-0.664,-0.282,-0.208,6
-1.146,-0.618,-0.225,-0.231,-1.146,-0.371,-0.576,-0.287,-1.146,-0.693,-0.321,-0.804,-0.645,-0.399,-0.775,-0.346,-0.302,6
-1.205,-0.583,-0.147,-0.19,-1.205,-0.393,-0.568,-0.296,-1.205,-0.752,-0.342,-0.803,-0.652,-0.441,-0.759,-0.343,-0.284,6
-1.254,-0.574,-0.153,-0.267,-1.254,-0.385,-0.551,-0.277,-1.254,-0.823,-0.406,-0.838,-0.661,-0.445,-0.754,-0.348,-0.323,6
-1.168,-0.642,-0.198,-0.204,-1.168,-0.393,-0.593,-0.31,-1.168,-0.685,-0.301,-0.807,-0.655,-0.471,-0.777,-0.375,-0.378,6
-1.231,-0.565,-0.175,-0.215,-1.231,-0.391,-0.607,-0.302,-1.231,-0.812,-0.44,-0.875,-0.623,-0.437,-0.742,-0.321,-0.273,6
-1.2,-0.293,-0.009,-0.067,-1.2,-0.24,-0.463,0.011,-1.2,-0.835,-0.491,-0.825,-0.523,-0.398,-0.627,-0.2,-0.078,6
-1.297,-0.589,-0.188,-0.292,-1.297,-0.288,-0.487,-0.158,-1.297,-0.852,-0.362,-0.763,-0.717,-0.462,-0.796,-0.407,-0.393,6
-1.099,-0.454,-0.082,-0.048,-1.099,-0.285,-0.516,-0.168,-1.099,-0.641,-0.203,-0.66,-0.568,-0.455,-0.691,-0.293,-0.226,6
-1.175,-0.303,-0.029,0.046,-1.175,-0.251,-0.485,-0.05,-1.175,-0.786,-0.442,-0.839,-0.521,-0.428,-0.63,-0.242,-0.114,6
-1.265,-0.536,-0.132,-0.189,-1.265,-0.325,-0.559,-0.155,-1.265,-0.761,-0.294,-0.801,-0.664,-0.458,-0.754,-0.353,-0.271,6
-1.208,-0.513,-0.076,-0.074,-1.208,-0.28,-0.471,-0.118,-1.208,-0.705,-0.305,-0.729,-0.57,-0.493,-0.68,-0.339,-0.3,6
-1.2,-0.549,-0.159,-0.188,-1.2,-0.351,-0.561,-0.212,-1.2,-0.751,-0.355,-0.847,-0.614,-0.486,-0.741,-0.362,-0.346,6
-1.17,-0.341,-0.03,-0.012,-1.17,-0.27,-0.51,-0.085,-1.17,-0.78,-0.446,-0.84,-0.53,-0.446,-0.609,-0.264,-0.139,6
-1.262,-0.569,-0.137,-0.194,-1.262,-0.307,-0.482,-0.083,-1.262,-0.739,-0.253,-0.819,-0.634,-0.486,-0.696,-0.33,-0.267,6
-1.121,-0.485,-0.079,-0.191,-1.121,-0.347,-0.529,-0.24,-1.121,-0.659,-0.207,-0.618,-0.558,-0.417,-0.655,-0.275,-0.226,6
-1.198,-0.517,-0.084,-0.119,-1.198,-0.353,-0.502,-0.12,-1.198,-0.78,-0.365,-0.812,-0.638,-0.499,-0.734,-0.381,-0.328,6
-1.192,-0.624,-0.169,-0.285,-1.192,-0.425,-0.592,-0.311,-1.192,-0.722,-0.328,-0.777,-0.678,-0.441,-0.796,-0.369,-0.334,6
-1.193,-0.459,-0.062,-0.185,-1.193,-0.28,-0.516,-0.166,-1.193,-0.723,-0.28,-0.765,-0.59,-0.393,-0.677,-0.288,-0.208,6
-1.115,-0.583,-0.153,-0.189,-1.115,-0.37,-0.603,-0.292,-1.115,-0.662,-0.315,-0.772,-0.647,-0.467,-0.763,-0.368,-0.373,6
-1.129,-0.444,-0.134,-0.077,-1.129,-0.275,-0.542,-0.062,-1.129,-0.703,-0.244,-0.657,-0.557,-0.381,-0.694,-0.261,-0.134,6
-1.256,-0.421,-0.043,-0.02,-1.256,-0.306,-0.542,-0.129,-1.256,-0.837,-0.479,-0.878,-0.571,-0.455,-0.635,-0.262,-0.181,6
-1.135,-0.398,-0.067,0.105,-1.135,-0.336,-0.58,-0.083,-1.135,-0.673,-0.329,-0.735,-0.5,-0.459,-0.598,-0.246,-0.123,6
-1.125,-0.466,-0.087,-0.011,-1.125,-0.296,-0.514,-0.122,-1.125,-0.678,-0.297,-0.754,-0.561,-0.446,-0.7,-0.297,-0.245,6
-1.149,-0.502,-0.151,-0.261,-1.149,-0.368,-0.555,-0.203,-1.149,-0.723,-0.345,-0.726,-0.581,-0.459,-0.718,-0.339,-0.304,6
-1.145,-0.546,-0.219,-0.189,-1.145,-0.374,-0.534,-0.227,-1.145,-0.67,-0.294,-0.79,-0.583,-0.545,-0.707,-0.359,-0.327,6
-1.257,-0.621,-0.148,-0.223,-1.257,-0.386,-0.561,-0.254,-1.257,-0.784,-0.34,-0.751,-0.678,-0.413,-0.775,-0.323,-0.289,6
-1.264,-0.66,-0.194,-0.192,-1.264,-0.346,-0.516,-0.219,-1.264,-0.718,-0.228,-0.8,-0.662,-0.488,-0.746,-0.362,-0.287,6
-1.176,-0.344,0.048,0.036,-1.176,-0.229,-0.471,0.008,-1.176,-0.748,-0.357,-0.814,-0.53,-0.441,-0.627,-0.244,-0.129,6
-1.269,-0.488,-0.077,-0.199,-1.269,-0.325,-0.539,-0.138,-1.269,-0.836,-0.353,-0.833,-0.64,-0.498,-0.725,-0.35,-0.301,6
-1.153,-0.563,-0.133,-0.253,-1.153,-0.347,-0.541,-0.231,-1.153,-0.695,-0.254,-0.761,-0.621,-0.438,-0.753,-0.342,-0.309,6
-1.105,-0.463,-0.059,-0.128,-1.105,-0.334,-0.535,-0.242,-1.105,-0.644,-0.185,-0.609,-0.559,-0.385,-0.642,-0.251,-0.205,6
-1.048,-0.534,-0.231,-0.364,-1.048,-0.364,-0.554,-0.326,-1.048,-0.658,-0.303,-0.785,-0.587,-0.536,-0.722,-0.394,-0.395,6
-1.208,-0.559,-0.124,-0.111,-1.208,-0.353,-0.535,-0.193,-1.208,-0.689,-0.253,-0.74,-0.604,-0.481,-0.684,-0.333,-0.267,6
-1.067,-0.569,-0.164,-0.204,-1.067,-0.339,-0.566,-0.248,-1.067,-0.634,-0.271,-0.742,-0.578,-0.468,-0.759,-0.347,-0.372,6
-1.177,-0.666,-0.237,-0.247,-1.177,-0.363,-0.581,-0.329,-1.177,-0.646,-0.227,-0.767,-0.645,-0.474,-0.757,-0.357,-0.348,6
-1.023,-0.405,0.001,0.001,-1.023,-0.187,-0.439,-0.045,-1.023,-0.587,-0.227,-0.68,-0.491,-0.415,-0.667,-0.267,-0.207,6
-1.081,-0.537,-0.137,-0.162,-1.081,-0.337,-0.536,-0.257,-1.081,-0.654,-0.246,-0.732,-0.561,-0.469,-0.675,-0.292,-0.254,6
-1.121,-0.539,-0.146,-0.213,-1.121,-0.35,-0.54,-0.225,-1.121,-0.626,-0.266,-0.728,-0.553,-0.475,-0.714,-0.326,-0.26,6
-1.235,-0.79,-0.359,-0.422,-1.235,-0.451,-0.517,-0.346,-1.235,-0.883,-0.368,-0.731,-0.812,-0.567,-0.879,-0.535,-0.545,6
-1.149,-0.37,-0.023,-0.185,-1.149,-0.27,-0.518,-0.116,-1.149,-0.684,-0.269,-0.732,-0.529,-0.471,-0.626,-0.277,-0.182,6
-1.057,-0.518,-0.106,-0.095,-1.057,-0.304,-0.543,-0.156,-1.057,-0.621,-0.311,-0.743,-0.544,-0.485,-0.677,-0.307,-0.262,6
-1.257,-0.609,-0.209,-0.395,-1.257,-0.382,-0.587,-0.351,-1.257,-0.808,-0.403,-0.88,-0.659,-0.419,-0.772,-0.323,-0.305,6
-1.024,-0.583,-0.177,-0.147,-1.024,-0.352,-0.527,-0.271,-1.024,-0.548,-0.162,-0.644,-0.477,-0.395,-0.616,-0.234,-0.209,6
-1.11,-0.499,-0.154,-0.284,-1.11,-0.372,-0.57,-0.32,-1.11,-0.749,-0.377,-0.78,-0.6,-0.462,-0.746,-0.387,-0.394,6
-1.113,-0.549,-0.193,-0.305,-1.113,-0.365,-0.582,-0.333,-1.113,-0.705,-0.316,-0.725,-0.591,-0.451,-0.724,-0.382,-0.395,6
-1.207,-0.567,-0.13,-0.179,-1.207,-0.325,-0.478,-0.155,-1.207,-0.752,-0.328,-0.764,-0.65,-0.456,-0.736,-0.351,-0.313,6
-1.203,-0.562,-0.141,-0.123,-1.203,-0.385,-0.64,-0.302,-1.203,-0.734,-0.335,-0.851,-0.652,-0.528,-0.731,-0.364,-0.334,6
-1.21,-0.562,-0.139,-0.189,-1.21,-0.315,-0.478,-0.141,-1.21,-0.744,-0.295,-0.761,-0.603,-0.421,-0.731,-0.33,-0.251,6
-1.145,-0.365,-0.03,-0.078,-1.145,-0.279,-0.524,-0.011,-1.145,-0.711,-0.287,-0.709,-0.569,-0.423,-0.637,-0.265,-0.137,6
-1.113,-0.608,-0.133,-0.182,-1.113,-0.356,-0.585,-0.257,-1.113,-0.623,-0.327,-0.814,-0.611,-0.469,-0.77,-0.349,-0.349,6
-1.228,-0.538,-0.097,-0.169,-1.228,-0.357,-0.546,-0.225,-1.228,-0.728,-0.291,-0.691,-0.63,-0.478,-0.678,-0.338,-0.287,6
-1.235,-0.458,-0.066,-0.152,-1.235,-0.321,-0.554,-0.123,-1.235,-0.73,-0.332,-0.713,-0.609,-0.448,-0.695,-0.297,-0.22,6
-1.248,-0.38,0.013,0.083,-1.248,-0.254,-0.483,0.021,-1.248,-0.835,-0.441,-0.847,-0.544,-0.467,-0.656,-0.26,-0.162,6
-1.17,-0.512,-0.107,-0.147,-1.17,-0.332,-0.572,-0.203,-1.17,-0.701,-0.294,-0.804,-0.592,-0.431,-0.743,-0.329,-0.272,6
-1.139,-0.495,-0.091,-0.173,-1.139,-0.321,-0.549,-0.224,-1.139,-0.7,-0.314,-0.732,-0.607,-0.453,-0.687,-0.318,-0.302,6
-1.231,-0.615,-0.209,-0.233,-1.231,-0.369,-0.631,-0.275,-1.231,-0.728,-0.291,-0.771,-0.677,-0.533,-0.746,-0.368,-0.339,6
