@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2,4-6,9-10,19,21'

@attribute A2 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
0.8837,1.0181,0.5086,-0.4643,1.0995,-0.3755,-0.5196,0
0.0683,-1.5849,0.1171,0.0199,0.9934,0.7636,-0.6272,0
-1.6458,1.017,-1.382,-2.7782,-0.1686,-1.1477,-0.4712,1
-0.1505,0.7247,1.2268,0.3468,2.4285,-0.0358,0.8092,0
-0.4864,0.8468,-0.246,0.7722,-0.0942,-1.3162,0.1089,0
1.991,1.4712,1.2296,0.4825,0.9337,2.2696,1.6829,0
-0.5708,2.1414,0.3981,0.5673,1.8146,0.4594,-0.4658,0
0.3098,0.6841,-0.4534,-1.4715,-2.8352,0.8819,0.3736,1
-1.1651,-2.7039,-2.3433,-1.0655,1.8942,0.499,0.1597,1
-0.1577,2.3265,-1.2847,-1.5875,0.3623,-2.2553,1.5572,0
-0.583,0.1085,1.7911,-0.3743,1.3682,2.6394,0.9159,0
-0.741,-1.7874,0.4989,-1.0419,-0.1127,-0.683,0.1519,1
0.8316,0.2665,-0.2188,-1.0408,-1.1923,-1.3216,-0.3965,1
2.282,0.1078,-0.2189,0.3151,1.3363,2.7384,-1.0608,0
0.9795,1.1208,1.2007,-0.781,-2.2947,0.3576,1.133,0
-2.6621,-0.0469,-0.0043,-1.3645,-0.0644,-0.3592,-0.8104,1
-0.3287,0.5514,-0.7609,-0.4339,-1.1307,-1.2748,-1.5514,1
-0.3578,1.0641,-1.3789,1.1086,0.7754,-0.7102,-0.5254,0
-1.2162,-0.478,1.737,0.1035,-1.1651,-0.2588,-2.3239,1
-1.0676,0.5317,-2.0465,0.9232,0.1596,0.5183,-0.0076,1
1.4865,1.5427,0.4817,1.2141,0.9497,1.5386,-0.9788,0
0.9992,0.1728,-0.6828,0.4631,0.1849,-1.2711,-0.298,0
0.913,0.9866,0.0675,1.1814,0.6981,0.0475,-0.7655,0
0.6801,-0.6136,-1.4325,-0.2032,1.4071,-0.2563,-0.2159,1
0.8942,1.1256,0.699,-0.3654,-0.3151,0.796,0.1992,0
0.3458,-0.104,0.6251,0.9332,1.4069,0.1241,0.278,0
1.5761,1.5107,0.8363,-0.6363,0.5623,0.2751,1.1584,0
-0.5055,-0.0055,1.3631,0.0186,0.2364,-2.4506,0.9068,1
0.7456,0.3948,-1.7101,0.8335,0.7054,-0.0005,1.1683,0
2.1511,-2.5453,0.0103,0.265,-0.2379,0.502,-1.6024,1
-1.4741,-0.7625,-0.1634,0.2915,-1.1466,-1.526,0.5714,1
0.6101,-0.0063,0.445,1.5858,-0.4557,1.6251,0.0847,0
-2.0538,0.1368,0.4651,1.0072,-0.001,-0.2628,-0.7175,1
1.8861,-1.383,-2.2545,-0.7605,-1.2288,-2.5649,-0.7711,1
1.8312,0.6474,-0.1234,0.8155,0.4356,1.9338,-0.5812,0
0.0413,0.8353,0.8927,-0.7017,-1.1282,0.5123,-0.0538,0
-0.6322,0.7831,0.5518,-0.5579,0.2142,1.7035,-1.5869,0
-1.6274,-1.46,-0.7928,0.3014,0.8072,-1.5342,-0.0787,1
2.3413,1.0733,1.5638,-0.4139,0.7208,-0.3265,2.1653,0
-1.0138,0.7923,0.1238,-0.2445,0.7354,-0.3499,2.1862,0
-1.4242,-1.1435,-0.2613,0.0564,0.0809,-1.7401,0.2079,1
0.3103,-0.751,-1.2564,-0.8667,-0.7023,1.3409,1.3487,1
-0.5374,-0.8402,-0.4957,-0.6304,-0.41,-1.3134,0.2876,0
-0.6832,0.2623,-1.7,-0.602,-0.0526,-1.3128,0.0472,1
-1.1148,1.4443,2.9119,-1.324,0.6775,-0.4361,2.1077,0
0.3446,0.7905,-0.3524,1.9183,0.4933,1.6243,-0.6669,0
-1.9935,1.4847,-0.7985,0.7303,0.8664,0.7557,0.8918,0
0.4083,1.3312,-0.4966,0.0816,0.7683,0.9404,1.0983,0
