@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,7,11,16-17,21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A11 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
0.9373,-0.2481,-0.7261,-1.0591,-0.7355,-0.1668,0.1793,1
0.7109,0.6172,-0.322,2.661,1.3314,0.8949,-0.1493,0
-1.584,-0.98,-0.3753,-0.2347,0.4552,-2.0694,-1.4082,1
-0.2736,-1.1429,1.4186,0.168,-0.4971,-0.3305,0.5815,1
-0.3534,0.7213,0.5707,-0.7717,0.078,-0.4587,-0.4999,0
-0.2709,0.1592,0.1424,-1.8593,-0.3786,-0.3901,1.8842,0
-0.7145,-0.4553,0.8218,1.3625,0.3984,-0.692,0.3981,0
-1.4941,-0.6388,-1.5582,-0.0819,2.5946,-0.208,0.4676,1
1.7979,0.9883,0.805,0.09,0.5343,1.7762,-0.2068,0
-0.2683,-0.458,-1.4713,-0.5429,-0.1296,-1.0293,0.3262,1
1.3779,0.2637,-0.1977,1.5281,0.1635,-0.7241,-0.1575,0
-0.122,0.4569,1.295,-0.5481,0.5421,-0.5954,-0.3218,0
-2.7204,1.5636,-0.4104,-1.2535,-2.2643,-0.5646,0.1354,1
-0.8164,-0.4391,0.3248,-1.1426,-1.1737,-0.4106,-0.5477,1
-0.2305,0.3148,-0.2396,1.542,-0.8281,1.3791,-2.3322,0
-0.2719,0.4523,-1.6591,-0.7929,-1.022,0.7597,-0.3264,1
0.2193,0.0243,0.953,0.7654,-1.2472,0.586,1.6332,0
-1.5006,0.3345,0.3124,-0.1081,0.6153,0.7583,-0.7452,1
-1.5468,0.9989,-1.6014,-1.2805,-1.2949,0.4311,-0.314,1
0.0584,-0.2739,-0.3944,-1.5458,0.2347,0.4487,0.0097,1
-0.6347,0.004,-1.2171,0.3217,-2.0261,0.4102,-2.5834,1
-0.3228,0.2286,-0.7763,0.3892,0.9771,1.0724,-1.1483,1
0.6344,2.861,-0.4374,0.5966,1.2366,1.4147,0.7349,0
-1.5631,0.6677,0.3311,-0.2851,-3.0208,-0.7213,-0.7922,1
-1.4849,-1.9214,-0.0174,0.5215,-0.6981,-1.1899,-0.3669,1
1.2416,-0.067,0.777,2.1892,0.801,-0.6372,1.3994,0
-0.1938,-0.5551,0.4425,-1.8568,-0.7626,0.6357,-0.9992,1
0.4018,0.0973,1.4684,0.3297,0.5872,0.1707,2.218,0
-0.451,-1.2068,-2.2129,-1.052,-1.0702,-1.2815,-1.4368,1
2.0854,0.3173,0.7641,0.6493,1.0412,-0.3938,0.3995,0
-0.5704,-1.0439,-0.562,-0.5724,-2.842,-1.3386,-0.1153,1
-1.4059,0.5754,-0.9258,-0.8907,1.9066,1.0512,0.8843,0
-0.4828,0.2585,0.2994,0.1426,2.1172,-0.6571,0.7001,0
0.3327,1.3744,1.0495,0.7752,0.0589,-0.605,1.2364,0
-0.6255,-1.7954,0.9385,-0.1971,2.1193,1.6072,1.2162,0
1.0982,0.9989,0.0345,1.4594,0.3804,0.493,0.5303,0
0.3097,-0.2063,-0.0147,-1.3884,0.6642,1.149,0.0783,1
2.2516,-0.946,-2.0688,-0.7683,0.374,-0.7412,0.1123,0
1.1236,0.653,0.8277,1.0371,0.6408,0.8471,0.0643,0
0.2146,0.0176,-0.2581,-0.2408,0.8603,0.1743,0.4753,0
-0.529,-2.391,1.4967,-0.9742,0.0841,-0.9964,0.1941,1
2.464,1.444,-1.3965,2.9839,-0.3357,1.0528,-1.6237,0
0.7537,0.2305,0.0963,1.6918,0.7256,0.9214,1.5982,0
0.6824,-0.336,-1.8886,-0.3248,-1.8021,-1.3418,-0.2216,1
-2.9872,1.9586,-0.9537,0.8749,0.3772,-1.1076,-1.5671,1
0.6197,0.1311,-0.3024,0.4438,-0.9261,1.5111,-0.6528,1
-0.5137,-0.4112,-1.2761,1.4624,-0.1233,0.2491,-0.4116,1
-0.9984,-1.1035,0.1007,-1.6393,-0.7615,-2.849,-0.6195,1
1.8573,1.0763,1.3084,0.816,0.8116,-0.1924,0.358,0
