@relation satimage

@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp31 numeric
@attribute Sp37 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
94,111,88,102,87,107,88,84,113,88,3
81,100,78,87,78,103,86,92,114,89,3
87,107,88,107,83,109,92,86,108,92,3
83,111,88,102,87,87,81,88,108,59,3
102,111,76,102,79,116,96,84,113,88,3
87,107,88,107,87,104,89,90,108,92,3
81,96,82,100,81,99,83,87,97,85,3
91,98,72,94,87,99,92,76,104,79,3
92,113,90,109,92,112,94,92,119,89,3
76,92,78,92,76,94,76,80,102,84,3
83,102,88,106,87,103,85,88,108,88,3
81,99,80,95,81,95,79,84,96,82,3
83,95,83,99,86,97,83,82,105,80,3
90,108,92,108,90,115,90,93,114,88,3
87,106,89,106,87,111,94,88,120,92,3
92,111,93,111,92,113,92,95,117,96,3
58,75,67,84,65,89,76,80,98,84,3
87,81,80,94,91,99,88,84,118,75,3
96,118,99,118,92,112,94,92,114,93,3
81,99,84,99,81,99,83,84,100,86,3
87,102,84,102,83,103,85,88,108,88,3
85,100,90,104,85,103,86,87,105,89,3
89,104,86,104,89,108,86,87,114,89,3
94,111,80,89,72,112,88,101,118,97,3
94,111,84,106,91,103,88,84,113,88,3
87,107,88,111,92,104,81,86,104,92,3
89,100,82,96,81,103,83,83,97,85,3
87,106,89,106,87,111,91,92,111,92,3
88,112,92,112,88,99,83,88,113,82,3
86,99,79,95,86,106,87,85,114,80,3
92,112,92,107,92,107,87,88,109,90,3
89,109,86,109,89,112,90,92,110,93,3
86,108,92,108,86,106,87,89,110,88,3
83,92,78,92,80,98,83,80,111,84,3
83,99,87,95,83,97,83,85,110,84,3
90,112,92,108,90,106,87,93,114,88,3
83,95,83,95,79,102,83,82,105,88,3
92,107,88,107,87,104,85,90,112,87,3
91,106,88,106,87,107,88,88,118,84,3
88,99,84,103,81,99,79,84,104,90,3
90,115,93,111,94,106,91,88,111,92,3
92,103,84,103,83,109,92,86,112,87,3
79,102,84,94,79,99,81,84,100,84,3
90,106,89,106,87,106,87,88,111,92,3
91,106,88,106,87,112,92,88,113,88,3
81,99,84,103,81,103,83,88,104,90,3
90,112,92,112,94,115,94,89,119,88,3
94,112,92,103,90,115,94,97,124,92,3
108,126,88,121,100,109,89,90,117,92,3
83,111,88,111,87,107,88,88,113,93,3
96,109,95,109,85,112,94,96,114,93,3
86,103,83,99,79,102,87,85,114,92,3
85,113,90,113,96,112,94,92,124,93,3
83,106,85,106,94,89,87,84,111,76,3
79,89,72,81,65,99,81,80,104,75,3
81,100,90,109,89,70,83,79,97,78,3
92,107,84,103,87,104,89,86,112,83,3
81,96,82,100,81,95,83,83,105,85,3
83,103,87,99,83,106,90,89,110,88,3
92,111,93,111,92,109,89,90,117,92,3
89,109,86,104,89,108,86,87,119,89,3
83,84,63,66,49,102,90,74,97,84,3
85,109,90,104,89,95,75,92,110,82,3
101,117,96,112,98,115,97,93,129,84,3
92,109,86,109,89,108,90,92,110,89,3
87,107,88,107,87,104,85,90,112,92,3
80,92,78,92,76,98,79,84,102,92,3
96,118,95,113,96,112,98,92,114,89,3
96,112,88,103,85,116,92,88,118,90,3
87,111,88,106,87,103,85,88,104,88,3
90,111,89,106,87,102,83,84,106,84,3
90,115,93,111,90,106,87,92,111,88,3
96,113,95,113,96,108,94,92,114,85,3
88,107,92,112,92,107,87,84,109,86,3
83,102,80,106,94,103,88,80,113,88,3
98,120,88,125,102,126,103,88,133,88,3
87,106,84,106,87,95,81,84,108,88,3
87,98,84,102,87,103,85,97,113,93,3
87,111,88,107,87,79,81,86,108,67,3
85,112,92,112,92,91,75,84,104,70,3
98,120,101,115,94,116,96,101,122,97,3
87,106,92,111,87,107,85,88,113,88,3
83,102,82,102,83,102,79,80,102,84,3
83,95,83,95,83,97,76,82,101,80,3
80,106,85,102,83,98,79,84,106,84,3
81,103,88,107,92,95,87,93,113,78,3
81,99,84,103,96,99,83,88,113,82,3
85,112,92,112,88,111,96,97,118,95,3
89,113,90,109,89,112,90,92,114,93,3
92,111,88,111,87,118,92,95,122,96,3
90,111,97,120,97,111,91,92,120,92,3
90,103,83,99,86,106,90,89,114,92,3
83,95,79,99,79,96,81,86,108,83,3
78,95,80,99,78,103,83,84,100,86,3
75,95,83,95,83,92,76,78,101,80,3
81,100,78,100,81,103,83,79,110,78,3
90,108,92,108,90,106,87,85,110,88,3
92,107,88,107,87,109,85,90,112,87,3
83,69,72,81,87,87,81,80,108,75,3
79,95,79,99,79,106,87,85,110,88,3
74,95,84,103,88,91,79,84,100,82,3
83,115,93,120,97,89,76,88,125,68,3
91,102,84,106,87,107,88,92,118,93,3
85,109,90,109,89,108,90,96,114,93,3
94,112,92,112,94,111,94,97,119,88,3
83,95,83,99,83,102,83,82,114,88,3
78,100,82,104,85,103,83,79,105,78,3
87,107,93,107,92,100,81,86,108,83,3
97,111,97,115,94,115,94,92,115,97,3
90,106,89,111,94,111,91,92,120,92,3
94,115,88,111,91,107,88,84,104,79,3
91,102,88,98,83,116,96,97,118,97,3
81,100,82,100,85,91,79,79,105,78,3
92,107,88,107,87,104,89,86,108,92,3
88,103,88,103,92,103,87,93,109,86,3
80,97,85,102,83,106,87,84,115,88,3
87,102,93,106,90,111,83,92,115,88,3
90,112,92,108,94,111,94,93,114,92,3
83,99,87,103,86,106,87,89,105,88,3
90,112,92,117,98,120,97,93,114,92,3
91,115,97,111,87,107,92,97,122,97,3
90,106,89,106,90,111,91,84,111,92,3
83,98,84,102,79,103,85,84,104,84,3
85,104,86,100,81,99,86,87,105,85,3
83,106,88,106,87,103,85,88,113,88,3
94,99,83,103,90,106,94,85,114,80,3
94,111,84,106,87,107,92,92,122,84,3
96,113,95,113,92,108,90,92,110,82,3
91,111,88,111,87,112,92,92,118,93,3
87,106,93,111,97,106,87,88,111,84,3
85,99,84,99,85,99,83,84,104,86,3
83,106,89,106,87,111,91,92,115,92,3
83,102,85,97,83,102,83,88,111,71,3
85,103,88,107,88,103,83,88,109,90,3
92,109,90,104,85,108,90,92,119,97,3
88,103,84,107,88,111,92,84,113,90,3
86,103,87,103,86,106,90,89,110,88,3
104,116,88,111,92,123,103,90,122,92,3
92,103,88,107,92,107,96,88,113,95,3
87,97,82,97,80,98,83,80,98,68,3
90,112,92,108,94,115,101,93,124,88,3
81,104,86,104,85,84,79,87,105,57,3
87,106,88,111,91,103,88,88,113,84,3
90,108,96,112,90,111,90,97,114,88,3
79,94,84,102,91,95,81,84,108,84,3
94,108,92,108,90,111,90,85,105,76,3
79,103,88,103,92,87,81,86,108,87,3
81,91,86,100,85,95,79,83,105,85,3
94,120,101,120,94,116,96,101,122,97,3
87,106,84,98,87,112,96,92,113,93,3
83,91,63,66,34,97,83,78,89,84,3
83,107,93,111,92,104,85,86,108,87,3
80,102,85,97,83,98,83,84,102,88,3
96,111,88,111,92,118,96,90,117,96,3
85,107,92,112,92,107,87,93,113,90,3
85,100,82,96,81,99,86,83,105,85,3
92,107,88,111,100,109,92,86,112,87,3
87,103,88,111,92,104,89,90,112,87,3
80,97,85,97,80,102,83,88,102,97,3
87,111,88,111,87,112,88,88,113,93,3
90,112,92,112,90,106,90,93,114,92,3
94,115,97,115,97,115,94,88,120,88,3
79,102,76,102,83,99,85,76,118,79,3
92,111,88,107,87,118,92,95,117,92,3
85,104,86,104,85,99,83,87,105,74,3
91,115,92,111,91,103,88,88,118,84,3
86,108,87,112,90,106,87,89,110,92,3
86,112,96,108,94,102,87,89,114,88,3
78,91,80,95,78,99,83,88,104,86,3
92,107,84,107,87,100,81,82,112,75,3
83,112,96,112,94,111,94,97,119,92,3
78,87,80,99,88,99,83,75,113,78,3
76,92,85,92,83,98,79,84,102,84,3
87,111,88,103,83,113,89,86,104,79,3
90,120,97,120,97,115,94,101,120,101,3
78,100,90,104,85,77,75,83,105,53,3
88,103,88,103,88,107,83,88,109,86,3
94,111,97,111,91,116,96,101,122,97,3
92,111,88,107,92,118,96,90,117,92,3
83,99,87,99,86,102,83,85,105,88,3
92,104,90,100,85,112,94,96,114,93,3
87,102,84,98,83,99,85,84,104,88,3
87,102,92,115,91,99,85,88,104,88,3
96,109,86,104,89,108,94,87,105,89,3
90,106,89,106,90,102,87,88,111,84,3
79,111,92,111,91,103,81,88,113,88,3
75,88,75,88,72,92,83,82,101,80,3
90,108,87,103,86,111,94,89,110,92,3
103,121,92,116,99,116,96,88,118,90,3
87,107,88,107,87,71,85,82,104,52,3
83,99,84,99,79,96,81,82,108,87,3
92,107,88,111,96,109,92,90,112,92,3
86,112,96,112,98,106,94,93,124,88,3
83,99,79,95,79,106,87,89,105,92,3
94,120,97,120,94,103,85,92,122,75,3
81,95,84,99,88,95,79,84,104,82,3
79,99,79,99,83,96,81,82,104,75,3
88,107,88,112,96,103,92,88,118,86,3
83,98,88,106,83,107,88,88,108,88,3
92,107,88,111,87,109,89,90,112,96,3
81,100,86,100,81,95,79,83,105,85,3
87,102,85,102,83,106,91,88,106,88,3
88,103,88,107,88,91,79,88,109,49,3
86,103,83,103,83,102,83,78,105,80,3
81,103,88,112,88,95,79,84,104,82,3
90,102,67,71,80,115,94,97,115,97,3
88,107,88,107,85,107,92,88,113,90,3
92,107,88,103,83,100,85,90,108,79,3
92,107,88,112,88,103,83,88,113,86,3
87,84,82,92,90,106,91,92,120,92,3
83,99,87,112,90,106,87,89,105,88,3
94,117,96,112,94,120,97,97,119,101,3
87,102,88,111,94,107,88,88,113,84,3
87,106,84,102,87,107,88,88,108,93,3
92,112,88,112,85,107,92,88,113,82,3
88,107,88,103,85,111,92,88,109,95,3
90,112,96,108,90,115,94,93,114,92,3
92,111,93,116,92,109,89,90,112,96,3
83,99,88,103,87,104,85,86,108,83,3
81,99,76,103,88,103,79,79,109,82,3
92,112,88,103,88,107,87,88,104,90,3
87,107,88,107,87,104,89,86,108,87,3
81,99,80,95,81,99,83,88,109,86,3
79,95,83,95,83,97,80,85,105,88,3
94,112,87,103,86,88,73,70,85,64,3
79,102,84,98,83,112,88,92,113,97,3
87,106,84,106,83,107,88,88,108,88,3
83,97,85,97,83,98,79,76,102,80,3
83,103,84,99,83,100,81,82,104,79,3
91,102,84,106,91,107,88,84,113,84,3
87,106,88,111,87,107,88,88,118,84,3
89,113,90,113,89,112,90,92,119,93,3
79,99,84,99,79,96,81,82,100,92,3
91,106,88,106,87,103,85,88,113,88,3
96,116,97,116,96,116,96,93,123,95,3
83,99,84,103,83,100,81,82,104,83,3
89,104,86,109,92,108,90,83,105,89,3
78,100,86,104,89,112,90,96,119,89,3
96,109,86,109,92,117,94,92,119,93,3
87,106,88,111,91,112,88,88,113,84,3
89,100,78,100,92,99,86,79,105,78,3
88,107,88,107,88,111,87,93,113,86,3
79,102,80,102,79,112,85,84,104,88,3
96,111,88,111,92,113,96,95,112,101,3
92,113,90,109,89,108,94,92,110,93,3
81,99,84,103,85,99,87,79,100,90,3
75,58,48,34,137,96,81,82,100,83,3
85,103,88,107,88,99,83,84,113,49,3
79,99,84,103,79,123,100,82,108,96,3
92,107,93,107,87,104,92,90,112,92,3
83,89,88,102,87,103,85,84,108,84,3
85,103,88,103,85,103,83,84,104,82,3
72,95,83,99,83,102,87,89,110,84,3
78,100,90,109,92,95,83,92,110,93,3
57,73,67,77,64,97,76,82,105,92,3
85,104,86,104,85,103,86,87,110,85,3
83,103,84,99,83,104,81,86,108,87,3
86,103,92,112,90,106,90,89,114,92,3
76,94,80,89,72,95,78,80,100,79,3
94,106,88,102,83,99,88,80,104,84,3
96,112,97,112,92,116,96,97,118,99,3
83,99,79,95,75,100,85,86,108,87,3
76,92,82,92,80,102,79,84,102,92,3
94,111,93,111,94,111,94,92,115,84,3
89,100,86,104,81,108,90,92,110,89,3
89,100,86,104,89,103,86,87,114,89,3
90,108,87,112,94,106,94,85,114,84,3
88,107,88,107,88,107,87,88,113,90,3
83,103,88,103,83,100,78,86,96,83,3
85,99,84,99,85,99,79,84,104,82,3
79,102,84,102,83,112,92,92,118,97,3
92,112,92,107,85,111,96,97,113,104,3
91,106,88,111,91,107,92,92,118,93,3
79,111,97,120,98,87,74,84,108,75,3
88,107,92,107,85,107,87,88,109,95,3
98,112,92,112,90,115,94,93,114,92,3
88,103,80,99,85,107,92,79,109,86,3
62,84,78,97,76,98,79,88,111,84,3
86,108,92,108,90,106,90,93,114,84,3
90,111,97,115,90,111,91,88,111,92,3
79,70,67,77,83,92,90,89,114,97,3
85,103,88,99,85,107,83,84,104,86,3
74,75,60,54,74,95,83,79,104,82,3
89,109,90,104,89,112,90,92,114,97,3
59,75,71,87,81,91,71,75,109,82,3
87,106,85,106,87,106,87,88,115,84,3
79,99,79,95,83,96,81,86,104,83,3
94,112,92,117,98,115,90,89,114,88,3
83,103,92,108,98,88,83,89,114,76,3
90,99,71,103,94,92,87,70,105,76,3
85,109,90,109,89,108,90,92,119,93,3
92,103,84,103,92,100,89,86,108,87,3
96,116,97,112,92,116,96,97,118,95,3
89,104,86,104,81,103,83,92,110,89,3
87,106,88,106,87,103,81,84,104,88,3
76,98,84,98,83,95,78,80,100,84,3
76,102,93,111,90,85,76,84,102,71,3
88,107,88,107,85,107,87,93,109,90,3
79,94,80,94,76,99,78,84,104,84,3
81,96,82,96,81,95,79,79,97,85,3
87,106,93,120,97,106,87,88,111,88,3
90,92,70,79,65,106,91,84,111,88,3
81,100,82,96,81,103,83,83,105,85,3
85,107,88,107,88,107,83,84,109,86,3
96,116,84,112,99,121,100,84,118,78,3
81,95,80,95,74,103,79,84,100,90,3
92,107,88,121,100,104,92,86,108,92,3
83,99,84,99,79,104,85,86,104,87,3
83,102,82,102,80,98,79,80,102,80,3
92,107,88,107,96,113,96,90,117,92,3
91,102,84,111,87,103,88,88,108,79,3
94,111,93,115,94,120,98,97,120,92,3
92,107,84,107,92,104,85,86,108,83,3
87,106,93,106,90,102,87,88,111,88,3
85,96,82,96,78,112,98,92,110,97,3
79,99,83,95,79,111,87,89,110,97,3
97,120,89,115,87,120,102,92,120,92,3
78,91,80,95,81,99,79,79,96,86,3
76,92,82,97,87,98,83,80,106,84,3
94,108,87,103,83,115,94,97,119,92,3
87,103,88,107,87,100,85,90,108,87,3
86,108,87,103,90,115,97,89,124,92,3
83,88,70,88,69,98,83,76,102,80,3
76,94,88,106,87,95,85,84,108,93,3
88,107,88,103,81,99,79,93,109,82,3
92,107,92,107,88,107,92,88,109,90,3
90,102,85,106,87,106,87,92,111,84,3
107,126,88,121,103,126,108,88,134,90,3
85,91,66,67,41,99,83,75,97,78,3
90,115,93,115,90,106,91,92,115,92,3
86,103,87,108,90,106,87,89,105,88,3
81,100,86,100,89,103,90,87,105,85,3
94,112,92,108,90,106,90,89,110,76,3
87,111,92,111,94,103,85,84,108,84,3
76,102,85,106,83,111,91,88,115,88,3
92,111,97,111,87,113,92,99,122,96,3
79,98,84,94,76,95,78,80,100,84,3
94,108,87,103,86,111,90,89,114,92,3
92,113,95,128,103,108,86,87,114,89,3
87,102,85,102,94,102,91,88,111,84,3
90,108,92,108,90,106,94,93,119,88,3
96,116,101,116,96,116,92,97,123,99,3
87,107,88,107,87,104,85,90,108,87,3
90,106,82,102,90,106,94,84,115,84,3
91,115,101,120,98,112,96,101,122,93,3
79,103,87,103,83,97,80,85,105,88,3
90,102,89,102,87,102,87,84,106,80,3
98,117,92,112,94,115,94,93,114,88,3
83,111,97,115,94,98,79,88,115,71,3
88,107,92,112,88,111,92,93,113,95,3
87,106,89,111,90,111,87,88,115,88,3
81,96,82,100,78,99,79,79,105,85,3
83,99,87,103,86,97,83,89,105,84,3
96,116,93,116,96,113,92,95,122,92,3
85,104,90,109,85,112,90,96,114,97,3
92,104,86,104,92,99,90,83,114,85,3
99,116,88,116,96,111,92,88,113,90,3
79,99,87,99,83,102,83,85,105,88,3
87,111,92,111,91,107,88,88,118,88,3
87,111,88,106,87,107,88,92,113,88,3
83,103,88,103,83,100,85,82,104,87,3
94,112,92,112,98,115,90,93,114,84,3
96,118,95,118,92,117,94,96,119,101,3
87,103,88,107,87,96,78,86,108,71,3
96,104,82,96,78,99,86,83,101,82,3
81,99,80,91,78,99,79,79,100,82,3
92,112,84,99,85,107,92,84,109,86,3
94,106,78,102,90,106,94,76,111,80,3
86,108,87,103,86,102,90,89,114,88,3
90,111,93,106,87,106,87,88,106,88,3
94,112,96,112,98,115,97,97,119,97,3
83,107,88,111,92,104,85,90,112,92,3
83,98,76,98,79,95,78,80,104,75,3
94,111,93,106,90,111,91,88,111,92,3
83,98,84,98,79,107,88,92,118,93,3
83,103,79,88,72,106,87,82,105,80,3
92,107,92,107,85,111,92,93,118,99,3
90,108,96,108,94,102,83,93,114,84,3
96,118,99,118,100,117,98,96,114,89,3
83,97,82,92,76,94,79,84,111,80,3
87,106,89,106,90,102,87,84,115,88,3
87,102,88,111,91,107,88,88,104,88,3
85,100,86,100,81,99,83,83,101,85,3
90,111,85,106,87,111,87,88,111,92,3
85,107,92,107,92,107,87,93,113,86,3
92,104,86,104,85,108,90,87,110,89,3
90,111,89,106,87,106,83,84,106,88,3
87,106,89,106,90,106,91,88,115,88,3
79,99,79,91,79,104,81,86,104,83,3
92,107,88,107,92,113,96,90,127,92,3
86,103,83,99,79,115,94,97,114,97,3
83,98,80,98,83,99,81,84,100,84,3
92,100,78,104,92,108,98,87,114,85,3
98,117,96,112,90,102,83,82,89,68,3
79,95,84,99,75,100,81,82,100,87,3
85,100,86,100,85,103,86,83,105,82,3
75,95,83,99,83,97,80,85,105,88,3
87,102,85,97,83,106,83,88,115,88,3
79,99,87,103,86,60,94,82,101,50,3
87,103,84,103,83,109,89,86,108,87,3
75,103,88,107,92,91,78,82,112,83,3
78,96,82,91,78,95,79,83,101,85,3
83,102,85,102,83,94,79,84,102,84,3
87,106,88,102,83,107,88,88,108,88,3
92,113,95,113,89,112,90,92,114,93,3
83,77,75,91,86,106,94,93,124,92,3
85,107,88,103,85,103,83,88,113,86,3
87,103,79,95,79,100,89,86,108,87,3
90,122,96,127,105,115,101,93,135,88,3
96,111,93,111,92,109,89,90,117,96,3
96,116,97,116,96,118,96,95,117,96,3
85,107,84,103,81,107,87,88,109,90,3
96,118,99,113,96,112,90,96,114,93,3
79,98,80,98,79,91,78,80,100,88,3
83,99,83,99,79,111,87,89,114,88,3
89,104,90,109,89,108,90,92,110,89,3
90,112,92,117,98,115,94,97,124,92,3
83,103,87,103,86,92,80,85,105,64,3
91,115,88,111,91,107,88,88,113,88,3
92,107,88,107,92,109,96,95,117,96,3
92,113,90,109,89,112,90,92,119,93,3
79,98,84,94,79,95,81,84,100,88,3
79,98,84,98,79,95,81,88,104,79,3
87,107,88,107,92,113,89,95,112,92,3
85,109,90,104,89,103,90,96,110,93,3
87,106,85,97,80,111,94,97,111,101,3
92,111,97,111,92,104,89,95,112,92,3
88,112,92,112,88,111,92,93,113,95,3
88,107,97,112,88,111,87,97,109,99,3
92,111,93,116,96,113,96,90,122,92,3
79,95,88,103,83,104,85,82,100,83,3
87,106,89,106,90,111,91,97,120,92,3
87,106,88,106,87,99,85,84,113,79,3
109,125,88,125,102,121,99,92,122,88,3
92,107,88,107,88,107,87,88,109,86,3
85,103,88,107,85,103,83,88,109,82,3
89,104,90,104,92,108,86,92,110,89,3
83,103,88,107,87,109,89,86,108,87,3
94,117,92,108,86,111,87,89,110,80,3
94,115,93,106,94,115,94,92,111,88,3
86,103,92,103,83,106,90,93,114,92,3
102,125,88,125,105,121,103,88,128,93,3
79,107,79,107,87,100,81,82,104,83,3
85,83,76,95,88,103,92,84,109,86,3
83,99,83,99,83,102,80,85,101,88,3
104,121,93,116,96,128,107,90,127,92,3
94,102,85,97,83,102,79,80,94,84,3
87,106,88,102,83,103,88,88,113,88,3
83,106,89,106,90,98,79,84,102,71,3
79,95,79,87,71,100,81,82,100,83,3
94,108,96,108,90,111,94,89,114,88,3
89,109,82,104,89,103,90,87,110,89,3
87,111,84,102,91,103,92,84,113,84,3
87,106,89,102,90,115,91,92,120,88,3
91,106,88,111,91,107,92,88,118,84,3
83,99,75,91,68,97,83,78,105,84,3
86,103,75,81,79,111,90,93,110,97,3
90,108,92,108,86,111,90,93,114,88,3
87,107,88,111,92,109,89,90,112,87,3
96,116,101,116,96,121,96,97,123,95,3
89,104,82,104,89,95,83,83,110,78,3
88,107,92,107,88,111,92,93,113,95,3
96,107,84,99,78,103,87,84,113,90,3
90,111,89,106,83,111,94,97,115,101,3
85,104,90,104,85,103,86,87,114,93,3
85,107,92,103,88,111,92,88,113,90,3
79,98,80,98,79,95,78,80,104,84,3
87,106,88,111,94,103,81,84,108,79,3
79,95,83,95,79,97,80,85,101,88,3
86,108,92,103,86,111,87,85,110,84,3
83,83,55,61,46,100,89,78,104,79,3
81,83,56,57,41,99,83,71,81,82,3
64,81,75,88,72,106,83,85,114,84,3
81,103,84,103,88,103,79,84,100,82,3
87,103,88,107,87,104,85,86,104,92,3
83,103,83,99,86,92,80,82,114,80,3
97,115,85,111,87,120,98,88,120,92,3
83,111,88,111,87,99,85,84,108,79,3
85,99,84,103,85,107,87,88,113,90,3
90,103,87,103,83,102,87,85,110,80,3
85,104,90,104,89,103,86,92,105,85,3
92,116,97,111,96,118,96,95,117,96,3
79,98,80,98,79,99,78,80,100,84,3
92,109,90,109,89,108,86,87,110,89,3
86,103,87,108,86,97,83,93,114,84,3
87,102,88,102,83,99,81,84,104,84,3
83,102,88,98,79,103,81,84,104,88,3
79,99,87,112,94,102,87,85,114,88,3
89,104,78,91,78,108,90,92,105,93,3
87,106,89,97,83,106,87,92,111,84,3
87,107,84,103,83,113,92,86,108,92,3
89,104,86,100,89,103,86,87,110,89,3
87,106,89,106,87,102,87,92,106,88,3
72,89,80,89,72,99,74,80,100,84,4
71,91,75,87,71,87,70,78,88,79,4
85,107,88,103,85,107,87,84,113,90,4
81,95,80,91,74,95,79,79,93,86,4
68,84,75,84,68,84,65,74,85,64,4
78,96,82,96,81,95,83,79,97,82,4
75,95,84,95,79,96,78,82,96,83,4
76,84,74,88,76,85,79,72,98,71,4
85,104,86,109,89,103,83,83,114,85,4
72,91,75,88,72,75,65,74,89,68,4
83,98,84,102,83,91,81,84,100,75,4
87,111,89,111,83,106,87,88,111,84,4
81,95,76,83,81,83,67,75,96,66,4
76,98,76,94,76,99,78,76,96,79,4
80,92,78,88,76,102,79,84,98,84,4
92,109,82,100,81,112,90,87,105,89,4
70,87,74,87,66,88,68,79,93,82,4
78,96,78,91,78,95,79,79,101,78,4
68,91,75,91,68,88,73,78,97,80,4
81,91,78,83,74,91,79,79,93,78,4
75,91,79,95,71,91,74,78,100,75,4
72,89,80,89,72,91,74,76,96,67,4
90,102,82,92,80,94,72,76,94,76,4
79,81,68,81,68,83,74,71,87,71,4
79,91,79,91,79,88,83,74,101,76,4
70,87,71,87,70,87,71,75,89,74,4
74,100,82,100,81,91,79,83,105,85,4
76,94,76,89,76,95,78,80,100,79,4
78,91,84,91,74,95,79,79,96,82,4
79,95,75,88,79,84,69,78,93,64,4
72,81,71,84,72,84,76,67,89,64,4
67,83,68,79,63,79,62,67,85,70,4
87,89,68,73,79,91,81,80,100,71,4
62,79,67,75,62,83,66,70,88,75,4
72,99,83,103,83,84,69,78,101,68,4
72,88,79,88,68,88,69,74,93,80,4
81,103,84,95,78,99,79,84,100,82,4
69,75,70,84,76,73,61,64,74,68,4
70,95,71,87,70,91,71,75,93,78,4
68,88,79,91,72,88,73,82,97,80,4
65,79,70,75,58,81,72,72,86,76,4
75,87,75,91,75,87,70,78,96,75,4
92,107,88,107,83,104,85,86,104,92,4
79,91,79,95,75,92,80,78,93,84,4
72,88,75,91,75,84,69,74,89,72,4
76,79,53,43,115,81,72,76,98,68,4
90,91,79,91,83,75,90,74,105,64,4
73,84,67,79,65,94,72,76,90,76,4
68,88,79,88,72,84,69,78,89,76,4
81,100,86,100,81,99,83,87,101,82,4
67,79,68,79,67,75,62,71,85,70,4
88,103,84,99,81,99,79,79,100,86,4
68,89,76,85,76,91,74,76,91,71,4
94,111,93,111,87,106,91,84,111,84,4
70,87,74,87,66,91,72,75,90,74,4
85,99,84,95,78,99,83,84,100,82,4
74,67,59,63,66,88,79,75,86,74,4
67,91,76,87,70,87,67,75,89,74,4
83,97,82,92,76,102,83,84,102,80,4
68,88,75,84,68,88,73,82,93,80,4
79,99,79,95,83,97,80,82,101,88,4
65,67,60,63,69,85,76,72,86,80,4
74,75,63,67,78,84,75,75,93,74,4
72,88,75,88,68,88,69,74,89,72,4
85,99,84,99,81,103,83,88,104,82,4
75,83,67,79,67,43,92,66,80,67,4
76,94,76,94,76,95,78,80,100,79,4
78,91,82,91,81,95,75,79,97,85,4
79,99,84,99,79,96,78,82,96,83,4
83,97,78,88,73,98,79,80,94,80,4
71,87,75,87,67,91,70,74,92,75,4
89,109,90,113,92,103,86,87,119,85,4
67,75,63,54,92,71,63,66,80,67,4
69,84,78,84,69,85,68,76,90,71,4
83,95,79,95,75,100,81,86,100,87,4
76,85,68,85,72,83,67,68,87,71,4
74,83,74,87,70,88,72,75,90,74,4
81,99,80,95,81,79,79,79,96,63,4
67,87,75,87,67,87,70,74,92,75,4
75,95,79,87,67,96,74,82,104,79,4
70,87,74,87,66,84,68,71,82,63,4
74,95,76,91,74,91,71,79,93,74,4
69,88,78,88,73,89,68,80,86,76,4
74,87,71,91,70,91,71,75,93,74,4
72,91,75,88,72,92,73,82,97,80,4
87,107,84,99,79,109,81,86,112,92,4
91,106,84,98,83,99,81,84,104,84,4
83,71,70,84,73,94,72,76,98,76,4
85,107,84,107,85,107,87,88,113,86,4
71,87,79,91,71,87,74,74,96,79,4
78,100,82,96,78,95,79,83,101,85,4
96,87,71,91,81,95,92,75,104,66,4
69,92,78,92,73,89,72,80,94,80,4
73,88,78,92,73,94,72,80,94,80,4
81,99,80,99,81,95,75,84,100,82,4
68,85,76,85,68,83,70,71,87,75,4
70,91,76,83,70,91,71,75,93,78,4
78,96,82,96,81,91,75,83,97,78,4
87,94,76,94,72,91,78,76,96,79,4
78,91,78,96,81,91,79,79,97,74,4
76,94,72,85,72,87,70,71,87,71,4
76,89,76,94,76,87,67,71,87,75,4
83,106,80,106,79,99,85,84,113,88,4
85,116,92,116,96,83,67,79,109,66,4
81,100,82,96,78,99,83,87,105,82,4
75,99,84,91,75,100,78,78,100,83,4
72,84,75,88,68,84,69,70,89,76,4
72,84,67,81,64,88,73,78,93,76,4
78,96,82,91,78,99,79,83,105,78,4
70,87,74,87,70,84,68,75,90,74,4
68,85,72,89,76,87,78,76,96,71,4
68,85,64,81,61,95,74,71,87,75,4
72,85,76,85,76,87,74,76,87,79,4
67,79,71,79,62,83,66,70,92,75,4
80,88,63,63,90,85,76,80,94,76,4
74,87,78,87,70,88,72,75,97,74,4
72,81,72,85,68,83,70,76,91,71,4
75,95,83,95,75,92,80,82,101,84,4
76,88,78,88,76,94,79,76,90,80,4
78,95,80,91,81,95,79,79,96,78,4
70,67,66,71,63,73,60,67,75,67,4
83,99,79,99,83,97,83,85,105,84,4
72,91,79,91,68,92,73,74,93,80,4
79,83,55,51,108,96,81,82,92,83,4
67,83,71,83,67,87,66,74,88,71,4
67,83,76,91,74,75,62,67,85,59,4
74,87,78,91,70,88,72,79,93,74,4
88,91,76,95,88,99,83,75,100,63,4
64,81,71,81,83,75,69,67,85,68,4
67,87,71,83,70,91,75,75,100,78,4
67,83,68,83,70,87,75,71,85,74,4
68,73,67,66,60,79,65,67,78,72,4
76,94,80,94,72,99,74,84,100,84,4
81,99,80,99,78,87,79,79,100,63,4
75,91,84,95,79,91,78,78,96,79,4
76,94,76,94,79,83,67,71,87,71,4
