@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
117,0,3.277779,1.444443,33.77778,-2.106235,4
145,0,2.166666,0.999999,54.11111,-2.166151,4
117,0,1.222222,1.111111,27.333334,-2.088914,4
116,0,1.777778,0.555555,41.555557,-2.038624,4
123,0,1.444444,1.944444,52.333332,-2.111941,4
66,0,2.000001,0.944445,45.77778,-1.961254,4
22,0,1.111111,1.388889,43.333332,-2.123537,4
36,0,0.944443,1.111109,57.77778,-2.138581,4
119,0,5.277778,1.055555,40.22222,-2.064038,4
120,0,3.333333,4.277778,44,-2.035243,4
118,0,11.555554,0.833334,30.555555,-2.077668,4
123,0,1.722221,1.111111,51.333332,-2.021502,4
148,0,2.055556,1.055555,24.222221,-2.237972,4
80,0,1.277777,0.666667,34.555557,-1.962646,4
102,0,0.888889,7.944444,36.88889,-2.088579,4
79,0,2.722223,1.333334,36.555557,-1.984583,4
129,0,1.944445,2,20.11111,-2.161046,4
73,0,2.277776,1.5,38.77778,-2.096415,4
68,0,1.666667,1.111111,35.11111,-1.624846,4
122,0,1.555555,1.777777,52.444443,-2.128423,4
121,0,0.888889,4.888888,47.22222,-2.110233,4
96,0,2.38889,1.722222,59.88889,-2.036336,4
124,0,2.111111,2.055555,35.555557,-2.076967,4
80,0,2.166665,0.833334,51.666668,-2.116351,4
136,0,2.277778,2.833333,3.111111,-2.123905,4
62,0,0.722222,0.944443,53.444443,-2.093744,4
146,0,3.5,2.500001,18.555555,-2.124871,4
158,0,2.166667,1.388889,6.111111,-1.943449,4
117,0,0.777779,1.277778,39.666668,-2.09948,4
157,0,2.444444,2.222222,19.222221,-2.169368,4
105,0,2.111109,0.777776,57.88889,-1.989475,4
162,0,1.611111,0.333333,6.444445,-2.044946,4
69,0,2.500001,1.833333,52,-2.022861,4
68,0,0.833332,0.777777,48.666668,-2.069541,4
97,0,10.111111,0.611111,43.555557,-1.840735,4
104,0,6.611111,1.000001,48.77778,-2.08549,4
70,0,1.055556,4.111111,35.11111,-1.990412,4
80,0,1.277777,0.666667,34.555557,-1.962646,4
119,0,1.111111,0.944446,35.11111,-2.006,4
100,0,0.944444,0.444445,50.22222,-2.024061,4
68,0,1.833334,1.555556,50.11111,-1.984308,4
78,0,1.888889,4.055555,25.11111,-2.066695,4
130,0,2.333333,1.444445,16.444445,-2.134924,4
140,0,2.444445,1.388889,18.88889,-2.167262,4
42,0,2.611111,1.333334,51.444443,-2.125735,4
89,0,8.388889,0.722222,26.777779,-2.046542,4
101,0,1.111112,1.111111,39,-2.094303,4
116,0,5.777778,0.499999,54.11111,-2.161793,4
127,0,2.166667,15.388888,32.666668,-1.67677,4
103,0,1,0.833336,56.88889,-2.022581,4
127,0,2.444444,8.555555,36,-1.908348,4
137,0,8.944446,2.61111,33.555557,-1.940975,4
103,0,0.888889,1.944445,51.666668,-1.997589,4
158,0,0.944445,0.833333,5.666666,-1.982834,4
129,0,2.055556,0.777776,55,-2.126989,4
15,0,1.222223,1.222223,60.666668,-2.145323,4
62,0,0.888891,0.722224,58.22222,-2.124459,4
57,0,1.388891,0.999999,58.22222,-2.030703,4
80,0,1.333333,1.333333,36.11111,-1.942698,4
115,0,2.111111,0.722221,41.444443,-2.021125,4
77,0,1.555555,1.666667,35.22222,-1.932066,4
42,0,2.333334,0.999999,31.777779,-2.029552,4
102,0,1,0.888889,51.555557,-1.985584,4
82,0,3.277779,1.333333,40,-1.971781,4
120,0,4.444445,1.555555,42.444443,-1.910735,4
20,0,0.944447,1.944444,57.444443,-2.133031,4
102,0,0.777778,0.666667,56.555557,-2.083043,4
106,0,4.055556,7,33.22222,-2.010178,4
129,0,19.277777,1.111111,33.11111,-2.097799,4
32,0,1.111111,0.833334,53.333332,-2.042422,4
85,0,5.5,6.5,42.666668,-2.097363,4
42,0,2.055556,4.333334,40,-2.120131,4
134,0,2.111113,1.000001,38.77778,-2.175349,4
154,0,1.722222,2,23.333334,-2.191073,4
62,0,11.222222,0.666667,54.666668,-2.126207,4
123,0,1.555555,13.222221,46.333332,-1.994105,4
133,0,4.388889,1.277777,18.666668,-1.90381,4
156,0,2.055556,2.5,17,-2.109365,4
90,0,4.166667,2.833333,42,-2.131861,4
100,0,1.944444,1.444445,48.88889,-2.00619,4
140,0,7.833334,0.666667,24.555555,-2.05389,4
123,0,0.888888,1,15.888889,-2.115734,4
25,0,1.111109,0.611111,61.666668,-2.13042,4
120,0,5.777777,0.944444,45.77778,-1.896425,4
38,0,1.222223,1.000001,49.666668,-2.078504,4
88,0,0.833332,1.111112,58.88889,-2.132027,4
90,0,7.38889,1.277777,58.11111,-2.108813,4
34,0,1.999999,0.833331,64.55556,-2.078154,4
105,0,2.111111,1.166667,52.22222,-2.032243,4
128,0,21.333334,1.333334,30.88889,-1.981846,4
73,0,1.722221,0.777777,42.11111,-1.681589,4
100,0,1.944444,1.444445,48.88889,-2.00619,4
81,0,1.5,1.222223,33,-1.984566,4
147,0.111111,4.055555,2.5,22.333334,-2.174468,4
126,0,0.666667,1.833334,16.88889,-2.158805,4
73,0,1.333333,1,38.88889,-1.893495,4
83,0,0.777779,1.666666,44,-1.958524,4
32,0.111111,3.944445,2.277778,47.77778,-2.060607,4
76,0,0.833333,3.277778,30.666666,-1.981499,4
78,0,0.666665,2.611111,61.11111,-2.145541,4
70,0,0.833333,0.388889,48.666668,-1.907955,4
48,0,2.277778,0.277777,34.666668,-2.048732,4
107,0,1.555555,13.166667,48.11111,-2.003607,4
107,0,2.055555,10.333333,24.88889,-1.877159,4
125,0,0.999997,2.166667,61.666668,-2.019545,4
67,0,1.722221,1.499999,53.333332,-2.109804,4
110,0,18.444445,1.277777,45.444443,-2.032518,4
20,0,1.333333,4.944444,31.666666,-2.045203,4
87,0,1.88889,1.166667,56,-2.105073,4
109,0,0.999999,1.222222,42.77778,-2.105478,4
121,0,21.666666,0.944444,36.22222,-1.995536,4
17,0,1.277776,1.444445,62.555557,-2.098521,4
116,0,2.944446,1.333333,28.777779,-2.068113,4
154,0,3.222222,2.333333,15.666667,-2.142529,4
87,0,6.833334,1.555557,37.22222,-2.050388,4
130,0,1.111111,9.777778,10.333334,-2.137371,4
78,0,1.000001,2.555556,38.444443,-1.886072,4
133,0,2.333335,1.166666,41.88889,-2.111789,4
132,0,6.666668,1.333333,33.88889,-2.129523,4
76,0,1.500001,0.388889,46.11111,-1.989922,4
150,0,1.777778,2.166667,16.777779,-2.134876,4
124,0,1.555556,1.888889,37.444443,-2.127801,4
103,0,2.444445,1.777778,54.333332,-2.00292,4
66,0,1.277778,2.555556,38.88889,-1.68385,4
83,0,1.666667,1.500001,44,-1.973615,4
160,0,3.000001,2.777778,18.777779,-2.138726,4
32,0,1.111111,0.833334,53.333332,-2.042422,4
57,0,1.388891,0.999999,58.22222,-2.030703,4
81,0,0.444443,0.722221,52,-2.09885,4
126,0,0.666667,1.833334,16.88889,-2.158805,4
124,0,3.166667,7.388889,37.555557,-1.980977,4
44,0,0.555555,1.611109,42.555557,-2.070466,4
35,0,0.722223,1.055555,61.22222,-2.0742,4
157,0,5.833333,1.388889,17.444445,-2.1343,4
126,0,0.833333,0.555556,16.555555,-2.104102,4
89,0,8.388889,0.722222,26.777779,-2.046542,4
87,0,14.388889,13.388889,27.444445,-2.013382,4
104,0,1.388889,1.444444,51,-1.985221,4
117,0,3.277779,1.444443,33.77778,-2.106235,4
120,0,3.5,8.333333,34.77778,-2.046753,4
112,0,0.611111,1.055556,51.88889,-2.078463,4
78,0,1.000001,2.555556,38.444443,-1.886072,4
136,0,1.166667,1.166667,0.888889,-2.130339,5
142,0,0.277778,0.222222,0,-2.056155,5
34,0,1.722222,0.444445,11.555555,-2.162383,5
62,0,0.333333,0.444444,3.777778,-2.048717,5
111,0,1.111111,0.555555,25.777779,-2.202667,5
154,0,0.111111,0.111111,0,-2.094395,5
145,0,0,0,0,0,5
115,0,2.444444,3.666666,25.222221,-2.218655,5
36,0,0.444445,0.388889,5.111111,-2.107303,5
39,0,5.5,0.611111,6.888889,-2.036228,5
154,0,0.944444,0.222222,0.222222,-1.861154,5
120,0,1.333333,2.222222,18.444445,-2.177417,5
33,0,1.666667,4.333334,6.666666,-2.056119,5
89,0,3,1.111111,6,-2.043884,5
95,0,0.777778,0.388889,16.222223,-2.146185,5
135,0,3.277778,0.833334,22.11111,-2.211986,5
152,0,0,0,0,0,5
113,0,2.833333,1.222222,25.777779,-2.236251,5
143,0,0.111111,0.444444,0,-1.986938,5
98,0,1,1.222222,17.222223,-2.118236,5
97,0,0.611111,0.777777,15.666667,-2.121346,5
85,0,1.222222,0.222222,15.333333,-2.160912,5
86,0,1.055556,3.055555,4.555555,-2.054475,5
150,0,0,0,0,0,5
153,0,0.277778,0.111111,0,-2.094395,5
129,0,0.222222,3.444445,1.888889,-1.101394,5
114,0,0.944445,0.333334,21.777779,-2.15274,5
92,0,8.055554,1,11.888889,-2.113273,5
89,0,4.666666,0.166667,2.666667,-1.890484,5
34,0,4.277778,0.444445,10.555555,-2.162872,5
96,0,0.5,0.666666,15.111111,-2.086083,5
133,0,1.166667,2.722222,1.888889,-2.208419,5
89,0,1.722222,6.166666,13.444445,-2.129746,5
93,0,0,0,0,0,5
89,0,0.5,0.944445,0.555556,-2.042259,5
149,0,0,0,0,0,5
144,0,0,0,0,0,5
135,0,0.444444,0.222222,0.111111,-1.880724,5
40,0,1.888889,0.055556,1,-1.570796,5
62,0,0,0,0,0,5
134,0,0.388889,0.944444,0.666667,-2.013143,5
104,0,0.5,2.833333,16.88889,-2.150638,5
155,0,0.5,10.777778,5.555555,-2.115567,5
110,0,0.777778,0.777778,2.444444,-2.021228,5
140,0,3.833333,0.666667,2.666667,-2.094395,5
94,0,0.666667,0.222222,0.111111,-2.071242,5
89,0,0.555556,3.611111,10.333334,-2.107311,5
107,0,2.555556,2.055556,12.666667,-2.159464,5
116,0,0.555555,0.444444,0.333333,-2.018925,5
34,0,1.722222,0.444445,11.555555,-2.162383,5
131,0,0,0,0,0,5
135,0,0.277778,0.277778,1,-1.958546,5
141,0,0.166667,0.333333,0,-2.094395,5
141,0,0,0,0,0,5
145,0,0.722222,0.222222,0.111111,-1.920944,5
144,0,0.944444,0.388889,0.111111,-1.986938,5
155,0,5.722223,18,11.333333,-1.797435,5
133,0,0.055556,0.055556,0,-2.094395,5
93,0,1.722222,0.166667,0.888889,-2.075071,5
140,0,0.055556,0.222222,0,-2.094395,5
141,0,0.055556,0.055556,0,-2.094395,5
62,0,0.333333,0.444444,3.777778,-2.048717,5
88,0,0.722222,0.833333,19.444445,-2.20829,5
152,0,0.111111,2.055556,0.777778,-2.007351,5
30,0.111111,0.722222,3,4.666667,-2.047276,5
147,0,0.222222,0.444445,0.222222,-2.094395,5
99,0,1.555556,2.444444,11.444445,-2.112503,5
12,0,0.444444,2.333333,3.555556,-2.057978,5
135,0,0.388889,0.444444,0.777778,-1.972186,5
62,0,0.277778,0.666667,3.666667,-2.034152,5
154,0,0,0,0,0,5
133,0,0.111111,0.111111,0,-2.094395,5
134,0,2.166667,0.277778,5,-2.138459,5
115,0,1.055556,0.166667,0.333333,-2.065536,5
142,0,0.722222,2,0.888889,-2.094395,5
108,0,0.722222,2.111111,11.666667,-2.127161,5
116,0,0.444444,2.055555,26.666666,-2.177507,5
140,0,0.166667,0.333333,1.222222,-1.985769,5
142,0,0,0,0,0,5
135,0,0.222222,0.222222,0,-2.094395,5
62,0,0.277778,0.666667,3.666667,-2.034152,5
138,0,2.444444,7.833334,9.111111,-2.172099,5
89,0,1.888889,2.333333,14.555555,-2.102295,5
61,0,0.277778,0.555556,4.111111,-2.039459,5
94,0,0.500001,0.833333,17,-2.100966,5
155,0,4.277778,5.388889,6.666666,-2.079296,5
155,0,3.722222,7.722223,6.222222,-2.147622,5
114,0,1.277778,0.611111,12.111111,-2.141659,5
83,0,0.722222,5.833334,6.666666,-2.150257,5
153,0,0,0,0,0,5
152,0,0.777778,0.833333,0.333333,-2.094395,5
61,0,0.666667,0.722222,6.111111,-2.121837,5
116,0,0.722223,0.777777,19.444445,-2.104978,5
64,0,0.055556,0.277778,3.111111,-2.015428,5
31,0,2.111111,5.055555,8.888889,-2.171949,5
115,0,0.944444,0.388889,20,-2.14867,5
87,0,0.722222,0.611111,7.222222,-2.138617,5
144,0,0,0,0,0,5
145,0,0.944445,1.777778,2.111111,-2.036506,5
144,0,0,0,0,0,5
80,0,0.555555,2.777778,12.444445,-2.142269,5
131,0,0.277778,1.777778,0.666667,-2.051344,5
38,0,1.333333,2.944445,11.222222,-2.193098,5
136,0,0.277778,0.833333,0.666667,-2.094395,5
137,0,0.888889,0.611111,0.111111,-2.007606,5
91,0,0.611111,0.611111,8.222222,-2.147571,5
152,0,1.944444,1.222222,0.666667,-1.933239,5
141,0,0.555556,0.222222,0,-1.921217,5
86,0,0.277778,0.277778,8.111112,-2.120153,5
141,0,0,0,0,0,5
108,0,0.666667,0.666667,13.777778,-2.117648,5
61,0,0.555555,0.5,4.333334,-2.048717,5
135,0,0.166667,0.055556,0,-2.094395,5
154,0.111111,11.666667,0.944444,6.333334,-2.066916,5
141,0,0.055556,0.055556,0,-2.094395,5
139,0,0.166667,0.222222,0,-1.803071,5
112,0,2.388888,0.666666,27,-2.244772,5
137,0,0.277778,0.277778,1.888889,-2.058451,5
131,0,0,0,0,0,5
131,0,0.111111,0.111111,0,-2.094395,5
93,0,0.388889,0.222222,13.444445,-2.110457,5
110,0,0.833333,0.444444,28.333334,-2.187242,5
91,0,1.222222,0.388889,19.555555,-2.202425,5
109,0,0.888889,0.277778,26.333334,-2.226161,5
145,0,0,0,0,0,5
92,0,7.388889,0.777778,7.222222,-2.096705,5
151,0,0.166667,0.111111,0,-2.094395,5
130,0,0,0,0,0,5
134,0,0.666667,0.611111,1.333333,-2.133095,5
134,0,0.222222,0.055556,0,-2.094395,5
94,0,1.722222,1.222222,11.444445,-2.159466,5
90,0,0.777778,0.388889,4.333334,-1.989546,5
83,0,0.388889,0.222222,13.444445,-2.143761,5
134,0,0.166667,0.333333,0,-2.094395,5
152,0,1.944444,1.222222,0.666667,-1.933239,5
138,0,0.277778,0.5,1.444444,-2.08783,5
104,0.111111,0.5,3.111111,16.555555,-2.128231,5
133,0,1.555556,0.5,3.444444,-2.048,5
30,0,1.055556,1.666667,6.222222,-2.05997,5
138,0,0.111111,0.055556,0,-1.755017,5
137,0,0.555555,0.277778,0,-2.056155,5
94,0,1,0.611111,6.222222,-2.12934,5
152,0,0,0,0,0,5
145,0,0,0,0,0,5
133,0,0.833333,0.444445,6.666666,-2.138743,5
36,0,0,0,0,0,5
114,0,0.944444,1.166666,26.222221,-2.207158,5
110,0.111111,0.611111,2.111111,24.444445,-2.182018,5
63,0,0.388889,0.444445,3.666667,-2.04457,5
93,0,3.444444,1.055556,10.444445,-2.137493,5
61,0,0.555555,0.5,4.333334,-2.048717,5
130,0,0.055556,2.611111,1,-2.094395,5
67,0,1.111111,0.222222,0.333333,-1.512684,5
108,0,6.5,1.722222,20.666668,-2.154391,5
154,0,1.111111,0.166667,0.222222,-1.919639,5
93,0,0.388889,0.888889,16.555555,-2.086083,5
114,0,0.555555,0.5,12.444445,-2.149073,5
148,0,0,0,0,0,5
113,0,3.444445,0.722222,17.222223,-2.125693,5
90,0,0.666667,0.833333,18.777779,-2.182442,5
90,0,1.833333,2.222222,13.222222,-2.12273,5
111,0,1.111111,0.555555,25.777779,-2.202667,5
115,0,1.055556,0.166667,0.333333,-2.065536,5
154,0.111111,4.222222,1.277778,4.333334,-2.087985,5
149,0,0.111111,0.111111,0,-2.094395,5
142,0,0.166667,0.111111,0,-2.094395,5
90,0,0.388889,0.555556,3.888889,-1.987466,5
135,0,0.388889,0.166667,0.333333,-1.931332,5
135,0,2.277778,0.555555,0.888889,-2.110974,5
131,0,0.333333,0.722222,0.222222,-2.056155,5
136,0,0.222222,0.222222,0.888889,-2.071242,5
144,0,0.888889,0.277778,0.444444,-1.90427,5
12,0,2.611111,4.5,8.222222,-2.064482,5
93,0,0.555556,0.388889,10.555555,-2.102707,5
149,0,0,0,0,0,5
153,0,5.055555,0.055556,3.222222,-2.221716,5
140,0,0.166667,0.611111,0.222222,-2.094395,5
105,0,6.277777,0.944445,13.111111,-2.161571,5
113,0,3.444445,0.722222,17.222223,-2.125693,5
144,0,0,0,0,0,5
90,0,0.5,1.833333,12.333333,-2.125976,5
90,0,2.888889,0.722222,2.666667,-2.073429,5
150,0,0,0,0,0,5
135,0,0.222222,0.166667,0,-2.094395,5
104,0,1.555556,5.611111,16.222223,-2.113918,5
58,0,0.333334,0.444445,5.333334,-2.068564,5
138,0,0.222222,0.222222,0,-1.949167,5
112,0,1.055556,0.555555,25.777779,-2.200156,5
85,0,1.222222,0.222222,15.333333,-2.160912,5
144,0,0.333333,0.333333,0.111111,-2.094395,5
94,0,1.722222,1.055556,15.666667,-2.084255,5
154,0,3.166667,1.611111,4.777778,-0.004927,5
116,0,0.833333,0.166667,13.777778,-2.121175,5
144,0,0,0,0,0,5
41,0,0.833333,0.222222,0.333333,-1.84512,5
134,0,0.666667,0.611111,1.333333,-2.133095,5
107,0,2.666667,0.833333,24.777779,-2.201495,5
139,0,0.055556,0.111111,0,-2.094395,5
113,0,0.944444,0.666667,26.11111,-2.199825,5
130,0,0.055556,0.222222,0,-1.861154,5
141,0,2.111111,0.777778,7,-2.191662,5
137,0,1.500001,8.444445,20.777779,-2.213033,5
134,0,0.111111,0.222222,0.666667,-1.997796,5
115,0,4.388889,0.444444,11.333333,-2.151625,5
111,0,3.222222,2.055556,16.222223,-2.153719,5
89,0,1.055556,3.277778,13.111111,-2.11184,5
91,0,0.5,0.555555,3.666667,-1.93491,5
82,0,0.611111,2.722222,12.444445,-2.170632,5
80,0,2.055556,2.944444,11.777778,-2.138901,5
90,0,1.888889,3.611111,15.777778,-2.101515,5
152,0,0,0,0,0,5
106,0,0.777778,0.388889,14.333333,-2.117671,5
112,0,0.888889,0.555556,12.555555,-2.133313,5
88,0,0.333334,0.444445,8.111112,-2.136677,5
58,0,0.333334,0.444445,5.333334,-2.068564,5
95,0,1.722222,1.333333,5.333334,-1.749258,5
144,0,0,0,0,0,5
153,0.111111,19.666666,1.111111,6.222222,-2.14389,5
94,0,0.666667,0.222222,0.111111,-2.071242,5
154,0,0.444444,2.611111,1,-1.905927,5
13,0,1.777778,0.277778,5.888889,-2.074133,5
68,0,1.111111,1.055556,4.666667,-1.780255,5
62,0,0.388889,0.444444,4.777778,-2.066953,5
140,0,3,0.666667,2,-1.853161,5
114,0,1.5,0.388889,24.11111,-2.196423,5
113,0,2.499999,1,27.11111,-2.238803,5
153,0,0,0,0,0,5
135,0,0.611111,0.611111,26.444445,-2.227801,5
152,0,0,0,0,0,5
86,0,0.444444,0.333333,8,-2.128362,5
63,0,0.555556,0.388889,6.555555,-2.121837,5
89,0,0,0,0,0,5
147,0,0,0,0,0,5
141,0,0.111111,0.111111,0,-2.094395,5
94,0,0.722223,0.444445,15.888889,-2.084893,5
110,0,0.277778,0.222222,6.333334,-2.120265,5
134,0,3,1.111112,22.333334,-2.21646,5
116,0,3.000001,0.777778,18.444445,-2.144778,5
64,0,1.5,1.833333,5.333334,-1.965246,5
154,0,0.111111,0.444444,0,-2.01751,5
88,0,0.666667,0.333333,4.666667,-2.035769,5
138,0,0.166667,0.333333,1,-2.077816,5
135,0,0.055556,0.111111,0,-1.822214,5
148,0,1.666667,1.111111,1,-2.04515,5
131,0,0,0,0,0,5
61,0,0.166667,0.722222,4.222222,-2.068204,5
152,0,0.222222,0.833333,2.333334,-1.997796,5
111,0,0.5,1,12.333333,-2.100671,5
79,0.111111,1.944444,4.777778,11.444445,-2.175843,5
131,0,0,0,0,0,5
86,0,0.833333,0.388889,13.555555,-2.123611,5
95,0,1.722222,1.333333,5.333334,-1.749258,5
86,0,2.277778,0.277778,16.88889,-2.178281,5
82,0,1.222222,2.5,12.111111,-2.102722,5
147,0,0,0,0,0,5
133,0,0.111111,0.222222,0.111111,-1.822563,5
139,0,1.055556,0.722222,2.111111,-2.127586,5
117,0,1.833333,0.722222,13.777778,-2.005139,5
134,0,0.444444,0.722222,0.666667,-2.013143,5
105,0,0.555556,4,23.666666,-2.192406,5
84,0,0.222222,0.444445,13.666667,-2.152852,5
154,0,0.111111,0.388889,0,-2.094395,5
118,0,2.833334,1.222222,16.11111,-2.14718,5
152,0,0.166667,2.111111,0.777778,-2.000272,5
93,0,0.833333,1.055556,15.666667,-2.136215,5
89,0,0.611111,1.055556,18,-2.188149,5
148,0,0.111111,0.055556,0,-2.094395,5
145,0,0,0,0,0,5
137,0,0.166667,1.388889,0.555556,-2.071242,5
113,0,1.111111,0.555556,18.777779,-2.163633,5
141,0,1.555556,0.444444,3,-2.075071,5
135,0,0.833333,0.333333,4.222222,-2.125516,5
41,0,0.833333,0.222222,0.333333,-1.84512,5
89,0,1.722222,6.166666,13.444445,-2.129746,5
84,0,0.611111,0.499999,19.777779,-2.184862,5
141,0,0.444444,0.166667,0,-2.094395,5
36,0,0.388889,0.5,4.777778,-2.097293,5
133,0,1.555556,0.5,3.444444,-2.048,5
138,0,0.777778,0.722222,1.666667,-2.071242,5
58,0,1.333333,0.277778,6,-2.085342,5
139,0,0.333333,0.277778,2.888889,-2.04457,5
95,0,3.222222,0.222222,1.777778,-1.628908,5
104,0,0.5,2.833333,16.88889,-2.150638,5
137,0,0.888889,0.611111,0.111111,-2.007606,5
91,0,2.666667,0.5,11.333333,-2.128465,5
83,0,0.388889,0.277777,14.444445,-2.178321,5
65,0,0.555555,1,6.333334,-2.121878,5
143,0,0,0,0,0,5
90,0,4.444444,0.666667,7.555555,-2.067026,5
40,0,0,0,0,0,5
12,0,0.444444,2.333333,3.555556,-2.057978,5
119,0,1.055555,1.444444,24.88889,-2.187781,5
154,0.111111,4.222222,1.722222,2.666667,-2.095813,5
145,0,0.722222,0.222222,0.111111,-1.920944,5
112,0,2.388889,0.5,19.333334,-2.085248,5
136,0,2,0.833333,4.222222,-2.175296,5
154,0,0.111111,0.055556,0,-2.094395,5
191,0,3.722222,2.888887,53.555557,-2.05611,6
200,0,2.777779,4.333333,49,-2.021172,6
200,0,1.388888,1.777778,40.444443,-2.038016,6
183,0,0.777778,2.944444,47.22222,-1.991701,6
174,0,3.111111,3.166667,48.22222,-2.037351,6
188,0,2.000001,2.277777,42.666668,-1.984565,6
159,0,2.555555,15.72222,31.88889,-2.549349,6
182,0,2.499999,2.277777,29.777779,-1.943038,6
162,0,1.944445,14.055556,37,-2.341198,6
195,0,2.5,3.500001,41.88889,-2.038956,6
161,0,2,11.5,38.555557,-2.395566,6
194,0,1.722222,3.222223,53.666668,-2.042718,6
195,0,1.888889,1.833335,42.666668,-2.063044,6
161,0,2.777777,11.777776,38.11111,-2.38829,6
187,0.111111,2.944445,2.666667,41.666668,-1.998547,6
192,0,2.388888,4.388889,39.22222,-2.016578,6
200,0,2.888887,4.833333,47.22222,-2.065663,6
205,0,1.944445,3.333334,44.11111,-2.044653,6
171,0,1.499999,2.777777,39.555557,-2.010723,6
195,0,1.833334,4.055555,53.444443,-2.037116,6
207,0,2.722222,6.444444,49.88889,-2.062724,6
195,0,2.944444,3.833334,42,-2.056734,6
192,0,6.055556,4.333334,48.77778,-2.024748,6
189,0,2.555554,4.5,28.222221,-2.022227,6
197,0,2.722223,4.555556,47.666668,-2.024321,6
190,0,1.944445,2.055556,42.444443,-1.986307,6
193,0,3.277779,2.222222,54,-2.109375,6
201,0.111111,0.722223,4.444444,51,-1.997736,6
209,0.111111,2.611112,4.555556,42.555557,-2.06698,6
178,0,0.833333,1.111109,51.22222,-2.040554,6
189,0,2.055556,11.722221,22.88889,-2.101002,6
186,0,2.166667,6.833334,26.88889,-2.046307,6
161,0,1.388889,8.999999,37.88889,-2.282295,6
184,0,1.222223,2.499999,48.555557,-1.958014,6
188,0,3.666667,4.611111,53.444443,-2.079095,6
195,0,4.166666,4.111111,41.77778,-2.052705,6
186,0,2.166667,2.999999,41.77778,-1.956023,6
182,0,2.388889,2.555556,40.11111,-1.930048,6
183,0,2.722221,4.666666,47.88889,-2.005196,6
183,0,1.888888,2.333334,45.333332,-1.981911,6
184,0,2.222223,10.611111,28.333334,-2.215464,6
196,0,1.444445,4.444444,44.77778,-2.059262,6
182,0,1.833333,3.611111,30.444445,-2.001125,6
183,0,1,1.555555,37.333336,-1.887731,6
201,0.222222,2.722222,5.222221,46.77778,-2.075226,6
190,0,3.111111,2.888889,45.77778,-2.03483,6
189,0,2.055555,4.444445,53.77778,-2.035894,6
196,0,1.666667,2.222222,41.444443,-2.074616,6
187,0,1.888889,2.111111,51.333332,-2.03348,6
196,0,1.666667,2.222222,41.444443,-2.074616,6
185,0,2.611112,3.111111,42.444443,-2.006186,6
197,0.111111,1.611112,1.277779,55.666668,-2.06802,6
199,0,2.666668,4.666666,49.444443,-2.040866,6
194,0,1.722222,2.277778,43.11111,-2.021838,6
174,0,2.000001,1.388889,49.88889,-2.069045,6
201,0,2.111111,4.333332,51.444443,-2.042514,6
197,0.111111,1.611112,1.277779,55.666668,-2.06802,6
183,0,1.111111,6.333334,28.222221,-1.970772,6
181,0,1.166667,1.833333,48.22222,-2.053189,6
188,0,4.277778,5,53,-1.997746,6
184,0,4.666666,5.833333,42.22222,-1.986776,6
200,0,3.444445,3.444445,48.666668,-2.080206,6
201,0,2.111112,2.500001,53.555557,-2.034119,6
191,0,3.500001,3.277778,51.555557,-2.03548,6
189,0,1.722223,2.666667,29.444445,-2.044277,6
160,0,2.611111,13.166667,36.77778,-2.335837,6
182,0,3.722222,3.611111,47.22222,-1.980348,6
161,0,1.27778,9.222222,39.666668,-2.238293,6
182,0,3.055555,3.999999,50.11111,-1.978495,6
190,0,2.666667,2.500001,28.444445,-2.020042,6
189,0,1,2.611111,28.666666,-2.064273,6
182,0,0.888889,2.111111,37.77778,-1.917349,6
190,0,1.277777,1.611111,43,-1.987599,6
161,0,2.111111,10.499999,37.333336,-2.316506,6
189,0,1.388889,5.722223,26.555555,-2.050282,6
182,0,2.500001,8.666666,26.666666,-2.217735,6
177,0,2.166666,1.666666,42.333336,-1.942662,6
195,0,3.833334,3.944445,49.88889,-2.015595,6
163,0,2.055556,18.166666,37.444443,-2.51749,6
188,0,1.722223,6.611112,26.555555,-2.03822,6
192,0,4,4.944445,50.555557,-2.034048,6
188,0,2.888889,3.611111,43.77778,-1.995072,6
172,0,1.166667,9.777778,37.77778,-2.143718,6
190,0,2.555555,2.5,26.88889,-2.008381,6
196,0,2.611111,3.555556,41.22222,-2.039491,6
192,0,0.833333,4.388889,40.333336,-2.047243,6
185,0,1.555555,3.055555,43.11111,-1.95277,6
193,0,2.666665,4.055555,42.77778,-2.065421,6
192,0,2.499999,6.166667,51.333332,-2.038177,6
190,0,2.888889,3.000001,41.333336,-2.025942,6
194,0,2.555556,9.111109,53.22222,-2.033605,6
202,0,2.166666,8.333334,50.22222,-2.093746,6
201,0,4.611111,5.555555,36.11111,-2.175826,6
162,0,2.666665,13.388888,38.77778,-2.327482,6
187,0,3.5,2.833333,50,-1.966671,6
196,0,1.333332,2.222222,54.11111,-2.048736,6
193,0,3.222222,2.888889,52.11111,-2.047766,6
198,0,1.722223,5.111111,45.22222,-2.072616,6
178,0,2.277778,5.222221,42.333336,-2.102536,6
197,0,4.222223,4.944445,44.11111,-2.071221,6
191,0,3.500001,3.277778,51.555557,-2.03548,6
194,0,2.666666,2.444444,43.666668,-2.064277,6
180,0,1.499999,3.833332,43.666668,-2.008719,6
