@relation segment

@attribute Region-centroid-row numeric
@attribute Rawgreen-mean numeric
@attribute Exblue-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
89,2.666667,2,-1.890484,5
91,19.555555,32.444443,-2.202425,5
133,3.444444,10.888889,-2.048,5
138,0,5.222222,-1.755017,5
80,12.444445,22.11111,-2.142269,5
113,17.222223,22.777779,-2.125693,5
91,3.666667,11.333333,-1.93491,5
136,0.888889,9.666667,-2.071242,5
135,0.888889,8.111111,-2.110974,5
141,7,20.11111,-2.191662,5
154,0,0.444444,-2.094395,5
135,0.333333,7.555555,-1.931332,5
144,0,0,0,5
152,0.666667,4.111111,-1.933239,5
92,13.111111,25.555555,-2.11184,5
111,25.777779,21.444445,-2.202667,5
12,8.222222,18.666666,-2.064482,5
87,7.222222,25.222221,-2.138617,5
106,14.333333,19.555555,-2.117671,5
154,4.333334,12.888889,-2.087985,5
131,0.222222,3.222222,-2.056155,5
41,0.333333,1.555556,-1.84512,5
152,0,0,0,5
137,0,8.222222,-2.094395,5
92,7.222222,16.777779,-2.096705,5
142,0,0,0,5
140,3.555556,11.666667,-2.072268,5
134,0.666667,6.111111,-1.997796,5
40,0,0,0,5
83,6.666666,21.333334,-2.150257,5
195,49.88889,39,-2.015595,6
192,48.77778,45.11111,-2.024748,6
197,47.666668,39.444443,-2.033505,6
159,31.88889,27.666666,-2.549349,6
188,42.666668,36.22222,-1.984565,6
182,35,22.444445,-1.868277,6
194,39.555557,31.11111,-2.046998,6
191,53.555557,45,-2.041277,6
185,43.88889,33.333332,-2.007175,6
197,44.11111,35.666668,-2.071221,6
180,51.555557,46.11111,-2.022148,6
183,28.222221,20.555555,-1.970772,6
184,28.333334,18.88889,-2.215464,6
187,42.88889,34.22222,-1.990627,6
194,52.77778,46,-2.060549,6
173,47.444443,43.11111,-2.04172,6
179,43.77778,34.666668,-1.978657,6
174,48.22222,44.11111,-2.037351,6
162,37.88889,27.444445,-2.555683,6
161,37.88889,30.555555,-2.282295,6
178,42.333336,32.77778,-2.102536,6
189,53.77778,42.11111,-2.035894,6
201,46.77778,40.555557,-2.075226,6
197,55.666668,43.666668,-2.06802,6
196,45.555557,37.555557,-2.022599,6
189,26.555555,19,-2.050282,6
199,49.444443,42,-2.040866,6
195,53.555557,44.444443,-2.020938,6
175,50,44.666668,-2.063776,6
189,27.666666,24.666666,-2.037982,6
161,38.11111,27.777779,-2.38829,6
163,37.444443,24,-2.51749,6
176,46.22222,42,-2.052258,6
195,41.22222,32.333332,-2.101377,6
182,47.22222,39.555557,-1.980348,6
204,49.666668,41.88889,-2.037372,6
176,46.22222,42,-2.052258,6
201,53.555557,44.444443,-2.034119,6
193,54,45.444443,-2.109375,6
177,42.333336,34.666668,-1.942662,6
191,52.11111,47.88889,-2.077651,6
175,29,24,-2.091209,6
180,53.77778,46.444443,-2.044179,6
205,44.11111,34.555557,-2.044653,6
196,41.444443,33.88889,-2.074616,6
190,44.11111,35.666668,-2.048697,6
174,49.88889,46.11111,-2.069045,6
187,47.333332,39.666668,-2.009615,6
182,37.666668,27.777779,-1.904978,6
190,26.88889,25.333334,-2.008381,6
196,43.666668,36.444443,-2.054753,6
190,43,33.555557,-1.987599,6
191,53.555557,48.22222,-2.05611,6
185,27.88889,18.333334,-2.45058,6
162,39.22222,31.333334,-2.391681,6
179,42.88889,31.777779,-1.970398,6
201,51.444443,44,-2.042514,6
161,37.333336,28.88889,-2.316506,6
183,45.333332,37.444443,-1.981911,6
177,41.666668,32.77778,-1.940423,6
196,54.11111,42.22222,-2.048736,6
188,43.444443,35.77778,-2.00738,6
198,50.88889,41.444443,-2.064888,6
203,46.666668,41,-2.040013,6
188,29,24,-2.04072,6
181,40.77778,30,-1.949088,6
198,42.333336,36.88889,-2.070717,6
188,43.333332,34.444443,-1.99344,6
182,37.88889,26.88889,-1.919167,6
182,40.11111,29.88889,-1.930048,6
195,42.555557,34,-2.081095,6
160,39.22222,39.555557,-2.162999,6
196,55.444443,46.77778,-2.070441,6
194,53.22222,42.22222,-2.033605,6
189,20.333334,17.222221,-2.01975,6
188,26.555555,19.444445,-2.083566,6
194,42.555557,35.11111,-2.071876,6
176,43.333332,36,-1.95141,6
193,52.77778,42.555557,-2.018211,6
160,36.77778,32.666668,-2.335837,6
193,52.11111,45,-2.047766,6
161,36.333336,27.666666,-2.198939,6
176,44,34.666668,-1.98088,6
192,52.555557,46.88889,-2.055457,6
198,50.77778,42,-2.035874,6
200,40.444443,31.333334,-2.038016,6
186,30.333334,25.444445,-2.036642,6
187,41.666668,35.22222,-1.998547,6
171,39.555557,33.88889,-2.010723,6
165,33.77778,21.222221,-2.470153,6
201,36.11111,26.11111,-2.175826,6
191,42.11111,31.333334,-1.964901,6
194,43.11111,35.77778,-2.021838,6
195,53.444443,45.22222,-2.037116,6
190,46.555557,39.88889,-2.052546,6
187,50,40.333332,-1.966671,6
183,47.22222,39.11111,-1.991701,6
186,41.88889,34.88889,-1.968511,6
182,50.11111,42.444443,-1.978495,6
200,49.11111,40.666668,-2.015374,6
190,42.444443,33.333332,-1.986307,6
195,40,31.444445,-2.118572,6
182,47.555557,39.11111,-1.989221,6
199,48.11111,42.333332,-2.045431,6
184,28,21.777779,-2.183125,6
188,26.555555,19.444445,-2.083566,6
193,36.555557,26.88889,-1.992997,6
187,50.88889,41.666668,-2.013524,6
189,27.666666,19.88889,-2.020345,6
188,53,43.22222,-1.997746,6
200,46.88889,41.333332,-2.116733,6
182,50.666668,43.11111,-1.992052,6
197,47.666668,42.333332,-2.024321,6
195,41.77778,33.333332,-2.051671,6
191,54.666668,48.444443,-2.065948,6
192,51.333332,45.666668,-2.038177,6
187,48.88889,40.555557,-2.04388,6
196,54.11111,42.22222,-2.048736,6
193,36.11111,26.444445,-1.995801,6
196,47,37,-2.079185,6
197,55.666668,43.666668,-2.06802,6
189,25.555555,20.777779,-1.954574,6
189,28.222221,19.88889,-2.022227,6
185,43.11111,30.666666,-1.95277,6
179,31,25.88889,-2.0752,6
190,28.444445,24.444445,-2.020042,6
203,51.333332,39.555557,-2.034642,6
182,30.444445,23.88889,-2.001125,6
209,42.555557,36,-2.06698,6
186,47.88889,38.77778,-2.028618,6
192,48,34.666668,-2.164195,6
207,45.444443,38.333332,-2.063353,6
187,51.333332,44.22222,-2.03348,6
196,41.88889,33,-2.045996,6
197,44.11111,35.666668,-2.071221,6
161,36.333336,27.666666,-2.198939,6
187,52.88889,43,-2.058211,6
185,28.777779,21.333334,-2.085272,6
176,51.88889,46.11111,-2.030648,6
182,26.666666,17,-2.217735,6
187,41.555557,34.11111,-1.947472,6
188,26.555555,21.555555,-2.014509,6
210,44.11111,39.11111,-2.020895,6
185,41.333336,31.222221,-1.937924,6
193,45.666668,33.77778,-2.080174,6
184,42.22222,31.222221,-1.986776,6
163,36.555557,24.777779,-2.395213,6
190,45.333332,36.444443,-1.985899,6
172,39.333336,29.666666,-2.052453,6
176,43,33.77778,-1.965703,6
189,51.444443,44.88889,-2.005956,6
198,45.22222,37.666668,-2.072616,6
202,50.22222,42.666668,-2.093746,6
162,37.88889,29.333334,-2.494607,6
162,38.77778,27.444445,-2.327482,6
184,28.333334,18.88889,-2.215464,6
189,28.666666,23.666666,-2.064273,6
190,41.333336,33.555557,-2.025942,6
190,51,38,-2.112087,6
194,53.666668,44,-2.042718,6
183,37.333336,26.444445,-1.887731,6
189,43,33.666668,-1.973221,6
172,37.77778,26.666666,-2.126558,6
194,43.11111,35.77778,-2.021838,6
193,42.77778,36.333332,-2.065421,6
189,22.88889,19.666666,-2.101002,6
195,42,33.88889,-2.056734,6
180,43.666668,35.77778,-2.008719,6
180,43.666668,35.77778,-2.008719,6
196,40.666668,33.11111,-2.105677,6
186,41.666668,34.333332,-1.973056,6
200,39.444443,31.444445,-2.016646,6
184,43.555557,35.22222,-1.96448,6
191,22.444445,13.777778,-1.858264,6
200,49,39.88889,-2.021172,6
190,40.88889,32.666668,-2.025133,6
196,41.22222,33.11111,-2.039491,6
191,43.11111,31.777779,-1.998993,6
192,50.555557,41.666668,-2.034048,6
178,51.22222,46.77778,-2.040554,6
197,43,35.88889,-2.022274,6
193,52.11111,45,-2.047766,6
171,40,31.666666,-2.032929,6
189,44.22222,36.666668,-2.008931,6
193,49.77778,44.22222,-2.033804,6
185,49,40.88889,-2.051056,6
160,36.666668,37.555557,-2.102318,6
195,42.666668,35.444443,-2.063044,6
186,30.777779,25.777779,-2.060122,6
188,54,44.666668,-2.074028,6
189,51.444443,42.11111,-2.101326,6
159,32.333336,28.777779,-2.316872,6
193,54,45.444443,-2.109375,6
161,37.333336,28.88889,-2.316506,6
178,29.444445,24.666666,-2.103758,6
204,48.666668,40,-2.03737,6
191,43.11111,34,-2.040515,6
190,51.555557,39,-2.102898,6
189,50.77778,44.11111,-2.048058,6
194,43.666668,37,-2.064277,6
191,51.555557,45.11111,-2.03548,6
202,51,39,-2.045943,6
181,52.555557,45.11111,-2.044563,6
187,51.333332,44.22222,-2.03348,6
205,48.666668,41.11111,-2.038263,6
162,40.11111,31.777779,-2.386671,6
190,46.555557,39.88889,-2.052546,6
207,49.88889,39.88889,-2.062724,6
163,36.555557,25,-2.425324,6
186,26.88889,21.333334,-2.046307,6
161,37.88889,30.555555,-2.282295,6
185,50,42.11111,-2.088855,6
176,43.333332,35.444443,-1.97757,6
180,42.555557,31.333334,-1.996042,6
190,25.88889,21.777779,-2.160658,6
175,50,44.77778,-2.05935,6
185,42.444443,34.88889,-2.006186,6
185,42.444443,28.11111,-1.982099,6
189,51.444443,42.11111,-2.101326,6
200,47.22222,42.88889,-2.065663,6
192,41,35.11111,-2.020234,6
185,42.444443,34.88889,-2.006186,6
196,41.444443,33.88889,-2.074616,6
210,44.11111,39.11111,-2.020895,6
176,48.88889,43.555557,-2.021784,6
200,50.88889,42.22222,-2.02885,6
186,44.333332,30.444445,-2.028812,6
180,42.555557,31.333334,-1.996042,6
190,43,33.555557,-1.987599,6
206,50.333332,43.444443,-2.085934,6
161,38.22222,28.88889,-2.338974,6
186,41.666668,34.333332,-1.973056,6
186,42.333336,34.77778,-1.940813,6
203,47.77778,37.77778,-2.046535,6
194,52.11111,41.22222,-2.112941,6
190,45.11111,36.444443,-2.11269,6
173,38.333336,27.88889,-1.998857,6
188,52.555557,43.666668,-2.047211,6
184,39.444443,27.666666,-1.930196,6
162,38.22222,27.222221,-2.335371,6
163,37.77778,24.333334,-2.392741,6
200,52.555557,46.22222,-2.026586,6
204,50.22222,42.333332,-2.038543,6
185,46.88889,39,-2.008008,6
182,48.333332,39.77778,-2.001558,6
188,26.666666,22,-2.016443,6
183,46.666668,37.555557,-1.974959,6
183,47.88889,41.77778,-2.005196,6
176,45.444443,42.22222,-2.051636,6
198,52.22222,42.666668,-2.050575,6
200,48.666668,42.77778,-2.080206,6
192,39.22222,36.444443,-2.016578,6
188,53.444443,44.77778,-2.079095,6
195,41.77778,33.555557,-2.052705,6
182,46.77778,39.11111,-2.004082,6
197,43.444443,35.11111,-2.043399,6
201,38.77778,29.777779,-2.06786,6
183,46.666668,37.555557,-1.974959,6
194,36.333336,27.444445,-2.037568,6
201,46.77778,40.555557,-2.075226,6
193,54.555557,48.22222,-2.084935,6
180,27.333334,17.88889,-2.217095,6
182,30.444445,23.88889,-2.001125,6
163,37.444443,24,-2.51749,6
159,32.333336,28.777779,-2.316872,6
180,27.88889,19,-2.021032,6
189,53.88889,46.444443,-2.054084,6
194,52.444443,37.77778,-2.081891,6
161,39.666668,31.444445,-2.238293,6
201,51,40.555557,-1.997736,6
189,29.444445,26,-2.044277,6
190,45.77778,37.333332,-2.03483,6
182,29.777779,23.11111,-1.943038,6
163,38.22222,29,-2.384441,6
188,43.77778,34.77778,-1.995072,6
163,38,24.555555,-2.388454,6
188,26.555555,22.11111,-2.03822,6
185,51.77778,42.88889,-2.073869,6
176,51.88889,46.11111,-2.030648,6
182,49.666668,43.333332,-1.99159,6
193,39.444443,30.333334,-2.000118,6
177,28.555555,23.666666,-2.121237,6
188,48.555557,40,-2.039667,6
191,54.333332,49.666668,-2.062286,6
186,42.555557,35,-1.974394,6
186,45.11111,35.666668,-2.014102,6
181,36.444443,24.88889,-1.998368,6
173,48.88889,44.333332,-2.048199,6
184,28,17.777779,-2.16033,6
182,29.777779,23.11111,-1.943038,6
177,43.77778,36.11111,-1.956005,6
160,37.555557,39.555557,-2.113792,6
186,41.77778,32,-1.956023,6
195,41.77778,33.555557,-2.052705,6
201,49.22222,36.666668,-1.969456,6
185,39.22222,30.11111,-2.004988,6
185,28.777779,21.333334,-2.085272,6
238,19.11111,-8.888889,2.046683,7
208,20,-7.666666,2.112617,7
249,10.111111,-3,1.917421,7
177,20.777779,-2.444444,2.462118,7
160,28.555555,0.555556,2.642597,7
158,27.88889,0.111111,2.624707,7
215,22.88889,-8.555555,2.105197,7
233,33.444447,-5.111111,2.38935,7
208,20.777779,-3.555556,2.391996,7
167,24.666666,-10.111111,1.971572,7
169,21.333334,-2.777778,2.44578,7
210,17.333334,-8.888889,2.043726,7
170,24.666666,-2,2.504391,7
221,18,-12,1.877146,7
208,21.555555,-2.555556,2.483291,7
156,28.333334,5.222222,2.864931,7
246,29.88889,-9.444445,2.158915,7
209,29,-4.888889,2.389391,7
175,28.777779,0.111111,2.630157,7
172,20.88889,-3.222222,2.417702,7
218,17.777779,-3.111111,2.382684,7
172,24.222221,-8,2.083854,7
157,23.88889,-3.333333,2.438615,7
215,29.444445,-1.444444,2.561049,7
237,8.777778,-3.888889,2.180526,7
172,35.666668,0,2.617801,7
223,22.88889,-9.222222,2.119546,7
210,22.666666,-4.444445,2.386452,7
156,28.333334,5.222222,2.864931,7
166,22.222221,-1.888889,2.515826,7
249,27.555555,-4.888889,2.28263,7
181,21.444445,-7.222222,2.141428,7
249,18.11111,1.777778,2.743555,7
211,18.666668,-0.666667,2.554965,7
235,19.222221,0.777778,2.670771,7
223,10.444445,-6,2.046588,7
180,27.222221,-2.666667,2.453831,7
244,17.11111,-8.777778,1.987902,7
211,17.222223,-2.222222,2.441017,7
235,12.777778,-3.555556,2.310758,7
247,12.444445,-6.666666,2.117886,7
199,19.88889,-9.666667,1.905303,7
251,22.777779,-8.666667,1.28706,7
196,19.555555,-1.777778,2.511766,7
211,26.222221,-3.888889,2.416354,7
231,17,-3.555556,2.391307,7
191,11.222222,-5.666666,2.122422,7
193,19.11111,-5.666666,2.210055,7
181,16.222223,-5.666666,2.206642,7
211,17.777779,-4.222222,2.292041,7
162,29.555555,3,2.769038,7
243,9.444445,-4.777778,2.033629,7
211,18.666668,-0.666667,2.554965,7
242,17.444445,2.555556,2.835614,7
214,10.666667,-6.111111,2.058329,7
169,25,-2.777778,2.467752,7
157,23.88889,-3,2.405202,7
224,19.222221,-9.555555,1.860191,7
246,34.11111,-10.333333,2.214011,7
184,18.11111,-6.888889,2.080445,7
244,9.555555,-2.222222,2.340587,7
246,8.555555,2.111111,-1.190561,7
183,23,-2.333333,2.483198,7
240,17.333334,-8.444445,2.043865,7
224,27.555555,-7.444445,2.304153,7
194,25.333334,-9.666667,2.126516,7
229,21.222221,0.444444,2.651605,7
237,29.444445,-7.666666,2.280289,7
232,17,-3.666667,2.283147,7
173,24.777779,-8.333333,2.099557,7
175,28.666666,-6,2.263538,7
220,11.555555,-5.222222,2.09315,7
164,25.555555,-3.111111,2.459806,7
237,8.888889,-4.666666,2.097231,7
184,24.88889,-3.666667,2.419445,7
215,24.555555,-7.888889,2.224013,7
218,12.555555,-3.333333,2.361442,7
221,19.11111,-4.888889,2.317212,7
183,21,-8.777778,2.075874,7
235,15.777778,-4.666666,2.316242,7
177,24.555555,-3.444444,2.413262,7
245,21.222221,-6.111111,2.198051,7
223,20,-9.555555,1.966536,7
219,17.222223,-4.111111,2.255333,7
217,18.88889,-3.666667,2.363871,7
203,16.88889,-9.444445,2.019747,7
240,18.555555,-3.444444,2.392487,7
181,23.88889,-5.222222,2.189135,7
200,11.444445,-5.444445,2.10726,7
156,24,-2.777778,2.47582,7
207,16.555555,-5.444445,2.217263,7
224,27.555555,-7.444445,2.304153,7
197,9.888889,-6,2.074957,7
189,18.666668,-11.111111,1.910864,7
193,21,-5.888889,2.222103,7
246,20.444445,-6.777778,2.170543,7
226,11.222222,-3.888889,2.259398,7
204,25.555555,-5.666666,2.348728,7
197,17.444445,-7.222222,2.164262,7
195,20.333334,-8.111111,1.94304,7
215,11.222222,-7.444445,1.991157,7
177,30.88889,-9.222222,2.125416,7
236,18.444445,1.777778,2.7898,7
217,17,-8.777778,2.006642,7
182,23,-12,1.916419,7
241,18.11111,-1,2.544142,7
242,30.555555,-4.888889,2.395778,7
190,26.555555,-8.333333,2.204408,7
164,14.333333,4,2.87512,7
170,30.88889,-0.333333,2.604013,7
248,26.444445,-8.666667,2.205099,7
226,24.222221,-6.666666,2.27303,7
149,22.777779,2.333333,2.741647,7
197,27.555555,-7.444445,2.243094,7
236,18.666668,-4.555555,2.32063,7
233,18.777779,-12.444445,1.903686,7
188,19.88889,-5.222222,2.20467,7
211,15.888889,-9.444445,1.940832,7
239,13.777778,-2.111111,2.426379,7
174,29,-9.888889,2.033698,7
183,23.222221,-3.222222,2.428022,7
189,16.444445,-5.666666,2.194143,7
249,15.888889,-7.222222,2.156779,7
199,17.88889,0.111111,2.634176,7
178,23.555555,-4.333334,2.274128,7
245,7,-1.222222,1.756645,7
170,19.555555,1.444444,2.737074,7
233,17,-2.111111,2.49158,7
212,17.88889,-9.888889,1.974495,7
181,25.11111,-3.444444,2.420823,7
246,22.88889,-6.222222,2.232849,7
160,33.333336,4.888889,2.827106,7
215,16.444445,-2.555556,2.437819,7
167,13.777778,8.111111,-3.015081,7
163,25.333334,-9.444445,2.001681,7
181,24,-2.555556,2.458471,7
208,24.555555,-4.777778,2.396771,7
238,13.888889,-7.111111,2.126063,7
187,19.222221,-10.222222,1.941465,7
250,13.777778,-5.666666,2.192935,7
234,8.777778,-3.888889,2.193568,7
237,11.222222,-7.111111,1.938468,7
219,8.333334,-3.777778,2.148363,7
210,17.444445,-2.888889,2.42875,7
169,32,-2.888889,2.479064,7
203,25.444445,-5.555555,2.320382,7
233,15.777778,-2.111111,2.476615,7
245,7,-1.222222,1.756645,7
183,26,-2.555556,2.506807,7
218,17.777779,-3.111111,2.382684,7
151,23.444445,-2,2.505249,7
191,11.222222,-5.666666,2.122422,7
215,30.666666,-3.444444,2.471757,7
236,17.222223,-5.222222,2.267197,7
218,19.11111,-3.444444,2.362146,7
250,13.777778,-5.666666,2.192935,7
182,24.666666,-5.333334,2.271693,7
199,23.222221,-7.555555,2.129513,7
175,20.11111,-5.444445,2.242196,7
187,25.11111,-7.333334,2.254303,7
162,22.333334,-4.333334,2.350367,7
244,11.666667,-1.777778,2.32339,7
240,27.333334,-5,2.420791,7
225,21.333334,-10.222222,1.891015,7
236,18.444445,1.777778,2.7898,7
185,17.555555,-9.555555,1.83885,7
248,18.222221,-7.222222,1.783512,7
208,25.333334,-11,2.102212,7
226,18.333334,-4.777778,2.303853,7
181,23.88889,-5.222222,2.189135,7
174,24.333334,-3.888889,2.395018,7
161,20.444445,-4.222222,2.345133,7
192,13.777778,-7.555555,1.908457,7
165,22.666666,-2.666667,2.471197,7
223,10.444445,-6,2.046588,7
240,28.555555,-9.777778,2.175522,7
201,16.333334,-11,1.909255,7
217,9.666667,-6.222222,1.976138,7
148,19,2.777778,2.91248,7
184,19.333334,-9.666667,1.937892,7
216,22.555555,-7.666666,2.209309,7
196,24.666666,-3.222222,2.437339,7
240,18.555555,-3.444444,2.392487,7
244,17.222223,-3.444444,2.391736,7
190,26.88889,-7.666666,2.252231,7
194,20.444445,-0.333333,2.593107,7
162,29.88889,-1.222222,2.557389,7
223,18.444445,-6.444445,1.910945,7
167,17.11111,-2.444444,2.305729,7
224,20.555555,-5.555555,2.298255,7
189,23.222221,-9.555555,2.060443,7
176,27.777779,-7.222222,2.179845,7
216,19.11111,-2.666667,2.447547,7
187,15.888889,-5.888889,2.156639,7
176,17.11111,-3.666667,2.340618,7
232,19.333334,-3.444444,2.402851,7
238,12.444445,-8.555555,1.844726,7
236,14.333333,-4.888889,2.083229,7
216,19.11111,-2.666667,2.447547,7
221,19.11111,-4.888889,2.317212,7
236,22.222221,-5.777778,2.306678,7
156,29.555555,5.222222,2.84342,7
161,25,-6.111111,2.292736,7
155,29.333334,-8,2.169397,7
222,16.11111,-11.444445,1.870487,7
185,24.666666,-3.111111,2.451836,7
191,18.555555,-0.888889,2.545329,7
157,29.444445,-0.222222,2.604303,7
176,23.333334,-4.444445,2.332243,7
201,11.555555,-6.666666,1.982987,7
180,17.777779,-5.111111,2.212898,7
187,19.666668,-7.333334,2.038483,7
173,22.333334,-4.777778,2.332739,7
245,18.444445,-3.333333,2.395431,7
195,20.11111,-6.888889,2.193764,7
203,15.444445,-10,1.984785,7
243,18,-3.666667,2.368311,7
184,15.888889,-5.888889,2.128646,7
156,21.777779,-4.111111,2.363581,7
204,26,-7.555555,2.24441,7
189,18.777779,-10.333333,1.985552,7
186,21.11111,-11.444445,1.863654,7
219,19.666668,-4,2.358696,7
212,11.333333,-3.777778,2.242649,7
206,20.11111,-4.555555,2.252368,7
179,16.222223,-7.111111,2.04457,7
150,23.333334,3.222222,2.791674,7
235,18.222221,-0.222222,2.586018,7
238,21.777779,-3.666667,2.337472,7
198,19.777779,-8.333333,2.055672,7
248,17.666668,-4,2.341677,7
229,18.777779,-7.777778,2.099905,7
222,11.777778,-5,1.905045,7
236,17.222223,-5.222222,2.267197,7
202,19.777779,-3.444444,2.401137,7
182,23.333334,-10.777778,1.937594,7
169,19.88889,2.666667,2.834822,7
216,11.111111,-6.222222,2.079295,7
248,32.333336,-5.333334,2.285098,7
240,28.11111,-8.111111,2.141811,7
247,19.555555,9.555555,-1.755483,7
220,9.555555,-4.888889,2.030867,7
174,17,-2.777778,2.377854,7
219,19.11111,-9,2.0861,7
186,16.11111,-3.888889,2.31952,7
249,14.777778,-0.777778,2.563437,7
220,11.555555,-5.222222,2.09315,7
180,27.222221,-2.666667,2.453831,7
184,15.888889,-5.888889,2.128646,7
237,11.777778,-7,1.946502,7
201,25.11111,-4.444445,2.389747,7
238,17.444445,-1.777778,2.508226,7
237,18.333334,-3.444444,2.37843,7
185,24.222221,-4.666666,2.361827,7
180,28.222221,-1.666667,2.541661,7
168,31.444445,-6.333334,2.302124,7
199,21.555555,1.111111,2.690112,7
180,27.555555,-9.444445,2.113918,7
241,11.888889,-3.777778,2.277351,7
164,28.555555,-12.111111,1.798302,7
152,29.666666,2.222222,2.731134,7
229,14.666667,-0.777778,2.557458,7
169,18,-9.111111,1.993183,7
247,15.888889,-0.555556,2.55309,7
232,12.666667,-4.777778,2.201318,7
220,19.222221,-4.555555,2.306884,7
195,20.333334,-8.111111,1.94304,7
211,23.11111,-4.888889,2.327545,7
201,11.555555,-6.666666,1.982987,7
178,30.11111,-8.111111,2.190305,7
176,29,-8.888889,2.126901,7
222,17.555555,-1,2.557309,7
224,18.444445,-4.666666,2.328108,7
202,18.555555,-1,2.522748,7
215,29.444445,-1.444444,2.561049,7
201,24.777779,-9,2.176993,7
166,22.222221,-1.888889,2.515826,7
162,23.88889,-5,2.291415,7
222,20.11111,-5.555555,2.280922,7
177,24.555555,-3.444444,2.413262,7
195,12.333333,-4.888889,2.187022,7
164,14.444445,-3,2.291118,7
239,18.666668,-1.777778,2.482445,7
194,26.11111,-6.888889,2.224382,7
180,18.777779,-2.222222,2.487917,7
185,17.555555,-9.555555,1.83885,7
211,20.666668,-5.111111,2.239034,7
184,22.222221,-1.555556,2.524273,7
201,26.88889,-2.888889,2.467938,7
215,21.444445,-4.555555,2.266094,7
208,21.11111,-4.888889,2.310932,7
249,23.666666,-7,2.214996,7
197,15.333333,-0.222222,2.628208,7
196,20.444445,-11.666667,1.789167,7
226,17.555555,-11.666667,1.872506,7
235,32.555557,-5.666666,2.356024,7
242,15.777778,-2.888889,2.386597,7
