@relation segment

@attribute Region-centroid-row numeric
@attribute Rawred-mean numeric
@attribute Exred-mean numeric
@attribute Value-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
25,60.666668,-29.333334,89,-2.13042,4
67,53,-23.222221,75.888885,-2.109804,4
117,39.555557,-19,58.444443,-2.09948,4
82,41.555557,-10,53.11111,-1.971781,4
34,41.11111,-19.444445,60,-2.122875,4
75,35.77778,-11.777778,48.22222,-2.036435,4
111,53.22222,-20.88889,74.888885,-2.058,4
137,39.88889,-2.888889,45.333332,-1.75799,4
102,50.666668,-23.11111,73.44444,-2.102047,4
28,53.444443,-26.88889,79.111115,-2.144507,4
68,52,-14.333333,68.22222,-1.984308,4
101,27.222221,-11.888889,39.444443,-2.05839,4
20,32,-10.444445,42.77778,-2.045203,4
126,21,-6.888889,28.88889,-1.96874,4
62,53.77778,-27.11111,80,-2.126207,4
153,21.333334,-20,38.77778,-2.242741,4
149,16.666668,-14.111111,30,-2.141787,4
121,47.77778,-21.555555,68.66667,-2.126943,4
34,65,-23.666666,89.111115,-2.078154,4
70,51.555557,-10.444445,64.88889,-1.907955,4
76,31.88889,-8.888889,42,-1.981499,4
143,43,-22.11111,64.77778,-2.108995,4
159,25.222221,-2.666667,29.555555,-1.802554,4
79,38,-10.222222,49.666668,-1.984583,4
115,42.444443,-12.888889,56.333332,-2.021125,4
76,47.666668,-12.333333,61.555557,-1.989922,4
125,14.888889,-10,24.777779,-2.104083,4
69,36.666668,-0.888889,40.22222,-1.640134,4
15,59.333332,-28.88889,86.888885,-2.145323,4
81,34.555557,-11.111111,47.22222,-1.984566,4
50,53,-23.555555,75.77778,-2.129479,4
115,24.88889,-11.888889,36.77778,-2.094392,4
154,44.555557,-18.444445,64,-2.033077,4
117,33.555557,-16.444445,49.77778,-2.106235,4
21,37.11111,-10.888889,49.333332,-1.990806,4
158,35.555557,-11.333333,47.444443,-2.049172,4
162,6.666666,-5.111111,12,-2.044946,4
122,32.666668,-10.555555,44,-2.035377,4
96,61,-18.11111,80.22222,-2.036336,4
146,8,-7.777778,15.666667,-2.108911,4
64,49.666668,-20.777779,71,-2.067168,4
89,27.333334,-13.111111,41,-2.046542,4
73,45.666668,-1.888889,51.11111,-1.681589,4
120,56.88889,-9.444445,69.333336,-1.892977,4
89,25.222221,-11.111111,36.88889,-2.048461,4
138,49.11111,-16.555555,66.77778,-2.029656,4
145,24.222221,-7.666666,33.333336,-1.934686,4
101,39,-18.11111,57.11111,-2.094303,4
145,52.444443,-26,76.77778,-2.166151,4
42,50.666668,-24.666666,74.55556,-2.125735,4
122,35.77778,-10.333333,47.555557,-1.985027,4
102,46.22222,-16.444445,64.333336,-2.009854,4
96,54.11111,-3.111111,61,-1.720468,4
17,40.333336,-12.777778,54,-2.030048,4
72,51.333332,-23,74.44444,-2.090221,4
83,45.666668,-11.333333,58.666668,-1.973615,4
70,33.666668,-9.222222,44.444443,-1.960582,4
117,27.444445,-11.444445,39,-2.088914,4
69,40.88889,0.666667,44.555557,-1.518761,4
127,38,-8.222222,48.22222,-1.908348,4
49,35.666668,-7.111111,44.11111,-1.949745,4
102,51.11111,-17,69.111115,-2.034054,4
123,51.88889,-22.333334,73.77778,-2.111941,4
66,41,-4.777778,47.77778,-1.83808,4
102,56.77778,-20.11111,77.111115,-2.083043,4
84,13,-12.555555,24.88889,-2.152852,5
130,1,-2.222222,3.222222,-2.094395,5
89,12.888889,-11.777778,24.444445,-2.11184,5
141,0.333333,-1.111111,1.777778,-1.921217,5
138,1,-1.111111,3.111111,-1.755017,5
89,10.222222,-12,22.11111,-2.107311,5
91,4.555555,-4.333334,9.777778,-1.93491,5
39,7.333334,-6.555555,14.333333,-2.036228,5
153,3,-1.111111,3.888889,-2.221716,5
30,6.111111,-7.111111,13.111111,-2.05997,5
153,0,-1.111111,1.111111,-2.094395,5
135,0,-1.444444,1.444444,-2.094395,5
148,0,0,0,0,5
152,1,-1.111111,2.333334,-2.007351,5
150,0,0,0,0,5
135,0.777778,-1.888889,3.333333,-1.880724,5
90,5.111111,-6.222222,12.111111,-1.989546,5
92,7.111111,-8.555555,15.555555,-2.096705,5
93,16.666668,-12.777778,29.555555,-2.086083,5
64,3.666667,-6.111111,10.333334,-2.015428,5
155,5.333334,-5.888889,11,-2.115567,5
144,0,0,0,0,5
137,1.555556,-4.666666,6.333334,-2.075071,5
95,15.555555,-13.888889,28.777779,-2.146185,5
134,0,-3.111111,3.111111,-2.094395,5
142,0.111111,-3.333333,3.555556,-2.056155,5
139,1.888889,-6.888889,8.555555,-2.127586,5
36,5,-8.777778,13.666667,-2.107303,5
129,0,0,0,0,5
155,5.888889,-7.111111,12.666667,-2.147622,5
148,0,0,0,0,5
154,0.444444,-0.555556,1.222222,-1.861154,5
35,10.333334,-9.444445,19.222221,-2.153332,5
148,1.111111,-2,3.222222,-2.04515,5
109,18.444445,-10.222222,28.777779,-2.082762,5
94,16.88889,-13.666667,30.444445,-2.100966,5
104,16.222223,-10.222222,26.11111,-2.128231,5
85,14.555555,-13.111111,26.88889,-2.160912,5
111,15.555555,-11.333333,26.222221,-2.153719,5
114,11.444445,-14.222222,25,-2.141659,5
137,0,-4.111111,4.111111,-2.094395,5
152,1,-1.555556,2.888889,-1.933239,5
89,14,-12,25.777779,-2.113032,5
104,16.333334,-10.333333,26.11111,-2.150638,5
141,0,-0.555556,0.555556,-2.094395,5
142,0,0,0,0,5
31,8.333334,-8.777778,16.555555,-2.171949,5
119,23.222221,-18.777779,40.333336,-2.187781,5
152,0,0,0,0,5
131,0,0,0,0,5
152,0,0,0,0,5
93,15.111111,-14.333333,28.88889,-2.136215,5
133,3.666667,-5.111111,9,-2.048,5
40,1.222222,-0.111111,1.555556,-1.570796,5
110,23,-18.88889,40.444443,-2.182018,5
139,0,-3.888889,3.888889,-2.094395,5
116,0.666667,-3.888889,4.888889,-2.018925,5
90,15.666667,-13.444445,29,-2.101515,5
115,0.444444,-2.333333,2.888889,-2.065536,5
80,11.888889,-11.888889,23.222221,-2.142269,5
89,14.444445,-10.777778,25.11111,-2.102295,5
86,4.666667,-6.111111,10.888889,-2.054475,5
62,4.111111,-6.888889,11.444445,-2.034152,5
131,0,-0.666667,0.666667,-2.094395,5
144,0,0,0,0,5
12,8.444445,-9,17.666668,-2.064482,5
38,10.111111,-13,22,-2.193098,5
89,6.333334,-6.333334,13,-2.043884,5
94,16,-12.666667,28.777779,-2.084893,5
82,11.888889,-10,21.666666,-2.102722,5
12,3.888889,-7.111111,11.333333,-2.057978,5
83,12.888889,-12.555555,24.88889,-2.143761,5
154,5.888889,-8.444445,13.888889,-2.066916,5
62,5,-7.888889,13.111111,-2.066953,5
113,24.444445,-22,43.77778,-2.238803,5
134,0,-1.555556,1.555556,-2.094395,5
140,1.777778,-3.777778,6.111111,-1.985769,5
135,1,-2.777778,4.444445,-1.931332,5
120,17.555555,-12,28.666666,-2.177417,5
57,11.333333,-12.111111,20.88889,-2.370613,5
104,16,-7.555555,23.333334,-2.113918,5
155,5.333334,-5.888889,11,-2.115567,5
147,0,0,0,0,5
92,7.555555,-13.555555,20.555555,-2.137851,5
88,18.222221,-12.333333,29.333334,-2.20829,5
30,4.777778,-6.777778,11.666667,-2.047276,5
89,0,0,0,0,5
148,0,-0.111111,0.111111,-2.094395,5
94,15.777778,-12.777778,28.666666,-2.084255,5
129,2.444444,0.444444,2.666667,-1.101394,5
134,20.333334,-19.11111,37.444443,-2.21646,5
83,6,-11.666667,17,-2.150257,5
144,0.555556,-0.333333,1,-1.90427,5
41,0.555556,-0.444444,1.222222,-1.84512,5
111,24.555555,-12.555555,35.88889,-2.202667,5
94,0.222222,-2.888889,3.222222,-2.071242,5
112,24.222221,-22.222221,43.666668,-2.244772,5
65,6.111111,-8.444445,14.333333,-2.121878,5
155,6.666666,-6.222222,12.888889,-2.079296,5
141,0,-0.111111,0.111111,-2.094395,5
110,27.222221,-13.222222,39.333336,-2.187242,5
142,0.888889,-2.777778,3.666667,-2.094395,5
135,0.777778,-4.222222,4.888889,-2.110974,5
80,11.333333,-9.444445,20.333334,-2.138901,5
118,15.555555,-11.555555,26.555555,-2.14718,5
90,12.888889,-11.888889,24.444445,-2.12273,5
152,2.666667,-2.777778,5.777778,-1.997796,5
153,0,0,0,0,5
86,15.888889,-13.666667,28.555555,-2.178281,5
64,6.111111,-5.666666,12.555555,-1.965246,5
90,11.888889,-14.333333,25.777779,-2.125976,5
99,11.222222,-12.777778,23.777779,-2.112503,5
63,4,-6.222222,10.555555,-2.04457,5
133,1,-1.666667,3.555556,-1.822563,5
116,13.555555,-9.888889,23.222221,-2.121175,5
108,13.555555,-10.111111,23.444445,-2.117648,5
141,0,-2.333333,2.333334,-2.094395,5
142,0,-0.333333,0.333333,-2.094395,5
110,2.777778,-4.333334,7.444445,-2.021228,5
86,7.555555,-13.333333,20.444445,-2.128362,5
141,0,0,0,0,5
94,5.888889,-9.666667,15.222222,-2.12934,5
134,1,-5,6.111111,-2.071242,5
94,10.666667,-14.111111,23.777779,-2.142756,5
92,12.888889,-13.111111,25.777779,-2.11184,5
133,0.333333,-1.222222,1.777778,-1.999063,5
62,4.111111,-6.888889,11.444445,-2.034152,5
147,0,0,0,0,5
93,0,0,0,0,5
143,0,0,0,0,5
138,8.222222,-11.888889,19.222221,-2.172099,5
137,0.666667,-3,3.777778,-2.071242,5
68,2.111111,-0.555556,2.888889,-1.861154,5
131,0.777778,-1.888889,2.777778,-2.051344,5
40,0,0,0,0,5
144,0,0,0,0,5
135,1.666667,-3.666667,6,-1.958546,5
92,11.666667,-11.222222,22.666666,-2.113273,5
134,1,-3.333333,4.666667,-2.013143,5
154,0,-0.222222,0.222222,-2.094395,5
138,1.111111,-4.666666,5.888889,-2.077816,5
113,24.88889,-13.333333,37,-2.199825,5
130,0.666667,-1.555556,2.888889,-1.861154,5
152,0,0,0,0,5
153,5.333334,-9,13.444445,-2.14389,5
91,11,-10.333333,21,-2.128465,5
144,0,0,0,0,5
90,7.555555,-7.444445,15,-2.067026,5
34,9.777778,-11.888889,20.88889,-2.162872,5
145,0,0,0,0,5
136,0.666667,-5.333334,5.777778,-2.130339,5
93,13.222222,-14.111111,27.11111,-2.110457,5
61,4.666667,-7.222222,12.222222,-2.048717,5
138,0.444444,-2.333333,3.222222,-1.949167,5
95,6.777778,-2.555556,10.777778,-1.749258,5
108,20,-11.111111,30.444445,-2.154391,5
155,13,-4,21.444445,-1.797435,5
89,16.444445,-18.666666,33.555557,-2.188149,5
141,6,-11.555555,16.555555,-2.191662,5
134,1.111111,-5.555555,6.444445,-2.133095,5
111,24.555555,-12.555555,35.88889,-2.202667,5
98,16.88889,-13.888889,30.444445,-2.118236,5
114,11.777778,-13,24.11111,-2.149073,5
133,3.666667,-5.111111,9,-2.048,5
87,6.666666,-13.444445,19.555555,-2.138617,5
154,4.333334,-6.444445,10.777778,-2.087985,5
145,0.333333,-0.666667,1.222222,-1.920944,5
117,14.555555,-7.666666,23,-2.005139,5
154,1.555556,-0.888889,3,-1.905927,5
61,4.555555,-7,12,-2.039459,5
113,24.333334,-12,34.88889,-2.236251,5
133,6.222222,-10.888889,16.666668,-2.138743,5
33,6.444445,-6.888889,13.111111,-2.056119,5
91,17.777779,-18.88889,34.88889,-2.202425,5
134,1,-3.333333,4.666667,-2.013143,5
107,11.777778,-14.888889,25.777779,-2.159464,5
93,10.444445,-13.111111,23.444445,-2.102707,5
144,0.111111,-1,1.111111,-2.094395,5
153,0,0,0,0,5
88,7.555555,-14.111111,21.11111,-2.136677,5
13,6.111111,-9.555555,15.888889,-2.074133,5
138,1.777778,-5.333334,7.222222,-2.071242,5
116,25.666666,-12.444445,37.11111,-2.177507,5
106,14.111111,-10.111111,24,-2.117671,5
89,2.888889,-0.666667,3.777778,-1.890484,5
135,1.333333,-3.222222,5.111111,-1.972186,5
108,11.333333,-9.555555,20.555555,-2.127161,5
150,0,0,0,0,5
155,7.777778,-10.555555,17.555555,-2.140531,5
68,5.666666,-3.666667,10.333334,-1.780255,5
83,13.333333,-14.666667,26.88889,-2.178321,5
151,0,-0.333333,0.333333,-2.094395,5
63,6.333334,-7.888889,14,-2.121837,5
152,1,-1.555556,2.888889,-1.933239,5
140,2.666667,-0.666667,3.333333,-2.094395,5
89,2.888889,-6.444445,9.555555,-2.065342,5
62,4.111111,-7,11.444445,-2.048717,5
137,0.333333,-1.222222,1.777778,-2.007606,5
154,0.222222,-1.444444,1.888889,-2.01751,5
93,9.888889,-13.555555,22.88889,-2.137493,5
62,0,0,0,0,5
84,13,-12.333333,24.777779,-2.143897,5
61,5.888889,-8.666667,14.333333,-2.121837,5
104,16.333334,-10.333333,26.11111,-2.150638,5
110,6.111111,-10,15.888889,-2.120265,5
152,0,0,0,0,5
154,0,-0.222222,0.222222,-2.094395,5
138,1.444444,-5.222222,6.666666,-2.08783,5
105,19.11111,-10.777778,29.555555,-2.125548,5
79,10.555555,-10.888889,20.555555,-2.175843,5
36,0,0,0,0,5
115,0.444444,-2.333333,2.888889,-2.065536,5
140,0.777778,-0.777778,1.888889,-1.838877,5
114,24.444445,-18.11111,40.77778,-2.207158,5
113,16.88889,-11.888889,28.444445,-2.125693,5
93,9.888889,-13.555555,22.88889,-2.137493,5
94,16,-12.666667,28.777779,-2.084893,5
115,19.444445,-10.555555,29.444445,-2.14867,5
154,9.666667,9.888889,9.666667,-0.004927,5
86,7.777778,-13.666667,21.11111,-2.120153,5
112,19.444445,-12.777778,32.333336,-2.085248,5
140,0,-0.777778,0.777778,-2.094395,5
97,15.333333,-12.777778,27.777779,-2.121346,5
114,23,-12.555555,34.444447,-2.196423,5
110,27.222221,-13.222222,39.333336,-2.187242,5
116,19.333334,-12.222222,31.444445,-2.104978,5
152,0,0,0,0,5
152,1,-1.222222,2.444444,-2.000272,5
131,0,0,0,0,5
149,0,0,0,0,5
145,0,0,0,0,5
84,18.666668,-13.777778,31.333334,-2.184862,5
90,4.666667,-5.777778,11.222222,-1.987466,5
140,3.666667,-5.666666,9.444445,-2.072268,5
152,1,-1.111111,2.333334,-2.007351,5
149,0,0,0,0,5
139,3.222222,-6,9.555555,-2.04457,5
144,0,0,0,0,5
134,0.666667,-3,4,-2.013143,5
61,4.666667,-7.222222,12.222222,-2.048717,5
96,15.222222,-13.111111,28.444445,-2.086083,5
89,13,-12,24.555555,-2.129746,5
149,0,-0.111111,0.111111,-2.094395,5
143,0.222222,-1.333333,1.777778,-1.986938,5
137,2.111111,-4.777778,7.111111,-2.058451,5
107,23.444445,-13,35.11111,-2.201495,5
111,12.222222,-11.666667,23.777779,-2.100671,5
131,0.888889,-2,3.666667,-1.871048,5
58,5.555555,-8.333333,14.111111,-2.068564,5
141,3.111111,-5.555555,8.777778,-2.075071,5
119,5.888889,-8.222222,13.666667,-2.142708,5
136,0.666667,-4.222222,4.888889,-2.094395,5
105,12.666667,-7.555555,19.777779,-2.161571,5
133,1.222222,-4.444445,5,-2.208419,5
133,0,-1.777778,1.777778,-2.094395,5
139,0.888889,-1.444444,3.222222,-1.803071,5
90,2.777778,-7.111111,10,-2.073429,5
109,24.777779,-13.888889,37.11111,-2.226161,5
34,10.777778,-11,21,-2.162383,5
145,0,0,0,0,5
88,5.111111,-6.666666,12.222222,-2.035769,5
134,1.111111,-5.555555,6.444445,-2.133095,5
61,4.444445,-7.666666,12.333333,-2.068204,5
134,1,-2.555556,3.888889,-1.997796,5
154,2.555556,-5.222222,7.666666,-2.095813,5
36,4.777778,-8.222222,13,-2.097293,5
135,0.777778,-1.444444,3,-1.822214,5
135,0,-2.333333,2.333334,-2.094395,5
131,0.333333,-1.444444,1.888889,-2.056155,5
145,2.333334,-3.222222,5.777778,-2.036506,5
115,23.11111,-19.11111,40.11111,-2.218655,5
131,0,0,0,0,5
85,14.555555,-13.111111,26.88889,-2.160912,5
130,1.111111,-1.555556,3,-1.959823,5
133,0,-0.888889,0.888889,-2.094395,5
113,18.11111,-10.444445,27.88889,-2.163633,5
141,0,0,0,0,5
82,11.666667,-11.555555,22.444445,-2.170632,5
41,0.555556,-0.444444,1.222222,-1.84512,5
58,5.555555,-8.333333,14.111111,-2.068564,5
145,0.333333,-0.666667,1.222222,-1.920944,5
112,24.555555,-12.888889,36.22222,-2.200156,5
12,3.888889,-7.111111,11.333333,-2.057978,5
94,10.555555,-15.222222,24.88889,-2.159466,5
114,21,-14.444445,34.666668,-2.15274,5
154,1,-2.222222,3.555556,-1.988202,5
154,0,0,0,0,5
131,0,0,0,0,5
34,10.777778,-11,21,-2.162383,5
137,0.333333,-1.222222,1.777778,-2.007606,5
152,0.333333,-1.333333,1.666667,-2.094395,5
137,0.111111,-2.444444,2.666667,-2.056155,5
105,22.555555,-12.555555,34,-2.192406,5
115,10.666667,-12.222222,22.222221,-2.151625,5
95,6.777778,-2.555556,10.777778,-1.749258,5
136,1,-4.666666,5.777778,-2.071242,5
135,24,-21.555555,43.11111,-2.227801,5
200,52.22222,-19.11111,72.66667,-2.02885,6
183,49.22222,-16.555555,67.77778,-1.991701,6
188,27.555555,-9.666667,38.11111,-2.016443,6
180,53.22222,-20.555555,75.44444,-2.022148,6
183,29.444445,-8.444445,39.11111,-1.970772,6
195,41.11111,-16.333334,57.333332,-2.101377,6
196,55,-19.777779,75.66667,-2.048736,6
194,37,-12.111111,49.77778,-2.045201,6
189,45.11111,-13.666667,60.88889,-1.973221,6
188,53.77778,-21.88889,76,-2.079095,6
159,31.333334,-15.888889,46.22222,-2.316872,6
200,54.11111,-20.777779,76.44444,-2.026586,6
189,27.11111,-8.666667,36.333336,-2.050282,6
176,45.444443,-14.555555,62.11111,-1.97757,6
188,26.88889,-9.222222,36.444443,-2.083566,6
191,52.333332,-21.777779,75.22222,-2.047053,6
189,45.77778,-16,63.333332,-2.008931,6
186,27.555555,-9.666667,37.88889,-2.046307,6
162,36.77778,-19.333334,53.666668,-2.391681,6
160,34.11111,-20.333334,51.77778,-2.335837,6
182,49.555557,-16.555555,68.111115,-1.989221,6
191,55.11111,-23.666666,79.55556,-2.062286,6
161,36,-18.11111,52.22222,-2.282295,6
197,44.22222,-16.11111,61.555557,-2.022274,6
193,53.666668,-23.222221,76.55556,-2.109375,6
179,44.88889,-12.888889,59.77778,-1.970398,6
186,45.666668,-13.222222,60.22222,-2.028812,6
199,47.88889,-21.222221,69.22222,-2.084754,6
178,52.444443,-21.555555,75.22222,-2.040554,6
182,52.88889,-18.222221,73.333336,-1.992052,6
196,44.333332,-16.666666,61.444443,-2.063864,6
189,23.444445,-9,33,-2.101002,6
190,47.333332,-18.777779,66.88889,-2.052546,6
193,43.333332,-17.333334,61.22222,-2.065421,6
180,27.444445,-8.777778,36.333336,-2.217095,6
193,37.444443,-11.222222,50,-1.995801,6
201,35.77778,-13.555555,49,-2.175826,6
183,48.88889,-15.444445,66.55556,-1.974959,6
180,45.22222,-15.555555,62.333332,-2.008719,6
187,52.666668,-20.11111,74.111115,-2.03348,6
161,35.333336,-15.333333,49.666668,-2.198939,6
187,49.88889,-18.777779,69.66667,-2.04388,6
195,42.444443,-15.777778,58.88889,-2.052705,6
197,49.11111,-19,69.55556,-2.024321,6
196,45.333332,-17.444445,63.333332,-2.059262,6
192,42.333336,-15.555555,59.22222,-2.020234,6
174,49.444443,-20.222221,70.88889,-2.037351,6
194,54.77778,-20.333334,76.22222,-2.042718,6
171,41,-14.333333,56.333332,-2.032929,6
188,49.666668,-18.333334,69.111115,-2.039667,6
193,53.666668,-23.222221,76.55556,-2.109375,6
201,47.11111,-19.777779,67.22222,-2.075226,6
201,39.22222,-14.222222,53.88889,-2.06786,6
191,43.88889,-13,58.666668,-1.964901,6
186,44.666668,-14.333333,61.11111,-1.974394,6
176,53.333332,-20.88889,75.66667,-2.030648,6
181,52.333332,-20.222221,74.22222,-2.020865,6
192,41.11111,-15.777778,57.666668,-2.047243,6
182,40.22222,-9.888889,52.555557,-1.917349,6
185,29.222221,-10,39.666668,-2.085272,6
193,40.88889,-13,55.333332,-2.000118,6
185,44,-15.111111,60.666668,-2.006186,6
193,37.88889,-11.444445,50.666668,-1.992997,6
172,38,-13,51.22222,-2.126558,6
182,42.666668,-11.111111,56.333332,-1.930048,6
161,36.88889,-16.444445,51.77778,-2.395566,6
208,48.22222,-22.222221,70.333336,-2.094585,6
190,44.88889,-16.666666,62.333332,-2.048697,6
194,54.333332,-19.444445,74.888885,-2.033605,6
163,34.555557,-16.333334,48.11111,-2.51749,6
207,50.444443,-19.11111,70.111115,-2.062724,6
197,56.22222,-21,77.77778,-2.06802,6
175,50.666668,-21.333334,72.66667,-2.063776,6
177,46.333332,-14.222222,63.11111,-1.956005,6
163,35.22222,-16.444445,48.88889,-2.388454,6
191,52.88889,-20.555555,74.77778,-2.03548,6
186,43.77778,-14,59.88889,-1.973056,6
188,45,-15.555555,62.11111,-2.00738,6
161,38,-18.222221,54.555557,-2.238293,6
180,54.88889,-21.555555,77.55556,-2.044179,6
189,51.333332,-21.222221,72.44444,-2.101326,6
187,53.666668,-20.333334,74.77778,-2.058211,6
196,41.77778,-16.444445,58.555557,-2.074616,6
162,34.88889,-18.222221,50.666668,-2.555683,6
162,36.444443,-17.222221,51.333332,-2.327482,6
182,41.666668,-10,54.333332,-1.910677,6
174,50.444443,-22.222221,73.22222,-2.069045,6
191,44.666668,-13.555555,59.77778,-1.998993,6
196,44.333332,-17.222221,62.22222,-2.054753,6
191,52.444443,-23.444445,76.22222,-2.077651,6
189,51.77778,-20.555555,73.333336,-2.048058,6
185,50.11111,-20.88889,71.111115,-2.088855,6
163,34,-16.333334,48.11111,-2.425324,6
189,53.444443,-19.444445,74.888885,-2.005956,6
196,55,-19.777779,75.66667,-2.048736,6
195,54.666668,-20.777779,76.66667,-2.037116,6
199,50.555557,-19.333334,71,-2.040866,6
176,46,-14,62.666668,-1.95141,6
191,54.444443,-22.777779,78.111115,-2.05611,6
178,42.666668,-15.888889,58.88889,-2.102536,6
159,31.333334,-15.888889,46.22222,-2.316872,6
161,35.77778,-18.11111,51.444443,-2.338974,6
189,54.77778,-21.88889,77.55556,-2.054084,6
176,50.444443,-19.444445,71.44444,-2.021784,6
196,56,-22.555555,79.111115,-2.070441,6
195,42.77778,-16.666666,59.666668,-2.081095,6
190,47.333332,-18.777779,66.88889,-2.052546,6
182,49.444443,-16.444445,68.111115,-1.980348,6
182,51.88889,-18.333334,72.44444,-1.99159,6
201,47.11111,-19.777779,67.22222,-2.075226,6
180,45.22222,-15.555555,62.333332,-2.008719,6
195,42.77778,-14.888889,58.555557,-2.038956,6
185,48.555557,-17,67.22222,-2.008008,6
204,50.88889,-19.11111,71.22222,-2.037372,6
192,52.555557,-21,74.77778,-2.038177,6
192,47.333332,-18.333334,65,-2.164195,6
182,31.555555,-8.888889,42.22222,-1.943038,6
200,50.666668,-18,70.22222,-2.015374,6
182,40.333336,-9.888889,52.88889,-1.904978,6
181,43,-11.666667,56.88889,-1.949088,6
190,26.11111,-10.555555,36.88889,-2.160658,6
197,44.666668,-17,62.22222,-2.071221,6
182,37.22222,-7.888889,47.333332,-1.868277,6
189,29,-11.333333,40.666668,-2.064273,6
163,35,-16.333334,48.555557,-2.392741,6
180,44.11111,-13.333333,59,-1.996042,6
192,51.77778,-19,72,-2.034048,6
176,53.333332,-20.88889,75.66667,-2.030648,6
191,44,-15.666667,60.555557,-2.040515,6
201,52.555557,-20.333334,74,-2.042514,6
204,51.444443,-19.333334,72,-2.038543,6
184,51.22222,-15.111111,69,-1.958014,6
183,40.22222,-8.888889,52,-1.887731,6
188,55.11111,-18.444445,75.66667,-1.997746,6
186,44.11111,-14.111111,60.444443,-1.968511,6
190,53.444443,-21,75.55556,-2.043617,6
196,46.88889,-16.777779,65,-2.022599,6
182,50.11111,-17.222221,69.111115,-2.001558,6
194,40.22222,-14.555555,55.444443,-2.046998,6
176,45.22222,-13.555555,61,-1.965703,6
182,31.444445,-10.444445,42.88889,-2.001125,6
176,47.11111,-19.666666,67.66667,-2.052258,6
190,44.22222,-14,60,-1.986307,6
189,28.444445,-8.777778,38,-2.020345,6
183,47.444443,-15.555555,65.111115,-1.981911,6
198,51.444443,-19.88889,71.888885,-2.064888,6
188,29.666666,-11,41.333336,-2.04072,6
182,31.555555,-8.888889,42.22222,-1.943038,6
176,47.11111,-19.666666,67.66667,-2.052258,6
161,36,-16.444445,51.22222,-2.316506,6
186,43.77778,-14,59.88889,-1.973056,6
188,45.444443,-14.888889,62,-1.995072,6
202,52,-18,71,-2.045943,6
194,53.444443,-22,76.111115,-2.060549,6
188,27.444445,-9.444445,37.77778,-2.014509,6
189,30.11111,-12,42.77778,-2.044277,6
187,52.555557,-16.333334,71.44444,-1.966671,6
201,54.88889,-20.222221,76.44444,-2.034119,6
192,40.555557,-16.222221,58.11111,-2.016578,6
180,44.11111,-13.333333,59,-1.996042,6
160,37.11111,-20.444445,57.11111,-2.113792,6
188,26.88889,-9.222222,36.444443,-2.083566,6
201,51.444443,-15,68.66667,-1.969456,6
194,44.444443,-15.888889,61.666668,-2.021838,6
193,37.88889,-11.444445,50.666668,-1.992997,6
190,44.77778,-14.111111,60.666668,-1.987599,6
199,49.11111,-19.666666,69.77778,-2.045431,6
195,51.333332,-17.333334,70.111115,-2.015595,6
183,48.88889,-15.444445,66.55556,-1.974959,6
177,45,-13.333333,61,-1.942662,6
161,36,-16.444445,51.22222,-2.316506,6
194,52.88889,-18.222221,71.55556,-2.081891,6
187,49,-17.333334,68,-2.009615,6
189,29,-8.777778,38.555557,-2.022227,6
161,36.555557,-16.222221,51.333332,-2.38829,6
186,31.222221,-12.222222,43.88889,-2.060122,6
198,42.77778,-17.777779,61,-2.070717,6
209,43,-17.333334,60.77778,-2.06698,6
205,49.77778,-18.88889,69.77778,-2.038263,6
172,40.333336,-13.333333,54.666668,-2.052453,6
200,50.444443,-17.777779,69.66667,-2.021172,6
194,43,-16.88889,60.333332,-2.071876,6
163,35.444447,-18.666666,51.333332,-2.384441,6
181,53.666668,-20.88889,75.66667,-2.044563,6
194,44.444443,-15.888889,61.666668,-2.021838,6
189,23.444445,-9,33,-2.101002,6
189,26.333334,-8.222222,35.22222,-2.049148,6
190,44.88889,-18.555555,63.22222,-2.11269,6
185,44,-15.111111,60.666668,-2.006186,6
203,52.444443,-18.11111,71.66667,-2.034642,6
176,46,-14.333333,62.333332,-1.98088,6
188,53.555557,-20.333334,74.888885,-2.047211,6
187,43.333332,-15.111111,60.11111,-1.998547,6
162,34.444447,-18,50.333332,-2.573635,6
190,51.666668,-19.333334,71.111115,-2.102898,6
196,40.444443,-16.88889,57.11111,-2.105677,6
190,29.333334,-10.888889,41.11111,-2.020042,6
186,49.11111,-17.555555,67.88889,-2.028618,6
173,48.555557,-19.88889,69.55556,-2.04172,6
189,55,-19.222221,75.44444,-2.035894,6
202,55,-19.88889,76,-2.043538,6
210,44.22222,-16.555555,62.22222,-2.014434,6
184,41.77778,-10.333333,54.444443,-1.930196,6
200,47.88889,-20.444445,69,-2.065663,6
200,46.444443,-21.333334,67.333336,-2.116733,6
184,45.88889,-14.111111,62.333332,-1.96448,6
193,51.11111,-20.11111,72.55556,-2.033804,6
161,35.333336,-15.333333,49.666668,-2.198939,6
188,54.444443,-21.666666,76.55556,-2.074028,6
190,44.77778,-14.111111,60.666668,-1.987599,6
193,54.444443,-18.777779,74.888885,-2.018211,6
187,44.666668,-14.444445,60.88889,-1.990627,6
188,45.11111,-14.555555,61.444443,-1.99344,6
191,23.555555,-5.222222,30.11111,-1.858264,6
192,50.333332,-20.222221,72.111115,-2.024748,6
193,53.11111,-21,75.111115,-2.047766,6
178,29.666666,-12,41.88889,-2.103758,6
195,42.444443,-15.777778,58.88889,-2.052705,6
