@relation segment

@attribute Region-centroid-row numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
125,60.925926,-25.11111,-21.444445,-2.145045,4
34,54.25926,-24.11111,-24.11111,-2.09452,4
135,32.703705,-12.444445,-12.444445,-2.093203,4
159,20.518518,-0.555556,-4.888889,-1.596679,4
146,21.37037,-13.777778,-11.111111,-2.164971,4
146,10.592592,-7.777778,-7.444445,-2.108911,4
76,29.814816,-3.444444,-7.444445,-1.903624,4
87,64.03704,-24.777779,-24.11111,-2.105073,4
109,41.814816,-17.11111,-18.444445,-2.068644,4
119,39.851852,-10.888889,-14.222222,-2.006,4
93,62.851852,-24.222221,-24.88889,-2.083715,4
119,45.62963,-14.888889,-16.222221,-2.064038,4
159,6.62963,-4.555555,-5.888889,-1.999443,4
64,40,-14.333333,-16,-2.030269,4
138,54.62963,-16.555555,-19.88889,-2.029656,4
111,62.25926,-17.444445,-21.777779,-2.014126,4
70,39.962963,-10.555555,-14.555555,-1.990412,4
89,28.925926,-11.111111,-12.777778,-2.048461,4
130,21.37037,-16.777779,-14.777778,-2.134924,4
108,58.074074,-16.222221,-18.222221,-2.053869,4
123,44.814816,-11.111111,-15.777778,-1.978328,4
102,42.77778,-17.333334,-17.666666,-2.088579,4
106,37.703705,-10.777778,-13.444445,-2.010178,4
123,52.814816,-14.444445,-19.444445,-1.994105,4
123,57.48148,-14.777778,-18.444445,-2.021502,4
69,40.666668,0.666667,-12.333333,-1.518761,4
17,44.592594,-12.777778,-15.444445,-2.030048,4
82,38.88889,-13,-15.666667,-2.028043,4
96,67.03704,-18.11111,-21.444445,-2.036336,4
80,40.51852,-8.222222,-13.222222,-1.942698,4
85,49.148148,-12.444445,-18.777779,-1.95422,4
25,44.814816,-15.777778,-14.777778,-2.11881,4
158,8.444445,-4.333334,-7,-1.943449,4
147,27.222221,-20,-14.333333,-2.204575,4
73,43.51852,-14.222222,-14.222222,-2.096415,4
125,42.814816,-11.111111,-15.777778,-1.973025,4
95,46.851852,-11.888889,-16.555555,-1.970802,4
118,55.074074,-14.888889,-18.88889,-2.007117,4
127,40.74074,-8.222222,-14.222222,-1.908348,4
149,21.37037,-14.111111,-11.777778,-2.141787,4
105,45.74074,-13.555555,-18.222221,-1.996082,4
124,40.925926,-15.444445,-16.11111,-2.076967,4
75,39.703705,-11.777778,-13.777778,-2.036435,4
149,16.814816,-10.111111,-10.777778,-2.069251,4
19,45.185184,-21.555555,-19.222221,-2.133676,4
162,8.37037,-5.111111,-5.777778,-2.044946,4
67,64.74074,-22.88889,-24.222221,-2.076662,4
77,59.11111,-24,-20.666666,-2.143048,4
129,24.703703,-16.777779,-13.777778,-2.161046,4
57,65.703705,-18.777779,-22.444445,-2.030703,4
116,33.185184,-12.222222,-13.222222,-2.068113,4
148,29.074074,-22.88889,-14.555555,-2.237972,4
124,43.148148,-11.777778,-16.777779,-1.980977,4
73,46.296295,-1.888889,-12.555555,-1.681589,4
117,45.88889,-19,-18.666666,-2.09948,4
45,53.074074,-14.888889,-17.222221,-2.045905,4
134,44.703705,-22.777779,-17.777779,-2.175349,4
115,28.851852,-11.888889,-11.888889,-2.094392,4
116,61,-25.666666,-20.666666,-2.161793,4
125,69.333336,-18.333334,-23,-2.019545,4
45,53.074074,-14.888889,-17.222221,-2.045905,4
76,51.77778,-12.333333,-17,-1.989922,4
161,7.148148,-4.777778,-6.444445,-1.996307,4
22,49.666668,-20.666666,-19,-2.123537,4
102,58.22222,-14.333333,-20,-1.985584,4
152,26.555555,-18.666666,-14.666667,-2.165731,4
78,36.11111,-14.333333,-15.333333,-2.053834,4
101,45.037037,-18.11111,-18.11111,-2.094303,4
126,20.11111,-11,-10.666667,-2.104102,4
87,64.03704,-24.777779,-24.11111,-2.105073,4
139,64.666664,-20.333334,-22,-2.065471,4
151,30.481482,-22.11111,-14.777778,-2.219625,4
129,37.88889,-14.333333,-14.333333,-2.097799,4
157,23.148148,-14.777778,-11.777778,-2.169368,4
78,43.814816,-8.111111,-16.11111,-1.886072,4
122,60.74074,-27.555555,-24.88889,-2.128423,4
154,28.148148,-19.777779,-14.444445,-2.191073,4
15,68.96296,-28.88889,-24.88889,-2.145323,4
77,59.555557,-16,-19.333334,-2.030875,4
125,43.22222,-18,-17.333334,-2.096474,4
132,35.22222,-17,-14.333333,-2.146969,4
132,38.77778,-16.666666,-14.666667,-2.129523,4
76,42.296295,-18.88889,-16.555555,-2.139002,4
134,48.925926,-21.11111,-21.444445,-2.086914,4
83,49.851852,-11.555555,-17.555555,-1.958524,4
107,54,-13.666667,-17.666666,-2.003607,4
20,65.18519,-26.222221,-23.222221,-2.133031,4
133,36.77778,-14.333333,-14.333333,-2.091572,4
140,26.444445,-9,-8.666667,-2.100487,4
73,58.814816,-14.444445,-19.444445,-1.996907,4
96,61.925926,-22.444445,-22.777779,-2.089105,4
90,65.18519,-22.555555,-21.222221,-2.108813,4
125,43.37037,-5.111111,-11.777778,-1.840579,4
102,63.48148,-20.11111,-20.777779,-2.083043,4
146,22.74074,-13.888889,-12.555555,-2.124871,4
158,39.333332,-11.333333,-13,-2.049172,4
105,45.74074,-13.555555,-18.222221,-1.996082,4
109,49.407406,-20.555555,-19.88889,-2.105478,4
117,39.037037,-16.444445,-15.777778,-2.106235,4
135,69.92593,-18.777779,-23.11111,-2.024945,4
78,69.74074,-30.222221,-25.88889,-2.145541,4
150,20.74074,-13.555555,-11.888889,-2.134876,4
42,44.555557,-15,-13.666667,-2.120131,4
42,37.444443,-14,-17,-2.029552,4
146,10.592592,-7.777778,-7.444445,-2.108911,4
43,64.703705,-29.444445,-24.11111,-2.160551,4
68,56.77778,-14.333333,-20,-1.984308,4
95,55.62963,-24.555555,-23.555555,-2.107858,4
120,60.037037,-9.444445,-18.444445,-1.892977,4
66,42.592594,-4.777778,-10.777778,-1.83808,4
117,31.25926,-11.444445,-11.777778,-2.088914,4
70,36.74074,-9.222222,-13.888889,-1.960582,4
75,41.11111,-2.333333,-11.333333,-1.722278,4
87,43.333332,-16.333334,-18.333334,-2.050388,4
143,50.37037,-22.11111,-21.11111,-2.108995,4
57,65.703705,-18.777779,-22.444445,-2.030703,4
25,70.44444,-29.333334,-26.333334,-2.13042,4
120,49.407406,-13.555555,-16.222221,-2.035243,4
105,50.185184,-13.555555,-18.555555,-1.991964,4
158,21.037037,-12.777778,-11.111111,-2.142701,4
66,42.11111,-1.666667,-9.666667,-1.68385,4
66,51.592594,-11.444445,-17.444445,-1.961254,4
80,58.333332,-21.333334,-20,-2.116351,4
136,4.851852,-5.888889,-5.222222,-2.123905,4
158,8.444445,-4.333334,-7,-1.943449,4
145,0,0,0,0,5
97,19.592592,-12.777778,-11.777778,-2.121346,5
113,21.592592,-10.444445,-8.444445,-2.163633,5
148,1.777778,-2,-2.333333,-2.04515,5
133,2.703704,-4.444445,-2.444444,-2.208419,5
137,25.333334,-20,-13.666667,-2.213033,5
84,17.185184,-12.555555,-10.555555,-2.152852,5
131,0,0,0,0,5
116,23.407408,-12.222222,-11.888889,-2.104978,5
134,2.111111,-3.333333,-4.333334,-2.013143,5
58,8.333333,-8.333333,-9,-2.068564,5
142,1.222222,-3.333333,-3.666667,-2.056155,5
145,0.555556,-0.666667,-1.333333,-1.920944,5
93,14.814815,-13.111111,-12.777778,-2.102707,5
154,1.851852,-0.888889,-2.555556,-1.905927,5
91,14.444445,-10.333333,-9.333333,-2.128465,5
93,14.407408,-13.555555,-11.888889,-2.137493,5
145,0,0,0,0,5
154,6.481482,-6.444445,-6.444445,-2.087985,5
82,15.222222,-10,-9.333333,-2.102722,5
151,0.111111,-0.333333,-0.333333,-2.094395,5
134,1.666667,-3,-4,-2.013143,5
142,0,0,0,0,5
90,7.185185,-6.222222,-8.555555,-1.989546,5
154,0.074074,-0.222222,-0.222222,-2.094395,5
155,7.296296,-5.888889,-5.222222,-2.115567,5
141,0.777778,-2.333333,-2.333333,-2.094395,5
89,3.111111,-0.666667,-1.333333,-1.890484,5
153,0,0,0,0,5
154,0.074074,-0.222222,-0.222222,-2.094395,5
136,2.074074,-4.222222,-4.222222,-2.094395,5
62,6.407407,-6.888889,-8.222222,-2.034152,5
148,0,0,0,0,5
141,0.074074,-0.222222,-0.222222,-2.094395,5
86,12.333333,-13.666667,-12.666667,-2.120153,5
154,0.740741,-0.888889,-1.555556,-1.919639,5
155,14.333333,-4,-9,-1.797435,5
114,16.185184,-14.222222,-12.222222,-2.141659,5
133,0.37037,-1.111111,-1.111111,-2.094395,5
36,7.518518,-8.222222,-8.222222,-2.097293,5
62,7.62963,-7.888889,-8.555555,-2.066953,5
114,16.11111,-13,-11,-2.149073,5
152,1.518519,-1.555556,-2.555556,-1.933239,5
93,19.88889,-14.333333,-12.666667,-2.136215,5
86,20.444445,-13.666667,-10.666667,-2.178281,5
141,9.851851,-11.555555,-8.555555,-2.191662,5
98,21.518518,-13.888889,-12.888889,-2.118236,5
61,8.777778,-8.666667,-8,-2.121837,5
107,27.777779,-13,-9,-2.201495,5
110,31.62963,-13.222222,-9.888889,-2.187242,5
145,0,0,0,0,5
80,15.851851,-11.888889,-10.222222,-2.142269,5
90,20.148148,-13.444445,-13.111111,-2.101515,5
131,0,0,0,0,5
134,2.666667,-5,-5.333334,-2.071242,5
133,0.296296,-0.888889,-0.888889,-2.094395,5
137,0.740741,-1.222222,-1.888889,-2.007606,5
115,14.740741,-12.222222,-10.222222,-2.151625,5
63,8.962963,-7.888889,-7.222222,-2.121837,5
90,16.851852,-11.888889,-10.888889,-2.12273,5
144,0.444444,-1,-1,-2.094395,5
91,12.148149,-13.777778,-11.777778,-2.147571,5
135,31.185184,-21.555555,-14.222222,-2.227801,5
111,28.74074,-12.555555,-8.888889,-2.202667,5
58,8.851851,-8.555555,-8.555555,-2.085342,5
152,3.592592,-2.777778,-3.777778,-1.997796,5
94,20.037037,-12.777778,-13.111111,-2.084255,5
154,1.740741,-2.222222,-3.222222,-1.988202,5
152,1.407407,-1.222222,-1.888889,-2.000272,5
131,1.555556,-2,-4.333334,-1.871048,5
30,8.481482,-7.111111,-6.777778,-2.05997,5
86,6.703704,-6.111111,-6.444445,-2.054475,5
36,0,0,0,0,5
105,22.703703,-10.777778,-9.777778,-2.125548,5
108,14.518518,-9.555555,-8.555555,-2.127161,5
90,23.518518,-18.555555,-14.222222,-2.182442,5
137,1.666667,-3,-3.333333,-2.071242,5
137,1.37037,-4.111111,-4.111111,-2.094395,5
116,16.851852,-9.888889,-9.222222,-2.121175,5
30,7.037037,-6.777778,-7.111111,-2.047276,5
138,12.185185,-11.888889,-9.222222,-2.172099,5
67,0.740741,0.111111,-1.222222,-1.512684,5
147,0,0,0,0,5
106,17.481482,-10.111111,-9.444445,-2.117671,5
94,1.185185,-2.888889,-3.222222,-2.071242,5
110,4.222222,-4.333334,-5.333334,-2.021228,5
140,3.037037,-3.777778,-5.444445,-1.985769,5
93,17.925926,-14.111111,-13.444445,-2.110457,5
113,28.333334,-12,-7.666666,-2.236251,5
58,8.333333,-8.333333,-9,-2.068564,5
131,1.407407,-1.888889,-2.222222,-2.051344,5
99,15.481482,-12.777778,-12.111111,-2.112503,5
147,0,0,0,0,5
62,6.444445,-7,-8,-2.048717,5
95,7.62963,-2.555556,-6.888889,-1.749258,5
116,21.962963,-12.222222,-10.555555,-2.144778,5
141,0.703704,-1.111111,-2.111111,-1.921217,5
144,0,0,0,0,5
140,5.555555,-5.666666,-6,-2.072268,5
113,29.333334,-13.333333,-9.666667,-2.199825,5
139,1.296296,-3.888889,-3.888889,-2.094395,5
113,20.851852,-11.888889,-10.888889,-2.125693,5
149,0,0,0,0,5
80,14.481482,-9.444445,-8.111111,-2.138901,5
138,2.666667,-4.666666,-5,-2.077816,5
61,7.074074,-7.222222,-8.222222,-2.048717,5
153,0,0,0,0,5
64,5.703704,-6.111111,-7.777778,-2.015428,5
145,0,0,0,0,5
68,6.888889,-3.666667,-6.666666,-1.780255,5
88,12.259259,-14.111111,-12.444445,-2.136677,5
130,0,0,0,0,5
88,22.333334,-12.333333,-8.666667,-2.20829,5
152,0,0,0,0,5
145,0.555556,-0.666667,-1.333333,-1.920944,5
93,0,0,0,0,5
62,6.407407,-6.888889,-8.222222,-2.034152,5
140,1.037037,-0.777778,-1.777778,-1.838877,5
134,2.111111,-3.333333,-4.333334,-2.013143,5
93,14.407408,-13.555555,-11.888889,-2.137493,5
140,3.222222,-1.666667,-3.666667,-1.853161,5
113,31.777779,-22,-14,-2.238803,5
84,17.11111,-12.333333,-10.666667,-2.143897,5
85,18.925926,-13.111111,-10.777778,-2.160912,5
61,7,-7.666666,-8.333333,-2.068204,5
145,3.407408,-3.222222,-3.888889,-2.036506,5
129,2.296296,0.444444,-1.222222,-1.101394,5
142,1.814815,-2.777778,-2.777778,-2.094395,5
144,0.703704,-1.111111,-1.777778,-1.986938,5
91,24.074074,-18.88889,-13.555555,-2.202425,5
105,15.185185,-7.555555,-6.222222,-2.161571,5
137,0.925926,-2.444444,-2.777778,-2.056155,5
95,20.185184,-13.888889,-11.888889,-2.146185,5
114,25.814816,-14.444445,-12.111111,-2.15274,5
131,0,0,0,0,5
83,17.074074,-12.555555,-10.888889,-2.143761,5
135,6.222222,-6.666666,-6,-2.125516,5
137,3.111111,-4.666666,-5,-2.075071,5
33,8.740741,-6.888889,-6.222222,-2.056119,5
12,6.259259,-7.111111,-8.111111,-2.057978,5
94,1.185185,-2.888889,-3.222222,-2.071242,5
62,6.444445,-7,-8,-2.048717,5
140,0.259259,-0.777778,-0.777778,-2.094395,5
94,21.444445,-13.666667,-13.333333,-2.100966,5
137,0.740741,-1.222222,-1.888889,-2.007606,5
134,2.962963,-5.555555,-4.888889,-2.133095,5
40,0,0,0,0,5
130,1.185185,-1.555556,-3.555556,-1.861154,5
135,2.407408,-3.222222,-4.888889,-1.972186,5
96,19.592592,-13.111111,-13.444445,-2.086083,5
40,1.259259,-0.111111,-0.777778,-1.570796,5
92,17.25926,-13.111111,-12.444445,-2.11184,5
133,0.592593,-1.777778,-1.777778,-2.094395,5
61,6.888889,-7,-8.333333,-2.039459,5
129,0,0,0,0,5
88,7.333334,-6.666666,-8,-2.035769,5
89,0,0,0,0,5
134,2.111111,-3.333333,-4.333334,-2.013143,5
90,10.037037,-7.444445,-7.444445,-2.067026,5
85,18.925926,-13.111111,-10.777778,-2.160912,5
94,20.222221,-12.666667,-13,-2.084893,5
89,1.814815,-3.111111,-3.777778,-2.042259,5
134,2.962963,-5.555555,-4.888889,-2.133095,5
136,6.185185,-7.555555,-5.888889,-2.175296,5
135,1.925926,-2.777778,-4.777778,-1.931332,5
133,0.740741,-1.222222,-1.888889,-1.999063,5
134,1.851852,-2.555556,-3.555556,-1.997796,5
152,1.37037,-1.111111,-1.777778,-2.007351,5
138,1.222222,-2.333333,-3.666667,-1.949167,5
144,0,0,0,0,5
86,17.148148,-11.777778,-10.777778,-2.123611,5
79,14.185185,-10.888889,-8.222222,-2.175843,5
94,20.222221,-12.666667,-13,-2.084893,5
141,0.037037,-0.111111,-0.111111,-2.094395,5
155,8.259259,-7.111111,-6.111111,-2.147622,5
64,8,-5.666666,-8,-1.965246,5
109,29.407408,-13.888889,-9.222222,-2.226161,5
141,0,0,0,0,5
143,0.666667,-1.333333,-2,-1.986938,5
110,29.296297,-18.88889,-14.555555,-2.182018,5
41,0.703704,-0.444444,-1.111111,-1.84512,5
141,0.185185,-0.555556,-0.555556,-2.094395,5
110,31.62963,-13.222222,-9.888889,-2.187242,5
141,4.962963,-5.555555,-5.888889,-2.075071,5
114,30.481482,-18.11111,-12.777778,-2.207158,5
89,14.222222,-12,-11.666667,-2.107311,5
108,23.703703,-11.111111,-9.111111,-2.154391,5
89,22.666666,-18.666666,-14,-2.188149,5
119,29.481482,-18.777779,-13.777778,-2.187781,5
41,0.703704,-0.444444,-1.111111,-1.84512,5
153,0.37037,-1.111111,-1.111111,-2.094395,5
152,0.777778,-1.333333,-1.333333,-2.094395,5
135,2.185185,-4.222222,-3.888889,-2.110974,5
136,2.444444,-5.333334,-4.666666,-2.130339,5
68,2.296296,-0.555556,-1.222222,-1.861154,5
95,7.62963,-2.555556,-6.888889,-1.749258,5
150,0,0,0,0,5
34,13.740741,-11.888889,-9.555555,-2.162872,5
149,0,0,0,0,5
134,26.703703,-19.11111,-13.111111,-2.21646,5
154,4.296296,-5.222222,-4.888889,-2.095813,5
138,3.185185,-5.222222,-5.222222,-2.08783,5
139,4.185185,-6.888889,-6.222222,-2.127586,5
65,8.925926,-8.444445,-7.777778,-2.121878,5
148,0,0,0,0,5
104,18.518518,-7.555555,-6.888889,-2.113918,5
112,16.185184,-12.222222,-10.888889,-2.133313,5
133,5.37037,-5.111111,-5.777778,-2.048,5
104,19.62963,-10.222222,-9.222222,-2.128231,5
119,8.62963,-8.222222,-6.888889,-2.142708,5
115,1.222222,-2.333333,-2.666667,-2.065536,5
111,16.11111,-11.666667,-11.333333,-2.100671,5
115,29.481482,-19.11111,-12.777778,-2.218655,5
110,9.444445,-10,-9.333333,-2.120265,5
137,3.703704,-4.777778,-5.444445,-2.058451,5
107,16.74074,-14.888889,-12.222222,-2.159464,5
135,0.148148,-0.444444,-0.444444,-2.094395,5
36,7.925926,-8.777778,-8.444445,-2.107303,5
104,19.777779,-10.333333,-8.666667,-2.150638,5
90,16.666666,-14.333333,-13,-2.125976,5
90,5.148148,-7.111111,-7.444445,-2.073429,5
148,0.037037,-0.111111,-0.111111,-2.094395,5
152,0,0,0,0,5
94,15.37037,-14.111111,-11.111111,-2.142756,5
131,0.814815,-1.444444,-1.777778,-2.056155,5
87,11.148149,-13.444445,-11.777778,-2.138617,5
152,0,0,0,0,5
147,0.296296,-0.222222,-0.222222,-2.094395,5
89,18,-12,-11.333333,-2.113032,5
144,0,0,0,0,5
150,0,0,0,0,5
135,1.407407,-1.888889,-3.888889,-1.880724,5
114,27.185184,-12.555555,-9.222222,-2.196423,5
89,8.444445,-6.333334,-7.333334,-2.043884,5
152,1.37037,-1.111111,-1.777778,-2.007351,5
155,8.740741,-6.222222,-6.222222,-2.079296,5
89,16.814816,-11.777778,-11.111111,-2.11184,5
117,17.11111,-7.666666,-10,-2.005139,5
140,2.888889,-0.666667,-0.666667,-2.094395,5
135,0.481482,-1.444444,-1.444444,-2.094395,5
112,31.62963,-22.222221,-13.888889,-2.244772,5
61,7.074074,-7.222222,-8.222222,-2.048717,5
154,0,0,0,0,5
154,0.703704,-1.444444,-2.111111,-2.01751,5
95,2.148148,-0.111111,-1.111111,-1.628908,5
131,0.222222,-0.666667,-0.666667,-2.094395,5
12,11.444445,-9,-9.666667,-2.064482,5
135,26.444445,-18.666666,-13,-2.211986,5
112,23.703703,-12.777778,-13.111111,-2.085248,5
13,9.296296,-9.555555,-10.222222,-2.074133,5
89,17,-12,-10.666667,-2.129746,5
154,0.62963,-0.555556,-1.222222,-1.861154,5
149,0.037037,-0.111111,-0.111111,-2.094395,5
93,20.925926,-12.777778,-13.111111,-2.086083,5
135,1.259259,-1.444444,-3.777778,-1.822214,5
35,13.481482,-9.444445,-7.777778,-2.153332,5
111,19.333334,-11.333333,-9.333333,-2.153719,5
92,15.407408,-11.222222,-10.555555,-2.113273,5
154,8.703704,-8.444445,-7.111111,-2.066916,5
144,0,0,0,0,5
89,18.037037,-10.777778,-10.444445,-2.102295,5
90,6.592593,-5.777778,-8.111111,-1.987466,5
153,8.333333,-9,-6.333334,-2.14389,5
143,0,0,0,0,5
152,0,0,0,0,5
94,9.111111,-9.666667,-8.666667,-2.12934,5
154,6.37037,9.888889,-4.777778,-0.004927,5
138,1.37037,-1.111111,-4.111111,-1.755017,5
144,0,0,0,0,5
155,11.296296,-10.555555,-8.222222,-2.140531,5
130,1.740741,-2.222222,-2.222222,-2.094395,5
133,9.851851,-10.888889,-9.555555,-2.138743,5
92,12.074074,-13.555555,-11.888889,-2.137851,5
140,0.407407,-0.555556,-0.555556,-2.094395,5
89,5.037037,-6.444445,-7.111111,-2.065342,5
109,21.851852,-10.222222,-10.555555,-2.082762,5
86,12,-13.333333,-12,-2.128362,5
89,17,-12,-10.666667,-2.129746,5
113,20.851852,-11.888889,-10.888889,-2.125693,5
133,1.555556,-1.666667,-4.333334,-1.822563,5
152,1.518519,-1.555556,-2.555556,-1.933239,5
94,15.62963,-15.222222,-12.555555,-2.159466,5
57,15.37037,-12.111111,-4.444445,-2.370613,5
134,6.962963,-6.888889,-5.888889,-2.138459,5
91,6,-4.333334,-7,-1.93491,5
38,14.444445,-13,-9.666667,-2.193098,5
115,1.222222,-2.333333,-2.666667,-2.065536,5
139,5.222222,-6,-7,-2.04457,5
105,26.74074,-12.555555,-9.222222,-2.192406,5
136,2.555556,-4.666666,-5,-2.071242,5
141,0.037037,-0.111111,-0.111111,-2.094395,5
154,0.259259,-0.777778,-0.777778,-2.094395,5
84,23.25926,-13.777778,-10.444445,-2.184862,5
144,0,0,0,0,5
130,1.62963,-1.555556,-2.555556,-1.959823,5
39,9.518518,-6.555555,-7.888889,-2.036228,5
93,2.444444,-4.333334,-4.666666,-2.075071,5
172,42.333332,-13,-13.666667,-2.126558,6
185,56.25926,-19.11111,-21.777779,-2.051056,6
162,41.48148,-17.444445,-9.777778,-2.335371,6
161,40.444443,-15.333333,-12.333333,-2.198939,6
179,35.48148,-12.444445,-13.444445,-2.0752,6
179,49.185184,-12.888889,-18.88889,-1.970398,6
186,48.444443,-14,-20.333334,-1.973056,6
197,49.592594,-16.11111,-19.777779,-2.022274,6
185,32.555557,-10,-11.333333,-2.085272,6
195,61.74074,-19.88889,-24.555555,-2.020938,6
202,58,-18,-21,-2.045943,6
204,57.88889,-19.333334,-23,-2.038543,6
186,30.777779,-9.666667,-11.666667,-2.046307,6
189,29.074074,-8.222222,-10.222222,-2.049148,6
189,29.62963,-8.555555,-12.222222,-1.954574,6
192,58.11111,-19,-22.666666,-2.034048,6
162,40.444443,-18,-9,-2.573635,6
181,46.88889,-11.666667,-18.333334,-1.949088,6
198,48.703705,-17.777779,-19.11111,-2.070717,6
194,41.037037,-12.111111,-14.111111,-2.045201,6
180,48.555557,-13.333333,-18,-1.996042,6
182,45,-10,-18,-1.910677,6
210,49.74074,-16.555555,-20.88889,-2.014434,6
189,30,-8.666667,-10.333333,-2.050282,6
196,47.185184,-15.222222,-17.88889,-2.039491,6
197,63.22222,-21,-22.666666,-2.06802,6
178,47.962963,-15.888889,-16.88889,-2.102536,6
191,59.74074,-20.555555,-24.555555,-2.03548,6
201,53.703705,-19.777779,-20.777779,-2.075226,6
182,54.925926,-16.444445,-23.11111,-1.980348,6
203,54.51852,-17.555555,-20.222221,-2.046535,6
198,51.666668,-18.333334,-19.333334,-2.072616,6
194,49.74074,-15.888889,-19.88889,-2.021838,6
194,45.074074,-14.555555,-16.555555,-2.046998,6
187,56.148148,-18.777779,-21.777779,-2.04388,6
194,41.296295,-12.555555,-14.888889,-2.037568,6
207,56.814816,-19.11111,-20.777779,-2.062724,6
194,50.11111,-17.666666,-19.333334,-2.064277,6
162,42.185184,-17.222221,-10.222222,-2.327482,6
200,56.666668,-18,-22.666666,-2.015374,6
176,50.77778,-14.333333,-20.333334,-1.98088,6
163,39.296295,-16.555555,-8.222222,-2.395213,6
190,46.88889,-14.666667,-18,-2.025133,6
190,53.592594,-18.777779,-21.11111,-2.052546,6
188,30.777779,-9.666667,-12.333333,-2.016443,6
159,36.62963,-15.888889,-12.888889,-2.316872,6
208,55.62963,-22.222221,-21.88889,-2.094585,6
189,31.925926,-8.777778,-11.111111,-2.022227,6
185,30.88889,-9.333333,-9,-2.45058,6
210,51.296295,-17.555555,-21.555555,-2.020895,6
191,59.74074,-20.555555,-24.555555,-2.03548,6
193,51.74074,-15.555555,-18.222221,-2.080174,6
185,47.962963,-11.555555,-16.555555,-1.982099,6
200,56.37037,-17.777779,-22.11111,-2.021172,6
191,61.666668,-20.666666,-24.333334,-2.041277,6
188,33.333332,-11,-13,-2.04072,6
193,41.703705,-11.444445,-15.444445,-1.992997,6
193,61.407406,-23.222221,-22.222221,-2.109375,6
202,60.48148,-20.444445,-22.777779,-2.060614,6
182,34.925926,-10.444445,-13.444445,-2.001125,6
193,41.703705,-11.444445,-15.444445,-1.992997,6
190,50.444443,-16.666666,-19,-2.048697,6
179,50.555557,-14.333333,-20.333334,-1.978657,6
183,55.74074,-18.222221,-23.555555,-2.005196,6
192,57.074074,-20.222221,-24.88889,-2.024748,6
176,50.666668,-14,-22,-1.95141,6
191,60.25926,-23.444445,-24.444445,-2.077651,6
190,58.11111,-19.333334,-19.666666,-2.102898,6
190,47.48148,-15.111111,-18.444445,-2.025942,6
184,48.25926,-13.111111,-18.11111,-1.986776,6
200,55.962963,-20.88889,-21.88889,-2.080206,6
188,29.962963,-9.222222,-10.222222,-2.083566,6
185,47.814816,-11.777778,-19.444445,-1.937924,6
162,40.296295,-16.88889,-9.888889,-2.341198,6
186,51.77778,-15.666667,-20,-2.014102,6
195,48.333332,-16.666666,-17.333334,-2.081095,6
182,54.185184,-16.88889,-22.222221,-2.004082,6
162,41.333332,-19,-10.333333,-2.494607,6
183,52.62963,-15.555555,-21.88889,-1.981911,6
176,52.925926,-19.777779,-22.444445,-2.051636,6
180,31.444445,-8.333333,-10.666667,-2.021032,6
193,60.11111,-21,-24,-2.047766,6
177,49.444443,-13.333333,-21.333334,-1.942662,6
186,49.51852,-13.222222,-21.555555,-1.940813,6
199,55.666668,-19.666666,-22.666666,-2.045431,6
176,50.296295,-14.555555,-20.88889,-1.97757,6
184,31.703703,-8.777778,-10.111111,-2.215464,6
188,29.962963,-9.222222,-10.222222,-2.083566,6
197,55.444443,-19,-23.333334,-2.024321,6
177,48.407406,-12.555555,-20.222221,-1.940423,6
188,61.25926,-18.444445,-24.777779,-1.997746,6
194,49.74074,-15.888889,-19.88889,-2.021838,6
205,50.25926,-16.11111,-18.444445,-2.044653,6
190,48.88889,-14,-19.333334,-1.986307,6
195,47.703705,-15.777778,-17.777779,-2.052705,6
184,31.703703,-8.777778,-10.111111,-2.215464,6
188,61.666668,-21.666666,-23,-2.074028,6
184,31.518518,-11.222222,-10.555555,-2.183125,6
187,48.37037,-15.111111,-20.11111,-1.998547,6
161,41.814816,-18.11111,-10.777778,-2.338974,6
183,54.037037,-15.444445,-22.11111,-1.974959,6
182,43.51852,-9.888889,-17.222221,-1.917349,6
176,53.666668,-19.666666,-22.333334,-2.052258,6
185,49.037037,-15.111111,-19.777779,-2.006186,6
196,53.333332,-18,-19,-2.079185,6
201,43.962963,-14.222222,-15.555555,-2.06786,6
195,47.925926,-16.11111,-17.777779,-2.056734,6
190,51.074074,-18.555555,-17.88889,-2.11269,6
187,49.48148,-14.444445,-19.777779,-1.990627,6
196,52.48148,-16.777779,-20.777779,-2.022599,6
193,60.11111,-21,-24,-2.047766,6
160,42.814816,-19.11111,-18.444445,-2.102318,6
189,49.666668,-13.666667,-20,-1.973221,6
185,49.333332,-12,-18.666666,-1.95277,6
203,54,-19,-22,-2.040013,6
190,49.48148,-14.111111,-19.444445,-1.987599,6
176,60.296295,-20.88889,-25.222221,-2.030648,6
196,46.074074,-16.88889,-16.222221,-2.105677,6
161,40.444443,-15.333333,-12.333333,-2.198939,6
198,58.074074,-19.88889,-21.555555,-2.064888,6
200,54.703705,-20.444445,-22.444445,-2.065663,6
202,61.62963,-19.88889,-23.222221,-2.043538,6
175,57.851852,-21.222221,-23.555555,-2.05935,6
190,49.48148,-14.111111,-19.444445,-1.987599,6
204,55.88889,-18.333334,-21.666666,-2.03737,6
182,34.925926,-10.444445,-13.444445,-2.001125,6
189,26.444445,-9,-10.666667,-2.101002,6
