@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exblue-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
65,1.222221,52.77778,41.22222,-2.041901,4
80,1.333333,36.11111,21.444445,-1.942698,4
154,0.666666,27.333334,40.666668,-2.20265,4
38,1.000001,49.666668,49,-2.078504,4
126,0.555556,16.555555,21.666666,-2.104102,4
70,0.388889,48.666668,29.555555,-1.907955,4
150,2.166667,16.777779,25.444445,-2.134876,4
19,1.444445,38.77778,40.77778,-2.133676,4
162,2,7.555555,13.555555,-2.029312,4
123,1.111111,51.333332,33.22222,-2.021502,4
97,0.611111,43.555557,19.11111,-1.840735,4
154,2.333333,15.666667,26.555555,-2.142529,4
133,1.166666,41.88889,41.666668,-2.111789,4
146,1.111111,8.111112,15.222222,-2.108911,4
134,1.000001,38.77778,40.555557,-2.175349,4
140,1.388889,18.88889,27.666666,-2.167262,4
105,2.166666,39.666668,31.777779,-1.996082,4
153,3,23.88889,32.333332,-2.242741,4
88,1.111112,58.88889,53.22222,-2.132027,4
120,1.555555,42.444443,25.444445,-1.910735,4
162,0.333333,6.444445,10.888889,-2.044946,4
34,0.833331,64.55556,48.666668,-2.078154,4
125,2.055555,53.77778,46.555557,-2.145045,4
117,1.444443,33.77778,32.22222,-2.106235,4
107,13.166667,48.11111,31.333334,-2.003607,4
160,2.777778,18.777779,26.11111,-2.138726,4
125,2.111111,58.555557,38.555557,-1.9632,4
65,26.444445,53,23.222221,-1.970812,4
135,1.777777,40.444443,39.88889,-2.06346,4
121,0.944444,36.22222,25.222221,-1.995536,4
116,0.555555,41.555557,29.222221,-2.038624,4
110,1.777778,28.777779,31,-2.068653,4
70,0.777777,52.88889,47.666668,-2.070832,4
158,0.833333,5.666666,11.777778,-1.982834,4
102,7.944444,36.88889,35,-2.088579,4
68,1.833333,34.666668,11.111111,-1.659641,4
13,1.555553,62.333332,53.22222,-2.154989,4
87,1.166667,56,48.88889,-2.105073,4
87,1.166667,56,48.88889,-2.105073,4
42,1.333334,51.444443,47,-2.125735,4
57,0.999999,58.22222,41.22222,-2.030703,4
124,1.888889,37.444443,38.444443,-2.127801,4
153,0.111111,0,2.222222,-2.094395,5
86,0.277778,16.88889,24.333334,-2.178281,5
109,0.277778,26.333334,23.11111,-2.226161,5
111,1,12.333333,23,-2.100671,5
88,0.833333,19.444445,21,-2.20829,5
110,2.111111,24.444445,33.444443,-2.182018,5
90,0.666667,7.555555,14.888889,-2.067026,5
88,0.333333,4.666667,14.666667,-2.035769,5
116,0.444444,0.333333,8.777778,-2.018925,5
138,7.833334,9.111111,21.11111,-2.172099,5
155,5.388889,6.666666,12.444445,-2.079296,5
91,0.611111,8.222222,25.555555,-2.147571,5
140,0.666667,2,5.333334,-1.853161,5
150,0,0,0,0,5
108,0.666667,13.777778,19.555555,-2.117648,5
112,0.666666,27,36.11111,-2.244772,5
36,0.5,4.777778,16.444445,-2.097293,5
155,7.722223,6.222222,13.222222,-2.147622,5
152,1.222222,0.666667,4.111111,-1.933239,5
94,1.222222,11.444445,27.777779,-2.159466,5
141,0.055556,0,0.222222,-2.094395,5
104,2.833333,16.88889,19,-2.150638,5
68,1.055556,4.666667,10.333333,-1.780255,5
141,0.333333,0,1.111111,-2.094395,5
106,0.388889,14.333333,19.555555,-2.117671,5
152,2.111111,0.777778,3.111111,-2.000272,5
133,0.5,3.444444,10.888889,-2.048,5
147,0,0,0,0,5
34,0.444445,10.555555,21.444445,-2.162872,5
93,1.055556,10.444445,25.444445,-2.137493,5
137,0.277778,1.888889,10.222222,-2.058451,5
117,0.722222,13.777778,17.666666,-2.005139,5
110,0.444444,28.333334,23.11111,-2.187242,5
104,2.833333,16.88889,19,-2.150638,5
144,0,0,0,0,5
134,0.277778,5,12.777778,-2.138459,5
135,0.166667,0,0.888889,-2.094395,5
85,0.222222,15.333333,23.88889,-2.160912,5
113,1,27.11111,36,-2.238803,5
150,0,0,0,0,5
135,0.277778,1,9.333333,-1.958546,5
111,2.055556,16.222223,20.666666,-2.153719,5
34,0.444445,11.555555,19.666666,-2.162383,5
39,0.611111,6.888889,14.444445,-2.036228,5
33,4.333334,6.666666,13.111111,-2.056119,5
142,2,0.888889,5.555555,-2.094395,5
94,0.833333,17,27,-2.100966,5
107,2.055556,12.666667,27.11111,-2.159464,5
154,0.944444,6.333334,15.555555,-2.066916,5
86,0.333333,8,25.333334,-2.128362,5
89,1.111111,6,13.666667,-2.043884,5
13,0.277778,5.888889,19.777779,-2.074133,5
36,0,0,0,0,5
120,2.222222,18.444445,21.333334,-2.177417,5
89,6.166666,13.444445,22.666666,-2.129746,5
152,0,0,0,0,5
115,0.166667,0.333333,5,-2.065536,5
141,0.222222,0,3.222222,-1.921217,5
135,0.555555,0.888889,8.111111,-2.110974,5
152,2.055556,0.777778,2.888889,-2.007351,5
152,1.222222,0.666667,4.111111,-1.933239,5
152,0,0,0,0,5
82,2.5,12.111111,19.333334,-2.102722,5
138,0.5,1.444444,10.444445,-2.08783,5
139,0.222222,0,5.555555,-1.803071,5
154,0.111111,0,0.444444,-2.094395,5
145,0,0,0,0,5
89,0.944445,0.555556,6.888889,-2.042259,5
88,0.444445,8.111112,26.555555,-2.136677,5
140,0.333333,1.222222,9.222222,-1.985769,5
90,1.833333,12.333333,27.333334,-2.125976,5
113,0.555556,18.777779,18.88889,-2.163633,5
135,0.444444,0.777778,8.111111,-1.972186,5
154,0.444444,0,3.555556,-2.01751,5
89,1.055556,18,32.666668,-2.188149,5
135,0.111111,0,5.222222,-1.822214,5
31,5.055555,8.888889,15.888889,-2.171949,5
95,0.222222,1.777778,1.222222,-1.628908,5
144,0.333333,0.111111,2,-2.094395,5
98,1.222222,17.222223,26.777779,-2.118236,5
90,2.222222,13.222222,22.777779,-2.12273,5
94,0.222222,0.111111,6.111111,-2.071242,5
144,0,0,0,0,5
112,0.555556,12.555555,23.11111,-2.133313,5
118,1.222222,16.11111,21.444445,-2.14718,5
131,0,0,0,0,5
108,1.722222,20.666668,20.222221,-2.154391,5
145,0.222222,0.111111,2,-1.920944,5
65,1,6.333334,16.222221,-2.121878,5
62,0.444444,3.777778,15,-2.048717,5
153,0.055556,3.222222,1.555556,-2.221716,5
153,0,0,0,0,5
152,0.833333,2.333334,6.555555,-1.997796,5
154,1.277778,4.333334,12.888889,-2.087985,5
134,0.944444,0.666667,7.666666,-2.013143,5
136,0.222222,0.888889,9.666667,-2.071242,5
149,0,0,0,0,5
62,0.444444,3.777778,15,-2.048717,5
34,0.444445,11.555555,19.666666,-2.162383,5
144,0.388889,0.111111,2.888889,-1.986938,5
115,0.444444,11.333333,22.444445,-2.151625,5
152,0.833333,0.333333,2.666667,-2.094395,5
134,0.611111,1.333333,10.444445,-2.133095,5
114,0.333334,21.777779,26.555555,-2.15274,5
90,0.388889,4.333334,14.777778,-1.989546,5
93,0.888889,16.555555,25.88889,-2.086083,5
61,0.722222,6.111111,16.666666,-2.121837,5
134,0.611111,1.333333,10.444445,-2.133095,5
154,0,0,0,0,5
144,0,0,0,0,5
130,0,0,0,0,5
92,0.777778,7.222222,16.777779,-2.096705,5
30,1.666667,6.222222,13.888889,-2.05997,5
91,0.555555,3.666667,11.333333,-1.93491,5
144,0.277778,0.444444,1,-1.90427,5
97,0.777777,15.666667,24.555555,-2.121346,5
113,0.666667,26.11111,23,-2.199825,5
145,0,0,0,0,5
133,0.222222,0.111111,6,-1.822563,5
135,0.833334,22.11111,31.666666,-2.211986,5
149,0.111111,0,0.222222,-2.094395,5
12,2.333333,3.555556,15.222222,-2.057978,5
155,18,11.333333,13,-1.797435,5
138,0.333333,1,9.666667,-2.077816,5
135,0.222222,0,4.666666,-2.094395,5
153,0,0,0,0,5
139,0.111111,0,7.777778,-2.094395,5
131,0,0,0,0,5
91,0.5,11.333333,19.666666,-2.128465,5
145,0,0,0,0,5
114,0.388889,24.11111,21.777779,-2.196423,5
145,0,0,0,0,5
154,1.722222,2.666667,10.111111,-2.095813,5
80,2.944444,11.777778,17.555555,-2.138901,5
94,0.222222,0.111111,6.111111,-2.071242,5
141,0.777778,7,20.11111,-2.191662,5
58,0.444445,5.333334,17.333334,-2.068564,5
141,0.111111,0,0.444444,-2.094395,5
154,1.611111,4.777778,-5.111111,-0.004927,5
129,3.444445,1.888889,0.777778,-1.101394,5
99,2.444444,11.444445,24.88889,-2.112503,5
40,0.055556,1,0.888889,-1.570796,5
61,0.555556,4.111111,15.333333,-2.039459,5
137,8.444445,20.777779,33.666668,-2.213033,5
116,0.777778,18.444445,22.777779,-2.144778,5
141,0,0,0,0,5
12,4.5,8.222222,18.666666,-2.064482,5
139,0.277778,2.888889,13,-2.04457,5
94,0.611111,6.222222,18.333334,-2.12934,5
140,0.222222,0,1.555556,-2.094395,5
137,0.277778,0,5.222222,-2.056155,5
58,0.277778,6,17.11111,-2.085342,5
80,2.777778,12.444445,22.11111,-2.142269,5
94,0.444445,15.888889,25.666666,-2.084893,5
90,3.611111,15.777778,26.555555,-2.101515,5
138,0.722222,1.666667,11,-2.071242,5
62,0.444444,4.777778,16.444445,-2.066953,5
142,0.222222,0,7,-2.056155,5
141,0,0,0,0,5
83,5.833334,6.666666,21.333334,-2.150257,5
135,0.222222,0.111111,5.777778,-1.880724,5
114,0.611111,12.111111,26.444445,-2.141659,5
139,0.722222,2.111111,13.111111,-2.127586,5
113,0.722222,17.222223,22.777779,-2.125693,5
95,1.333333,5.333334,9.444445,-1.749258,5
40,0,0,0,0,5
112,0.5,19.333334,25.88889,-2.085248,5
62,0.666667,3.666667,15.111111,-2.034152,5
86,0.388889,13.555555,22.555555,-2.123611,5
136,1.166667,0.888889,10,-2.130339,5
144,0,0,0,0,5
111,0.555555,25.777779,21.444445,-2.202667,5
153,1.111111,6.222222,15.333333,-2.14389,5
93,0,0,0,0,5
83,0.222222,13.444445,23.444445,-2.143761,5
110,0.222222,6.333334,19.333334,-2.120265,5
108,2.111111,11.666667,18.11111,-2.127161,5
115,0.166667,0.333333,5,-2.065536,5
111,0.555555,25.777779,21.444445,-2.202667,5
133,2.722222,1.888889,6.888889,-2.208419,5
134,0.333333,0,6.222222,-2.094395,5
154,0.222222,0.222222,1.777778,-1.861154,5
83,0.277777,14.444445,26,-2.178321,5
131,0,0,0,0,5
143,0,0,0,0,5
63,0.444445,3.666667,13.444445,-2.04457,5
84,0.444445,13.666667,23.11111,-2.152852,5
84,0.499999,19.777779,24.222221,-2.184862,5
135,0.333333,4.222222,12.666667,-2.125516,5
93,0.388889,10.555555,25.88889,-2.102707,5
134,0.055556,0,3.111111,-2.094395,5
141,0.166667,0,4.666666,-2.094395,5
112,0.555555,25.777779,22.11111,-2.200156,5
89,0,0,0,0,5
133,0.444445,6.666666,20.444445,-2.138743,5
137,0.611111,0.111111,3.111111,-2.007606,5
140,0.611111,0.222222,1.111111,-2.094395,5
148,1.111111,1,4.333334,-2.04515,5
62,0.666667,3.666667,15.111111,-2.034152,5
137,0.611111,0.111111,3.111111,-2.007606,5
116,2.055555,26.666666,21.88889,-2.177507,5
90,0.555556,3.888889,13.888889,-1.987466,5
30,3,4.666667,13.888889,-2.047276,5
89,3.611111,10.333334,23.666666,-2.107311,5
131,0.111111,0,1.333333,-2.094395,5
135,0.611111,26.444445,35.77778,-2.227801,5
131,0.722222,0.222222,3.222222,-2.056155,5
136,0.833333,4.222222,13.444445,-2.175296,5
61,0.5,4.333334,15.444445,-2.048717,5
89,0.166667,2.666667,2,-1.890484,5
133,0.5,3.444444,10.888889,-2.048,5
138,0.055556,0,5.222222,-1.755017,5
92,1,11.888889,21.777779,-2.113273,5
113,1.222222,25.777779,19.666666,-2.236251,5
63,0.388889,6.555555,15.111111,-2.121837,5
149,0,0,0,0,5
116,0.777777,19.444445,24.11111,-2.104978,5
91,0.388889,19.555555,32.444443,-2.202425,5
154,0.055556,0,0.444444,-2.094395,5
41,0.222222,0.333333,1.555556,-1.84512,5
89,2.333333,14.555555,21.222221,-2.102295,5
136,0.833333,0.666667,8.444445,-2.094395,5
148,0,0,0,0,5
110,0.777778,2.444444,9.666667,-2.021228,5
141,0.444444,3,11.444445,-2.075071,5
135,0.166667,0.333333,7.555555,-1.931332,5
119,1.444444,24.88889,32.555557,-2.187781,5
115,3.666666,25.222221,31.88889,-2.218655,5
147,0.444445,0.222222,0.444444,-2.094395,5
133,0.111111,0,3.555556,-2.094395,5
61,0.5,4.333334,15.444445,-2.048717,5
145,0.222222,0.111111,2,-1.920944,5
152,0,0,0,0,5
154,0.388889,0,1.555556,-2.094395,5
79,4.777778,11.444445,19.11111,-2.175843,5
134,0.722222,0.666667,7.666666,-2.013143,5
114,1.166666,26.222221,30.88889,-2.207158,5
147,0,0,0,0,5
94,1.055556,15.666667,25.88889,-2.084255,5
134,0.222222,0.666667,6.111111,-1.997796,5
93,0.166667,0.888889,9,-2.075071,5
96,0.666666,15.111111,26.555555,-2.086083,5
141,0.055556,0,0.222222,-2.094395,5
89,6.166666,13.444445,22.666666,-2.129746,5
104,5.611111,16.222223,14.444445,-2.113918,5
115,0.388889,20,19.444445,-2.14867,5
145,1.777778,2.111111,7.111111,-2.036506,5
64,1.833333,5.333334,13.666667,-1.965246,5
95,0.388889,16.222223,25.777779,-2.146185,5
142,0.111111,0,0.666667,-2.094395,5
137,1.388889,0.555556,6.333334,-2.071242,5
148,0.055556,0,0.222222,-2.094395,5
12,2.333333,3.555556,15.222222,-2.057978,5
89,3.277778,13.111111,22.88889,-2.11184,5
93,0.222222,13.444445,27.555555,-2.110457,5
144,0,0,0,0,5
90,0.833333,18.777779,32.77778,-2.182442,5
105,4,23.666666,21.777779,-2.192406,5
154,2.611111,1,3.444444,-1.905927,5
130,0.222222,0,5.111111,-1.861154,5
133,0.055556,0,2.222222,-2.094395,5
58,0.444445,5.333334,17.333334,-2.068564,5
104,3.111111,16.555555,19.444445,-2.128231,5
38,2.944445,11.222222,22.666666,-2.193098,5
41,0.222222,0.333333,1.555556,-1.84512,5
134,1.111112,22.333334,32.22222,-2.21646,5
86,0.277778,8.111112,26.333334,-2.120153,5
62,0,0,0,0,5
154,0.166667,0.222222,2.444444,-1.919639,5
130,2.611111,1,4.444445,-2.094395,5
116,0.166667,13.777778,19.11111,-2.121175,5
113,0.722222,17.222223,22.777779,-2.125693,5
36,0.388889,5.111111,17.222221,-2.107303,5
143,0.444444,0,3.333333,-1.986938,5
138,0.222222,0,6,-1.949167,5
93,1.055556,15.666667,27,-2.136215,5
140,0.666667,2.666667,1.333333,-2.094395,5
90,0.722222,2.666667,14.555555,-2.073429,5
155,10.777778,5.555555,11.111111,-2.115567,5
64,0.277778,3.111111,13.888889,-2.015428,5
95,1.333333,5.333334,9.444445,-1.749258,5
67,0.222222,0.333333,1.111111,-1.512684,5
105,0.944445,13.111111,13.777778,-2.161571,5
142,0,0,0,0,5
144,0,0,0,0,5
135,0.055556,0,2.888889,-2.094395,5
82,2.722222,12.444445,20.777779,-2.170632,5
87,0.611111,7.222222,25.222221,-2.138617,5
61,0.722222,4.222222,16,-2.068204,5
107,0.833333,24.777779,22,-2.201495,5
131,1.777778,0.666667,4.111111,-2.051344,5
151,0.111111,0,0.666667,-2.094395,5
114,0.5,12.444445,24,-2.149073,5
152,0,0,0,0,5
85,0.222222,15.333333,23.88889,-2.160912,5
131,0,0,0,0,5
86,3.055555,4.555555,12.555555,-2.054475,5
190,2.611111,46.555557,39.88889,-2.052546,6
210,5.722222,42.77778,37.444443,-2.014434,6
204,3.222222,48.666668,40,-2.03737,6
190,2.055556,40.88889,32.666668,-2.025133,6
197,4.555556,47.666668,42.333332,-2.024321,6
189,3.777777,51.444443,42.11111,-2.101326,6
182,2.944445,37.88889,26.88889,-1.919167,6
196,3.555556,41.22222,33.11111,-2.039491,6
160,2.166668,37.555557,39.555557,-2.113792,6
196,2.277777,41.88889,33,-2.045996,6
197,2.611111,43,35.88889,-2.022274,6
196,2.222222,41.444443,33.88889,-2.074616,6
206,5.611111,50.333332,43.444443,-2.085934,6
195,3.166667,53.555557,44.444443,-2.020938,6
183,3.388888,46.666668,37.555557,-1.974959,6
188,2.333333,48.555557,40,-2.039667,6
180,3.111111,42.555557,31.333334,-1.996042,6
189,4.444445,53.77778,42.11111,-2.035894,6
179,3.555556,43.77778,34.666668,-1.978657,6
179,2.444445,42.88889,31.777779,-1.970398,6
171,3.666667,40,31.666666,-2.032929,6
187,2.111111,51.333332,44.22222,-2.03348,6
197,1.277779,55.666668,43.666668,-2.06802,6
177,8.499999,28.555555,23.666666,-2.121237,6
192,6.166667,51.333332,45.666668,-2.038177,6
161,8.999999,37.88889,30.555555,-2.282295,6
190,2.611111,46.555557,39.88889,-2.052546,6
173,3.611111,47.444443,43.11111,-2.04172,6
188,1.111111,52.555557,43.666668,-2.047211,6
190,1.388889,45.333332,36.444443,-1.985899,6
185,3.111111,42.444443,34.88889,-2.006186,6
182,2.111111,37.77778,27.11111,-1.917349,6
176,1.5,43,33.77778,-1.965703,6
176,1.000001,44,34.666668,-1.98088,6
201,5.555555,36.11111,26.11111,-2.175826,6
201,4.444444,51,40.555557,-1.997736,6
179,4.555556,31,25.88889,-2.0752,6
177,2.166667,41.666668,32.77778,-1.940423,6
182,2.500002,39,28,-1.910677,6
180,7.333333,27.88889,19,-2.021032,6
186,2,42.333336,34.77778,-1.940813,6
189,5.833334,27.666666,19.88889,-2.020345,6
186,9.444444,45.11111,35.666668,-2.014102,6
185,6.222221,28.777779,21.333334,-2.085272,6
193,3.388888,36.555557,26.88889,-1.992997,6
196,3.444445,43.88889,34.666668,-2.063864,6
161,11.777776,38.11111,27.777779,-2.38829,6
186,1.944444,42.555557,35.11111,-1.958085,6
191,3.277778,51.555557,45.11111,-2.03548,6
187,2.111111,51.333332,44.22222,-2.03348,6
208,6.333334,48.333332,44.11111,-2.094585,6
186,2.777777,47.88889,38.77778,-2.028618,6
188,4.611111,53.444443,44.77778,-2.079095,6
189,11.722221,22.88889,19.666666,-2.101002,6
178,1.111109,51.22222,46.77778,-2.040554,6
162,14.944444,37.444443,27,-2.573635,6
193,3.388888,36.555557,26.88889,-1.992997,6
202,1.499999,52.88889,43.22222,-2.060614,6
190,2.055556,42.444443,33.333332,-1.986307,6
177,8.333332,29,23.333334,-2.10084,6
185,6.222221,28.777779,21.333334,-2.085272,6
184,10.611111,28.333334,18.88889,-2.215464,6
185,2.277779,42.444443,28.11111,-1.982099,6
190,1.611111,43,33.555557,-1.987599,6
181,4.166667,50.666668,45.444443,-2.020865,6
183,4.055555,48.555557,41,-1.997577,6
176,2.388889,48.88889,43.555557,-2.021784,6
192,7.444444,48,34.666668,-2.164195,6
165,16.444445,33.77778,21.222221,-2.470153,6
162,12.944446,38.22222,27.222221,-2.335371,6
185,2.5,43.88889,33.333332,-2.007175,6
201,5.222221,46.77778,40.555557,-2.075226,6
188,5.111111,26.555555,19.444445,-2.083566,6
175,7.166668,50,44.77778,-2.05935,6
207,6.444444,49.88889,39.88889,-2.062724,6
192,4.333334,48.77778,45.11111,-2.024748,6
201,5,49.22222,36.666668,-1.969456,6
194,3.222223,39.555557,31.11111,-2.046998,6
199,6.388889,47.77778,42.77778,-2.084754,6
194,5.111111,36.333336,26.222221,-2.045201,6
192,4.388889,39.22222,36.444443,-2.016578,6
161,11.5,38.555557,27.88889,-2.395566,6
189,11.722221,22.88889,19.666666,-2.101002,6
199,4.666666,49.444443,42,-2.040866,6
188,5.111111,26.555555,19.444445,-2.083566,6
187,2.333334,47.333332,39.666668,-2.009615,6
162,14.166667,37.88889,27.444445,-2.555683,6
182,2.722223,46.77778,39.11111,-2.004082,6
207,3.111112,45.444443,38.333332,-2.063353,6
190,1.611111,43,33.555557,-1.987599,6
197,2,43.444443,35.11111,-2.043399,6
195,3.833334,42,33.88889,-2.056734,6
204,2.166667,49.666668,41.88889,-2.037372,6
201,2.833333,38.77778,29.777779,-2.06786,6
191,3.277778,51.555557,45.11111,-2.03548,6
160,13.166667,36.77778,32.666668,-2.335837,6
180,2.222222,51.555557,46.11111,-2.022148,6
188,3.055555,54,44.666668,-2.074028,6
189,3.166667,43,33.666668,-1.973221,6
193,4.611111,36.11111,26.444445,-1.995801,6
175,5.666666,29,24,-2.091209,6
189,4.5,28.222221,19.88889,-2.022227,6
194,2.444444,43.666668,37,-2.064277,6
194,3.833333,42.555557,35.11111,-2.071876,6
190,1.611111,43,33.555557,-1.987599,6
184,3.611111,39.444443,27.666666,-1.930196,6
176,5.055555,45.444443,42.22222,-2.051636,6
196,4.444444,44.77778,36.555557,-2.059262,6
184,9.388888,28,17.777779,-2.16033,6
200,6.055555,50.88889,42.22222,-2.02885,6
163,18.166666,37.444443,24,-2.51749,6
163,14,38.22222,29,-2.384441,6
182,7,35,22.444445,-1.868277,6
172,9.777778,37.77778,24.88889,-2.143718,6
189,2.666667,29.444445,26,-2.044277,6
209,4.555556,42.555557,36,-2.06698,6
197,4.944445,44.11111,35.666668,-2.071221,6
188,3.111112,29,24,-2.04072,6
195,4.055555,53.444443,45.22222,-2.037116,6
186,2.999999,41.77778,32,-1.956023,6
194,3.222223,53.666668,44,-2.042718,6
185,1.222222,51.77778,42.88889,-2.073869,6
203,5.444445,46.666668,41,-2.040013,6
186,2.333333,30.333334,25.444445,-2.036642,6
200,4.333333,49,39.88889,-2.021172,6
182,2.277777,29.777779,23.11111,-1.943038,6
194,5.222222,52.444443,37.77778,-2.081891,6
203,6.055556,47.77778,37.77778,-2.046535,6
186,6.833334,26.88889,21.333334,-2.046307,6
189,4.944445,53.88889,46.444443,-2.054084,6
161,11.5,36.333336,27.666666,-2.198939,6
194,9.111109,53.22222,42.22222,-2.033605,6
196,7.388889,55.444443,46.77778,-2.070441,6
189,2.611111,28.666666,23.666666,-2.064273,6
171,2.777777,39.555557,33.88889,-2.010723,6
201,2.500001,53.555557,44.444443,-2.034119,6
190,8.555555,25.88889,21.777779,-2.160658,6
200,4.833333,47.22222,42.88889,-2.065663,6
190,6.111111,51,38,-2.112087,6
187,2.666667,41.666668,35.22222,-1.998547,6
195,2,41.22222,32.333332,-2.101377,6
191,5.722222,42.11111,31.333334,-1.964901,6
201,4.333332,51.444443,44,-2.042514,6
195,2.388889,40,31.444445,-2.118572,6
185,5.777777,39.22222,30.11111,-2.004988,6
181,4.777777,36.444443,24.88889,-1.998368,6
180,3.833332,43.666668,35.77778,-2.008719,6
190,2.500001,28.444445,24.444445,-2.020042,6
188,5,53,43.22222,-1.997746,6
197,1.277779,55.666668,43.666668,-2.06802,6
161,11.500001,38.22222,28.88889,-2.338974,6
188,1.999999,43.444443,35.77778,-2.00738,6
200,3.777779,52.555557,46.22222,-2.026586,6
193,4.055555,42.77778,36.333332,-2.065421,6
186,1.777777,41.666668,34.333332,-1.973056,6
162,14.055556,37,26.777779,-2.341198,6
182,4.166666,49.666668,43.333332,-1.99159,6
161,11.5,36.333336,27.666666,-2.198939,6
183,4.666666,47.88889,41.77778,-2.005196,6
182,2.277777,29.777779,23.11111,-1.943038,6
161,8.999999,37.88889,30.555555,-2.282295,6
184,10.611111,28.333334,18.88889,-2.215464,6
176,5.111111,51.88889,46.11111,-2.030648,6
172,9.166667,37.77778,26.666666,-2.126558,6
196,2.222222,41.444443,33.88889,-2.074616,6
162,13.944444,37.88889,29.333334,-2.494607,6
185,9.888888,27.88889,18.333334,-2.45058,6
177,1.666667,43.77778,36.11111,-1.956005,6
204,2.777777,50.22222,42.333332,-2.038543,6
198,5.111111,45.22222,37.666668,-2.072616,6
195,1.833335,42.666668,35.444443,-2.063044,6
192,4.944445,50.555557,41.666668,-2.034048,6
205,2.388889,48.666668,41.11111,-2.038263,6
161,9.222222,39.666668,31.444445,-2.238293,6
198,5.666666,50.77778,42,-2.035874,6
196,1.388889,47,37,-2.079185,6
177,1.666666,42.333336,34.666668,-1.942662,6
189,2,27.666666,24.666666,-2.037982,6
185,3.111111,42.444443,34.88889,-2.006186,6
182,3.999999,50.11111,42.444443,-1.978495,6
191,2.333333,43.11111,34,-2.040515,6
196,6.888888,45.555557,37.555557,-2.022599,6
182,3.611111,30.444445,23.88889,-2.001125,6
191,6.000001,52.11111,47.88889,-2.077651,6
193,1.833333,54.555557,48.22222,-2.084935,6
182,3.611111,47.22222,39.555557,-1.980348,6
186,5.5,42.555557,35,-1.974394,6
196,2.222222,54.11111,42.22222,-2.048736,6
189,3.777777,51.444443,42.11111,-2.101326,6
188,1.388889,26.666666,22,-2.016443,6
190,3.000001,41.333336,33.555557,-2.025942,6
191,3.777778,54.666668,48.444443,-2.065948,6
174,1.388889,49.88889,46.11111,-2.069045,6
200,1.777778,40.444443,31.333334,-2.038016,6
185,3.055555,43.11111,30.666666,-1.95277,6
193,2.222222,54,45.444443,-2.109375,6
192,4.388889,40.333336,33.88889,-2.047243,6
184,5.833333,42.22222,31.222221,-1.986776,6
163,18.666666,36.555557,25,-2.425324,6
182,2.777777,37.666668,27.777779,-1.904978,6
162,11.666667,39.22222,31.333334,-2.391681,6
197,5.277778,47.666668,39.444443,-2.033505,6
202,1.888889,53.88889,43.11111,-2.043538,6
185,2.222221,49,40.88889,-2.051056,6
194,6.444445,52.11111,41.22222,-2.112941,6
182,8.666666,26.666666,17,-2.217735,6
191,2.833331,54.333332,49.666668,-2.062286,6
182,3.555555,50.666668,43.11111,-1.992052,6
190,2.5,26.88889,25.333334,-2.008381,6
195,3.944445,49.88889,39,-2.015595,6
163,17.666666,37.77778,24.333334,-2.392741,6
200,3.944445,46.88889,41.333332,-2.116733,6
176,1.555556,43.333332,35.444443,-1.97757,6
174,3.166667,48.22222,44.11111,-2.037351,6
203,3.444445,51.333332,39.555557,-2.034642,6
194,2.277778,43.11111,35.77778,-2.021838,6
195,3.500001,41.88889,32.444443,-2.038956,6
184,2.499999,48.555557,38.22222,-1.958014,6
189,1.444444,51.444443,44.88889,-2.005956,6
205,3.333334,44.11111,34.555557,-2.044653,6
193,2.888889,52.11111,45,-2.047766,6
183,2.333334,45.333332,37.444443,-1.981911,6
187,3.444444,50.88889,41.666668,-2.013524,6
183,6.333334,28.222221,20.555555,-1.970772,6
178,5.222221,42.333336,32.77778,-2.102536,6
210,4.444444,44.11111,39.11111,-2.020895,6
190,5.055556,45.11111,36.444443,-2.11269,6
202,4.833333,51,39,-2.045943,6
182,3.611111,30.444445,23.88889,-2.001125,6
198,4.111111,42.333336,36.88889,-2.070717,6
191,7.777778,22.444445,13.777778,-1.858264,6
194,5.388889,36.333336,27.444445,-2.037568,6
186,6.055555,44.333332,30.444445,-2.028812,6
194,2.277778,43.11111,35.77778,-2.021838,6
176,5.111111,51.88889,46.11111,-2.030648,6
201,5.555555,36.11111,26.11111,-2.175826,6
189,5.722223,26.555555,19,-2.050282,6
191,2.944444,43.11111,31.777779,-1.998993,6
187,1.833333,52.88889,43,-2.058211,6
193,4.5,49.77778,44.22222,-2.033804,6
173,9,38.333336,27.88889,-1.998857,6
193,2.888889,52.11111,45,-2.047766,6
184,7.944443,28,21.777779,-2.183125,6
181,1.833333,48.22222,40.333332,-2.053189,6
162,12.388888,40.11111,31.777779,-2.386671,6
188,2.277777,42.666668,36.22222,-1.984565,6
183,2.944444,47.22222,39.11111,-1.991701,6
161,10.499999,37.333336,28.88889,-2.316506,6
195,3.722222,41.77778,33.333332,-2.051671,6
187,3.055555,41.555557,34.11111,-1.947472,6
180,3.333333,53.77778,46.444443,-2.044179,6
186,5.5,46.22222,37.333332,-1.988249,6
187,2.833333,50,40.333332,-1.966671,6
189,6.222223,25.666666,18.444445,-2.049148,6
188,7.38889,26.555555,21.555555,-2.014509,6
200,2.5,39.444443,31.444445,-2.016646,6
190,2.888889,45.77778,37.333332,-2.03483,6
