@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-sd numeric
@attribute Intensity-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
86,2.542237,6.703704,-6.444445,5
116,1.103865,29.814816,-9.444445,5
86,0.250924,20.444445,-10.666667,5
95,1.264911,7.62963,-6.888889,5
133,0.272166,1.555556,-4.333334,5
134,0.151852,2.111111,-4.333334,5
110,0.962963,4.222222,-5.333334,5
115,0.389682,22.962963,-8.888889,5
147,0,0,0,5
115,12.266669,29.481482,-12.777778,5
113,0.389682,20.851852,-10.888889,5
30,1.632993,8.481482,-6.777778,5
150,0,0,0,5
61,0.272165,6.888889,-8.333333,5
153,0,0,0,5
62,0.344265,7.62963,-8.555555,5
138,0.122222,3.185185,-5.222222,5
152,0,0,0,5
152,0,0,0,5
93,0.544331,20.925926,-13.111111,5
36,0.278887,7.518518,-8.222222,5
140,0.044444,3.037037,-5.444445,5
94,0.02963,1.185185,-3.222222,5
142,0.172133,1.222222,-3.666667,5
136,0.02963,2.555556,-5,5
136,0.477777,2.444444,-4.666666,5
149,0,0,0,5
134,0.151852,2.111111,-4.333334,5
154,0.074074,0.703704,-2.111111,5
40,0,0,0,5
86,0.327731,17.148148,-10.777778,5
133,0.344444,5.37037,-5.777778,5
95,0.062963,20.185184,-11.888889,5
145,0,0,0,5
137,50.07408,25.333334,-13.666667,5
12,3.358241,11.444445,-9.666667,5
90,0.344444,23.518518,-14.222222,5
62,0,0,0,5
154,0.685184,8.703704,-7.111111,5
31,2.678447,11.259259,-7.111111,5
93,0.862962,14.407408,-11.888889,5
136,0.122222,6.185185,-5.888889,5
90,0.547723,16.666666,-13,5
135,0.077778,0.148148,-0.444444,5
96,0.516398,19.592592,-13.444445,5
147,0.68853,0.296296,-0.222222,5
134,0.210819,1.037037,-3.111111,5
154,0.077778,0.740741,-1.555556,5
140,0.02963,0.259259,-0.777778,5
110,2.296298,29.296297,-14.555555,5
152,0.82963,1.518519,-2.555556,5
85,0.172133,18.925926,-10.777778,5
162,9.396256,41.48148,-9.777778,6
208,3.552778,55.62963,-21.88889,6
184,1.818627,45.22222,-17.333334,6
195,2.247634,47.703705,-17.777779,6
191,6.071487,48.22222,-18.333334,6
163,48.8889,41.666668,-10.333333,6
181,1.32916,55.333332,-21.333334,6
176,1.996294,50.296295,-20.88889,6
188,3.747592,61.25926,-24.777779,6
185,1.905159,59.148148,-22.11111,6
190,5.218202,57.333332,-19,6
163,27.244467,39.444443,-8.666667,6
193,1.846919,62.703705,-24.444445,6
177,1.974842,48.407406,-20.222221,6
175,4.68923,57.851852,-23.555555,6
191,2.800133,59.74074,-24.555555,6
196,1.996292,51.148148,-19.11111,6
192,3.062316,57.074074,-24.88889,6
201,2.455531,58.703705,-23.11111,6
162,73.1111,43.22222,-12,6
161,18.922234,40.444443,-12.333333,6
194,7.713385,60.814816,-22.777779,6
203,4.036866,58.48148,-21.444445,6
187,3.512938,56.148148,-21.777779,6
193,2.177325,60.11111,-24,6
196,1.148268,47.25926,-17.444445,6
185,0.210818,54.22222,-22,6
188,19.007412,29.962963,-10.222222,6
201,1.656637,61.62963,-24.222221,6
161,73.0963,44.074074,-13.222222,6
198,2.870668,58.074074,-21.555555,6
191,2.903384,63.074074,-25.222221,6
182,1.42595,45,-18,6
188,1.781594,49.703705,-21.11111,6
182,1.705112,54.925926,-23.11111,6
182,2.126552,58,-25,6
177,0.942809,51.074074,-21.88889,6
195,2.102027,45.074074,-15.222222,6
189,1.544405,58.407406,-20.88889,6
205,2.529823,50.25926,-18.444445,6
196,4.390225,50.074074,-19.222221,6
161,93.98522,41.962963,-11.555555,6
195,2.888676,47.74074,-17.555555,6
186,2.815959,50.074074,-17.222221,6
163,41.988934,40,-7.666666,6
205,2.489238,56.074074,-22.222221,6
210,2.613356,51.296295,-21.555555,6
190,0.952579,52.407406,-21.222221,6
190,2.784215,51.074074,-17.88889,6
182,1.558727,46.37037,-18.777779,6
162,66.818535,44.074074,-11.888889,6
183,3.072581,56.333332,-23.333334,6
201,5.795274,40.296295,-12.555555,6
188,0.750309,60.333332,-23.333334,6
192,2.326181,59.555557,-24.666666,6
186,3.507134,53.444443,-21.666666,6
182,2.366432,58.407406,-24.88889,6
161,31.022234,42.037037,-12.444445,6
196,1.148268,47.25926,-17.444445,6
193,1.408967,60.703705,-23.777779,6
210,2.613356,51.296295,-21.555555,6
197,3.122795,50.333332,-18.666666,6
184,28.951855,31.185184,-9.555555,6
193,1.80944,61.407406,-22.222221,6
200,4.327775,58.592594,-23.11111,6
185,2.277101,49.037037,-19.777779,6
175,26.133337,33,-12,6
179,1.881685,49.185184,-18.88889,6
185,5.556445,44.962963,-17.222221,6
201,4.071583,56.444443,-21.666666,6
187,2.389019,48.51852,-20.88889,6
183,36.933327,32.25926,-12.111111,6
192,2.379699,45.962963,-20.222221,6
188,1.247218,50.185184,-20.222221,6
185,94.91854,30.88889,-9,6
186,2.518818,49.444443,-20.666666,6
193,1.80944,61.407406,-22.222221,6
197,3.275611,54.851852,-21.555555,6
187,3.538151,49.48148,-19.777779,6
162,210.92223,40.962963,-9.222222,6
197,1.103865,63.22222,-22.666666,6
193,2.489236,41.703705,-15.444445,6
186,1.241266,48.444443,-20.333334,6
201,5.795274,40.296295,-12.555555,6
180,45.955563,31.444445,-10.666667,6
182,3.618518,34.51852,-14.222222,6
200,2.622552,54.703705,-22.444445,6
182,1.597452,43.592594,-17.11111,6
189,4.007863,62.074074,-24.555555,6
184,45.085182,31.703703,-10.111111,6
186,3.555556,34.962963,-13.888889,6
174,1.545604,56.185184,-23.88889,6
182,2.561829,58.962963,-24.88889,6
182,2.825808,55.851852,-22.555555,6
190,1.405018,60.444443,-24.333334,6
190,2.094085,52.555557,-20.333334,6
196,1.35674,53.333332,-19,6
204,1.148268,57.88889,-23,6
178,4.933632,47.962963,-16.88889,6
176,2.855145,52.925926,-22.444445,6
183,1.625037,54.74074,-22.555555,6
176,1.169045,49.74074,-20.222221,6
177,1.173788,49.444443,-21.333334,6
198,3.009245,59.77778,-22.666666,6
188,2.23524,50.407406,-19.88889,6
187,1.784708,59.37037,-24.11111,6
177,27.333357,32.88889,-11.666667,6
194,1.797116,50.11111,-19.333334,6
194,3.416733,41.037037,-14.111111,6
190,1.849925,47.48148,-18.444445,6
177,17.366692,32.444443,-11.666667,6
207,2.802115,56.814816,-20.777779,6
201,4.723464,59.333332,-23.666666,6
182,2.051197,43.62963,-17.88889,6
183,1.597451,54.037037,-22.11111,6
207,3.008629,52.11111,-20,6
180,1.108887,60.074074,-25.555555,6
191,3.429718,59.592594,-25.11111,6
190,1.123816,49.48148,-19.444445,6
194,3.089408,48.62963,-18.222221,6
189,15.366663,31.925926,-11.111111,6
161,96.65553,41.814816,-10.777778,6
197,1.925463,49.592594,-19.777779,6
186,1.781593,49.62963,-21.222221,6
189,2.888888,32.11111,-13.333333,6
176,1.695309,53.666668,-22.333334,6
197,3.122795,50.333332,-18.666666,6
193,1.295292,45.22222,-17.333334,6
188,38.551857,30.62963,-12.222222,6
197,2.146487,55.444443,-23.333334,6
181,2.864857,41.25926,-14.444445,6
200,1.204929,55.962963,-21.88889,6
185,1.951258,56.25926,-21.777779,6
182,3.618518,34.51852,-14.222222,6
188,19.007412,29.962963,-10.222222,6
192,1.544403,47.51852,-19.555555,6
206,2.808056,57.62963,-21.88889,6
183,1.485735,43.185184,-17.555555,6
200,1.206464,45.296295,-17.555555,6
203,2.746041,54,-22,6
179,7.274074,35.48148,-13.444445,6
185,2.277101,49.037037,-19.777779,6
161,91.32222,41.48148,-12.444445,6
189,14.607409,29.62963,-12.222222,6
199,3.025815,57,-22.666666,6
162,219.57411,40.444443,-9,6
202,4.091997,58,-21,6
188,7.540742,33.333332,-13,6
185,32.118523,32.555557,-11.333333,6
193,3.275612,49.11111,-19,6
176,0.918938,50.77778,-20.333334,6
202,1.003697,61.62963,-23.222221,6
196,1.668887,61.592594,-22.444445,6
176,2.870668,56.925926,-24.11111,6
186,53.58887,30.777779,-11.666667,6
194,2.03761,49.74074,-19.88889,6
182,1.772214,43.51852,-17.222221,6
183,1.597451,54.037037,-22.11111,6
182,5.648992,39.851852,-14.555555,6
194,3.964657,58.814816,-20.11111,6
174,0.854183,57.851852,-23.88889,6
180,2.888675,50.407406,-20.222221,6
186,1.241266,48.444443,-20.333334,6
184,1.810463,48.25926,-18.11111,6
209,2.672217,48.77778,-18.666666,6
190,73.674065,29.62963,-11.222222,6
193,2.177325,60.11111,-24,6
187,2.431278,48.37037,-20.11111,6
180,3.19722,62.074074,-24.88889,6
194,4.435546,58.962963,-19.555555,6
201,3.124574,53.703705,-20.777779,6
187,1.784708,59.37037,-24.11111,6
190,2.966668,31.666666,-14.333333,6
192,3.523992,46.37037,-18.11111,6
193,3.592689,41.185184,-15.222222,6
188,37.218513,30.592592,-12.111111,6
188,1.299573,55.77778,-21.666666,6
160,3.766669,43.925926,-19.11111,6
196,3.678264,63.51852,-24.222221,6
179,3.074386,50.555557,-20.333334,6
196,1.695309,47.185184,-17.88889,6
163,3.244499,40.444443,-8,6
162,9.662939,42.185184,-10.222222,6
180,63.944435,30.37037,-9.111111,6
198,5.792715,58.333332,-22.666666,6
190,3.234651,53.592594,-21.11111,6
189,0.860663,59.925926,-25.444445,6
196,4.861031,52.48148,-20.777779,6
193,2.489236,41.703705,-15.444445,6
186,1.173788,49.51852,-21.555555,6
171,3.126943,45.77778,-17.333334,6
190,1.103865,48.88889,-19.333334,6
187,2.0221,54.77778,-22.333334,6
189,33.3185,29.074074,-10.222222,6
192,4.134766,53.444443,-16.333334,6
173,2.112572,55.185184,-23.222221,6
191,1.192569,49.22222,-18.333334,6
189,114.59634,26.444445,-10.666667,6
188,2.498147,61.666668,-23,6
195,2.123065,61.592594,-24.444445,6
194,2.03761,49.74074,-19.88889,6
195,2.354665,47.925926,-17.777779,6
185,32.118523,32.555557,-11.333333,6
200,2.480293,53.555557,-20,6
176,2.691551,50.666668,-22,6
186,1.349897,48.22222,-19.333334,6
161,99.63333,42.37037,-11.444445,6
201,2.335713,43.962963,-15.555555,6
196,1.218681,47.77778,-17.666666,6
187,1.655518,58.666668,-23.333334,6
162,5.929622,40.296295,-9.888889,6
160,139.85553,40.88889,-12.333333,6
195,2.205214,47.666668,-17.666666,6
182,9.218522,34.925926,-13.444445,6
173,6.749488,43.592594,-15.777778,6
180,2.888675,50.407406,-20.222221,6
181,2.786875,59.074074,-25.222221,6
183,1.788856,52.62963,-21.88889,6
189,1.005541,49.666668,-20,6
161,31.022234,42.037037,-12.444445,6
189,1.544405,58.407406,-20.88889,6
190,2.655554,32.962963,-13.555555,6
172,5.856622,42.333332,-13.666667,6
189,23.885176,30,-10.333333,6
185,1.289558,47.962963,-16.555555,6
180,1.088663,48.555557,-18,6
182,1.98233,54.185184,-22.222221,6
189,21.588884,31.37037,-11.111111,6
191,5.185452,60.25926,-24.444445,6
190,3.234651,53.592594,-21.11111,6
203,2.462309,54.51852,-20.222221,6
182,9.218522,34.925926,-13.444445,6
191,2.786209,62.037037,-25.444445,6
189,3.822227,34.11111,-14,6
190,1.123816,49.48148,-19.444445,6
189,3.455537,61.407406,-22.88889,6
189,1.784709,51.11111,-20.666666,6
191,2.896358,63,-26,6
195,1.709451,48.851852,-18.555555,6
201,3.124574,53.703705,-20.777779,6
200,1.784709,61.037037,-25.444445,6
190,1.123816,49.48148,-19.444445,6
176,2.841493,60.296295,-25.222221,6
195,0.966091,46.555557,-16,6
188,1.254621,49.962963,-19.88889,6
161,18.922234,40.444443,-12.333333,6
182,71.24447,29.777779,-9.333333,6
185,2.154238,57.074074,-21.222221,6
198,3.344425,48.703705,-19.11111,6
199,3.466775,54.962963,-21.555555,6
189,114.59634,26.444445,-10.666667,6
191,40.02962,25.296297,-8.555555,6
176,2.841493,60.296295,-25.222221,6
182,9.218522,34.925926,-13.444445,6
184,1.929306,56.25926,-23.11111,6
194,1.500616,61.555557,-23.666666,6
189,2.507408,32.77778,-12.333333,6
159,168.95189,35.77778,-11.666667,6
178,0.544331,59.62963,-25.222221,6
196,2.277099,49.88889,-18,6
199,4.615995,55.666668,-22.666666,6
188,2.407552,61.074074,-22.88889,6
183,3.699851,55.74074,-23.555555,6
200,2.8829,56.37037,-22.11111,6
210,2.184966,49.74074,-20.88889,6
191,2.800133,59.74074,-24.555555,6
198,1.600926,51.666668,-19.333334,6
171,1.64204,45.925926,-19.11111,6
186,7.932118,51.77778,-20,6
190,1.466919,46.88889,-18,6
202,1.130388,60.48148,-22.777779,6
200,1.167461,46.11111,-17,6
178,12.577775,33.666668,-12.666667,6
195,1.822697,61.74074,-24.555555,6
186,2.526893,54.962963,-21.222221,6
172,5.455545,42.037037,-12.777778,6
194,1.69531,45.074074,-16.555555,6
187,1.069787,60.444443,-22.666666,6
204,0.752773,57.25926,-22.777779,6
184,63.35185,31.518518,-10.555555,6
162,155.12964,41.333332,-10.333333,6
184,45.085182,31.703703,-10.111111,6
185,1.656637,50.22222,-19,6
193,2.50111,57.814816,-24.11111,6
191,1.020167,49.185184,-18.222221,6
188,1.751851,30.777779,-12.333333,6
165,23.89629,35.814816,-6.111111,6
192,3.866763,58.11111,-22.666666,6
204,2.083445,55.88889,-21.666666,6
202,2.51219,57.333332,-21.333334,6
194,3.04351,41.296295,-14.888889,6
197,1.264912,49.74074,-18.88889,6
195,1.705112,57.11111,-21.666666,6
163,41.988934,40,-7.666666,6
187,1.602082,58,-24,6
185,1.925463,49.333332,-18.666666,6
197,1.103865,63.22222,-22.666666,6
211,1.149879,17.962963,15.444445,7
202,2.596295,15.148149,13.888889,7
174,0.151852,13.481482,10.555555,7
188,0.760116,15.740741,12.444445,7
182,0.655462,16.777779,18.666666,7
232,2.374074,13.555555,10.333333,7
210,1.007408,17.481482,15.555555,7
251,1.605543,20.666666,6.333334,7
208,3.055554,19.25926,15.888889,7
211,1.707407,13.740741,12.111111,7
166,1.051852,16.962963,15.777778,7
156,0.64693,24.25926,15.888889,7
244,1.259041,12.814815,13.222222,7
218,0.655555,13.703704,12.222222,7
221,0.620633,12.111111,17.666666,7
222,1.718519,14,10.666667,7
184,1.897366,13.62963,13.444445,7
191,1.011111,7.333334,11.666667,7
180,1.262962,13.851851,14.777778,7
196,3.851853,19.62963,15.111111,7
239,2.820559,10.37037,10.222222,7
176,0.388889,13,12.333333,7
237,0.474074,8,11.333333,7
209,0.928958,11.62963,13.444445,7
187,0.750309,13.740741,16.444445,7
244,2.151852,10.37037,3.888889,7
183,1.798147,15.37037,16.88889,7
220,0.474074,6.62963,8.777778,7
157,0.620633,19.666666,12.666667,7
223,1.511683,14.740741,15.777778,7
184,0.785185,11.851851,12.111111,7
216,1.144444,14.555555,13.666667,7
238,1.068055,13.62963,16.444445,7
177,0.78889,24.518518,19.11111,7
157,0.162963,18.333334,16.666666,7
198,1.356739,12.185185,12.444445,7
236,7.599998,16.074074,7.111111,7
235,3.574073,10.888889,14.666667,7
211,1.733333,15.444445,9.666667,7
247,3.555555,8.111111,13,7
161,0.620633,15.740741,14.111111,7
180,0.983192,22.555555,17,7
201,1.306678,17.88889,20.666666,7
222,2.285184,14.962963,15.444445,7
235,2.551852,15.62963,10.777778,7
219,0.928957,13.37037,11.555555,7
249,5.511114,13.37037,4.222222,7
198,1.22963,15.814815,14.888889,7
245,1.496911,16.37037,14.555555,7
203,1.878731,11.259259,16.88889,7
156,1.705112,16.925926,14.555555,7
202,0.827759,15.111111,10.333333,7
224,0.551852,13.444445,15,7
237,2.678446,22.222221,21.666666,7
164,1.047041,23.148148,16.222221,7
192,4.82963,9.962963,11.444445,7
156,0.557773,23.703703,13.888889,7
164,1.047042,19.814816,17.222221,7
217,0.907408,6.296296,10.111111,7
197,0.062963,6,11.666667,7
184,0.62361,14.222222,15.333333,7
178,10.4,19.555555,12,7
237,2.074075,5.851852,8.777778,7
229,1.408965,14.62963,11.111111,7
181,1.611303,21.407408,19.777779,7
226,1.289559,11.888889,17,7
186,1.00554,15.592592,16.555555,7
232,0.829629,14.703704,13.888889,7
194,2.026674,18.555555,20.333334,7
163,1.312335,19.814816,16.555555,7
209,0.712326,22.518518,19.444445,7
172,0.918937,19,15.666667,7
197,1.58348,12.851851,7.444445,7
211,1.822222,16.37037,12.888889,7
240,5.007407,14.148149,13.222222,7
183,1.020168,19.851852,18.444445,7
184,0.785185,11.851851,12.111111,7
199,0.462963,17.518518,12.111111,7
220,4.151854,6.444445,5.666666,7
215,2.518517,12.407408,12.111111,7
233,1.327766,14.481482,15.222222,7
224,5.618522,15.185185,16.11111,7
164,8.04445,13.666667,2,7
247,1.424651,12.62963,9.777778,7
162,0.730297,19,14.666667,7
246,5.866666,15.444445,13.666667,7
158,1.29386,22.185184,17.11111,7
217,12.50741,14.555555,13,7
180,1.866665,22.333334,14.666667,7
166,0.32963,13.37037,10.222222,7
181,1.096296,19.925926,15.555555,7
169,0.418518,16.592592,14.222222,7
175,0.888194,23.74074,15.111111,7
151,4.042368,19,13.333333,7
186,0.207407,18.518518,10.444445,7
236,0.933333,12.518518,14.111111,7
161,1.405018,19.037037,17.88889,7
164,0.490653,11.333333,9.333333,7
156,2.355556,18.25926,17.222221,7
173,1.985185,17.148148,15.555555,7
194,1.420747,20.185184,17.777779,7
184,5.85555,17.62963,13.777778,7
234,0.285185,7.111111,12,7
227,0.807373,12.62963,14.444445,7
173,1.985185,17.148148,15.555555,7
199,0.712325,15,14.666667,7
185,0.951853,19.25926,16.222221,7
160,1.772214,23.25926,15.888889,7
203,0.894427,9.777778,17,7
222,7.26296,9.333333,7.333334,7
156,0.557773,23.703703,13.888889,7
152,1.108886,25.037037,13.888889,7
242,1.920648,24.074074,19.444445,7
180,1.662963,13.592592,12.555555,7
232,0.894427,12.703704,16.222221,7
241,1.424651,14.333333,11.333333,7
209,0.998146,12.518518,13.111111,7
167,4.607406,14.074074,-0.888889,7
245,3.277778,6.407407,1.777778,7
150,1.618516,18.925926,13.222222,7
169,2.61111,19.592592,16.222221,7
180,1.866665,22.333334,14.666667,7
199,0.255555,17.962963,15.777778,7
237,1.229273,14.148149,12.555555,7
245,3.277778,6.407407,1.777778,7
170,0.389683,25.444445,16.333334,7
175,4.329627,23.777779,14.666667,7
250,1.025599,9.222222,13.666667,7
204,1.382429,19.407408,19.777779,7
225,1.289559,16.185184,15.444445,7
249,3.538153,18,17,7
237,2.564718,13.222222,16.666666,7
185,2.080776,12.962963,13.777778,7
211,1.254622,20.518518,17.11111,7
224,3.021527,20.25926,21.88889,7
180,3.396297,21.25926,18.88889,7
172,0.71111,16.074074,14.444445,7
235,0.490653,9.185185,10.777778,7
211,1.733333,15.444445,9.666667,7
246,0.772202,22.814816,21.222221,7
167,0.996296,14.592592,7.555555,7
236,1.12963,13.962963,14.111111,7
227,8.611113,13.962963,10.111111,7
195,1.722401,11.703704,16.222221,7
191,4.607407,15.185185,10.111111,7
177,1.71852,19.592592,14.888889,7
204,1.772214,19,19.666666,7
196,0.843274,15.333333,15.333333,7
215,1.129629,17.185184,17.11111,7
173,1.642041,19.222221,16.666666,7
244,6.95185,7.740741,5.444445,7
237,0.488889,5.777778,9.333333,7
226,1.020167,16.703703,15.222222,7
218,1.022222,8.444445,12.333333,7
238,2.440401,8.925926,14.888889,7
186,1.81111,12.074074,12.111111,7
248,1.599999,13.444445,12.666667,7
165,0.918519,17.333334,16,7
196,1.21852,15.703704,11.555555,7
247,4.340751,21.925926,-7.111111,7
185,2.080776,12.962963,13.777778,7
181,2.037609,16.296297,15.444445,7
169,0.742867,17.11111,8.333333,7
233,1.90224,12.481482,18.88889,7
207,0.272165,12.148149,13.222222,7
208,1.322222,18.555555,20.333334,7
187,1.027402,15.222222,13.333333,7
195,0.680414,16.037037,12.888889,7
170,0.389683,25.444445,16.333334,7
237,0.785185,7.481482,11.222222,7
245,0.507408,16.11111,16,7
216,2.984528,15.074074,16.444445,7
221,1.585186,14.074074,15.111111,7
197,6.418518,21.25926,18.88889,7
238,1.822697,13.259259,12.555555,7
223,0.93492,16.518518,19.11111,7
229,3.218518,10.925926,11.222222,7
206,1.1,16.074074,12.111111,7
169,0.918936,25.962963,18.11111,7
196,0.816497,13.37037,14.222222,7
201,0.834444,19.148148,17.88889,7
165,1.140741,14.296296,7.444445,7
242,1.108887,14.814815,7.888889,7
238,2.285184,8.518518,11.777778,7
169,0.879815,12.814815,15.555555,7
236,1.362964,16.592592,16.88889,7
167,1.130388,19.037037,16.88889,7
235,2.264869,25.88889,20,7
201,0.551852,7.777778,11.333333,7
185,2.685186,18.666666,16.666666,7
191,1.011111,7.333334,11.666667,7
170,0.562962,19.555555,15.333333,7
160,2.360948,28.037037,15.888889,7
178,1.455556,23.814816,18.88889,7
162,0.574134,17.333334,15,7
203,1.526312,12.407408,17.444445,7
177,1.71852,19.592592,14.888889,7
183,1.798147,15.37037,16.88889,7
193,0.620633,14.444445,14,7
212,1.985185,8.037037,9.888889,7
208,2.444446,16.074074,15.111111,7
236,7.599998,16.074074,7.111111,7
212,1.345775,12.296296,16.777779,7
215,1.615894,23.814816,20.555555,7
189,0.922222,12,13.333333,7
174,1.264911,23.185184,17.444445,7
198,0.691214,14.555555,15.666667,7
190,1.095445,20.11111,20.333334,7
245,3.940739,14.222222,12.666667,7
184,0.844445,19.444445,16.333334,7
231,3.155556,12.296296,14.111111,7
176,0.557774,18.481482,14.555555,7
226,2.562962,7.851852,10.111111,7
176,1.306679,22.185184,16.777779,7
179,0.562963,11.814815,13.222222,7
197,2.746042,11.962963,16.444445,7
240,1.705113,12.148149,15.555555,7
219,4.074075,14.888889,14.333333,7
236,0.933333,12.518518,14.111111,7
162,1.356739,24.518518,16.11111,7
155,0.349603,23.333334,18,7
183,4.196296,18.185184,15.111111,7
215,0.122222,6.925926,12.888889,7
249,0.611111,14.740741,10.111111,7
208,0.240741,16.185184,13.777778,7
162,1.327766,25.11111,13.333333,7
224,1.632993,14.62963,13.777778,7
240,5.007407,14.148149,13.222222,7
232,1.722401,8.814815,11.555555,7
215,2.645052,23.037037,19.222221,7
220,6.08889,8.185185,10.111111,7
193,3.631141,16.185184,14.444445,7
210,0.960324,11.851851,16.444445,7
242,3.274074,11.740741,12.111111,7
189,1.19257,17.296297,17.777779,7
201,0.800462,10.666667,17,7
234,0.607407,5.740741,9.111111,7
243,0.71111,13.333333,14,7
223,2.948949,15.037037,10.222222,7
243,0.71111,13.333333,14,7
240,2.453267,22.481482,16.88889,7
177,0.562963,16.25926,13.555555,7
219,2.491467,13.222222,17.666666,7
238,1.866666,17.777779,12,7
181,0.505525,11.666667,13.666667,7
218,0.655555,13.703704,12.222222,7
189,1.186342,12.925926,17.222221,7
235,3.136995,15.074074,9.444445,7
211,1.455513,10.814815,15.222222,7
211,2.311112,13.62963,10.777778,7
244,1.520234,12.259259,14.555555,7
195,3.796296,8.518518,11.444445,7
217,1.349897,11.925926,15.222222,7
216,1.144444,14.555555,13.666667,7
240,1.743772,20.444445,20.666666,7
208,3.085186,16.851852,14.111111,7
216,0.477778,16.555555,18,7
219,6.611113,5.592593,8.222222,7
246,2.433334,15.37037,15.222222,7
195,1.526313,14.740741,16.11111,7
250,1.025599,9.222222,13.666667,7
181,2.088887,19.62963,12.777778,7
210,0.655555,15.111111,14.333333,7
194,0.385185,16.777779,11,7
245,1.242757,9.740741,14.777778,7
215,2.645052,23.037037,19.222221,7
240,1.360827,21.148148,22.222221,7
200,0.251852,7.703704,11.222222,7
199,1.041722,14.518518,10.111111,7
175,2.167949,15.37037,14.222222,7
182,0.374074,19.88889,14.333333,7
226,1.751851,13.481482,14.555555,7
246,1.751852,9.407408,-2.555556,7
157,7.61852,24.296297,15.444445,7
243,0.829629,6.481482,8.888889,7
199,0.712325,15,14.666667,7
166,1.051852,16.962963,15.777778,7
249,3.807407,8.555555,4.666666,7
175,2.167949,15.37037,14.222222,7
189,0.827759,12.888889,17.666666,7
249,4.207408,10.518518,16.11111,7
170,0.860663,16.407408,9.444445,7
174,4.02963,19.074074,15.777778,7
216,1.188889,7.074074,12.111111,7
185,1.047042,10.740741,10.777778,7
201,0.551852,7.777778,11.333333,7
214,0.240741,6.814815,11.555555,7
149,0.640741,19,11.333333,7
221,1.585186,14.074074,15.111111,7
187,1.04074,11.62963,12.777778,7
172,1.699672,30.11111,16.666666,7
220,2.162964,14.62963,13.777778,7
223,2.444444,6.666666,11.333333,7
246,4.113663,25.88889,24.666666,7
246,1.988857,17.518518,16.11111,7
239,1.307407,15.148149,10.555555,7
191,4.607407,15.185185,10.111111,7
