@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-2 numeric
@attribute Vegde-sd numeric
@attribute Hedge-sd numeric
@attribute Rawred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
70,0,1.360826,0.655461,53.444443,-2.070832,4
111,0,16.443394,0.344265,30.333334,-2.005742,4
124,0.111111,1.011109,1.807404,49.444443,-2.030079,4
66,0,0.95258,7.073164,41,-1.83808,4
95,0,1.340259,0.91084,47.444443,-2.107858,4
62,0,0.501849,0.389681,57.444443,-2.124459,4
101,0,0.779363,1.186342,39,-2.094303,4
87,0,1.259042,0.623611,55.77778,-2.105073,4
45,0,1.544406,1.526313,48.11111,-2.045905,4
121,0,1.025599,3.208784,46.88889,-2.110233,4
121,0,1.254621,2.678445,47.77778,-2.126943,4
122,0,0.877778,103.762955,32.666668,-2.035377,4
162,0,1.12963,0.888889,8,-2.029312,4
105,0,1.14074,0.651852,60,-1.989475,4
90,0,6.945556,0.879814,57.666668,-2.108813,4
110,0,375.09625,0.596297,46.11111,-2.032518,4
124,0,9.544442,70.1963,39.22222,-1.980977,4
96,0,0.68853,0.879816,54.11111,-1.720468,4
102,0,1.500616,0.62361,50.666668,-2.102047,4
87,0,327.26297,62.018505,28.222221,-2.013382,4
97,0,1.254621,0.182574,46,-1.836777,4
70,0,0.611112,0.107408,51.555557,-1.907955,4
25,0,0.750305,0.64693,60.666668,-2.13042,4
116,0,1.223232,0.501848,42.333336,-2.038624,4
15,0,0.691214,0.54433,61,-2.124981,4
90,0,6.945556,0.879814,57.666668,-2.108813,4
126,0,0.4,2.122222,16.11111,-2.158805,4
79,0,0.074074,0.651853,42.88889,-1.918888,4
68,0,1.619327,1.344399,38.333336,-1.624846,4
125,0,0.444444,103.751854,39.11111,-1.973025,4
125,0,3.923811,0.760117,37.22222,-2.096474,4
135,0,1.128748,1.025598,28.555555,-2.093203,4
123,0,0.620633,1.718096,51.88889,-2.111941,4
120,0,4.359749,1.833839,44.77778,-1.910735,4
125,0,0.722649,0.574133,52.555557,-2.145045,4
138,0,0.666661,0.41852,63.88889,-1.999045,4
111,0,0.389682,0.443053,53.22222,-2.058,4
18,0,0.807372,1.289561,59,-2.123641,4
21,0,0.365148,2.613357,37.11111,-1.990806,4
133,0,2.379698,0.750308,32,-2.091572,4
35,0,0.250923,0.646928,61.77778,-2.0742,4
15,0,0.886108,1.0256,59.333332,-2.145323,4
157,0,3.540741,1.718518,18.222221,-2.169368,4
157,0,14.344446,1.662962,16.88889,-2.1343,4
106,0,12.329637,53.244434,34.11111,-2.010178,4
78,0,0.177777,2.874073,41.11111,-1.886072,4
94,0,1.041721,0.779363,61.11111,-2.068537,4
120,0,4.077776,53.95558,35.444447,-2.046753,4
78,0,5.67026,3.517681,27.11111,-2.017779,4
76,0,1.143419,0.344266,36,-2.139002,4
82,0,0.462964,0.488889,41.555557,-1.971781,4
20,0,0.760117,4.479171,32,-2.045203,4
119,0,1.293861,0.772202,36.22222,-2.006,4
88,0,0.349603,0.720081,57.88889,-2.132027,4
116,0,2.471316,0.834444,25,-2.090781,4
121,0,1.834849,1.925463,28.666666,-2.024268,4
42,0,0.928958,0.894428,50.666668,-2.125735,4
17,0,0.95258,1.108886,62.444443,-2.098521,4
127,0,4.385187,59.54075,38,-1.908348,4
105,0,0.062963,0.151852,45.666668,-1.991964,4
83,0,6.077768,0.785184,60.22222,-2.027771,4
98,0,1.288887,0.596297,47.555557,-2.025773,4
149,0,4.577775,1.585185,16.666668,-2.141787,4
132,0,1.38243,1.011049,33.22222,-2.129523,4
34,0,4.154872,0.779362,41.11111,-2.122875,4
65,0,1.083546,0.91084,53.77778,-2.041901,4
139,0,1.68215,1.048809,42.555557,-2.044238,4
116,0,4.405383,0.278888,52.444443,-2.161793,4
132,0,0.655462,0.75031,29.555555,-2.146969,4
154,0,3.051848,3.200002,14.888889,-2.142529,4
84,0,1.229273,0.45542,7.333334,-2.13694,4
46,0,1.619327,1.408966,53.22222,-2.152304,4
49,0,0.574134,0.544332,35.666668,-1.949745,4
73,0,0.505524,0.389682,43,-1.720441,4
25,0,0.327731,1.241264,39.555557,-2.11881,4
128,0,0.888194,1.123816,42.666668,-2.102441,4
80,0,0.32963,0.933332,36.333336,-1.962646,4
131,0,1.866865,2.115206,30.666666,-2.089186,4
147,0.111111,2.187506,2.599144,43.77778,-2.056377,4
102,0,73.70736,0.207407,51.11111,-2.034054,4
17,0.222222,4.449303,2.319004,40.333336,-2.030048,4
72,0,1.003697,1.167461,51.333332,-2.090221,4
73,0,0.82776,1.003696,45.666668,-1.681589,4
120,0,2.083445,0.646929,56.88889,-1.892977,4
28,0,3.761896,0.658281,53.444443,-2.144507,4
78,0,0.699206,2.322991,59.666668,-2.145541,4
148,0,2.551854,0.507408,21.444445,-2.237972,4
81,0,1.144447,0.740742,34.555557,-1.984566,4
127,0,1.709451,4.144167,35.88889,-1.67677,4
57,0,0.327728,0.389679,60,-2.128801,4
80,0,0.711111,0.711109,37.77778,-1.942698,4
78,0,0.355555,6.355548,31.333334,-2.053834,4
101,0,6.53679,0.349603,27.222221,-2.05839,4
137,0,8.654905,1.555159,34.88889,-1.940975,4
111,0,1.088663,1.471961,51.333332,-2.045165,4
120,0,4.359749,1.833839,44.77778,-1.910735,4
75,0,0.91084,4.802776,35.77778,-2.036435,4
123,0,1.096294,108.74074,48,-1.994105,4
83,0,1.77778,0.566666,45.666668,-1.973615,4
147,0,1.618518,0.844445,5.777778,-1.584341,4
65,0,1.655519,0.827759,53.666668,-2.091037,4
117,0,0.403687,0.742868,39.555557,-2.09948,4
126,0,0.4,2.122222,16.11111,-2.158805,4
129,0,1.143417,0.886107,54.22222,-2.126989,4
147,0,1.274076,2.818517,20.555555,-2.204575,4
77,0,1.06284,0.557774,51.11111,-2.143048,4
97,0,4.597905,0.574133,46,-1.840735,4
80,0,1.187903,0.505525,51.22222,-2.116351,4
103,0,0.400001,0.433334,58.333332,-2.022581,4
127,0,4.385187,59.54075,38,-1.908348,4
66,0,0.655461,4.959466,40.555557,-1.748546,4
81,0,0.651852,0.344443,39.444443,-1.970422,4
154,0,2.551852,1.866666,21.555555,-2.191073,4
34,0,1.223231,0.583731,46.22222,-2.09452,4
121,0,17.3628,0.904721,37.444443,-1.995536,4
123,0,0.151852,2.077778,14.777778,-2.149759,4
76,0,0.691214,0.327731,47.666668,-1.989922,4
115,0,1.809441,1.306679,24.88889,-2.094392,4
76,0,0.658281,3.065339,31.88889,-1.981499,4
50,0,0.960323,0.389682,57.333332,-2.107785,4
32,0,1.047041,0.836659,54.22222,-2.042422,4
89,0,4.577317,0.389682,27.333334,-2.046542,4
156,0,2.640739,5.18889,16.777779,-2.109365,4
159,0,0.960324,1.455513,25.222221,-1.802554,4
122,0,0.077778,90.829605,35.77778,-1.985027,4
102,0,0.355555,0.296295,53.444443,-1.985584,4
77,0,15.472914,8.373016,30.222221,-2.12336,4
117,0,0.620632,1.29386,27.444445,-2.088914,4
119,0,0.854184,0.611616,40.666668,-2.064038,4
107,0,0.874075,5.5889,49.444443,-2.003607,4
66,0,2.08889,0.418519,47.77778,-1.961254,4
67,0,0.298141,0.646929,57.11111,-2.076662,4
73,0,1.405017,0.781736,38.77778,-2.096415,4
62,0,0.8861,0.365146,53.77778,-2.126207,4
77,0,2.74074,0.533333,37.22222,-1.932066,4
122,0,1.186343,1.485737,51.555557,-2.128423,4
65,0,1.23678,25.537477,52.666668,-1.970812,4
87,0,6.618995,1.695309,37.88889,-2.050388,4
64,0,1.206455,0.699206,35.22222,-2.030269,4
38,0,11.074329,1.068054,58.22222,-2.038824,4
102,0,0.162964,0.177779,56.77778,-2.083043,4
34,0,1.135294,0.836659,65,-2.078154,4
135,0,3.262958,0.122224,63.666668,-2.024945,4
21,0,4.574081,1.062841,59.333332,-2.072158,4
44,0,3.201852,1.128748,50.11111,-2.102652,4
68,0,0.862812,0.583729,49.22222,-2.069541,4
42,0,0.712325,0.534027,24.444445,-2.061006,4
134,0,0.088889,0.240741,1.111111,-2.133095,5
110,0,0.518518,0.962963,2.777778,-2.021228,5
137,0,0.077778,1.751852,0.666667,-2.071242,5
94,0,0.760117,0.490653,5.888889,-2.12934,5
113,0,0.623608,0.68853,24.333334,-2.236251,5
105,0,4.923489,0.809664,19.11111,-2.125548,5
138,0,0.172133,0.136083,1,-1.755017,5
104,0,0.547722,2.041242,16.333334,-2.150638,5
116,0,0.296296,0.02963,0.666667,-2.018925,5
111,0,0.349603,0.78881,12.222222,-2.100671,5
94,0,2.374074,0.962962,10.555555,-2.159466,5
147,0,0,0,0,0,5
41,0,0.809664,0.172133,0.555556,-1.84512,5
41,0,0.809664,0.172133,0.555556,-1.84512,5
61,0,0.278887,0.443054,4.444445,-2.068204,5
145,0,0.611616,0.272166,0.333333,-1.920944,5
83,0,0.418518,20.922216,6,-2.150257,5
62,0,0.250924,0.344265,5,-2.066953,5
94,0,0.311111,0.02963,0.222222,-2.071242,5
89,0,0.172133,3.83792,10.222222,-2.107311,5
134,0,0.182574,0.210819,0,-2.094395,5
152,0,0.981307,1.090362,0.333333,-2.094395,5
138,0,0.062963,0.122222,1.444444,-2.08783,5
135,0,0.02963,0.02963,0,-2.094395,5
152,0,0.02963,3.574075,1,-2.007351,5
133,0,0.300001,0.02963,6.222222,-2.138743,5
152,0,0,0,0,0,5
82,0,1.148267,2.167948,11.888889,-2.102722,5
155,0,0.611111,131.80739,5.333334,-2.115567,5
152,0,1.707408,0.82963,1,-1.933239,5
12,0,0.272165,1.966384,3.888889,-2.057978,5
61,0,0.403687,0.459468,4.666667,-2.048717,5
116,0,0.389682,0.344266,19.333334,-2.104978,5
152,0,0.02963,0.166667,2.666667,-1.997796,5
140,0,0.462963,0.062963,3.666667,-2.072268,5
95,0,1.123816,1.264911,6.777778,-1.749258,5
62,0,0,0,0,0,5
142,0,0,0,0,0,5
145,0,0,0,0,0,5
104,0.111111,0.547723,2.104669,16.222223,-2.128231,5
153,0,0,0,0,0,5
113,0,0.975629,0.421636,24.88889,-2.199825,5
154,0,8.21111,1.218518,9.666667,-0.004927,5
118,0,5.5,0.874073,15.555555,-2.14718,5
91,0,0.278887,0.172133,4.555555,-1.93491,5
85,0,1.241266,0.172133,14.555555,-2.160912,5
136,0,0.02963,0.02963,1,-2.071242,5
133,0,0.02963,0.02963,0,-2.094395,5
61,0,0.471405,0.490653,5.888889,-2.121837,5
86,0,0.389682,0.250924,15.888889,-2.178281,5
141,0,0.118518,0.074074,0.333333,-1.921217,5
138,0,0.518518,0.285185,1.777778,-2.071242,5
115,0,0.534027,0.389682,19.444445,-2.14867,5
119,0,1.574075,0.829629,23.222221,-2.187781,5
154,0.111111,125.8667,0.685184,5.888889,-2.066916,5
109,0,0.834444,0.389682,24.777779,-2.226161,5
131,0,0.062963,1.851852,0.777778,-2.051344,5
140,0,0.018519,0.02963,0,-2.094395,5
36,0,0.272166,0.327731,5,-2.107303,5
87,0,0.240741,0.374074,6.666666,-2.138617,5
89,0,2.190891,0,14,-2.113032,5
129,0,0,0,0,0,5
34,0,1.730981,0.501848,10.777778,-2.162383,5
115,0,3.662964,0.074074,10.666667,-2.151625,5
97,0,0.534027,0.45542,15.333333,-2.121346,5
137,0,0.544331,0.712325,0.333333,-2.007606,5
144,0,0,0,0,0,5
155,0.111111,35.618523,121.396286,7.777778,-2.140531,5
154,0,0.02963,0.074074,0.222222,-2.01751,5
135,0,0.062963,0.033333,1,-1.931332,5
84,0,0.272165,0.344265,13,-2.152852,5
144,0,0,0,0,0,5
112,0,1.769076,0.278887,19.444445,-2.085248,5
35,0,0.344265,0.250924,10.333334,-2.153332,5
61,0,0.403687,0.459468,4.666667,-2.048717,5
111,0,3.451851,0.951851,15.555555,-2.153719,5
105,0,0.501849,1.825741,22.555555,-2.192406,5
113,0,1.01111,0.933333,24.444445,-2.238803,5
12,0,0.272165,1.966384,3.888889,-2.057978,5
136,0,0.522222,0.477777,0.666667,-2.130339,5
153,0,0.062963,0.02963,0,-2.094395,5
107,0,0.699206,0.72265,23.444445,-2.201495,5
134,0,0.02963,0.077778,0.666667,-2.013143,5
108,0,0.611616,1.951258,11.333333,-2.127161,5
12,0,1.481991,3.358241,8.444445,-2.064482,5
114,0,1.307407,0.062963,11.444445,-2.141659,5
141,0,0,0,0,0,5
93,0,0.389682,0.172132,13.222222,-2.110457,5
134,0,0.088889,0.240741,1.111111,-2.133095,5
152,0,0,0,0,0,5
141,0,0.740741,0.118518,3.111111,-2.075071,5
133,0,1.007407,0.344444,3.666667,-2.048,5
93,0,13.496301,0.862962,9.888889,-2.137493,5
152,0,0.033333,4.340741,1,-2.000272,5
154,0,0.118519,5.751853,1.555556,-1.905927,5
116,0,0.344265,1.103865,25.666666,-2.177507,5
57,0.111111,2.353877,2.760166,11.333333,-2.370613,5
93,0,0.250924,0.544331,16.666668,-2.086083,5
134,0,0.02963,0.018519,0,-2.094395,5
92,0,7.379901,0.344265,7.111111,-2.096705,5
134,0,2.044446,0.385185,20.333334,-2.21646,5
141,0,0,0,0,0,5
148,0,0.843274,0.981307,1.111111,-2.04515,5
90,0,1.455513,0.471405,7.555555,-2.067026,5
64,0,0.136083,0.136083,3.666667,-2.015428,5
89,0,5.116423,0.278887,2.888889,-1.890484,5
137,0,0.544331,0.712325,0.333333,-2.007606,5
144,0,0,0,0,0,5
93,0,0.459468,0.928959,15.111111,-2.136215,5
36,0,0,0,0,0,5
95,0,0.607408,0.062963,15.555555,-2.146185,5
89,0,1.746955,0.800463,2.888889,-2.065342,5
134,0,0.340741,0.374074,1,-2.071242,5
137,0,0.074074,0.177778,1.555556,-2.075071,5
135,0,0.272166,0.403687,0.777778,-1.880724,5
155,0,0.611111,131.80739,5.333334,-2.115567,5
114,0,0.507408,0.088889,21,-2.15274,5
155,0,10.551853,60.240738,6.666666,-2.079296,5
135,0,0.062963,0.062963,1.666667,-1.958546,5
113,0,0.501849,0.544331,18.11111,-2.163633,5
94,0,39.262947,0.251852,10.666667,-2.142756,5
141,0,1.807408,0.162963,6,-2.191662,5
88,0,0.389681,0.459468,18.222221,-2.20829,5
111,0,0.45542,0.344265,24.555555,-2.202667,5
64,0,1.130388,1.963557,6.111111,-1.965246,5
89,0,1.306678,4.703426,13,-2.129746,5
85,0,1.241266,0.172133,14.555555,-2.160912,5
120,0,1.032795,1.708367,17.555555,-2.177417,5
153,0,0,0,0,0,5
115,0,3.407407,12.266669,23.11111,-2.218655,5
110,0,0.062963,0.02963,6.111111,-2.120265,5
135,0,0.107407,0.151852,24,-2.227801,5
130,0,0.962963,0.951852,1.111111,-1.959823,5
40,0,0,0,0,0,5
149,0,0.172133,0.172133,0,-2.094395,5
108,0,5.102286,0.827759,20,-2.154391,5
89,0,1.605546,1.068055,6.333334,-2.043884,5
154,0,0.02963,0.02963,0,-2.094395,5
88,0,0.044444,0.074074,7.555555,-2.136677,5
110,0,0.691214,0.272165,27.222221,-2.187242,5
89,0,0.196296,0.285185,16.444445,-2.188149,5
114,0,0.074074,0.211111,11.777778,-2.149073,5
13,0,1.857916,0.250924,6.111111,-2.074133,5
148,0,0.172133,0.136083,0,-2.094395,5
131,0,0.172133,0.172133,0,-2.094395,5
113,0,1.223232,0.389682,16.88889,-2.125693,5
149,0,0,0,0,0,5
89,0,0.952579,2.453266,12.888889,-2.11184,5
139,0,0.018519,0.02963,0,-2.094395,5
131,0,0.182574,0.250924,0.888889,-1.871048,5
147,0,0,0,0,0,5
142,0,0.827759,2.108185,0.888889,-2.094395,5
80,0,0.58373,0.720082,11.888889,-2.142269,5
144,0,0,0,0,0,5
82,0,1.020167,2.53348,11.666667,-2.170632,5
88,0,0.471405,0.298142,5.111111,-2.035769,5
90,0,2.562966,0.062963,2.777778,-2.073429,5
144,0,0.860663,0.534027,0.555556,-1.90427,5
61,0,0.136083,0.272165,4.555555,-2.039459,5
135,0,0.136083,0.172133,0.777778,-1.822214,5
138,0,0.172133,0.272166,0.444444,-1.949167,5
96,0,0.459468,0.516398,15.222222,-2.086083,5
133,0,0.136083,0.136083,0,-2.094395,5
114,0,0.809664,0.389682,23,-2.196423,5
83,0,0.136083,0.403687,12.888889,-2.143761,5
155,0,99.75187,151.68887,13,-1.797435,5
140,0,4.204495,0.666667,2.666667,-2.094395,5
153,0,5.539421,0.136083,3,-2.221716,5
131,0,0,0,0,0,5
134,0,0.018519,0.151852,1,-2.013143,5
145,0,0,0,0,0,5
154,0,0.327731,0.544331,1,-1.988202,5
68,0,0.58373,0.534027,5.666666,-1.780255,5
94,0,0.285185,0.42963,16,-2.084893,5
149,0,0,0,0,0,5
86,0,1.06284,2.542237,4.666667,-2.054475,5
119,0.111111,1.405017,0.91084,5.888889,-2.142708,5
140,0,0.033333,0.044444,1.777778,-1.985769,5
130,0,0.018519,6.240745,1,-2.094395,5
152,0,0,0,0,0,5
63,0,0.327731,0.272166,4,-2.04457,5
150,0,0,0,0,0,5
63,0,0.544331,0.389682,6.333334,-2.121837,5
151,0,0.278887,0.172133,0,-2.094395,5
138,0,0.166667,0.133333,1.111111,-2.077816,5
80,0,2.901469,1.083548,11.333333,-2.138901,5
58,0,0.421637,0.344265,5.555555,-2.068564,5
110,0.111111,0.24074,2.296298,23,-2.182018,5
152,0,0,0,0,0,5
34,0,3.05808,0.403687,9.777778,-2.162872,5
138,0,10.074077,49.633343,8.222222,-2.172099,5
83,0,0.250924,0.250924,13.333333,-2.178321,5
135,0,0.151852,0.162963,1.333333,-1.972186,5
112,0,0.490653,0.344265,24.555555,-2.200156,5
62,0,0.250924,0.557773,4.111111,-2.034152,5
90,0,0.250924,0.45542,4.666667,-1.987466,5
145,0,0,0,0,0,5
137,0,0.074074,0.018519,0.111111,-2.056155,5
110,0,0.691214,0.272165,27.222221,-2.187242,5
134,0,0.172133,0.272166,1,-1.997796,5
131,0,0.177778,0.551852,0.333333,-2.056155,5
137,0,0.02963,0.107407,0,-2.094395,5
62,0,0.250924,0.557773,4.111111,-2.034152,5
92,0,0.518518,0.118519,7.555555,-2.137851,5
153,0.111111,8.044466,3.896296,5.333334,-2.14389,5
94,0,0.077778,0.033333,16.88889,-2.100966,5
139,0,0.182574,0.272166,0.888889,-1.803071,5
135,0,0.182574,0.136083,0,-2.094395,5
114,0,1.162692,0.408248,24.444445,-2.207158,5
105,0,2.313408,0.742867,12.666667,-2.161571,5
145,0,0.490654,0.934919,2.333334,-2.036506,5
148,0,0,0,0,0,5
92,0,44.774082,0.177777,11.666667,-2.113273,5
140,0,0.490653,0.344265,0.777778,-1.838877,5
62,0,0.298142,0.501848,4.111111,-2.048717,5
115,0,0.32963,0.033333,0.444444,-2.065536,5
39,0,5.737789,0.879815,7.333334,-2.036228,5
89,0,0,0,0,0,5
133,0,0.172133,0.272166,1,-1.822563,5
144,0,0.516398,0.365148,0.111111,-2.094395,5
79,0.111111,2.453267,3.487544,10.555555,-2.175843,5
93,0,13.496301,0.862962,9.888889,-2.137493,5
90,0,2.208569,2.464563,12.888889,-2.12273,5
90,0,0.408248,0.547723,11.888889,-2.125976,5
65,0,0.272166,0.421637,6.111111,-2.121878,5
154,0,0,0,0,0,5
133,0,0.240741,0.074074,0.333333,-1.999063,5
137,0,0.151852,0.151852,2.111111,-2.058451,5
129,0,0.544331,3.804481,2.444444,-1.101394,5
148,0,0,0,0,0,5
36,0,0.250924,0.278887,4.777778,-2.097293,5
109,0,0.983192,0.389682,18.444445,-2.082762,5
145,0,0.611616,0.272166,0.333333,-1.920944,5
139,0,0.507408,0.285185,1.888889,-2.127586,5
154,0,1.083547,0.403687,0.444444,-1.861154,5
30,0.111111,0.712325,2.796824,4.777778,-2.047276,5
131,0,0,0,0,0,5
104,0,1.772214,2.255034,16,-2.113918,5
94,0,0.285185,0.42963,16,-2.084893,5
91,0,0.385186,0.107408,17.777779,-2.202425,5
130,0,0.136083,0.272166,0.666667,-1.861154,5
155,0,21.796297,71.574066,5.888889,-2.147622,5
94,0,3.174073,0.951854,15.777778,-2.084255,5
141,0,0.136083,0.136083,0,-2.094395,5
142,0,0.136083,0.172133,0.111111,-2.056155,5
90,0,2.562963,8.507409,15.666667,-2.101515,5
111,0,0.45542,0.344265,24.555555,-2.202667,5
115,0,0.32963,0.033333,0.444444,-2.065536,5
143,0,0.172133,0.172133,0.222222,-1.986938,5
84,0,0.298143,0.327731,13,-2.143897,5
142,0,0.278887,0.172133,0,-2.094395,5
68,0,3.786917,0.278887,2.111111,-1.861154,5
134,0,0.018519,0.151852,1,-2.013143,5
152,0,0.02963,3.574075,1,-2.007351,5
150,0,0,0,0,0,5
154,0,0.172133,0.136083,0,-2.094395,5
135,0,1.262962,0.385185,0.777778,-2.110974,5
131,0,0,0,0,0,5
131,0,0,0,0,0,5
93,0,0.272165,0.389682,10.444445,-2.102707,5
92,0,1.062841,0.620633,12.888889,-2.11184,5
141,0,0.172133,0.182574,0,-2.094395,5
107,0,2.251853,2.818519,11.777778,-2.159464,5
106,0,0.45542,0.136082,14.111111,-2.117671,5
154,0.111111,2.740737,0.596296,4.333334,-2.087985,5
133,0,1.007407,0.344444,3.666667,-2.048,5
117,0,1.378405,0.490653,14.555555,-2.005139,5
141,0,0.182574,-0,0,-2.094395,5
99,0,1.259041,1.128749,11.222222,-2.112503,5
104,0,0.547722,2.041242,16.333334,-2.150638,5
30,0,0.854184,1.632993,6.111111,-2.05997,5
58,0,0.421637,0.344265,5.555555,-2.068564,5
152,0,1.707408,0.82963,1,-1.933239,5
38,0,1.490712,2.294114,10.111111,-2.193098,5
154,0.111111,18.162964,3.174073,2.555556,-2.095813,5
112,0,0.996295,0.799999,24.222221,-2.244772,5
152,0,0,0,0,0,5
31,0,1.223232,2.678447,8.333334,-2.171949,5
133,0,1.90613,3.158176,1.222222,-2.208419,5
91,0,0.894427,0.547722,11,-2.128465,5
108,0,0.365148,0.298143,13.555555,-2.117648,5
33,0,1.577621,2.973961,6.444445,-2.056119,5
93,0,0,0,0,0,5
34,0,1.730981,0.501848,10.777778,-2.162383,5
116,0,0.433334,0.077778,13.555555,-2.121175,5
139,0,0.088889,0.062963,3.222222,-2.04457,5
89,0,1.586984,1.725624,14.444445,-2.102295,5
136,0,0.062963,0.211111,0.666667,-2.094395,5
86,0,0.018519,0.062963,7.777778,-2.120153,5
90,0,0.620633,0.250924,5.111111,-1.989546,5
143,0,0,0,0,0,5
86,0,0.02963,0.044444,7.555555,-2.128362,5
95,0,1.123816,1.264911,6.777778,-1.749258,5
84,0,0.490653,0.459468,18.666668,-2.184862,5
40,0,2.072751,0.136083,1.222222,-1.570796,5
144,0,0,0,0,0,5
98,0,1.011051,1.29386,16.88889,-2.118236,5
201,0.222222,1.678846,3.124574,47.11111,-2.075226,6
181,0,3.151133,2.786875,52.333332,-2.020865,6
183,0,1.18165,1.597451,48.88889,-1.974959,6
186,0,1.572919,1.173788,45.11111,-1.940813,6
195,0,2.094082,1.738453,42.77778,-2.081095,6
175,0,1.323576,2.257497,50.666668,-2.063776,6
176,0,0.918938,0.918938,46,-1.98088,6
194,0,1.200309,3.04351,37.11111,-2.037568,6
160,0,1.185186,2.740741,36.444443,-2.102318,6
180,0,1.481991,1.088663,44.11111,-1.996042,6
163,0,2.285186,41.988934,34.555557,-2.51749,6
190,0,0.854184,2.784215,44.88889,-2.11269,6
197,0,2.993821,3.122795,44.666668,-2.071221,6
188,0,1.496296,19.007412,26.88889,-2.083566,6
179,0,1.531158,1.881685,44.88889,-1.970398,6
186,0,2.043961,1.241266,43.77778,-1.973056,6
196,0,1.420746,4.390225,44.333332,-2.054753,6
190,0,1.822697,3.234651,47.333332,-2.052546,6
161,0,0.729634,18.922234,35.333336,-2.198939,6
188,0,1.356739,0.750309,53.555557,-2.047211,6
191,0,5.40741,40.02962,23.555555,-1.858264,6
190,0,6.977775,2.655554,29.333334,-2.020042,6
185,0,1.769077,1.16746,43.88889,-1.937924,6
194,0,2.594153,1.500616,54.77778,-2.042718,6
176,0.111111,1.857917,2.841493,53.333332,-2.030648,6
188,0,2.740741,7.540742,29.666666,-2.04072,6
163,0,0.429631,1.851823,35.22222,-2.388454,6
194,0,1.218682,4.435546,52.88889,-2.081891,6
161,0,0.518519,96.65553,35.77778,-2.338974,6
161,0,3.040736,31.022234,36,-2.282295,6
189,0,1.088662,1.005541,45.11111,-1.973221,6
200,0,2.125681,1.204929,49,-2.080206,6
183,0,2.398302,3.699851,49.666668,-2.005196,6
172,0,0.91287,5.455545,38,-2.143718,6
176,0,1.470702,1.169045,45.22222,-1.965703,6
181,0,2.16453,2.864857,37.77778,-1.998368,6
193,0,0.750308,2.489236,37.88889,-1.992997,6
191,0,2.948949,3.429718,52.333332,-2.047053,6
162,0,5.762963,9.396256,35.666668,-2.335371,6
190,0,0.742868,1.405018,53.444443,-2.043617,6
161,0,0.507408,73.0963,38,-2.238293,6
190,0,0.998145,1.123816,44.77778,-1.987599,6
159,0,7.54074,152.7,31.333334,-2.316872,6
163,0,2.285186,41.988934,34.555557,-2.51749,6
185,0,2.977074,2.154238,50.11111,-2.088855,6
189,0,1.047041,0.860663,53.444443,-2.005956,6
193,0,1.652159,1.80944,53.666668,-2.109375,6
177,0,1.333334,1.974842,44.22222,-1.940423,6
193,0,1.451692,1.408967,54.444443,-2.018211,6
171,0,1.218681,3.126943,41,-2.032929,6
182,0,0.742868,2.126552,51.88889,-1.99159,6
187,0,2.167948,1.602082,52.555557,-1.966671,6
207,0,1.306679,3.008629,46,-2.063353,6
199,0,1.861898,3.025815,50.555557,-2.040866,6
163,0,0.785186,5.540755,33.77778,-2.395213,6
182,0,1.293861,1.42595,41.666668,-1.910677,6
177,0,10.696298,27.333357,29,-2.10084,6
188,0,1.128748,1.247218,45,-2.00738,6
176,0,0.688531,2.691551,46,-1.95141,6
182,0,2.576964,1.705112,49.444443,-1.980348,6
189,0,1.511683,3.455537,55,-2.035894,6
196,0,0.869228,1.668887,55,-2.048736,6
160,0,8.888896,3.766669,37.11111,-2.113792,6
186,0,2.711429,1.678844,44.11111,-1.968511,6
200,0,2.133507,1.784709,54.11111,-2.026586,6
185,0,4.655558,94.91854,27.777779,-2.45058,6
194,0.222222,1.951259,3.089408,43,-2.071876,6
192,0,2.82384,3.062316,50.333332,-2.024748,6
210,0,4.018937,2.184966,44.22222,-2.014434,6
182,0,3.855555,9.218522,31.444445,-2.001125,6
194,0,1.14342,2.03761,44.444443,-2.021838,6
188,0,2.880329,2.23524,45.444443,-1.995072,6
182,0,1.099999,3.618518,31.555555,-1.943038,6
193,0,1.90516,2.177325,53.11111,-2.047766,6
162,0,7.155551,9.662939,36.444443,-2.327482,6
192,0,0.547723,3.523992,41.11111,-2.047243,6
188,0,0.488888,37.218513,27.444445,-2.014509,6
185,0,1.424649,5.556445,40.666668,-2.004988,6
195,0,1.206464,2.123065,54.666668,-2.037116,6
188,0,2.573368,1.299573,49.666668,-2.039667,6
200,0,2.621847,1.206464,40.666668,-2.016646,6
187,0,1.003697,2.389019,44.11111,-1.947472,6
191,0,2.738614,2.800133,52.88889,-2.03548,6
180,0,0.936898,2.888675,45.22222,-2.008719,6
189,0,0.311111,2.507408,29,-2.064273,6
173,0,1.646544,2.112572,48.555557,-2.04172,6
189,0,3.885185,114.59634,23.444445,-2.101002,6
185,0,1.806368,2.277101,44,-2.006186,6
182,0,3.208783,5.648992,37.22222,-1.868277,6
184,0,0.544331,1.929306,51.22222,-1.958014,6
191,0,1.306679,1.088662,54.77778,-2.041277,6
165,0,8.1074,23.89629,30.777779,-2.470153,6
194,0,2.33492,3.356035,53.444443,-2.060549,6
190,0,1.032796,1.466919,42,-2.025133,6
184,0,0.910841,1.818627,41.77778,-1.930196,6
182,0,2.094967,2.561829,52.88889,-1.992052,6
