@relation segment

@attribute Region-centroid-row numeric
@attribute Rawred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
104,59.77778,38.11111,-21.555555,78,4
120,35.444447,25.333334,-13.666667,47.77778,4
88,57.88889,53.22222,-25.11111,85,4
123,51.88889,43.333332,-21,73.77778,4
129,54.22222,46.77778,-22.222221,78,4
151,23.11111,36.88889,-14.777778,42.77778,4
17,63.333332,48.444443,-24.88889,87.333336,4
157,16.88889,25.666666,-12,30,4
101,56.88889,45.22222,-22.777779,79.44444,4
72,51.333332,46.333332,-23.333334,74.44444,4
152,0,0,0,0,5
89,0.777778,6.888889,-3.777778,4.111111,5
149,0,0,0,0,5
137,0.333333,3.111111,-1.888889,1.777778,5
111,24.555555,21.444445,-8.888889,35.88889,5
36,0,0,0,0,5
135,4,12.666667,-6,10.444445,5
152,2.666667,6.555555,-3.777778,5.777778,5
155,5.333334,11.111111,-5.222222,11,5
115,10.666667,22.444445,-10.222222,22.222221,5
106,14.111111,19.555555,-9.444445,24,5
152,1,4.111111,-2.555556,2.888889,5
62,4.111111,15.111111,-8.222222,11.444445,5
135,0,4.666666,-2.333333,2.333334,5
134,4.666667,12.777778,-5.888889,11.222222,5
65,6.111111,16.222221,-7.777778,14.333333,5
111,24.555555,21.444445,-8.888889,35.88889,5
118,15.555555,21.444445,-9.888889,26.555555,5
82,11.888889,19.333334,-9.333333,21.666666,5
115,23.11111,31.88889,-12.777778,40.11111,5
64,6.111111,13.666667,-8,12.555555,5
152,0.333333,2.666667,-1.333333,1.666667,5
89,16.444445,32.666668,-14,33.555557,5
141,0,1.111111,-0.555556,0.555556,5
140,2.666667,5.333334,-3.666667,5,5
89,13,22.666666,-10.666667,24.555555,5
40,0,0,0,0,5
84,13,23,-10.666667,24.777779,5
154,4.333334,12.888889,-6.444445,10.777778,5
89,14,23.333334,-11.333333,25.777779,5
89,2.888889,2,-1.333333,3.777778,5
99,11.222222,24.88889,-12.111111,23.777779,5
94,0.222222,6.111111,-3.222222,3.222222,5
115,0.444444,5,-2.666667,2.888889,5
130,1,4.444445,-2.222222,3.222222,5
112,12.111111,23.11111,-10.888889,23.88889,5
148,0,0,0,0,5
90,17.333334,32.77778,-14.222222,34.444447,5
131,0,0,0,0,5
104,16.333334,19,-8.666667,26.11111,5
135,1.333333,8.111111,-4.888889,5.111111,5
91,4.555555,11.333333,-7,9.777778,5
108,20,20.222221,-9.111111,30.444445,5
140,2.666667,1.333333,-0.666667,3.333333,5
154,1,5.444445,-3.222222,3.555556,5
137,0.111111,5.222222,-2.777778,2.666667,5
86,13.222222,22.555555,-10.777778,24.666666,5
155,5.888889,13.222222,-6.111111,12.666667,5
30,6.111111,13.888889,-6.777778,13.111111,5
93,10.444445,25.88889,-12.777778,23.444445,5
155,7.777778,18.777779,-8.222222,17.555555,5
144,0,0,0,0,5
30,4.777778,13.888889,-7.111111,11.666667,5
144,0,0,0,0,5
133,0.333333,3.111111,-1.888889,1.777778,5
116,0.666667,8.777778,-4.888889,4.888889,5
137,1.555556,9.666667,-5,6.333334,5
58,6,17.11111,-8.555555,14.555555,5
31,8.333334,15.888889,-7.111111,16.555555,5
144,0,0,0,0,5
62,0,0,0,0,5
34,10.777778,19.666666,-8.666667,21,5
153,5.333334,15.333333,-6.333334,13.444445,5
145,0,0,0,0,5
141,0,0,0,0,5
135,0,0.888889,-0.444444,0.444444,5
95,6.777778,9.444445,-6.888889,10.777778,5
90,2.777778,14.555555,-7.444445,10,5
155,6.666666,12.444445,-6.222222,12.888889,5
145,2.333334,7.111111,-3.888889,5.777778,5
154,0,1.555556,-0.777778,0.777778,5
145,0,0,0,0,5
93,16.666668,25.88889,-13.111111,29.555555,5
94,10.666667,25.222221,-11.111111,23.777779,5
129,0,0,0,0,5
134,0,6.222222,-3.111111,3.111111,5
152,1,3.111111,-1.888889,2.444444,5
130,0,0,0,0,5
86,15.888889,24.333334,-10.666667,28.555555,5
116,17.88889,22.777779,-10.555555,29.555555,5
154,0.444444,1.777778,-1.222222,1.222222,5
144,0.111111,2,-1,1.111111,5
107,23.444445,22,-9,35.11111,5
133,3.666667,10.888889,-5.777778,9,5
142,0,0.666667,-0.333333,0.333333,5
62,5,16.444445,-8.555555,13.111111,5
133,0,1.777778,-0.888889,0.888889,5
82,11.666667,20.777779,-9.222222,22.444445,5
152,1,4.111111,-2.555556,2.888889,5
63,6.333334,15.111111,-7.222222,14,5
147,0,0,0,0,5
136,3.666667,13.444445,-5.888889,10.666667,5
134,0.666667,7,-4,4,5
133,1.222222,6.888889,-2.444444,5,5
98,16.88889,26.777779,-12.888889,30.444445,5
142,0.111111,7,-3.666667,3.555556,5
141,0,0.222222,-0.111111,0.111111,5
138,1.777778,11,-5.666666,7.222222,5
155,5.333334,11.111111,-5.222222,11,5
93,0,0,0,0,5
85,14.555555,23.88889,-10.777778,26.88889,5
144,0.333333,2.888889,-1.777778,1.666667,5
113,24.88889,23,-9.666667,37,5
57,11.333333,16.555555,-4.444445,20.88889,5
135,1.666667,9.333333,-5.666666,6,5
141,0.333333,3.222222,-2.111111,1.777778,5
141,0,0.444444,-0.222222,0.222222,5
61,4.666667,15.444445,-8.222222,12.222222,5
86,7.777778,26.333334,-12.666667,21.11111,5
112,24.222221,36.11111,-13.888889,43.666668,5
154,0.444444,2.444444,-1.555556,1.555556,5
41,0.555556,1.555556,-1.111111,1.222222,5
113,18.11111,18.88889,-8.444445,27.88889,5
12,3.888889,15.222222,-8.111111,11.333333,5
152,1,2.888889,-1.777778,2.333334,5
154,0.222222,3.555556,-2.111111,1.888889,5
144,0.555556,1,-0.666667,1,5
135,24,35.77778,-14.222222,43.11111,5
154,5.888889,15.555555,-7.111111,13.888889,5
67,0.777778,1.111111,-1.222222,1.111111,5
131,0.333333,3.222222,-1.777778,1.888889,5
89,0,0,0,0,5
147,0,0,0,0,5
112,24.555555,22.11111,-9.222222,36.22222,5
80,11.333333,17.555555,-8.111111,20.333334,5
150,0,0,0,0,5
92,7.555555,25.444445,-11.888889,20.555555,5
140,3.666667,11.666667,-6,9.444445,5
68,2.111111,1.777778,-1.222222,2.888889,5
110,27.222221,23.11111,-9.888889,39.333336,5
91,17.777779,32.444443,-13.555555,34.88889,5
58,5.555555,17.333334,-9,14.111111,5
114,21,26.555555,-12.111111,34.666668,5
129,2.444444,0.777778,-1.222222,2.666667,5
139,0,7.777778,-3.888889,3.888889,5
88,7.555555,26.555555,-12.444445,21.11111,5
110,27.222221,23.11111,-9.888889,39.333336,5
144,0,0,0,0,5
107,11.777778,27.11111,-12.222222,25.777779,5
64,3.666667,13.888889,-7.777778,10.333334,5
133,6.222222,20.444445,-9.555555,16.666668,5
116,25.666666,21.88889,-9.444445,37.11111,5
135,0.777778,8.111111,-3.888889,4.888889,5
108,13.555555,19.555555,-9.444445,23.444445,5
135,0.777778,5.222222,-3.777778,3,5
94,16,25.666666,-13,28.777779,5
116,13.555555,19.11111,-9.222222,23.222221,5
134,1.111111,10.444445,-4.888889,6.444445,5
62,4.111111,15,-8,11.444445,5
154,0,0.444444,-0.222222,0.222222,5
96,15.222222,26.555555,-13.444445,28.444445,5
152,0,0,0,0,5
79,10.555555,19.11111,-8.222222,20.555555,5
83,12.888889,23.444445,-10.888889,24.88889,5
145,0.333333,2,-1.333333,1.222222,5
120,17.555555,21.333334,-9.333333,28.666666,5
12,3.888889,15.222222,-8.111111,11.333333,5
114,11.777778,24,-11,24.11111,5
139,1.888889,13.111111,-6.222222,8.555555,5
140,0,1.555556,-0.777778,0.777778,5
91,7.555555,25.555555,-11.777778,20.666668,5
135,0.777778,5.777778,-3.888889,3.333333,5
153,0,0,0,0,5
154,0,0.444444,-0.222222,0.222222,5
90,5.111111,14.777778,-8.555555,12.111111,5
62,4.111111,15,-8,11.444445,5
134,1,6.111111,-3.555556,3.888889,5
149,0,0,0,0,5
92,12.888889,25.555555,-12.444445,25.777779,5
135,20.222221,31.666666,-13,37,5
145,0,0,0,0,5
142,0.888889,5.555555,-2.777778,3.666667,5
119,23.222221,32.555557,-13.777778,40.333336,5
94,5.888889,18.333334,-8.666667,15.222222,5
87,6.666666,25.222221,-11.777778,19.555555,5
13,6.111111,19.777779,-10.222222,15.888889,5
61,5.888889,16.666666,-8,14.333333,5
104,16.222223,19.444445,-9.222222,26.11111,5
111,12.222222,23,-11.333333,23.777779,5
113,16.88889,22.777779,-10.888889,28.444445,5
113,16.88889,22.777779,-10.888889,28.444445,5
148,0,0,0,0,5
115,19.444445,19.444445,-8.888889,29.444445,5
90,7.555555,14.888889,-7.444445,15,5
136,0.666667,8.444445,-4.222222,4.888889,5
110,2.777778,9.666667,-5.333334,7.444445,5
12,8.444445,18.666666,-9.666667,17.666668,5
93,15.111111,27,-12.666667,28.88889,5
104,16.333334,19,-8.666667,26.11111,5
138,1.111111,9.666667,-5,5.888889,5
133,3.666667,10.888889,-5.777778,9,5
141,0,0.222222,-0.111111,0.111111,5
152,1,2.888889,-1.777778,2.333334,5
152,0,0,0,0,5
144,0,0,0,0,5
134,1,7.666666,-4.333334,4.666667,5
152,0,0,0,0,5
108,11.333333,18.11111,-8.555555,20.555555,5
89,2.888889,13.555555,-7.111111,9.555555,5
133,0,3.555556,-1.777778,1.777778,5
114,24.444445,30.88889,-12.777778,40.77778,5
134,1,7.666666,-4.333334,4.666667,5
94,15.777778,25.88889,-13.111111,28.666666,5
90,12.888889,22.777779,-10.888889,24.444445,5
92,7.111111,16.777779,-8.222222,15.555555,5
90,15.666667,26.555555,-13.111111,29,5
89,6.333334,13.666667,-7.333334,13,5
130,0.666667,5.111111,-3.555556,2.888889,5
86,7.555555,25.333334,-12,20.444445,5
135,1,7.555555,-4.777778,4.444445,5
133,0,2.222222,-1.111111,1.111111,5
148,1.111111,4.333334,-2.333333,3.222222,5
62,4.111111,15.111111,-8.222222,11.444445,5
94,0.222222,6.111111,-3.222222,3.222222,5
33,6.444445,13.111111,-6.222222,13.111111,5
145,0.333333,2,-1.333333,1.222222,5
154,9.666667,-5.111111,-4.777778,9.666667,5
136,1,9.666667,-5,5.777778,5
36,5,17.222221,-8.444445,13.666667,5
141,0,4.666666,-2.333333,2.333334,5
115,0.444444,5,-2.666667,2.888889,5
97,15.333333,24.555555,-11.777778,27.777779,5
93,9.888889,25.444445,-11.888889,22.88889,5
153,3,1.555556,-0.444444,3.888889,5
137,18.666668,33.666668,-13.666667,36.555557,5
147,0.222222,0.444444,-0.222222,0.444444,5
116,19.333334,24.11111,-11.888889,31.444445,5
36,4.777778,16.444445,-8.222222,13,5
84,13,23.11111,-10.555555,24.88889,5
137,0.333333,3.111111,-1.888889,1.777778,5
58,5.555555,17.333334,-9,14.111111,5
138,1,5.222222,-4.111111,3.111111,5
114,11.444445,26.444445,-12.222222,25,5
141,0,0,0,0,5
94,10.555555,27.777779,-12.555555,24.88889,5
91,11,19.666666,-9.333333,21,5
68,5.666666,10.333333,-6.666666,10.333334,5
93,1,9,-4.666666,5.444445,5
63,4,13.444445,-7.222222,10.555555,5
137,2.111111,10.222222,-5.444445,7.111111,5
88,18.222221,21,-8.666667,29.333334,5
131,0,0,0,0,5
140,0.777778,2.555556,-1.777778,1.888889,5
145,0,0,0,0,5
89,14.444445,21.222221,-10.444445,25.11111,5
151,0,0.666667,-0.333333,0.333333,5
85,14.555555,23.88889,-10.777778,26.88889,5
131,0.888889,6.333334,-4.333334,3.666667,5
90,11.888889,27.333334,-13,25.777779,5
117,14.555555,17.666666,-10,23,5
113,24.444445,36,-14,43.77778,5
105,12.666667,13.777778,-6.222222,19.777779,5
95,2.111111,1.222222,-1.111111,2.555556,5
141,3.111111,11.444445,-5.888889,8.777778,5
153,0,2.222222,-1.111111,1.111111,5
119,5.888889,15.111111,-6.888889,13.666667,5
149,0,0.222222,-0.111111,0.111111,5
154,0,0,0,0,5
92,11.666667,21.777779,-10.555555,22.666666,5
134,20.333334,32.22222,-13.111111,37.444443,5
134,1,10.333333,-5.333334,6.111111,5
138,1.444444,10.444445,-5.222222,6.666666,5
142,0,0,0,0,5
38,10.111111,22.666666,-9.666667,22,5
83,13.333333,26,-11.333333,26.88889,5
94,16,25.666666,-13,28.777779,5
134,1,7.666666,-4.333334,4.666667,5
137,0,8.222222,-4.111111,4.111111,5
139,0.888889,5.555555,-4.111111,3.222222,5
112,19.444445,25.88889,-13.111111,32.333336,5
93,13.222222,27.555555,-13.444445,27.11111,5
144,0,0,0,0,5
141,6,20.11111,-8.555555,16.555555,5
131,0,0,0,0,5
95,6.777778,9.444445,-6.888889,10.777778,5
130,1.111111,4.111111,-2.555556,3,5
61,4.666667,15.444445,-8.222222,12.222222,5
105,19.11111,20.555555,-9.777778,29.555555,5
139,3.222222,13,-7,9.555555,5
88,5.111111,14.666667,-8,12.222222,5
110,6.111111,19.333334,-9.333333,15.888889,5
131,0,0,0,0,5
153,0,0,0,0,5
89,10.222222,23.666666,-11.666667,22.11111,5
104,16,14.444445,-6.888889,23.333334,5
83,6,21.333334,-9.666667,17,5
61,4.555555,15.333333,-8.333333,12,5
35,10.333334,17.222221,-7.777778,19.222221,5
140,0.222222,1.111111,-0.555556,0.777778,5
89,12.888889,22.88889,-11.111111,24.444445,5
109,18.444445,20.777779,-10.555555,28.777779,5
34,10.777778,19.666666,-8.666667,21,5
134,1.111111,10.444445,-4.888889,6.444445,5
61,4.444445,16,-8.333333,12.333333,5
134,0,3.111111,-1.555556,1.555556,5
155,13,13,-9,21.444445,5
152,0,0,0,0,5
196,41.77778,33.88889,-17.444445,58.555557,6
198,53.11111,42.666668,-22.666666,74,6
178,52.444443,46.77778,-25.222221,75.22222,6
187,52.666668,44.22222,-24.11111,74.111115,6
186,45.11111,34.77778,-21.555555,61.11111,6
201,52.555557,44,-23.666666,74,6
190,46.88889,37.333332,-20.333334,65,6
165,30.777779,21.222221,-6.111111,42.88889,6
196,55,42.22222,-22.444445,75.66667,6
196,44.333332,34.666668,-18,61.444443,6
190,26.11111,21.777779,-11.222222,36.88889,6
177,45,34.666668,-21.333334,61,6
192,51.77778,41.666668,-22.666666,72,6
188,26.88889,19.444445,-10.222222,36.444443,6
200,54.11111,46.22222,-25.444445,76.44444,6
185,44,34.88889,-19.777779,60.666668,6
182,40.333336,26.88889,-17.11111,52.555557,6
207,50.444443,39.88889,-20.777779,70.111115,6
191,55.333332,48.444443,-25.222221,79.22222,6
175,50.77778,44.77778,-23.555555,72.77778,6
186,27.555555,21.333334,-11.666667,37.88889,6
194,37,26.222221,-14.111111,49.77778,6
187,49,39.666668,-22.333334,68,6
190,44.77778,33.555557,-19.444445,60.666668,6
204,51.444443,42.333332,-23,72,6
191,44.666668,31.777779,-18.222221,59.77778,6
181,52.333332,45.444443,-25.222221,74.22222,6
162,35.666668,27.222221,-9.777778,50.555557,6
182,40.22222,27.11111,-17.222221,52.555557,6
201,35.77778,26.11111,-12.555555,49,6
182,31.555555,23.11111,-14.222222,42.22222,6
210,45.444443,39.11111,-21.555555,64.333336,6
192,42.333336,35.11111,-19.555555,59.22222,6
163,34.555557,24,-7.666666,48.11111,6
185,27.777779,18.333334,-9,37.555557,6
200,47.88889,42.88889,-22.444445,69,6
191,54.77778,45,-24.333334,76.66667,6
175,29,24,-12,41,6
183,48.88889,37.555557,-22.11111,66.55556,6
160,37.88889,39.555557,-17.777779,58.333332,6
190,28,25.333334,-14.333333,40.11111,6
174,49.444443,44.11111,-23.88889,70.88889,6
161,36.88889,27.88889,-11.444445,51.77778,6
161,36,28.88889,-12.444445,51.22222,6
171,41,33.88889,-19.11111,57.22222,6
181,49,40.333332,-21.333334,68.77778,6
186,49.11111,38.77778,-21.222221,67.88889,6
174,50.444443,46.11111,-23.88889,73.22222,6
194,44.22222,37,-19.333334,62.444443,6
201,39.22222,29.777779,-15.555555,53.88889,6
194,43,35.11111,-18.222221,60.333332,6
196,45.333332,36.555557,-19.11111,63.333332,6
186,43.77778,34.333332,-20.333334,59.88889,6
200,50.666668,40.666668,-22.666666,70.22222,6
194,53.444443,46,-24,76.111115,6
176,46,36,-22,62.666668,6
187,53.666668,43,-22.666666,74.77778,6
190,44.77778,33.555557,-19.444445,60.666668,6
194,51.77778,41.22222,-20.11111,72.55556,6
191,52.88889,45.11111,-24.555555,74.77778,6
203,52.444443,39.555557,-21.444445,71.66667,6
186,48.22222,37.333332,-21.666666,65.88889,6
197,48.88889,39.444443,-21.555555,68,6
160,36.444443,37.555557,-18.444445,55.333332,6
208,48.22222,44.11111,-21.88889,70.333336,6
193,53.11111,45,-24,75.111115,6
180,54.88889,46.444443,-24.88889,77.55556,6
196,42.666668,33,-17.666666,58.77778,6
181,53.666668,45.11111,-24.222221,75.66667,6
162,34.88889,27.444445,-9.222222,50.666668,6
185,48.555557,39,-22,67.22222,6
195,42.444443,33.555557,-17.777779,58.88889,6
186,44.11111,34.88889,-20.777779,60.444443,6
196,41.77778,33.88889,-17.444445,58.555557,6
173,39.555557,27.88889,-15.777778,52.88889,6
175,50.666668,44.666668,-23.333334,72.66667,6
178,29.666666,24.666666,-12.666667,41.88889,6
161,35.333336,27.666666,-12.333333,49.666668,6
205,44.88889,34.555557,-18.444445,61.77778,6
159,31.333334,28.777779,-12.888889,46.22222,6
193,40.88889,30.333334,-17.333334,55.333332,6
192,52.555557,45.666668,-24.666666,74.77778,6
161,36,30.555555,-12.444445,52.22222,6
190,44.22222,33.333332,-19.333334,60,6
200,41.333336,31.333334,-17,56.555557,6
196,46.88889,37.555557,-20.777779,65,6
203,47.666668,41,-22,67.66667,6
176,53.333332,46.11111,-25.222221,75.66667,6
163,34.555557,24,-7.666666,48.11111,6
196,44.333332,36.444443,-19.222221,62.22222,6
196,47.333332,37,-19,65.66667,6
186,43.77778,34.333332,-20.333334,59.88889,6
198,45.555557,37.666668,-19.333334,64.22222,6
163,35.22222,24.555555,-8.111111,48.88889,6
189,28.333334,24.666666,-13.333333,40.333336,6
195,54.666668,45.22222,-24.444445,76.66667,6
180,45.22222,35.77778,-20.222221,62.333332,6
193,37.88889,26.88889,-15.444445,50.666668,6
182,31.444445,23.88889,-13.444445,42.88889,6
161,35.77778,28.88889,-10.777778,51.444443,6
182,31.444445,23.88889,-13.444445,42.88889,6
192,41.11111,33.88889,-18.11111,57.666668,6
190,51,38,-19,70,6
194,54.333332,42.22222,-22.777779,74.888885,6
160,37.11111,39.555557,-19.11111,57.11111,6
183,49.666668,41.77778,-23.555555,69.66667,6
182,41.666668,28,-18,54.333332,6
186,31.222221,25.777779,-13.555555,43.88889,6
197,49.11111,42.333332,-23.333334,69.55556,6
185,45.444443,33.333332,-19,61.333332,6
182,49.444443,39.555557,-23.11111,68.111115,6
210,44.22222,37.444443,-20.88889,62.22222,6
201,52.88889,40.555557,-23.11111,72.22222,6
197,44.333332,35.11111,-18.88889,61.444443,6
190,47.333332,39.88889,-21.11111,66.88889,6
163,35.444447,29,-10.333333,51.333332,6
182,48.555557,39.11111,-22.222221,67.22222,6
182,37.22222,22.444445,-14.555555,47.333332,6
193,37.444443,26.444445,-15.222222,50,6
191,55.11111,49.666668,-26,79.55556,6
193,54.444443,42.555557,-23.777779,74.888885,6
180,45.22222,35.77778,-20.222221,62.333332,6
204,50.88889,41.88889,-22.777779,71.22222,6
197,44.666668,35.666668,-18.666666,62.22222,6
191,44,34,-18.333334,60.555557,6
182,42.666668,29.88889,-18.777779,56.333332,6
182,51.88889,43.333332,-25,72.44444,6
184,45.88889,35.22222,-21.11111,62.333332,6
201,54.88889,44.444443,-24.222221,76.44444,6
185,40.666668,30.11111,-17.222221,55,6
161,36.555557,27.777779,-11.555555,51.333332,6
202,55,43.11111,-23.222221,76,6
191,54.444443,48.22222,-25.444445,78.111115,6
177,28.444445,23.666666,-11.666667,40.333336,6
191,23.555555,13.777778,-8.555555,30.11111,6
187,44.666668,34.22222,-19.777779,60.88889,6
181,43,30,-18.333334,56.88889,6
188,55.11111,43.22222,-24.777779,75.66667,6
189,51.333332,42.11111,-20.88889,72.44444,6
185,45.333332,30.666666,-18.666666,59.555557,6
176,45.444443,35.444443,-20.88889,62.11111,6
187,44.11111,34.11111,-20.88889,59.88889,6
195,55.11111,44.444443,-24.555555,76.55556,6
195,42.77778,34,-17.333334,59.666668,6
183,47.444443,37.444443,-21.88889,65.111115,6
184,51.22222,38.22222,-23.11111,69,6
189,51.77778,44.11111,-23.555555,73.333336,6
173,48.555557,43.11111,-23.222221,69.55556,6
194,54.77778,44,-23.666666,76.22222,6
176,47.11111,42,-22.333334,67.66667,6
200,50.444443,39.88889,-22.11111,69.66667,6
179,31.333334,25.88889,-13.444445,44.11111,6
182,49.555557,39.11111,-22.555555,68.111115,6
177,29,23.333334,-11.666667,40.666668,6
188,27.555555,22,-12.333333,38.11111,6
182,27.222221,17,-9.333333,35.88889,6
204,49.77778,40,-21.666666,69.22222,6
194,52.88889,37.77778,-19.555555,71.55556,6
203,48.666668,37.77778,-20.222221,67.111115,6
186,31.11111,25.444445,-13.888889,43.444443,6
186,44,32,-19.333334,58.88889,6
195,41.11111,32.333332,-16,57.333332,6
190,44.77778,33.555557,-19.444445,60.666668,6
182,52.555557,42.444443,-24.88889,72.55556,6
161,38,31.444445,-13.222222,54.555557,6
189,21.11111,17.222221,-9.777778,29.333334,6
184,41.77778,27.666666,-17.333334,54.444443,6
184,27.777779,21.777779,-10.555555,38.77778,6
162,36.444443,27.444445,-10.222222,51.333332,6
195,39.666668,31.444445,-15.222222,55.555557,6
183,50.444443,41,-23.333334,70,6
186,46.555557,35.666668,-20,63.666668,6
182,52.88889,43.11111,-24.88889,73.333336,6
186,44.666668,35,-20.666666,61.11111,6
199,50.555557,42,-22.666666,71,6
197,56.22222,43.666668,-22.666666,77.77778,6
193,53.666668,45.444443,-22.222221,76.55556,6
197,56.22222,43.666668,-22.666666,77.77778,6
201,47.11111,40.555557,-20.777779,67.22222,6
162,36.77778,31.333334,-12,53.666668,6
188,29.666666,24,-13,41.333336,6
177,44.22222,32.77778,-20.222221,59.333332,6
188,45.444443,34.77778,-19.88889,62,6
202,53.666668,43.22222,-22.777779,74.888885,6
189,23.444445,19.666666,-10.666667,33,6
162,34.444447,27,-9,50.333332,6
200,40.666668,31.444445,-17.555555,55.77778,6
185,44.11111,28.11111,-16.555555,57.333332,6
159,31.333334,28.777779,-12.888889,46.22222,6
180,44.11111,31.333334,-18,59,6
186,45,35.11111,-21.222221,61.333332,6
193,43.333332,36.333332,-19,61.22222,6
190,29.333334,24.444445,-13.555555,41.11111,6
163,35,24.333334,-8,48.555557,6
193,46.555557,33.77778,-18.222221,63,6
205,49.77778,41.11111,-22.222221,69.77778,6
188,53.555557,43.666668,-23.333334,74.888885,6
172,38,26.666666,-13.666667,51.22222,6
161,35.333336,27.666666,-12.333333,49.666668,6
176,53.333332,46.11111,-25.222221,75.66667,6
182,31.444445,23.88889,-13.444445,42.88889,6
202,50.22222,42.666668,-21.333334,71.55556,6
191,52.333332,46.88889,-25.11111,75.22222,6
195,51.333332,39,-21.666666,70.111115,6
198,51.88889,42,-22.666666,72.333336,6
163,33.77778,24.777779,-8.222222,47.555557,6
185,49.88889,40.88889,-21.777779,69.88889,6
184,28.444445,17.777779,-9.555555,37.11111,6
184,28.777779,18.88889,-10.111111,38.333336,6
194,44.444443,35.77778,-19.88889,61.666668,6
200,49,42.77778,-21.88889,70.22222,6
198,42.77778,36.88889,-19.11111,61,6
197,44.22222,35.88889,-19.777779,61.555557,6
188,27.444445,21.555555,-12.111111,37.77778,6
185,29.222221,21.333334,-11.333333,39.666668,6
182,50.11111,39.77778,-22.555555,69.111115,6
189,29,23.666666,-12.333333,40.666668,6
189,26.777779,20.777779,-12.222222,36.555557,6
192,53.444443,46.88889,-24.777779,76.44444,6
196,40.444443,33.11111,-16.222221,57.11111,6
193,53.666668,45.444443,-22.222221,76.55556,6
192,40.555557,36.444443,-20.222221,58.11111,6
183,49.22222,39.11111,-22.555555,67.77778,6
188,45.11111,34.444443,-19.88889,61.444443,6
161,36,28.88889,-12.444445,51.22222,6
173,49.88889,44.333332,-23.666666,71.55556,6
162,37.444443,31.777779,-11.888889,54.666668,6
195,43.22222,35.444443,-18.555555,60.666668,6
159,30.444445,27.666666,-11.666667,45.444443,6
191,43.88889,31.333334,-18.333334,58.666668,6
194,37.11111,27.444445,-14.888889,50.444443,6
163,34,25,-8.666667,48.11111,6
184,28.777779,18.88889,-10.111111,38.333336,6
171,41,31.666666,-17.333334,56.333332,6
200,52.22222,42.22222,-23.11111,72.66667,6
187,52.555557,40.333332,-24,71.44444,6
185,52.22222,42.88889,-22.11111,73.44444,6
187,52.555557,41.666668,-23.333334,72.55556,6
206,50.444443,43.444443,-21.88889,72.111115,6
188,27.333334,22.11111,-12.222222,38,6
191,52.444443,47.88889,-24.444445,76.22222,6
199,49.11111,42.333332,-22.666666,69.77778,6
161,36,30.555555,-12.444445,52.22222,6
190,42.444443,33.555557,-18.444445,58.666668,6
197,44.666668,35.666668,-18.666666,62.22222,6
187,44.11111,34.11111,-20.88889,59.88889,6
176,47.11111,42,-22.333334,67.66667,6
193,54.77778,48.22222,-24.444445,78.77778,6
189,23.444445,19.666666,-10.666667,33,6
176,46,34.666668,-20.333334,62.333332,6
180,53.22222,46.11111,-25.555555,75.44444,6
187,52.666668,44.22222,-24.11111,74.111115,6
193,51.11111,44.22222,-24.11111,72.55556,6
180,27.444445,17.88889,-9.111111,36.333336,6
181,37.77778,24.88889,-14.444445,49.555557,6
160,34.11111,32.666668,-12.333333,51.77778,6
180,28.666666,19,-10.666667,37.77778,6
189,27.11111,19,-10.333333,36.333336,6
188,49.666668,40,-21.666666,69.111115,6
187,49.88889,40.555557,-21.777779,69.66667,6
195,42.444443,33.333332,-17.666666,58.77778,6
178,42.666668,32.77778,-16.88889,58.88889,6
172,38,24.88889,-12.777778,50.333332,6
189,26.333334,18.444445,-10.222222,35.22222,6
202,52,39,-21,71,6
196,55,42.22222,-22.444445,75.66667,6
189,30.11111,26,-14,42.77778,6
189,54.77778,46.444443,-24.555555,77.55556,6
177,46.333332,36.11111,-21.88889,63.11111,6
200,46.444443,41.333332,-20,67.333336,6
188,53.77778,44.77778,-22.88889,76,6
199,47.88889,42.77778,-21.555555,69.22222,6
190,51.666668,39,-19.666666,71.111115,6
182,40.333336,27.777779,-17.88889,52.88889,6
179,45.77778,34.666668,-20.333334,62.11111,6
191,52.88889,45.11111,-24.555555,74.77778,6
193,37.88889,26.88889,-15.444445,50.666668,6
185,43.88889,31.222221,-19.444445,58.22222,6
194,44.444443,35.77778,-19.88889,61.666668,6
188,26.88889,19.444445,-10.222222,36.444443,6
188,54.444443,44.666668,-23,76.55556,6
162,34.666668,26.777779,-9.888889,49.22222,6
195,42.77778,32.444443,-17.555555,58.555557,6
172,40.333336,29.666666,-16.333334,54.666668,6
196,42.11111,33.11111,-17.88889,58.22222,6
185,29.222221,21.333334,-11.333333,39.666668,6
190,44.88889,35.666668,-19,62.333332,6
186,45.666668,30.444445,-17.222221,60.22222,6
189,51.333332,42.11111,-20.88889,72.44444,6
198,51.444443,41.444443,-21.555555,71.888885,6
176,50.444443,43.555557,-24.11111,71.44444,6
190,44.88889,36.444443,-17.88889,63.22222,6
194,40.22222,31.11111,-16.555555,55.444443,6
190,53.444443,45.333332,-24.333334,75.55556,6
195,42.444443,33.555557,-17.777779,58.88889,6
190,47.333332,36.444443,-21.222221,64.55556,6
201,51.444443,36.666668,-21.666666,68.66667,6
233,12.555555,-9.444445,15.222222,19.555555,7
162,15.777778,-5,14.666667,23.88889,7
179,9.777778,-7.111111,13.222222,16.222223,7
249,14.666667,-7,17,23.666666,7
234,4,-3.888889,9.111111,8.777778,7
169,13.444445,2.666667,8.333333,19.88889,7
