@relation segment

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Intensity-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
229,102,42.77778,36.88889,-17.333334,-17.666666,4
41,150,20.74074,16.777779,-13.555555,-11.888889,4
107,146,21.37037,17.666668,-13.777778,-11.111111,4
121,107,54,48.11111,-13.666667,-17.666666,4
113,123,59.333332,52.333332,-22.333334,-21,4
83,81,59.444443,52,-22.666666,-22.333334,4
142,119,45.62963,40.22222,-14.888889,-16.222221,4
198,127,40.74074,36,-8.222222,-14.222222,4
144,35,37.592594,33,-15.777778,-13.777778,4
24,93,62.851852,54.555557,-24.222221,-24.88889,4
199,120,39.333332,34.77778,-11.666667,-13.666667,4
233,159,6.62963,4.666667,-4.555555,-5.888889,4
151,89,31.703703,26.777779,-13.111111,-14.777778,4
129,157,23.148148,19.222221,-14.777778,-11.777778,4
130,32,59.48148,53.333332,-15.777778,-18.444445,4
155,138,69.48148,62,-16.777779,-22.444445,4
190,105,45.74074,39.666668,-13.555555,-18.222221,4
132,84,8.888889,7.555555,-4.666666,-4,4
165,96,67.03704,59.88889,-18.11111,-21.444445,4
248,103,35.62963,30.88889,-14.555555,-14.222222,4
186,98,33.962963,29.88889,-8.888889,-12.222222,4
139,95,46.851852,41.333336,-11.888889,-16.555555,4
73,105,58.62963,52.22222,-15.888889,-19.222221,4
151,129,32.037037,27.444445,-13.444445,-13.777778,4
128,140,27.666666,24.555555,-8.333333,-9.333333,4
91,64,62,54.22222,-25,-23.333334,4
47,96,61.925926,54.333332,-22.444445,-22.777779,4
219,132,35.22222,30.444445,-17,-14.333333,4
191,107,29.222221,24.88889,-7,-13,4
197,121,41.037037,36.22222,-10.777778,-14.444445,4
120,124,53.77778,47.88889,-14.333333,-17.666666,4
148,109,49.407406,42.77778,-20.555555,-19.88889,4
173,158,8.37037,6.222222,-3.777778,-6.444445,4
228,22,49.666668,43.333332,-20.666666,-19,4
229,24,49.185184,44,-20.555555,-15.555555,4
169,117,31.25926,27.333334,-11.444445,-11.777778,4
188,73,40.185184,35.11111,-13.555555,-15.222222,4
104,103,58.88889,51.77778,-20,-21.333334,4
177,76,29.814816,27.333334,-3.444444,-7.444445,4
217,148,29.074074,24.222221,-22.88889,-14.555555,4
221,69,36.962963,34,-0.888889,-8.888889,4
202,21,40.74074,35.77778,-10.888889,-14.888889,4
170,121,32.37037,27.88889,-11.111111,-13.444445,4
219,126,36.185184,32,-7.888889,-12.555555,4
116,125,60.925926,53.77778,-25.11111,-21.444445,4
146,97,47.962963,43.555557,-5.888889,-13.222222,4
147,87,43.333332,37.22222,-16.333334,-18.333334,4
23,25,70.44444,61.666668,-29.333334,-26.333334,4
245,78,30.185184,25.11111,-15.222222,-15.222222,4
191,101,45.037037,39,-18.11111,-18.11111,4
252,82,38.88889,33.666668,-13,-15.666667,4
113,34,72.888885,64.55556,-23.666666,-25,4
243,120,47.851852,42.444443,-9.222222,-16.222221,4
80,83,49.444443,44,-11.333333,-16.333334,4
52,89,28.925926,24.666666,-11.111111,-12.777778,4
170,159,20.518518,18.88889,-0.555556,-4.888889,4
52,33,35.814816,30.555555,-13.444445,-15.777778,4
150,158,8.444445,6.111111,-4.333334,-7,4
37,78,43.814816,38.444443,-8.111111,-16.11111,4
219,80,39.703705,34.555557,-10.111111,-15.444445,4
243,120,47.851852,42.444443,-9.222222,-16.222221,4
37,124,54.333332,48.333332,-14.666667,-18,4
45,121,54.962963,48.444443,-21.555555,-19.555555,4
133,108,45.592594,40.11111,-13.111111,-16.444445,4
169,102,58.22222,51.555557,-14.333333,-20,4
58,109,41.814816,35.666668,-17.11111,-18.444445,4
19,102,58.37037,51,-23.11111,-22.11111,4
102,158,39.333332,35,-11.333333,-13,4
217,148,29.074074,24.222221,-22.88889,-14.555555,4
185,85,49.148148,42.88889,-12.444445,-18.777779,4
58,122,34.185184,29,-14.888889,-15.555555,4
120,102,63.48148,56.555557,-20.11111,-20.777779,4
40,17,70.51852,62.555557,-24.222221,-23.88889,4
185,118,55.074074,48.77778,-14.888889,-18.88889,4
156,49,38.037037,34.333336,-7.111111,-11.111111,4
162,159,26.11111,23.555555,-2.666667,-7.666666,4
66,160,22.851852,18.777779,-13.888889,-12.222222,4
109,76,51.77778,46.11111,-12.333333,-17,4
155,135,69.92593,62.22222,-18.777779,-23.11111,4
189,48,42.074074,37.555557,-9.888889,-13.555555,4
199,120,51.074074,45.77778,-8.555555,-15.888889,4
121,102,51.666668,45.555557,-13.666667,-18.333334,4
178,25,44.814816,39.88889,-15.777778,-14.777778,4
59,139,16.37037,13,-11.777778,-10.111111,4
47,121,53.666668,47.22222,-20.333334,-19.333334,4
245,110,34.11111,28.777779,-15,-16,4
141,17,44.592594,39.444443,-12.777778,-15.444445,4
108,128,53.25926,46.333332,-20.777779,-20.777779,4
114,129,62.407406,55,-24.555555,-22.222221,4
90,36,66.37037,57.77778,-29.444445,-25.777779,4
63,19,45.185184,38.77778,-21.555555,-19.222221,4
52,82,44.88889,40,-10,-14.666667,4
140,116,46.814816,41.555557,-13.444445,-15.777778,4
230,117,39.037037,33.77778,-16.444445,-15.777778,4
217,130,21.37037,16.444445,-16.777779,-14.777778,4
81,79,45.814816,40.666668,-8.777778,-15.444445,4
29,18,68.296295,59.77778,-27.88889,-25.555555,4
78,128,49.925926,42.88889,-21.777779,-21.11111,4
169,102,58.22222,51.555557,-14.333333,-20,4
53,42,28.25926,24.11111,-11.444445,-12.444445,4
198,122,36.185184,31.88889,-10.555555,-12.888889,4
2,95,55.62963,47.77778,-24.555555,-23.555555,4
33,108,40,35.77778,-12,-12.666667,4
163,151,30.481482,25.555555,-22.11111,-14.777778,4
176,100,55.37037,48.88889,-15.111111,-19.444445,4
109,100,57.148148,50.22222,-16.777779,-20.777779,4
236,77,32.77778,30.444445,-7.666666,-7,4
96,123,21.62963,15.888889,-20.555555,-17.222221,4
104,147,49.77778,43.11111,-18,-20,4
122,129,51,45.444443,-12.333333,-16.666666,4
18,43,64.703705,56.666668,-29.444445,-24.11111,4
58,48,40.851852,34.666668,-16.222221,-18.555555,4
32,88,67.25926,58.88889,-28.11111,-25.11111,4
21,147,6.259259,4.555555,-1.444444,-5.111111,4
189,68,38.592594,35.11111,-0.777778,-10.444445,4
12,154,19.703703,15.666667,-14.444445,-12.111111,4
233,124,40.925926,35.555557,-15.444445,-16.11111,4
13,15,68.96296,60.666668,-28.88889,-24.88889,4
99,156,21,17,-12.666667,-12,4
219,80,39.703705,34.555557,-10.111111,-15.444445,4
142,99,51.88889,47.77778,0,-12.333333,4
244,134,44.703705,38.77778,-22.777779,-17.777779,4
76,134,48.925926,41.77778,-21.11111,-21.444445,4
118,126,20.555555,16.88889,-13.333333,-11,4
166,66,41.62963,38,-3.222222,-10.888889,4
185,110,50.666668,45.444443,-13.666667,-15.666667,4
104,112,59.148148,51.88889,-20.777779,-21.777779,4
187,80,40.51852,36.11111,-8.222222,-13.222222,4
109,111,57.77778,50.333332,-19.333334,-22.333334,4
118,111,62.25926,55,-17.444445,-21.777779,4
147,125,43.22222,37.444443,-18,-17.333334,4
247,115,28.851852,24.88889,-11.888889,-11.888889,4
155,127,36.51852,32.666668,-1.888889,-11.555555,4
190,81,42.925926,37.77778,-10.444445,-15.444445,4
157,20,35.48148,31.666666,-10.444445,-11.444445,4
22,125,58.22222,50.666668,-24,-22.666666,4
136,45,53.074074,47.333332,-14.888889,-17.222221,4
174,96,55.148148,50.333332,-3.111111,-14.444445,4
241,70,39.962963,35.11111,-10.555555,-14.555555,4
206,105,50.185184,44,-13.555555,-18.555555,4
168,70,55.037037,48.666668,-10.444445,-19.11111,4
62,140,23,18.88889,-15.333333,-12.333333,4
133,125,66.25926,58.555557,-15.444445,-23.11111,4
135,104,63.62963,56.11111,-16.222221,-22.555555,4
238,73,43.51852,38.77778,-14.222222,-14.222222,4
92,89,58.925926,51.333332,-23.777779,-22.777779,4
44,125,18.222221,15,-10,-9.666667,4
150,158,8.444445,6.111111,-4.333334,-7,4
57,42,37.444443,31.777779,-14,-17,4
106,65,60.62963,53.666668,-20.88889,-20.88889,4
118,126,20.555555,16.88889,-13.333333,-11,4
42,57,65.703705,58.22222,-18.777779,-22.444445,4
43,152,1.518519,0.666667,-1.555556,-2.555556,5
226,131,0,0,0,0,5
22,114,30.481482,26.222221,-18.11111,-12.777778,5
213,86,17.148148,13.555555,-11.777778,-10.777778,5
123,152,0,0,0,0,5
139,109,29.407408,26.333334,-13.888889,-9.222222,5
189,141,0,0,0,0,5
117,137,3.111111,1.444444,-4.666666,-5,5
90,134,2.111111,0.666667,-3.333333,-4.333334,5
58,111,19.333334,16.222223,-11.333333,-9.333333,5
189,142,0,0,0,0,5
170,154,0.074074,0,-0.222222,-0.222222,5
227,104,19.62963,16.555555,-10.222222,-9.222222,5
208,34,14.444445,11.555555,-11,-8.666667,5
215,153,8.333333,6.222222,-9,-6.333334,5
207,115,1.222222,0.333333,-2.333333,-2.666667,5
203,133,0.296296,0,-0.888889,-0.888889,5
219,80,14.481482,11.777778,-9.444445,-8.111111,5
187,135,26.444445,22.11111,-18.666666,-13,5
243,94,1.185185,0.111111,-2.888889,-3.222222,5
84,134,2.111111,0.666667,-3.333333,-4.333334,5
247,108,14.518518,11.666667,-9.555555,-8.555555,5
177,130,1.185185,0,-1.555556,-3.555556,5
215,84,17.11111,13.555555,-12.333333,-10.666667,5
225,36,7.925926,5.111111,-8.777778,-8.444445,5
206,64,5.703704,3.111111,-6.111111,-7.777778,5
121,154,1.851852,1,-0.888889,-2.555556,5
244,82,15.518518,12.444445,-11.555555,-9.222222,5
155,40,1.259259,1,-0.111111,-0.777778,5
159,105,26.74074,23.666666,-12.555555,-9.222222,5
34,93,14.814815,10.555555,-13.111111,-12.777778,5
37,130,1.62963,0.777778,-1.555556,-2.555556,5
97,90,20.148148,15.777778,-13.444445,-13.111111,5
143,89,18,14.222222,-12,-11.333333,5
239,93,14.407408,10.444445,-13.555555,-11.888889,5
196,95,7.62963,5.333334,-2.555556,-6.888889,5
43,137,1.666667,0.555556,-3,-3.333333,5
112,120,21.555555,18.444445,-12,-9.333333,5
161,147,0,0,0,0,5
51,141,0.703704,0,-1.111111,-2.111111,5
230,113,21.592592,18.777779,-10.444445,-8.444445,5
225,58,8.333333,5.333334,-8.333333,-9,5
152,155,7.296296,5.555555,-5.888889,-5.222222,5
20,134,2.962963,1.333333,-5.555555,-4.888889,5
253,150,0,0,0,0,5
169,137,25.333334,20.777779,-20,-13.666667,5
159,83,18.222221,14.444445,-14.666667,-11.333333,5
121,112,23.703703,19.333334,-12.777778,-13.111111,5
185,84,23.25926,19.777779,-13.777778,-10.444445,5
156,79,14.185185,11.444445,-10.888889,-8.222222,5
168,40,0,0,0,0,5
130,145,0,0,0,0,5
42,133,2.703704,1.888889,-4.444445,-2.444444,5
225,58,8.333333,5.333334,-8.333333,-9,5
139,113,29.333334,26.11111,-13.333333,-9.666667,5
211,107,16.74074,12.666667,-14.888889,-12.222222,5
142,111,28.74074,25.777779,-12.555555,-8.888889,5
119,138,3.555556,1.666667,-5.333334,-5.666666,5
206,12,11.444445,8.222222,-9,-9.666667,5
238,86,12,8,-13.333333,-12,5
201,133,0.740741,0.111111,-1.222222,-1.888889,5
6,95,20.185184,16.222223,-13.888889,-11.888889,5
241,135,0.148148,0,-0.444444,-0.444444,5
83,117,17.11111,13.777778,-7.666666,-10,5
160,110,31.62963,28.333334,-13.222222,-9.888889,5
212,140,2.888889,2.666667,-0.666667,-0.666667,5
58,140,0.259259,0,-0.777778,-0.777778,5
170,139,4.185185,2.111111,-6.888889,-6.222222,5
223,62,6.444445,3.777778,-7,-8,5
9,130,1.740741,1,-2.222222,-2.222222,5
86,155,8.740741,6.666666,-6.222222,-6.222222,5
33,99,15.481482,11.444445,-12.777778,-12.111111,5
226,131,0,0,0,0,5
186,12,6.259259,3.555556,-7.111111,-8.111111,5
247,92,12.074074,8.111112,-13.555555,-11.888889,5
236,38,14.444445,11.222222,-13,-9.666667,5
222,62,6.407407,3.666667,-6.888889,-8.222222,5
232,149,0,0,0,0,5
211,130,0,0,0,0,5
214,108,16.925926,13.777778,-10.111111,-9.444445,5
166,110,29.296297,24.444445,-18.88889,-14.555555,5
76,116,16.851852,13.777778,-9.888889,-9.222222,5
210,153,0,0,0,0,5
244,105,22.703703,19.444445,-10.777778,-9.777778,5
95,97,19.592592,15.666667,-12.777778,-11.777778,5
228,90,16.851852,13.222222,-11.888889,-10.888889,5
242,148,0,0,0,0,5
137,92,9.962963,7.222222,-8.555555,-8.222222,5
137,141,0.037037,0,-0.111111,-0.111111,5
209,94,9.111111,6.222222,-9.666667,-8.666667,5
200,13,9.296296,5.888889,-9.555555,-10.222222,5
166,154,0.703704,0,-1.444444,-2.111111,5
206,133,0.37037,0,-1.111111,-1.111111,5
96,94,20.222221,15.888889,-12.666667,-13,5
223,150,0,0,0,0,5
217,80,15.851851,12.444445,-11.888889,-10.222222,5
136,92,15.407408,11.888889,-11.222222,-10.555555,5
57,89,17,13.444445,-12,-10.666667,5
38,134,1.037037,0,-3.111111,-3.111111,5
226,90,7.185185,4.333334,-6.222222,-8.555555,5
161,154,0,0,0,0,5
198,148,1.777778,1,-2,-2.333333,5
229,104,19.777779,16.88889,-10.333333,-8.666667,5
57,118,19.407408,16.11111,-11.555555,-9.888889,5
244,108,23.703703,20.666668,-11.111111,-9.111111,5
142,112,28.851852,25.777779,-12.888889,-9.222222,5
163,133,1.555556,0.111111,-1.666667,-4.333334,5
8,93,19.88889,15.666667,-14.333333,-12.666667,5
35,112,16.185184,12.555555,-12.222222,-10.888889,5
237,91,12.148149,8.222222,-13.777778,-11.777778,5
250,87,11.148149,7.222222,-13.444445,-11.777778,5
236,115,14.740741,11.333333,-12.222222,-10.222222,5
59,135,0.481482,0,-1.444444,-1.444444,5
249,154,4.296296,2.666667,-5.222222,-4.888889,5
229,104,19.777779,16.88889,-10.333333,-8.666667,5
161,89,3.111111,2.666667,-0.666667,-1.333333,5
166,135,1.407407,0.111111,-1.888889,-3.888889,5
143,114,27.185184,24.11111,-12.555555,-9.222222,5
178,138,1.37037,0,-1.111111,-4.111111,5
170,62,0,0,0,0,5
186,90,10.037037,7.555555,-7.444445,-7.444445,5
46,131,1.407407,0.666667,-1.888889,-2.222222,5
160,41,0.703704,0.333333,-0.444444,-1.111111,5
45,111,16.11111,12.333333,-11.666667,-11.333333,5
202,140,1.037037,0.444444,-0.777778,-1.777778,5
46,154,6.37037,4.777778,9.888889,-4.777778,5
163,152,0,0,0,0,5
174,112,31.62963,27,-22.222221,-13.888889,5
160,41,0.703704,0.333333,-0.444444,-1.111111,5
172,140,3.222222,2,-1.666667,-3.666667,5
90,134,2.666667,0.888889,-5,-5.333334,5
252,137,0.740741,0.111111,-1.222222,-1.888889,5
208,154,8.703704,6.333334,-8.444445,-7.111111,5
222,131,0,0,0,0,5
178,134,1.851852,0.666667,-2.555556,-3.555556,5
184,91,24.074074,19.555555,-18.88889,-13.555555,5
43,152,1.518519,0.666667,-1.555556,-2.555556,5
187,89,8.444445,6,-6.333334,-7.333334,5
195,136,2.444444,0.888889,-5.333334,-4.666666,5
138,144,0.666667,0.444444,-0.333333,-0.666667,5
207,115,1.222222,0.333333,-2.333333,-2.666667,5
59,116,21.962963,18.444445,-12.222222,-10.555555,5
237,83,9.888889,6.666666,-11.666667,-9.666667,5
220,149,0.037037,0,-0.111111,-0.111111,5
47,89,14.222222,10.333334,-12,-11.666667,5
210,114,16.185184,12.111111,-14.222222,-12.222222,5
189,107,27.777779,24.777779,-13,-9,5
152,155,7.296296,5.555555,-5.888889,-5.222222,5
166,36,0,0,0,0,5
123,94,21.444445,17,-13.666667,-13.333333,5
233,105,15.185185,13.111111,-7.555555,-6.222222,5
53,134,6.962963,5,-6.888889,-5.888889,5
162,94,15.37037,11.666667,-14.111111,-11.111111,5
187,36,7.518518,4.777778,-8.222222,-8.222222,5
165,119,29.481482,24.88889,-18.777779,-13.777778,5
134,93,20.925926,16.555555,-12.777778,-13.111111,5
133,141,0.074074,0,-0.222222,-0.222222,5
158,154,0.62963,0.222222,-0.555556,-1.222222,5
54,133,5.37037,3.444444,-5.111111,-5.777778,5
131,144,0,0,0,0,5
189,144,0,0,0,0,5
129,136,6.185185,4.222222,-7.555555,-5.888889,5
223,62,6.444445,3.777778,-7,-8,5
199,116,1.962963,0.333333,-3.888889,-4.888889,5
221,30,8.481482,6.222222,-7.111111,-6.777778,5
163,131,1.555556,0.111111,-2,-4.333334,5
170,143,0,0,0,0,5
189,144,0,0,0,0,5
152,152,1.407407,0.777778,-1.222222,-1.888889,5
202,129,2.296296,1.888889,0.444444,-1.222222,5
157,85,18.925926,15.333333,-13.111111,-10.777778,5
161,135,1.259259,0,-1.444444,-3.777778,5
56,140,5.555555,3.555556,-5.666666,-6,5
167,135,31.185184,26.444445,-21.555555,-14.222222,5
200,147,0.296296,0.222222,-0.222222,-0.222222,5
173,152,0,0,0,0,5
214,84,17.185184,13.666667,-12.555555,-10.555555,5
79,154,0.740741,0.222222,-0.888889,-1.555556,5
208,90,5.148148,2.666667,-7.111111,-7.444445,5
204,131,0.222222,0,-0.666667,-0.666667,5
170,113,28.333334,25.777779,-12,-7.666666,5
239,110,9.444445,6.333334,-10,-9.333333,5
215,89,18.037037,14.555555,-10.777778,-10.444445,5
14,135,2.888889,1,-3.666667,-5.666666,5
210,153,0,0,0,0,5
231,30,7.037037,4.666667,-6.777778,-7.111111,5
221,154,6.481482,4.333334,-6.444445,-6.444445,5
173,93,0,0,0,0,5
121,134,1.666667,0.333333,-3,-4,5
94,140,3.037037,1.222222,-3.777778,-5.444445,5
211,154,0.259259,0,-0.777778,-0.777778,5
186,89,22.666666,18,-18.666666,-14,5
161,138,1.222222,0,-2.333333,-3.666667,5
245,129,0,0,0,0,5
250,131,0,0,0,0,5
174,145,0,0,0,0,5
200,31,11.259259,8.888889,-8.777778,-7.111111,5
240,63,8.962963,6.555555,-7.888889,-7.222222,5
145,155,11.296296,8.555555,-10.555555,-8.222222,5
203,83,17.074074,13.444445,-12.555555,-10.888889,5
216,151,0.111111,0,-0.333333,-0.333333,5
172,138,12.185185,9.111111,-11.888889,-9.222222,5
177,33,8.740741,6.666666,-6.888889,-6.222222,5
169,136,2.074074,0.666667,-4.222222,-4.222222,5
124,98,21.518518,17.222223,-13.888889,-12.888889,5
96,135,1.925926,0.333333,-2.777778,-4.777778,5
174,152,0,0,0,0,5
113,114,25.814816,21.777779,-14.444445,-12.111111,5
58,113,20.851852,17.222223,-11.888889,-10.888889,5
76,89,16.814816,13.111111,-11.777778,-11.111111,5
201,34,13.740741,10.555555,-11.888889,-9.555555,5
33,90,16.666666,12.333333,-14.333333,-13,5
252,137,0.740741,0.111111,-1.222222,-1.888889,5
205,82,15.222222,12.111111,-10,-9.333333,5
170,88,22.333334,19.444445,-12.333333,-8.666667,5
169,104,18.518518,16.222223,-7.555555,-6.888889,5
187,89,5.037037,2.666667,-6.444445,-7.111111,5
223,141,9.851851,7,-11.555555,-8.555555,5
6,154,0.074074,0,-0.222222,-0.222222,5
182,39,9.518518,6.888889,-6.555555,-7.888889,5
25,155,14.333333,11.333333,-4,-9,5
77,135,0.777778,0,-2.333333,-2.333333,5
123,152,0,0,0,0,5
195,119,8.62963,6.333334,-8.222222,-6.888889,5
150,152,1.37037,0.777778,-1.111111,-1.777778,5
189,68,6.888889,4.666667,-3.666667,-6.666666,5
178,35,13.481482,10.888889,-9.444445,-7.777778,5
182,152,0.777778,0.333333,-1.333333,-1.333333,5
56,141,0.185185,0,-0.555556,-0.555556,5
187,86,6.703704,4.555555,-6.111111,-6.444445,5
183,139,1.37037,0,-1.444444,-4.111111,5
206,61,7.074074,4.333334,-7.222222,-8.222222,5
161,144,0,0,0,0,5
60,116,23.407408,19.444445,-12.222222,-11.888889,5
160,95,2.148148,1.777778,-0.111111,-1.111111,5
173,90,23.518518,18.777779,-18.555555,-14.222222,5
104,137,3.703704,1.888889,-4.777778,-5.444445,5
156,86,20.444445,16.88889,-13.666667,-10.666667,5
174,115,29.481482,25.222221,-19.11111,-12.777778,5
160,110,31.62963,28.333334,-13.222222,-9.888889,5
119,153,3.37037,3.222222,-1.111111,-0.444444,5
211,139,5.222222,2.888889,-6,-7,5
10,137,0.925926,0,-2.444444,-2.777778,5
222,93,2.444444,0.888889,-4.333334,-4.666666,5
220,61,6.888889,4.111111,-7,-8.333333,5
242,89,1.814815,0.555556,-3.111111,-3.777778,5
61,92,17.25926,13.111111,-13.111111,-12.444445,5
68,135,6.222222,4.222222,-6.666666,-6,5
57,89,17,13.444445,-12,-10.666667,5
134,148,0.037037,0,-0.111111,-0.111111,5
205,106,17.481482,14.333333,-10.111111,-9.444445,5
218,147,0,0,0,0,5
227,109,21.851852,18.333334,-10.222222,-10.555555,5
212,94,15.62963,11.444445,-15.222222,-12.555555,5
188,110,4.222222,2.444444,-4.333334,-5.333334,5
43,141,0.777778,0,-2.333333,-2.333333,5
241,145,0,0,0,0,5
186,12,6.259259,3.555556,-7.111111,-8.111111,5
150,152,1.37037,0.777778,-1.111111,-1.777778,5
208,34,14.444445,11.555555,-11,-8.666667,5
239,93,14.407408,10.444445,-13.555555,-11.888889,5
202,63,6.074074,3.666667,-6.222222,-7.222222,5
235,88,12.259259,8.111112,-14.111111,-12.444445,5
189,62,7.62963,4.777778,-7.888889,-8.555555,5
219,133,9.851851,6.666666,-10.888889,-9.555555,5
155,68,2.296296,1.888889,-0.555556,-1.222222,5
218,115,22.962963,20,-10.555555,-8.888889,5
197,144,0.703704,0.111111,-1.111111,-1.777778,5
159,138,2.666667,1,-4.666666,-5,5
180,142,0.111111,0,-0.333333,-0.333333,5
245,140,0.407407,0.222222,-0.555556,-0.555556,5
159,116,29.814816,26.666666,-12.444445,-9.444445,5
17,94,20.037037,15.666667,-12.777778,-13.111111,5
222,145,0,0,0,0,5
173,67,0.740741,0.333333,0.111111,-1.222222,5
242,57,15.37037,13.888889,-12.111111,-4.444445,5
156,154,1.740741,0.666667,-2.222222,-3.222222,5
125,149,0,0,0,0,5
242,148,0,0,0,0,5
199,144,0.444444,0.111111,-1,-1,5
54,134,0.518518,0,-1.555556,-1.555556,5
183,91,14.444445,11.333333,-10.333333,-9.333333,5
174,113,31.777779,27.11111,-22,-14,5
90,134,2.111111,0.666667,-3.333333,-4.333334,5
214,143,0.666667,0,-1.333333,-2,5
225,90,6.592593,3.888889,-5.777778,-8.111111,5
222,62,6.407407,3.666667,-6.888889,-8.222222,5
249,58,8.851851,6,-8.555555,-8.555555,5
34,131,0.814815,0.222222,-1.444444,-1.777778,5
40,142,1.222222,0,-3.333333,-3.666667,5
39,137,1.37037,0,-4.111111,-4.111111,5
20,134,2.962963,1.333333,-5.555555,-4.888889,5
157,85,18.925926,15.333333,-13.111111,-10.777778,5
96,94,20.222221,15.888889,-12.666667,-13,5
206,61,7.074074,4.333334,-7.222222,-8.222222,5
173,152,3.592592,2.333334,-2.777778,-3.777778,5
96,141,4.962963,3,-5.555555,-5.888889,5
234,175,57.77778,50,-21.333334,-23.333334,6
229,195,47.703705,41.77778,-15.777778,-17.777779,6
25,198,48.703705,42.333336,-17.777779,-19.11111,6
96,193,62.703705,54.555557,-23.777779,-24.444445,6
139,187,60.444443,52.88889,-20.333334,-22.666666,6
23,188,30.592592,26.555555,-9.444445,-12.111111,6
24,172,42.037037,37.77778,-12.111111,-12.777778,6
32,173,43.592594,38.333336,-12.111111,-15.777778,6
118,180,48.555557,42.555557,-13.333333,-18,6
77,177,48.407406,41.666668,-12.555555,-20.222221,6
234,194,48.62963,42.555557,-16.88889,-18.222221,6
105,189,61.407406,53.77778,-19.222221,-22.88889,6
253,192,47.51852,41,-15.555555,-19.555555,6
139,185,59.148148,51.77778,-20.777779,-22.11111,6
218,178,59.62963,51.22222,-21.555555,-25.222221,6
78,201,56.444443,49.22222,-15,-21.666666,6
107,191,62.037037,53.555557,-22.777779,-25.444445,6
239,160,45.148148,39.22222,-21.777779,-17.777779,6
154,189,59.925926,51.444443,-19.444445,-25.444445,6
119,191,59.592594,51.22222,-21.777779,-25.11111,6
45,205,50.25926,44.11111,-16.11111,-18.444445,6
233,197,49.74074,43.444443,-16.222221,-18.88889,6
35,189,31.925926,28.222221,-8.777778,-11.111111,6
197,182,55.851852,48.333332,-17.222221,-22.555555,6
96,196,63.51852,55.444443,-22.555555,-24.222221,6
28,188,29.962963,26.555555,-9.222222,-10.222222,6
189,187,48.51852,41.555557,-13.222222,-20.88889,6
124,191,59.74074,51.555557,-20.555555,-24.555555,6
93,195,61.592594,53.444443,-20.777779,-24.444445,6
118,180,48.555557,42.555557,-13.333333,-18,6
73,201,58.703705,51,-17.444445,-23.11111,6
167,189,58.407406,51.444443,-21.222221,-20.88889,6
87,196,61.592594,54.11111,-19.777779,-22.444445,6
177,181,60.62963,52.555557,-20.88889,-24.222221,6
172,183,56.333332,48.555557,-17.666666,-23.333334,6
135,185,47.962963,42.444443,-11.555555,-16.555555,6
134,191,61.666668,53.555557,-20.666666,-24.333334,6
198,183,54.037037,46.666668,-15.444445,-22.11111,6
48,202,58,51,-18,-21,6
225,181,55.333332,48.22222,-19,-21.333334,6
166,182,58.407406,50.11111,-17.555555,-24.88889,6
117,181,46.88889,40.77778,-11.666667,-18.333334,6
2,171,45.77778,40,-14.333333,-17.333334,6
191,180,60.074074,51.555557,-20.555555,-25.555555,6
200,193,41.185184,36.11111,-11.222222,-15.222222,6
252,176,52.925926,45.444443,-19.777779,-22.444445,6
169,184,56.25926,48.555557,-15.111111,-23.11111,6
161,190,58.11111,51.555557,-19.333334,-19.666666,6
18,204,57.88889,50.22222,-19.333334,-23,6
226,176,56.925926,48.88889,-19.444445,-24.11111,6
65,176,49.74074,43,-13.555555,-20.222221,6
187,180,62.074074,53.77778,-21.555555,-24.88889,6
88,180,50.407406,43.666668,-15.555555,-20.222221,6
214,195,46.555557,41.22222,-16.333334,-16,6
182,186,48.444443,41.666668,-14,-20.333334,6
254,159,36.62963,32.333336,-15.888889,-12.888889,6
142,185,47.814816,41.333336,-11.777778,-19.444445,6
144,187,56.148148,48.88889,-18.777779,-21.777779,6
32,206,57.62963,50.333332,-21.555555,-21.88889,6
248,200,46.11111,40.444443,-14.333333,-17,6
116,184,31.703703,28.333334,-8.777778,-10.111111,6
171,187,48.37037,41.666668,-15.111111,-20.11111,6
167,190,51.074074,45.11111,-18.555555,-17.88889,6
77,185,32.555557,28.777779,-10,-11.333333,6
116,184,31.703703,28.333334,-8.777778,-10.111111,6
219,176,60.296295,51.88889,-20.88889,-25.222221,6
197,161,42.37037,38.555557,-16.444445,-11.444445,6
215,193,45.22222,39.444443,-13,-17.333334,6
23,172,42.333332,37.77778,-13,-13.666667,6
205,190,49.48148,43,-14.111111,-19.444445,6
198,185,50.22222,43.88889,-14.333333,-19,6
36,207,56.814816,49.88889,-19.11111,-20.777779,6
114,193,57.814816,49.77778,-20.11111,-24.11111,6
201,183,52.62963,45.333332,-15.555555,-21.88889,6
54,176,50.666668,43.333332,-14,-22,6
63,203,58.48148,51.333332,-18.11111,-21.444445,6
141,163,40.703705,38,-16.444445,-8.111111,6
205,190,49.48148,43,-14.111111,-19.444445,6
178,183,55.74074,47.88889,-18.222221,-23.555555,6
37,189,30,26.555555,-8.666667,-10.333333,6
133,182,29.777779,26.666666,-7.666666,-9.333333,6
102,179,49.185184,42.88889,-12.888889,-18.88889,6
71,197,55.444443,47.666668,-19,-23.333334,6
168,187,58,50,-16.333334,-24,6
64,176,50.77778,44,-14.333333,-20.333334,6
