@relation segment

@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Exred-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
61.62963,55,-19.88889,6
56.925926,50.444443,-19.444445,6
53.666668,47.11111,-19.666666,6
56.333332,50.444443,-17.666666,6
34.962963,31.11111,-11.555555,6
49.444443,44.666668,-14.333333,6
59.333332,52.555557,-20.333334,6
59.37037,52.666668,-20.11111,6
31.444445,28.666666,-8.333333,6
55.333332,49,-19,6
35.77778,30.444445,-16,6
60.62963,53.666668,-20.88889,6
59.74074,52.88889,-20.555555,6
47.962963,44.11111,-11.555555,6
41.962963,36.555557,-16.222221,6
33.666668,29.666666,-12,6
49.185184,44.88889,-12.888889,6
61.555557,54.77778,-20.333334,6
57.62963,50.444443,-21.555555,6
60.77778,53.444443,-22,6
48.22222,44,-12.666667,6
57.11111,51.333332,-17.333334,6
45.074074,40.22222,-14.555555,6
54.851852,48.88889,-17.88889,6
55.666668,49.11111,-19.666666,6
50.333332,44.666668,-17,6
49.74074,44.22222,-16.555555,6
30.88889,27.777779,-9.333333,6
52.11111,46,-18.333334,6
60.444443,53.444443,-21,6
44.77778,40.333336,-13.333333,6
29.62963,26.11111,-10.555555,6
47.185184,42.11111,-15.222222,6
60.814816,54.333332,-19.444445,6
50.555557,45.77778,-14.333333,6
56.25926,51.22222,-15.111111,6
60.444443,53.666668,-20.333334,6
49.962963,45.11111,-14.555555,6
35.814816,30.777779,-15.111111,6
57.77778,50.666668,-21.333334,6
48.51852,44.11111,-13.222222,6
54.185184,48.555557,-16.88889,6
49.703705,44.666668,-15.111111,6
46.37037,41.11111,-15.777778,6
54.962963,47.88889,-21.222221,6
62.074074,54.88889,-21.555555,6
58.962963,52.88889,-18.222221,6
62.037037,54.444443,-22.777779,6
57.333332,50.22222,-21.333334,6
50.296295,45.444443,-14.555555,6
40.703705,35.22222,-16.444445,6
58.703705,52.88889,-17.444445,6
46.37037,42.666668,-11.111111,6
45.22222,40.88889,-13,6
59.074074,52.333332,-20.222221,6
57.88889,51.444443,-19.333334,6
43.22222,36.77778,-19.333334,6
36.62963,31.333334,-15.888889,6
33,29,-12,6
47.51852,42.333336,-15.555555,6
48.22222,43.88889,-13,6
31.703703,28.777779,-8.777778,6
52.407406,47.333332,-15.222222,6
58.074074,51.444443,-19.88889,6
41.703705,37.88889,-11.444445,6
49.74074,44.444443,-15.888889,6
43.592594,39.555557,-12.111111,6
55.962963,49,-20.88889,6
50.074074,44.333332,-17.222221,6
47.666668,42.444443,-15.666667,6
50.11111,44.22222,-17.666666,6
49.88889,44.333332,-16.666666,6
43.925926,37.11111,-20.444445,6
63.51852,56,-22.555555,6
58.962963,52.88889,-18.222221,6
36.62963,31.333334,-15.888889,6
26.444445,23.444445,-9,6
47.962963,42.666668,-15.888889,6
32.11111,28.333334,-11.333333,6
42.37037,36.88889,-16.444445,6
40.444443,35.333336,-15.333333,6
51.148148,45.333332,-17.444445,6
47.703705,42.444443,-15.777778,6
47.703705,42.444443,-15.777778,6
48.444443,43.77778,-14,6
58.407406,51.333332,-21.222221,6
39.444443,34,-16.333334,6
31.518518,27.777779,-11.222222,6
46.88889,42,-14.666667,6
52.925926,46.333332,-19.777779,6
45.296295,40.666668,-13.888889,6
41.814816,35.77778,-18.11111,6
47.48148,42.444443,-15.111111,6
48.51852,44.11111,-13.222222,6
61.74074,55.11111,-19.88889,6
41.25926,37.77778,-10.444445,6
51.074074,46.333332,-14.222222,6
45.074074,39.666668,-16.222221,6
60.703705,54.444443,-18.777779,6
47.25926,41.77778,-16.444445,6
54.037037,48.88889,-15.444445,6
46.88889,43,-11.666667,6
32.77778,29,-11.333333,6
40.296295,34.666668,-16.88889,6
47.925926,42.555557,-16.11111,6
51.666668,45.555557,-18.333334,6
48.333332,42.77778,-16.666666,6
48.555557,44.11111,-13.333333,6
41.48148,36,-16.444445,6
54.037037,48.88889,-15.444445,6
32.555557,29.222221,-10,6
55.074074,49.555557,-16.555555,6
63.22222,56.22222,-21,6
45.962963,40.555557,-16.222221,6
46.555557,41.11111,-16.333334,6
54.962963,49.11111,-17.555555,6
32.555557,29.222221,-10,6
59.925926,53.444443,-19.444445,6
48.62963,43,-16.88889,6
30.777779,27.555555,-9.666667,6
47.74074,42.77778,-14.888889,6
59.37037,52.666668,-20.11111,6
50.333332,44.666668,-17,6
13.62963,10.777778,-8.555555,7
20.666666,21.444445,2.333333,7
19.222221,16.444445,-8.333333,7
22.333334,18.333334,-12,7
15.185185,11.666667,-10.555555,7
25.88889,21.11111,-14.333333,7
9.222222,6.555555,-8,7
15.962963,12,-11.888889,7
14.703704,11.222222,-10.444445,7
11.888889,10.111111,-5.333334,7
18.074074,14.222222,-11.555555,7
14.555555,10.888889,-11,7
15.62963,11.777778,-11.555555,7
15.333333,14.111111,-3.666667,7
25.88889,21.11111,-14.333333,7
12.518518,9.555555,-8.888889,7
19.62963,17.11111,-7.555555,7
11.666667,9,-8,7
12.888889,10.444445,-7.333334,7
6.444445,5.666666,-2.333333,7
11.851851,9.777778,-6.222222,7
18.555555,15.444445,-9.333333,7
15.074074,11.444445,-10.888889,7
18.666666,14.666667,-12,7
20.25926,15.444445,-14.444445,7
14.444445,11.666667,-8.333333,7
21.407408,16.555555,-14.555555,7
14,10.777778,-9.666667,7
19.925926,15.888889,-12.111111,7
19.037037,16.777779,-6.777778,7
10.740741,8.111112,-7.888889,7
22.555555,17.444445,-15.333333,7
11.851851,9.777778,-6.222222,7
15.148149,11.666667,-10.444445,7
14.888889,11.444445,-10.333333,7
13.37037,11.555555,-5.444445,7
17.296297,14.555555,-8.222222,7
9.333333,8.555555,-2.333333,7
15.111111,12,-9.333333,7
23.148148,21.777779,-4.111111,7
13.703704,10.666667,-9.111111,7
17.592592,15.444445,-6.444445,7
12.703704,11,-5.111111,7
12.925926,10.888889,-6.111111,7
10.37037,9.666667,-2.111111,7
14.777778,12.111111,-8,7
19.555555,15.111111,-13.333333,7
11.62963,9.555555,-6.222222,7
23.777779,20.88889,-8.666667,7
12.962963,9.444445,-10.555555,7
7.777778,6.222222,-4.666666,7
7.851852,5.777778,-6.222222,7
7.703704,5.777778,-5.777778,7
19.62963,15.666667,-11.888889,7
7.333334,5.333334,-6,7
20.444445,15.222222,-15.666667,7
15.740741,13.333333,-7.222222,7
10.481482,8.666667,-5.444445,7
15.185185,12.111111,-9.222222,7
17.11111,13.444445,-11,7
7.333334,5.333334,-6,7
13.37037,10.888889,-7.444445,7
17.148148,13.555555,-10.777778,7
23.703703,17.333334,-19.11111,7
22.814816,18.88889,-11.777778,7
14.555555,11.444445,-9.333333,7
18.555555,15,-10.666667,7
5.740741,4,-5.222222,7
18.518518,15.333333,-9.555555,7
19.88889,16.88889,-9,7
15.037037,13.777778,-3.777778,7
14.518518,11.111111,-10.222222,7
14.555555,10.888889,-11,7
13.333333,9.888889,-10.333333,7
12.407408,10,-7.222222,7
6.666666,4.888889,-5.333334,7
17.481482,13.777778,-11.111111,7
18,14.666667,-10,7
23.25926,17.777779,-16.444445,7
19.407408,15.333333,-12.222222,7
15,13.333333,-5,7
18.333334,13.888889,-13.333333,7
13.333333,9.888889,-10.333333,7
17.185184,14.333333,-8.555555,7
12.814815,9.555555,-9.777778,7
16.851852,13,-11.555555,7
15.296296,14.777778,-1.555556,7
11.259259,8.777778,-7.444445,7
19.88889,16,-11.666667,7
22.333334,18.333334,-12,7
22.185184,16.444445,-17.222221,7
5.777778,4.222222,-4.666666,7
11.925926,9.777778,-6.444445,7
15.37037,12.555555,-8.444445,7
26.88889,23.222221,-11,7
17.962963,14.444445,-10.555555,7
10.37037,7.666666,-8.111111,7
10.814815,8.888889,-5.777778,7
23.185184,20.666668,-7.555555,7
13.703704,11.222222,-7.444445,7
21.25926,17.444445,-11.444445,7
15.703704,12.444445,-9.777778,7
15.814815,12.444445,-10.111111,7
14.814815,11.333333,-10.444445,7
14.148149,10.888889,-9.777778,7
19.25926,14.888889,-13.111111,7
16.11111,11.888889,-12.666667,7
12.962963,11.555555,-4.222222,7
11.851851,9.333334,-7.555555,7
14.555555,12.111111,-7.333334,7
11.703704,9.444445,-6.777778,7
17.777779,15,-8.333333,7
21.925926,21.11111,-2.444444,7
12.481482,10.333334,-6.444445,7
12.518518,10.333334,-6.555555,7
16.777779,13.222222,-10.666667,7
22.74074,19.444445,-9.888889,7
19.444445,15.222222,-12.666667,7
10.925926,7.444445,-10.444445,7
19.037037,15.111111,-11.777778,7
26.814816,21.88889,-14.777778,7
7.740741,6.666666,-3.222222,7
19,15.222222,-11.333333,7
5.592593,4.111111,-4.444445,7
7.777778,6.222222,-4.666666,7
16.074074,13.111111,-8.888889,7
10.888889,7.555555,-10,7
7.074074,5.111111,-5.888889,7
19.592592,15.777778,-11.444445,7
13.666667,11.666667,-6,7
16.25926,12.555555,-11.111111,7
19.666666,16.444445,-9.666667,7
18.11111,14,-12.333333,7
12.296296,10,-6.888889,7
19.25926,15.555555,-11.111111,7
19.851852,14.555555,-15.888889,7
14.740741,10.777778,-11.888889,7
20.11111,15.888889,-12.666667,7
19.62963,17.11111,-7.555555,7
18.481482,15.111111,-10.111111,7
8.555555,8,-1.666667,7
14.074074,10.666667,-10.222222,7
25.037037,19.666668,-16.11111,7
25.444445,20.11111,-16,7
19,14.333333,-14,7
23.333334,20,-10,7
12.148149,9.555555,-7.777778,7
10.518518,7.555555,-8.888889,7
16.37037,13.555555,-8.444445,7
13.962963,10.777778,-9.555555,7
13.740741,11.111111,-7.888889,7
19.592592,15.777778,-11.444445,7
14.296296,12,-6.888889,7
16.037037,14.444445,-4.777778,7
17.88889,14,-11.666667,7
20.25926,15.444445,-14.444445,7
16.074074,12.333333,-11.222222,7
18.25926,13.444445,-14.444445,7
23.703703,17.333334,-19.11111,7
16.074074,13.555555,-7.555555,7
13.481482,10.888889,-7.777778,7
8.444445,5.444445,-9,7
12.111111,10.222222,-5.666666,7
6.62963,5.333334,-3.888889,7
6.814815,5,-5.444445,7
12.259259,10.333334,-5.777778,7
14.62963,13.222222,-4.222222,7
15.592592,13.888889,-5.111111,7
6.407407,6.222222,-0.555556,7
11.740741,8.666667,-9.222222,7
14.222222,12.333333,-5.666666,7
13,10.111111,-8.666667,7
14.62963,12,-7.888889,7
16.962963,12.333333,-13.888889,7
13.259259,9.666667,-10.777778,7
15.740741,12.444445,-9.888889,7
15.444445,12.444445,-9,7
8.259259,5.888889,-7.111111,7
13.62963,11.111111,-7.555555,7
16.703703,15.333333,-4.111111,7
7.111111,6,-3.333333,7
12.407408,9.222222,-9.555555,7
11.962963,8.888889,-9.222222,7
15.444445,12.444445,-9,7
15.37037,12.444445,-8.777778,7
6.407407,6.222222,-0.555556,7
11.074074,9.444445,-4.888889,7
12.62963,9.444445,-9.555555,7
19.814816,15.111111,-14.111111,7
13.592592,11.111111,-7.444445,7
16.777779,14.555555,-6.666666,7
25.962963,20.88889,-15.222222,7
8.518518,7.444445,-3.222222,7
19.074074,15.111111,-11.888889,7
12.62963,9.555555,-9.222222,7
16.592592,12.777778,-11.444445,7
5.851852,4.222222,-4.888889,7
23.037037,17.11111,-17.777779,7
19,16.444445,-7.666666,7
6.296296,5,-3.888889,7
7.481482,6.111111,-4.111111,7
16.074074,12.666667,-10.222222,7
6.481482,5.111111,-4.111111,7
18,14,-12,7
13.481482,10.222222,-9.777778,7
6.925926,5.111111,-5.444445,7
6,4.111111,-5.666666,7
12.851851,10.444445,-7.222222,7
18.185184,14.222222,-11.888889,7
17.74074,14.111111,-10.888889,7
8,6.555555,-4.333334,7
15.37037,12.444445,-8.777778,7
23.814816,20.222221,-10.777778,7
19,15.777778,-9.666667,7
25.11111,20.88889,-12.666667,7
9.185185,6.777778,-7.222222,7
12.296296,8.777778,-10.555555,7
13.555555,11.333333,-6.666666,7
17.185184,14.444445,-8.222222,7
19.592592,15.111111,-13.444445,7
17.518518,13.111111,-13.222222,7
19.814816,17.444445,-7.111111,7
9.962963,8.666667,-3.888889,7
21.296297,16.666668,-13.888889,7
15,13.333333,-5,7
14.962963,11.666667,-9.888889,7
8.518518,6.333334,-6.555555,7
8.185185,6.555555,-4.888889,7
19.555555,17,-7.666666,7
25.11111,19.666668,-16.333334,7
8.185185,6.555555,-4.888889,7
11.333333,9.222222,-6.333334,7
16.925926,13.444445,-10.444445,7
19,14.444445,-13.666667,7
12,9.444445,-7.666666,7
18.925926,13.444445,-16.444445,7
24.518518,21.222221,-9.888889,7
16.185184,13.333333,-8.555555,7
22.518518,17.666668,-14.555555,7
12.814815,10.666667,-6.444445,7
16.037037,14.444445,-4.777778,7
13.62963,11.444445,-6.555555,7
17.518518,14.222222,-9.888889,7
15.444445,12,-10.333333,7
11.62963,9.333334,-6.888889,7
16.555555,13.111111,-10.333333,7
11.703704,8.333334,-10.111111,7
24.25926,17.222223,-21.11111,7
12.592592,8.888889,-11.111111,7
15.185185,12.111111,-9.222222,7
16.185184,12.777778,-10.222222,7
14.333333,10.888889,-10.333333,7
16.074074,13.111111,-8.888889,7
30.11111,24.555555,-16.666666,7
14.925926,11.888889,-9.111111,7
24.296297,19.222221,-15.222222,7
21.25926,18.11111,-9.444445,7
22.185184,19,-9.555555,7
19.555555,15.555555,-12,7
19.296297,15.444445,-11.555555,7
13.444445,10.555555,-8.666667,7
19.518518,15.444445,-12.222222,7
15.111111,11.222222,-11.666667,7
14.481482,12.555555,-5.777778,7
16.592592,12.888889,-11.111111,7
14.592592,12.888889,-5.111111,7
15.222222,13.222222,-6,7
17.62963,13.555555,-12.222222,7
13.37037,11.222222,-6.444445,7
13.962963,10.111111,-11.555555,7
14.62963,11.555555,-9.222222,7
12.074074,9.333334,-8.222222,7
17.333334,13.777778,-10.666667,7
20.185184,16.555555,-10.888889,7
22.851852,19.777779,-9.222222,7
14.074074,10.666667,-10.222222,7
9.740741,7.444445,-6.888889,7
8.111111,6,-6.333334,7
28.037037,21.11111,-20.777779,7
13.444445,10,-10.333333,7
15.37037,12.666667,-8.111111,7
15.148149,12.222222,-8.777778,7
6.666666,4.888889,-5.333334,7
12.185185,9.666667,-7.555555,7
13.222222,10.888889,-7,7
17.148148,13.555555,-10.777778,7
23.037037,17.11111,-17.777779,7
12.518518,9.555555,-8.888889,7
22.481482,19.555555,-8.777778,7
15.37037,12.666667,-8.111111,7
23.74074,18.666668,-15.222222,7
10.666667,8.666667,-6,7
25.444445,20.11111,-16,7
16.185184,14.444445,-5.222222,7
13.703704,10.666667,-9.111111,7
13.222222,10.333334,-8.666667,7
16.407408,12.777778,-10.888889,7
