@relation segment

@attribute Region-centroid-row numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
103,-20,41.333332,-21.333334,0.287394,4
134,-22.777779,40.555557,-17.777779,0.361284,4
125,-11.111111,26.88889,-15.777778,0.270638,4
128,-20.777779,41.555557,-20.777779,0.312927,4
79,-8.777778,24.222221,-15.444445,0.245206,4
21,-10.888889,25.777779,-14.888889,0.274519,4
67,-23.222221,45.444443,-22.222221,0.303044,4
62,-27.11111,51.555557,-24.444445,0.329364,4
90,-21,39.666668,-18.666666,0.327632,4
148,-22.88889,37.444443,-14.555555,0.483771,4
145,-26,47,-21,0.31714,4
140,-9,17.666666,-8.666667,0.2851,4
104,-20.555555,41.444443,-20.88889,0.303071,4
134,-21.11111,42.555557,-21.444445,0.341111,4
68,-21.222221,44.11111,-22.88889,0.316026,4
101,-18.11111,36.22222,-18.11111,0.322733,4
75,-2.333333,13.666667,-11.333333,0.181732,4
32,-15.777778,34.22222,-18.444445,0.249001,4
46,-27.333334,50.333332,-23,0.326719,4
57,-18.777779,41.22222,-22.444445,0.266776,4
129,-12.333333,29,-16.666666,0.248092,4
70,-10.555555,25.11111,-14.555555,0.274051,4
72,-23,46.333332,-23.333334,0.314606,4
120,-9.444445,27.88889,-18.444445,0.222808,4
129,-24.555555,46.77778,-22.222221,0.30598,4
107,-13.666667,31.333334,-17.666666,0.252669,4
127,-17.444445,36.22222,-18.777779,0.317325,4
90,-22.555555,43.77778,-21.222221,0.278345,4
107,-10.777778,25.555555,-14.777778,0.230455,4
50,-23.333334,45.666668,-22.333334,0.290165,4
159,-4.555555,10.444445,-5.888889,0.541667,4
94,-21,43.666668,-22.666666,0.267258,4
96,-3.111111,17.555555,-14.444445,0.174579,4
109,-20.555555,40.444443,-19.88889,0.325138,4
121,-21.555555,41.11111,-19.555555,0.307193,4
73,-14.222222,28.444445,-14.222222,0.274334,4
104,-16.222221,38.77778,-22.555555,0.267219,4
100,-16.777779,37.555557,-20.777779,0.278963,4
82,-13,28.666666,-15.666667,0.303876,4
28,-26.88889,50.11111,-23.222221,0.324556,4
133,-14.333333,28.666666,-14.333333,0.313397,4
42,-14,31,-17,0.334662,4
117,-11.444445,23.222221,-11.777778,0.30715,4
66,-11.444445,28.88889,-17.444445,0.252103,4
68,-14.333333,34.333332,-20,0.265053,4
122,-27.555555,52.444443,-24.88889,0.342363,4
139,-17,36.666668,-19.666666,0.310818,4
79,-10.222222,24.777779,-14.555555,0.265535,4
107,-7,20,-13,0.311552,4
73,-14.444445,33.88889,-19.444445,0.253364,4
85,-19.333334,38,-18.666666,0.315228,4
124,-20.222221,38.444443,-18.222221,0.348022,4
76,-3.444444,10.888889,-7.444445,0.200662,4
105,-13.555555,32.11111,-18.555555,0.277106,4
139,-20.333334,42.333332,-22,0.27569,4
150,-13.555555,25.444445,-11.888889,0.441573,4
103,-14.555555,34.11111,-19.555555,0.257014,4
127,-1.888889,13.444445,-11.555555,0.204536,4
13,-29.11111,53.22222,-24.11111,0.311437,4
65,-21.88889,44.77778,-22.88889,0.314783,4
57,-31.11111,59.22222,-28.11111,0.335387,4
95,-24.555555,48.11111,-23.555555,0.337756,4
90,-22.555555,43.77778,-21.222221,0.278345,4
71,-1.444444,11.222222,-9.777778,0.166047,4
124,-11.777778,28.555555,-16.777779,0.290982,4
22,-20.666666,39.666668,-19,0.319474,4
139,-11.777778,21.88889,-10.111111,0.482725,4
126,-16.444445,37.88889,-21.444445,0.280738,4
34,-23.666666,48.666668,-25,0.279176,4
105,-16.666666,39.666668,-23,0.264986,4
148,-2,4.333334,-2.333333,0.612963,5
152,-1.222222,3.111111,-1.888889,0.439153,5
104,-10.222222,19.444445,-9.222222,0.380292,5
135,-2.777778,7.555555,-4.777778,0.927778,5
38,-13,22.666666,-9.666667,0.547232,5
99,-12.777778,24.88889,-12.111111,0.54148,5
142,-0.333333,0.666667,-0.333333,0.222222,5
82,-11.555555,20.777779,-9.222222,0.481601,5
31,-8.777778,15.888889,-7.111111,0.500944,5
135,-0.444444,0.888889,-0.444444,0.333333,5
133,-1.666667,6,-4.333334,0.972222,5
138,-1.111111,5.222222,-4.111111,1,5
120,-12,21.333334,-9.333333,0.38675,5
90,-7.444445,14.888889,-7.444445,0.533928,5
92,-13.555555,25.444445,-11.888889,0.632127,5
133,-1.222222,3.111111,-1.888889,0.962963,5
138,-11.888889,21.11111,-9.222222,0.61525,5
137,-20,33.666668,-13.666667,0.502569,5
93,-13.555555,25.444445,-11.888889,0.577002,5
110,-13.222222,23.11111,-9.888889,0.307444,5
62,-6.888889,15.111111,-8.222222,0.680808,5
112,-12.222222,23.11111,-10.888889,0.492526,5
133,-0.888889,1.777778,-0.888889,0.888889,5
134,-5.555555,10.444445,-4.888889,0.829233,5
79,-10.888889,19.11111,-8.222222,0.485044,5
145,0,0,0,0,5
90,-7.111111,14.555555,-7.444445,0.797212,5
89,-12,22.666666,-10.666667,0.477489,5
141,0,0,0,0,5
141,-5.555555,11.444445,-5.888889,0.66524,5
153,0,0,0,0,5
144,-0.333333,1,-0.666667,0.37037,5
139,-1.444444,5.555555,-4.111111,1,5
84,-12.555555,23.11111,-10.555555,0.477222,5
134,-3.333333,7.666666,-4.333334,0.881481,5
141,-0.111111,0.222222,-0.111111,0.111111,5
83,-11.666667,21.333334,-9.666667,0.676581,5
93,-13.111111,25.88889,-12.777778,0.559179,5
134,-1.555556,3.111111,-1.555556,1,5
143,-1.333333,3.333333,-2,0.888889,5
89,-18.666666,32.666668,-14,0.509462,5
143,0,0,0,0,5
142,-3.333333,7,-3.666667,1,5
154,-0.555556,1.777778,-1.222222,0.277778,5
154,-8.444445,15.555555,-7.111111,0.771517,5
61,-7.222222,15.444445,-8.222222,0.645891,5
150,0,0,0,0,5
135,-6.666666,12.666667,-6,0.617593,5
147,0,0,0,0,5
36,-8.777778,17.222221,-8.444445,0.634921,5
141,-2.333333,4.666666,-2.333333,1,5
89,-12,22.666666,-10.666667,0.477489,5
58,-8.333333,17.333334,-9,0.622222,5
113,-10.444445,18.88889,-8.444445,0.350082,5
136,-5.333334,10,-4.666666,0.911155,5
135,-1.444444,5.222222,-3.777778,1,5
141,-1.111111,3.222222,-2.111111,0.888889,5
140,-0.555556,1.111111,-0.555556,0.240741,5
90,-11.888889,22.777779,-10.888889,0.475549,5
80,-11.888889,22.11111,-10.222222,0.489982,5
63,-7.888889,15.111111,-7.222222,0.5477,5
34,-11,19.666666,-8.666667,0.479958,5
134,-3.333333,7.666666,-4.333334,0.874074,5
86,-13.333333,25.333334,-12,0.629503,5
130,0,0,0,0,5
114,-18.11111,30.88889,-12.777778,0.400536,5
109,-13.888889,23.11111,-9.222222,0.331954,5
134,-3,7,-4,0.937037,5
154,-0.777778,1.555556,-0.777778,0.555556,5
134,-2.555556,6.111111,-3.555556,0.833333,5
139,-6.888889,13.111111,-6.222222,0.786175,5
93,-4.333334,9,-4.666666,0.878395,5
119,-18.777779,32.555557,-13.777778,0.425713,5
86,-13.666667,24.333334,-10.666667,0.444698,5
61,-7,15.333333,-8.333333,0.655892,5
61,-7.222222,15.444445,-8.222222,0.645891,5
145,0,0,0,0,5
152,-1.555556,4.111111,-2.555556,0.648677,5
155,-5.888889,11.111111,-5.222222,0.5,5
82,-10,19.333334,-9.333333,0.458152,5
62,-6.888889,15.111111,-8.222222,0.680808,5
148,-0.111111,0.222222,-0.111111,0.111111,5
115,-19.11111,31.88889,-12.777778,0.421493,5
88,-12.333333,21,-8.666667,0.378615,5
141,-0.555556,1.111111,-0.555556,0.555556,5
105,-10.777778,20.555555,-9.777778,0.364499,5
145,0,0,0,0,5
94,-14.111111,25.222221,-11.111111,0.599594,5
63,-6.222222,13.444445,-7.222222,0.653535,5
111,-12.555555,21.444445,-8.888889,0.315484,5
91,-13.777778,25.555555,-11.777778,0.634464,5
94,-12.666667,25.666666,-13,0.451546,5
34,-11.888889,21.444445,-9.555555,0.544858,5
89,-12,23.333334,-11.333333,0.459093,5
62,-7,15,-8,0.67037,5
115,-2.333333,5,-2.666667,0.933333,5
133,-5.111111,10.888889,-5.777778,0.630471,5
137,-1.222222,3.111111,-1.888889,0.75,5
95,-0.111111,1.222222,-1.111111,0.10119,5
140,-3.777778,9.222222,-5.444445,0.797884,5
40,-0.111111,0.888889,-0.777778,0.116667,5
30,-7.111111,13.888889,-6.777778,0.518586,5
140,-5.666666,11.666667,-6,0.639254,5
89,-11.777778,22.88889,-11.111111,0.473045,5
130,-1.555556,5.111111,-3.555556,1,5
131,-2,6.333334,-4.333334,0.972222,5
116,-9.888889,19.11111,-9.222222,0.420839,5
106,-10.111111,19.555555,-9.444445,0.416401,5
12,-9,18.666666,-9.666667,0.543775,5
131,-0.666667,1.333333,-0.666667,0.666667,5
153,-9,15.333333,-6.333334,0.769577,5
144,0,0,0,0,5
135,-2.333333,4.666666,-2.333333,1,5
138,-4.666666,9.666667,-5,0.826852,5
95,-13.888889,25.777779,-11.888889,0.459469,5
92,-13.111111,25.555555,-12.444445,0.499695,5
34,-11,19.666666,-8.666667,0.479958,5
64,-6.111111,13.888889,-7.777778,0.69798,5
110,-18.88889,33.444443,-14.555555,0.431825,5
111,-11.333333,20.666666,-9.333333,0.409226,5
116,-12.222222,24.11111,-11.888889,0.392149,5
12,-7.111111,15.222222,-8.111111,0.687302,5
144,-1,2,-1,0.740741,5
131,0,0,0,0,5
89,-0.666667,2,-1.333333,0.097643,5
153,0,0,0,0,5
152,0,0,0,0,5
154,0,0,0,0,5
135,-1.444444,2.888889,-1.444444,1,5
112,-22.222221,36.11111,-13.888889,0.445039,5
131,0,0,0,0,5
150,0,0,0,0,5
152,-1.111111,2.888889,-1.777778,0.537037,5
115,-2.333333,5,-2.666667,0.933333,5
114,-12.555555,21.777779,-9.222222,0.331888,5
155,-10.555555,18.777779,-8.222222,0.747294,5
92,-8.555555,16.777779,-8.222222,0.608437,5
104,-7.555555,14.444445,-6.888889,0.314713,5
108,-9.555555,18.11111,-8.555555,0.45603,5
33,-6.888889,13.111111,-6.222222,0.547103,5
105,-12.555555,21.777779,-9.222222,0.337494,5
142,0,0,0,0,5
155,-4,13,-9,0.646298,5
108,-10.111111,19.555555,-9.444445,0.421675,5
92,-11.222222,21.777779,-10.555555,0.53355,5
94,-15.222222,27.777779,-12.555555,0.57666,5
83,-12.555555,23.444445,-10.888889,0.481852,5
144,0,0,0,0,5
154,-0.222222,0.444444,-0.222222,0.222222,5
154,-6.444445,12.888889,-6.444445,0.6248,5
138,-2.333333,6,-3.666667,1,5
137,-4.666666,9.666667,-5,0.772487,5
118,-11.555555,21.444445,-9.888889,0.418712,5
94,-2.888889,6.111111,-3.222222,0.977778,5
93,-12.777778,25.88889,-13.111111,0.44338,5
94,-13.666667,27,-13.333333,0.452182,5
137,-4.111111,8.222222,-4.111111,1,5
129,0,0,0,0,5
129,0.444444,0.777778,-1.222222,0.096561,5
152,0,0,0,0,5
133,-10.888889,20.444445,-9.555555,0.627269,5
117,-7.666666,17.666666,-10,0.402203,5
149,0,0,0,0,5
152,-1.333333,2.666667,-1.333333,0.705556,5
39,-6.555555,14.444445,-7.888889,0.576021,5
144,0,0,0,0,5
90,-5.777778,13.888889,-8.111111,0.651153,5
12,-7.111111,15.222222,-8.111111,0.687302,5
145,0,0,0,0,5
135,-1.888889,5.777778,-3.888889,0.972222,5
135,-21.555555,35.77778,-14.222222,0.443136,5
90,-13.444445,26.555555,-13.111111,0.465278,5
134,-6.888889,12.777778,-5.888889,0.587234,5
149,0,0,0,0,5
154,-2.222222,5.444445,-3.222222,0.838889,5
110,-10,19.333334,-9.333333,0.620643,5
130,-2.222222,4.444445,-2.222222,0.550926,5
107,-13,22,-9,0.332407,5
155,-6.222222,12.444445,-6.222222,0.392385,5
83,-14.666667,26,-11.333333,0.50381,5
57,-12.111111,16.555555,-4.444445,0.466308,5
113,-22,36,-14,0.441507,5
67,0.111111,1.111111,-1.222222,0.231481,5
104,-10.333333,19,-8.666667,0.375532,5
58,-8.555555,17.11111,-8.555555,0.607768,5
154,-1.444444,3.555556,-2.111111,1,5
141,-11.555555,20.11111,-8.555555,0.640224,5
152,0,0,0,0,5
109,-10.222222,20.777779,-10.555555,0.367141,5
62,-7.888889,16.444445,-8.555555,0.635938,5
144,-1.111111,2.888889,-1.777778,0.861111,5
86,-6.111111,12.555555,-6.444445,0.594226,5
95,-2.555556,9.444445,-6.888889,0.512566,5
154,-5.222222,10.111111,-4.888889,0.815344,5
107,-14.888889,27.11111,-12.222222,0.547173,5
133,-1.111111,2.222222,-1.111111,1,5
139,-6,13,-7,0.696605,5
134,-5,10.333333,-5.333334,0.876102,5
35,-9.444445,17.222221,-7.777778,0.459288,5
136,-7.555555,13.444445,-5.888889,0.657744,5
140,-0.777778,2.555556,-1.777778,0.814815,5
87,-13.444445,25.222221,-11.777778,0.659329,5
88,-14.111111,26.555555,-12.444445,0.641775,5
91,-18.88889,32.444443,-13.555555,0.48999,5
148,0,0,0,0,5
62,0,0,0,0,5
40,0,0,0,0,5
140,-0.777778,1.555556,-0.777778,0.777778,5
152,0,0,0,0,5
154,9.888889,-5.111111,-4.777778,0.561927,5
68,-3.666667,10.333333,-6.666666,0.534151,5
90,-6.222222,14.777778,-8.555555,0.641018,5
133,-4.444445,6.888889,-2.444444,0.860606,5
131,0,0,0,0,5
141,-0.222222,0.444444,-0.222222,0.222222,5
86,-11.777778,22.555555,-10.777778,0.46348,5
36,-8.222222,16.444445,-8.222222,0.648657,5
144,0,0,0,0,5
104,-10.333333,19,-8.666667,0.375532,5
68,-0.555556,1.777778,-1.222222,0.115741,5
93,-13.555555,25.444445,-11.888889,0.577002,5
114,-14.222222,26.444445,-12.222222,0.546207,5
85,-13.111111,23.88889,-10.777778,0.459024,5
135,-3.666667,9.333333,-5.666666,0.832275,5
137,-3,6.333334,-3.333333,0.917989,5
116,-3.888889,8.777778,-4.888889,0.940741,5
113,-13.333333,23,-9.666667,0.327385,5
97,-12.777778,24.555555,-11.777778,0.447494,5
136,-4.222222,8.444445,-4.222222,0.877513,5
89,-6.333334,13.666667,-7.333334,0.548545,5
152,-1.555556,4.111111,-2.555556,0.648677,5
151,-0.333333,0.666667,-0.333333,0.222222,5
41,-0.444444,1.555556,-1.111111,0.537037,5
93,-14.333333,27,-12.666667,0.480246,5
110,-4.333334,9.666667,-5.333334,0.675265,5
134,-5.555555,10.444445,-4.888889,0.829233,5
115,-10.555555,19.444445,-8.888889,0.339149,5
149,-0.111111,0.222222,-0.111111,0.111111,5
154,-0.888889,3.444444,-2.555556,0.534392,5
140,-0.666667,1.333333,-0.666667,0.068883,5
85,-13.111111,23.88889,-10.777778,0.459024,5
137,-1.222222,3.111111,-1.888889,0.75,5
93,0,0,0,0,5
36,0,0,0,0,5
152,-2.777778,6.555555,-3.777778,0.599735,5
58,-8.333333,17.333334,-9,0.622222,5
105,-7.555555,13.777778,-6.222222,0.353768,5
113,-11.888889,22.777779,-10.888889,0.414807,5
138,-5.333334,11,-5.666666,0.779497,5
94,-9.666667,18.333334,-8.666667,0.619713,5
131,-1.888889,4.111111,-2.222222,0.77037,5
134,-3.333333,7.666666,-4.333334,0.881481,5
91,-10.333333,19.666666,-9.333333,0.476783,5
116,-12.444445,21.88889,-9.444445,0.310286,5
98,-13.888889,26.777779,-12.888889,0.448676,5
30,-6.777778,13.888889,-7.111111,0.613718,5
84,-13.777778,24.222221,-10.444445,0.404099,5
116,-12.222222,22.777779,-10.555555,0.395663,5
152,-1.111111,2.888889,-1.777778,0.537037,5
148,0,0,0,0,5
137,-4.777778,10.222222,-5.444445,0.731922,5
111,-11.666667,23,-11.333333,0.489897,5
89,-10.777778,21.222221,-10.444445,0.43138,5
110,-13.222222,23.11111,-9.888889,0.307444,5
114,-14.444445,26.555555,-12.111111,0.393927,5
131,0,0,0,0,5
90,-18.555555,32.77778,-14.222222,0.496719,5
155,-5.888889,11.111111,-5.222222,0.5,5
113,-12,19.666666,-7.666666,0.302071,5
152,0,0,0,0,5
94,-12.666667,25.666666,-13,0.451546,5
137,-2.444444,5.222222,-2.777778,1,5
41,-0.444444,1.555556,-1.111111,0.537037,5
134,-3.111111,6.222222,-3.111111,1,5
89,-12,23.666666,-11.666667,0.548825,5
62,-7,15,-8,0.67037,5
84,-12.333333,23,-10.666667,0.475,5
131,-1.444444,3.222222,-1.777778,0.925926,5
147,0,0,0,0,5
13,-9.555555,19.777779,-10.222222,0.632739,5
154,-0.222222,0.444444,-0.222222,0.222222,5
108,-11.111111,20.222221,-9.111111,0.365332,5
140,-1.666667,5.333334,-3.666667,0.656085,5
89,-3.111111,6.888889,-3.777778,0.896296,5
112,-12.888889,22.11111,-9.222222,0.32175,5
154,-0.888889,2.444444,-1.555556,0.288889,5
119,-8.222222,15.111111,-6.888889,0.589565,5
153,-1.111111,1.555556,-0.444444,0.085017,5
115,-12.222222,22.444445,-10.222222,0.533126,5
90,-14.333333,27.333334,-13,0.539116,5
112,-12.777778,25.88889,-13.111111,0.409544,5
135,-18.666666,31.666666,-13,0.454232,5
130,-1.555556,4.111111,-2.555556,0.855556,5
147,-0.222222,0.444444,-0.222222,0.111111,5
89,-6.444445,13.555555,-7.111111,0.740904,5
80,-9.444445,17.555555,-8.111111,0.43286,5
94,-12.777778,25.88889,-13.111111,0.457772,5
180,-20.555555,46.11111,-25.555555,0.31801,6
184,-10.333333,27.666666,-17.333334,0.275818,6
189,-8.222222,18.444445,-10.222222,0.271208,6
182,-11.111111,29.88889,-18.777779,0.287646,6
202,-21.333334,42.666668,-21.333334,0.302514,6
194,-12.555555,27.444445,-14.888889,0.28056,6
193,-23.222221,45.444443,-22.222221,0.299579,6
177,-12.555555,32.77778,-20.222221,0.297431,6
185,-15.111111,34.88889,-19.777779,0.300036,6
188,-14.888889,34.77778,-19.88889,0.293991,6
196,-15.333333,33,-17.666666,0.289138,6
195,-16.11111,33.88889,-17.777779,0.291875,6
179,-12.444445,25.88889,-13.444445,0.301166,6
200,-18,40.666668,-22.666666,0.300817,6
189,-19.444445,44.88889,-25.444445,0.312892,6
196,-16.666666,34.666668,-18,0.289997,6
191,-23.222221,48.444443,-25.222221,0.311587,6
201,-14.222222,29.777779,-15.555555,0.28083,6
182,-16.555555,39.11111,-22.555555,0.301601,6
172,-12.111111,24.88889,-12.777778,0.249836,6
192,-19,41.666668,-22.666666,0.299308,6
199,-19.333334,42,-22.666666,0.303497,6
196,-16.444445,33.88889,-17.444445,0.294238,6
193,-13,30.333334,-17.333334,0.289242,6
187,-17.333334,39.666668,-22.333334,0.304126,6
188,-15.555555,35.77778,-20.222221,0.30043,6
210,-16.555555,37.444443,-20.88889,0.314278,6
181,-20.88889,45.11111,-24.222221,0.306993,6
190,-10.888889,24.444445,-13.555555,0.305705,6
182,-9.888889,27.11111,-17.222221,0.280764,6
191,-22.777779,48.22222,-25.444445,0.314683,6
190,-10.555555,21.777779,-11.222222,0.30039,6
191,-15.666667,34,-18.333334,0.289582,6
198,-18.333334,37.666668,-19.333334,0.299707,6
193,-11.222222,26.444445,-15.222222,0.279876,6
197,-19,42.333332,-23.333334,0.314739,6
182,-17.222221,39.77778,-22.555555,0.300643,6
195,-20.777779,45.22222,-24.444445,0.305593,6
161,-15.333333,27.666666,-12.333333,0.298056,6
163,-16.444445,24.555555,-8.111111,0.270056,6
182,-7.888889,22.444445,-14.555555,0.24779,6
185,-10,21.333334,-11.333333,0.27036,6
174,-22.222221,46.11111,-23.88889,0.320261,6
182,-9.777778,26.88889,-17.11111,0.278669,6
183,-8.888889,26.444445,-17.555555,0.28154,6
195,-16.333334,32.333332,-16,0.290299,6
161,-18.11111,28.88889,-10.777778,0.302983,6
185,-19.11111,40.88889,-21.777779,0.302283,6
176,-19.666666,42,-22.333334,0.318137,6
163,-18.666666,29,-10.333333,0.297547,6
195,-16.88889,35.444443,-18.555555,0.300363,6
189,-21.88889,46.444443,-24.555555,0.305404,6
203,-17.555555,37.77778,-20.222221,0.289793,6
189,-21.222221,42.11111,-20.88889,0.295523,6
184,-11.222222,21.777779,-10.555555,0.28045,6
207,-19.11111,39.88889,-20.777779,0.290668,6
176,-19.444445,43.555557,-24.11111,0.315862,6
182,-16.444445,39.555557,-23.11111,0.306722,6
159,-16,27.666666,-11.666667,0.289218,6
162,-19.88889,31.777779,-11.888889,0.301508,6
188,-9.444445,21.555555,-12.111111,0.284148,6
186,-13.888889,35.11111,-21.222221,0.306161,6
194,-17.666666,37,-19.333334,0.300667,6
197,-21,43.666668,-22.666666,0.285333,6
198,-19.88889,41.444443,-21.555555,0.291301,6
195,-15.666667,33.333332,-17.666666,0.288788,6
182,-16.88889,39.11111,-22.222221,0.30405,6
163,-16.333334,24,-7.666666,0.263846,6
200,-19.11111,42.22222,-23.11111,0.300181,6
193,-20.11111,44.22222,-24.11111,0.314092,6
173,-12.111111,27.88889,-15.777778,0.266914,6
184,-14.111111,35.22222,-21.11111,0.300945,6
160,-20.444445,39.555557,-19.11111,0.354037,6
196,-17.222221,36.444443,-19.222221,0.297963,6
162,-19.333334,31.333334,-12,0.300182,6
171,-14.777778,33.88889,-19.11111,0.307943,6
189,-8.666667,19,-10.333333,0.265248,6
206,-21.555555,43.444443,-21.88889,0.30568,6
190,-16.666666,35.666668,-19,0.292125,6
178,-21.555555,46.77778,-25.222221,0.318996,6
187,-14.444445,34.22222,-19.777779,0.297341,6
202,-19.88889,43.11111,-23.222221,0.293527,6
188,-9.888889,22.11111,-12.222222,0.290796,6
187,-13.222222,34.11111,-20.88889,0.305755,6
162,-19,29.333334,-10.333333,0.298471,6
185,-11.555555,28.11111,-16.555555,0.259189,6
203,-19,41,-22,0.314896,6
159,-15.888889,28.777779,-12.888889,0.294845,6
194,-15.888889,35.77778,-19.88889,0.300853,6
194,-22,46,-24,0.309253,6
183,-17.666666,41,-23.333334,0.305472,6
177,-13.333333,34.666668,-21.333334,0.305962,6
189,-16,36.666668,-20.666666,0.301346,6
183,-15.444445,37.555557,-22.11111,0.298622,6
192,-15.555555,35.11111,-19.555555,0.307473,6
183,-16.555555,39.11111,-22.555555,0.303121,6
187,-20.11111,44.22222,-24.11111,0.307458,6
192,-20.222221,45.11111,-24.88889,0.324017,6
189,-9,19.666666,-10.666667,0.271473,6
209,-17.333334,36,-18.666666,0.302982,6
181,-10.444445,24.88889,-14.444445,0.265619,6
193,-21,45,-24,0.308465,6
207,-18.333334,38.333332,-20,0.299285,6
204,-19.11111,41.88889,-22.777779,0.302671,6
187,-20.333334,43,-22.666666,0.292692,6
204,-18.333334,40,-21.666666,0.29685,6
179,-12.888889,31.777779,-18.88889,0.282687,6
196,-16.88889,33.11111,-16.222221,0.294045,6
201,-20.222221,44.444443,-24.222221,0.299213,6
186,-14.111111,34.88889,-20.777779,0.307027,6
162,-17.444445,27.222221,-9.777778,0.291106,6
189,-9,19.666666,-10.666667,0.271473,6
180,-13.333333,31.333334,-18,0.278822,6
189,-19.222221,42.11111,-22.88889,0.285515,6
184,-13.111111,31.222221,-18.11111,0.278195,6
191,-20.555555,45.11111,-24.555555,0.313611,6
210,-17.555555,39.11111,-21.555555,0.317566,6
163,-16.333334,24.333334,-8,0.268978,6
193,-23.222221,45.444443,-22.222221,0.299579,6
210,-17.555555,39.11111,-21.555555,0.317566,6
161,-16.444445,27.88889,-11.444445,0.27504,6
195,-16.222221,31.444445,-15.222222,0.292957,6
174,-20.222221,44.11111,-23.88889,0.323021,6
187,-18.333334,41.666668,-23.333334,0.298553,6
199,-21.222221,42.77778,-21.555555,0.317006,6
196,-17.444445,36.555557,-19.11111,0.297689,6
191,-21.777779,46.88889,-25.11111,0.31901,6
189,-8.777778,19.88889,-11.111111,0.266302,6
186,-15.666667,35.666668,-20,0.290148,6
185,-12,30.666666,-18.666666,0.275889,6
186,-15.666667,37.333332,-21.666666,0.298302,6
191,-5.222222,13.777778,-8.555555,0.237113,6
201,-19.777779,40.555557,-20.777779,0.308859,6
193,-21,45,-24,0.308465,6
185,-14.333333,33.333332,-19,0.285554,6
181,-11.666667,30,-18.333334,0.283287,6
186,-11.555555,25.444445,-13.888889,0.303377,6
180,-21.555555,46.444443,-24.88889,0.306906,6
182,-18.222221,43.11111,-24.88889,0.308825,6
196,-16.777779,37.555557,-20.777779,0.29763,6
195,-19.88889,44.444443,-24.555555,0.300235,6
161,-18.11111,30.555555,-12.444445,0.308416,6
186,-12.222222,25.777779,-13.555555,0.302286,6
192,-21,45.666668,-24.666666,0.312796,6
160,-19.11111,37.555557,-18.444445,0.347142,6
186,-9.666667,21.333334,-11.666667,0.276726,6
191,-20.666666,45,-24.333334,0.302994,6
202,-18,39,-21,0.284515,6
198,-19.333334,42,-22.666666,0.299654,6
182,-9.888889,27.777779,-17.88889,0.286863,6
189,-7.444445,17.222221,-9.777778,0.233097,6
180,-8.777778,17.88889,-9.111111,0.23849,6
177,-12,23.666666,-11.666667,0.296365,6
196,-19.777779,42.22222,-22.444445,0.287526,6
190,-21,45.333332,-24.333334,0.308799,6
187,-18.777779,40.555557,-21.777779,0.299951,6
185,-11.777778,31.222221,-19.444445,0.289144,6
204,-19.333334,42.333332,-23,0.302525,6
190,-17,37.333332,-20.333334,0.297059,6
188,-9.666667,22,-12.333333,0.301747,6
201,-13.555555,26.11111,-12.555555,0.275368,6
196,-15.222222,33.11111,-17.88889,0.292469,6
190,-15.111111,33.555557,-18.444445,0.295621,6
176,-19.777779,42.22222,-22.444445,0.32042,6
190,-14.666667,32.666668,-18,0.292226,6
185,-10,21.333334,-11.333333,0.27036,6
205,-16.11111,34.555557,-18.444445,0.287573,6
193,-11.444445,26.88889,-15.444445,0.278387,6
160,-21.777779,39.555557,-17.777779,0.352126,6
161,-15.333333,27.666666,-12.333333,0.298056,6
161,-18.11111,30.555555,-12.444445,0.308416,6
178,-12,24.666666,-12.666667,0.296963,6
185,-20.88889,42.11111,-21.222221,0.298025,6
201,-15,36.666668,-21.666666,0.28043,6
159,-15.888889,28.777779,-12.888889,0.294845,6
194,-16.88889,35.11111,-18.222221,0.298369,6
201,-17.444445,40.555557,-23.11111,0.294187,6
184,-8.222222,17.777779,-9.555555,0.232343,6
196,-16.444445,33.88889,-17.444445,0.294238,6
175,-21.333334,44.666668,-23.333334,0.312037,6
161,-16.444445,28.88889,-12.444445,0.294706,6
195,-15.777778,33.555557,-17.777779,0.290278,6
181,-20.222221,45.444443,-25.222221,0.317345,6
163,-16.333334,24,-7.666666,0.263846,6
203,-18.11111,39.555557,-21.444445,0.287107,6
194,-12.111111,26.222221,-14.111111,0.275415,6
182,-8.888889,23.11111,-14.222222,0.293208,6
190,-18.555555,36.444443,-17.88889,0.298958,6
185,-20.777779,42.88889,-22.11111,0.29644,6
180,-8.333333,19,-10.666667,0.252953,6
185,-15.111111,34.88889,-19.777779,0.300036,6
197,-17.88889,39.444443,-21.555555,0.298704,6
184,-8.777778,18.88889,-10.111111,0.250721,6
163,-16.555555,24.777779,-8.222222,0.284813,6
171,-14.333333,31.666666,-17.333334,0.287983,6
177,-11.666667,23.333334,-11.666667,0.28109,6
194,-14.555555,31.11111,-16.555555,0.291972,6
201,-20.333334,44,-23.666666,0.306609,6
160,-20.333334,32.666668,-12.333333,0.339618,6
182,-10,28,-18,0.281875,6
192,-18.333334,34.666668,-16.333334,0.272721,6
162,-16.88889,26.777779,-9.888889,0.289652,6
182,-10.444445,23.88889,-13.444445,0.285756,6
190,-14,33.333332,-19.333334,0.292307,6
188,-18.444445,43.22222,-24.777779,0.300242,6
191,-23.666666,49.666668,-26,0.317523,6
197,-21,43.666668,-22.666666,0.285333,6
190,-11,25.333334,-14.333333,0.329007,6
180,-13.333333,31.333334,-18,0.278822,6
