@relation segment

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Intensity-mean numeric
@attribute Rawblue-mean numeric
@attribute Exblue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
215,89,18.037037,25.11111,21.222221,5
225,58,8.333333,14.111111,17.333334,5
150,152,1.37037,2.333334,2.888889,5
222,93,2.444444,5.444445,9,5
172,138,12.185185,19.222221,21.11111,5
187,134,26.703703,37.444443,32.22222,5
238,61,8.777778,14.333333,16.666666,5
226,144,0,0,0,5
230,113,21.592592,27.88889,18.88889,5
25,155,14.333333,18.666668,13,5
182,39,9.518518,14.333333,14.444445,5
6,95,20.185184,28.777779,25.777779,5
206,61,7.074074,12.222222,15.444445,5
83,117,17.11111,23,17.666666,5
169,137,25.333334,36.555557,33.666668,5
217,80,15.851851,23.222221,22.11111,5
90,134,2.111111,4.666667,7.666666,5
136,92,15.407408,22.666666,21.777779,5
243,94,1.185185,3.222222,6.111111,5
160,110,31.62963,39.333336,23.11111,5
197,144,0.703704,1.666667,2.888889,5
157,85,18.925926,26.88889,23.88889,5
60,116,23.407408,31.444445,24.11111,5
250,131,0,0,0,5
152,155,7.296296,11,11.111111,5
171,89,0,0,0,5
189,144,0,0,0,5
173,67,0.740741,1.111111,1.111111,5
20,134,2.962963,6.444445,10.444445,5
225,90,6.592593,11.222222,13.888889,5
170,143,0,0,0,5
199,144,0.444444,1.111111,2,5
174,145,0,0,0,5
84,134,2.111111,4.666667,7.666666,5
139,109,29.407408,37.11111,23.11111,5
160,95,2.148148,2.555556,1.222222,5
90,134,2.111111,4.666667,7.666666,5
104,137,3.703704,7.111111,10.222222,5
108,138,3.185185,6.666666,10.444445,5
96,135,1.925926,4.444445,7.555555,5
232,149,0,0,0,5
83,96,19.592592,28.444445,26.555555,5
243,94,1.185185,3.222222,6.111111,5
10,137,0.925926,2.666667,5.222222,5
173,90,23.518518,34.444447,32.77778,5
170,88,22.333334,29.333334,21,5
245,140,0.407407,0.777778,1.111111,5
94,140,3.037037,6.111111,9.222222,5
57,118,19.407408,26.555555,21.444445,5
96,141,4.962963,8.777778,11.444445,5
225,58,8.333333,14.111111,17.333334,5
142,112,28.851852,36.22222,22.11111,5
14,135,2.888889,6,9.333333,5
165,119,29.481482,40.333336,32.555557,5
247,108,14.518518,20.555555,18.11111,5
189,141,0,0,0,5
58,140,0.259259,0.777778,1.555556,5
231,30,7.037037,11.666667,13.888889,5
206,61,7.074074,12.222222,15.444445,5
33,114,16.11111,24.11111,24,5
95,97,19.592592,27.777779,24.555555,5
223,150,0,0,0,5
221,30,8.481482,13.111111,13.888889,5
196,95,7.62963,10.777778,9.444445,5
229,104,19.777779,26.11111,19,5
33,99,15.481482,23.777779,24.88889,5
236,115,14.740741,22.222221,22.444445,5
34,93,14.814815,23.444445,25.88889,5
227,104,19.62963,26.11111,19.444445,5
46,131,1.407407,2.777778,4.111111,5
203,133,0.592593,1.777778,3.555556,5
223,62,6.444445,11.444445,15,5
35,112,16.185184,23.88889,23.11111,5
210,153,0,0,0,5
236,38,14.444445,22,22.666666,5
66,155,8.259259,12.666667,13.222222,5
161,144,0,0,0,5
142,111,28.74074,35.88889,21.444445,5
208,154,8.703704,13.888889,15.555555,5
160,110,31.62963,39.333336,23.11111,5
172,140,3.222222,5,5.333334,5
37,130,1.62963,3,4.111111,5
57,93,17.925926,27.11111,27.555555,5
252,137,0.740741,1.777778,3.111111,5
161,147,0,0,0,5
139,113,29.333334,37,23,5
42,135,2.407408,5.111111,8.111111,5
43,152,1.518519,2.888889,4.111111,5
166,135,1.407407,3.333333,5.777778,5
159,105,26.74074,34,21.777779,5
155,40,1.259259,1.555556,0.888889,5
202,129,2.296296,2.555556,0.777778,5
43,141,0.777778,2.333334,4.666666,5
54,134,0.518518,1.555556,3.111111,5
17,94,20.037037,28.666666,25.88889,5
214,143,0.666667,1.777778,3.333333,5
242,65,8.925926,14.333333,16.222221,5
152,152,1.407407,2.444444,3.111111,5
222,131,0,0,0,5
61,92,17.25926,25.777779,25.555555,5
187,36,7.518518,13,16.444445,5
161,89,3.111111,3.777778,2,5
56,141,0.185185,0.555556,1.111111,5
59,116,21.962963,29.555555,22.777779,5
53,134,6.962963,11.222222,12.777778,5
239,93,14.407408,22.88889,25.444445,5
177,130,1.185185,2.888889,5.111111,5
94,135,2.185185,4.888889,8.111111,5
64,176,50.77778,62.333332,34.666668,6
78,186,35.296295,43.88889,25.777779,6
124,191,59.74074,74.77778,45.11111,6
190,162,41.333332,51.11111,29.333334,6
202,182,55.074074,68.111115,39.11111,6
192,162,40.444443,49.444443,27,6
205,190,49.48148,60.666668,33.555557,6
99,198,58.333332,72.333336,42,6
174,188,50.407406,62,34.77778,6
116,184,31.703703,38,18.88889,6
175,188,55.77778,69.111115,40,6
137,163,39.296295,47.555557,24.777779,6
25,198,48.703705,61,36.88889,6
198,183,54.037037,66.55556,37.555557,6
60,196,51.148148,63.333332,36.555557,6
77,177,48.407406,59.333332,32.77778,6
204,177,32.88889,40.666668,23.333334,6
134,191,61.666668,76.66667,45,6
130,189,58.62963,73.333336,44.11111,6
95,191,60.25926,76.22222,47.88889,6
235,196,47.25926,58.555557,33.88889,6
4,210,49.74074,62.22222,37.444443,6
254,159,36.62963,46.22222,28.777779,6
154,189,59.925926,74.888885,44.88889,6
129,188,61.074074,76,44.77778,6
195,161,41.48148,51.11111,28.88889,6
223,161,42.037037,52.22222,30.555555,6
235,196,47.25926,58.555557,33.88889,6
105,193,60.11111,75.111115,45,6
106,191,63,79.55556,49.666668,6
86,197,63.22222,77.77778,43.666668,6
205,177,32.444443,40.333336,23.666666,6
227,196,47.185184,58.22222,33.11111,6
15,189,32.11111,40.333336,24.666666,6
188,190,48.88889,60,33.333332,6
185,188,50.185184,62.11111,35.77778,6
170,189,51.11111,63.333332,36.666668,6
252,176,52.925926,67,42.22222,6
186,162,44.074074,54.666668,31.777779,6
100,194,61.555557,76.22222,44,6
123,187,58.666668,72.55556,41.666668,6
247,159,35.77778,45,27.666666,6
168,187,58,71.44444,40.333332,6
64,186,30.777779,37.88889,21.333334,6
198,185,50.22222,61.333332,33.333332,6
173,190,50.444443,62.333332,35.666668,6
237,192,46.37037,57.666668,33.88889,6
115,195,57.11111,70.111115,39,6
137,182,34.925926,42.88889,23.88889,6
4,201,53.703705,67.22222,40.555557,6
105,193,60.11111,75.111115,45,6
138,188,60.333332,74.888885,43.666668,6
167,189,58.407406,72.44444,42.11111,6
119,196,53.333332,65.66667,37,6
180,179,35.48148,44.11111,25.88889,6
119,192,59.555557,74.77778,45.666668,6
121,189,62.074074,77.55556,46.444443,6
116,192,57.074074,72.111115,45.11111,6
229,195,47.703705,58.88889,33.555557,6
96,196,63.51852,79.111115,46.77778,6
205,190,49.48148,60.666668,33.555557,6
117,181,46.88889,56.88889,30,6
161,190,58.11111,71.111115,39,6
248,160,43.925926,57.11111,39.555557,6
214,161,40.444443,49.666668,27.666666,6
138,185,57.074074,71.111115,42.11111,6
204,161,44.074074,54.555557,31.444445,6
4,201,53.703705,67.22222,40.555557,6
32,206,57.62963,72.111115,43.444443,6
189,187,48.51852,59.88889,34.11111,6
77,185,32.555557,39.666668,21.333334,6
36,189,31.37037,38,19.88889,6
203,182,54.925926,68.111115,39.555557,6
133,181,41.25926,49.555557,24.88889,6
47,189,29.62963,36.555557,20.777779,6
62,200,61.037037,76.44444,46.22222,6
118,180,48.555557,59,31.333334,6
188,182,58,72.44444,43.333332,6
18,209,48.77778,60.77778,36,6
209,191,48.22222,58.666668,31.333334,6
105,189,61.407406,75.44444,42.11111,6
118,180,48.555557,59,31.333334,6
200,193,41.185184,50,26.444445,6
84,200,56.666668,70.22222,40.666668,6
57,199,54.962963,69.22222,42.77778,6
37,189,30,36.333336,19,6
186,188,49.962963,61.444443,34.444443,6
38,202,57.333332,71.55556,42.666668,6
200,189,49.666668,60.88889,33.666668,6
87,196,61.592594,75.66667,42.22222,6
156,188,61.25926,75.66667,43.22222,6
129,184,45.22222,54.444443,27.666666,6
53,176,50.296295,62.11111,35.444443,6
223,190,46.88889,57.77778,32.666668,6
218,178,59.62963,75.22222,46.77778,6
201,191,49.185184,59.77778,31.777779,6
63,203,58.48148,71.66667,39.555557,6
234,194,48.62963,60.333332,35.11111,6
134,194,58.962963,71.55556,37.77778,6
93,195,61.592594,76.66667,45.22222,6
110,196,52.48148,65,37.555557,6
50,199,55.666668,69.77778,42.333332,6
250,176,53.666668,67.66667,42,6
56,196,50.074074,62.22222,36.444443,6
147,193,51.74074,63,33.77778,6
171,187,48.37037,60.11111,35.22222,6
145,163,39.444443,47.77778,25,6
195,161,41.48148,51.11111,28.88889,6
36,207,56.814816,70.111115,39.88889,6
169,184,56.25926,69,38.22222,6
183,182,58.962963,73.333336,43.11111,6
38,200,55.962963,70.22222,42.77778,6
116,184,31.703703,38,18.88889,6
32,173,43.592594,52.88889,27.88889,6
178,185,49.037037,60.666668,34.88889,6
181,162,42.185184,51.333332,27.444445,6
165,186,49.51852,61.11111,34.77778,6
215,182,54.185184,67.22222,39.11111,6
177,190,52.407406,64.55556,36.444443,6
189,184,50.592594,62.333332,35.22222,6
180,186,49.62963,61.333332,35.11111,6
73,201,58.703705,72.22222,40.555557,6
142,182,34.51852,42.22222,23.11111,6
141,163,40.703705,48.88889,24.555555,6
28,188,29.962963,36.444443,19.444445,6
227,195,47.74074,58.555557,32.444443,6
240,192,45.962963,58.11111,36.444443,6
93,190,53.592594,66.88889,39.88889,6
96,193,62.703705,78.77778,48.22222,6
223,175,57.851852,72.77778,44.77778,6
102,179,49.185184,59.77778,31.777779,6
252,201,40.296295,49,26.11111,6
132,182,43.51852,52.555557,27.11111,6
18,204,57.88889,72,42.333332,6
70,177,49.444443,61,34.666668,6
10,190,32.962963,41.11111,24.444445,6
149,182,39.851852,47.333332,22.444445,6
124,191,59.74074,74.77778,45.11111,6
112,197,50.333332,62.22222,35.666668,6
160,187,49.48148,60.88889,34.22222,6
86,179,50.555557,62.11111,34.666668,6
219,176,60.296295,75.66667,46.11111,6
2,171,45.77778,56.333332,31.666666,6
239,174,57.851852,73.22222,46.11111,6
251,173,56.77778,71.55556,44.333332,6
202,193,41.703705,50.666668,26.88889,6
167,189,58.407406,72.44444,42.11111,6
28,204,55.88889,69.22222,40,6
54,176,50.666668,62.666668,36,6
99,184,31.518518,38.77778,21.777779,6
4,189,26.444445,33,19.666666,6
83,198,59.77778,74,42.666668,6
136,193,60.703705,74.888885,42.555557,6
197,161,42.37037,51.666668,27.88889,6
62,202,60.48148,74.888885,43.22222,6
249,173,55.185184,69.55556,43.11111,6
142,185,47.814816,58.22222,31.222221,6
134,187,59.37037,74.111115,44.22222,6
23,188,30.592592,37.77778,21.555555,6
64,196,49.88889,61.444443,34.666668,6
35,189,31.925926,38.555557,19.88889,6
142,182,43.62963,52.88889,27.777779,6
236,193,49.11111,61.22222,36.333332,6
143,186,54.962963,67.88889,38.77778,6
24,172,42.037037,50.333332,24.88889,6
236,194,50.11111,62.444443,37,6
142,163,40.444443,48.555557,24.333334,6
231,160,40.88889,51.77778,32.666668,6
235,195,48.333332,59.666668,34,6
93,190,53.592594,66.88889,39.88889,6
87,196,61.592594,75.66667,42.22222,6
52,196,46.074074,57.11111,33.11111,6
180,162,41.48148,50.555557,27.222221,6
78,201,56.444443,68.66667,36.666668,6
48,202,58,71,39,6
10,207,52.11111,64.88889,38.333332,6
7,203,54,67.66667,41,6
187,162,43.22222,53.666668,31.333334,6
219,176,60.296295,75.66667,46.11111,6
205,190,49.48148,60.666668,33.555557,6
77,186,34.962963,43.444443,25.444445,6
142,182,34.51852,42.22222,23.11111,6
11,200,53.555557,67.333336,41.333332,6
5,210,51.296295,64.333336,39.11111,6
42,203,54.51852,67.111115,37.77778,6
121,192,60.814816,76.44444,46.88889,6
42,188,30.777779,38.11111,22,6
252,201,40.296295,49,26.11111,6
153,192,53.444443,65,34.666668,6
229,175,33,41,24,6
168,184,48.25926,58.666668,31.222221,6
63,201,61.62963,76.44444,44.444443,6
88,180,50.407406,62.333332,35.77778,6
225,181,55.333332,68.77778,40.333332,6
24,188,30.62963,38,22.11111,6
217,195,45.074074,55.555557,31.444445,6
137,182,34.925926,42.88889,23.88889,6
119,191,59.592594,75.22222,46.88889,6
198,183,54.037037,66.55556,37.555557,6
204,194,41.037037,49.77778,26.222221,6
183,185,44.962963,55,30.11111,6
114,193,57.814816,72.55556,44.22222,6
182,186,48.444443,59.88889,34.333332,6
185,186,48.22222,58.88889,32,6
172,183,56.333332,70,41,6
162,190,57.333332,70,38,6
123,186,51.77778,63.666668,35.666668,6
104,191,63.074074,79.22222,48.444443,6
247,174,56.185184,70.88889,44.11111,6
73,194,60.77778,76.111115,46,6
65,176,49.74074,61,33.77778,6
16,190,29.62963,36.88889,21.777779,6
25,208,55.62963,70.333336,44.11111,6
202,193,41.703705,50.666668,26.88889,6
86,193,61.407406,76.55556,45.444443,6
137,182,34.925926,42.88889,23.88889,6
22,200,54.703705,69,42.88889,6
1,189,23.592592,29.333334,17.222221,6
174,181,59.074074,74.22222,45.444443,6
118,182,45,54.333332,28,6
37,165,35.814816,42.88889,21.222221,6
169,190,52.555557,65,37.333332,6
139,187,60.444443,74.77778,43,6
4,189,26.444445,33,19.666666,6
169,186,49.444443,61.11111,35,6
191,180,60.074074,75.44444,46.11111,6
250,196,47.77778,58.77778,33,6
233,197,49.74074,61.444443,35.11111,6
194,183,54.74074,67.77778,39.11111,6
181,186,48.814816,60.444443,34.88889,6
196,161,41.962963,51.22222,27.777779,6
201,183,52.62963,65.111115,37.444443,6
190,186,50.074074,60.22222,30.444445,6
38,189,29.074074,35.22222,18.444445,6
61,197,49.592594,61.555557,35.88889,6
234,175,57.77778,72.66667,44.666668,6
13,191,25.296297,29.88889,13.777778,6
239,160,45.148148,58.333332,39.555557,6
253,192,47.51852,59.22222,35.11111,6
45,188,33.333332,41.333336,24,6
224,190,47.48148,58.666668,33.555557,6
5,210,51.296295,64.333336,39.11111,6
86,197,63.22222,77.77778,43.666668,6
248,200,46.11111,56.555557,31.333334,6
177,181,60.62963,75.66667,45.11111,6
103,185,30.88889,37,18.333334,6
254,159,36.62963,46.22222,28.777779,6
240,195,48.851852,60.666668,35.444443,6
24,205,56.074074,69.77778,41.11111,6
244,194,49.74074,61.666668,35.77778,6
135,185,47.962963,57.333332,28.11111,6
226,176,56.925926,71.44444,43.555557,6
253,201,43.962963,53.88889,29.777779,6
67,194,58.814816,72.55556,41.22222,6
178,185,49.037037,60.666668,34.88889,6
173,186,53.444443,65.88889,37.333332,6
176,187,54.77778,68,39.666668,6
123,183,32.25926,39.11111,20.555555,6
197,182,55.851852,69.111115,39.77778,6
166,185,54.22222,67.22222,39,6
20,189,34.11111,42.77778,26,6
28,188,29.962963,36.444443,19.444445,6
23,172,42.333332,51.22222,26.666666,6
142,183,43.185184,52,26.444445,6
201,161,41.814816,51.444443,28.88889,6
251,195,47.925926,59.22222,33.88889,6
53,198,51.666668,64.22222,37.666668,6
189,187,48.51852,59.88889,34.11111,6
147,182,43.592594,52.555557,26.88889,6
179,162,40.296295,49.22222,26.777779,6
190,188,49.703705,61.77778,36.22222,6
151,163,40,48,24,6
76,200,56.37037,69.66667,39.88889,6
167,190,51.074074,63.22222,36.444443,6
145,185,56.25926,69.88889,40.88889,6
114,184,31.185184,37.11111,17.777779,6
250,160,42.814816,55.333332,37.555557,6
77,185,32.555557,39.666668,21.333334,6
68,198,58.074074,71.888885,41.444443,6
149,163,41.666668,51.333332,29,6
249,178,47.962963,58.88889,32.77778,6
148,192,58.11111,72,41.666668,6
228,191,49.22222,60.555557,34,6
229,195,47.703705,58.88889,33.555557,6
139,185,59.148148,73.44444,42.88889,6
70,197,54.851852,68,39.444443,6
61,202,61.62963,76,43.11111,6
134,187,59.37037,74.111115,44.22222,6
214,195,46.555557,57.333332,32.333332,6
137,190,60.444443,75.55556,45.333332,6
250,176,53.666668,67.66667,42,6
178,183,55.74074,69.66667,41.77778,6
112,197,50.333332,62.22222,35.666668,6
10,172,44.77778,54.666668,29.666666,6
71,197,55.444443,69.55556,42.333332,6
252,195,47.666668,58.77778,33.333332,6
62,177,51.074074,63.11111,36.11111,6
163,166,16.962963,16.333334,-1.888889,7
57,229,14.62963,13.555555,-3.222222,7
158,219,14.888889,13.555555,-4,7
46,235,10.888889,9.333334,-4.666666,7
93,231,12.296296,11.111111,-3.555556,7
172,218,14.925926,13.777778,-3.444444,7
28,162,25.11111,26.11111,3,7
44,187,15.222222,12.777778,-7.333334,7
4,208,14.777778,12.222222,-7.666666,7
215,235,9.185185,8,-3.555556,7
36,243,13.333333,12.111111,-3.666667,7
208,240,14.148149,13,-3.444444,7
252,181,16.296297,13.888889,-7.222222,7
20,248,13.444445,12.111111,-4,7
26,211,16.37037,14.666667,-5.111111,7
242,183,15.37037,12.444445,-8.777778,7
238,211,20.518518,19.222221,-3.888889,7
222,189,17.296297,14.111111,-9.555555,7
115,182,17.592592,14,-10.777778,7
85,223,14.740741,11.555555,-9.555555,7
153,208,16.851852,16,-2.555556,7
110,174,13.481482,12.555555,-2.777778,7
200,245,16.11111,15,-3.333333,7
52,170,25.444445,25.333334,-0.333333,7
74,215,6.925926,4.444445,-7.444445,7
73,164,23.148148,19.11111,-12.111111,7
217,245,9.740741,7.111111,-7.888889,7
186,173,17.148148,15.555555,-4.777778,7
10,196,15.333333,11.444445,-11.666667,7
29,184,13.62963,11.333333,-6.888889,7
157,221,12.111111,8.111112,-12,7
117,246,15.444445,14.333333,-3.333333,7
44,233,14.481482,11.333333,-9.444445,7
199,220,6.62963,5,-4.888889,7
225,222,14,13.666667,-1,7
164,178,23.814816,21.11111,-8.111111,7
63,179,11.814815,9.444445,-7.111111,7
116,245,14.222222,13.111111,-3.333333,7
117,224,20.25926,17.777779,-7.444445,7
80,203,12.407408,9,-10.222222,7
24,215,18.074074,15.444445,-7.888889,7
63,201,7.777778,5.555555,-6.666666,7
116,211,13.740741,12.333333,-4.222222,7
29,195,16.037037,13.333333,-8.111111,7
227,222,9.333333,7.666666,-5,7
204,156,23.703703,25.444445,5.222222,7
34,242,14.814815,15.666667,2.555556,7
205,204,19,17.11111,-5.666666,7
19,184,14.222222,11,-9.666667,7
108,212,8.037037,6.777778,-3.777778,7
2,198,12.185185,10.555555,-4.888889,7
103,237,8,5.666666,-7,7
20,170,19.555555,18.88889,-2,7
29,195,16.037037,13.333333,-8.111111,7
4,188,15.740741,14,-5.222222,7
80,184,17.62963,17.11111,-1.555556,7
103,226,13.481482,11.888889,-4.777778,7
245,176,18.481482,17,-4.444445,7
8,226,18,15.777778,-6.666666,7
242,164,19.814816,18.777779,-3.111111,7
188,186,18.518518,18.222221,-0.888889,7
251,215,12.407408,11.555555,-2.555556,7
51,237,14.148149,13,-3.444444,7
85,225,16.185184,12.777778,-10.222222,7
210,232,8.814815,7.222222,-4.777778,7
180,224,15.185185,13.333333,-5.555555,7
192,239,15.148149,14.555555,-1.777778,7
247,197,6,4,-6,7
146,201,10.666667,7,-11,7
107,210,15.111111,14.222222,-2.666667,7
248,149,19,19.777779,2.333333,7
234,161,19.037037,17,-6.111111,7
2,245,6.407407,6,-1.222222,7
196,244,7.740741,7,-2.222222,7
145,170,16.407408,16.88889,1.444444,7
52,185,19.25926,18.222221,-3.111111,7
221,195,14.740741,12.444445,-6.888889,7
115,183,19.851852,19,-2.555556,7
160,168,25.11111,23,-6.333334,7
106,193,14.444445,12.555555,-5.666666,7
212,235,25.88889,24,-5.666666,7
220,220,6.444445,5.333334,-3.333333,7
145,152,25.037037,25.777779,2.222222,7
9,236,11.074074,9.444445,-4.888889,7
170,226,11.888889,8,-11.666667,7
156,181,11.666667,9.777778,-5.666666,7
107,226,7.851852,6.555555,-3.888889,7
196,241,8.259259,7,-3.777778,7
245,238,8.925926,6.555555,-7.111111,7
62,223,6.666666,4.666667,-6,7
186,173,17.148148,15.555555,-4.777778,7
99,160,28.037037,29.666666,4.888889,7
200,250,9.222222,7.333334,-5.666666,7
197,236,16.074074,16.666668,1.777778,7
119,181,21.407408,19.666668,-5.222222,7
224,242,11.740741,10.777778,-2.888889,7
71,180,22.333334,21.444445,-2.666667,7
233,184,11.851851,9.888889,-5.888889,7
48,173,19.222221,16.444445,-8.333333,7
89,221,14.074074,12.444445,-4.888889,7
114,238,13.62963,10.666667,-8.888889,7
68,172,30.11111,30.11111,0,7
117,224,20.25926,17.777779,-7.444445,7
6,217,14.555555,13.333333,-3.666667,7
52,170,25.444445,25.333334,-0.333333,7
225,244,12.259259,9.333334,-8.777778,7
223,185,12.962963,9.777778,-9.555555,7
166,222,10.481482,6.666666,-11.444445,7
116,245,16.37037,14.333333,-6.111111,7
63,220,8.185185,6.444445,-5.222222,7
144,169,17.11111,18,2.666667,7
169,199,14.518518,14.555555,0.111111,7
207,215,23.814816,22.666666,-3.444444,7
62,223,6.666666,4.666667,-6,7
89,221,14.074074,12.444445,-4.888889,7
164,202,15.111111,14.777778,-1,7
23,237,5.851852,4.555555,-3.888889,7
130,189,12,10.111111,-5.666666,7
88,211,10.814815,7.666666,-9.444445,7
129,176,22.74074,19.777779,-8.888889,7
206,233,26.814816,25.11111,-5.111111,7
32,240,12.148149,9.333334,-8.444445,7
119,169,25.962963,25,-2.888889,7
241,218,8.444445,7.333334,-3.333333,7
243,166,13.37037,12.111111,-3.777778,7
102,203,9.777778,6.444445,-10,7
114,242,24.074074,22.444445,-4.888889,7
236,240,22.481482,19.777779,-8.111111,7
17,229,13.703704,11.111111,-7.777778,7
25,199,17.518518,17.88889,1.111111,7
140,181,19.296297,18.444445,-2.555556,7
57,177,19.592592,18.444445,-3.444444,7
45,185,18.666666,17.11111,-4.666666,7
240,190,20.11111,17.555555,-7.666666,7
63,201,7.777778,5.555555,-6.666666,7
46,238,13.259259,12.666667,-1.777778,7
176,233,12.481482,8.333334,-12.444445,7
233,211,15.444445,15.222222,-0.666667,7
75,240,21.148148,17.88889,-9.777778,7
163,177,24.518518,21.444445,-9.222222,7
209,249,10.518518,8.111112,-7.222222,7
237,191,7.333334,5.444445,-5.666666,7
196,182,19.88889,18.11111,-5.333334,7
186,218,13.703704,12.666667,-3.111111,7
120,227,12.62963,11,-4.888889,7
168,209,22.518518,20.88889,-4.888889,7
212,234,7.111111,4.222222,-8.666667,7
208,240,14.148149,13,-3.444444,7
55,209,12.518518,10.333334,-6.555555,7
153,204,19.407408,16.88889,-7.555555,7
30,251,20.666666,17.777779,-8.666667,7
152,220,14.62963,13.111111,-4.555555,7
197,229,17.74074,17.88889,0.444444,7
231,198,15.814815,14.222222,-4.777778,7
252,194,18.555555,15.333333,-9.666667,7
56,243,6.481482,4.888889,-4.777778,7
135,211,17.962963,16.333334,-4.888889,7
235,249,22.851852,21.222221,-4.888889,7
192,157,18.333334,17.222223,-3.333333,7
136,216,15.074074,13.222222,-5.555555,7
115,202,15.148149,14,-3.444444,7
116,203,19.518518,17.666668,-5.555555,7
21,232,13.555555,12.333333,-3.666667,7
183,157,19.666666,18.666668,-3,7
10,223,15.037037,12.888889,-6.444445,7
162,227,13.962963,14.444445,1.444444,7
90,189,12.888889,9.444445,-10.333333,7
90,237,22.222221,19.666668,-7.666666,7
72,235,15.074074,15,-0.222222,7
158,195,11.703704,8.555555,-9.444445,7
71,180,22.333334,21.444445,-2.666667,7
242,183,15.37037,12.444445,-8.777778,7
23,219,13.37037,12,-4.111111,7
47,209,11.62963,9.222222,-7.222222,7
140,161,15.740741,14.333333,-4.222222,7
238,180,13.592592,11.888889,-5.111111,7
116,238,8.518518,5.666666,-8.555555,7
182,197,12.851851,12.777778,-0.222222,7
200,215,23.037037,22.555555,-1.444444,7
112,201,21.296297,20.333334,-2.888889,7
103,174,23.185184,19.88889,-9.888889,7
158,186,12.074074,10.777778,-3.888889,7
86,187,13.740741,10.333334,-10.222222,7
115,156,24.25926,26,5.222222,7
215,219,13.222222,10.222222,-9,7
234,177,16.25926,15.444445,-2.444444,7
186,218,13.703704,12.666667,-3.111111,7
152,247,21.925926,25.11111,9.555555,7
121,237,7.481482,5.111111,-7.111111,7
111,235,15.62963,15.888889,0.777778,7
131,234,5.740741,4.444445,-3.888889,7
93,236,12.518518,10.777778,-5.222222,7
44,157,24.296297,24.222221,-0.222222,7
173,219,5.592593,4.333334,-3.777778,7
170,185,10.740741,9.777778,-2.888889,7
211,206,16.074074,14.555555,-4.555555,7
49,240,20.444445,18.777779,-5,7
233,184,11.851851,9.888889,-5.888889,7
36,243,13.333333,12.111111,-3.666667,7
200,165,17.333334,16.444445,-2.666667,7
72,191,15.185185,14.888889,-0.888889,7
103,216,14.555555,13.666667,-2.666667,7
42,200,7.703704,5.888889,-5.444445,7
21,216,16.555555,14,-7.666666,7
72,191,15.185185,14.888889,-0.888889,7
94,246,22.814816,19.666668,-9.444445,7
222,194,20.185184,17.88889,-6.888889,7
101,197,21.25926,18.777779,-7.444445,7
58,232,14.703704,13.555555,-3.444444,7
233,211,15.444445,15.222222,-0.666667,7
124,201,17.88889,14.888889,-9,7
97,176,22.185184,19.777779,-7.222222,7
34,196,15.703704,15.111111,-1.777778,7
71,187,18.666666,16.222223,-7.333334,7
200,250,9.222222,7.333334,-5.666666,7
75,226,16.703703,13,-11.111111,7
140,247,8.111111,5.888889,-6.666666,7
232,175,15.37037,13.555555,-5.444445,7
214,246,17.518518,15.444445,-6.222222,7
126,237,5.777778,4.222222,-4.666666,7
47,215,17.185184,15.666667,-4.555555,7
2,245,6.407407,6,-1.222222,7
151,187,11.62963,9.666667,-5.888889,7
16,246,9.407408,10.111111,2.111111,7
191,165,14.296296,14.111111,-0.555556,7
226,233,11.703704,11,-2.111111,7
154,249,18,15.666667,-7,7
60,181,19.62963,17.88889,-5.222222,7
76,198,14.555555,11.777778,-8.333333,7
37,196,13.37037,10.444445,-8.777778,7
132,223,16.518518,13.444445,-9.222222,7
115,183,18.11111,17.333334,-2.333333,7
244,193,16.185184,14.222222,-5.888889,7
58,217,11.925926,9,-8.777778,7
37,167,14.074074,16.777779,8.111111,7
114,181,19.925926,18.777779,-3.444444,7
237,191,7.333334,5.444445,-5.666666,7
72,222,14.962963,13.111111,-5.555555,7
103,216,7.074074,5,-6.222222,7
197,156,16.925926,15.555555,-4.111111,7
111,246,25.88889,22.444445,-10.333333,7
159,210,12.962963,12,-2.888889,7
38,241,14.333333,14,-1,7
11,163,19.814816,16.666668,-9.444445,7
212,160,23.25926,23.444445,0.555556,7
200,215,23.037037,22.555555,-1.444444,7
62,224,14.62963,11.444445,-9.555555,7
215,190,19.88889,17.11111,-8.333333,7
34,164,11.333333,10.333334,-3,7
204,156,23.703703,25.444445,5.222222,7
94,215,17.185184,14.333333,-8.555555,7
138,203,11.259259,8.111112,-9.444445,7
91,247,12.62963,12.444445,-0.555556,7
174,178,19.555555,18.11111,-4.333334,7
93,236,12.518518,10.777778,-5.222222,7
34,169,12.814815,9.777778,-9.111111,7
145,248,26.88889,25.11111,-5.333334,7
161,176,13,11.777778,-3.666667,7
63,220,8.185185,6.444445,-5.222222,7
6,174,19.074074,17.777779,-3.888889,7
131,208,16.185184,15,-3.555556,7
124,183,18.185184,17.11111,-3.222222,7
209,249,8.555555,7.555555,-3,7
27,248,15.296296,12.888889,-7.222222,7
76,249,13.37037,13.111111,-0.777778,7
103,216,14.555555,13.666667,-2.666667,7
47,232,12.703704,9,-11.111111,7
230,180,13.851851,13.111111,-2.222222,7
162,237,13.222222,10,-9.666667,7
214,236,16.592592,14.666667,-5.777778,7
47,175,23.74074,23.777779,0.111111,7
39,246,15.37037,13.111111,-6.777778,7
35,167,19.037037,15.666667,-10.111111,7
128,175,23.777779,21.777779,-6,7
81,229,10.925926,10.666667,-0.777778,7
