@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
80,0,4.888889,14.829629,10.037037,-10.444445,15.222222,15.111111,3
115,0,2,0.966091,14.777778,-19,24.333334,22.88889,3
96,0,2.222222,2.962964,3.555556,-8,12.666667,7.777778,3
131,0,0.444444,0.807373,0.740741,-1.555556,3.111111,1.777778,3
92,0.111111,4.111111,4.63641,12.666667,-11.666667,18,18.666668,3
136,0,3.111111,2.810035,19.444445,-7.666666,19,26.666666,3
133,0,0.222222,0.02963,0.740741,-2.222222,4.444445,2.222222,3
116,0,1.277778,0.854184,18.74074,-20.88889,32.444443,29.555555,3
110,0,0.333333,0.088889,1.666667,-4.666666,8.333333,4.444445,3
110,0,2.333333,2.905932,17.222221,-24,35.333332,29,3
124,0,3.444445,14.962965,3,-4.666666,8.666667,5.888889,3
131,0,0,0,0,0,0,0,3
108,0,1.277778,0.64693,1.851852,-3.888889,4.444445,3.333333,3
88,0,1.5,1.366667,3.296296,-7.888889,13.111111,7.666666,3
138,0,0.722222,0.64693,1.148148,-3.111111,4.888889,2.777778,3
100,0,2.388889,1.440741,6.074074,-9.888889,16.444445,11.555555,3
122,0,3.666667,4.033196,19.88889,-6,15.666667,26.444445,3
125,0,0.333333,0.298142,1.148148,-3.444444,5.888889,3.111111,3
99,0,3.055555,4.462964,6.740741,-9.888889,14.444445,11.555555,3
140,0,0.722222,0.443053,8.333333,-13.666667,17,14,3
120,0,0.5,0.477778,1.518519,-4.222222,7.777778,4.111111,3
91,0,1.611111,4.374074,3.888889,-9,12.666667,8.111112,3
126,0,0.722222,0.534027,11.185185,-17.88889,26.444445,20,3
109,0,0.888889,0.251852,4.296296,-8.555555,12.444445,8.444445,3
72,0,1.277778,0.818518,4.518518,-8.888889,14.777778,9.444445,3
87,0,1.555556,1.962613,2.925926,-5.111111,8.222222,5.666666,3
141,0,1.388889,1.351853,3.259259,-8.444445,13.222222,7.666666,3
95,0,2.111111,3.62963,9.518518,-14.222222,17.777779,15.444445,3
87,0.111111,11.166667,84.87777,17.11111,-14.666667,19,23.444445,3
108,0,6.388889,22.507414,8.666667,-10.666667,16.333334,14.111111,3
101,0.111111,3.388889,27.97407,10.185185,-13.222222,16.11111,15.555555,3
80,0,21.055555,530.5518,68.77778,-25.333334,32.333332,79.55556,3
113,0.111111,2.944445,4.122656,27.88889,-32.333332,49,44.22222,3
126,0,7,3.870114,10.185185,-15.888889,21.11111,17.222223,3
137,0,0.444444,0.501848,1.148148,-2.777778,4.555555,2.666667,3
120,0,2.166667,1.986063,19.074074,-25.555555,42.11111,33.11111,3
98,0,1.222222,1.718519,4.666666,-10.333333,13.666667,9.222222,3
89,0,4,9.555554,10.481482,-14.111111,19.88889,17.11111,3
135,0,0.222222,0.118519,0.222222,-0.666667,1.333333,0.666667,3
143,0,1.5,0.122222,4.185185,-9.888889,15.777778,9.444445,3
136,0,0.555555,1.096296,1.111111,-3,5.666666,3,3
85,0,3.277778,4.418521,8.185185,-13.888889,20.11111,14.888889,3
79,0,1.277778,0.862963,4.851852,-8.555555,13.111111,9.222222,3
71,0,13.055554,10.382501,31.851852,-18.88889,25.11111,40.22222,3
76,0,1.777778,0.918519,8.259259,-13.444445,15.222222,13.333333,3
116,0,0.944445,0.240741,2.814815,-6.777778,8.555555,5.666666,3
103,0,0.666667,0.577778,2.148148,-6.111111,10.555555,5.666666,3
103,0,1.777778,2.12568,3.851852,-5.888889,7.111111,6.222222,3
123,0,0.611111,0.374074,1.185185,-3.555556,6.444445,3.333333,3
81,0.111111,4.111111,8.740745,12.481482,-14.444445,19.222221,18.88889,3
120,0,2.166667,1.986063,19.074074,-25.555555,42.11111,33.11111,3
145,0,0.277778,0.196296,0.851852,-1.555556,1.777778,1.444444,3
135,0,0.388889,0.240741,0.962963,-2.888889,5.444445,2.777778,3
107,0,4.666666,3.733333,8.703704,-11.444445,17.555555,14.555555,3
112,0,0.333333,0.421637,0.444444,-1.333333,2.333333,1.222222,3
81,0,12.166667,267.45554,21.333334,-22,27.666666,30.555555,3
105,0.111111,10.722224,16.507421,42.851852,-21.222221,29.444445,52.666668,3
135,0,0.555555,0.207407,0.740741,-2.222222,4.111111,2.111111,3
118,0,0.277778,0.151852,0.703704,-2.111111,3.888889,2,3
114,0,0.833333,0.122222,1.740741,-2.888889,6.444445,3.888889,3
102,0,0.555555,0.207407,3.37037,-8.444445,12.888889,7.666666,3
123,0,0.333333,0.133333,1.37037,-4.111111,7.222222,3.777778,3
114,0,0.833333,0.433333,1.851852,-5.222222,8.444445,4.666667,3
139,0,0.166667,0.077778,0.444444,-1.333333,2.666667,1.333333,3
144,0,0.444444,0.118518,1.148148,-3.444444,6.888889,3.444444,3
121,0,1.055556,0.418519,3.703704,-8.777778,12.222222,7.777778,3
136,0,1.833333,1.149879,8,-11.666667,15.666667,13.222222,3
98,0,0.611111,0.611616,2.037037,-4.444445,4.555555,3.555556,3
96,0,2.333333,3.6,3.777778,-8.333333,12.666667,8,3
121,0,0.277778,0.062963,1.148148,-3.444444,6.555555,3.333333,3
130,0,0.333333,0,0.777778,-2.333333,4.666666,2.333334,3
69,0,3.611111,45.929623,11.074074,-12.555555,14.777778,16,3
66,0,8.666665,9.089677,39.88889,-22.666666,29,49.555557,3
81,0,22.388887,189.44075,41.925926,-26.444445,40.88889,55.555557,3
133,0,0.055556,0.018519,0.481482,-1.444444,2.888889,1.444444,3
99,0,0.777778,0.82963,2.037037,-5.777778,10.555555,5.555555,3
109,0,2.222222,1.229631,5.666666,-9.333333,12,9.666667,3
124,0,3.444445,14.962965,3,-4.666666,8.666667,5.888889,3
138,0,0.444445,1.185186,0.296296,-0.555556,1.111111,0.666667,3
124,0,1.111111,1.140741,1.148148,-3.111111,4.888889,2.777778,3
77,0,1.833333,1.811111,7.703704,-13.444445,16.222221,13.111111,3
134,0,0.5,0.182574,1.777778,-5,6.333334,3.888889,3
120,0,5.666667,46.933327,6.962963,-10.888889,17.444445,12.777778,3
120,0,0.333333,0.088889,1.148148,-2.777778,5.555555,3,3
124,0,0.277778,0.107407,0.666667,-2,4,2,3
108,0.111111,25.5,12.795401,49.814816,-24.11111,33.88889,61.11111,3
102,0,1.111111,1.22963,4.037037,-9.111111,13.222222,8.444445,3
123,0,0.722222,0.862963,1.074074,-2.888889,4.777778,2.666667,3
124,0,1.5,0.433334,2.814815,-5.444445,8.222222,5.555555,3
120,0,0.833333,0.344444,1.925926,-5.111111,7.555555,4.444445,3
137,0,0.388889,0.107407,0.666667,-2,4,2,3
115,0,0.666667,0.488889,2.703704,-6.444445,8.888889,5.666666,3
83,0,0.833333,0.547722,3.703704,-6.444445,6.888889,6,3
133,0,0.555555,0.172133,0.962963,-2.888889,5.444445,2.777778,3
136,0,3.888889,4.193469,12.185185,-16.555555,26.11111,20.88889,3
145,0,0.277778,0.196296,0.851852,-1.555556,1.777778,1.444444,3
122,0.111111,7.388889,64.95186,6.62963,-9.888889,14.111111,11.333333,3
115,0,3.333333,3.10555,26.037037,-22.777779,38.88889,39,3
98,0,0.388889,0.151852,1.407407,-4.222222,8.111111,4.111111,3
132,0,0.444444,0.344265,1.296296,-3.888889,6.444445,3.444444,3
115,0,1.166667,0.344445,1.888889,-5,8.333333,4.666667,3
136,0,6.722223,3.708349,15.518518,-19.555555,29.444445,25.333334,3
96,0,0.944445,0.507407,3.814815,-8.111111,14.222222,8.555555,3
141,0,2.388889,1.540803,12.666667,-14.333333,17.666666,18.555555,3
120,0,0.444444,0.340741,1.444444,-4.333334,7.666666,4,3
116,0,0.777778,0.696296,1.962963,-5.222222,9.111111,5,3
122,0,1.722222,7.84074,2.259259,-5.111111,8.888889,5.222222,3
145,0,0.888889,1.674074,2.074074,-4.222222,4.444445,3.555556,3
83,0,24.555555,688.0741,23.296297,-10.555555,15.777778,28.555555,3
137,0.111111,4.277778,18.685184,5,-7.333334,12,9,3
116,0,1.333333,0.311111,3,-6.333334,9,6,3
84,0,3.055556,3.974073,4.555555,-9,13.333333,9,3
144,0,0.388889,0.151852,0.962963,-2.888889,5.777778,2.888889,3
120,0,0.944445,0.250924,3.518518,-7.222222,9.111111,6.555555,3
117,0,1.555555,0.962964,1.333333,-3.333333,6.666666,3.555556,3
95,0,1.222222,0.474074,3.518518,-7.888889,11.111111,7.222222,3
151,0,3.833333,11.055564,30.481482,-22.11111,36.88889,42.77778,4
112,0,0.611111,0.250924,59.148148,-20.777779,42.555557,73.333336,4
101,0,1.111112,0.779363,45.037037,-18.11111,36.22222,57.11111,4
73,0,1.055555,0.928958,40.185184,-13.555555,28.777779,49.77778,4
108,0,4.611111,3.498677,58.074074,-16.222221,34.444443,69.55556,4
34,0,1.111111,1.223231,54.25926,-24.11111,48.22222,70.333336,4
69,0,0.722222,0.490654,40.666668,0.666667,11.666667,44.555557,4
120,0,2.222221,2.083445,60.037037,-9.444445,27.88889,69.333336,4
122,0,1.5,0.877778,36.185184,-10.555555,23.444445,44,4
126,0,0.388889,0.062963,36.185184,-7.888889,20.444445,43,4
87,0,1.88889,1.259042,64.03704,-24.777779,48.88889,80.333336,4
32,0,1.111111,1.047041,59.48148,-15.777778,34.22222,70.88889,4
128,0,1.166667,0.888194,49.925926,-21.777779,42.88889,64.22222,4
159,0,2.5,0.522222,6.62963,-4.555555,10.444445,10.111111,4
77,0,1.555555,2.74074,40.22222,-9,24,48.22222,4
126,0,0.666667,0.4,20.555555,-13.333333,24.333334,28.666666,4
104,0,6.611111,1.420747,55.74074,-20.555555,41.444443,69.55556,4
158,0,2.166667,1.633334,8.444445,-4.333334,11.333333,12.222222,4
115,0,3.555556,1.809441,28.851852,-11.888889,23.777779,36.77778,4
147,0,1.555556,1.274076,27.222221,-20,34.333332,38.666668,4
80,0,1.333333,0.711111,40.51852,-8.222222,21.444445,47.666668,4
128,0,21.333334,5.955534,35.592594,-10.444445,24.555555,43.77778,4
82,0,1.055555,0.41852,38.88889,-13,28.666666,48.444443,4
93,0,1.611109,0.772203,62.851852,-24.222221,49.11111,79.22222,4
13,0,0.22222,0.172131,70.37037,-29.11111,53.22222,88.111115,4
160,0,3.000001,4.044447,22.851852,-13.888889,26.11111,31.555555,4
162,0,1.388889,1.12963,10.037037,-6.111111,13.555555,14.555555,4
135,0,2.388887,3.262958,69.92593,-18.777779,41.88889,83.888885,4
156,0,2.055556,2.640739,21,-12.666667,24.666666,29.222221,4
65,0,2.222222,1.655519,60.62963,-20.88889,41.77778,74.55556,4
102,0,11.055557,73.70736,56.77778,-17,37,69.111115,4
127,0,2.444444,4.385187,40.74074,-8.222222,22.444445,48.22222,4
154,0.111111,3.055555,3.832126,50.703705,-18.444445,39.88889,64,4
66,0,2.055556,0.95258,42.592594,-4.777778,15.555555,47.77778,4
50,0,1.166667,0.960323,65.111115,-23.333334,45.666668,80.333336,4
129,0,2.277779,0.862963,51,-12.333333,29,60.666668,4
126,0,0.666667,0.4,20.555555,-13.333333,24.333334,28.666666,4
73,0,0.944444,0.32963,58.814816,-14.444445,33.88889,70.111115,4
129,0,2.055556,1.143417,62.407406,-24.555555,46.77778,78,4
149,0,2.5,3.322223,16.814816,-10.111111,20.88889,23.777779,4
110,0,18.444445,375.09625,50.666668,-13.666667,29.333334,60.444443,4
134,0,2.111113,1.12875,44.703705,-22.777779,40.555557,58.22222,4
99,0,0.777778,0.455422,51.88889,0,12.333333,56,4
123,0,0.888888,0.385186,19.296297,-10.888889,21.11111,26.333334,4
103,0,1,0.400001,64.44444,-18.333334,41,78.111115,4
80,0,1.333333,0.711111,40.51852,-8.222222,21.444445,47.666668,4
133,0,2.388889,2.379698,36.77778,-14.333333,28.666666,46.333332,4
66,0,1.277778,0.82776,42.11111,-1.666667,11.333333,45.88889,4
107,0,2.055555,1.526312,29.222221,-7,20,35.88889,4
139,0,6.888889,6.962952,16.37037,-11.777778,21.88889,23.666666,4
65,0,1.388887,1.23678,56.703705,-12.111111,23.222221,64.44444,4
75,0,1.555556,0.91084,39.703705,-11.777778,25.555555,48.22222,4
35,0,2.333333,2.03306,37.592594,-15.777778,29.555555,47.444443,4
25,0,0.722221,0.327731,44.814816,-15.777778,30.555555,55,4
124,0.111111,1.499999,1.011109,54.333332,-14.666667,32.666668,65.22222,4
137,0,1.777777,1.360828,40.851852,-2.888889,13.444445,45.333332,4
145,0,5.055555,2.977073,26.777779,-7.666666,19.666666,33.333336,4
159,0,2.166667,0.960324,26.11111,-2.666667,10.333333,29.555555,4
42,0,2.055556,1.555158,44.555557,-15,28.666666,54.11111,4
87,0,6.833334,6.618995,43.333332,-16.333334,34.666668,54.88889,4
121,0,21.666666,17.3628,41.037037,-10.777778,25.222221,49.444443,4
97,0,10.111111,4.597905,47.962963,-5.888889,19.11111,54.333332,4
116,0,2.944446,1.611303,33.185184,-12.222222,25.444445,41.666668,4
107,0,1.111111,0.207407,49.814816,-10.777778,25.555555,58.333332,4
50,0,1.611112,1.062841,60.851852,-23.555555,44.77778,75.77778,4
79,0,0.444445,0.074074,45.814816,-8.777778,24.222221,53.88889,4
21,0,4.833334,4.574081,65.888885,-19.666666,40,79.22222,4
139,0,5.5,3.944446,64.666664,-20.333334,42.333332,78.77778,4
129,0,19.277777,28.907421,37.88889,-14.333333,28.666666,47.444443,4
76,0,1.500001,0.691214,51.77778,-12.333333,29.333334,61.555557,4
95,0,2.055556,1.340259,55.62963,-24.555555,48.11111,71.66667,4
139,0,2.444445,1.68215,48.22222,-17,36.666668,60.444443,4
127,0,4.833334,3.649962,45.25926,-17.444445,36.22222,57.333332,4
110,0,4.88889,3.442652,34.11111,-15,31,44.444443,4
18,0,0.777777,0.807372,68.296295,-27.88889,53.444443,86.111115,4
133,0,2.333335,2.139573,48.666668,-21.333334,41.666668,62.555557,4
70,0.111111,2.222223,1.82168,36.74074,-9.222222,23.11111,44.444443,4
78,0,1.000001,0.177777,43.814816,-8.111111,24.222221,51.88889,4
101,0,1.722221,0.928957,64.37037,-22.444445,45.22222,79.44444,4
147,0.111111,3.111111,2.187506,49.77778,-18,38,62.444443,4
102,0,1,0.355555,58.22222,-14.333333,34.333332,69.66667,4
131,0,2.388889,1.866865,35.703705,-15.111111,30.222221,45.77778,4
116,0,5.777778,4.405383,61,-25.666666,46.333332,76.44444,4
134,0,2.555555,1.440164,48.925926,-21.11111,42.555557,63.11111,4
118,0,11.555554,10.22995,34.333332,-10.666667,22,41.666668,4
132,0,1.444445,0.655462,35.22222,-17,31.333334,45.666668,4
73,0,0.833333,0.505524,43.851852,-2.555556,14.777778,48.77778,4
35,0,0.722223,0.250923,69.44444,-23,47.666668,85.333336,4
17,0.222222,3.722223,4.449303,44.592594,-12.777778,28.222221,54,4
115,0,2.111111,0.958392,46.74074,-12.888889,28.777779,56.333332,4
149,0,3.666667,4.577775,21.37037,-14.111111,25.88889,30,4
44,0,0.555555,0.403687,47.814816,-14.777778,30.555555,58,4
119,0,5.277778,0.854184,45.62963,-14.888889,31.11111,56,4
125,0,2.277778,1.806367,58.22222,-24,46.666668,73.77778,4
20,0,1.333333,0.760117,35.48148,-10.444445,21.88889,42.77778,4
120,0,4.444445,4.359749,47.851852,-9.222222,25.444445,56.333332,4
102,0,3.88889,1.500616,58.37037,-23.11111,45.22222,73.44444,4
125,0,1.444443,2.829629,66.25926,-15.444445,38.555557,79.111115,4
158,0,0.944445,0.862963,7.962963,-4.888889,11.777778,11.888889,4
25,0,1.111109,0.750305,70.44444,-29.333334,55.666668,89,4
136,0,2.277778,1.529629,4.851852,-5.888889,11.111111,8.555555,4
121,0,2.166667,1.834849,32.37037,-11.111111,24.555555,40.555557,4
69,0,1.555555,0.807372,36.962963,-0.888889,9.777778,40.22222,4
124,0,1.555556,1.29386,43.51852,-20.222221,38.444443,56.333332,4
17,0,1.111111,1.088662,71.18519,-23.555555,48.444443,87.333336,4
133,0,4.388889,1.705111,21.444445,-4.666666,13,25.777779,4
34,0,4.611111,4.154872,47.592594,-19.444445,37.22222,60,4
147,0.111111,4.055555,14.062966,27.296297,-19.222221,34.11111,38.666668,4
70,0,1.111111,1.360826,61.11111,-23,47.666668,77,4
158,0,2.166667,1.633334,8.444445,-4.333334,11.333333,12.222222,4
147,0,1.944444,1.618518,6.259259,-1.444444,6.555555,8.666667,4
116,0,3.277778,2.471316,29.444445,-13.333333,26.666666,38.333336,4
68,0,1.666667,1.619327,38.592594,-0.777778,11.222222,42.333336,4
78,0,9.388889,5.67026,30.296297,-9.555555,21.444445,37.444443,4
34,0,1.999999,1.135294,72.888885,-23.666666,48.666668,89.111115,4
77,0,0.888889,1.274075,59.555557,-16,35.333332,71.333336,4
121,0,2.055557,1.254621,54.962963,-21.555555,41.11111,68.66667,4
81,0,1.222221,0.651852,42.925926,-10.444445,25.88889,51.555557,4
79,0,2.722223,2.329629,41.407406,-10.222222,24.777779,49.666668,4
20,0,0.944447,1.020168,65.18519,-26.222221,49.444443,81.66667,4
130,0,1.111111,0.740741,13.037037,-9.444445,17.555555,18.88889,4
109,0,0.999999,1.21106,49.407406,-20.555555,40.444443,62.88889,4
103,0,0.944443,0.574134,35.62963,-14.555555,28.777779,45.22222,4
90,0,7.38889,6.945556,65.18519,-22.555555,43.77778,79.77778,4
80,0,2.166665,1.187903,58.333332,-21.333334,41.333332,72.111115,4
62,0,0.888891,0.501849,66.77778,-28,53.666668,84.66667,4
83,0,0.777779,0.785184,49.851852,-11.555555,29.11111,59.555557,4
111,0,0.388889,0.389682,60.185184,-20.88889,44.11111,74.888885,4
108,0,2.944444,4.596297,40,-12,24.666666,48.22222,4
107,0,1.555555,0.874075,54,-13.666667,31.333334,64.44444,4
45,0,1.222222,1.544406,53.074074,-14.888889,32.11111,63.77778,4
73,0,1.722221,0.82776,46.296295,-1.888889,14.444445,51.11111,4
122,0,2.055556,2.215267,34.185184,-14.888889,30.444445,44.333332,4
78,0,1.000001,0.177777,43.814816,-8.111111,24.222221,51.88889,4
111,0,16.222223,16.443394,34.11111,-11.333333,24.333334,42.22222,4
78,0,1.888889,1.007408,30.185184,-15.222222,30.444445,40.333336,4
117,0,0.777779,0.403687,45.88889,-19,37.666668,58.444443,4
150,0,1.777778,1.94074,20.74074,-13.555555,25.444445,29.222221,4
76,0,1.722221,1.143419,42.296295,-18.88889,35.444443,54.11111,4
157,0,5.833333,14.344446,21.444445,-13.666667,25.666666,30,4
158,0,1.888889,3.674074,8.37037,-3.777778,10.222222,11.777778,4
57,0,1.388891,0.975628,65.703705,-18.777779,41.22222,79.44444,4
109,0,1.166667,0.62361,41.814816,-17.11111,35.555557,53.666668,4
85,0,9.277779,81.485176,49.148148,-12.444445,31.222221,59.555557,4
38,0,11.055554,11.074329,64.62963,-19.222221,41.444443,78.44444,4
125,0,5.055556,2.550962,37.444443,-15.333333,30.333334,47.555557,4
125,0,0.999997,0.444447,69.333336,-18.333334,41.333332,83.111115,4
73,0,1.722221,0.82776,46.296295,-1.888889,14.444445,51.11111,4
89,0,8.388889,4.577317,31.703703,-13.111111,27.88889,41,4
49,0,1.055555,0.574134,38.037037,-7.111111,18.222221,44.11111,4
122,0,0.833333,0.077778,39.22222,-10.333333,25,47.555557,4
160,0,3.000001,4.044447,22.851852,-13.888889,26.11111,31.555555,4
117,0,0.777779,0.403687,45.88889,-19,37.666668,58.444443,4
94,0,1.388891,1.041721,68.111115,-21,43.666668,82.66667,4
64,0,0.944445,0.712325,62,-25,48.333332,78.111115,4
104,0,0.944445,0.107409,63.62963,-16.222221,38.77778,76.55556,4
57,0,1.388891,0.975628,65.703705,-18.777779,41.22222,79.44444,4
96,0,2.38889,1.574078,67.03704,-18.11111,39.555557,80.22222,4
125,0,6.388889,3.923811,43.22222,-18,35.333332,55,4
154,0,3.722222,11.618519,33,-23.666666,40.666668,46.555557,4
105,0,2.111111,1.096294,58.62963,-15.888889,35.11111,70.333336,4
104,0,1.388889,0.729627,57.333332,-13.666667,32.666668,68.22222,4
103,0,0.944445,0.534027,58.88889,-20,41.333332,72.66667,4
33,0,13.888889,13.024195,35.814816,-13.444445,29.222221,45.555557,4
146,0,0.944444,0.611616,43.148148,-18.777779,38.22222,55.88889,4
135,0,2.944444,1.971086,47.37037,-19.11111,39.88889,60.666668,4
57,0,0.722223,0.327728,70.37037,-31.11111,59.22222,90.111115,4
42,0,2.611111,0.928958,58.88889,-24.666666,47,74.55556,4
128,0,7.055555,4.368658,53.25926,-20.777779,41.555557,67.111115,4
118,0,14.444446,182.29631,55.074074,-14.888889,33.77778,66.333336,4
87,0,14.388889,327.26297,31.703703,-10.444445,23.222221,39.444443,4
90,0,4.166667,3.001851,48.22222,-21,39.666668,61.444443,4
124,0,3.166667,9.544442,43.148148,-11.777778,28.555555,52.666668,4
83,0,2.5,6.077768,66.25926,-18.11111,40.22222,79.66667,4
157,0,2.444444,3.540741,23.148148,-14.777778,26.555555,32,4
123,0,1.444444,0.620633,59.333332,-22.333334,43.333332,73.77778,4
103,0,2.444445,3.096298,61.25926,-15.777778,36.555557,73.44444,4
77,0,22.166666,15.472914,32.77778,-7.666666,14.666667,37.666668,4
120,0,5.777777,4.951616,51.074074,-8.555555,24.444445,59.22222,4
53,0,1.277777,0.490654,40.444443,-10.666667,24.666666,48.666668,4
98,0,1.277778,1.181651,33.962963,-8.888889,21.11111,41,4
103,0,0.888889,1.051852,58.185184,-14.555555,34.11111,69.55556,4
72,0,1.222223,1.003697,59,-23,46.333332,74.44444,4
80,0,1.277777,0.32963,39.703705,-10.111111,25.555555,48.22222,4
105,0,1.888889,2.296298,45.74074,-13.555555,31.777779,56.333332,4
119,0,1.111111,1.293861,39.851852,-10.888889,25.11111,48.22222,4
148,0,2.055556,2.551854,29.074074,-22.88889,37.444443,41.555557,4
65,0,1.277778,1.083546,60.148148,-19.11111,41.22222,73.888885,4
140,0,2.444445,1.007407,23,-15.333333,27.666666,32.22222,4
21,0,0.333333,0.365148,40.74074,-10.888889,25.777779,49.333332,4
32,0,1.111111,1.047041,59.48148,-15.777778,34.22222,70.88889,4
126,0,2.777777,2.697049,23.296297,-6.888889,16.777779,28.88889,4
46,0,1.666667,1.619327,62.333332,-27.333334,50.333332,79.111115,4
130,0,2.333333,2.533333,21.37037,-16.777779,31.555555,31.88889,4
125,0,1.722222,1.34026,43.37037,-5.111111,16.88889,49,4
85,0,5.5,2.105549,48.88889,-19.333334,38,61.555557,4
138,0,2.000001,0.666661,69.48148,-16.777779,39.22222,82.55556,4
117,0,3.277779,0.928958,39.037037,-16.444445,32.22222,49.77778,4
158,0,2.277777,2.123066,39.333332,-11.333333,24.333334,47.444443,4
102,0,2.944444,1.854923,51.666668,-13.666667,32,62.333332,4
68,0,0.833332,0.862812,56.296295,-21.222221,44.11111,71,4
129,0,8.055556,8.141569,32.037037,-13.444445,27.222221,41.11111,4
82,0,3.277779,0.462964,44.88889,-10,24.666666,53.11111,4
62,0,11.222222,0.8861,62.814816,-27.11111,51.555557,80,4
77,0,1.388888,1.06284,59.11111,-24,44.666668,74,4
154,0,3.222222,3.051848,19.703703,-14.444445,26.555555,28.555555,4
127,0,2.444444,4.385187,40.74074,-8.222222,22.444445,48.22222,4
64,0,1.833333,1.206465,56.592594,-20.777779,43.22222,71,4
124,0,1.277777,0.951853,38.592594,-8.111111,22.88889,46.22222,4
145,0,2.166666,1.312335,61.11111,-26,47,76.77778,4
123,0,1.277778,0.151852,21.62963,-20.555555,37.77778,34.22222,4
132,0,6.666668,1.38243,38.77778,-16.666666,31.333334,49.22222,4
102,0,1,0.355555,58.22222,-14.333333,34.333332,69.66667,4
65,0,2.5,1.110556,57.74074,-21.88889,44.77778,72.66667,4
89,0,1.999999,1.264911,58.925926,-23.777779,46.555557,74.44444,4
146,0,0.888889,0.474074,10.592592,-7.777778,15.222222,15.666667,4
17,0.222222,3.722223,4.449303,44.592594,-12.777778,28.222221,54,4
78,0,0.666665,0.699206,69.74074,-30.222221,56.11111,88.44444,4
28,0,4.277777,3.761896,62.407406,-26.88889,50.11111,79.111115,4
125,0,0.5,0.211111,18.222221,-10,19.666666,24.777779,4
140,0,7.833334,7.032464,27.666666,-8.333333,17.666666,33.555557,4
62,0,0.722222,0.490653,61.037037,-22.777779,45.555557,76.22222,4
80,0,1.277777,0.32963,39.703705,-10.111111,25.555555,48.22222,4
159,0,2.166667,0.960324,26.11111,-2.666667,10.333333,29.555555,4
87,0,1.88889,1.259042,64.03704,-24.777779,48.88889,80.333336,4
75,0,1.5,0.722648,41.11111,-2.333333,13.666667,45.666668,4
125,0,2.833333,0.722649,60.925926,-25.11111,46.555557,76.44444,4
100,0,0.944444,0.490655,57.148148,-16.777779,37.555557,69.66667,4
104,0,0.944445,0.374074,65.296295,-16.555555,38.11111,78,4
119,0,1.111111,1.293861,39.851852,-10.888889,25.11111,48.22222,4
123,0,0.944445,0.951854,44.814816,-11.111111,26.88889,53.77778,4
124,0,2.111111,1.500617,40.925926,-15.444445,31.555555,51.444443,4
73,0,2.277776,1.405017,43.51852,-14.222222,28.444445,53,4
76,0,1.388889,1.356739,29.814816,-3.444444,10.888889,33.444447,4
71,0,0.944444,0.574134,38.37037,-1.444444,11.222222,42.11111,4
120,0,3.5,4.077776,39.333332,-11.666667,25.333334,47.77778,4
161,0,0.555555,0.251852,7.148148,-4.777778,11.222222,10.888889,4
90,0,7.38889,6.945556,65.18519,-22.555555,43.77778,79.77778,4
158,0,2.833333,1.144445,21.037037,-12.777778,23.88889,29,4
106,0,4.055556,12.329637,37.703705,-10.777778,24.222221,45.77778,4
102,0,0.888889,0.720082,42.77778,-17.333334,35,54.444443,4
146,0,1.888889,1.007408,21.37037,-13.777778,24.88889,29.666666,4
22,0,1.111111,0.860663,49.666668,-20.666666,39.666668,62.88889,4
117,0,3.277779,0.928958,39.037037,-16.444445,32.22222,49.77778,4
95,0,3.611111,2.524692,46.851852,-11.888889,28.444445,56.333332,4
67,0,0.666667,0.298141,64.74074,-22.88889,47.11111,80.44444,4
140,0,4.222222,1.293859,26.444445,-9,17.666666,32.333336,4
121,0,21.666666,17.3628,41.037037,-10.777778,25.222221,49.444443,4
120,0,3.333333,3.911109,49.407406,-13.555555,29.777779,59.333332,4
83,0,1.666667,1.77778,49.444443,-11.333333,27.666666,58.666668,4
68,0,1.833334,2.21111,56.77778,-14.333333,34.333332,68.22222,4
88,0,0.833332,0.349603,67.25926,-28.11111,53.22222,85,4
129,0,1.944445,3.085188,24.703703,-16.777779,30.555555,34.88889,4
102,0,0.777778,0.162964,63.48148,-20.11111,40.88889,77.111115,4
78,0,1.333333,0.355555,36.11111,-14.333333,29.666666,46,4
89,0,5.222222,2.721655,28.925926,-11.111111,23.88889,36.88889,4
148,0,2.055556,2.551854,29.074074,-22.88889,37.444443,41.555557,4
125,0,1,0.444444,42.814816,-11.111111,26.88889,51.77778,4
105,0,1.888889,2.296298,45.74074,-13.555555,31.777779,56.333332,4
120,0,4.444445,4.359749,47.851852,-9.222222,25.444445,56.333332,4
152,0,5,7.644442,26.555555,-18.666666,33.333332,37.666668,4
32,0.111111,3.944445,2.703222,56.37037,-23.444445,49.22222,72.77778,4
15,0,1.222223,0.886108,68.96296,-28.88889,53.77778,86.888885,4
105,0,0.277777,0.062963,50.185184,-13.555555,32.11111,60.88889,4
123,0,1.722221,2.107406,57.48148,-14.777778,33.22222,68.55556,4
69,0,2.500001,1.531158,59.555557,-18.333334,41,73.22222,4
102,0,1.055556,0.062963,51.703705,-16.444445,37.88889,64.333336,4
68,0,1.833334,2.21111,56.77778,-14.333333,34.333332,68.22222,4
76,0,0.833333,0.658281,34.851852,-8.888889,21.444445,42,4
