@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
145,9,1,24.222221,-7.666666,-12,4
105,9,0.611111,45.666668,-13.555555,-18.555555,4
38,9,1.000001,50,-24,-25,4
133,9,1.166666,41.555557,-21.333334,-20.333334,4
119,9,0.944446,36.22222,-10.888889,-14.222222,4
88,9,1.111112,57.88889,-28.11111,-25.11111,4
131,9,9.222222,30.666666,-15.111111,-15.111111,4
45,9,2.055555,48.11111,-14.888889,-17.222221,4
104,9,1.000001,48.88889,-20.555555,-20.88889,4
80,9,1.333333,37.77778,-8.222222,-13.222222,4
111,9,0.555555,56.444443,-17.444445,-21.777779,4
123,9,1.944444,51.88889,-22.333334,-21,4
138,9,2.388889,49.11111,-16.555555,-19.88889,4
139,9,1.666667,12.444445,-11.777778,-10.111111,4
116,9,0.499999,52.444443,-25.666666,-20.666666,4
76,9,0.388889,47.666668,-12.333333,-17,4
161,9,0.777778,5.555555,-4.777778,-6.444445,4
118,9,1.166667,50.11111,-14.888889,-18.88889,4
66,9,0.944445,47.77778,-11.444445,-17.444445,4
44,9,1.611109,42.88889,-14.777778,-15.777778,4
125,9,9.944444,39.11111,-11.111111,-15.777778,4
20,9,1.944444,56.444443,-26.222221,-23.222221,4
66,9,5.277777,40.555557,-3.222222,-10.888889,4
38,9,1.111112,58.22222,-19.222221,-22.222221,4
128,9,1.666666,46.333332,-20.777779,-20.777779,4
120,9,1.277779,56.88889,-9.444445,-18.444445,4
116,9,0.555555,42.333336,-13.444445,-15.777778,4
143,9,1.222221,43,-22.11111,-21.11111,4
136,9,2.833333,2.888889,-5.888889,-5.222222,4
35,9,2.055556,32.333336,-15.777778,-13.777778,4
70,9,4.111111,36.444443,-10.555555,-14.555555,4
76,9,15,28.666666,-3.444444,-7.444445,4
42,9,0.611111,24.444445,-11.444445,-12.444445,4
140,9,0.666667,24.88889,-8.333333,-9.333333,4
73,9,1,40.555557,-5.111111,-10.111111,4
21,9,1.277778,59.333332,-19.666666,-20.333334,4
107,9,10.333333,26.88889,-7,-13,4
158,9,1.833333,35.555557,-11.333333,-13,4
102,9,0.888889,53.444443,-14.333333,-20,4
13,9,1.555553,60.666668,-29.11111,-24.11111,4
78,9,4.333334,31.333334,-14.333333,-15.333333,4
157,9,2.222222,18.222221,-14.777778,-11.777778,4
156,9,2.5,16.777779,-12.666667,-12,4
97,9,0.611111,46,-5.888889,-13.222222,4
53,9,0.944443,36.88889,-10.666667,-14,4
117,9,1.444443,33.555557,-16.444445,-15.777778,4
34,9,0.555556,46.22222,-24.11111,-24.11111,4
69,9,0.944444,40.88889,0.666667,-12.333333,4
87,9,13.388889,28.222221,-10.444445,-12.777778,4
69,9,0.722223,36.666668,-0.888889,-8.888889,4
105,9,2.166666,41.22222,-13.555555,-18.222221,4
103,9,0.666667,52.22222,-20,-21.333334,4
147,9,2.5,20.88889,-19.222221,-14.888889,4
65,9,1.555555,50.444443,-21.88889,-22.88889,4
132,9,1.111111,29.555555,-17,-14.333333,4
96,9,1.722222,61,-18.11111,-21.444445,4
104,9,1.5,59.77778,-16.555555,-21.555555,4
137,9,2.61111,34.88889,-6.111111,-10.111111,4
101,9,0.5,27.222221,-11.888889,-12.888889,4
119,9,1.055555,40.666668,-14.888889,-16.222221,4
77,9,7.722223,30.222221,-7.666666,-7,4
57,9,0.722223,60,-31.11111,-28.11111,4
147,9,2.055556,20.555555,-20,-14.333333,4
17,9,1.444445,62.444443,-24.222221,-23.88889,4
73,9,0.777777,45.666668,-1.888889,-12.555555,4
67,9,1.499999,53,-23.222221,-22.222221,4
124,9,11.166668,49,-14.333333,-17.666666,4
44,9,2.111113,50.11111,-25.666666,-25,4
154,9,2,21.555555,-19.777779,-14.444445,4
70,9,0.388889,51.555557,-10.444445,-19.11111,4
34,9,0.833331,65,-23.666666,-25,4
95,9,7.055555,42.88889,-11.888889,-16.555555,4
147,9,4.666666,43.77778,-18,-20,4
98,9,1.277777,47.555557,-15.888889,-19.555555,4
84,9,0.888889,7.333334,-4.666666,-4,4
49,9,1.222221,35.666668,-7.111111,-11.111111,4
99,9,1.722222,51.88889,0,-12.333333,4
102,9,0.444445,51.11111,-17,-20,4
102,9,7.944444,37,-17.333334,-17.666666,4
103,9,1.111111,30.777779,-14.555555,-14.222222,4
154,9,0.666666,25.11111,-23.666666,-17,4
78,9,2.555556,41.11111,-8.111111,-16.11111,4
66,9,9.222221,41,-4.777778,-10.777778,4
90,9,1.277777,57.666668,-22.555555,-21.222221,4
67,9,1.055554,57.11111,-22.88889,-24.222221,4
146,9,1.111111,8,-7.777778,-7.444445,4
71,9,0.777777,37.88889,-1.444444,-9.777778,4
133,9,1.277777,19.88889,-4.666666,-8.333333,4
123,9,1.833333,14.777778,-20.555555,-17.222221,4
124,9,1.277779,35.88889,-8.111111,-14.777778,4
50,9,1.333334,53,-23.555555,-21.222221,4
124,9,2.055555,35.77778,-15.444445,-16.11111,4
33,9,0.277778,31.333334,-13.444445,-15.777778,4
45,9,2.055555,48.11111,-14.888889,-17.222221,4
125,9,1.333333,37.22222,-18,-17.333334,4
73,9,0.61111,43,-2.555556,-12.222222,4
119,9,0.944446,36.22222,-10.888889,-14.222222,4
15,9,1.222223,59.333332,-28.88889,-24.88889,4
21,9,5.222221,37.11111,-10.888889,-14.888889,4
103,9,0.833336,58.333332,-18.333334,-22.666666,4
134,9,1.444444,41.88889,-21.11111,-21.444445,4
25,9,1.555556,39.555557,-15.777778,-14.777778,4
123,9,2.999999,41.11111,-11.111111,-15.777778,4
102,9,0.666667,56.77778,-20.11111,-20.777779,4
105,9,2.166666,41.22222,-13.555555,-18.222221,4
123,9,1.111111,52.555557,-14.777778,-18.444445,4
76,9,3.277778,31.88889,-8.888889,-12.555555,4
93,9,2.055555,54.77778,-24.222221,-24.88889,4
65,9,26.444445,52.666668,-12.111111,-11.111111,4
146,9,2.500001,18.11111,-13.888889,-12.555555,4
105,9,0.777776,60,-16.666666,-23,4
126,9,1.833334,16.11111,-13.333333,-11,4
130,9,9.777778,9.888889,-9.444445,-8.111111,4
64,9,2,49.666668,-20.777779,-22.444445,4
64,9,0.666667,35.22222,-14.333333,-16,4
65,9,26.444445,52.666668,-12.111111,-11.111111,4
109,9,1.222222,42.555557,-20.555555,-19.88889,4
160,9,2.777778,18.222221,-13.888889,-12.222222,4
100,9,0.444445,51.555557,-16.777779,-20.777779,4
127,9,1.666667,39.444443,-17.444445,-18.777779,4
125,9,2.444445,50.22222,-24,-22.666666,4
106,9,7,34.11111,-10.777778,-13.444445,4
90,9,1.277777,57.666668,-22.555555,-21.222221,4
109,9,1.055555,36.11111,-17.11111,-18.444445,4
104,9,1.999999,58.22222,-16.222221,-22.555555,4
102,9,0.888889,53.444443,-14.333333,-20,4
77,9,1.666667,37.22222,-9,-15,4
68,9,1.555556,52,-14.333333,-20,4
140,9,1.5,23.444445,-9,-8.666667,4
35,9,1.055555,61.77778,-23,-24.666666,4
126,9,0.944445,52.333332,-16.444445,-21.444445,4
83,9,1.500001,45.666668,-11.333333,-16.333334,4
62,9,0.666667,53.77778,-27.11111,-24.444445,4
102,9,1.166667,50.666668,-23.11111,-22.11111,4
123,9,1,15.666667,-10.888889,-10.222222,4
77,9,1.555555,54.22222,-16,-19.333334,4
101,9,1.111111,39,-18.11111,-18.11111,4
89,9,0.722222,27.333334,-13.111111,-14.777778,4
122,9,6.111111,29.222221,-14.888889,-15.555555,4
162,9,0.333333,6.666666,-5.111111,-5.777778,4
79,9,1.333334,38,-10.222222,-14.555555,4
97,9,0.5,46,-5.444445,-13.444445,4
127,9,8.555555,38,-8.222222,-14.222222,4
78,9,2.611111,59.666668,-30.222221,-25.88889,4
111,9,2.277777,25.444445,-12.444445,-13.444445,4
125,9,2.055555,52.555557,-25.11111,-21.444445,4
129,9,3.444445,2.444444,0.444444,-1.222222,5
145,9,0.222222,0.333333,-0.666667,-1.333333,5
116,9,0.444444,0.666667,-3.888889,-4.888889,5
35,9,0.388889,10.333334,-9.444445,-7.777778,5
131,9,0.111111,0,-0.666667,-0.666667,5
61,9,0.722222,5.888889,-8.666667,-8,5
111,9,1,12.222222,-11.666667,-11.333333,5
36,9,0,0,0,0,5
92,9,0.444444,7.555555,-13.555555,-11.888889,5
133,9,0.222222,0.333333,-1.222222,-1.888889,5
68,9,1.055556,5.666666,-3.666667,-6.666666,5
88,9,0.444445,7.555555,-14.111111,-12.444445,5
86,9,0.277778,15.888889,-13.666667,-10.666667,5
114,9,0.611111,11.444445,-14.222222,-12.222222,5
134,9,0.222222,1,-2.555556,-3.555556,5
41,9,0.222222,0.555556,-0.444444,-1.111111,5
98,9,1.222222,16.88889,-13.888889,-12.888889,5
140,9,0.444444,0.777778,-0.777778,-1.777778,5
86,9,3.055555,4.666667,-6.111111,-6.444445,5
115,9,0.166667,0.444444,-2.333333,-2.666667,5
134,9,1.111112,20.333334,-19.11111,-13.111111,5
144,9,0,0,0,0,5
86,9,0.333333,7.555555,-13.333333,-12,5
154,9,0.777778,1,-2.222222,-3.222222,5
89,9,0.333333,14,-12,-11.333333,5
115,9,0.388889,19.444445,-10.555555,-8.888889,5
114,9,0.388889,23,-12.555555,-9.222222,5
133,9,0.5,3.666667,-5.111111,-5.777778,5
144,9,0,0,0,0,5
133,9,2.722222,1.222222,-4.444445,-2.444444,5
106,9,0.388889,14.111111,-10.111111,-9.444445,5
152,9,2.055556,1,-1.111111,-1.777778,5
12,9,2.333333,3.888889,-7.111111,-8.111111,5
150,9,0,0,0,0,5
155,9,9.944445,7.777778,-10.555555,-8.222222,5
108,9,1.722222,20,-11.111111,-9.111111,5
68,9,0.166667,2.111111,-0.555556,-1.222222,5
131,9,0.277778,0.888889,-2,-4.333334,5
133,9,0.111111,0,-1.777778,-1.777778,5
93,9,1.055556,9.888889,-13.555555,-11.888889,5
131,9,0,0,0,0,5
108,9,2.111111,11.333333,-9.555555,-8.555555,5
113,9,1,24.444445,-22,-14,5
141,9,0.444444,3.111111,-5.555555,-5.888889,5
85,9,0.222222,14.555555,-13.111111,-10.777778,5
62,9,0,0,0,0,5
144,9,0,0,0,0,5
143,9,0,0,0,0,5
64,9,1.833333,6.111111,-5.666666,-8,5
62,9,0.666667,4.111111,-6.888889,-8.222222,5
153,9,0,0,0,0,5
115,9,3.666666,23.11111,-19.11111,-12.777778,5
134,9,0.944444,1,-3.333333,-4.333334,5
89,9,3.611111,10.222222,-12,-11.666667,5
120,9,2.222222,17.555555,-12,-9.333333,5
86,9,0.277778,7.777778,-13.666667,-12.666667,5
143,9,0.444444,0.222222,-1.333333,-2,5
131,9,0,0,0,0,5
30,9,1.666667,6.111111,-7.111111,-6.777778,5
90,9,2.222222,12.888889,-11.888889,-10.888889,5
148,9,1.111111,1.111111,-2,-2.333333,5
108,9,0.666667,13.555555,-10.111111,-9.444445,5
94,9,0.555556,10.666667,-14.111111,-11.111111,5
104,9,5.611111,16,-7.555555,-6.888889,5
129,9,0,0,0,0,5
152,9,0,0,0,0,5
111,9,2.055556,15.555555,-11.333333,-9.333333,5
34,9,0.444445,10.777778,-11,-8.666667,5
95,9,1.333333,6.777778,-2.555556,-6.888889,5
135,9,0.222222,0,-2.333333,-2.333333,5
112,9,0.666666,24.222221,-22.222221,-13.888889,5
142,9,2,0.888889,-2.777778,-2.777778,5
134,9,0.611111,1.111111,-5.555555,-4.888889,5
131,9,0,0,0,0,5
152,9,2.055556,1,-1.111111,-1.777778,5
141,9,0.222222,0.333333,-1.111111,-2.111111,5
89,9,2.333333,14.444445,-10.777778,-10.444445,5
134,9,0.944444,1,-3.333333,-4.333334,5
93,9,1.055556,9.888889,-13.555555,-11.888889,5
134,9,0.333333,0,-3.111111,-3.111111,5
135,9,0.611111,24,-21.555555,-14.222222,5
89,9,1.055556,16.444445,-18.666666,-14,5
110,9,2.111111,23,-18.88889,-14.555555,5
134,9,0.611111,1.111111,-5.555555,-4.888889,5
114,9,0.333334,21,-14.444445,-12.111111,5
61,9,0.5,4.666667,-7.222222,-8.222222,5
153,9,0,0,0,0,5
41,9,0.222222,0.555556,-0.444444,-1.111111,5
63,9,0.388889,6.333334,-7.888889,-7.222222,5
61,9,0.722222,4.444445,-7.666666,-8.333333,5
152,9,0,0,0,0,5
144,9,0.277778,0.555556,-0.333333,-0.666667,5
152,9,2.111111,1,-1.222222,-1.888889,5
83,9,0.222222,12.888889,-12.555555,-10.888889,5
152,9,0,0,0,0,5
142,9,0,0,0,0,5
135,9,0.111111,0.777778,-1.444444,-3.777778,5
154,9,1.277778,4.333334,-6.444445,-6.444445,5
12,9,4.5,8.444445,-9,-9.666667,5
61,9,0.5,4.666667,-7.222222,-8.222222,5
62,9,0.666667,4.111111,-6.888889,-8.222222,5
114,9,0.5,11.777778,-13,-11,5
63,9,0.444445,4,-6.222222,-7.222222,5
138,9,0.055556,1,-1.111111,-4.111111,5
65,9,1,6.111111,-8.444445,-7.777778,5
112,9,0.5,19.444445,-12.777778,-13.111111,5
135,9,0.444444,1.333333,-3.222222,-4.888889,5
83,9,5.833334,6,-11.666667,-9.666667,5
155,9,7.722223,5.888889,-7.111111,-6.111111,5
153,9,0.111111,0,-1.111111,-1.111111,5
131,9,0.722222,0.333333,-1.444444,-1.777778,5
94,9,1.222222,10.555555,-15.222222,-12.555555,5
80,9,2.777778,11.888889,-11.888889,-10.222222,5
105,9,0.944445,12.666667,-7.555555,-6.222222,5
110,9,0.222222,6.111111,-10,-9.333333,5
138,9,0.333333,1.111111,-4.666666,-5,5
83,9,0.277777,13.333333,-14.666667,-11.333333,5
135,9,0.277778,1.666667,-3.666667,-5.666666,5
153,9,1.111111,5.333334,-9,-6.333334,5
135,9,0.222222,0.777778,-1.888889,-3.888889,5
141,9,0,0,0,0,5
82,9,2.722222,11.666667,-11.555555,-9.222222,5
133,9,0.5,3.666667,-5.111111,-5.777778,5
116,9,0.777777,19.333334,-12.222222,-11.888889,5
139,9,0.277778,3.222222,-6,-7,5
113,9,0.666667,24.88889,-13.333333,-9.666667,5
145,9,0,0,0,0,5
93,9,0,0,0,0,5
119,9,1.444444,23.222221,-18.777779,-13.777778,5
154,9,0.944444,5.888889,-8.444445,-7.111111,5
140,9,0.333333,1.777778,-3.777778,-5.444445,5
141,9,0,0,0,0,5
153,9,0.055556,3,-1.111111,-0.444444,5
93,9,1.055556,15.111111,-14.333333,-12.666667,5
12,9,2.333333,3.888889,-7.111111,-8.111111,5
94,9,0.611111,5.888889,-9.666667,-8.666667,5
111,9,0.555555,24.555555,-12.555555,-8.888889,5
155,9,10.777778,5.333334,-5.888889,-5.222222,5
90,9,3.611111,15.666667,-13.444445,-13.111111,5
92,9,0.777778,7.111111,-8.555555,-8.222222,5
140,9,0.222222,0,-0.777778,-0.777778,5
138,9,0.222222,0.444444,-2.333333,-3.666667,5
136,9,0.833333,0.666667,-4.222222,-4.222222,5
84,9,0.499999,18.666668,-13.777778,-10.444445,5
134,9,0.055556,0,-1.555556,-1.555556,5
141,9,0.333333,0,-0.555556,-0.555556,5
116,9,2.055555,25.666666,-12.444445,-9.444445,5
154,9,1.611111,9.666667,9.888889,-4.777778,5
147,9,0,0,0,0,5
110,9,0.444444,27.222221,-13.222222,-9.888889,5
154,9,0.444444,0.222222,-1.444444,-2.111111,5
145,9,0,0,0,0,5
36,9,0.5,4.777778,-8.222222,-8.222222,5
149,9,0.111111,0,-0.111111,-0.111111,5
152,9,0.833333,0.333333,-1.333333,-1.333333,5
104,9,2.833333,16.333334,-10.333333,-8.666667,5
89,9,6.166666,13,-12,-10.666667,5
58,9,0.444445,5.555555,-8.333333,-9,5
91,9,0.5,11,-10.333333,-9.333333,5
90,9,1.833333,11.888889,-14.333333,-13,5
144,9,0.333333,0.111111,-1,-1,5
139,9,0.222222,0.888889,-1.444444,-4.111111,5
149,9,0,0,0,0,5
89,9,1.111111,6.333334,-6.333334,-7.333334,5
84,9,0.388889,13,-12.333333,-10.666667,5
154,9,0.055556,0,-0.222222,-0.222222,5
95,9,1.333333,6.777778,-2.555556,-6.888889,5
133,9,0.444445,6.222222,-10.888889,-9.555555,5
89,9,0.944444,2.888889,-6.444445,-7.111111,5
140,9,0.666667,2.666667,-0.666667,-0.666667,5
152,9,1.222222,1,-1.555556,-2.555556,5
94,9,0.444445,16,-12.666667,-13,5
91,9,0.388889,17.777779,-18.88889,-13.555555,5
105,9,4,22.555555,-12.555555,-9.222222,5
138,9,0.722222,1.777778,-5.333334,-5.666666,5
39,9,0.611111,7.333334,-6.555555,-7.888889,5
90,9,0.722222,2.777778,-7.111111,-7.444445,5
89,9,0.166667,2.888889,-0.666667,-1.333333,5
138,9,7.833334,8.222222,-11.888889,-9.222222,5
136,9,0.222222,1,-4.666666,-5,5
110,9,0.444444,27.222221,-13.222222,-9.888889,5
13,9,0.277778,6.111111,-9.555555,-10.222222,5
154,9,0.111111,0,-0.222222,-0.222222,5
64,9,0.277778,3.666667,-6.111111,-7.777778,5
104,9,3.111111,16.222223,-10.222222,-9.222222,5
152,9,0,0,0,0,5
116,9,0.166667,13.555555,-9.888889,-9.222222,5
33,9,4.333334,6.444445,-6.888889,-6.222222,5
155,9,18,13,-4,-9,5
119,9,1.222222,5.888889,-8.222222,-6.888889,5
61,9,0.555556,4.555555,-7,-8.333333,5
154,9,0,0,0,0,5
105,9,1.5,19.11111,-10.777778,-9.777778,5
114,9,1.166666,24.444445,-18.11111,-12.777778,5
107,9,0.833333,23.444445,-13,-9,5
137,9,0.277778,2.111111,-4.777778,-5.444445,5
137,9,0.611111,0.333333,-1.222222,-1.888889,5
155,9,10.777778,5.333334,-5.888889,-5.222222,5
82,9,2.5,11.888889,-10,-9.333333,5
118,9,1.222222,15.555555,-11.555555,-9.888889,5
88,9,0.333333,5.111111,-6.666666,-8,5
135,9,0.555555,0.777778,-4.222222,-3.888889,5
138,9,0.5,1.444444,-5.222222,-5.222222,5
154,9,1.722222,2.555556,-5.222222,-4.888889,5
147,9,0,0,0,0,5
136,9,1.166667,0.666667,-5.333334,-4.666666,5
145,9,0.222222,0.333333,-0.666667,-1.333333,5
110,9,0.777778,2.777778,-4.333334,-5.333334,5
79,9,4.777778,10.555555,-10.888889,-8.222222,5
139,9,0.722222,1.888889,-6.888889,-6.222222,5
93,9,0.388889,10.444445,-13.111111,-12.777778,5
141,9,0.777778,6,-11.555555,-8.555555,5
94,9,0.222222,0.222222,-2.888889,-3.222222,5
84,9,0.444445,13,-12.555555,-10.555555,5
93,9,0.222222,13.222222,-14.111111,-13.444445,5
113,9,0.722222,16.88889,-11.888889,-10.888889,5
141,9,0.166667,0,-2.333333,-2.333333,5
90,9,0.555556,4.666667,-5.777778,-8.111111,5
154,9,2.611111,1.555556,-0.888889,-2.555556,5
135,9,0.166667,1,-2.777778,-4.777778,5
38,9,2.944445,10.111111,-13,-9.666667,5
137,9,0.277778,0,-4.111111,-4.111111,5
148,9,0,0,0,0,5
40,9,0,0,0,0,5
142,9,0.222222,0.111111,-3.333333,-3.666667,5
34,9,0.444445,9.777778,-11.888889,-9.555555,5
109,9,0.388889,18.444445,-10.222222,-10.555555,5
152,9,1.222222,1,-1.555556,-2.555556,5
137,9,1.388889,0.666667,-3,-3.333333,5
95,9,0.388889,15.555555,-13.888889,-11.888889,5
109,9,0.277778,24.777779,-13.888889,-9.222222,5
90,9,0.666667,7.555555,-7.444445,-7.444445,5
130,9,1.277778,1.111111,-1.555556,-2.555556,5
137,9,0.666667,1.555556,-4.666666,-5,5
149,9,0,0,0,0,5
94,9,0.833333,16.88889,-13.666667,-13.333333,5
58,9,0.444445,5.555555,-8.333333,-9,5
139,9,0.111111,0,-3.888889,-3.888889,5
155,9,5.388889,6.666666,-6.222222,-6.222222,5
89,9,3.277778,12.888889,-11.777778,-11.111111,5
154,9,0.222222,0.444444,-0.555556,-1.222222,5
152,9,0,0,0,0,5
62,9,0.444444,4.111111,-7,-8,5
134,9,1.055556,1,-5,-5.333334,5
91,9,0.555555,4.555555,-4.333334,-7,5
80,9,2.944444,11.333333,-9.444445,-8.111111,5
131,9,0,0,0,0,5
92,9,0.555555,12.888889,-13.111111,-12.444445,5
62,9,0.444444,5,-7.888889,-8.555555,5
99,9,2.444444,11.222222,-12.777778,-12.111111,5
145,9,1.777778,2.333334,-3.222222,-3.888889,5
145,9,0,0,0,0,5
34,9,0.444445,10.777778,-11,-8.666667,5
133,9,0.055556,0,-0.888889,-0.888889,5
96,9,0.666666,15.222222,-13.111111,-13.444445,5
131,9,1.777778,0.777778,-1.888889,-2.222222,5
92,9,1,11.666667,-11.222222,-10.555555,5
111,9,0.555555,24.555555,-12.555555,-8.888889,5
112,9,0.555555,24.555555,-12.888889,-9.222222,5
31,9,5.055555,8.333334,-8.777778,-7.111111,5
107,9,2.055556,11.777778,-14.888889,-12.222222,5
115,9,0.444444,10.666667,-12.222222,-10.222222,5
88,9,0.833333,18.222221,-12.333333,-8.666667,5
137,9,0.611111,0.333333,-1.222222,-1.888889,5
152,9,0.833333,2.666667,-2.777778,-3.777778,5
89,9,0,0,0,0,5
87,9,0.611111,6.666666,-13.444445,-11.777778,5
142,9,0.111111,0,-0.333333,-0.333333,5
148,9,0.055556,0,-0.111111,-0.111111,5
94,9,0.444445,16,-12.666667,-13,5
113,9,0.555556,18.11111,-10.444445,-8.444445,5
133,9,0.222222,1,-1.666667,-4.333334,5
90,9,0.388889,5.111111,-6.222222,-8.555555,5
144,9,0,0,0,0,5
30,9,3,4.777778,-6.777778,-7.111111,5
130,9,0.222222,0.666667,-1.555556,-3.555556,5
94,9,1.055556,15.777778,-12.777778,-13.111111,5
144,9,0,0,0,0,5
148,9,0,0,0,0,5
57,9,9.277778,11.333333,-12.111111,-4.444445,5
141,9,0.055556,0,-0.111111,-0.111111,5
40,9,0.055556,1.222222,-0.111111,-0.777778,5
93,9,0.888889,16.666668,-12.777778,-13.111111,5
104,9,2.833333,16.333334,-10.333333,-8.666667,5
137,9,0.277778,0.111111,-2.444444,-2.777778,5
117,9,0.722222,14.555555,-7.666666,-10,5
150,9,0,0,0,0,5
97,9,0.777777,15.333333,-12.777778,-11.777778,5
140,9,0.277778,3.666667,-5.666666,-6,5
135,9,0.055556,0,-1.444444,-1.444444,5
36,9,0.388889,5,-8.777778,-8.444445,5
113,9,1.222222,24.333334,-12,-7.666666,5
130,9,2.611111,1,-2.222222,-2.222222,5
115,9,0.166667,0.444444,-2.333333,-2.666667,5
85,9,0.222222,14.555555,-13.111111,-10.777778,5
134,9,0.833333,0.666667,-3,-4,5
151,9,0.111111,0,-0.333333,-0.333333,5
192,9,2.555555,42.333336,-15.555555,-19.555555,6
180,9,3.111111,44.11111,-13.333333,-18,6
185,9,9.888888,27.777779,-9.333333,-9,6
182,9,3.555555,52.88889,-18.222221,-24.88889,6
160,9,1.555555,36.444443,-19.11111,-18.444445,6
181,9,4.166667,52.333332,-20.222221,-25.222221,6
200,9,6.055555,52.22222,-19.11111,-23.11111,6
189,9,5.722223,27.11111,-8.666667,-10.333333,6
193,9,4.5,51.11111,-20.11111,-24.11111,6
188,9,2.333333,49.666668,-18.333334,-21.666666,6
186,9,3.555556,31.222221,-12.222222,-13.555555,6
181,9,3.000001,43,-11.666667,-18.333334,6
204,9,2.166667,50.88889,-19.11111,-22.777779,6
192,9,4.944445,51.77778,-19,-22.666666,6
185,9,5.777777,40.666668,-12.888889,-17.222221,6
197,9,2.611111,44.22222,-16.11111,-19.777779,6
191,9,3.277778,52.88889,-20.555555,-24.555555,6
192,9,6.166667,52.555557,-21,-24.666666,6
196,9,2.222222,55,-19.777779,-22.444445,6
178,9,8,29.666666,-12,-12.666667,6
189,9,4.444445,55,-19.222221,-22.88889,6
198,9,4.111111,42.77778,-17.777779,-19.11111,6
192,9,4.333334,50.333332,-20.222221,-24.88889,6
185,9,6.222221,29.222221,-10,-11.333333,6
190,9,8.555555,26.11111,-10.555555,-11.222222,6
194,9,5.111111,37,-12.111111,-14.111111,6
190,9,2.277778,53.444443,-21,-24.333334,6
196,9,2.222222,55,-19.777779,-22.444445,6
186,9,6.833334,27.555555,-9.666667,-11.666667,6
182,9,2.500002,41.666668,-10,-18,6
190,9,2.055556,42,-14.666667,-18,6
182,9,3.444444,50.11111,-17.222221,-22.555555,6
196,9,3.444445,44.333332,-16.666666,-18,6
193,9,4.833334,40.88889,-13,-17.333334,6
199,9,6.388889,47.88889,-21.222221,-21.555555,6
190,9,2.5,28,-11,-14.333333,6
195,9,1.833335,43.22222,-16.88889,-18.555555,6
193,9,2.222222,53.666668,-23.222221,-22.222221,6
196,9,6.777777,40.444443,-16.88889,-16.222221,6
176,9,1.5,45.22222,-13.555555,-20.222221,6
179,9,2.444445,44.88889,-12.888889,-18.88889,6
173,9,3.611111,48.555557,-19.88889,-23.222221,6
189,9,5.833334,28.444445,-8.777778,-11.111111,6
193,9,3.388888,37.88889,-11.444445,-15.444445,6
162,9,11.666667,36.77778,-19.333334,-12,6
197,9,4.555556,49.11111,-19,-23.333334,6
199,9,5.611111,49.11111,-19.666666,-22.666666,6
189,9,6.222223,26.333334,-8.222222,-10.222222,6
191,9,2.888887,54.444443,-22.777779,-25.444445,6
172,9,9.777778,38,-12.111111,-12.777778,6
185,9,3.111111,44,-15.111111,-19.777779,6
180,9,3.111111,44.11111,-13.333333,-18,6
203,9,3.444445,52.444443,-18.11111,-21.444445,6
189,9,2.444445,45.77778,-16,-20.666666,6
187,9,5.111111,44.666668,-14.444445,-19.777779,6
187,9,2.111111,52.666668,-20.11111,-24.11111,6
198,9,3.055555,51.444443,-19.88889,-21.555555,6
185,9,3.111111,44,-15.111111,-19.777779,6
183,9,3.388888,48.88889,-15.444445,-22.11111,6
196,9,4.444444,45.333332,-17.444445,-19.11111,6
201,9,4.333332,52.555557,-20.333334,-23.666666,6
189,9,3.777777,51.333332,-21.222221,-20.88889,6
175,9,3.444445,50.666668,-21.333334,-23.333334,6
207,9,3.111112,46,-18.333334,-20,6
188,9,5.111111,26.88889,-9.222222,-10.222222,6
186,9,1.777777,43.77778,-14,-20.333334,6
188,9,3.111112,29.666666,-11,-13,6
160,9,13.166667,34.11111,-20.333334,-12.333333,6
189,9,3.166667,45.11111,-13.666667,-20,6
196,9,2.222222,41.77778,-16.444445,-17.444445,6
182,9,3.611111,31.444445,-10.444445,-13.444445,6
200,9,2.5,40.666668,-13.888889,-17.555555,6
180,9,7.333333,28.666666,-8.333333,-10.666667,6
177,9,1.666666,45,-13.333333,-21.333334,6
180,9,3.333333,54.88889,-21.555555,-24.88889,6
187,9,3.055555,44.11111,-13.222222,-20.88889,6
182,9,3.611111,49.444443,-16.444445,-23.11111,6
180,9,2.222222,53.22222,-20.555555,-25.555555,6
176,9,1.000001,46,-14.333333,-20.333334,6
189,9,2.111111,51.77778,-20.555555,-23.555555,6
190,9,6.111111,51,-19,-19,6
189,9,2.611111,29,-11.333333,-12.333333,6
191,9,1.444445,54.77778,-20.666666,-24.333334,6
188,9,2.277777,44.666668,-15.111111,-21.11111,6
190,9,2.055556,44.22222,-14,-19.333334,6
159,9,14.833333,31.333334,-15.888889,-12.888889,6
194,9,3.222223,40.22222,-14.555555,-16.555555,6
191,9,2.333333,44,-15.666667,-18.333334,6
163,9,18.166666,34.555557,-16.333334,-7.666666,6
188,9,5,55.11111,-18.444445,-24.777779,6
200,9,4.833333,47.88889,-20.444445,-22.444445,6
159,9,15.72222,30.444445,-16,-11.666667,6
193,9,7.055556,46.555557,-15.555555,-18.222221,6
194,9,5.388889,37.11111,-12.555555,-14.888889,6
161,9,10.499999,36,-16.444445,-12.444445,6
188,9,7.38889,27.444445,-9.444445,-12.111111,6
