@relation magic

@attribute FLength numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
34.4984,2.6091,0.4133,6.43,g
36.8727,3.0204,0.3225,2.0174,g
19.1333,2.4074,0.5245,33.7292,g
68.6109,3.0204,0.2786,8.918,g
95.5063,3.7743,0.1688,2.627,g
25.8767,2.2279,0.5503,27.242,g
55.6462,2.9423,0.2616,15.151,g
33.1818,2.4955,0.4696,41.929,g
25.6901,2.6753,0.4562,37.165,g
31.7518,2.6817,0.3517,4.706,g
23.602,2.7589,0.4303,17.2382,g
65.9987,3.2931,0.1507,6.9956,g
42.1149,2.8052,0.3743,16.9055,g
74.7955,3.1239,0.2865,7.468,g
46.7488,2.4983,0.4635,0.4583,g
78.2002,3.2357,0.2005,12.616,g
19.4791,2.2967,0.6818,0.4907,g
57.0377,3.3557,0.2217,2.359,g
53.5918,2.4594,0.4236,78.558,g
34.9205,2.8457,0.3267,9.59,g
30.7086,2.7088,0.3949,12.3433,g
30.0575,3.1207,0.3378,25.478,g
18.9583,2.3483,0.6278,38.2,g
94.4748,2.8035,0.4151,3.4604,g
53.1491,3.1508,0.2481,13.5688,g
27.6894,2.317,0.506,87.6204,g
23.4266,2.5786,0.4116,64.324,g
85.889,3.7388,0.152,8.2632,g
17.4844,2.3064,0.8296,44.6217,g
25.8508,2.6959,0.4894,6.352,g
13.2009,2.3064,0.7901,40.863,g
27.1715,2.6493,0.4395,1.61,g
81.3975,3.4263,0.1206,22.7735,g
25.1307,2.5045,0.5039,1.668,g
12.5202,2.1804,0.6865,9.612,g
22.7103,2.541,0.3683,78.773,g
28.8631,2.2577,0.6243,6.624,g
87.425,3.3715,0.2049,1.909,g
40.1959,3.4637,0.1987,10.0734,g
95.6848,3.8144,0.1639,1.128,g
26.8447,2.6594,0.379,8.827,g
29.3609,2.6767,0.3916,4.75,g
25.1239,2.4091,0.5419,22.232,g
26.24,2.4764,0.5743,9.256,g
60.4789,2.837,0.2358,1.7725,g
56.2418,2.8943,0.2092,1.574,g
45.1824,2.9457,0.2867,5.545,g
41.504,2.6794,0.249,12.8677,g
60.4451,2.6542,0.3659,2.967,g
69.2979,3.193,0.2065,9.3234,g
27.8675,2.3579,0.5965,8.5878,g
20.4624,2.0881,0.7592,25.2239,g
35.5577,2.8119,0.2591,3.314,g
30.2844,2.7292,0.3993,3.1825,g
51.0301,3.084,0.1665,3.905,g
27.915,2.3404,0.6256,49.587,g
43.9906,2.5192,0.3026,17.384,g
66.4031,3.6349,0.1384,9.4551,g
20.8487,2.1414,0.7148,0.0546,g
21.9177,2.2405,0.5517,46.642,g
28.8038,2.2672,0.5892,37.1524,g
51.7656,3.578,0.1601,7.6181,g
62.9321,3.1313,0.2683,0.542,g
33.7694,2.9696,0.2971,18.9,g
51.6448,2.9991,0.2214,1.7337,g
40.7509,2.7966,0.3419,20.762,g
77.6918,3.5261,0.1954,3.9967,g
108.89,2.4502,0.4078,58.055,g
69.2844,2.9954,0.285,4.6516,g
12.5305,2.0314,0.6884,49.895,g
17.2438,2.1673,0.5646,18.272,g
68.9088,3.3161,0.1657,0.7358,g
19.186,2.3683,0.5182,43.216,g
29.0556,2.1931,0.5449,11.7655,g
86.8165,3.5146,0.1972,2.506,g
96.2951,3.6512,0.2069,2.399,g
56.2287,3.5475,0.1607,7.4349,g
21.7265,2.1222,0.717,27.722,g
21.4986,2.2672,0.5676,6.6566,g
86.3712,3.5611,0.2135,2.2074,g
33.5981,2.7756,0.3521,16.463,g
85.6145,3.2367,0.2186,1.57,g
20.7349,2.2672,0.6162,9.5667,g
95.6239,3.8914,0.1235,3.744,g
28.5929,2.7344,0.3171,4.265,g
43.0284,2.799,0.2272,65.1875,g
25.8327,2.4224,0.5142,3.7148,g
40.3064,2.635,0.3268,13.838,g
24.8354,2.3222,0.3762,31.7177,g
46.2731,3.4422,0.2648,2.9498,g
109.32,4.3035,0.0795,1.102,g
29.8441,2.4742,0.2987,15.5205,g
28.443,2.7173,0.28,9.0922,g
34.6968,2.7164,0.4131,10.225,g
31.5762,2.7597,0.3374,0.549,g
76.3397,3.2783,0.2244,1.5496,g
58.5298,3.2293,0.1929,7.0009,g
37.0734,2.9006,0.2313,20.7994,g
135.909,2.8834,0.2616,67.903,g
88.9818,3.2423,0.1969,2.6107,g
35.6777,2.5922,0.422,0.789,g
31.063,2.8072,0.2712,35.0126,g
31.7445,2.4728,0.4815,34.123,g
19.5137,2.437,0.4899,43.7446,g
76.354,3.3663,0.2323,2.903,g
21.0167,2.4057,0.4244,56.616,g
35.6496,3.299,0.2301,2.205,g
96.2327,4.154,0.0779,4.854,g
91.1228,3.6607,0.232,1.133,g
52.3758,2.9937,0.2598,13.678,g
21.3507,2.3054,0.6436,41.9953,g
51.472,2.5453,0.3276,16.7782,g
22.1774,2.1189,0.73,52.7541,g
49.6629,2.6449,0.3647,0.2947,g
32.4232,2.842,0.305,23.7956,g
27.4997,2.8528,0.4,33.818,g
79.9423,3.48,0.193,3.347,g
26.619,2.5933,0.3546,8.3473,g
20.9383,2.3294,0.4918,52.554,g
28.0184,2.7356,0.4191,3.306,g
54.6176,2.705,0.2821,5.3885,g
44.3695,2.7271,0.2699,0.577,g
24.4464,2.5569,0.3551,11.2109,g
34.1392,2.5599,0.3994,13.7301,g
16.3558,2.3385,0.6009,55.451,g
23.9911,2.5966,0.4709,4.869,g
65.192,2.6165,0.3047,8.637,g
24.8332,2.6444,0.4512,12.974,g
48.5758,2.9227,0.2927,3.4252,g
46.8212,3.1578,0.2413,6.648,g
20.2926,2.2923,0.6582,28.986,g
94.0846,3.3726,0.2188,2.9371,g
12.9691,2.2589,0.7438,32.816,g
32.3436,2.7782,0.2833,3.7329,g
50.4857,3.1313,0.2912,8.648,g
18.9158,2.3512,0.5301,17.822,g
24.2239,2.2028,0.6771,90,g
21.9039,2.4764,0.5476,41.331,g
85.6098,3.5868,0.1906,0.864,g
66.6671,3.0007,0.3295,0.5477,g
23.6195,2.7156,0.3677,77.2884,g
36.7509,2.5533,0.358,39.6251,g
45.1827,2.6454,0.276,15.562,g
55.8635,2.6556,0.3558,2.6299,g
60.0531,3.6414,0.1409,5.57,g
37.5288,2.975,0.2352,16.2846,g
30.1875,2.6212,0.7033,31.0894,g
62.1284,3.2053,0.3222,1.086,g
72.4802,3.8673,0.142,1.3082,g
69.0597,2.8831,0.2003,13.1301,g
35.5176,2.6613,0.362,4.565,g
40.3756,2.7774,0.2387,6.978,g
20.1445,2.1319,0.7306,9.906,g
109.581,3.1392,0.2823,0.834,g
37.0689,2.6498,0.3337,2.76,g
79.2728,2.6618,0.2723,12.424,g
20.4669,2.3971,0.5451,26.0698,g
12.9176,2.224,0.7343,17.4554,g
71.1997,2.8195,0.3045,8.079,g
54.5906,2.917,0.3329,0.626,g
83.0419,3.403,0.1569,4.5497,g
58.7928,3.1844,0.1995,5.3936,g
83.2349,2.9193,0.23,5.079,g
73.7136,3.1534,0.1995,12.2293,g
45.7388,3.1654,0.2924,5.0177,g
75.469,3.1438,0.2205,3.0461,g
27.1759,2.6735,0.4539,15.737,g
66.8289,2.8979,0.3896,5.1606,g
16.237,2.3304,0.6402,48.122,g
37.9315,2.9307,0.2745,10.223,g
27.9879,2.4579,0.4913,6.261,g
63.7085,3.3946,0.1165,28.387,g
13.0293,2.081,0.7552,58.1726,g
27.8762,2.7701,0.3735,11.5874,g
27.4892,2.8062,0.3547,48.1879,g
66.0024,2.4616,0.342,58.555,g
18.9249,2.2833,0.6615,18.7148,g
22.2435,2.2978,0.4635,44.3431,g
20.585,2.3747,0.6582,42.803,g
80.2907,3.5756,0.1791,4.036,g
34.1947,2.9906,0.277,6.437,g
29.8236,2.8497,0.3576,28.5766,g
77.192,2.9845,0.2808,8.446,g
12.8465,2.0986,0.7251,67.814,g
12.9947,2.2776,0.8232,83.93,g
24.3173,2.3493,0.5011,2.0464,g
103.705,4.1844,0.0831,2.4726,g
52.8865,3.4486,0.1951,12.295,g
19.7725,2.4108,0.4971,43.561,g
55.3431,2.9243,0.2524,25.7773,g
18.9362,2.2978,0.8312,57.9071,g
104.692,2.4935,0.6067,10.285,g
34.7695,3.0235,0.2094,4.018,g
37.6565,2.9266,0.2558,10.691,g
29.4141,2.9199,0.368,2.642,g
36.2476,2.4378,0.4088,9.7048,g
82.3739,2.8466,0.4157,3.312,g
13.1071,2.3608,0.7669,13.038,g
21.5488,2.0774,0.7113,23.9321,g
67.0121,3.4648,0.1495,2.123,g
123.466,3.2926,0.1575,54.6896,g
37.6085,3.0856,0.2044,6.6889,g
79.1009,2.738,0.3108,3.0091,g
50.1872,3.4718,0.1859,17.073,g
20.4023,2.055,0.696,34.5528,g
19.35,2.617,0.4396,30.37,g
93.06,3.8134,0.1421,0.558,g
67.2302,2.9664,0.2896,13.9446,g
84.5714,3.547,0.258,3.551,g
40.5545,3.3201,0.2206,0.1593,g
44.5336,2.5971,0.4147,13.042,g
74.7915,2.9836,0.2264,11.45,g
68.5755,3.343,0.1602,9.748,g
29.5252,2.7029,0.3092,19.7036,g
25.2883,2.4742,0.4664,8.2049,g
33.8598,3.0073,0.2901,8.9398,g
29.6494,2.5746,0.3036,3.2425,g
12.9501,2.1889,0.7443,47.56,g
20.7154,2.2443,0.7066,88.4999,g
29.8203,2.6075,0.358,17.7272,g
27.866,2.5484,0.3989,20.874,g
22.0656,2.4338,0.5304,48.996,g
17.5265,2.2648,0.5435,26.8207,g
40.0572,2.4893,0.3468,17.8954,g
90.9615,3.9254,0.1054,0.8542,g
33.8898,2.9647,0.3026,6.891,g
62.6862,3.2362,0.2409,1.4357,g
22.4037,2.6767,0.4253,34.361,g
22.7309,2.3502,0.5938,23.725,g
55.6335,2.7016,0.3042,10.4907,g
82.5121,3.541,0.1332,2.123,g
20.2913,2.2753,0.7003,68.446,g
61.9284,3.1413,0.2463,1.571,g
28.0209,2.8021,0.3375,27.3043,g
35.1602,2.7734,0.3589,5.54,g
26.0226,2.5453,0.4644,13.986,g
20.27,2.1021,0.6957,18.0727,g
21.0994,2.4306,0.5121,20.0749,g
29.5329,2.2148,0.5793,37.7654,g
32.1797,2.7896,0.3523,2.5841,g
22.4374,2.1089,0.7626,52.255,g
17.9263,2.2765,0.5979,52.3308,g
67.3675,2.9093,0.1651,13.062,g
49.9108,2.8079,0.2786,21.104,g
156.301,2.9312,0.2343,4.1613,g
57.5604,2.4976,0.3879,18.0583,g
90.4766,3.6727,0.2042,0.141,g
88.7452,3.6021,0.185,3.4725,g
13.0051,2.4289,0.7561,8.4921,g
46.9364,3.0099,0.2405,1.4485,g
31.9607,2.9969,0.2518,10.176,g
21.5669,2.5465,0.446,45.454,g
60.7883,2.8868,0.2336,5.097,g
25.9703,2.6946,0.402,66.531,g
23.9001,2.3936,0.5414,1.9963,g
46.5687,3.1009,0.2687,3.678,g
21.4278,2.1222,0.7245,45.363,g
23.1479,2.4306,0.5492,2.393,g
28.4877,2.6656,0.4147,5.1525,g
51.1323,2.6739,0.2627,17.713,g
32.0237,2.4298,0.4796,20.2901,g
29.7952,2.5899,0.383,5.2474,g
100.953,4.0455,0.0993,0.804,g
35.4345,2.4479,0.5526,24.1245,g
69.6783,2.6675,0.3183,9.78,g
13.2735,2.2188,0.8036,87.5122,g
40.8914,2.6096,0.3882,5.2595,g
67.7475,2.8654,0.259,2.3478,g
17.8722,2.3829,0.4679,48.694,g
52.7965,2.9564,0.2045,2.973,g
18.4648,2.3901,0.4888,25.299,g
16.0114,2.3181,0.6202,6.335,g
26.417,2.4074,0.6145,7.3755,g
28.0012,2.3608,0.5534,16.315,g
19.5401,2.2613,0.8274,24.418,g
78.3789,3.8644,0.1414,0.9648,g
43.2949,2.7054,0.3232,0.5486,g
23.4331,2.4935,0.5811,5.584,g
21.0856,2.3901,0.4847,4.209,g
42.1221,2.766,0.2399,10.45,g
20.2951,2.1156,0.7433,33.3381,g
43.1642,2.9015,0.2459,11.4188,g
51.0814,2.8774,0.431,0.559,g
35.3788,2.541,0.4719,3.7685,g
18.9958,2.4074,0.5558,38.043,g
29.3684,2.5218,0.3729,1.9453,g
71.0454,3.41,0.1988,4.348,g
83.2555,3.7106,0.109,13.7,g
154.646,3.4518,0.159,4.0716,g
48.2117,3.0063,0.2316,4.4309,g
24.7098,2.3314,0.4615,2.1688,g
18.2046,2.2227,0.509,26.3124,g
35.1568,2.5944,0.3715,1.2733,g
41.989,2.3664,0.486,28.063,g
20.8879,2.4857,0.3987,58.144,g
39.018,2.749,0.2816,0.783,g
29.8007,2.1987,0.5316,13.9464,g
22.4003,2.3483,0.5919,18.907,g
43.1955,2.8899,0.2616,0.075,g
24.4523,2.4322,0.5693,19.571,g
21.691,2.1658,0.7099,40.2519,g
12.8041,2.0314,0.7256,7.7639,g
38.428,2.658,0.378,11.2076,g
53.1157,3.3184,0.1951,2.73,g
26.9946,2.5658,0.5082,5.7653,g
37.7947,2.9188,0.264,20.555,g
36.2636,2.7235,0.344,8.7759,g
63.8088,2.918,0.3092,8.966,g
24.8455,2.2393,0.6859,0.0002,g
29.4682,2.9368,0.2718,19.977,g
32.8082,2.5145,0.5076,32.3945,g
77.4396,3.418,0.1723,1.2989,g
42.0569,3.8061,0.1714,3.419,g
13.1759,2.1287,0.7732,8.886,g
121.742,2.4495,0.3623,28.328,g
41.4656,3.3477,0.1724,13.0923,g
56.0798,3.2848,0.1889,3.3089,g
27.5928,2.4786,0.485,8.947,g
18.5062,2.2967,0.6061,0.3676,g
48.9731,2.9467,0.2826,3.7944,g
12.9199,2.2911,0.7417,30.606,g
25.2155,2.4822,0.4942,48.887,g
36.8182,2.8615,0.2916,14.32,g
25.7686,2.7439,0.3408,17.4523,g
156.37,3.3676,0.2089,15.657,g
33.7945,2.8873,0.2476,9.383,g
38.6092,3.1016,0.1971,0.4442,g
12.9698,2.1804,0.7459,55.8846,g
48.7524,2.8215,0.3424,6.9178,g
26.5021,2.3531,0.4967,32.9272,g
19.1573,2.3334,0.5568,11.763,g
18.3648,2.2788,0.6684,45.014,g
32.112,2.4654,0.4726,31.5112,g
67.8372,2.9664,0.2442,5.0087,g
23.2801,2.9012,0.4055,49.586,g
35.4866,2.8971,0.2674,17.16,g
19.0792,2.2553,0.5889,75.0613,g
104.577,4.1169,0.0853,0.111,g
23.7222,2.3918,0.4706,37.143,g
18.752,2.2253,0.5298,34.485,g
36.5196,3.0812,0.175,28.845,g
24.1625,2.5647,0.4932,30.306,g
61.4084,2.8899,0.2062,0.6397,g
28.7751,2.4362,0.4139,8.6513,g
102.363,3.9079,0.1534,0.709,g
101.462,2.9761,0.2367,8.2623,g
28.1067,2.8985,0.3196,23.326,g
78.6643,3.1861,0.2599,0.7026,g
23.2007,2.2788,0.5579,30.7414,g
20.5008,2.2055,0.7414,88.4189,g
26.5845,2.8848,0.3494,45.538,g
21.1305,2.4057,0.4676,81.2274,g
76.0253,3.3429,0.1476,12.8978,g
51.0346,2.6721,0.3511,9.203,g
21.7651,2.4771,0.46,12.12,g
21.7295,2.4997,0.443,46.5411,g
25.3347,2.7616,0.3377,41.911,g
16.1929,2.3502,0.6607,59.383,g
69.4048,3.5099,0.1833,1.9954,g
26.1952,2.3589,0.4945,2.396,g
72.9495,3.3908,0.1273,0.0857,g
28.6908,2.8724,0.3192,39.0498,g
25.2665,2.7627,0.4059,12.104,g
58.2229,3.2429,0.1852,12.8453,g
70.8301,2.8899,0.2668,5.7941,g
91.3695,4.1592,0.0857,1.9148,g
22.7903,2.2279,0.568,5.0165,g
36.6722,2.7462,0.3013,2.1511,g
68.6178,2.9793,0.1961,19.9613,g
24.1319,2.6314,0.5047,51.3869,g
19.8847,2.3729,0.6737,24.9395,g
39.191,2.7067,0.277,2.5603,g
60.6592,2.8099,0.3005,1.307,g
117.985,3.0473,0.1605,2.2668,g
21.5141,2.5211,0.4096,10.089,g
23.7069,2.1945,0.7859,63.9075,g
70.1757,3.8166,0.1599,0.695,g
21.9693,2.3424,0.6227,5.762,g
21.7006,2.2788,0.6053,8.982,g
17.9964,2.3988,0.8743,14.3817,g
39.163,2.3531,0.4967,10.9465,g
79.9539,3.1602,0.2497,17.7108,g
21.6891,2.316,0.5604,1.5485,g
27.3516,2.4829,0.4178,3.4856,g
12.9826,2.1508,0.7491,86.7275,g
12.7395,2.0434,0.7149,29.266,g
16.6298,2.3729,0.6017,59.9534,g
40.0652,2.9811,0.2851,18.0501,g
18.0693,2.3598,0.7162,84.2593,g
93.7411,4.2034,0.0752,0.3748,g
68.9272,3.2302,0.1883,4.554,g
22.7566,2.4158,0.5797,43.3032,g
43.6077,2.7818,0.3603,11.5544,g
33.8791,2.7649,0.3127,1.085,g
19.2264,2.4298,0.4647,14.45,g
121.54,2.3375,0.4276,2.8134,g
18.9647,2.596,0.3929,1.5377,g
23.9948,2.4526,0.4974,28.7838,g
76.6597,3.0904,0.3394,2.2854,g
60.8563,2.5434,0.3548,7.8933,g
67.6685,3.0214,0.2875,2.3677,g
31.3567,2.4393,0.4945,5.816,g
109.043,3.1284,0.1964,0.658,g
92.4258,2.6693,0.3084,1.4029,g
71.3694,3.2536,0.2839,3.048,g
62.5191,3.0366,0.284,6.7787,g
88.992,3.683,0.1357,5.627,g
52.6722,3.2845,0.227,7.2741,g
66.8274,3.0172,0.2259,7.5468,g
20.5791,2.1351,0.7692,9.7876,g
20.553,2.0881,0.7592,75.842,g
59.3377,3.1764,0.3651,4.319,g
32.2107,2.5877,0.3721,13.233,g
26.5806,2.5289,0.4379,4.9083,g
55.7695,2.9848,0.2341,0.554,g
87.5837,3.9208,0.125,2.428,g
28.6608,2.738,0.2943,89.5806,g
19.6663,2.1889,0.8091,21.319,g
86.4233,3.3173,0.2986,5.462,g
87.9511,3.2888,0.2067,2.554,g
18.0667,2.4158,0.5643,86.453,g
42.0531,2.723,0.3217,8.7922,g
52.1834,3.0952,0.2755,1.5526,g
13.1734,2.3531,0.7716,15.9915,g
50.8159,3.2934,0.1573,9.767,g
41.9841,2.6289,0.322,5.783,g
55.7401,3.3886,0.2133,1.7908,g
27.3639,2.5955,0.4213,35.37,g
26.2853,2.4322,0.4991,0.3841,g
29.9919,2.6875,0.3881,4.0005,g
37.3484,2.781,0.3013,0.4092,g
22.8368,2.5569,0.3634,66.247,g
21.7361,2.4757,0.4482,31.4724,g
29.417,2.57,0.2746,88.4473,g
24.9251,2.4401,0.4791,12.174,g
89.6287,3.2316,0.1707,4.319,g
13.0339,2.081,0.7552,86.3258,g
33.1404,2.7312,0.3733,22.533,g
34.3489,3.0247,0.3354,8.3993,g
25.9297,2.5786,0.4406,12.5848,g
20.0155,2.4141,0.4855,3.954,g
13.3605,2.1833,0.7934,43.485,g
26.7106,2.6395,0.4633,10.5863,g
33.2935,2.6781,0.3421,5.2329,g
91.3656,3.7978,0.1461,1.304,g
24.9369,2.6325,0.4429,83.7468,g
24.8732,2.3971,0.517,1.727,g
29.3977,2.3032,0.5771,5.965,g
23.556,2.3191,0.4652,1.5306,g
79.5783,2.9125,0.2691,0.6007,g
21.1628,2.3473,0.4719,35.801,g
64.8912,3.0797,0.2289,4.8939,g
26.3916,2.7003,0.5204,22.2594,g
50.0449,2.9472,0.2021,69.094,g
28.7554,2.4166,0.41,2.941,g
18.7258,2.248,0.5198,21.0697,g
21.0932,2.1055,0.7373,15.343,g
20.8214,2.2577,0.5746,3.8562,g
19.2233,2.4495,0.5364,22.3356,g
56.542,3.1996,0.2229,24.289,g
65.3585,3.4736,0.2205,2.929,g
31.2684,2.2589,0.4463,22.4698,g
21.143,2.0737,0.7426,61.5734,g
22.5561,2.2055,0.7539,3.9937,g
92.2474,3.4813,0.2248,2.235,g
65.1592,3.2588,0.2034,1.345,g
30.9737,2.6395,0.4381,30.144,g
100.196,3.2171,0.162,0.7341,g
13.0804,2.2,0.7634,47.048,g
43.9963,3.0822,0.1986,19.6508,g
25.4242,2.6385,0.4598,2.8656,g
113.563,2.5283,0.3881,11.697,g
21.8918,2.2776,0.723,1.5218,g
54.8736,2.5422,0.4189,3.4462,g
12.8768,2.0917,0.7368,17.359,g
57.6389,2.9183,0.3186,0.619,g
65.0794,3.307,0.183,2.7999,g
22.1144,2.2695,0.6075,5.197,g
76.3866,2.9965,0.2651,10.377,g
98.768,3.3029,0.1578,1.8306,g
88.5408,3.5244,0.1456,2.2359,g
24.3113,2.4125,0.5377,5.4233,g
46.3458,3.6471,0.1812,9.038,g
71.967,3.6719,0.1563,6.811,g
43.7671,3.4,0.1855,27.622,g
23.0918,2.7239,0.3532,75.388,g
33.1065,2.3191,0.4221,4.0681,g
74.479,3.5496,0.1876,3.4608,g
31.257,2.4456,0.4086,1.9639,g
19.1419,2.2304,0.5412,42.063,g
19.8813,2.1446,0.7312,66.271,g
73.1647,3.8581,0.1517,4.5252,g
22.6202,2.42,0.4259,36.448,g
30.6386,2.7404,0.28,6.753,g
21.565,2.4594,0.4167,3.896,g
29.2376,2.7122,0.3337,4.5201,g
44.6147,2.9795,0.2715,4.947,g
12.9091,2.2516,0.7339,0.3707,g
78.8852,2.7412,0.3321,2.6813,g
88.0174,3.2456,0.1823,6.986,g
77.9874,3.6155,0.1968,1.8587,g
39.1459,2.5635,0.3497,2.6191,g
79.9145,3.5049,0.1967,2.605,g
56.1812,3.031,0.2095,7.318,g
35.4895,2.9892,0.366,4.732,g
29.484,2.3054,0.6238,9.272,g
37.1289,2.6628,0.3087,14.16,g
27.2304,2.6375,0.371,77.5379,g
21.128,2.6693,0.3662,1.3953,g
45.0172,2.699,0.284,8.718,g
21.4514,2.3979,0.588,8.6808,g
24.3343,2.5302,0.3953,10.288,g
92.9002,3.3638,0.2237,1.324,g
22.611,2.5132,0.4018,59.5027,g
19.1505,2.2648,0.6413,3.5371,g
38.3982,3.0434,0.2633,6.941,g
35.2422,2.7376,0.3623,17.504,g
56.0434,2.9098,0.2265,1.7181,g
13.1279,2.1189,0.7757,41.2125,g
272.063,2.5563,0.4556,62.3504,g
19.8537,2.4298,0.4758,41.838,g
22.9515,2.6479,0.3532,22.4192,g
21.3467,2.2504,0.5955,51.857,g
84.9009,3.801,0.1978,1.419,g
54.424,3.4295,0.2053,6.918,g
75.5657,2.9004,0.2642,4.9959,g
23.8725,2.3444,0.6697,9.027,g
25.652,2.4533,0.4225,35.088,g
21.1516,2.1584,0.5625,12.9692,g
66.0531,3.386,0.0962,19.589,g
57.9816,2.9969,0.2064,9.023,g
22.7815,2.4362,0.4982,3.0779,g
28.6836,2.4698,0.4203,40.8052,g
13.0419,2.1287,0.7584,70.9927,g
88.5482,3.4583,0.2993,1.4057,g
109.117,4.0441,0.1021,1.164,g
19.3993,2.3096,0.6471,25.804,g
80.7712,3.6469,0.1073,3.2797,g
39.8069,2.699,0.242,29.426,g
33.4985,2.7559,0.3351,23.5652,g
35.1654,2.7712,0.3421,3.828,g
62.5927,3.3442,0.3622,3.1921,g
72.7983,3.3429,0.1589,7.4414,g
73.3377,2.4425,0.4729,1.0184,g
46.6994,2.7173,0.255,5.0738,g
61.3727,3.3017,0.1997,2.271,g
17.8316,2.3424,0.6136,46.4513,g
20.9196,2.357,0.4703,19.31,g
56.8471,3.0181,0.2302,22.2377,g
56.1918,3.1316,0.2201,1.591,g
25.3591,2.8028,0.411,34.5962,g
38.5289,3.3889,0.2254,0.804,g
45.6204,3.2983,0.1847,3.6192,g
27.0469,2.4878,0.3577,20.818,g
51.0232,2.891,0.2288,17.353,g
68.2422,3.7968,0.1667,2.555,g
60.0587,2.7404,0.3164,4.862,g
67.3022,3.0689,0.3413,2.319,g
18.9671,2.4417,0.557,31.4965,g
88.3094,2.7608,0.3886,1.3258,g
95.1779,3.939,0.1402,1.796,g
53.1682,3.2047,0.1673,13.4803,g
17.6926,2.2577,0.6022,15.1814,g
35.3705,2.7105,0.3174,9.3046,g
75.3249,3.2191,0.2174,29.81,g
25.7974,2.608,0.4069,58.6235,g
18.0214,2.1732,0.5772,0.8832,g
19.7692,2.6821,0.5489,83.8778,g
33.1485,3.1149,0.2387,38.817,g
36.7253,2.6618,0.2789,10.921,g
13.2866,2.2867,0.7959,72.4904,g
12.6838,2.3233,0.6983,78.178,g
66.9651,3.49,0.1641,5.807,g
30.3139,2.5366,0.4244,30.757,g
20.7715,2.0394,0.6849,33.313,g
15.1513,2.5092,0.6594,75.415,g
20.8484,2.437,0.5082,68.6674,g
47.4667,2.7181,0.3502,11.762,g
42.8176,2.9474,0.2743,1.9292,g
22.7412,2.4843,0.5639,12.2494,g
106.554,3.3434,0.1397,7.116,g
54.3712,3.088,0.2091,1.8163,g
82.711,2.971,0.2288,2.356,g
51.5202,2.6959,0.2457,13.747,g
20.6349,2.3646,0.4881,0.1708,g
19.0259,2.1584,0.5694,12.536,g
25.806,2.3212,0.4678,23.33,g
24.97,2.3375,0.5057,5.3656,g
55.3383,3.3091,0.1845,9.834,g
20.503,2.3627,0.4772,11.4507,g
36.9888,3.1908,0.2256,5.2373,g
89.1989,2.7024,0.3393,4.2637,g
82.2052,3.8189,0.2159,1.4594,g
73.3171,3.1877,0.2214,2.8894,g
18.1398,2.2148,0.561,35.2731,g
20.9663,2.3274,0.4282,47.8491,g
22.3664,2.5185,0.4879,30.245,g
57.7688,3.1963,0.2348,6.944,g
21.8113,2.5688,0.4211,65.808,g
27.8081,2.7825,0.3746,7.968,g
52.2513,2.752,0.2779,0.4811,g
19.4586,2.3883,0.5562,75.4267,g
24.8368,2.4571,0.3909,6.437,g
32.7696,2.9533,0.2394,16.6887,g
31.0918,2.8028,0.2913,7.3779,g
24.5151,2.1917,0.6817,51.3098,g
33.3414,2.6623,0.3264,3.355,g
30.0267,2.4955,0.4153,39.1621,g
30.288,2.4601,0.3882,26.8446,g
22.1103,2.1931,0.6026,14.836,g
21.3385,2.2529,0.5531,17.1321,g
19.8208,2.1658,0.744,20.5231,g
25.4265,2.6493,0.3901,69.976,g
32.3526,2.8106,0.3016,2.021,g
18.6533,2.4338,0.523,4.7998,g
35.7476,2.9699,0.2722,13.9774,g
89.6301,3.9613,0.1248,4.737,g
32.6838,2.7686,0.4106,7.3877,g
27.273,2.5132,0.4663,21.3322,g
24.4102,2.3334,0.5058,4.738,g
24.0709,2.7987,0.4674,16.2665,g
22.6754,2.3414,0.5057,9.329,g
43.072,2.6101,0.4049,0.7536,g
54.123,3.0609,0.286,6.339,g
29.6626,2.4125,0.4913,8.1489,g
50.9379,3.4046,0.1836,19.3908,g
19.5683,2.4091,0.4834,29.1592,g
24.1407,2.4241,0.5687,2.541,g
60.0031,2.8267,0.3025,15.517,g
44.7062,3.0978,0.1741,15.9683,g
36.2836,2.8974,0.3344,1.2146,g
16.9503,2.3385,0.6697,69.1045,g
20.6987,2.4742,0.5671,85.8793,g
18.8562,2.4385,0.5282,11.461,g
72.3741,3.0699,0.212,2.071,g
28.6609,2.8609,0.3402,20.7574,g
68.6335,2.6484,0.3011,4.3673,g
46.8511,3.2301,0.2691,6.56,g
29.6097,2.3608,0.488,60.281,g
33.2729,2.8366,0.3525,13.2336,g
34.6295,3.2738,0.2486,72.4438,g
57.1656,2.9978,0.197,12.267,g
84.0883,2.9963,0.1785,5.4781,g
36.6913,2.7623,0.3509,69.125,g
25.8446,2.4133,0.4749,2.3506,g
61.9038,3.3678,0.1946,4.76,g
55.7402,3.1351,0.167,18.03,g
22.0013,2.357,0.589,52.2402,g
20.3129,2.2625,0.612,5.5511,g
46.3906,3.3427,0.203,1.818,g
32.8666,2.3683,0.4797,58.601,g
42.2472,2.9472,0.2292,0.8358,g
38.5309,2.798,0.258,23.4357,g
92.9405,3.1906,0.2753,4.7062,g
108.681,4.0803,0.1044,1.053,g
77.6261,3.1982,0.1761,9.526,g
15.2121,2.243,0.6571,34.78,g
90.3442,3.1725,0.242,2.8697,g
