@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-2,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
18.8566,12.3731,16.7295,h
117.7727,55.9569,56.5301,h
37.4533,21.5056,58.5675,h
16.5575,9.0688,22.7032,h
142.154,103.149,51.6026,h
59.9682,47.0288,33.4914,h
224.8501,36.3312,84.8603,h
34.8695,9.2518,62.0339,h
38.6913,19.2133,20.12,h
26.277,13.0813,72.3736,h
173.943,55.7884,54.566,h
17.9003,10.3235,71.226,h
28.2374,16.2718,40.3891,h
73.889,20.924,20.778,h
166.518,67.7974,86.5559,h
35.1379,6.497,46.056,h
24.5597,10.0908,77.663,h
173.882,72.4744,67.5281,h
18.0766,4.9075,22.1043,h
25.5669,14.281,85.3588,h
216.472,36.506,61.3424,h
20.7522,8.9492,36.306,h
22.2424,9.5742,60.172,h
61.1986,37.0725,45.9408,h
50.3232,18.5832,61.1893,h
39.8955,13.653,46.2848,h
18.761,7.4257,86.5675,h
46.6814,19.0874,77.979,h
100.782,66.078,57.8273,h
30.2887,12.794,44.754,h
46.5019,28.1192,86.1683,h
200.881,59.7478,85.576,h
29.4527,8.7375,64.6328,h
117.546,48.6587,28.412,h
24.37,12.9688,10.1501,h
90.5857,59.856,73.9617,h
83.7821,9.5265,56.7255,h
62.3597,21.6946,36.9876,h
235.494,60.034,54.3753,h
39.0647,12.8045,35.9843,h
222.77,24.8556,20.158,h
31.162,15.051,83.156,h
83.4228,24.5423,71.024,h
161.9093,51.6797,53.5958,h
98.1619,15.3418,86.1812,h
59.6387,11.1521,36.0506,h
23.1649,16.3238,12.968,h
155.142,36.1391,64.105,h
14.5342,14.2628,18.9516,h
73.7864,30.8164,36.6915,h
120.944,58.6708,51.8458,h
32.0071,9.5178,6.1299,h
76.6007,33.8701,32.2782,h
91.736,20.9687,9.7456,h
31.5071,22.7398,38.3974,h
88.4182,21.1515,75.3651,h
15.1916,0.9938,59.1242,h
138.701,71.5139,65.301,h
201.2789,88.221,11.8913,h
136.889,72.3826,81.5495,h
102.0137,16.8966,13.2785,h
106.1214,28.4646,5.0586,h
22.3628,15.4505,63.5531,h
134.2505,88.9346,67.4238,h
16.9178,9.7218,8.235,h
24.1087,13.6779,84.428,h
133.529,85.5088,87.3269,h
19.5027,8.3665,54.3562,h
21.3523,17.042,79.0603,h
126.529,22.7,49.284,h
36.045,17.1907,60.1685,h
21.386,13.6561,10.142,h
12.9964,10.857,0.4508,h
71.5616,11.5457,86.9989,h
94.3067,91.1296,49.8113,h
19.0848,13.7346,5.3161,h
156.1684,46.5707,33.6235,h
225.324,89.744,77.4807,h
116.4727,71.9712,60.3617,h
19.1962,7.2453,29.2578,h
199.336,48.7632,44.871,h
110.367,62.6716,16.8294,h
51.2136,13.4449,34.4183,h
147.8836,64.1603,18.1132,h
22.8898,18.1899,67.0121,h
56.6405,27.3232,45.5122,h
152.367,29.2914,74.1746,h
13.146,10.549,15.9662,h
91.2575,33.4669,5.1639,h
82.0339,17.6929,25.7451,h
41.8126,10.9456,40.4672,h
91.7079,37.8589,3.5523,h
34.5652,11.8034,22.4731,h
62.7053,27.6299,33.7638,h
20.353,16.9312,77.1768,h
24.3954,9.5513,70.108,h
95.5185,17.0764,81.5718,h
103.6643,41.6434,72.3333,h
20.9462,8.882,35.7754,h
109.8329,61.2259,49.8144,h
85.2615,38.934,32.8587,h
114.4721,33.2603,42.1084,h
167.478,24.3831,14.5927,h
114.176,96.2985,60.221,h
32.3497,11.2028,81.2924,h
38.3867,13.5208,42.9217,h
22.6904,12.8613,69.7558,h
13.4794,10.0589,4.148,h
182.8099,91.4597,67.0593,h
23.5077,19.4764,20.1264,h
93.4633,18.8533,16.314,h
195.598,87.2875,87.8503,h
33.0857,19.4052,19.2177,h
62.8886,14.5019,44.3394,h
37.7361,9.6408,1.7976,h
94.012,18.8373,34.667,h
21.55,6.0508,44.943,h
23.5463,13.5595,52.9529,h
24.3597,9.7699,82.8383,h
17.4934,7.4535,15.087,h
31.4793,12.9854,61.4791,h
131.9946,103.7316,56.1828,h
20.5762,7.3068,68.0969,h
137.891,52.1665,30.057,h
246.5385,57.6978,41.5958,h
21.0075,15.9626,24.7104,h
67.7208,28.5338,6.4185,h
178.482,102.199,55.561,h
26.6684,19.6904,80.8926,h
34.0918,14.5474,56.0959,h
177.777,52.0415,37.2821,h
22.8113,11.4933,7.8516,h
48.2398,7.2881,69.1637,h
51.1753,25.3532,45.5989,h
72.4762,61.65,84.8187,h
29.279,16.1532,12.1098,h
69.0913,25.5707,5.7146,h
152.485,52.4004,80.8293,h
29.7932,19.0038,48.305,h
43.2868,12.6522,26.6256,h
91.2356,24.8769,13.5704,h
44.1417,8.5596,14.1118,h
99.9364,24.258,61.6112,h
44.1799,24.1175,89.8466,h
167.8057,81.3627,68.6247,h
49.7923,10.4327,45.194,h
16.8093,16.6981,67.2839,h
20.6225,12.757,31.5365,h
26.3449,16.1219,47.7234,h
108.4736,65.7689,31.9332,h
112.2986,21.9795,48.6832,h
120.9908,45.4409,76.1383,h
176.492,51.5464,67.0072,h
48.1754,18.215,45.0927,h
24.2645,13.0711,12.2864,h
38.2077,12.0761,7.599,h
54.9452,11.3293,10.123,h
78.0837,49.2125,40.6601,h
94.9897,55.072,50.8115,h
106.633,17.3276,12.15,h
136.471,65.1777,65.22,h
107.666,24.2818,31.598,h
19.7512,16.1373,86.0164,h
15.6021,9.4685,14.5812,h
24.1763,6.7083,89.5236,h
56.2016,45.1354,45.1622,h
44.8213,12.0853,68.7949,h
41.1473,14.5533,82.2647,h
31.2328,14.1452,44.5937,h
102.349,18.6221,7.9901,h
140.4164,39.9692,42.743,h
111.3867,31.673,11.692,h
123.5586,34.8344,55.2123,h
72.5175,60.6466,81.992,h
62.7878,21.5051,33.393,h
138.377,33.1671,11.6706,h
18.9718,9.1695,79.1202,h
223.847,122.43,81.2919,h
26.5934,15.2959,1.663,h
245.594,136.723,21.555,h
19.7077,7.9127,59.7642,h
23.3525,11.1607,37.0993,h
22.7565,7.9735,88.0601,h
228.2337,160.8347,3.8134,h
104.476,33.3908,79.0699,h
102.9478,56.5431,87.2815,h
24.3287,12.8262,81.6604,h
21.8891,10.6018,42.8297,h
94.2907,20.7954,37.8216,h
49.3296,23.319,14.048,h
17.3441,9.3037,17.7168,h
173.783,51.8152,39.5881,h
50.5583,16.2167,87.5167,h
114.427,14.5557,51.8893,h
57.1905,35.5095,44.732,h
32.4902,10.6723,69.173,h
75.4455,47.5305,30.2987,h
