@relation segment

@attribute Region-centroid-row numeric
@attribute Vedge-mean numeric
@attribute Rawblue-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
64,17.5,50.11111,-14.333333,-16,50.11111,4
119,1.111111,48.22222,-10.888889,-14.222222,48.22222,4
104,0.944445,78,-16.555555,-21.555555,78,4
125,1.444443,79.111115,-15.444445,-23.11111,79.111115,4
32,1.111111,70.88889,-15.777778,-18.444445,70.88889,4
102,1,69.66667,-14.333333,-20,69.66667,4
128,21.333334,43.77778,-10.444445,-14.111111,43.77778,4
120,5.777777,59.22222,-8.555555,-15.888889,59.22222,4
62,0.722222,76.22222,-22.777779,-22.777779,76.22222,4
68,1.833334,68.22222,-14.333333,-20,68.22222,4
146,3.5,31.555555,-13.888889,-12.555555,31.555555,4
100,1.944444,66.88889,-15.111111,-19.444445,66.88889,4
82,1.055555,48.444443,-13,-15.666667,48.444443,4
100,0.944444,69.66667,-16.777779,-20.777779,69.66667,4
78,1.000001,51.88889,-8.111111,-16.11111,51.88889,4
146,0.944444,55.88889,-18.777779,-19.444445,55.88889,4
20,1.333333,42.77778,-10.444445,-11.444445,42.77778,4
147,1.944444,8.444445,-1.444444,-5.111111,8.666667,4
118,14.444446,66.333336,-14.888889,-18.88889,66.333336,4
146,0.888889,15.666667,-7.777778,-7.444445,15.666667,4
160,3.000001,31.555555,-13.888889,-12.222222,31.555555,4
153,5,38.77778,-20,-12.333333,38.77778,4
89,8.388889,41,-13.111111,-14.777778,41,4
42,2.055556,54.11111,-15,-13.666667,54.11111,4
111,1.444445,71.66667,-19.333334,-22.333334,71.66667,4
101,1.111112,57.11111,-18.11111,-18.11111,57.11111,4
115,3.555556,36.77778,-11.888889,-11.888889,36.77778,4
104,0.944445,76.55556,-16.222221,-22.555555,76.55556,4
125,2.833333,76.44444,-25.11111,-21.444445,76.44444,4
73,1.333333,47.333332,-5.111111,-10.111111,47.333332,4
120,4.444445,56.333332,-9.222222,-16.222221,56.333332,4
50,1.166667,80.333336,-23.333334,-22.333334,80.333336,4
67,1.722221,75.888885,-23.222221,-22.222221,75.888885,4
125,0.5,24.777779,-10,-9.666667,24.777779,4
67,0.666667,80.44444,-22.88889,-24.222221,80.44444,4
68,0.833332,71,-21.222221,-22.88889,71,4
124,1.277777,46.22222,-8.111111,-14.777778,46.22222,4
34,1.999999,89.111115,-23.666666,-25,89.111115,4
126,0.666667,28.666666,-13.333333,-11,28.666666,4
158,0.944445,11.888889,-4.888889,-6.888889,11.888889,4
109,0.999999,62.88889,-20.555555,-19.88889,62.88889,4
159,2.166667,29.555555,-2.666667,-7.666666,29.555555,4
100,1.944444,66.88889,-15.111111,-19.444445,66.88889,4
83,0.777779,59.555557,-11.555555,-17.555555,59.555557,4
73,0.833333,48.77778,-2.555556,-12.222222,48.77778,4
121,21.666666,49.444443,-10.777778,-14.444445,49.444443,4
158,2.166667,12.222222,-4.333334,-7,12.222222,4
68,1.833334,68.22222,-14.333333,-20,68.22222,4
98,1.333334,64.66667,-15.888889,-19.555555,64.66667,4
134,2.555555,63.11111,-21.11111,-21.444445,63.11111,4
70,1.055556,48.333332,-10.555555,-14.555555,48.333332,4
116,5.777778,76.44444,-25.666666,-20.666666,76.44444,4
125,5.055556,47.555557,-15.333333,-15,47.555557,4
152,5,37.666668,-18.666666,-14.666667,37.666668,4
77,1.555555,48.22222,-9,-15,48.22222,4
151,3.833333,42.77778,-22.11111,-14.777778,42.77778,4
65,1.277778,73.888885,-19.11111,-22.11111,73.888885,4
42,3.277777,36.22222,-11.444445,-12.444445,36.22222,4
121,0.888889,66.88889,-20.333334,-19.333334,66.88889,4
42,2.611111,74.55556,-24.666666,-22.333334,74.55556,4
117,0.777779,58.444443,-19,-18.666666,58.444443,4
110,4.88889,44.444443,-15,-16,44.444443,4
119,5.277778,56,-14.888889,-16.222221,56,4
25,0.722221,55,-15.777778,-14.777778,55,4
103,0.944445,72.66667,-20,-21.333334,72.66667,4
88,0.833332,85,-28.11111,-25.11111,85,4
109,1.166667,53.666668,-17.11111,-18.444445,53.666668,4
131,2.388889,45.77778,-15.111111,-15.111111,45.77778,4
48,2.277778,52.444443,-16.222221,-18.555555,52.444443,4
50,1.611112,75.77778,-23.555555,-21.222221,75.77778,4
145,2.166666,76.77778,-26,-21,76.77778,4
80,1.277777,48.22222,-10.111111,-15.444445,48.22222,4
115,2.111111,56.333332,-12.888889,-15.888889,56.333332,4
89,8.388889,41,-13.111111,-14.777778,41,4
149,3.666667,30,-14.111111,-11.777778,30,4
122,2.055556,44.333332,-14.888889,-15.555555,44.333332,4
80,1.277777,48.22222,-10.111111,-15.444445,48.22222,4
17,3.722223,54,-12.777778,-15.444445,54,4
140,2.444445,32.22222,-15.333333,-12.333333,32.22222,4
124,2.111111,51.444443,-15.444445,-16.11111,51.444443,4
129,1.944445,34.88889,-16.777779,-13.777778,34.88889,4
124,3.166667,52.666668,-11.777778,-16.777779,52.666668,4
140,7.833334,33.555557,-8.333333,-9.333333,33.555557,4
160,3.000001,31.555555,-13.888889,-12.222222,31.555555,4
71,0.944444,42.11111,-1.444444,-9.777778,42.11111,4
99,0.777778,56,0,-12.333333,56,4
111,2.555555,38.22222,-12.444445,-13.444445,38.22222,4
103,0.944443,45.22222,-14.555555,-14.222222,45.22222,4
117,3.277779,49.77778,-16.444445,-15.777778,49.77778,4
28,4.277777,79.111115,-26.88889,-23.222221,79.111115,4
75,1.5,45.666668,-2.333333,-11.333333,45.666668,4
78,9.388889,37.444443,-9.555555,-11.888889,37.444443,4
17,1.277776,86.55556,-24.222221,-23.88889,86.55556,4
125,1.722222,49,-5.111111,-11.777778,49,4
107,1.111111,58.333332,-10.777778,-14.777778,58.333332,4
101,1.111112,57.11111,-18.11111,-18.11111,57.11111,4
19,2.444445,58.77778,-21.555555,-19.222221,58.77778,4
158,2.833333,29,-12.777778,-11.111111,29,4
102,0.888889,54.444443,-17.333334,-17.666666,54.444443,4
117,3.277779,49.77778,-16.444445,-15.777778,49.77778,4
20,0.944447,81.66667,-26.222221,-23.222221,81.66667,4
38,11.055554,78.44444,-19.222221,-22.222221,78.44444,4
129,2.055556,78,-24.555555,-22.222221,78,4
64,0.944445,78.111115,-25,-23.333334,78.111115,4
66,0.777777,46.333332,-3.222222,-10.888889,46.333332,4
129,19.277777,47.444443,-14.333333,-14.333333,47.444443,4
147,1.555556,38.666668,-20,-14.333333,38.666668,4
162,1.611111,12,-5.111111,-5.777778,12,4
107,2.055555,35.88889,-7,-13,35.88889,4
68,1.666667,42.333336,-0.777778,-10.444445,42.333336,4
108,4.611111,69.55556,-16.222221,-18.222221,69.55556,4
18,0.777777,86.111115,-27.88889,-25.555555,86.111115,4
105,0.277777,60.88889,-13.555555,-18.555555,60.88889,4
134,2.111113,58.22222,-22.777779,-17.777779,58.22222,4
104,6.611111,69.55556,-20.555555,-20.88889,69.55556,4
83,2.5,79.66667,-18.11111,-22.11111,79.66667,4
73,0.944444,70.111115,-14.444445,-19.444445,70.111115,4
66,2.000001,61.22222,-11.444445,-17.444445,61.22222,4
72,1.222223,74.44444,-23,-23.333334,74.44444,4
145,5.055555,33.333336,-7.666666,-12,33.333336,4
17,1.111111,87.333336,-23.555555,-24.88889,87.333336,4
65,2.5,72.66667,-21.88889,-22.88889,72.66667,4
105,2.111111,70.333336,-15.888889,-19.222221,70.333336,4
78,1.888889,40.333336,-15.222222,-15.222222,40.333336,4
83,4.444444,33.22222,-9.555555,-10.555555,33.22222,4
49,1.055555,44.11111,-7.111111,-11.111111,44.11111,4
15,1.222223,86.888885,-28.88889,-24.88889,86.888885,4
139,2.444445,60.444443,-17,-19.666666,60.444443,4
150,1.777778,29.222221,-13.555555,-11.888889,29.222221,4
123,1.277778,34.22222,-20.555555,-17.222221,34.22222,4
122,1.555555,78.22222,-27.555555,-24.88889,78.22222,4
137,1.777777,45.333332,-2.888889,-10.555555,45.333332,4
73,1.055555,49.77778,-13.555555,-15.222222,49.77778,4
156,2.055556,29.222221,-12.666667,-12,29.222221,4
87,6.833334,54.88889,-16.333334,-18.333334,54.88889,4
111,1.222223,75.333336,-17.444445,-21.777779,75.333336,4
69,0.722222,44.555557,0.666667,-12.333333,44.555557,4
140,4.222222,32.333336,-9,-8.666667,32.333336,4
93,1.611109,79.22222,-24.222221,-24.88889,79.22222,4
157,2.444444,32,-14.777778,-11.777778,32,4
101,1.722221,79.44444,-22.444445,-22.777779,79.44444,4
120,3.333333,59.333332,-13.555555,-16.222221,59.333332,4
44,0.555555,58,-14.777778,-15.777778,58,4
143,1.277777,64.77778,-22.11111,-21.11111,64.77778,4
64,1.833333,71,-20.777779,-22.444445,71,4
118,11.555554,41.666668,-10.666667,-11.333333,41.666668,4
34,4.611111,60,-19.444445,-17.777779,60,4
125,0.999997,83.111115,-18.333334,-23,83.111115,4
162,1.388889,14.555555,-6.111111,-7.444445,14.555555,4
57,1.388891,79.44444,-18.777779,-22.444445,79.44444,4
66,2.055556,47.77778,-4.777778,-10.777778,47.77778,4
13,0.22222,88.111115,-29.11111,-24.11111,88.111115,4
73,2.277776,53,-14.222222,-14.222222,53,4
154,3.222222,28.555555,-14.444445,-12.111111,28.555555,4
154,1.722222,39.555557,-19.777779,-14.444445,39.555557,4
124,8.999999,64.44444,-14.333333,-17.666666,64.44444,4
159,2.5,10.111111,-4.555555,-5.888889,10.111111,4
57,1.388891,79.44444,-18.777779,-22.444445,79.44444,4
80,1.333333,47.666668,-8.222222,-13.222222,47.666668,4
53,1.277777,48.666668,-10.666667,-14,48.666668,4
104,1.388889,68.22222,-13.666667,-19,68.22222,4
87,14.388889,39.444443,-10.444445,-12.777778,39.444443,4
34,1.111111,70.333336,-24.11111,-24.11111,70.333336,4
87,1.88889,80.333336,-24.777779,-24.11111,80.333336,4
136,2.277778,8.555555,-5.888889,-5.222222,8.555555,4
62,11.222222,80,-27.11111,-24.444445,80,4
127,2.444444,48.22222,-8.222222,-14.222222,48.22222,4
76,1.722221,54.11111,-18.88889,-16.555555,54.11111,4
120,4.444445,56.333332,-9.222222,-16.222221,56.333332,4
70,0.833333,64.88889,-10.444445,-19.11111,64.88889,4
102,11.055557,69.111115,-17,-20,69.111115,4
78,1.333333,46,-14.333333,-15.333333,46,4
154,3.722222,46.555557,-23.666666,-17,46.555557,4
32,1.111111,70.88889,-15.777778,-18.444445,70.88889,4
96,2.38889,80.22222,-18.11111,-21.444445,80.22222,4
135,2.944444,60.666668,-19.11111,-20.777779,60.666668,4
126,0.666667,28.666666,-13.333333,-11,28.666666,4
102,0.777778,77.111115,-20.11111,-20.777779,77.111115,4
103,0.888889,69.55556,-14.555555,-19.555555,69.55556,4
102,2.944444,62.333332,-13.666667,-18.333334,62.333332,4
116,1.777778,56.555557,-13.444445,-15.777778,56.555557,4
43,1.888889,82.55556,-29.444445,-24.11111,82.55556,4
121,21.666666,49.444443,-10.777778,-14.444445,49.444443,4
87,1.88889,80.333336,-24.777779,-24.11111,80.333336,4
116,2.944446,41.666668,-12.222222,-13.222222,41.666668,4
33,13.888889,45.555557,-13.444445,-15.777778,45.555557,4
45,1.222222,63.77778,-14.888889,-17.222221,63.77778,4
97,10.111111,54.333332,-5.888889,-13.222222,54.333332,4
78,1.000001,51.88889,-8.111111,-16.11111,51.88889,4
102,1.055556,64.333336,-16.444445,-21.444445,64.333336,4
76,0.833333,42,-8.888889,-12.555555,42,4
128,7.055555,67.111115,-20.777779,-20.777779,67.111115,4
105,1.888889,56.333332,-13.555555,-18.222221,56.333332,4
159,2.166667,29.555555,-2.666667,-7.666666,29.555555,4
126,0.833333,27.333334,-11,-10.666667,27.333334,4
130,1.111111,18.88889,-9.444445,-8.111111,18.88889,4
108,2.944444,48.22222,-12,-12.666667,48.22222,4
25,1.111109,89,-29.333334,-26.333334,89,4
35,2.333333,47.444443,-15.777778,-13.777778,47.444443,4
129,2.277779,60.666668,-12.333333,-16.666666,60.666668,4
127,2.166667,41,-1.888889,-11.555555,41,4
17,3.722223,54,-12.777778,-15.444445,54,4
126,0.388889,43,-7.888889,-12.555555,43,4
68,2.888889,41.666668,-1.222222,-9.888889,41.666668,4
42,2.333334,47.77778,-14,-17,47.77778,4
126,2.777777,28.88889,-6.888889,-9.888889,28.88889,4
73,1.722221,51.11111,-1.888889,-12.555555,51.11111,4
21,4.833334,79.22222,-19.666666,-20.333334,79.22222,4
111,0.388889,74.888885,-20.88889,-23.222221,74.888885,4
80,1.333333,47.666668,-8.222222,-13.222222,47.666668,4
138,1.111111,66.77778,-16.555555,-19.88889,66.77778,4
133,2.333335,62.555557,-21.333334,-20.333334,62.555557,4
96,2.222223,61,-3.111111,-14.444445,61,4
124,1.555556,56.333332,-20.222221,-18.222221,56.333332,4
139,6.888889,23.666666,-11.777778,-10.111111,23.666666,4
96,0.944445,77,-22.444445,-22.777779,77,4
73,1.722221,51.11111,-1.888889,-12.555555,51.11111,4
111,16.222223,42.22222,-11.333333,-13,42.22222,4
76,1.500001,61.555557,-12.333333,-17,61.555557,4
85,5.5,61.555557,-19.333334,-18.666666,61.555557,4
90,4.166667,61.444443,-21,-18.666666,61.444443,4
70,1.111111,77,-23,-24.666666,77,4
146,0.888889,15.666667,-7.777778,-7.444445,15.666667,4
112,0.611111,73.333336,-20.777779,-21.777779,73.333336,4
82,3.277779,53.11111,-10,-14.666667,53.11111,4
84,3,11.777778,-4.666666,-4,11.777778,4
38,1.222223,74.333336,-24,-25,74.333336,4
158,2.277777,47.444443,-11.333333,-13,47.444443,4
128,1.166667,64.22222,-21.777779,-21.11111,64.22222,4
28,4.277777,79.111115,-26.88889,-23.222221,79.111115,4
132,6.666668,49.22222,-16.666666,-14.666667,49.22222,4
65,1.388887,64.44444,-12.111111,-11.111111,64.44444,4
123,1.444444,73.77778,-22.333334,-21,73.77778,4
15,0.833335,87.44444,-27.222221,-24.88889,87.44444,4
135,4.222222,41,-12.444445,-12.444445,41,4
129,8.055556,41.11111,-13.444445,-13.777778,41.11111,4
103,1,78.111115,-18.333334,-22.666666,78.111115,4
132,1.444445,45.666668,-17,-14.333333,45.666668,4
137,8.944446,42.333336,-6.111111,-10.111111,42.333336,4
44,4.888889,75.55556,-25.666666,-25,75.55556,4
105,2.111109,78.77778,-16.666666,-23,78.77778,4
125,2.277778,73.77778,-24,-22.666666,73.77778,4
102,3.88889,73.44444,-23.11111,-22.11111,73.44444,4
119,1.111111,48.22222,-10.888889,-14.222222,48.22222,4
66,1.277778,45.88889,-1.666667,-9.666667,45.88889,4
69,2.500001,73.22222,-18.333334,-22.666666,73.22222,4
135,0.388889,5.111111,-3.222222,-4.888889,5.111111,5
138,0.222222,3.222222,-2.333333,-3.666667,3.222222,5
40,1.888889,1.555556,-0.111111,-0.777778,1.555556,5
155,5.722223,18.666668,-4,-9,21.444445,5
113,1.111111,27.88889,-10.444445,-8.444445,27.88889,5
80,0.555555,23.222221,-11.888889,-10.222222,23.222221,5
133,0.833333,16.666668,-10.888889,-9.555555,16.666668,5
114,1.277778,25,-14.222222,-12.222222,25,5
152,0.222222,5.777778,-2.777778,-3.777778,5.777778,5
145,0.722222,1.222222,-0.666667,-1.333333,1.222222,5
116,0.444444,37.11111,-12.444445,-9.444445,37.11111,5
63,0.555556,14,-7.888889,-7.222222,14,5
93,0,0,0,0,0,5
152,1.944444,2.888889,-1.555556,-2.555556,2.888889,5
155,0.5,11,-5.888889,-5.222222,11,5
153,19.666666,13.444445,-9,-6.333334,13.444445,5
137,1.500001,36.555557,-20,-13.666667,36.555557,5
135,0.444444,3.333333,-1.888889,-3.888889,3.333333,5
61,0.666667,14.333333,-8.666667,-8,14.333333,5
89,0.555556,22.11111,-12,-11.666667,22.11111,5
147,0,0,0,0,0,5
149,0,0,0,0,0,5
83,0.722222,17,-11.666667,-9.666667,17,5
89,3,13,-6.333334,-7.333334,13,5
144,0.944444,1.666667,-1.111111,-1.777778,1.666667,5
86,2.277778,28.555555,-13.666667,-10.666667,28.555555,5
106,0.777778,24,-10.111111,-9.444445,24,5
82,1.222222,21.666666,-10,-9.333333,21.666666,5
115,4.388889,22.222221,-12.222222,-10.222222,22.222221,5
120,1.333333,28.666666,-12,-9.333333,28.666666,5
64,1.5,12.555555,-5.666666,-8,12.555555,5
115,1.055556,2.888889,-2.333333,-2.666667,2.888889,5
133,0.111111,1.777778,-1.777778,-1.777778,1.777778,5
135,0.055556,3,-1.444444,-3.777778,3,5
108,6.5,30.444445,-11.111111,-9.111111,30.444445,5
110,0.277778,15.888889,-10,-9.333333,15.888889,5
111,3.222222,26.222221,-11.333333,-9.333333,26.222221,5
142,0,0,0,0,0,5
152,0.111111,2.333334,-1.111111,-1.777778,2.333334,5
141,0.166667,0.555556,-0.555556,-0.555556,0.555556,5
150,0,0,0,0,0,5
93,3.444444,22.88889,-13.555555,-11.888889,22.88889,5
13,1.777778,15.888889,-9.555555,-10.222222,15.888889,5
154,0.111111,1.888889,-1.444444,-2.111111,1.888889,5
86,1.055556,10.888889,-6.111111,-6.444445,10.888889,5
90,0.777778,12.111111,-6.222222,-8.555555,12.111111,5
89,0.5,4.111111,-3.111111,-3.777778,4.111111,5
141,0.111111,0.222222,-0.222222,-0.222222,0.222222,5
152,1.944444,2.888889,-1.555556,-2.555556,2.888889,5
93,0.388889,29.555555,-12.777778,-13.111111,29.555555,5
139,0.166667,3.222222,-1.444444,-4.111111,3.222222,5
92,8.055554,22.666666,-11.222222,-10.555555,22.666666,5
34,4.277778,20.88889,-11.888889,-9.555555,20.88889,5
95,0.777778,28.777779,-13.888889,-11.888889,28.777779,5
135,0.833333,10.444445,-6.666666,-6,10.444445,5
135,0.166667,1.444444,-1.444444,-1.444444,1.444444,5
40,0,0,0,0,0,5
138,0.111111,3.111111,-1.111111,-4.111111,3.111111,5
90,4.444444,15,-7.444445,-7.444445,15,5
134,0.444444,4.666667,-3.333333,-4.333334,4.666667,5
30,0.722222,11.666667,-6.777778,-7.111111,11.666667,5
113,2.499999,43.77778,-22,-14,43.77778,5
62,0.333333,11.444445,-7,-8,11.444445,5
94,1,15.222222,-9.666667,-8.666667,15.222222,5
137,0.888889,1.777778,-1.222222,-1.888889,1.777778,5
36,0,0,0,0,0,5
138,0.777778,7.222222,-5.333334,-5.666666,7.222222,5
96,0.5,28.444445,-13.111111,-13.444445,28.444445,5
147,0.222222,0.444444,-0.222222,-0.222222,0.444444,5
142,0.166667,0.333333,-0.333333,-0.333333,0.333333,5
138,0.166667,5.888889,-4.666666,-5,5.888889,5
89,1.888889,25.11111,-10.777778,-10.444445,25.11111,5
91,2.666667,21,-10.333333,-9.333333,21,5
61,0.277778,12,-7,-8.333333,12,5
105,0.555556,34,-12.555555,-9.222222,34,5
114,0.555555,24.11111,-13,-11,24.11111,5
90,1.833333,24.444445,-11.888889,-10.888889,24.444445,5
85,1.222222,26.88889,-13.111111,-10.777778,26.88889,5
79,1.944444,20.555555,-10.888889,-8.222222,20.555555,5
108,0.666667,23.444445,-10.111111,-9.444445,23.444445,5
134,0.666667,6.444445,-5.555555,-4.888889,6.444445,5
117,1.833333,23,-7.666666,-10,23,5
134,0.666667,6.444445,-5.555555,-4.888889,6.444445,5
134,0.111111,3.888889,-2.555556,-3.555556,3.888889,5
135,0.222222,2.333334,-2.333333,-2.333333,2.333334,5
80,2.055556,20.333334,-9.444445,-8.111111,20.333334,5
12,2.611111,17.666668,-9,-9.666667,17.666668,5
152,0.166667,2.444444,-1.222222,-1.888889,2.444444,5
145,0.944445,5.777778,-3.222222,-3.888889,5.777778,5
144,0,0,0,0,0,5
92,7.388889,15.555555,-8.555555,-8.222222,15.555555,5
148,0,0,0,0,0,5
90,0.388889,11.222222,-5.777778,-8.111111,11.222222,5
143,0.111111,1.777778,-1.333333,-2,1.777778,5
58,1.333333,14.555555,-8.555555,-8.555555,14.555555,5
88,0.722222,29.333334,-12.333333,-8.666667,29.333334,5
145,0,0,0,0,0,5
131,0,0,0,0,0,5
65,0.555555,14.333333,-8.444445,-7.777778,14.333333,5
85,1.222222,26.88889,-13.111111,-10.777778,26.88889,5
141,0,0,0,0,0,5
141,2.111111,16.555555,-11.555555,-8.555555,16.555555,5
133,0.055556,1.111111,-1.111111,-1.111111,1.111111,5
153,5.055555,3.888889,-1.111111,-0.444444,3.888889,5
119,1.055555,40.333336,-18.777779,-13.777778,40.333336,5
91,0.5,9.777778,-4.333334,-7,9.777778,5
64,0.055556,10.333334,-6.111111,-7.777778,10.333334,5
134,0.388889,4.666667,-3.333333,-4.333334,4.666667,5
93,0.555556,23.444445,-13.111111,-12.777778,23.444445,5
83,0.388889,24.88889,-12.555555,-10.888889,24.88889,5
137,0.555555,2.666667,-2.444444,-2.777778,2.666667,5
112,0.888889,23.88889,-12.222222,-10.888889,23.88889,5
108,0.722222,20.555555,-9.555555,-8.555555,20.555555,5
90,0.5,25.777779,-14.333333,-13,25.777779,5
99,1.555556,23.777779,-12.777778,-12.111111,23.777779,5
84,0.222222,24.88889,-12.555555,-10.555555,24.88889,5
68,1.111111,10.333334,-3.666667,-6.666666,10.333334,5
145,0,0,0,0,0,5
12,0.444444,11.333333,-7.111111,-8.111111,11.333333,5
61,0.555555,12.222222,-7.222222,-8.222222,12.222222,5
152,0,0,0,0,0,5
112,2.388888,43.666668,-22.222221,-13.888889,43.666668,5
58,0.333334,14.111111,-8.333333,-9,14.111111,5
97,0.611111,27.777779,-12.777778,-11.777778,27.777779,5
89,1.722222,24.555555,-12,-10.666667,24.555555,5
116,0.555555,4.888889,-3.888889,-4.888889,4.888889,5
152,0,0,0,0,0,5
89,1.722222,24.555555,-12,-10.666667,24.555555,5
144,0.333333,1.111111,-1,-1,1.111111,5
116,0.722223,31.444445,-12.222222,-11.888889,31.444445,5
67,1.111111,1.111111,0.111111,-1.222222,1.111111,5
137,0.277778,7.111111,-4.777778,-5.444445,7.111111,5
135,0.277778,6,-3.666667,-5.666666,6,5
134,0.222222,1.555556,-1.555556,-1.555556,1.555556,5
62,0.388889,13.111111,-7.888889,-8.555555,13.111111,5
131,0.333333,1.888889,-1.444444,-1.777778,1.888889,5
142,0.277778,3.555556,-3.333333,-3.666667,3.555556,5
118,2.833334,26.555555,-11.555555,-9.888889,26.555555,5
91,0.611111,20.666668,-13.777778,-11.777778,20.666668,5
144,0,0,0,0,0,5
144,0,0,0,0,0,5
41,0.833333,1.222222,-0.444444,-1.111111,1.222222,5
110,0.833333,39.333336,-13.222222,-9.888889,39.333336,5
141,0.444444,2.333334,-2.333333,-2.333333,2.333334,5
144,0,0,0,0,0,5
95,3.222222,2.555556,-0.111111,-1.111111,2.555556,5
136,0.222222,5.777778,-4.666666,-5,5.777778,5
135,3.277778,37,-18.666666,-13,37,5
130,0.055556,2.888889,-1.555556,-3.555556,2.888889,5
129,0.222222,2.555556,0.444444,-1.222222,2.666667,5
138,0.277778,6.666666,-5.222222,-5.222222,6.666666,5
94,0.666667,3.222222,-2.888889,-3.222222,3.222222,5
39,5.5,14.333333,-6.555555,-7.888889,14.333333,5
63,0.388889,10.555555,-6.222222,-7.222222,10.555555,5
113,2.833333,34.88889,-12,-7.666666,34.88889,5
36,0.388889,13,-8.222222,-8.222222,13,5
155,4.277778,12.888889,-6.222222,-6.222222,12.888889,5
34,1.722222,21,-11,-8.666667,21,5
36,0.444445,13.666667,-8.777778,-8.444445,13.666667,5
154,3.166667,4.666667,9.888889,-4.777778,9.666667,5
98,1,30.444445,-13.888889,-12.888889,30.444445,5
131,0,0,0,0,0,5
116,3.000001,29.555555,-12.222222,-10.555555,29.555555,5
135,0.388889,4.444445,-2.777778,-4.777778,4.444445,5
152,0.777778,1.666667,-1.333333,-1.333333,1.666667,5
91,1.222222,34.88889,-18.88889,-13.555555,34.88889,5
104,0.5,26.11111,-10.222222,-9.222222,26.11111,5
150,0,0,0,0,0,5
61,0.555555,12.222222,-7.222222,-8.222222,12.222222,5
95,1.722222,10.777778,-2.555556,-6.888889,10.777778,5
154,11.666667,13.888889,-8.444445,-7.111111,13.888889,5
104,1.555556,23.333334,-7.555555,-6.888889,23.333334,5
34,1.722222,21,-11,-8.666667,21,5
94,0.722223,28.777779,-12.666667,-13,28.777779,5
95,1.722222,10.777778,-2.555556,-6.888889,10.777778,5
83,0.388889,26.88889,-14.666667,-11.333333,26.88889,5
136,2,10.666667,-7.555555,-5.888889,10.666667,5
112,2.388889,32.333336,-12.777778,-13.111111,32.333336,5
141,0.555556,1.777778,-1.111111,-2.111111,1.777778,5
114,0.944444,40.77778,-18.11111,-12.777778,40.77778,5
114,1.5,34.444447,-12.555555,-9.222222,34.444447,5
94,1.722222,24.88889,-15.222222,-12.555555,24.88889,5
33,1.666667,13.111111,-6.888889,-6.222222,13.111111,5
82,0.611111,22.444445,-11.555555,-9.222222,22.444445,5
107,2.555556,25.777779,-14.888889,-12.222222,25.777779,5
149,0,0,0,0,0,5
139,1.055556,8.555555,-6.888889,-6.222222,8.555555,5
134,3,37.444443,-19.11111,-13.111111,37.444443,5
93,0.388889,27.11111,-14.111111,-13.444445,27.11111,5
86,0.833333,24.666666,-11.777778,-10.777778,24.666666,5
58,0.333334,14.111111,-8.333333,-9,14.111111,5
93,0.833333,28.88889,-14.333333,-12.666667,28.88889,5
111,1.111111,35.88889,-12.555555,-8.888889,35.88889,5
148,1.666667,3.222222,-2,-2.333333,3.222222,5
62,0.333333,11.444445,-7,-8,11.444445,5
114,0.944445,34.666668,-14.444445,-12.111111,34.666668,5
115,0.944444,29.444445,-10.555555,-8.888889,29.444445,5
154,4.222222,7.666666,-5.222222,-4.888889,7.666666,5
131,0,0,0,0,0,5
136,1.166667,5.777778,-5.333334,-4.666666,5.777778,5
154,4.222222,10.777778,-6.444445,-6.444445,10.777778,5
151,0.166667,0.333333,-0.333333,-0.333333,0.333333,5
105,6.277777,19.777779,-7.555555,-6.222222,19.777779,5
154,0.111111,0.777778,-0.777778,-0.777778,0.777778,5
135,2.277778,4.888889,-4.222222,-3.888889,4.888889,5
144,0.888889,1,-0.333333,-0.666667,1,5
137,0.888889,1.777778,-1.222222,-1.888889,1.777778,5
131,0,0,0,0,0,5
154,1.111111,1.555556,-0.888889,-1.555556,1.555556,5
133,1.555556,9,-5.111111,-5.777778,9,5
142,0.722222,3.666667,-2.777778,-2.777778,3.666667,5
154,0.111111,0.222222,-0.222222,-0.222222,0.222222,5
134,0.166667,3.111111,-3.111111,-3.111111,3.111111,5
111,0.5,23.777779,-11.666667,-11.333333,23.777779,5
140,0.166667,0.777778,-0.555556,-0.555556,0.777778,5
131,0.111111,0.666667,-0.666667,-0.666667,0.666667,5
113,0.944444,37,-13.333333,-9.666667,37,5
90,0.666667,34.444447,-18.555555,-14.222222,34.444447,5
112,1.055556,36.22222,-12.888889,-9.222222,36.22222,5
130,0.055556,3.222222,-2.222222,-2.222222,3.222222,5
139,0.055556,3.888889,-3.888889,-3.888889,3.888889,5
111,1.111111,35.88889,-12.555555,-8.888889,35.88889,5
145,0,0,0,0,0,5
62,0.277778,11.444445,-6.888889,-8.222222,11.444445,5
86,0.444444,20.444445,-13.333333,-12,20.444445,5
141,0,0,0,0,0,5
89,4.666666,3.777778,-0.666667,-1.333333,3.777778,5
62,0,0,0,0,0,5
31,2.111111,16.555555,-8.777778,-7.111111,16.555555,5
135,0.611111,43.11111,-21.555555,-14.222222,43.11111,5
109,0.888889,37.11111,-13.888889,-9.222222,37.11111,5
140,3.833333,3.333333,-0.666667,-0.666667,3.333333,5
38,1.333333,22,-13,-9.666667,22,5
104,0.5,26.11111,-10.333333,-8.666667,26.11111,5
62,0.277778,11.444445,-6.888889,-8.222222,11.444445,5
87,0.722222,19.555555,-13.444445,-11.777778,19.555555,5
