@relation segment

@attribute Region-centroid-row numeric
@attribute Vedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
120,2.222221,56.88889,53.88889,-18.444445,0.222808,4
45,1.222222,48.11111,47.333332,-17.222221,0.259367,4
69,1.555555,36.666668,34,-8.888889,0.154094,4
96,2.222223,54.11111,50.333332,-14.444445,0.174579,4
138,2.000001,63.88889,62,-22.444445,0.248998,4
125,5.055556,32.333336,32.444447,-15,0.321825,4
13,0.22222,60.666668,62.333332,-24.11111,0.311437,4
68,1.666667,38.333336,35.11111,-10.444445,0.170449,4
17,1.111111,63.333332,62.88889,-24.88889,0.284874,4
116,1.777778,42.333336,41.555557,-15.777778,0.264563,4
83,1.666667,45.666668,44,-16.333334,0.249679,4
73,1.722221,45.666668,42.11111,-12.555555,0.176156,4
66,2.000001,47.77778,45.77778,-17.444445,0.252103,4
95,3.611111,42.88889,41.333336,-16.555555,0.264571,4
120,4.444445,44.77778,42.444443,-16.222221,0.245321,4
123,0.944445,41.11111,39.555557,-15.777778,0.263275,4
126,0.388889,33.555557,32,-12.555555,0.258409,4
46,1.666667,53.22222,54.666668,-23,0.326719,4
154,3.222222,14.888889,15.666667,-12.111111,0.479715,4
104,1.388889,52.77778,51,-19,0.252203,4
17,3.722223,40.333336,39.444443,-15.444445,0.268186,4
76,1.500001,47.666668,46.11111,-17,0.250705,4
116,2.944446,29.11111,28.777779,-13.222222,0.309461,4
78,1.000001,41.11111,38.444443,-16.11111,0.258916,4
123,1.722221,52.555557,51.333332,-18.444445,0.251194,4
129,1.944445,19.11111,20.11111,-13.777778,0.449747,4
143,1.277777,43,43.333332,-21.11111,0.341229,4
102,0.888889,37,36.88889,-17.666666,0.318271,4
73,0.833333,43,39.77778,-12.222222,0.184376,4
159,2.166667,25.222221,23.555555,-7.666666,0.202846,4
162,1.611111,6.666666,6.444445,-5.777778,0.484805,4
149,2.5,13.444445,13.222222,-10.777778,0.453341,4
130,2.333333,15.777778,16.444445,-14.777778,0.505441,4
117,3.277779,33.555557,33.77778,-15.777778,0.335026,4
120,5.777777,48.22222,45.77778,-15.888889,0.224617,4
80,1.277777,36.333336,34.555557,-15.444445,0.282964,4
38,1.222223,50,49.666668,-25,0.336015,4
78,1.000001,41.11111,38.444443,-16.11111,0.258916,4
159,2.277778,20.333334,18.88889,-4.888889,0.15128,4
73,1.722221,45.666668,42.11111,-12.555555,0.176156,4
34,1.999999,65,64.55556,-25,0.279176,4
117,0.777779,39.555557,39.666668,-18.666666,0.330477,4
121,2.055557,47.77778,48.444443,-19.555555,0.307193,4
19,2.444445,38,38.77778,-19.222221,0.355227,4
62,0.888891,57.444443,58.22222,-25.666666,0.32276,4
110,18.444445,46.11111,45.444443,-15.666667,0.249253,4
121,21.666666,37.444443,36.22222,-14.444445,0.280578,4
125,0.999997,63.22222,61.666668,-23,0.257599,4
147,1.944444,5.777778,4.555555,-5.111111,0.464069,4
123,1.444444,51.88889,52.333332,-21,0.299164,4
49,1.055555,35.666668,34.333336,-11.111111,0.221187,4
93,1.611109,54.77778,54.555557,-24.88889,0.315538,4
105,0.277777,45.666668,44,-18.555555,0.277106,4
80,1.333333,37.77778,36.11111,-13.222222,0.24473,4
89,1.999999,51,51.333332,-22.777779,0.317871,4
24,1.777778,42.333336,44,-15.555555,0.30862,4
132,6.666668,33.22222,33.88889,-14.666667,0.325768,4
103,2.444445,56,54.333332,-20.777779,0.259607,4
21,0.333333,37.11111,35.77778,-14.888889,0.274519,4
68,0.833332,49.22222,48.666668,-22.88889,0.316026,4
98,7.000001,24.88889,24.333334,-13.333333,0.346398,4
50,1.611112,53,53.77778,-21.222221,0.304774,4
157,2.444444,18.222221,19.222221,-11.777778,0.430239,4
98,1.277778,31,29.88889,-12.222222,0.265698,4
125,2.277778,50.22222,50.666668,-22.666666,0.323908,4
35,2.333333,32.333336,33,-13.777778,0.319714,4
36,0.944443,56.555557,57.77778,-25.777779,0.332815,4
82,1.055555,34.555557,33.666668,-15.666667,0.303876,4
104,0.944445,58.22222,56.11111,-22.555555,0.267219,4
127,2.444444,38,36,-14.222222,0.248999,4
148,2.055556,21.444445,24.222221,-14.555555,0.483771,4
82,3.277779,41.555557,40,-14.666667,0.246605,4
112,0.611111,52.22222,51.88889,-21.777779,0.293681,4
89,8.388889,27.333334,26.777779,-14.777778,0.351273,4
42,2.611111,50.666668,51.444443,-22.333334,0.322931,4
127,4.833334,39.444443,39,-18.777779,0.317325,4
98,1.333334,47.555557,46.333332,-19.555555,0.28511,4
100,0.944444,51.555557,50.22222,-20.777779,0.278963,4
146,0.944444,36.88889,36.666668,-19.444445,0.347454,4
15,1.222223,59.333332,60.666668,-24.88889,0.316905,4
162,1.388889,8,7.555555,-7.444445,0.479931,4
108,0.777777,41.22222,40.11111,-16.444445,0.275986,4
147,1.555556,20.555555,22.444445,-14.333333,0.468165,4
73,2.277776,38.77778,38.77778,-14.222222,0.274334,4
78,1.888889,25.11111,25.11111,-15.222222,0.392034,4
137,1.777777,39.88889,37.333336,-10.555555,0.176066,4
22,1.111111,42.77778,43.333332,-19,0.319474,4
103,0.888889,53.333332,51.666668,-19.555555,0.257014,4
115,2.111111,42.444443,41.444443,-15.888889,0.264115,4
139,6.888889,12.444445,13,-10.111111,0.482725,4
125,0.5,14.888889,15,-9.666667,0.398689,4
68,1.833334,52,50.11111,-20,0.265053,4
65,1.277778,53.77778,52.77778,-22.11111,0.287045,4
44,0.555555,42.88889,42.555557,-15.777778,0.271987,4
102,1.055556,46.22222,44.555557,-21.444445,0.307007,4
79,0.444445,42.88889,40.666668,-15.444445,0.245206,4
116,5.777778,52.444443,54.11111,-20.666666,0.313235,4
125,1.444443,61.11111,58.555557,-23.11111,0.259842,4
65,1.388887,52.666668,53,-11.111111,0.19713,4
64,0.944445,53.666668,54.22222,-23.333334,0.31426,4
77,0.888889,54.22222,53.11111,-19.333334,0.255329,4
101,1.111112,39,39,-18.11111,0.322733,4
57,1.388891,59.444443,58.22222,-22.444445,0.266776,4
66,2.055556,41,39,-10.777778,0.184999,4
104,0.944445,59.77778,58.11111,-21.555555,0.254697,4
78,0.666665,59.666668,61.11111,-25.88889,0.325487,4
102,3.88889,50.666668,51,-22.11111,0.317014,4
77,22.166666,30.222221,30.444445,-7,0.225243,4
140,7.833334,24.88889,24.555555,-9.333333,0.266206,4
159,2.5,5.111111,4.666667,-5.888889,0.541667,4
120,3.333333,44.88889,44,-16.222221,0.263467,4
45,1.222222,48.11111,47.333332,-17.222221,0.259367,4
42,3.277777,24.444445,24.11111,-12.444445,0.337893,4
135,4.222222,28.555555,28.555555,-12.444445,0.308824,4
154,3.055555,44.555557,43.555557,-21.444445,0.321345,4
66,0.777777,40.555557,38,-10.888889,0.178875,4
76,1.388889,28.666666,27.333334,-7.444445,0.200662,4
48,2.277778,35.444447,34.666668,-18.555555,0.339117,4
68,2.888889,37.555557,34.666668,-9.888889,0.167908,4
119,5.277778,40.666668,40.22222,-16.222221,0.28077,4
87,1.88889,55.77778,56,-24.11111,0.3097,4
149,3.666667,16.666668,17.444445,-11.777778,0.445172,4
67,0.666667,57.11111,56.666668,-24.222221,0.298145,4
136,2.277778,2.888889,3.111111,-5.222222,0.709751,4
158,2.833333,16.777779,17.333334,-11.111111,0.41916,4
118,14.444446,50.11111,48.77778,-18.88889,0.265558,4
124,3.166667,39.22222,37.555557,-16.777779,0.290982,4
145,2.166666,52.444443,54.11111,-21,0.31714,4
111,2.555555,25.444445,25.11111,-13.444445,0.349325,4
43,1.888889,54.88889,56.666668,-24.11111,0.335115,4
67,1.722221,53,53.333332,-22.222221,0.303044,4
100,1.944444,50.333332,48.88889,-19.444445,0.268621,4
85,5.5,42.444443,42.666668,-18.666666,0.315228,4
117,1.222222,27.444445,27.333334,-11.777778,0.30715,4
110,4.88889,29.11111,28.777779,-16,0.353548,4
153,5,21.333334,23.88889,-12.333333,0.447745,4
87,14.388889,28.222221,27.444445,-12.777778,0.312482,4
103,0.944445,52.22222,51.77778,-21.333334,0.287394,4
123,1.555555,48,46.333332,-19.444445,0.280593,4
79,2.722223,38,36.555557,-14.555555,0.265535,4
147,3.111111,43.77778,43.11111,-20,0.309106,4
123,1.277778,14.777778,15.888889,-17.222221,0.559546,4
154,3.722222,25.11111,27.333334,-17,0.458785,4
101,9.611111,27.222221,26.88889,-12.888889,0.327288,4
89,5.222222,25.222221,24.666666,-12.777778,0.331128,4
132,1.444445,29.555555,30.444445,-14.333333,0.354746,4
129,8.055556,27.555555,27.444445,-13.777778,0.338407,4
111,1.444445,51.333332,50.333332,-22.333334,0.298892,4
34,1.111111,46.22222,46.22222,-24.11111,0.34747,4
88,0.833332,57.88889,58.88889,-25.11111,0.320122,4
80,2.166665,51.22222,51.666668,-20,0.290834,4
28,4.277777,53.444443,54.666668,-23.222221,0.324556,4
152,5,20.333334,21.666666,-14.666667,0.46343,4
121,0.888889,46.88889,47.22222,-19.333334,0.300672,4
139,2.444445,42.555557,41.666668,-19.666666,0.310818,4
77,1.388888,51.11111,52.22222,-20.666666,0.31069,4
102,11.055557,51.11111,50.11111,-20,0.274353,4
124,1.277777,35.88889,33.666668,-14.777778,0.271474,4
32,1.111111,54.22222,53.333332,-18.444445,0.249001,4
158,2.166667,7,6.111111,-7,0.503086,4
126,0.666667,16.11111,16.88889,-11,0.437078,4
102,1,53.444443,51.555557,-20,0.25976,4
83,0.777779,46,44,-17.555555,0.260605,4
95,2.055556,47.444443,47.77778,-23.555555,0.337756,4
145,5.055555,24.222221,22.777779,-12,0.315338,4
160,3.000001,18.222221,18.777779,-12.222222,0.426014,4
135,2.944444,41,40.444443,-20.777779,0.33466,4
104,6.611111,48.88889,48.77778,-20.88889,0.303071,4
81,1.222221,39.444443,37.77778,-15.444445,0.267251,4
78,9.388889,27.11111,26.333334,-11.888889,0.300208,4
73,1.055555,35.666668,35.11111,-15.222222,0.297096,4
120,4.444445,44.77778,42.444443,-16.222221,0.245321,4
127,2.166667,35.88889,32.666668,-11.555555,0.204536,4
80,1.333333,37.77778,36.11111,-13.222222,0.24473,4
99,0.777778,51.88889,47.77778,-12.333333,0.146611,4
129,19.277777,33.11111,33.11111,-14.333333,0.320613,4
64,1.833333,49.666668,49.11111,-22.444445,0.313003,4
109,1.166667,36.11111,35.666668,-18.444445,0.334962,4
129,2.055556,54.22222,55,-22.222221,0.30598,4
72,1.222223,51.333332,51.22222,-23.333334,0.314606,4
97,10.111111,46,43.555557,-13.222222,0.197115,4
131,2.388889,30.666666,30.666666,-15.111111,0.338619,4
70,0.833333,51.555557,48.666668,-19.11111,0.249829,4
159,2.166667,25.222221,23.555555,-7.666666,0.202846,4
81,0.444443,51.88889,52,-22.333334,0.307419,4
147,4.055555,20.88889,22.333334,-14.888889,0.457405,4
122,1.5,32.666668,31.88889,-12.888889,0.29185,4
126,0.666667,16.11111,16.88889,-11,0.437078,4
108,2.944444,36,35.77778,-12.666667,0.266758,4
103,0.944443,30.777779,30.88889,-14.222222,0.323915,4
44,4.888889,50.11111,50.333332,-25,0.339917,4
70,2.222223,33.666668,32.11111,-13.888889,0.273358,4
126,1.166667,52.333332,50.666668,-21.444445,0.280738,4
64,17.5,35.22222,34.666668,-16,0.310101,4
121,2.166667,28.666666,27.88889,-13.444445,0.313427,4
76,1.722221,36,36.77778,-16.555555,0.334876,4
38,11.055554,58.22222,57.22222,-22.222221,0.271659,4
119,1.111111,36.22222,35.11111,-14.222222,0.271717,4
158,2.166667,7,6.111111,-7,0.503086,4
65,2.5,50.444443,50.11111,-22.88889,0.314783,4
20,0.944447,56.444443,57.444443,-23.222221,0.309556,4
134,2.555555,41.88889,41.77778,-21.444445,0.341111,4
32,1.111111,54.22222,53.333332,-18.444445,0.249001,4
25,1.111109,60.666668,61.666668,-26.333334,0.318191,4
75,1.555556,35.77778,35.11111,-13.777778,0.275059,4
107,1.555555,49.444443,48.11111,-17.666666,0.252669,4
70,1.111111,53.444443,52.88889,-24.666666,0.314365,4
111,16.222223,30.333334,29.777779,-13,0.290355,4
32,3.944445,48.555557,47.77778,-25.777779,0.344409,4
85,9.277779,45,42.88889,-18.777779,0.278726,4
66,1.277778,41.555557,38.88889,-9.666667,0.152009,4
137,8.944446,34.88889,33.555557,-10.111111,0.214456,4
57,0.722223,60,61,-28.11111,0.335387,4
53,1.277777,36.88889,35.77778,-14,0.264564,4
129,2.277779,46.88889,45.444443,-16.666666,0.248092,4
123,0.888888,15.666667,15.888889,-10.222222,0.408913,4
124,2.111111,35.77778,35.555557,-16.11111,0.317097,4
142,0.722222,0.888889,0.888889,-2.777778,0.769444,5
30,1.055556,6.111111,6.222222,-6.777778,0.518586,5
111,1.111111,24.555555,25.777779,-8.888889,0.315484,5
83,0.388889,13.333333,14.444445,-11.333333,0.50381,5
139,0.333333,3.222222,2.888889,-7,0.696605,5
94,9.611112,10.666667,11.666667,-11.111111,0.599594,5
99,1.555556,11.222222,11.444445,-12.111111,0.54148,5
133,1.555556,3.666667,3.444444,-5.777778,0.630471,5
145,0,0,0,0,0,5
86,1.055556,4.666667,4.555555,-6.444445,0.594226,5
148,0,0,0,0,0,5
135,0.444444,0.777778,0.111111,-3.888889,0.972222,5
86,0.444444,7.555555,8,-12,0.629503,5
39,5.5,7.333334,6.888889,-7.888889,0.576021,5
108,0.722222,11.333333,11.666667,-8.555555,0.45603,5
62,0.277778,4.111111,3.666667,-8.222222,0.680808,5
93,0.388889,16.666668,16.555555,-13.111111,0.44338,5
136,1.166667,0.666667,0.888889,-4.666666,0.911155,5
36,0.388889,4.777778,4.777778,-8.222222,0.648657,5
93,0.555556,10.444445,10.555555,-12.777778,0.559179,5
133,0.055556,0,0,-1.111111,1,5
85,1.222222,14.555555,15.333333,-10.777778,0.459024,5
155,4.944444,7.777778,8.555555,-8.222222,0.747294,5
139,1.055556,1.888889,2.111111,-6.222222,0.786175,5
64,1.5,6.111111,5.333334,-8,0.579142,5
91,2.666667,11,11.333333,-9.333333,0.476783,5
130,0.055556,0.666667,0,-3.555556,1,5
104,0.5,16.222223,16.555555,-9.222222,0.380292,5
147,0,0,0,0,0,5
105,5.944445,19.11111,19.444445,-9.777778,0.364499,5
34,4.277778,9.777778,10.555555,-9.555555,0.544858,5
110,0.611111,23,24.444445,-14.555555,0.431825,5
141,1.555556,3.111111,3,-5.888889,0.66524,5
152,0,0,0,0,0,5
140,0.722222,0.777778,0.444444,-1.777778,0.814815,5
89,2.666666,14,14.222222,-11.333333,0.459093,5
113,2.499999,24.444445,27.11111,-14,0.441507,5
145,0.722222,0.333333,0.111111,-1.333333,0.527778,5
152,0,0,0,0,0,5
88,0.666667,5.111111,4.666667,-8,0.61791,5
89,4.666666,2.888889,2.666667,-1.333333,0.097643,5
67,1.111111,0.777778,0.333333,-1.222222,0.231481,5
137,0.222222,0,0,-4.111111,1,5
155,4.277778,6.666666,6.666666,-6.222222,0.392385,5
144,0,0,0,0,0,5
141,0,0,0,0,0,5
144,0.944444,0.333333,0.111111,-1.777778,0.861111,5
141,0,0,0,0,0,5
94,0.666667,0.222222,0.111111,-3.222222,0.977778,5
113,2.833333,24.333334,25.777779,-7.666666,0.302071,5
149,0,0,0,0,0,5
105,6.277777,12.666667,13.111111,-6.222222,0.353768,5
148,0.111111,0,0,-0.111111,0.111111,5
90,2.888889,2.777778,2.666667,-7.444445,0.797212,5
144,0,0,0,0,0,5
149,0.111111,0,0,-0.111111,0.111111,5
92,1.277778,12.888889,13.111111,-12.444445,0.499695,5
89,0.555556,10.222222,10.333334,-11.666667,0.548825,5
148,0,0,0,0,0,5
154,4.222222,2.555556,2.666667,-4.888889,0.815344,5
153,5.055555,3,3.222222,-0.444444,0.085017,5
133,0.055556,0,0,-0.888889,0.888889,5
114,0.944445,21,21.777779,-12.111111,0.393927,5
152,0,0,0,0,0,5
118,2.833334,15.555555,16.11111,-9.888889,0.418712,5
94,0.722223,16,15.888889,-13,0.451546,5
137,1.500001,18.666668,20.777779,-13.666667,0.502569,5
36,0.444445,5,5.111111,-8.444445,0.634921,5
152,1.944444,1,0.666667,-2.555556,0.648677,5
152,0.777778,0.333333,0.333333,-1.333333,0.705556,5
130,0,0,0,0,0,5
147,0,0,0,0,0,5
143,0,0,0,0,0,5
61,0.555555,4.666667,4.333334,-8.222222,0.645891,5
92,0.888889,7.555555,8.111112,-11.888889,0.632127,5
107,2.555556,11.777778,12.666667,-12.222222,0.547173,5
135,0.277778,1.666667,1,-5.666666,0.832275,5
91,1.222222,17.777779,19.555555,-13.555555,0.48999,5
41,0.833333,0.555556,0.333333,-1.111111,0.537037,5
112,2.388889,19.444445,19.333334,-13.111111,0.409544,5
137,0.277778,2.111111,1.888889,-5.444445,0.731922,5
105,0.555556,22.555555,23.666666,-9.222222,0.337494,5
137,0.888889,0.333333,0.111111,-1.888889,0.75,5
40,0,0,0,0,0,5
131,0,0,0,0,0,5
91,0.5,4.555555,3.666667,-7,0.620651,5
89,1.722222,13,13.444445,-10.666667,0.477489,5
135,0.833333,4,4.222222,-6,0.617593,5
142,0.277778,0.111111,0,-3.666667,1,5
135,0.166667,0,0,-1.444444,1,5
115,1.055556,0.444444,0.333333,-2.666667,0.933333,5
139,0.166667,0.888889,0,-4.111111,1,5
138,0.111111,1,0,-4.111111,1,5
41,0.833333,0.555556,0.333333,-1.111111,0.537037,5
94,1.722222,10.555555,11.444445,-12.555555,0.57666,5
154,0.444444,1.555556,1,-2.555556,0.534392,5
63,0.555556,6.333334,6.555555,-7.222222,0.5477,5
154,4.222222,4.333334,4.333334,-6.444445,0.6248,5
116,0.722223,19.333334,19.444445,-11.888889,0.392149,5
116,0.444444,25.666666,26.666666,-9.444445,0.310286,5
153,0,0,0,0,0,5
153,0,0,0,0,0,5
152,0,0,0,0,0,5
114,0.555555,11.777778,12.444445,-11,0.510924,5
89,1.055556,12.888889,13.111111,-11.111111,0.473045,5
131,0.111111,0,0,-0.666667,0.666667,5
93,3.444444,9.888889,10.444445,-11.888889,0.577002,5
108,6.5,20,20.666668,-9.111111,0.365332,5
95,1.722222,6.777778,5.333334,-6.888889,0.512566,5
135,0.388889,1,0.333333,-4.777778,0.927778,5
65,0.555555,6.111111,6.333334,-7.777778,0.583461,5
144,0.888889,0.555556,0.444444,-0.666667,0.37037,5
57,2.444444,11.333333,13.888889,-4.444445,0.466308,5
95,3.222222,2.111111,1.777778,-1.111111,0.10119,5
134,0.111111,1,0.666667,-3.555556,0.833333,5
34,1.722222,10.777778,11.555555,-8.666667,0.479958,5
137,0.166667,0.666667,0.555556,-3.333333,0.917989,5
152,0.111111,1,0.777778,-1.777778,0.537037,5
138,0.777778,1.777778,1.666667,-5.666666,0.779497,5
133,0.111111,0,0,-1.777778,1,5
133,1.555556,3.666667,3.444444,-5.777778,0.630471,5
89,1.888889,14.444445,14.555555,-10.444445,0.43138,5
150,0,0,0,0,0,5
94,1.722222,15.777778,15.666667,-13.111111,0.457772,5
116,3.000001,17.88889,18.444445,-10.555555,0.395663,5
135,0.611111,24,26.444445,-14.222222,0.443136,5
63,0.388889,4,3.666667,-7.222222,0.653535,5
140,3.833333,2.666667,2.666667,-0.666667,0.068883,5
96,0.5,15.222222,15.111111,-13.444445,0.472764,5
151,0.166667,0,0,-0.333333,0.222222,5
141,0.166667,0,0,-0.555556,0.555556,5
140,3,2.666667,2,-3.666667,0.656085,5
135,0.222222,0,0,-2.333333,1,5
61,0.666667,5.888889,6.111111,-8,0.588823,5
84,0.333333,13,13.555555,-10.666667,0.475,5
152,1.944444,1,0.666667,-2.555556,0.648677,5
141,0.055556,0,0,-0.111111,0.111111,5
115,2.444444,23.11111,25.222221,-12.777778,0.421493,5
85,1.222222,14.555555,15.333333,-10.777778,0.459024,5
113,3.444445,16.88889,17.222223,-10.888889,0.414807,5
90,0.666667,17.333334,18.777779,-14.222222,0.496719,5
112,0.888889,12.111111,12.555555,-10.888889,0.492526,5
90,0.777778,5.111111,4.333334,-8.555555,0.641018,5
135,2.277778,0.777778,0.888889,-3.888889,0.888007,5
134,0.222222,0,0,-1.555556,1,5
138,0.166667,1.111111,1,-5,0.826852,5
154,0,0,0,0,0,5
154,0.944444,0.444444,0.222222,-1.222222,0.277778,5
109,1.166667,18.444445,18.333334,-10.555555,0.367141,5
129,0.222222,2.444444,1.888889,-1.222222,0.096561,5
115,4.388889,10.666667,11.333333,-10.222222,0.533126,5
142,0.166667,0,0,-0.333333,0.222222,5
62,0.388889,5,4.777778,-8.555555,0.635938,5
155,3.722222,5.888889,6.222222,-6.111111,0.300624,5
111,1.111111,24.555555,25.777779,-8.888889,0.315484,5
62,0.333333,4.111111,3.777778,-8,0.67037,5
140,0.944444,3.666667,3.555556,-6,0.639254,5
145,0,0,0,0,0,5
154,0.277778,1,0.666667,-3.222222,0.838889,5
139,0.055556,0,0,-3.888889,1,5
144,0,0,0,0,0,5
150,0,0,0,0,0,5
114,1.277778,11.444445,12.111111,-12.222222,0.546207,5
137,0.222222,1.555556,1.444444,-5,0.772487,5
138,2.444444,8.222222,9.111111,-9.222222,0.61525,5
115,0.944444,19.444445,20,-8.888889,0.339149,5
58,1.333333,6,6,-8.555555,0.607768,5
94,0.722223,16,15.888889,-13,0.451546,5
134,0.388889,1,0.666667,-4.333334,0.881481,5
61,0.555555,4.666667,4.333334,-8.222222,0.645891,5
62,0.277778,4.111111,3.666667,-8.222222,0.680808,5
111,0.5,12.222222,12.333333,-11.333333,0.489897,5
93,1.722222,1,0.888889,-4.666666,0.878395,5
94,1,5.888889,6.222222,-8.666667,0.619713,5
119,1.055555,23.222221,24.88889,-13.777778,0.425713,5
104,0.5,16.333334,16.88889,-8.666667,0.375532,5
152,0,0,0,0,0,5
84,0.611111,18.666668,19.777779,-10.444445,0.404099,5
134,0.166667,0,0,-3.111111,1,5
91,0.611111,7.555555,8.222222,-11.777778,0.634464,5
90,0.5,11.888889,12.333333,-13,0.539116,5
64,0.055556,3.666667,3.111111,-7.777778,0.69798,5
119,3.611111,5.888889,6.333334,-6.888889,0.589565,5
145,0,0,0,0,0,5
131,0,0,0,0,0,5
80,2.055556,11.333333,11.777778,-8.111111,0.43286,5
83,0.388889,12.888889,13.444445,-10.888889,0.481852,5
135,0.055556,0.777778,0,-3.777778,1,5
86,0.833333,13.222222,13.555555,-10.777778,0.46348,5
129,0,0,0,0,0,5
68,3.444445,2.111111,1.888889,-1.222222,0.115741,5
106,0.777778,14.111111,14.333333,-9.444445,0.416401,5
152,0.222222,2.666667,2.333334,-3.777778,0.599735,5
89,0,0,0,0,0,5
152,0.166667,1,0.777778,-1.888889,0.439153,5
144,0,0,0,0,0,5
116,0.555555,0.666667,0.333333,-4.888889,0.940741,5
93,0.388889,13.222222,13.444445,-13.444445,0.511905,5
88,0.333334,7.555555,8.111112,-12.444445,0.641775,5
112,2.388888,24.222221,27,-13.888889,0.445039,5
61,0.166667,4.444445,4.222222,-8.333333,0.66626,5
79,1.944444,10.555555,11.444445,-8.222222,0.485044,5
155,0.5,5.333334,5.555555,-5.222222,0.5,5
90,1.833333,12.888889,13.222222,-10.888889,0.475549,5
120,1.333333,17.555555,18.444445,-9.333333,0.38675,5
90,0.388889,4.666667,3.888889,-8.111111,0.651153,5
141,0.555556,0.333333,0,-2.111111,0.888889,5
131,0.333333,0.333333,0.222222,-1.777778,0.925926,5
144,0.333333,0.111111,0.111111,-1,0.740741,5
134,0.666667,1.111111,1.333333,-4.888889,0.829233,5
133,0.111111,1,0.111111,-4.333334,0.972222,5
86,0.277778,7.777778,8.111112,-12.666667,0.630928,5
113,1.111111,18.11111,18.777779,-8.444445,0.350082,5
110,0.833333,27.222221,28.333334,-9.888889,0.307444,5
136,0.277778,0.666667,0.666667,-4.222222,0.877513,5
104,1.555556,16,16.222223,-6.888889,0.314713,5
134,0.555556,1,0.888889,-5.333334,0.876102,5
142,0,0,0,0,0,5
109,0.888889,24.777779,26.333334,-9.222222,0.331954,5
131,0,0,0,0,0,5
152,0.111111,1,0.777778,-1.777778,0.537037,5
111,3.222222,15.555555,16.222223,-9.333333,0.409226,5
131,0.166667,0.888889,0.111111,-4.333334,0.972222,5
144,0,0,0,0,0,5
114,1.5,23,24.11111,-9.222222,0.331888,5
89,1.777778,2.888889,2.666667,-7.111111,0.740904,5
94,0.500001,16.88889,17,-13.333333,0.452182,5
140,0.166667,0.222222,0.222222,-0.555556,0.240741,5
144,0,0,0,0,0,5
93,0.833333,15.111111,15.666667,-12.666667,0.480246,5
141,0.055556,0,0,-0.111111,0.111111,5
143,0.111111,0.222222,0,-2,0.888889,5
133,0.833333,6.222222,6.666666,-9.555555,0.627269,5
134,0.444444,1,0.666667,-4.333334,0.874074,5
93,3.444444,9.888889,10.444445,-11.888889,0.577002,5
131,0.277778,0.777778,0.666667,-2.222222,0.77037,5
89,0.5,0.777778,0.555556,-3.777778,0.896296,5
155,0.5,5.333334,5.555555,-5.222222,0.5,5
141,2.111111,6,7,-8.555555,0.640224,5
35,0.444445,10.333334,10.888889,-7.777778,0.459288,5
145,0.944445,2.333334,2.111111,-3.888889,0.656614,5
31,2.111111,8.333334,8.888889,-7.111111,0.500944,5
62,0,0,0,0,0,5
154,1.111111,0.444444,0.222222,-1.555556,0.288889,5
135,0.388889,1.333333,0.777778,-4.888889,0.849735,5
153,0.277778,0,0,-1.111111,0.888889,5
92,7.388889,7.111111,7.222222,-8.222222,0.608437,5
110,0.833333,27.222221,28.333334,-9.888889,0.307444,5
113,3.444445,16.88889,17.222223,-10.888889,0.414807,5
87,0.722222,6.666666,7.222222,-11.777778,0.659329,5
154,0.111111,0,0,-0.222222,0.222222,5
34,1.722222,10.777778,11.555555,-8.666667,0.479958,5
107,2.666667,23.444445,24.777779,-9,0.332407,5
93,0,0,0,0,0,5
134,2.166667,4.666667,5,-5.888889,0.587234,5
94,0.666667,0.222222,0.111111,-3.222222,0.977778,5
135,0.222222,0,0,-0.444444,0.333333,5
112,1.055556,24.555555,25.777779,-9.222222,0.32175,5
137,0.555555,0.111111,0,-2.777778,1,5
149,0,0,0,0,0,5
61,0.277778,4.555555,4.111111,-8.333333,0.655892,5
138,0.277778,1.444444,1.444444,-5.222222,0.799603,5
137,0.888889,0.333333,0.111111,-1.888889,0.75,5
83,0.722222,6,6.666666,-9.666667,0.676581,5
130,0.055556,1,1,-2.222222,0.550926,5
12,0.444444,3.888889,3.555556,-8.111111,0.687302,5
89,1.722222,13,13.444445,-10.666667,0.477489,5
40,1.888889,1.222222,1,-0.777778,0.116667,5
12,2.611111,8.444445,8.222222,-9.666667,0.543775,5
130,0.777778,1.111111,0.777778,-2.555556,0.855556,5
140,0.166667,1.777778,1.222222,-5.444445,0.797884,5
141,0.111111,0,0,-0.222222,0.222222,5
90,4.444444,7.555555,7.555555,-7.444445,0.533928,5
154,0.111111,0,0,-0.777778,0.555556,5
136,0.222222,1,0.888889,-5,0.84709,5
136,2,3.666667,4.222222,-5.888889,0.657744,5
133,0.611111,0.333333,0.111111,-1.888889,0.962963,5
148,1.666667,1.111111,1,-2.333333,0.612963,5
92,8.055554,11.666667,11.888889,-10.555555,0.53355,5
147,0.222222,0.222222,0.222222,-0.222222,0.111111,5
95,1.722222,6.777778,5.333334,-6.888889,0.512566,5
134,0.222222,0.666667,0.333333,-4,0.937037,5
138,0.222222,0.444444,0,-3.666667,1,5
110,0.777778,2.777778,2.444444,-5.333334,0.675265,5
95,0.777778,15.555555,16.222223,-11.888889,0.459469,5
86,2.277778,15.888889,16.88889,-10.666667,0.444698,5
89,3,6.333334,6,-7.333334,0.548545,5
145,0.722222,0.333333,0.111111,-1.333333,0.527778,5
82,1.222222,11.888889,12.111111,-9.333333,0.458152,5
