@relation segment

@attribute Region-centroid-row numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
130,2.533333,1.444445,21.37037,-16.777779,4
79,2.329629,1.333334,41.407406,-10.222222,4
88,0.349603,1.111112,67.25926,-28.11111,4
103,0.400001,0.833336,64.44444,-18.333334,4
137,8.654905,2.61111,36.925926,-6.111111,4
112,0.250924,1.055556,59.148148,-20.777779,4
103,3.096298,1.777778,61.25926,-15.777778,4
104,0.374074,1.5,65.296295,-16.555555,4
69,1.531158,1.833333,59.555557,-18.333334,4
116,4.405383,0.499999,61,-25.666666,4
53,0.490654,0.944443,40.444443,-10.666667,4
147,1.618518,1.333333,6.259259,-1.444444,4
120,2.083445,1.277779,60.037037,-9.444445,4
115,1.809441,1.38889,28.851852,-11.888889,4
108,0.74074,22.444443,45.592594,-13.111111,4
80,0.32963,0.666667,39.703705,-10.111111,4
125,2.550962,1.944445,37.444443,-15.333333,4
134,1.440164,1.444444,48.925926,-21.11111,4
143,1.103866,1.222221,50.37037,-22.11111,4
129,1.143417,0.777776,62.407406,-24.555555,4
20,1.020168,1.944444,65.18519,-26.222221,4
160,4.044447,2.777778,22.851852,-13.888889,4
83,6.077768,1.555556,66.25926,-18.11111,4
96,0.68853,0.944444,55.148148,-3.111111,4
97,1.254621,0.5,47.814816,-5.444445,4
32,2.703222,2.277778,56.37037,-23.444445,4
75,0.91084,5.666666,39.703705,-11.777778,4
111,0.389682,1.055556,60.185184,-20.88889,4
42,1.555158,4.333334,44.555557,-15,4
129,28.907421,1.111111,37.88889,-14.333333,4
116,1.223232,0.555555,46.814816,-13.444445,4
101,0.779363,1.111111,45.037037,-18.11111,4
122,2.215267,6.111111,34.185184,-14.888889,4
104,1.420747,1.000001,55.74074,-20.555555,4
125,1.34026,8.555554,43.37037,-5.111111,4
121,17.3628,0.944444,41.037037,-10.777778,4
158,0.862963,0.833333,7.962963,-4.888889,4
124,1.011109,2.444445,54.333332,-14.666667,4
147,2.187506,4.666666,49.77778,-18,4
67,0.298141,1.055554,64.74074,-22.88889,4
73,0.966091,1,42.25926,-5.111111,4
133,2.379698,0.888889,36.77778,-14.333333,4
77,1.06284,0.666667,59.11111,-24,4
154,0.02963,0.111111,0.074074,-0.222222,5
89,0,0,0,0,5
115,0.32963,0.166667,1.222222,-2.333333,5
153,5.539421,0.055556,3.37037,-1.111111,5
152,1.707408,1.222222,1.518519,-1.555556,5
87,0.240741,0.611111,11.148149,-13.444445,5
114,1.162692,1.166666,30.481482,-18.11111,5
97,0.534027,0.777777,19.592592,-12.777778,5
143,0.172133,0.444444,0.666667,-1.333333,5
142,0.136083,0.222222,1.222222,-3.333333,5
143,0,0,0,0,5
61,0.136083,0.555556,6.888889,-7,5
147,0,0,0,0,5
152,0.033333,2.111111,1.407407,-1.222222,5
31,1.223232,5.055555,11.259259,-8.777778,5
91,0.278887,0.555555,6,-4.333334,5
36,0.250924,0.5,7.518518,-8.222222,5
154,1.585185,0.166667,0.740741,-0.888889,5
93,0.459468,1.055556,19.88889,-14.333333,5
119,1.405017,1.222222,8.62963,-8.222222,5
93,0.250924,0.888889,20.925926,-12.777778,5
136,0.522222,1.166667,2.444444,-5.333334,5
113,0.975629,0.666667,29.333334,-13.333333,5
141,0.136083,0.055556,0.037037,-0.111111,5
107,0.699206,0.833333,27.777779,-13,5
90,2.562963,3.611111,20.148148,-13.444445,5
94,2.374074,1.222222,15.62963,-15.222222,5
93,0.389682,0.222222,17.925926,-14.111111,5
120,1.032795,2.222222,21.555555,-12,5
152,0,0,0,0,5
135,0.477778,0.333333,6.222222,-6.666666,5
130,0.962963,1.277778,1.62963,-1.555556,5
62,0.250924,0.666667,6.407407,-6.888889,5
61,0.278887,0.722222,7,-7.666666,5
105,2.313408,0.944445,15.185185,-7.555555,5
12,1.481991,4.5,11.444445,-9,5
135,0.02963,0.166667,0.148148,-0.444444,5
144,0.712325,0.388889,0.703704,-1.111111,5
108,0.365148,0.666667,16.925926,-10.111111,5
62,0.298142,0.444444,6.444445,-7,5
119,1.574075,1.444444,29.481482,-18.777779,5
93,0.272165,0.388889,14.814815,-13.111111,5
134,0.182574,0.333333,1.037037,-3.111111,5
141,0.740741,0.444444,4.962963,-5.555555,5
36,0,0,0,0,5
91,0.894427,0.5,14.444445,-10.333333,5
92,1.062841,0.555555,17.25926,-13.111111,5
110,0.24074,2.111111,29.296297,-18.88889,5
136,0.02963,0.222222,2.555556,-4.666666,5
140,0.033333,0.333333,3.037037,-3.777778,5
137,0.077778,1.388889,1.666667,-3,5
147,0.544331,0.444445,0.296296,-0.222222,5
153,0,0,0,0,5
154,0,0,0,0,5
12,0.272165,2.333333,6.259259,-7.111111,5
131,0.177778,0.722222,0.814815,-1.444444,5
152,1.707408,1.222222,1.518519,-1.555556,5
133,1.007407,0.5,5.37037,-5.111111,5
116,2.812669,0.777778,21.962963,-12.222222,5
115,3.407407,3.666666,29.481482,-19.11111,5
138,0.172133,0.055556,1.37037,-1.111111,5
139,0.507408,0.722222,4.185185,-6.888889,5
130,0.018519,2.611111,1.740741,-2.222222,5
107,2.251853,2.055556,16.74074,-14.888889,5
109,0.983192,0.388889,21.851852,-10.222222,5
138,10.074077,7.833334,12.185185,-11.888889,5
154,8.21111,1.611111,6.37037,9.888889,5
154,0.118519,2.611111,1.851852,-0.888889,5
83,0.250924,0.277777,18.222221,-14.666667,5
150,0,0,0,0,5
94,0.285185,0.444445,20.222221,-12.666667,5
82,1.148267,2.5,15.222222,-10,5
104,0.547723,3.111111,19.62963,-10.222222,5
105,4.923489,1.5,22.703703,-10.777778,5
136,1.555557,0.833333,6.185185,-7.555555,5
141,1.807408,0.777778,9.851851,-11.555555,5
91,0.018519,0.611111,12.148149,-13.777778,5
153,0.062963,0.111111,0.37037,-1.111111,5
86,0.02963,0.333333,12,-13.333333,5
116,0.344265,2.055555,29.814816,-12.444445,5
111,3.451851,2.055556,19.333334,-11.333333,5
141,0.182574,0.333333,0.185185,-0.555556,5
134,0.118518,0.722222,2.111111,-3.333333,5
89,2.190891,0.333333,18,-12,5
133,0.02963,0.111111,0.592593,-1.777778,5
141,0.172133,0.111111,0.074074,-0.222222,5
144,0,0,0,0,5
57,2.353877,9.277778,15.37037,-12.111111,5
34,1.730981,0.444445,14.444445,-11,5
141,0.136083,0.055556,0.037037,-0.111111,5
92,0.518518,0.444444,12.074074,-13.555555,5
113,1.223232,0.722222,20.851852,-11.888889,5
61,0.403687,0.5,7.074074,-7.222222,5
114,0.809664,0.388889,27.185184,-12.555555,5
155,35.618523,9.944445,11.296296,-10.555555,5
133,0.136083,0.055556,0.296296,-0.888889,5
89,1.746955,0.944444,5.037037,-6.444445,5
133,0.172133,0.222222,1.555556,-1.666667,5
112,0.490653,0.555555,28.851852,-12.888889,5
145,0.611616,0.222222,0.555556,-0.666667,5
131,0,0,0,0,5
89,1.306678,6.166666,17,-12,5
154,0.327731,0.777778,1.740741,-2.222222,5
154,0.172133,0.055556,0.074074,-0.222222,5
144,0,0,0,0,5
84,0.490653,0.499999,23.25926,-13.777778,5
62,0.250924,0.444444,7.62963,-7.888889,5
114,0.074074,0.5,16.11111,-13,5
93,0.062963,0.166667,2.444444,-4.333334,5
95,3.544427,0.222222,2.148148,-0.111111,5
64,1.130388,1.833333,8,-5.666666,5
136,0.062963,0.833333,2.074074,-4.222222,5
152,0,0,0,0,5
149,0.172133,0.111111,0.037037,-0.111111,5
133,0.136083,0.055556,0.37037,-1.111111,5
89,5.116423,0.166667,3.111111,-0.666667,5
142,0.827759,2,1.814815,-2.777778,5
131,0,0,0,0,5
35,0.344265,0.388889,13.481482,-9.444445,5
115,0.534027,0.388889,22.962963,-10.555555,5
155,0.611111,10.777778,7.296296,-5.888889,5
62,0,0,0,0,5
133,0.300001,0.444445,9.851851,-10.888889,5
135,0.182574,0.055556,0.481482,-1.444444,5
147,0,0,0,0,5
134,0.02963,0.833333,1.666667,-3,5
116,0.433334,0.166667,16.851852,-9.888889,5
63,0.327731,0.444445,6.074074,-6.222222,5
141,0.172133,0.166667,0.777778,-2.333333,5
110,0.518518,0.777778,4.222222,-4.333334,5
61,0.403687,0.5,7.074074,-7.222222,5
104,0.547722,2.833333,19.777779,-10.333333,5
89,0.952579,3.277778,16.814816,-11.777778,5
85,1.241266,0.222222,18.925926,-13.111111,5
92,7.379901,0.777778,9.962963,-8.555555,5
82,1.020167,2.722222,15.518518,-11.555555,5
139,0.088889,0.277778,5.222222,-6,5
133,1.007407,0.5,5.37037,-5.111111,5
130,0.136083,0.222222,1.185185,-1.555556,5
89,1.306678,6.166666,17,-12,5
91,0.385186,0.388889,24.074074,-18.88889,5
111,0.45542,0.555555,28.74074,-12.555555,5
90,0.250924,0.555556,6.592593,-5.777778,5
155,99.75187,18,14.333333,-4,5
138,0.166667,0.333333,2.666667,-4.666666,5
86,0.389682,0.277778,20.444445,-13.666667,5
95,0.607408,0.388889,20.185184,-13.888889,5
33,1.577621,4.333334,8.740741,-6.888889,5
112,1.769076,0.5,23.703703,-12.777778,5
154,0.02963,0.444444,0.703704,-1.444444,5
133,1.90613,2.722222,2.703704,-4.444445,5
113,1.01111,1,31.777779,-22,5
86,0.018519,0.277778,12.333333,-13.666667,5
110,0.062963,0.222222,9.444445,-10,5
61,0.471405,0.722222,8.777778,-8.666667,5
80,0.58373,2.777778,15.851851,-11.888889,5
138,0.518518,0.722222,3.555556,-5.333334,5
152,0,0,0,0,5
111,0.349603,1,16.11111,-11.666667,5
137,0.02963,0.277778,1.37037,-4.111111,5
40,2.072751,0.055556,1.259259,-0.111111,5
65,0.272166,1,8.925926,-8.444445,5
135,0.107407,0.611111,31.185184,-21.555555,5
90,2.562966,0.722222,5.148148,-7.111111,5
86,0.182575,0.388889,17.148148,-11.777778,5
12,0.272165,2.333333,6.259259,-7.111111,5
110,0.691214,0.444444,31.62963,-13.222222,5
92,44.774082,1,15.407408,-11.222222,5
90,1.455513,0.666667,10.037037,-7.444445,5
131,0,0,0,0,5
144,0,0,0,0,5
95,1.123816,1.333333,7.62963,-2.555556,5
88,0.471405,0.333333,7.333334,-6.666666,5
142,0.278887,0.111111,0.111111,-0.333333,5
129,0,0,0,0,5
30,0.712325,3,7.037037,-6.777778,5
86,1.06284,3.055555,6.703704,-6.111111,5
134,0.3,0.277778,6.962963,-6.888889,5
131,0.182574,0.277778,1.555556,-2,5
106,0.45542,0.388889,17.481482,-10.111111,5
139,0.182574,0.222222,1.37037,-1.444444,5
68,3.786917,0.166667,2.296296,-0.555556,5
112,0.296297,0.555556,16.185184,-12.222222,5
135,2.462965,0.833334,26.444445,-18.666666,5
154,0.02963,0.388889,0.259259,-0.777778,5
134,2.044446,1.111112,26.703703,-19.11111,5
131,0.062963,1.777778,1.407407,-1.888889,5
62,0.298142,0.444444,6.444445,-7,5
135,0.02963,0.222222,0.777778,-2.333333,5
93,13.496301,1.055556,14.407408,-13.555555,5
96,0.459468,0.666666,19.592592,-13.111111,5
68,0.58373,1.055556,6.888889,-3.666667,5
80,2.901469,2.944444,14.481482,-9.444445,5
140,0.278887,0.611111,0.407407,-0.555556,5
140,0.462963,0.277778,5.555555,-5.666666,5
135,0.136083,0.111111,1.259259,-1.444444,5
104,1.772214,5.611111,18.518518,-7.555555,5
111,0.45542,0.555555,28.74074,-12.555555,5
137,0.477777,8.444445,25.333334,-20,5
140,0.421636,0.666667,3.222222,-1.666667,5
117,1.378405,0.722222,17.11111,-7.666666,5
154,18.162964,1.722222,4.296296,-5.222222,5
94,0.311111,0.222222,1.185185,-2.888889,5
94,0.285185,0.444445,20.222221,-12.666667,5
145,0.611616,0.222222,0.555556,-0.666667,5
154,1.083547,0.222222,0.62963,-0.555556,5
134,0.340741,1.055556,2.666667,-5,5
62,0.250924,0.666667,6.407407,-6.888889,5
154,125.8667,0.944444,8.703704,-8.444445,5
135,1.262962,0.555555,2.185185,-4.222222,5
114,1.307407,0.611111,16.185184,-14.222222,5
134,0.018519,0.944444,2.111111,-3.333333,5
131,0.172133,0.111111,0.222222,-0.666667,5
150,0,0,0,0,5
135,0.272166,0.222222,1.407407,-1.888889,5
144,0,0,0,0,5
84,0.272165,0.444445,17.185184,-12.555555,5
13,1.857916,0.277778,9.296296,-9.555555,5
38,1.490712,2.944445,14.444445,-13,5
113,1.223232,0.722222,20.851852,-11.888889,5
88,0.389681,0.833333,22.333334,-12.333333,5
90,0.266666,0.833333,23.518518,-18.555555,5
133,0.240741,0.222222,0.740741,-1.222222,5
152,0,0,0,0,5
144,0.860663,0.277778,0.666667,-0.333333,5
118,5.5,1.222222,19.407408,-11.555555,5
135,0.151852,0.444444,2.407408,-3.222222,5
148,0,0,0,0,5
108,0.611616,2.111111,14.518518,-9.555555,5
58,0.942809,0.277778,8.851851,-8.555555,5
116,0.296296,0.444444,1.962963,-3.888889,5
94,0.077778,0.833333,21.444445,-13.666667,5
90,0.408248,1.833333,16.666666,-14.333333,5
105,0.501849,4,26.74074,-12.555555,5
90,2.208569,2.222222,16.851852,-11.888889,5
93,13.496301,1.055556,14.407408,-13.555555,5
145,0.490654,1.777778,3.407408,-3.222222,5
79,2.453267,4.777778,14.185185,-10.888889,5
113,0.623608,1.222222,28.333334,-12,5
152,0,0,0,0,5
130,0,0,0,0,5
140,0.018519,0.222222,0.259259,-0.777778,5
141,0,0,0,0,5
151,0.278887,0.111111,0.111111,-0.333333,5
39,5.737789,0.611111,9.518518,-6.555555,5
93,0,0,0,0,5
34,1.730981,0.444445,14.444445,-11,5
135,0.062963,0.277778,2.888889,-3.666667,5
94,0.760117,0.611111,9.111111,-9.666667,5
112,0.996295,0.666666,31.62963,-22.222221,5
148,0.172133,0.055556,0.037037,-0.111111,5
145,0,0,0,0,5
141,0,0,0,0,5
98,1.011051,1.222222,21.518518,-13.888889,5
137,0.544331,0.611111,0.740741,-1.222222,5
40,0,0,0,0,5
84,0.298143,0.388889,17.11111,-12.333333,5
153,8.044466,1.111111,8.333333,-9,5
104,0.547722,2.833333,19.777779,-10.333333,5
145,0,0,0,0,5
137,0.074074,0.666667,3.111111,-4.666666,5
155,0.611111,10.777778,7.296296,-5.888889,5
109,0.834444,0.277778,29.407408,-13.888889,5
83,0.418518,5.833334,9.888889,-11.666667,5
144,0,0,0,0,5
145,0,0,0,0,5
142,0,0,0,0,5
152,0.02963,2.055556,1.37037,-1.111111,5
58,0.421637,0.444445,8.333333,-8.333333,5
115,0.32963,0.166667,1.222222,-2.333333,5
139,0.018519,0.111111,1.296296,-3.888889,5
134,0.018519,0.944444,2.111111,-3.333333,5
134,0.088889,0.611111,2.962963,-5.555555,5
34,3.05808,0.444445,13.740741,-11.888889,5
94,0.311111,0.222222,1.185185,-2.888889,5
138,0.172133,0.222222,1.222222,-2.333333,5
140,0.490653,0.444444,1.037037,-0.777778,5
148,0.843274,1.111111,1.777778,-2,5
67,1.241266,0.222222,0.740741,0.111111,5
145,0,0,0,0,5
131,0,0,0,0,5
89,1.605546,1.111111,8.444445,-6.333334,5
99,1.259041,2.444444,15.481482,-12.777778,5
58,0.421637,0.444445,8.333333,-8.333333,5
154,2.740737,1.277778,6.481482,-6.444445,5
94,39.262947,0.555556,15.37037,-14.111111,5
89,0.196296,1.055556,22.666666,-18.666666,5
89,0.477778,0.944445,1.814815,-3.111111,5
144,0.516398,0.333333,0.444444,-1,5
115,3.662964,0.444444,14.740741,-12.222222,5
138,0.062963,0.5,3.185185,-5.222222,5
134,0.088889,0.611111,2.962963,-5.555555,5
134,0.02963,0.055556,0.518518,-1.555556,5
149,0,0,0,0,5
83,0.136083,0.222222,17.074074,-12.555555,5
41,0.809664,0.222222,0.703704,-0.444444,5
155,21.796297,7.722223,8.259259,-7.111111,5
189,1.323576,2.444445,51.11111,-16,6
162,1.144444,11.666667,43.22222,-19.333334,6
187,1.515354,2.111111,59.37037,-20.11111,6
161,5.555551,11.5,42.37037,-16.444445,6
186,2.666666,2.333333,34.962963,-11.555555,6
191,0.620633,2.333333,49.22222,-15.666667,6
162,1.307408,14.055556,40.296295,-16.88889,6
189,1.511683,4.444445,61.407406,-19.222221,6
179,1.282359,3.555556,50.555557,-14.333333,6
197,2.993821,4.944445,50.333332,-17,6
210,1.669998,4.444444,51.296295,-17.555555,6
186,1.572919,2,49.51852,-13.222222,6
174,2.68052,3.166667,56.185184,-20.222221,6
161,1.807405,10.499999,41.48148,-16.444445,6
173,1.834847,2.388888,56.77778,-20.666666,6
184,2.118519,10.611111,31.703703,-8.777778,6
175,1.323576,3.444445,57.77778,-21.333334,6
189,2.87407,4.5,31.925926,-8.777778,6
161,1.807405,10.499999,41.48148,-16.444445,6
186,1.798145,1.944444,49.62963,-13.888889,6
160,1.185186,1.555555,42.814816,-19.11111,6
189,3.885185,11.722221,26.444445,-9,6
189,1.088662,3.166667,49.666668,-13.666667,6
176,1.470702,1.5,49.74074,-13.555555,6
187,1.515354,2.111111,59.37037,-20.11111,6
187,2.167948,2.833333,58,-16.333334,6
161,0.729634,11.5,40.444443,-15.333333,6
195,0.65828,2,46.555557,-16.333334,6
183,0.583731,2.944444,54.74074,-16.555555,6
176,1.06284,3.444444,53.666668,-19.666666,6
197,1.451691,1.277779,63.22222,-21,6
162,1.885184,14.166667,40.962963,-18.222221,6
190,0.82776,1.388889,52.407406,-15.222222,6
185,7.662959,6.222221,32.555557,-10,6
201,0.64693,4.444444,58.703705,-17.444445,6
193,2.040334,4.611111,41.185184,-11.222222,6
185,1.769077,3.111111,47.814816,-11.777778,6
162,3.985182,13.944444,41.333332,-19,6
181,1.730983,2.555556,60.62963,-20.88889,6
187,1.936969,5.111111,49.48148,-14.444445,6
194,1.496909,6.444445,58.814816,-21.11111,6
196,0.869228,2.222222,61.592594,-19.777779,6
175,3.124574,7.166668,57.851852,-21.222221,6
188,2.108185,3.055555,61.666668,-21.666666,6
197,1.515353,2.611111,49.592594,-16.11111,6
190,0.998145,1.611111,49.48148,-14.111111,6
191,2.999382,2.888887,62.037037,-22.777779,6
176,1.06284,3.444444,53.666668,-19.666666,6
200,2.703221,2.5,56.666668,-18,6
180,1.481991,3.111111,48.555557,-13.333333,6
190,1.062842,6.111111,57.333332,-19,6
194,1.14342,2.277778,49.74074,-15.888889,6
189,0.922221,2,32.11111,-11.333333,6
182,3.855555,3.611111,34.925926,-10.444445,6
183,1.682151,4.055555,56.333332,-17.666666,6
163,2.285186,18.166666,40,-16.333334,6
195,2.091428,3.722222,47.666668,-15.666667,6
197,1.451691,1.277779,63.22222,-21,6
190,1.822697,2.611111,53.592594,-18.777779,6
195,2.8784,3.833334,47.925926,-16.11111,6
191,3.031317,2.833331,63,-23.666666,6
185,1.424649,5.777777,44.962963,-12.888889,6
190,2.094085,4.555555,58.11111,-19.333334,6
188,2.740741,3.111112,33.333332,-11,6
187,1.849924,3.444444,58.666668,-18.333334,6
196,1.047043,4.444444,51.148148,-17.444445,6
188,1.356739,1.111111,60.333332,-20.333334,6
188,2.313409,5,61.25926,-18.444445,6
186,1.858913,2.999999,48.22222,-12.666667,6
190,0.975629,2.055556,48.88889,-14,6
185,1.229272,2.5,50.22222,-14.333333,6
197,1.854924,4.555556,55.444443,-19,6
206,1.773257,5.611111,57.62963,-21.555555,6
190,0.854184,5.055556,51.074074,-18.555555,6
189,1.751853,2.666667,34.11111,-12,6
185,0.250924,2,54.22222,-17,6
192,1.781593,7.444444,53.444443,-18.333334,6
184,0.843274,2.777777,50.592594,-14.111111,6
163,0.785186,18.888887,39.296295,-16.555555,6
182,5.455552,8.666666,29.777779,-7.666666,6
176,0.918938,1.000001,50.77778,-14.333333,6
188,1.811109,1.388889,30.777779,-9.666667,6
196,2.375804,3.444445,49.88889,-16.666666,6
189,0.311111,2.611111,32.77778,-11.333333,6
185,4.655558,9.888888,30.88889,-9.333333,6
173,1.646544,3.611111,55.185184,-19.88889,6
196,1.327766,6.777777,46.074074,-16.88889,6
194,2.594153,3.222223,61.555557,-20.333334,6
186,2.043961,1.777777,48.444443,-14,6
191,2.786874,6.000001,60.25926,-23.444445,6
185,7.662959,6.222221,32.555557,-10,6
182,1.099999,2.277777,34.51852,-8.888889,6
195,2.277915,4.111111,47.703705,-15.777778,6
184,0.910841,3.611111,45.22222,-10.333333,6
189,2.462961,5.833334,31.37037,-8.777778,6
193,3.605038,7.055556,51.74074,-15.555555,6
200,0.952579,1.777778,46.11111,-14.333333,6
189,3.885185,11.722221,26.444445,-9,6
191,2.738614,3.277778,59.74074,-20.555555,6
194,1.925463,5.111111,41.037037,-12.111111,6
194,1.784708,9.111109,60.814816,-19.444445,6
191,2.303781,5.722222,48.22222,-13,6
162,7.155551,13.388888,42.185184,-17.222221,6
198,6.433995,5.666666,58.333332,-19.333334,6
192,2.82384,4.333334,57.074074,-20.222221,6
159,7.54074,14.833333,36.62963,-15.888889,6
180,0.936898,3.833332,50.407406,-15.555555,6
180,0.936898,3.833332,50.407406,-15.555555,6
196,1.333334,2.222222,47.25926,-16.444445,6
182,3.208783,7,39.851852,-7.888889,6
190,1.032796,2.055556,46.88889,-14.666667,6
181,1.242757,3.000001,46.88889,-11.666667,6
200,2.133507,3.777779,61.037037,-20.777779,6
190,0.998145,1.611111,49.48148,-14.111111,6
203,3.791314,3.444445,58.48148,-18.11111,6
209,0.712326,4.555556,48.77778,-17.333334,6
178,1.769076,5.222221,47.962963,-15.888889,6
205,1.586985,2.388889,56.074074,-18.88889,6
179,1.531158,2.444445,49.185184,-12.888889,6
186,2.12222,3.555556,35.296295,-12.222222,6
182,1.293861,2.500002,45,-10,6
187,2.048487,6.222222,56.148148,-18.777779,6
201,1.678846,5.222221,53.703705,-19.777779,6
202,1.708367,1.499999,60.48148,-20.444445,6
186,2.245159,6.055555,50.074074,-13.222222,6
191,2.738614,3.277778,59.74074,-20.555555,6
176,1.148269,5.055555,52.925926,-19.777779,6
202,1.878731,1.888889,61.62963,-19.88889,6
193,1.451692,2.555556,60.703705,-18.777779,6
193,1.652159,2.222222,61.407406,-23.222221,6
196,1.501851,2.277777,47.77778,-15.333333,6
177,0.879815,1.666667,51.074074,-14.222222,6
192,2.180723,4.944445,58.11111,-19,6
185,1.806368,3.111111,49.037037,-15.111111,6
177,10.696298,8.333332,32.88889,-11.666667,6
188,0.488888,7.38889,30.592592,-9.444445,6
208,4.841564,6.333334,55.62963,-22.222221,6
188,1.218519,6.611112,30.62963,-9.888889,6
176,1.857917,5.111111,60.296295,-20.88889,6
185,2.257497,2.222221,56.25926,-19.11111,6
182,4.213295,3.999999,58.407406,-17.555555,6
198,1.854924,5.111111,51.666668,-18.333334,6
178,1.051855,8,33.666668,-12,6
182,1.705113,2.944445,43.592594,-9.777778,6
195,2.238553,3.500001,47.74074,-14.888889,6
191,2.948949,5.222223,59.592594,-21.777779,6
190,1.809441,2.888889,52.555557,-17,6
194,2.33492,4.611112,60.77778,-22,6
182,1.470701,2.722223,54.185184,-16.88889,6
190,6.977775,2.500001,32.962963,-10.888889,6
193,1.652159,2.222222,61.407406,-23.222221,6
193,0.516399,4.833334,45.22222,-13,6
176,0.879815,1.555556,50.296295,-14.555555,6
186,3.028874,9.444444,51.77778,-15.666667,6
187,1.730981,2.666667,48.37037,-15.111111,6
190,6.874074,8.555555,29.62963,-10.555555,6
181,2.16453,4.777777,41.25926,-10.444445,6
171,1.218681,3.666667,45.77778,-14.333333,6
204,1.282358,2.166667,57.25926,-19.11111,6
181,3.151133,4.166667,59.074074,-20.222221,6
185,0.632455,1.222222,59.148148,-20.777779,6
202,1.069786,8.333334,57.333332,-21.333334,6
189,1.047041,1.444444,59.925926,-19.444445,6
210,1.669998,4.444444,51.296295,-17.555555,6
203,2.85709,5.444445,54,-19,6
188,1.496296,5.111111,29.962963,-9.222222,6
194,1.025599,3.222223,45.074074,-14.555555,6
201,5.495115,5.555555,40.296295,-13.555555,6
194,1.14342,2.277778,49.74074,-15.888889,6
187,1.123816,1.833333,60.444443,-20.333334,6
182,1.857917,3,55.074074,-16.555555,6
193,1.90516,2.888889,60.11111,-21,6
189,0.983193,2.111111,58.62963,-20.555555,6
198,1.496909,4.833334,59.77778,-20,6
190,0.998145,1.611111,49.48148,-14.111111,6
186,2.711429,2.055555,48.814816,-14.111111,6
205,2.195112,3.333334,50.25926,-16.11111,6
188,2.573368,2.333333,55.77778,-18.333334,6
186,1.944444,6.833334,30.777779,-9.666667,6
201,5.495115,5.555555,40.296295,-13.555555,6
204,1.763834,3.222222,55.88889,-18.333334,6
186,2.043961,1.777777,48.444443,-14,6
183,0.869228,1.555555,43.185184,-8.888889,6
194,1.951259,3.833333,48.62963,-16.88889,6
185,1.806368,3.111111,49.037037,-15.111111,6
190,1.451853,2.5,31.666666,-11,6
177,1.333334,2.166667,48.407406,-12.555555,6
189,2.237722,3.777777,58.407406,-21.222221,6
181,0.862812,1.833333,55.333332,-19,6
192,2.059307,5.944445,60.814816,-22.11111,6
190,0.742868,2.277778,60.444443,-21,6
207,1.306679,3.111112,52.11111,-18.333334,6
162,2.196297,14.944444,40.444443,-18,6
200,2.125681,3.444445,55.962963,-20.88889,6
189,1.485184,5.722223,30,-8.666667,6
201,2.018434,4.333332,59.333332,-20.333334,6
177,1.069789,1.666666,49.444443,-13.333333,6
182,1.794023,2.555556,46.37037,-11.111111,6
195,2.277915,4.111111,47.703705,-15.777778,6
200,2.409857,4.833333,54.703705,-20.444445,6
182,0.655462,2.111111,43.51852,-9.888889,6
183,1.18165,3.388888,54.037037,-15.444445,6
191,5.40741,7.777778,25.296297,-5.222222,6
195,3.284081,2.388889,45.074074,-16.222221,6
207,3.179215,6.444444,56.814816,-19.11111,6
161,0.518519,11.500001,41.814816,-18.11111,6
159,5.05185,15.72222,35.77778,-16,6
185,2.810035,2.277779,47.962963,-11.555555,6
173,1.781593,9,43.592594,-12.111111,6
192,2.008316,2.555555,47.51852,-15.555555,6
196,1.260512,7.388889,63.51852,-22.555555,6
187,1.600925,2.333334,54.77778,-17.333334,6
191,0.760117,2.944444,49.185184,-13.555555,6
194,1.932183,2.444444,50.11111,-17.666666,6
188,1.563472,2.277777,49.703705,-15.111111,6
180,1.585185,7.333333,31.444445,-8.333333,6
198,2.88033,3.055555,58.074074,-19.88889,6
192,2.084333,6.166667,59.555557,-21,6
196,1.333334,2.222222,47.25926,-16.444445,6
171,1.005539,2.777777,45.925926,-14.777778,6
172,0.91287,9.777778,42.037037,-12.111111,6
201,2.656231,5,56.444443,-15,6
199,1.861898,4.666666,57,-19.333334,6
190,2.564718,1.555556,50.444443,-16.666666,6
192,0.64693,4.388889,45.962963,-16.222221,6
200,4.324349,6.055555,58.592594,-19.11111,6
195,2.957101,3.944445,57.11111,-17.333334,6
187,1.003697,3.055555,48.51852,-13.222222,6
188,2.880329,3.611111,50.407406,-14.888889,6
184,0.32963,9.388888,31.185184,-8.222222,6
161,3.040736,8.999999,42.037037,-18.11111,6
193,1.90516,2.888889,60.11111,-21,6
195,1.866865,3.166667,61.74074,-19.88889,6
180,2.984528,3.333333,62.074074,-21.555555,6
189,0.222222,6.222223,29.074074,-8.222222,6
189,2.195113,4.944445,62.074074,-21.88889,6
189,2.237722,3.777777,58.407406,-21.222221,6
193,1.686548,4.055555,49.11111,-17.333334,6
176,1.857917,5.111111,60.296295,-20.88889,6
160,8.888896,2.166668,43.925926,-20.444445,6
188,2.011082,4.611111,61.074074,-21.88889,6
185,2.977074,1.944444,57.074074,-20.88889,6
159,7.54074,14.833333,36.62963,-15.888889,6
163,2.285186,18.166666,40,-16.333334,6
203,0.64693,6.055556,54.51852,-17.555555,6
193,1.115547,1.833333,62.703705,-23.777779,6
172,4.38896,6.666666,44.77778,-13.333333,6
192,0.547723,4.388889,46.37037,-15.777778,6
