@relation segment

@attribute Vegde-sd numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.374074,0,3.333333,6.444445,-2.888889,1,3
752.24066,38.444443,52.666668,25.11111,-7.555555,0.348885,3
3.544443,1,7.888889,12.666667,-4.666666,0.903571,3
0,0,0,0,0,0,3
2.435083,2.555556,7.333334,7,0.333333,0.725289,3
0.018519,0,1.444444,2.888889,-1.444444,1,3
0.962964,0.222222,3.555556,6.666666,-3.333333,0.968254,3
0.444444,39.11111,51.77778,26.88889,-15.777778,0.270638,4
0.655462,29.555555,45.666668,31.333334,-14.333333,0.354746,4
0.4,16.11111,28.666666,24.333334,-11,0.437078,4
0.534027,52.22222,72.66667,41.333332,-21.333334,0.287394,4
4.044447,18.222221,31.555555,26.11111,-12.222222,0.426014,4
1.223231,46.22222,70.333336,48.22222,-24.11111,0.34747,4
1.356739,28.666666,33.444447,10.888889,-7.444445,0.200662,4
0.722649,52.555557,76.44444,46.555557,-21.444445,0.317206,4
4.405383,52.444443,76.44444,46.333332,-20.666666,0.313235,4
1.526312,26.88889,35.88889,20,-13,0.311552,4
3.887301,24.88889,37.11111,25,-13.333333,0.346398,4
3.923811,37.22222,55,35.333332,-17.333334,0.324639,4
0.658281,31.88889,42,21.444445,-12.555555,0.27031,4
0.474074,8,15.666667,15.222222,-7.444445,0.487864,4
1.500616,50.666668,73.44444,45.22222,-22.11111,0.317014,4
15.472914,30.222221,37.666668,14.666667,-7,0.225243,4
182.29631,50.11111,66.333336,33.77778,-18.88889,0.265558,4
0.874075,49.444443,64.44444,31.333334,-17.666666,0.252669,4
0.862812,49.22222,71,44.11111,-22.88889,0.316026,4
0.355555,31.333334,46,29.666666,-15.333333,0.33971,4
0.711111,37.77778,47.666668,21.444445,-13.222222,0.24473,4
1.405017,38.77778,53,28.444445,-14.222222,0.274334,4
1.34026,41.666668,49,16.88889,-11.777778,0.192484,4
1.047041,56.444443,75.333336,39.22222,-21.777779,0.269218,4
1.206465,49.666668,71,43.22222,-22.444445,0.313003,4
0.877778,32.666668,44,23.444445,-12.888889,0.29185,4
1.144447,34.555557,47.22222,26.88889,-15.777778,0.300796,4
3.540741,18.222221,32,26.555555,-11.777778,0.430239,4
0.501849,57.444443,84.66667,53.666668,-25.666666,0.32276,4
1.440164,41.88889,63.11111,42.555557,-21.444445,0.341111,4
2.74074,37.22222,48.22222,24,-15,0.269192,4
0.400001,58.333332,78.111115,41,-22.666666,0.271568,4
0.389682,38.77778,49.88889,23.444445,-13.555555,0.245241,4
6.618995,37.88889,54.88889,34.666668,-18.333334,0.319706,4
4.077776,35.444447,47.77778,25.333334,-13.666667,0.272752,4
2.829629,61.11111,79.111115,38.555557,-23.11111,0.259842,4
3.832126,44.555557,64,39.88889,-21.444445,0.321345,4
1.340259,47.444443,71.66667,48.11111,-23.555555,0.337756,4
0.355555,53.444443,69.66667,34.333332,-20,0.25976,4
0.854184,40.666668,56,31.11111,-16.222221,0.28077,4
0.666661,63.88889,82.55556,39.22222,-22.444445,0.248998,4
112.57778,49,64.44444,32,-17.666666,0.261246,4
4.044447,18.222221,31.555555,26.11111,-12.222222,0.426014,4
1.011109,49.444443,65.22222,32.666668,-18,0.258543,4
2.329629,38,49.666668,24.777779,-14.555555,0.265535,4
11.074329,58.22222,78.44444,41.444443,-22.222221,0.271659,4
1.254621,46,54.11111,18.88889,-13.444445,0.199351,4
1.529629,2.888889,8.555555,11.111111,-5.222222,0.709751,4
0.177777,41.11111,51.88889,24.222221,-16.11111,0.258916,4
0.272166,50,74.333336,49,-25,0.336015,4
0.501848,49.11111,66.77778,36.444443,-19.88889,0.280911,4
0.960324,25.222221,29.555555,10.333333,-7.666666,0.202846,4
1.544406,48.11111,63.77778,32.11111,-17.222221,0.259367,4
0.869226,32.77778,47.77778,31,-17,0.334662,4
1.007408,16.777779,29.666666,24.88889,-11.111111,0.432786,4
0.107409,58.22222,76.55556,38.77778,-22.555555,0.267219,4
2.721655,25.222221,36.88889,23.88889,-12.777778,0.331128,4
0.740741,9.888889,18.88889,17.555555,-8.111111,0.548124,4
2.640739,16.777779,29.222221,24.666666,-12,0.431321,4
3.911109,44.88889,59.333332,29.777779,-16.222221,0.263467,4
2.524692,42.88889,56.333332,28.444445,-16.555555,0.264571,4
2.471316,25,38.333336,26.666666,-13.333333,0.355756,4
4.359749,44.77778,56.333332,25.444445,-16.222221,0.245321,4
6.962952,12.444445,23.666666,21.88889,-10.111111,0.482725,4
375.09625,46.11111,60.444443,29.333334,-15.666667,0.249253,4
2.977073,24.222221,33.333336,19.666666,-12,0.315338,4
0.344265,51.88889,74.44444,45,-22.333334,0.307419,4
0.68853,54.11111,61,17.555555,-14.444445,0.174579,4
0.785184,46,59.555557,29.11111,-17.555555,0.260605,4
0.490654,36.88889,48.666668,24.666666,-14,0.264564,4
8.654905,34.88889,42.333336,16.222221,-10.111111,0.214456,4
2.03306,32.333336,47.444443,29.555555,-13.777778,0.319714,4
0.82776,45.666668,51.11111,14.444445,-12.555555,0.176156,4
1.259042,55.77778,80.333336,48.88889,-24.11111,0.3097,4
0.32963,36.333336,48.22222,25.555555,-15.444445,0.282964,4
6.53679,27.222221,39.444443,24.777779,-12.888889,0.327288,4
0.720082,37,54.444443,35,-17.666666,0.318271,4
0.691214,61,87.44444,52.11111,-24.88889,0.30227,4
4.577317,27.333334,41,27.88889,-14.777778,0.351273,4
12.329637,34.11111,45.77778,24.222221,-13.444445,0.270907,4
0.41852,34.555557,48.444443,28.666666,-15.666667,0.303876,4
2.123066,35.555557,47.444443,24.333334,-13,0.264152,4
0.655461,40.555557,46.333332,14.111111,-10.888889,0.178875,4
0.490655,51.555557,69.66667,37.555557,-20.777779,0.278963,4
12.266663,21.333334,38.77778,32.333332,-12.333333,0.447745,4
1.259042,55.77778,80.333336,48.88889,-24.11111,0.3097,4
0.928957,56.88889,79.44444,45.22222,-22.777779,0.289362,4
0.91084,35.77778,48.22222,25.555555,-13.777778,0.275059,4
0.651852,39.444443,51.555557,25.88889,-15.444445,0.267251,4
0.207407,46.22222,58.333332,25.555555,-14.777778,0.230455,4
4.596297,36,48.22222,24.666666,-12.666667,0.266758,4
0.250923,61.77778,85.333336,47.666668,-24.666666,0.287488,4
14.062966,20.88889,38.666668,34.11111,-14.888889,0.457405,4
1.772214,54.88889,82.55556,53.555557,-24.11111,0.335115,4
2.551854,21.444445,41.555557,37.444443,-14.555555,0.483771,4
1.007408,25.11111,40.333336,30.444445,-15.222222,0.392034,4
2.08889,47.77778,61.22222,28.88889,-17.444445,0.252103,4
1.103866,43,64.77778,43.22222,-21.11111,0.341229,4
0.886108,59.333332,86.888885,53.77778,-24.88889,0.316905,4
0.772203,54.77778,79.22222,49.11111,-24.88889,0.315538,4
2.697049,21,28.88889,16.777779,-9.888889,0.305785,4
0.958392,42.444443,56.333332,28.777779,-15.888889,0.264115,4
1.293859,23.444445,32.333336,17.666666,-8.666667,0.2851,4
0.250925,35.444447,52.444443,34.77778,-18.555555,0.339117,4
5.955534,32.11111,43.77778,24.555555,-14.111111,0.316177,4
0.779363,39,57.11111,36.22222,-18.11111,0.322733,4
3.262958,63.666668,83.888885,41.88889,-23.11111,0.258303,4
0.355555,53.444443,69.66667,34.333332,-20,0.25976,4
17.3628,37.444443,49.444443,25.222221,-14.444445,0.280578,4
0.774075,50.333332,66.88889,34.555557,-19.444445,0.268621,4
0.729627,52.77778,68.22222,32.666668,-19,0.252203,4
0.611616,36.88889,55.88889,38.22222,-19.444445,0.347454,4
1.047041,54.22222,70.88889,34.22222,-18.444445,0.249001,4
1.288887,47.555557,64.66667,35.444443,-19.555555,0.28511,4
1.633334,7,12.222222,11.333333,-7,0.503086,4
1.360828,39.88889,45.333332,13.444445,-10.555555,0.176066,4
0.151852,14.777778,34.22222,37.77778,-17.222221,0.559546,4
2.550962,32.333336,47.555557,30.333334,-15,0.321825,4
3.649962,39.444443,57.333332,36.22222,-18.777779,0.317325,4
4.385187,38,48.22222,22.444445,-14.222222,0.248999,4
1.854923,47.11111,62.333332,32,-18.333334,0.2694,4
0.888194,42.666668,64.22222,42.88889,-21.11111,0.340237,4
6.945556,57.666668,79.77778,43.77778,-21.222221,0.278345,4
0.403687,39.555557,58.444443,37.666668,-18.666666,0.330477,4
0.177777,41.11111,51.88889,24.222221,-16.11111,0.258916,4
1.108888,42.333336,61.22222,36.11111,-15.555555,0.30862,4
0.32963,54,70.111115,33.88889,-19.444445,0.253364,4
1.144445,16.777779,29,23.88889,-11.111111,0.41916,4
0.365148,37.11111,49.333332,25.777779,-14.888889,0.274519,4
2.062962,6.666666,12,10.888889,-5.777778,0.484805,4
0.374074,59.77778,78,38.11111,-21.555555,0.254697,4
1.293861,36.22222,48.22222,25.11111,-14.222222,0.271717,4
4.577775,16.666668,30,25.88889,-11.777778,0.445172,4
3.498677,52.666668,69.55556,34.444443,-18.222221,0.252458,4
1.047041,54.22222,70.88889,34.22222,-18.444445,0.249001,4
0.251852,5.555555,10.888889,11.222222,-6.444445,0.540918,4
1.187903,51.22222,72.111115,41.333332,-20,0.290834,4
0.699206,59.666668,88.44444,56.11111,-25.88889,0.325487,4
0.327731,56.555557,84.77778,55.22222,-25.777779,0.332815,4
1.110556,50.444443,72.66667,44.77778,-22.88889,0.314783,4
0.074074,42.88889,53.88889,24.222221,-15.444445,0.245206,4
0.928958,33.555557,49.77778,32.22222,-15.777778,0.335026,4
0.4,16.11111,28.666666,24.333334,-11,0.437078,4
1.18634,38,58.77778,40.77778,-19.222221,0.355227,4
4.449303,40.333336,54,28.222221,-15.444445,0.268186,4
0.82776,45.666668,51.11111,14.444445,-12.555555,0.176156,4
1.420746,20.333334,22.333334,5.444445,-4.888889,0.15128,4
1.38243,33.22222,49.22222,31.333334,-14.666667,0.325768,4
0.455422,51.88889,56,12.333333,-12.333333,0.146611,4
1.312335,52.444443,76.77778,47,-21,0.31714,4
1.088663,51.333332,71.66667,41.666668,-22.333334,0.298892,4
16.443394,30.333334,42.22222,24.333334,-13,0.290355,4
0.95258,41,47.77778,15.555555,-10.777778,0.184999,4
0.162964,56.77778,77.111115,40.88889,-20.777779,0.26938,4
1.834849,28.666666,40.555557,24.555555,-13.444445,0.313427,4
1.655518,25.444445,38.22222,25.88889,-13.444445,0.349325,4
3.096298,56,73.44444,36.555557,-20.777779,0.259607,4
1.809441,24.88889,36.77778,23.777779,-11.888889,0.331663,4
1.12875,37.11111,58.22222,40.555557,-17.777779,0.361284,4
2.533333,15.777778,31.88889,31.555555,-14.777778,0.505441,4
1.500617,35.77778,51.444443,31.555555,-16.11111,0.317097,4
0.774075,50.333332,66.88889,34.555557,-19.444445,0.268621,4
1.531158,53.444443,73.22222,41,-22.666666,0.289653,4
9.544442,39.22222,52.666668,28.555555,-16.777779,0.290982,4
4.597905,46,54.333332,19.11111,-13.222222,0.197115,4
1.38911,53,75.888885,45.444443,-22.222221,0.303044,4
2.296298,41.22222,56.333332,31.777779,-18.222221,0.295992,4
1.096294,48,64.111115,33.88889,-19.444445,0.280593,4
1.143417,54.22222,78,46.77778,-22.222221,0.30598,4
1.77778,45.666668,58.666668,27.666666,-16.333334,0.249679,4
1.866865,30.666666,45.77778,30.222221,-15.111111,0.338619,4
3.051848,14.888889,28.555555,26.555555,-12.111111,0.479715,4
0.8861,53.77778,80,51.555557,-24.444445,0.329364,4
0.760117,32,42.77778,21.88889,-11.444445,0.261958,4
1.083546,53.77778,73.888885,41.22222,-22.11111,0.287045,4
1.088662,63.333332,87.333336,48.444443,-24.88889,0.284874,4
1.025599,46.88889,66.88889,39.666668,-19.333334,0.300672,4
0.620633,51.88889,73.77778,43.333332,-21,0.299164,4
1.206455,35.22222,50.11111,30.333334,-16,0.310101,4
1.229273,7.333334,11.777778,8.666667,-4,0.380483,4
0.490654,40.88889,44.555557,11.666667,-12.333333,0.17869,4
0.505524,43,48.77778,14.777778,-12.222222,0.184376,4
0.298141,57.11111,80.44444,47.11111,-24.222221,0.298145,4
1.143419,36,54.11111,35.444443,-16.555555,0.334876,4
0.062963,45.666668,60.88889,32.11111,-18.555555,0.277106,4
1.544406,48.11111,63.77778,32.11111,-17.222221,0.259367,4
1.181651,31,41,21.11111,-12.222222,0.265698,4
0.385186,15.666667,26.333334,21.11111,-10.222222,0.408913,4
4.368658,46.333332,67.111115,41.555557,-20.777779,0.312927,4
0.327731,39.555557,55,30.555555,-14.777778,0.284582,4
0.462964,41.555557,53.11111,24.666666,-14.666667,0.246605,4
0.960324,25.222221,29.555555,10.333333,-7.666666,0.202846,4
1.23678,52.666668,64.44444,23.222221,-11.111111,0.19713,4
2.21111,52,68.22222,34.333332,-20,0.265053,4
0.620632,27.444445,39,23.222221,-11.777778,0.30715,4
0.403687,42.88889,58,30.555555,-15.777778,0.271987,4
1.806367,50.22222,73.77778,46.666668,-22.666666,0.323908,4
1.555158,39.555557,54.11111,28.666666,-13.666667,0.271572,4
1.293861,36.22222,48.22222,25.11111,-14.222222,0.271717,4
0.62361,36.11111,53.666668,35.555557,-18.444445,0.334962,4
0.807372,36.666668,40.22222,9.777778,-8.888889,0.154094,4
2.215267,29.222221,44.333332,30.444445,-15.555555,0.349652,4
3.761896,53.444443,79.111115,50.11111,-23.222221,0.324556,4
4.154872,41.11111,60,37.22222,-17.777779,0.317542,4
4.577317,27.333334,41,27.88889,-14.777778,0.351273,4
0.574134,35.666668,44.11111,18.222221,-11.111111,0.221187,4
1.003697,51.333332,74.44444,46.333332,-23.333334,0.314606,4
0.32963,36.333336,48.22222,25.555555,-15.444445,0.282964,4
14.344446,16.88889,30,25.666666,-12,0.438882,4
0.712326,36.444443,48.333332,25.11111,-14.555555,0.274051,4
1.618518,5.777778,8.444445,6.555555,-5.111111,0.464069,4
0.349603,57.88889,85,53.22222,-25.11111,0.320122,4
1.619327,53.22222,79.111115,50.333332,-23,0.326719,4
1.420747,48.88889,69.55556,41.444443,-20.88889,0.303071,4
1.611303,29.11111,41.666668,25.444445,-13.222222,0.309461,4
6.945556,57.666668,79.77778,43.77778,-21.222221,0.278345,4
1.274075,54.22222,71.333336,35.333332,-19.333334,0.255329,4
0.960323,57.333332,80.333336,45.666668,-22.333334,0.290165,4
4.385187,38,48.22222,22.444445,-14.222222,0.248999,4
0.403687,39.555557,58.444443,37.666668,-18.666666,0.330477,4
73.70736,51.11111,69.111115,37,-20,0.274353,4
1.327766,23.333334,33.22222,20.11111,-10.555555,0.307415,4
7.055555,18.11111,31.555555,26.444445,-12.555555,0.429825,4
0.574134,37.88889,42.11111,11.222222,-9.777778,0.166047,4
0.744446,52.333332,70.44444,37.88889,-21.444445,0.280738,4
7.032464,24.88889,33.555557,17.666666,-9.333333,0.266206,4
0.077778,35.77778,47.555557,25,-14.666667,0.282411,4
0.975628,59.444443,79.44444,41.22222,-22.444445,0.266776,4
1.264911,51,74.44444,46.555557,-22.777779,0.317871,4
3.674074,7.111111,11.777778,10.222222,-6.444445,0.472975,4
1.041721,61.11111,82.66667,43.666668,-22.666666,0.267258,4
1.186343,51.555557,78.22222,52.444443,-24.88889,0.342363,4
6.077768,60.22222,79.66667,40.22222,-22.11111,0.260329,4
0.574134,30.777779,45.22222,28.777779,-14.222222,0.323915,4
1.135294,65,89.111115,48.666668,-25,0.279176,4
1.574078,61,80.22222,39.555557,-21.444445,0.254595,4
2.296298,41.22222,56.333332,31.777779,-18.222221,0.295992,4
0.172131,60.666668,88.111115,53.22222,-24.11111,0.311437,4
1.128748,28.555555,41,24.88889,-12.444445,0.308824,4
11.618519,25.11111,46.555557,40.666668,-17,0.458785,4
3.761896,53.444443,79.111115,50.11111,-23.222221,0.324556,4
0.74074,41.22222,55.444443,29.555555,-16.444445,0.275986,4
1.360826,53.444443,77,47.666668,-24.666666,0.314365,4
1.254621,47.77778,68.66667,41.11111,-19.555555,0.307193,4
1.23678,52.666668,64.44444,23.222221,-11.111111,0.19713,4
0.951854,41.11111,53.77778,26.88889,-15.777778,0.263275,4
0.779363,39,57.11111,36.22222,-18.11111,0.322733,4
0.327728,60,90.111115,59.22222,-28.11111,0.335387,4
0.966091,40.555557,47.333332,15.222222,-10.111111,0.178226,4
1.705111,19.88889,25.777779,13,-8.333333,0.270271,4
5.67026,27.11111,37.444443,21.444445,-11.888889,0.300208,4
0.611112,51.555557,64.88889,29.555555,-19.11111,0.249829,4
0.250924,52.22222,73.333336,42.555557,-21.777779,0.293681,4
2.107406,52.555557,68.55556,33.22222,-18.444445,0.251194,4
1.062841,53,75.77778,44.77778,-21.222221,0.304774,4
1.06284,51.11111,74,44.666668,-20.666666,0.31069,4
0.211111,14.888889,24.777779,19.666666,-9.666667,0.398689,4
1.007407,17.88889,32.22222,27.666666,-12.333333,0.444353,4
0.712325,53.666668,78.111115,48.333332,-23.333334,0.31426,4
4.359749,44.77778,56.333332,25.444445,-16.222221,0.245321,4
0.951853,35.88889,46.22222,22.88889,-14.777778,0.271474,4
2.551852,21.555555,39.555557,34.22222,-14.444445,0.453533,4
0.062963,33.555557,43,20.444445,-12.555555,0.258409,4
0.474074,8,15.666667,15.222222,-7.444445,0.487864,4
1.82168,33.666668,44.444443,23.11111,-13.888889,0.273358,4
1.619327,38.333336,42.333336,11.222222,-10.444445,0.170449,4
1.709451,35.88889,41,13.444445,-11.555555,0.204536,4
0.750305,60.666668,89,55.666668,-26.333334,0.318191,4
0.95258,62.444443,86.55556,48.11111,-23.88889,0.286238,4
0.574134,54.444443,77,45.22222,-22.777779,0.297221,4
1.274076,20.555555,38.666668,34.333332,-14.333333,0.468165,4
1.020168,56.444443,81.66667,49.444443,-23.222221,0.309556,4
1.223232,42.333336,56.555557,29.222221,-15.777778,0.264563,4
2.187506,43.77778,62.444443,38,-20,0.309106,4
2.083445,56.88889,69.333336,27.88889,-18.444445,0.222808,4
4.574081,59.333332,79.22222,40,-20.333334,0.25706,4
1.655519,53.666668,74.55556,41.77778,-20.88889,0.287325,4
4.449303,40.333336,54,28.222221,-15.444445,0.268186,4
1.14074,60,78.77778,39.666668,-23,0.264986,4
2.379698,32,46.333332,28.666666,-14.333333,0.313397,4
3.322223,13.444445,23.777779,20.88889,-10.777778,0.453341,4
0.807372,59,86.111115,53.444443,-25.555555,0.317156,4
1.29386,36.77778,56.333332,38.444443,-18.222221,0.348022,4
7.644442,20.333334,37.666668,33.333332,-14.666667,0.46343,4
13.024195,31.333334,45.555557,29.222221,-15.777778,0.33727,4
2.139573,41.555557,62.555557,41.666668,-20.333334,0.339145,4
327.26297,28.222221,39.444443,23.222221,-12.777778,0.312482,4
0.928958,50.666668,74.55556,47,-22.333334,0.322931,4
0.062963,46.22222,64.333336,37.88889,-21.444445,0.307007,4
1.12963,8,14.555555,13.555555,-7.444445,0.479931,4
1.21106,42.555557,62.88889,40.444443,-19.88889,0.325138,4
3.201852,50.11111,75.55556,50.666668,-25,0.339917,4
0.712325,24.444445,36.22222,23.88889,-12.444445,0.337893,4
1.68215,42.555557,60.444443,36.666668,-19.666666,0.310818,4
0.691214,47.666668,61.555557,29.333334,-17,0.250705,4
0.389682,53.22222,74.888885,44.11111,-23.222221,0.299664,4
2.21111,52,68.22222,34.333332,-20,0.265053,4
0.018519,0,3.888889,7.777778,-3.888889,1,5
0.389682,13.222222,27.11111,27.555555,-13.444445,0.511905,5
0.24074,23,40.444443,33.444443,-14.555555,0.431825,5
0.433334,13.555555,23.222221,19.11111,-9.222222,0.420839,5
0.272165,3.888889,11.333333,15.222222,-8.111111,0.687302,5
0.285185,16,28.777779,25.666666,-13,0.451546,5
2.044446,20.333334,37.444443,32.22222,-13.111111,0.457752,5
39.262947,10.666667,23.777779,25.222221,-11.111111,0.599594,5
2.374074,10.555555,24.88889,27.777779,-12.555555,0.57666,5
0.172133,0.222222,1.777778,3.333333,-2,0.888889,5
0.182574,0,3.111111,6.222222,-3.111111,1,5
0,0,0,0,0,0,5
0,0,0,0,0,0,5
0,0,0,0,0,0,5
0.340741,1,6.111111,10.333333,-5.333334,0.876102,5
0.534027,15.333333,27.777779,24.555555,-11.777778,0.447494,5
1.707408,1,2.888889,4.111111,-2.555556,0.648677,5
0.088889,1.111111,6.444445,10.444445,-4.888889,0.829233,5
0.02963,1,2.333334,2.888889,-1.777778,0.537037,5
0.403687,4.666667,12.222222,15.444445,-8.222222,0.645891,5
0.02963,0,1.777778,3.555556,-1.777778,1,5
1.083547,0.444444,1.222222,1.777778,-1.222222,0.277778,5
0.296296,0.666667,4.888889,8.777778,-4.888889,0.940741,5
1.455513,7.555555,15,14.888889,-7.444445,0.533928,5
0.240741,6.666666,19.555555,25.222221,-11.777778,0.659329,5
0.809664,23,34.444447,21.777779,-9.222222,0.331888,5
0.983192,18.444445,28.777779,20.777779,-10.555555,0.367141,5
0.107407,24,43.11111,35.77778,-14.222222,0.443136,5
0.118518,0.333333,1.777778,3.222222,-2.111111,0.888889,5
0.136083,12.888889,24.88889,23.444445,-10.888889,0.481852,5
21.796297,5.888889,12.666667,13.222222,-6.111111,0.300624,5
0.490654,2.333334,5.777778,7.111111,-3.888889,0.656614,5
0.611616,0.333333,1.222222,2,-1.333333,0.527778,5
1.605546,6.333334,13,13.666667,-7.333334,0.548545,5
2.740737,4.333334,10.777778,12.888889,-6.444445,0.6248,5
0.062963,1.666667,6,9.333333,-5.666666,0.832275,5
0.691214,27.222221,39.333336,23.11111,-9.888889,0.307444,5
0,0,0,0,0,0,5
1.707408,1,2.888889,4.111111,-2.555556,0.648677,5
0.607408,15.555555,28.777779,25.777779,-11.888889,0.459469,5
0,0,0,0,0,0,5
1.223232,16.88889,28.444445,22.777779,-10.888889,0.414807,5
0.45542,14.111111,24,19.555555,-9.444445,0.416401,5
0.278887,0,0.333333,0.666667,-0.333333,0.222222,5
0.344265,10.333334,19.222221,17.222221,-7.777778,0.459288,5
0.118519,1.555556,3,3.444444,-2.555556,0.534392,5
0.834444,24.777779,37.11111,23.11111,-9.222222,0.331954,5
0.02963,7.555555,20.444445,25.333334,-12,0.629503,5
1.123816,6.777778,10.777778,9.444445,-6.888889,0.512566,5
0.062963,6.111111,15.888889,19.333334,-9.333333,0.620643,5
0.172133,10.222222,22.11111,23.666666,-11.666667,0.548825,5
0.740741,3.111111,8.777778,11.444445,-5.888889,0.66524,5
0.182574,0,1.444444,2.888889,-1.444444,1,5
0.298143,13,24.777779,23,-10.666667,0.475,5
0.272165,3.888889,11.333333,15.222222,-8.111111,0.687302,5
0,0,0,0,0,0,5
1.746955,2.888889,9.555555,13.555555,-7.111111,0.740904,5
1.262962,0.777778,4.888889,8.111111,-3.888889,0.888007,5
0.894427,11,21,19.666666,-9.333333,0.476783,5
0.518518,1.777778,7.222222,11,-5.666666,0.779497,5
0.074074,11.777778,24.11111,24,-11,0.510924,5
0.136083,0.666667,2.888889,5.111111,-3.555556,1,5
1.241266,14.555555,26.88889,23.88889,-10.777778,0.459024,5
0.088889,3.222222,9.555555,13,-7,0.696605,5
0.981307,0.333333,1.666667,2.666667,-1.333333,0.705556,5
0.018519,7.777778,21.11111,26.333334,-12.666667,0.630928,5
1.807408,6,16.555555,20.11111,-8.555555,0.640224,5
0.544331,2.444444,2.555556,0.777778,-1.222222,0.096561,5
0.611111,5.333334,11,11.111111,-5.222222,0.5,5
0.062963,0.666667,4.888889,8.444445,-4.222222,0.877513,5
0.172133,0,0.111111,0.222222,-0.111111,0.111111,5
0.02963,0.222222,1.888889,3.555556,-2.111111,1,5
0.062963,1,4.444445,7.555555,-4.777778,0.927778,5
5.5,15.555555,26.555555,21.444445,-9.888889,0.418712,5
0.32963,0.444444,2.888889,5,-2.666667,0.933333,5
0.58373,11.888889,23.222221,22.11111,-10.222222,0.489982,5
1.007407,3.666667,9,10.888889,-5.777778,0.630471,5
1.020167,11.666667,22.444445,20.777779,-9.222222,0.481601,5
0.421637,5.555555,14.111111,17.333334,-9,0.622222,5
0.712325,4.777778,11.666667,13.888889,-7.111111,0.613718,5
0.033333,1,2.444444,3.111111,-1.888889,0.439153,5
0.501849,22.555555,34,21.777779,-9.222222,0.337494,5
0.062963,0.777778,2.777778,4.111111,-2.222222,0.77037,5
0.272166,5,13.666667,17.222221,-8.444445,0.634921,5
0.522222,0.666667,5.777778,10,-4.666666,0.911155,5
5.102286,20,30.444445,20.222221,-9.111111,0.365332,5
0.421637,5.555555,14.111111,17.333334,-9,0.622222,5
0.02963,0,4.111111,8.222222,-4.111111,1,5
0.018519,1,4.666667,7.666666,-4.333334,0.881481,5
0.854184,6.111111,13.111111,13.888889,-6.777778,0.518586,5
0.462963,3.666667,9.444445,11.666667,-6,0.639254,5
0,0,0,0,0,0,5
0.182574,0.888889,3.222222,5.555555,-4.111111,1,5
2.072751,1.222222,1.555556,0.888889,-0.777778,0.116667,5
0.962963,1.111111,3,4.111111,-2.555556,0.855556,5
0,0,0,0,0,0,5
2.190891,14,25.777779,23.333334,-11.333333,0.459093,5
0.250924,4.111111,11.444445,15.111111,-8.222222,0.680808,5
0.471405,5.888889,14.333333,16.666666,-8,0.588823,5
0.518518,7.555555,20.555555,25.444445,-11.888889,0.632127,5
0.172133,1,3.888889,6.111111,-3.555556,0.833333,5
0.196296,16.444445,33.555557,32.666668,-14,0.509462,5
2.313408,12.666667,19.777779,13.777778,-6.222222,0.353768,5
4.923489,19.11111,29.555555,20.555555,-9.777778,0.364499,5
0.471405,5.111111,12.222222,14.666667,-8,0.61791,5
0.534027,19.444445,29.444445,19.444445,-8.888889,0.339149,5
0.860663,0.555556,1,1,-0.666667,0.37037,5
0,0,0,0,0,0,5
0.250924,5,13.111111,16.444445,-8.555555,0.635938,5
5.539421,3,3.888889,1.555556,-0.444444,0.085017,5
0,0,0,0,0,0,5
0.044444,7.555555,21.11111,26.555555,-12.444445,0.641775,5
0.507408,21,34.666668,26.555555,-12.111111,0.393927,5
0,0,0,0,0,0,5
0.623608,24.333334,34.88889,19.666666,-7.666666,0.302071,5
1.586984,14.444445,25.11111,21.222221,-10.444445,0.43138,5
5.116423,2.888889,3.777778,2,-1.333333,0.097643,5
1.405017,5.888889,13.666667,15.111111,-6.888889,0.589565,5
0,0,0,0,0,0,5
1.241266,14.555555,26.88889,23.88889,-10.777778,0.459024,5
0,0,0,0,0,0,5
0.02963,0.666667,4,7,-4,0.937037,5
1.148267,11.888889,21.666666,19.333334,-9.333333,0.458152,5
0.172133,0.444444,3.222222,6,-3.666667,1,5
0.136083,0,0.888889,1.777778,-0.888889,0.888889,5
1.769076,19.444445,32.333336,25.88889,-13.111111,0.409544,5
0.062963,1.444444,6.666666,10.444445,-5.222222,0.799603,5
0.02963,0,0.222222,0.444444,-0.222222,0.222222,5
0,0,0,0,0,0,5
8.044466,5.333334,13.444445,15.333333,-6.333334,0.769577,5
2.562966,2.777778,10,14.555555,-7.444445,0.797212,5
1.259041,11.222222,23.777779,24.88889,-12.111111,0.54148,5
0.349603,12.222222,23.777779,23,-11.333333,0.489897,5
3.174073,15.777778,28.666666,25.88889,-13.111111,0.457772,5
0.077778,0.666667,3.777778,6.333334,-3.333333,0.917989,5
0,0,0,0,0,0,5
1.857916,6.111111,15.888889,19.777779,-10.222222,0.632739,5
1.90613,1.222222,5,6.888889,-2.444444,0.860606,5
0,0,0,0,0,0,5
0.996295,24.222221,43.666668,36.11111,-13.888889,0.445039,5
0.077778,16.88889,30.444445,27,-13.333333,0.452182,5
0.544331,0.333333,1.777778,3.111111,-1.888889,0.75,5
0.177778,0.333333,1.888889,3.222222,-1.777778,0.925926,5
0.611616,11.333333,20.555555,18.11111,-8.555555,0.45603,5
2.208569,12.888889,24.444445,22.777779,-10.888889,0.475549,5
