@relation segment

@attribute Region-centroid-row numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
139,42.333332,-22,78.77778,-2.065471,4
72,46.333332,-23.333334,74.44444,-2.090221,4
135,39.88889,-20.777779,60.666668,-2.06346,4
104,38.11111,-21.555555,78,-2.007832,4
128,24.555555,-14.111111,43.77778,-1.981846,4
139,36.666668,-19.666666,60.444443,-2.044238,4
102,45.22222,-22.11111,73.44444,-2.102047,4
20,49.444443,-23.222221,81.66667,-2.133031,4
154,40.666668,-17,46.555557,-2.20265,4
125,46.666668,-22.666666,73.77778,-2.112723,4
134,40.555557,-17.777779,58.22222,-2.175349,4
158,11.333333,-7,12.222222,-1.943449,4
78,21.444445,-11.888889,37.444443,-2.017779,4
68,34.333332,-20,68.22222,-1.984308,4
32,49.22222,-25.777779,72.77778,-2.060607,4
126,24.333334,-11,28.666666,-2.158805,4
109,40.444443,-19.88889,62.88889,-2.105478,4
134,42.555557,-21.444445,63.11111,-2.086914,4
112,42.555557,-21.777779,73.333336,-2.078463,4
152,33.333332,-14.666667,37.666668,-2.165731,4
78,24.222221,-16.11111,51.88889,-1.886072,4
15,53.77778,-24.88889,86.888885,-2.145323,4
108,24.666666,-12.666667,48.22222,-2.080474,4
125,26.88889,-15.777778,51.77778,-1.973025,4
100,34.555557,-19.444445,66.88889,-2.00619,4
160,26.11111,-12.222222,31.555555,-2.138726,4
145,19.666666,-12,33.333336,-1.934686,4
126,21.666666,-10.666667,27.333334,-2.104102,4
78,30.444445,-15.222222,40.333336,-2.066695,4
42,31,-17,47.77778,-2.029552,4
62,45.555557,-22.777779,76.22222,-2.093744,4
19,40.77778,-19.222221,58.77778,-2.133676,4
64,43.22222,-22.444445,71,-2.067168,4
131,30.222221,-15.111111,45.77778,-2.089186,4
105,35.11111,-19.222221,70.333336,-2.032243,4
64,48.333332,-23.333334,78.111115,-2.118087,4
24,36.11111,-15.555555,61.22222,-2.186797,4
154,26.555555,-12.111111,28.555555,-2.142529,4
123,43.333332,-21,73.77778,-2.111941,4
119,25.11111,-14.222222,48.22222,-2.006,4
107,20,-13,35.88889,-1.877159,4
96,39.555557,-21.444445,80.22222,-2.036336,4
115,28.777779,-15.888889,56.333332,-2.021125,4
102,35,-17.666666,54.444443,-2.088579,4
147,34.11111,-14.888889,38.666668,-2.174468,4
17,48.11111,-23.88889,86.55556,-2.098521,4
73,14.777778,-12.222222,48.77778,-1.720441,4
111,44.11111,-23.222221,74.888885,-2.058,4
35,29.555555,-13.777778,47.444443,-2.138762,4
102,37.88889,-21.444445,64.333336,-2.009854,4
156,24.666666,-12,29.222221,-2.109365,4
140,17.666666,-8.666667,32.333336,-2.100487,4
110,31,-16,44.444443,-2.068653,4
89,23.88889,-12.777778,36.88889,-2.048461,4
121,25.222221,-14.444445,49.444443,-1.995536,4
117,37.666668,-18.666666,58.444443,-2.09948,4
70,47.666668,-24.666666,77,-2.070832,4
110,29.333334,-15.666667,60.444443,-2.032518,4
148,37.444443,-14.555555,41.555557,-2.237972,4
79,24.777779,-14.555555,49.666668,-1.984583,4
140,17.666666,-9.333333,33.555557,-2.05389,4
68,11.222222,-10.444445,42.333336,-1.624846,4
124,32,-17.666666,64.44444,-2.017379,4
43,53.555557,-24.11111,82.55556,-2.160551,4
151,36.88889,-14.777778,42.77778,-2.219625,4
83,27.666666,-16.333334,58.666668,-1.973615,4
120,25.444445,-16.222221,56.333332,-1.910735,4
102,34.333332,-20,69.66667,-1.985584,4
116,29.222221,-15.777778,56.555557,-2.038624,4
87,48.88889,-24.11111,80.333336,-2.105073,4
44,50.666668,-25,75.55556,-2.102652,4
17,28.222221,-15.444445,54,-2.030048,4
158,11.777778,-6.888889,11.888889,-1.982834,4
133,28.666666,-14.333333,46.333332,-2.091572,4
124,38.444443,-18.222221,56.333332,-2.127801,4
80,21.444445,-13.222222,47.666668,-1.942698,4
81,45,-22.333334,74.44444,-2.09885,4
13,53.22222,-24.11111,88.111115,-2.154989,4
34,48.22222,-24.11111,70.333336,-2.09452,4
144,1,-0.666667,1,-1.90427,5
153,0,0,0,0,5
131,0,0,0,0,5
114,24,-11,24.11111,-2.149073,5
142,5.555555,-2.777778,3.666667,-2.094395,5
95,25.777779,-11.888889,28.777779,-2.146185,5
86,22.555555,-10.777778,24.666666,-2.123611,5
141,0,0,0,0,5
110,19.333334,-9.333333,15.888889,-2.120265,5
148,4.333334,-2.333333,3.222222,-2.04515,5
145,0,0,0,0,5
113,18.88889,-8.444445,27.88889,-2.163633,5
152,3.111111,-1.888889,2.444444,-2.000272,5
63,15.111111,-7.222222,14,-2.121837,5
94,25.666666,-13,28.777779,-2.084893,5
111,21.444445,-8.888889,35.88889,-2.202667,5
90,14.555555,-7.444445,10,-2.073429,5
140,9.222222,-5.444445,6.111111,-1.985769,5
34,19.666666,-8.666667,21,-2.162383,5
134,3.111111,-1.555556,1.555556,-2.094395,5
134,32.22222,-13.111111,37.444443,-2.21646,5
94,6.111111,-3.222222,3.222222,-2.071242,5
114,21.777779,-9.222222,34.444447,-2.196423,5
113,23,-9.666667,37,-2.199825,5
133,10.888889,-5.777778,9,-2.048,5
147,0,0,0,0,5
93,25.88889,-13.111111,29.555555,-2.086083,5
147,0,0,0,0,5
113,36,-14,43.77778,-2.238803,5
112,22.11111,-9.222222,36.22222,-2.200156,5
61,16.666666,-8,14.333333,-2.121837,5
58,17.333334,-9,14.111111,-2.068564,5
142,0.666667,-0.333333,0.333333,-2.094395,5
141,0,0,0,0,5
115,5,-2.666667,2.888889,-2.065536,5
105,13.777778,-6.222222,19.777779,-2.161571,5
88,14.666667,-8,12.222222,-2.035769,5
34,21.444445,-9.555555,20.88889,-2.162872,5
94,27.777779,-12.555555,24.88889,-2.159466,5
144,2.888889,-1.777778,1.666667,-1.986938,5
83,23.444445,-10.888889,24.88889,-2.143761,5
154,0.444444,-0.222222,0.222222,-2.094395,5
89,13.666667,-7.333334,13,-2.043884,5
116,24.11111,-11.888889,31.444445,-2.104978,5
38,22.666666,-9.666667,22,-2.193098,5
91,32.444443,-13.555555,34.88889,-2.202425,5
82,19.333334,-9.333333,21.666666,-2.102722,5
140,1.333333,-0.666667,3.333333,-2.094395,5
136,13.444445,-5.888889,10.666667,-2.175296,5
90,26.555555,-13.111111,29,-2.101515,5
40,0.888889,-0.777778,1.555556,-1.570796,5
108,19.555555,-9.444445,23.444445,-2.117648,5
104,19.444445,-9.222222,26.11111,-2.128231,5
151,0.666667,-0.333333,0.333333,-2.094395,5
117,17.666666,-10,23,-2.005139,5
154,15.555555,-7.111111,13.888889,-2.066916,5
107,27.11111,-12.222222,25.777779,-2.159464,5
135,9.333333,-5.666666,6,-1.958546,5
80,17.555555,-8.111111,20.333334,-2.138901,5
89,23.666666,-11.666667,22.11111,-2.107311,5
134,12.777778,-5.888889,11.222222,-2.138459,5
111,20.666666,-9.333333,26.222221,-2.153719,5
155,12.444445,-6.222222,12.888889,-2.079296,5
41,1.555556,-1.111111,1.222222,-1.84512,5
86,12.555555,-6.444445,10.888889,-2.054475,5
67,1.111111,-1.222222,1.111111,-1.512684,5
104,19,-8.666667,26.11111,-2.150638,5
135,4.666666,-2.333333,2.333334,-2.094395,5
148,0.222222,-0.111111,0.111111,-2.094395,5
63,13.444445,-7.222222,10.555555,-2.04457,5
137,3.111111,-1.888889,1.777778,-2.007606,5
12,15.222222,-8.111111,11.333333,-2.057978,5
141,20.11111,-8.555555,16.555555,-2.191662,5
68,10.333333,-6.666666,10.333334,-1.780255,5
112,36.11111,-13.888889,43.666668,-2.244772,5
112,23.11111,-10.888889,23.88889,-2.133313,5
152,2.888889,-1.777778,2.333334,-2.007351,5
138,21.11111,-9.222222,19.222221,-2.172099,5
12,15.222222,-8.111111,11.333333,-2.057978,5
94,25.88889,-13.111111,28.666666,-2.084255,5
13,19.777779,-10.222222,15.888889,-2.074133,5
141,1.111111,-0.555556,0.555556,-2.094395,5
113,19.666666,-7.666666,34.88889,-2.236251,5
95,1.222222,-1.111111,2.555556,-1.628908,5
135,35.77778,-14.222222,43.11111,-2.227801,5
154,3.444444,-2.555556,3,-1.905927,5
135,8.111111,-4.888889,5.111111,-1.972186,5
138,11,-5.666666,7.222222,-2.071242,5
131,0,0,0,0,5
98,26.777779,-12.888889,30.444445,-2.118236,5
116,22.777779,-10.555555,29.555555,-2.144778,5
133,10.888889,-5.777778,9,-2.048,5
64,13.888889,-7.777778,10.333334,-2.015428,5
80,22.11111,-10.222222,23.222221,-2.142269,5
120,21.333334,-9.333333,28.666666,-2.177417,5
137,3.111111,-1.888889,1.777778,-2.007606,5
145,2,-1.333333,1.222222,-1.920944,5
84,23.11111,-10.555555,24.88889,-2.152852,5
62,16.444445,-8.555555,13.111111,-2.066953,5
153,1.555556,-0.444444,3.888889,-2.221716,5
135,12.666667,-6,10.444445,-2.125516,5
39,14.444445,-7.888889,14.333333,-2.036228,5
144,0,0,0,0,5
135,5.222222,-3.777778,3,-1.822214,5
136,10,-4.666666,5.777778,-2.130339,5
91,25.555555,-11.777778,20.666668,-2.147571,5
36,17.222221,-8.444445,13.666667,-2.107303,5
58,17.333334,-9,14.111111,-2.068564,5
61,15.333333,-8.333333,12,-2.039459,5
135,0.888889,-0.444444,0.444444,-2.094395,5
41,1.555556,-1.111111,1.222222,-1.84512,5
89,0,0,0,0,5
111,23,-11.333333,23.777779,-2.100671,5
144,0,0,0,0,5
61,16,-8.333333,12.333333,-2.068204,5
90,27.333334,-13,25.777779,-2.125976,5
153,2.222222,-1.111111,1.111111,-2.094395,5
133,3.555556,-1.777778,1.777778,-2.094395,5
153,0,0,0,0,5
113,22.777779,-10.888889,28.444445,-2.125693,5
130,5.111111,-3.555556,2.888889,-1.861154,5
133,6.888889,-2.444444,5,-2.208419,5
149,0,0,0,0,5
145,0,0,0,0,5
134,7.666666,-4.333334,4.666667,-2.013143,5
85,23.88889,-10.777778,26.88889,-2.160912,5
97,24.555555,-11.777778,27.777779,-2.121346,5
112,25.88889,-13.111111,32.333336,-2.085248,5
138,5.222222,-4.111111,3.111111,-1.755017,5
154,1.555556,-0.777778,0.777778,-2.094395,5
116,19.11111,-9.222222,23.222221,-2.121175,5
155,11.111111,-5.222222,11,-2.115567,5
106,19.555555,-9.444445,24,-2.117671,5
144,2,-1,1.111111,-2.094395,5
110,23.11111,-9.888889,39.333336,-2.187242,5
92,21.777779,-10.555555,22.666666,-2.113273,5
89,22.666666,-10.666667,24.555555,-2.129746,5
131,0,0,0,0,5
86,25.333334,-12,20.444445,-2.128362,5
141,0.444444,-0.222222,0.222222,-2.094395,5
91,11.333333,-7,9.777778,-1.93491,5
145,0,0,0,0,5
61,15.444445,-8.222222,12.222222,-2.048717,5
89,21.222221,-10.444445,25.11111,-2.102295,5
141,3.222222,-2.111111,1.777778,-1.921217,5
89,2,-1.333333,3.777778,-1.890484,5
83,26,-11.333333,26.88889,-2.178321,5
138,10.444445,-5.222222,6.666666,-2.08783,5
134,7.666666,-4.333334,4.666667,-2.013143,5
154,0,0,0,0,5
144,0,0,0,0,5
62,15,-8,11.444445,-2.048717,5
118,21.444445,-9.888889,26.555555,-2.14718,5
138,9.666667,-5,5.888889,-2.077816,5
137,5.222222,-2.777778,2.666667,-2.056155,5
133,6,-4.333334,3.555556,-1.822563,5
131,1.333333,-0.666667,0.666667,-2.094395,5
140,1.111111,-0.555556,0.777778,-2.094395,5
137,10.222222,-5.444445,7.111111,-2.058451,5
82,20.777779,-9.222222,22.444445,-2.170632,5
142,7,-3.666667,3.555556,-2.056155,5
135,2.888889,-1.444444,1.444444,-2.094395,5
90,13.888889,-8.111111,11.222222,-1.987466,5
152,2.666667,-1.333333,1.666667,-2.094395,5
152,4.111111,-2.555556,2.888889,-1.933239,5
34,19.666666,-8.666667,21,-2.162383,5
96,26.555555,-13.444445,28.444445,-2.086083,5
58,17.11111,-8.555555,14.555555,-2.085342,5
134,10.444445,-4.888889,6.444445,-2.133095,5
62,15.111111,-8.222222,11.444445,-2.034152,5
144,0,0,0,0,5
90,14.888889,-7.444445,15,-2.067026,5
33,13.111111,-6.222222,13.111111,-2.056119,5
110,33.444443,-14.555555,40.444443,-2.182018,5
88,21,-8.666667,29.333334,-2.20829,5
62,15,-8,11.444445,-2.048717,5
89,22.666666,-10.666667,24.555555,-2.129746,5
114,30.88889,-12.777778,40.77778,-2.207158,5
64,13.666667,-8,12.555555,-1.965246,5
131,4.111111,-2.222222,2.777778,-2.051344,5
133,2.222222,-1.111111,1.111111,-2.094395,5
91,19.666666,-9.333333,21,-2.128465,5
87,25.222221,-11.777778,19.555555,-2.138617,5
152,0,0,0,0,5
139,7.777778,-3.888889,3.888889,-2.094395,5
61,15.444445,-8.222222,12.222222,-2.048717,5
93,27.555555,-13.444445,27.11111,-2.110457,5
135,31.666666,-13,37,-2.211986,5
62,0,0,0,0,5
138,6,-3.666667,3.222222,-1.949167,5
150,0,0,0,0,5
155,13.222222,-6.111111,12.666667,-2.147622,5
131,3.222222,-1.777778,1.888889,-2.056155,5
139,13.111111,-6.222222,8.555555,-2.127586,5
94,27,-13.333333,30.444445,-2.100966,5
154,1.777778,-1.222222,1.222222,-1.861154,5
115,31.88889,-12.777778,40.11111,-2.218655,5
36,0,0,0,0,5
114,26.555555,-12.111111,34.666668,-2.15274,5
145,2,-1.333333,1.222222,-1.920944,5
90,22.777779,-10.888889,24.444445,-2.12273,5
154,10.111111,-4.888889,7.666666,-2.095813,5
114,26.444445,-12.222222,25,-2.141659,5
130,0,0,0,0,5
62,15.111111,-8.222222,11.444445,-2.034152,5
116,21.88889,-9.444445,37.11111,-2.177507,5
154,2.444444,-1.555556,1.555556,-1.919639,5
104,19,-8.666667,26.11111,-2.150638,5
110,9.666667,-5.333334,7.444445,-2.021228,5
108,18.11111,-8.555555,20.555555,-2.127161,5
89,22.88889,-11.111111,24.444445,-2.11184,5
141,0.222222,-0.111111,0.111111,-2.094395,5
139,5.555555,-4.111111,3.222222,-1.803071,5
148,0,0,0,0,5
93,25.444445,-11.888889,22.88889,-2.137493,5
141,4.666666,-2.333333,2.333334,-2.094395,5
130,4.444445,-2.222222,3.222222,-2.094395,5
109,23.11111,-9.222222,37.11111,-2.226161,5
115,22.444445,-10.222222,22.222221,-2.151625,5
141,11.444445,-5.888889,8.777778,-2.075071,5
134,6.222222,-3.111111,3.111111,-2.094395,5
111,21.444445,-8.888889,35.88889,-2.202667,5
147,0.444444,-0.222222,0.444444,-2.094395,5
141,0.222222,-0.111111,0.111111,-2.094395,5
30,13.888889,-6.777778,13.111111,-2.05997,5
140,1.555556,-0.777778,0.777778,-2.094395,5
134,6.111111,-3.555556,3.888889,-1.997796,5
115,19.444445,-8.888889,29.444445,-2.14867,5
136,8.444445,-4.222222,4.888889,-2.094395,5
99,24.88889,-12.111111,23.777779,-2.112503,5
153,15.333333,-6.333334,13.444445,-2.14389,5
90,14.777778,-8.555555,12.111111,-1.989546,5
144,0,0,0,0,5
152,6.555555,-3.777778,5.777778,-1.997796,5
154,-5.111111,-4.777778,9.666667,-0.004927,5
108,20.222221,-9.111111,30.444445,-2.154391,5
143,0,0,0,0,5
129,0.777778,-1.222222,2.666667,-1.101394,5
90,32.77778,-14.222222,34.444447,-2.182442,5
94,6.111111,-3.222222,3.222222,-2.071242,5
113,22.777779,-10.888889,28.444445,-2.125693,5
86,24.333334,-10.666667,28.555555,-2.178281,5
92,16.777779,-8.222222,15.555555,-2.096705,5
140,5.333334,-3.666667,5,-1.853161,5
145,7.111111,-3.888889,5.777778,-2.036506,5
105,21.777779,-9.222222,34,-2.192406,5
93,27,-12.666667,28.88889,-2.136215,5
116,8.777778,-4.888889,4.888889,-2.018925,5
89,32.666668,-14,33.555557,-2.188149,5
143,3.333333,-2,1.777778,-1.986938,5
144,0,0,0,0,5
154,3.555556,-2.111111,1.888889,-2.01751,5
119,32.555557,-13.777778,40.333336,-2.187781,5
134,10.444445,-4.888889,6.444445,-2.133095,5
85,23.88889,-10.777778,26.88889,-2.160912,5
142,0,0,0,0,5
95,9.444445,-6.888889,10.777778,-1.749258,5
94,18.333334,-8.666667,15.222222,-2.12934,5
152,0,0,0,0,5
136,9.666667,-5,5.777778,-2.071242,5
133,20.444445,-9.555555,16.666668,-2.138743,5
93,0,0,0,0,5
152,0,0,0,0,5
149,0,0,0,0,5
135,7.555555,-4.777778,4.444445,-1.931332,5
31,15.888889,-7.111111,16.555555,-2.171949,5
40,0,0,0,0,5
131,0,0,0,0,5
135,8.111111,-3.888889,4.888889,-2.110974,5
155,13,-9,21.444445,-1.797435,5
137,33.666668,-13.666667,36.555557,-2.213033,5
12,18.666666,-9.666667,17.666668,-2.064482,5
65,16.222221,-7.777778,14.333333,-2.121878,5
139,13,-7,9.555555,-2.04457,5
152,0,0,0,0,5
135,5.777778,-3.888889,3.333333,-1.880724,5
79,19.11111,-8.222222,20.555555,-2.175843,5
84,24.222221,-10.444445,31.333334,-2.184862,5
86,26.333334,-12.666667,21.11111,-2.120153,5
89,6.888889,-3.777778,4.111111,-2.042259,5
154,0.444444,-0.222222,0.222222,-2.094395,5
115,5,-2.666667,2.888889,-2.065536,5
83,21.333334,-9.666667,17,-2.150257,5
149,0.222222,-0.111111,0.111111,-2.094395,5
30,13.888889,-7.111111,11.666667,-2.047276,5
107,22,-9,35.11111,-2.201495,5
104,14.444445,-6.888889,23.333334,-2.113918,5
93,25.88889,-12.777778,23.444445,-2.102707,5
152,4.111111,-2.555556,2.888889,-1.933239,5
150,0,0,0,0,5
93,9,-4.666666,5.444445,-2.075071,5
88,26.555555,-12.444445,21.11111,-2.136677,5
154,12.888889,-6.444445,10.777778,-2.087985,5
137,6.333334,-3.333333,3.777778,-2.071242,5
36,16.444445,-8.222222,13,-2.097293,5
95,9.444445,-6.888889,10.777778,-1.749258,5
145,0,0,0,0,5
201,26.11111,-12.555555,49,-2.175826,6
188,43.666668,-23.333334,74.888885,-2.047211,6
205,41.11111,-22.222221,69.77778,-2.038263,6
161,27.777779,-11.555555,51.333332,-2.38829,6
196,33.88889,-17.444445,58.555557,-2.074616,6
182,39.555557,-23.11111,68.111115,-1.980348,6
188,21.555555,-12.111111,37.77778,-2.014509,6
162,31.333334,-12,53.666668,-2.391681,6
182,29.88889,-18.777779,56.333332,-1.930048,6
189,19.666666,-10.666667,33,-2.101002,6
189,20.777779,-12.222222,36.555557,-1.954574,6
199,42,-22.666666,71,-2.040866,6
197,43.666668,-22.666666,77.77778,-2.06802,6
191,49.666668,-26,79.55556,-2.062286,6
192,45.11111,-24.88889,72.111115,-2.024748,6
202,43.22222,-22.777779,74.888885,-2.060614,6
203,41,-22,67.66667,-2.040013,6
182,23.88889,-13.444445,42.88889,-2.001125,6
185,21.333334,-11.333333,39.666668,-2.085272,6
196,34.666668,-18,61.444443,-2.063864,6
188,44.666668,-23,76.55556,-2.074028,6
186,30.444445,-17.222221,60.22222,-2.028812,6
206,43.444443,-21.88889,72.111115,-2.085934,6
210,37.444443,-20.88889,62.22222,-2.014434,6
181,45.444443,-25.222221,74.22222,-2.020865,6
188,34.444443,-19.88889,61.444443,-1.99344,6
163,29,-10.333333,51.333332,-2.384441,6
201,44.444443,-24.222221,76.44444,-2.034119,6
193,45.444443,-22.222221,76.55556,-2.109375,6
195,35.444443,-18.555555,60.666668,-2.063044,6
187,41.666668,-23.333334,72.55556,-2.013524,6
180,19,-10.666667,37.77778,-2.021032,6
197,35.666668,-18.666666,62.22222,-2.071221,6
184,38.22222,-23.11111,69,-1.958014,6
189,42.11111,-20.88889,72.44444,-2.101326,6
163,24.333334,-8,48.555557,-2.392741,6
193,48.22222,-24.444445,78.77778,-2.084935,6
188,24,-13,41.333336,-2.04072,6
200,39.88889,-22.11111,69.66667,-2.021172,6
179,34.666668,-20.333334,62.11111,-1.978657,6
191,31.777779,-18.222221,59.77778,-1.998993,6
185,42.11111,-21.222221,71.111115,-2.088855,6
186,35,-20.666666,61.11111,-1.974394,6
190,32.666668,-18,57.77778,-2.025133,6
193,26.88889,-15.444445,50.666668,-1.992997,6
204,42.333332,-23,72,-2.038543,6
205,34.555557,-18.444445,61.77778,-2.044653,6
180,35.77778,-20.222221,62.333332,-2.008719,6
160,32.666668,-12.333333,51.77778,-2.335837,6
177,32.77778,-20.222221,59.333332,-1.940423,6
189,19,-10.333333,36.333336,-2.050282,6
193,42.555557,-23.777779,74.888885,-2.018211,6
178,32.77778,-16.88889,58.88889,-2.102536,6
185,18.333334,-9,37.555557,-2.45058,6
161,31.444445,-13.222222,54.555557,-2.238293,6
191,31.333334,-18.333334,58.666668,-1.964901,6
162,29.333334,-10.333333,51.333332,-2.494607,6
197,39.444443,-21.555555,68,-2.033505,6
194,37,-19.333334,62.444443,-2.064277,6
160,39.555557,-19.11111,57.11111,-2.113792,6
193,26.444445,-15.222222,50,-1.995801,6
197,35.11111,-18.88889,61.444443,-2.043399,6
199,42.333332,-22.666666,69.77778,-2.045431,6
185,40.88889,-21.777779,69.88889,-2.051056,6
187,40.333332,-24,71.44444,-1.966671,6
200,46.22222,-25.444445,76.44444,-2.026586,6
178,24.666666,-12.666667,41.88889,-2.103758,6
194,35.77778,-19.88889,61.666668,-2.021838,6
201,26.11111,-12.555555,49,-2.175826,6
194,41.22222,-20.11111,72.55556,-2.112941,6
161,27.666666,-12.333333,49.666668,-2.198939,6
191,48.22222,-25.444445,78.111115,-2.05611,6
187,43,-22.666666,74.77778,-2.058211,6
191,45.11111,-24.555555,74.77778,-2.03548,6
174,46.11111,-23.88889,73.22222,-2.069045,6
189,24.666666,-13.333333,40.333336,-2.037982,6
173,43.11111,-23.222221,69.55556,-2.04172,6
176,34.666668,-20.333334,62.333332,-1.98088,6
195,33.88889,-17.777779,59.22222,-2.056734,6
184,18.88889,-10.111111,38.333336,-2.215464,6
176,33.77778,-20.222221,61,-1.965703,6
161,28.88889,-12.444445,51.22222,-2.316506,6
180,17.88889,-9.111111,36.333336,-2.217095,6
162,27,-9,50.333332,-2.573635,6
195,45.22222,-24.444445,76.66667,-2.037116,6
197,42.333332,-23.333334,69.55556,-2.024321,6
193,36.333332,-19,61.22222,-2.065421,6
203,39.555557,-21.444445,71.66667,-2.034642,6
185,34.88889,-19.777779,60.666668,-2.006186,6
183,37.555557,-22.11111,66.55556,-1.974959,6
184,18.88889,-10.111111,38.333336,-2.215464,6
190,25.333334,-14.333333,40.11111,-2.008381,6
183,26.444445,-17.555555,52,-1.887731,6
188,40,-21.666666,69.111115,-2.039667,6
201,40.555557,-23.11111,72.22222,-1.997736,6
161,27.666666,-12.333333,49.666668,-2.198939,6
177,23.666666,-11.666667,40.333336,-2.121237,6
193,26.88889,-15.444445,50.666668,-1.992997,6
171,31.666666,-17.333334,56.333332,-2.032929,6
195,39,-21.666666,70.111115,-2.015595,6
197,43.666668,-22.666666,77.77778,-2.06802,6
175,44.77778,-23.555555,72.77778,-2.05935,6
190,38,-19,70,-2.112087,6
188,36.22222,-21.11111,61.77778,-1.984565,6
193,45.444443,-22.222221,76.55556,-2.109375,6
190,33.333332,-19.333334,60,-1.986307,6
190,33.555557,-19.444445,60.666668,-1.987599,6
196,33.88889,-17.444445,58.555557,-2.074616,6
210,39.11111,-21.555555,64.333336,-2.020895,6
192,35.11111,-19.555555,59.22222,-2.020234,6
196,36.555557,-19.11111,63.333332,-2.059262,6
163,24,-7.666666,48.11111,-2.51749,6
172,24.88889,-12.777778,50.333332,-2.143718,6
185,30.666666,-18.666666,59.555557,-1.95277,6
187,34.22222,-19.777779,60.88889,-1.990627,6
194,44,-23.666666,76.22222,-2.042718,6
183,37.555557,-22.11111,66.55556,-1.974959,6
192,34.666668,-16.333334,65,-2.164195,6
187,34.11111,-20.88889,59.88889,-1.947472,6
186,34.333332,-20.333334,59.88889,-1.973056,6
183,39.11111,-22.555555,67.77778,-1.991701,6
190,36.444443,-21.222221,64.55556,-1.985899,6
186,38.77778,-21.222221,67.88889,-2.028618,6
201,36.666668,-21.666666,68.66667,-1.969456,6
174,44.11111,-23.88889,70.88889,-2.037351,6
194,35.11111,-18.222221,60.333332,-2.071876,6
180,46.11111,-25.555555,75.44444,-2.022148,6
186,35.666668,-20,63.666668,-2.014102,6
185,33.333332,-19,61.333332,-2.007175,6
182,23.88889,-13.444445,42.88889,-2.001125,6
183,37.444443,-21.88889,65.111115,-1.981911,6
189,18.444445,-10.222222,35.22222,-2.049148,6
195,32.444443,-17.555555,58.555557,-2.038956,6
182,23.11111,-14.222222,42.22222,-1.943038,6
195,32.333332,-16,57.333332,-2.101377,6
162,27.444445,-10.222222,51.333332,-2.327482,6
188,34.77778,-19.88889,62,-1.995072,6
184,17.777779,-9.555555,37.11111,-2.16033,6
185,39,-22,67.22222,-2.008008,6
189,19.666666,-10.666667,33,-2.101002,6
193,44.22222,-24.11111,72.55556,-2.033804,6
182,39.77778,-22.555555,69.111115,-2.001558,6
197,35.666668,-18.666666,62.22222,-2.071221,6
204,40,-21.666666,69.22222,-2.03737,6
195,31.444445,-15.222222,55.555557,-2.118572,6
196,33.11111,-17.88889,58.22222,-2.039491,6
198,42.666668,-22.666666,74,-2.050575,6
200,31.444445,-17.555555,55.77778,-2.016646,6
176,46.11111,-25.222221,75.66667,-2.030648,6
198,37.666668,-19.333334,64.22222,-2.072616,6
176,43.555557,-24.11111,71.44444,-2.021784,6
182,23.88889,-13.444445,42.88889,-2.001125,6
190,33.555557,-19.444445,60.666668,-1.987599,6
188,22.11111,-12.222222,38,-2.03822,6
190,21.777779,-11.222222,36.88889,-2.160658,6
202,42.666668,-21.333334,71.55556,-2.093746,6
179,25.88889,-13.444445,44.11111,-2.0752,6
189,44.88889,-25.444445,74.888885,-2.005956,6
163,24,-7.666666,48.11111,-2.51749,6
161,30.555555,-12.444445,52.22222,-2.282295,6
189,26,-14,42.77778,-2.044277,6
203,37.77778,-20.222221,67.111115,-2.046535,6
177,23.333334,-11.666667,40.666668,-2.10084,6
186,32,-19.333334,58.88889,-1.956023,6
159,27.666666,-11.666667,45.444443,-2.549349,6
200,42.88889,-22.444445,69,-2.065663,6
188,22,-12.333333,38.11111,-2.016443,6
184,27.666666,-17.333334,54.444443,-1.930196,6
185,28.11111,-16.555555,57.333332,-1.982099,6
171,33.88889,-19.11111,57.22222,-2.010723,6
182,27.777779,-17.88889,52.88889,-1.904978,6
182,28,-18,54.333332,-1.910677,6
186,34.333332,-20.333334,59.88889,-1.973056,6
194,35.77778,-19.88889,61.666668,-2.021838,6
193,45,-24,75.111115,-2.047766,6
183,41,-23.333334,70,-1.997577,6
196,42.22222,-22.444445,75.66667,-2.048736,6
193,45,-24,75.111115,-2.047766,6
180,46.444443,-24.88889,77.55556,-2.044179,6
189,33.666668,-20,60.88889,-1.973221,6
161,28.88889,-10.777778,51.444443,-2.338974,6
184,31.222221,-18.11111,58.666668,-1.986776,6
176,36,-22,62.666668,-1.95141,6
187,40.555557,-21.777779,69.66667,-2.04388,6
161,30.555555,-12.444445,52.22222,-2.282295,6
188,19.444445,-10.222222,36.444443,-2.083566,6
190,39.88889,-21.11111,66.88889,-2.052546,6
190,37.333332,-20.333334,65,-2.03483,6
200,42.22222,-23.11111,72.66667,-2.02885,6
178,46.77778,-25.222221,75.22222,-2.040554,6
209,36,-18.666666,60.77778,-2.06698,6
186,35.11111,-21.222221,61.333332,-1.958085,6
189,46.444443,-24.555555,77.55556,-2.054084,6
184,21.777779,-10.555555,38.77778,-2.183125,6
185,21.333334,-11.333333,39.666668,-2.085272,6
177,36.11111,-21.88889,63.11111,-1.956005,6
173,27.88889,-15.777778,52.88889,-1.998857,6
161,27.88889,-11.444445,51.77778,-2.395566,6
196,37,-19,65.66667,-2.079185,6
