@relation segment

@attribute Region-centroid-row numeric
@attribute Vegde-sd numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
78,0.177777,41.11111,38.444443,-8.111111,-16.11111,4
153,12.266663,21.333334,23.88889,-20,-12.333333,4
122,2.215267,29.222221,29,-14.888889,-15.555555,4
90,3.001851,41.22222,42,-21,-18.666666,4
132,0.655462,29.555555,30.444445,-17,-14.333333,4
53,0.490654,36.88889,35.77778,-10.666667,-14,4
65,1.23678,52.666668,53,-12.111111,-11.111111,4
160,4.044447,18.222221,18.777779,-13.888889,-12.222222,4
57,0.327728,60,61,-31.11111,-28.11111,4
105,1.14074,60,57.88889,-16.666666,-23,4
87,1.259042,55.77778,56,-24.777779,-24.11111,4
102,1.500616,50.666668,51,-23.11111,-22.11111,4
48,0.250925,35.444447,34.666668,-16.222221,-18.555555,4
66,0.82776,41.555557,38.88889,-1.666667,-9.666667,4
137,8.654905,34.88889,33.555557,-6.111111,-10.111111,4
161,0.251852,5.555555,5,-4.777778,-6.444445,4
146,7.055555,18.11111,18.555555,-13.888889,-12.555555,4
158,1.144445,16.777779,17.333334,-12.777778,-11.111111,4
160,4.044447,18.222221,18.777779,-13.888889,-12.222222,4
125,3.923811,37.22222,37.444443,-18,-17.333334,4
35,0.250923,61.77778,61.22222,-23,-24.666666,4
135,3.262958,63.666668,62.22222,-18.777779,-23.11111,4
158,3.674074,7.111111,6.222222,-3.777778,-6.444445,4
69,0.490654,40.88889,36.555557,0.666667,-12.333333,4
157,14.344446,16.88889,17.444445,-13.666667,-12,4
80,0.32963,36.333336,34.555557,-10.111111,-15.444445,4
127,4.385187,38,36,-8.222222,-14.222222,4
159,0.522222,5.111111,4.666667,-4.555555,-5.888889,4
154,3.051848,14.888889,15.666667,-14.444445,-12.111111,4
118,10.22995,30.777779,30.555555,-10.666667,-11.333333,4
32,1.047041,54.22222,53.333332,-15.777778,-18.444445,4
107,1.526312,26.88889,24.88889,-7,-13,4
146,1.007408,16.777779,17.666668,-13.777778,-11.111111,4
135,1.128748,28.555555,28.555555,-12.444445,-12.444445,4
76,0.658281,31.88889,30.666666,-8.888889,-12.555555,4
70,1.360826,53.444443,52.88889,-23,-24.666666,4
117,0.403687,39.555557,39.666668,-19,-18.666666,4
140,1.007407,17.88889,18.88889,-15.333333,-12.333333,4
70,1.82168,33.666668,32.11111,-9.222222,-13.888889,4
125,2.829629,61.11111,58.555557,-15.444445,-23.11111,4
73,0.82776,45.666668,42.11111,-1.888889,-12.555555,4
116,4.405383,52.444443,54.11111,-25.666666,-20.666666,4
127,4.385187,38,36,-8.222222,-14.222222,4
38,11.074329,58.22222,57.22222,-19.222221,-22.222221,4
25,0.327731,39.555557,39.88889,-15.777778,-14.777778,4
15,0.886108,59.333332,60.666668,-28.88889,-24.88889,4
126,0.062963,33.555557,32,-7.888889,-12.555555,4
146,0.474074,8,8.111112,-7.777778,-7.444445,4
145,1.312335,52.444443,54.11111,-26,-21,4
73,1.405017,38.77778,38.77778,-14.222222,-14.222222,4
97,1.254621,46,43.333332,-5.444445,-13.444445,4
62,0.490653,53.444443,53.444443,-22.777779,-22.777779,4
82,0.462964,41.555557,40,-10,-14.666667,4
80,0.32963,36.333336,34.555557,-10.111111,-15.444445,4
125,2.550962,32.333336,32.444447,-15.333333,-15,4
79,0.074074,42.88889,40.666668,-8.777778,-15.444445,4
117,0.928958,33.555557,33.77778,-16.444445,-15.777778,4
105,0.062963,45.666668,44,-13.555555,-18.555555,4
32,1.047041,54.22222,53.333332,-15.777778,-18.444445,4
70,0.611112,51.555557,48.666668,-10.444445,-19.11111,4
38,0.272166,50,49.666668,-24,-25,4
139,1.68215,42.555557,41.666668,-17,-19.666666,4
34,1.135294,65,64.55556,-23.666666,-25,4
64,1.206465,49.666668,49.11111,-20.777779,-22.444445,4
124,1.500617,35.77778,35.555557,-15.444445,-16.11111,4
111,1.047041,56.444443,55,-17.444445,-21.777779,4
78,1.007408,25.11111,25.11111,-15.222222,-15.222222,4
75,0.722648,40.333336,37.333336,-2.333333,-11.333333,4
129,3.085188,19.11111,20.11111,-16.777779,-13.777778,4
147,2.187506,43.77778,43.11111,-18,-20,4
101,0.779363,39,39,-18.11111,-18.11111,4
162,1.12963,8,7.555555,-6.111111,-7.444445,4
90,6.945556,57.666668,58.11111,-22.555555,-21.222221,4
85,81.485176,45,42.88889,-12.444445,-18.777779,4
98,1.181651,31,29.88889,-8.888889,-12.222222,4
64,1.206455,35.22222,34.666668,-14.333333,-16,4
42,1.555158,39.555557,40,-15,-13.666667,4
103,0.400001,58.333332,56.88889,-18.333334,-22.666666,4
44,0.403687,42.88889,42.555557,-14.777778,-15.777778,4
120,4.951616,48.22222,45.77778,-8.555555,-15.888889,4
77,2.74074,37.22222,35.22222,-9,-15,4
138,0.666661,63.88889,62,-16.777779,-22.444445,4
154,3.832126,44.555557,43.555557,-18.444445,-21.444445,4
117,0.620632,27.444445,27.333334,-11.444445,-11.777778,4
111,1.655518,25.444445,25.11111,-12.444445,-13.444445,4
67,1.38911,53,53.333332,-23.222221,-22.222221,4
139,3.944446,57.88889,57.333332,-20.333334,-22,4
88,0.349603,57.88889,58.88889,-28.11111,-25.11111,4
149,4.577775,16.666668,17.444445,-14.111111,-11.777778,4
42,0.869226,32.77778,31.777779,-14,-17,4
73,0.966091,40.555557,38.88889,-5.111111,-10.111111,4
159,1.420746,20.333334,18.88889,-0.555556,-4.888889,4
131,1.866865,30.666666,30.666666,-15.111111,-15.111111,4
111,1.088663,51.333332,50.333332,-19.333334,-22.333334,4
67,0.298141,57.11111,56.666668,-22.88889,-24.222221,4
44,3.201852,50.11111,50.333332,-25.666666,-25,4
133,2.139573,41.555557,41.88889,-21.333334,-20.333334,4
97,4.597905,46,43.555557,-5.888889,-13.222222,4
147,1.274076,20.555555,22.444445,-20,-14.333333,4
116,2.471316,25,25,-13.333333,-13.333333,4
117,0.403687,39.555557,39.666668,-19,-18.666666,4
108,0.74074,41.22222,40.11111,-13.111111,-16.444445,4
152,7.644442,20.333334,21.666666,-18.666666,-14.666667,4
68,2.083444,37.555557,34.666668,-1.222222,-9.888889,4
17,4.449303,40.333336,39.444443,-12.777778,-15.444445,4
32,2.703222,48.555557,47.77778,-23.444445,-25.777779,4
76,1.356739,28.666666,27.333334,-3.444444,-7.444445,4
101,0.928957,56.88889,56.77778,-22.444445,-22.777779,4
120,3.911109,44.88889,44,-13.555555,-16.222221,4
15,0.691214,61,61.77778,-27.222221,-24.88889,4
24,1.108888,42.333336,44,-20.555555,-15.555555,4
125,1.806367,50.22222,50.666668,-24,-22.666666,4
62,0.8861,53.77778,54.666668,-27.11111,-24.444445,4
119,1.293861,36.22222,35.11111,-10.888889,-14.222222,4
45,1.544406,48.11111,47.333332,-14.888889,-17.222221,4
72,1.003697,51.333332,51.22222,-23,-23.333334,4
77,15.472914,30.222221,30.444445,-7.666666,-7,4
120,4.077776,35.444447,34.77778,-11.666667,-13.666667,4
123,2.107406,52.555557,51.333332,-14.777778,-18.444445,4
20,0.760117,32,31.666666,-10.444445,-11.444445,4
90,6.945556,57.666668,58.11111,-22.555555,-21.222221,4
78,0.177777,41.11111,38.444443,-8.111111,-16.11111,4
112,0.250924,52.22222,51.88889,-20.777779,-21.777779,4
105,1.096294,53.333332,52.22222,-15.888889,-19.222221,4
115,1.809441,24.88889,24.88889,-11.888889,-11.888889,4
76,1.143419,36,36.77778,-18.88889,-16.555555,4
115,0.958392,42.444443,41.444443,-12.888889,-15.888889,4
34,1.223231,46.22222,46.22222,-24.11111,-24.11111,4
99,0.455422,51.88889,47.77778,0,-12.333333,4
104,0.374074,59.77778,58.11111,-16.555555,-21.555555,4
151,11.055564,23.11111,25.555555,-22.11111,-14.777778,4
133,1.705111,19.88889,18.666668,-4.666666,-8.333333,4
129,1.143417,54.22222,55,-24.555555,-22.222221,4
50,0.960323,57.333332,57.666668,-23.333334,-22.333334,4
76,0.691214,47.666668,46.11111,-12.333333,-17,4
20,1.020168,56.444443,57.444443,-26.222221,-23.222221,4
80,0.711111,37.77778,36.11111,-8.222222,-13.222222,4
21,4.574081,59.333332,59.11111,-19.666666,-20.333334,4
128,0.888194,42.666668,42.88889,-21.777779,-21.11111,4
121,1.025599,46.88889,47.22222,-20.333334,-19.333334,4
66,0.655461,40.555557,38,-3.222222,-10.888889,4
106,12.329637,34.11111,33.22222,-10.777778,-13.444445,4
159,0.960324,25.222221,23.555555,-2.666667,-7.666666,4
68,0.862812,49.22222,48.666668,-21.222221,-22.88889,4
154,11.618519,25.11111,27.333334,-23.666666,-17,4
69,0.807372,36.666668,34,-0.888889,-8.888889,4
156,2.640739,16.777779,17,-12.666667,-12,4
162,2.062962,6.666666,6.444445,-5.111111,-5.777778,4
154,2.551852,21.555555,23.333334,-19.777779,-14.444445,4
36,0.327731,56.555557,57.77778,-29.444445,-25.777779,4
123,1.096294,48,46.333332,-14.444445,-19.444445,4
64,0.712325,53.666668,54.22222,-25,-23.333334,4
28,3.761896,53.444443,54.666668,-26.88889,-23.222221,4
100,0.774075,50.333332,48.88889,-15.111111,-19.444445,4
124,112.57778,49,47.88889,-14.333333,-17.666666,4
78,0.355555,31.333334,31,-14.333333,-15.333333,4
129,8.141569,27.555555,27.444445,-13.444445,-13.777778,4
17,4.449303,40.333336,39.444443,-12.777778,-15.444445,4
134,1.440164,41.88889,41.77778,-21.11111,-21.444445,4
125,0.722649,52.555557,53.77778,-25.11111,-21.444445,4
102,0.355555,53.444443,51.555557,-14.333333,-20,4
124,1.29386,36.77778,37.444443,-20.222221,-18.222221,4
124,1.011109,49.444443,48.333332,-14.666667,-18,4
149,3.322223,13.444445,13.222222,-10.111111,-10.777778,4
80,1.187903,51.22222,51.666668,-21.333334,-20,4
147,1.618518,5.777778,4.555555,-1.444444,-5.111111,4
125,1.34026,41.666668,39.444443,-5.111111,-11.777778,4
102,0.355555,53.444443,51.555557,-14.333333,-20,4
89,4.577317,27.333334,26.777779,-13.111111,-14.777778,4
95,1.340259,47.444443,47.77778,-24.555555,-23.555555,4
66,2.08889,47.77778,45.77778,-11.444445,-17.444445,4
138,0.501848,49.11111,48,-16.555555,-19.88889,4
103,3.096298,56,54.333332,-15.777778,-20.777779,4
45,1.544406,48.11111,47.333332,-14.888889,-17.222221,4
158,1.633334,7,6.111111,-4.333334,-7,4
118,182.29631,50.11111,48.77778,-14.888889,-18.88889,4
157,3.540741,18.222221,19.222221,-14.777778,-11.777778,4
100,0.490655,51.555557,50.22222,-16.777779,-20.777779,4
132,1.38243,33.22222,33.88889,-16.666666,-14.666667,4
130,2.533333,15.777778,16.444445,-16.777779,-14.777778,4
102,0.720082,37,36.88889,-17.333334,-17.666666,4
83,6.077768,60.22222,58.88889,-18.11111,-22.11111,4
130,0.740741,9.888889,10.333334,-9.444445,-8.111111,4
25,0.750305,60.666668,61.666668,-29.333334,-26.333334,4
103,0.574134,30.777779,30.88889,-14.555555,-14.222222,4
89,4.577317,27.333334,26.777779,-13.111111,-14.777778,4
85,2.105549,42.444443,42.666668,-19.333334,-18.666666,4
107,0.874075,49.444443,48.11111,-13.666667,-17.666666,4
105,2.296298,41.22222,39.666668,-13.555555,-18.222221,4
102,0.062963,46.22222,44.555557,-16.444445,-21.444445,4
117,0.928958,33.555557,33.77778,-16.444445,-15.777778,4
79,2.329629,38,36.555557,-10.222222,-14.555555,4
129,28.907421,33.11111,33.11111,-14.333333,-14.333333,4
124,0.951853,35.88889,33.666668,-8.111111,-14.777778,4
126,0.611111,16.444445,16.555555,-11,-10.666667,4
65,1.655519,53.666668,53.666668,-20.88889,-20.88889,4
158,2.123066,35.555557,35,-11.333333,-13,4
87,6.618995,37.88889,37.22222,-16.333334,-18.333334,4
70,0.712326,36.444443,35.11111,-10.555555,-14.555555,4
87,327.26297,28.222221,27.444445,-10.444445,-12.777778,4
57,0.975628,59.444443,58.22222,-18.777779,-22.444445,4
124,9.544442,39.22222,37.555557,-11.777778,-16.777779,4
73,0.32963,54,52.333332,-14.444445,-19.444445,4
73,0.82776,45.666668,42.11111,-1.888889,-12.555555,4
87,1.259042,55.77778,56,-24.777779,-24.11111,4
121,17.3628,37.444443,36.22222,-10.777778,-14.444445,4
17,1.088662,63.333332,62.88889,-23.555555,-24.88889,4
122,0.077778,35.77778,34.333336,-10.333333,-14.666667,4
80,0.711111,37.77778,36.11111,-8.222222,-13.222222,4
89,2.721655,25.222221,24.666666,-11.111111,-12.777778,4
96,1.574078,61,59.88889,-18.11111,-21.444445,4
101,6.53679,27.222221,26.88889,-11.888889,-12.888889,4
96,0.574134,54.444443,54.333332,-22.444445,-22.777779,4
107,0.207407,46.22222,44.88889,-10.777778,-14.777778,4
75,0.91084,35.77778,35.11111,-11.777778,-13.777778,4
102,73.70736,51.11111,50.11111,-17,-20,4
126,2.697049,21,20,-6.888889,-9.888889,4
83,1.77778,45.666668,44,-11.333333,-16.333334,4
83,0.785184,46,44,-11.555555,-17.555555,4
95,2.524692,42.88889,41.333336,-11.888889,-16.555555,4
50,1.062841,53,53.77778,-23.555555,-21.222221,4
147,14.062966,20.88889,22.333334,-19.222221,-14.888889,4
78,5.67026,27.11111,26.333334,-9.555555,-11.888889,4
123,0.951854,41.11111,39.555557,-11.111111,-15.777778,4
57,0.975628,59.444443,58.22222,-18.777779,-22.444445,4
100,0.774075,50.333332,48.88889,-15.111111,-19.444445,4
68,1.619327,38.333336,35.11111,-0.777778,-10.444445,4
126,0.744446,52.333332,50.666668,-16.444445,-21.444445,4
94,1.041721,61.11111,60.555557,-21,-22.666666,4
127,1.709451,35.88889,32.666668,-1.888889,-11.555555,4
137,1.360828,39.88889,37.333336,-2.888889,-10.555555,4
126,0.4,16.11111,16.88889,-13.333333,-11,4
68,2.21111,52,50.11111,-14.333333,-20,4
116,1.223232,42.333336,41.555557,-13.444445,-15.777778,4
62,0.501849,57.444443,58.22222,-28,-25.666666,4
122,1.186343,51.555557,52.444443,-27.555555,-24.88889,4
46,1.619327,53.22222,54.666668,-27.333334,-23,4
42,0.712325,24.444445,24.11111,-11.444445,-12.444445,4
77,1.06284,51.11111,52.22222,-24,-20.666666,4
109,1.21106,42.555557,42.77778,-20.555555,-19.88889,4
111,0.389682,53.22222,52.444443,-20.88889,-23.222221,4
133,2.379698,32,32,-14.333333,-14.333333,4
98,1.288887,47.555557,46.333332,-15.888889,-19.555555,4
62,0,0,0,0,0,5
89,0.477778,0.777778,0.555556,-3.111111,-3.777778,5
89,5.116423,2.888889,2.666667,-0.666667,-1.333333,5
94,0.285185,16,15.888889,-12.666667,-13,5
154,1.585185,0.444444,0.222222,-0.888889,-1.555556,5
139,0.182574,0.888889,0,-1.444444,-4.111111,5
144,0,0,0,0,0,5
64,0.136083,3.666667,3.111111,-6.111111,-7.777778,5
92,7.379901,7.111111,7.222222,-8.555555,-8.222222,5
131,0,0,0,0,0,5
61,0.278887,4.444445,4.222222,-7.666666,-8.333333,5
96,0.459468,15.222222,15.111111,-13.111111,-13.444445,5
137,0.544331,0.333333,0.111111,-1.222222,-1.888889,5
134,0.172133,1,0.666667,-2.555556,-3.555556,5
138,0.518518,1.777778,1.666667,-5.333334,-5.666666,5
149,0,0,0,0,0,5
153,5.539421,3,3.222222,-1.111111,-0.444444,5
130,0.962963,1.111111,0.777778,-1.555556,-2.555556,5
149,0.172133,0,0,-0.111111,-0.111111,5
136,1.555557,3.666667,4.222222,-7.555555,-5.888889,5
139,0.507408,1.888889,2.111111,-6.888889,-6.222222,5
113,0.501849,18.11111,18.777779,-10.444445,-8.444445,5
116,2.812669,17.88889,18.444445,-12.222222,-10.555555,5
113,1.01111,24.444445,27.11111,-22,-14,5
137,0.544331,0.333333,0.111111,-1.222222,-1.888889,5
154,0,0,0,0,0,5
145,0.611616,0.333333,0.111111,-0.666667,-1.333333,5
31,1.223232,8.333334,8.888889,-8.777778,-7.111111,5
110,0.518518,2.777778,2.444444,-4.333334,-5.333334,5
95,1.123816,6.777778,5.333334,-2.555556,-6.888889,5
129,0.544331,2.444444,1.888889,0.444444,-1.222222,5
144,0,0,0,0,0,5
112,1.769076,19.444445,19.333334,-12.777778,-13.111111,5
147,0,0,0,0,0,5
137,0.074074,1.555556,1.444444,-4.666666,-5,5
147,0,0,0,0,0,5
58,0.421637,5.555555,5.333334,-8.333333,-9,5
30,0.712325,4.777778,4.666667,-6.777778,-7.111111,5
68,0.58373,5.666666,4.666667,-3.666667,-6.666666,5
12,1.481991,8.444445,8.222222,-9,-9.666667,5
118,5.5,15.555555,16.11111,-11.555555,-9.888889,5
141,0.172133,0,0,-0.222222,-0.222222,5
117,1.378405,14.555555,13.777778,-7.666666,-10,5
141,0.182574,0,0,-0.555556,-0.555556,5
114,1.307407,11.444445,12.111111,-14.222222,-12.222222,5
87,0.240741,6.666666,7.222222,-13.444445,-11.777778,5
141,0.118518,0.333333,0,-1.111111,-2.111111,5
152,0.033333,1,0.777778,-1.222222,-1.888889,5
153,0,0,0,0,0,5
110,0.691214,27.222221,28.333334,-13.222222,-9.888889,5
61,0.403687,4.666667,4.333334,-7.222222,-8.222222,5
137,0.477777,18.666668,20.777779,-20,-13.666667,5
140,4.204495,2.666667,2.666667,-0.666667,-0.666667,5
133,0.300001,6.222222,6.666666,-10.888889,-9.555555,5
135,1.262962,0.777778,0.888889,-4.222222,-3.888889,5
61,0.471405,5.888889,6.111111,-8.666667,-8,5
134,2.044446,20.333334,22.333334,-19.11111,-13.111111,5
89,1.605546,6.333334,6,-6.333334,-7.333334,5
94,39.262947,10.666667,11.666667,-14.111111,-11.111111,5
107,0.699206,23.444445,24.777779,-13,-9,5
110,0.691214,27.222221,28.333334,-13.222222,-9.888889,5
135,0.477778,4,4.222222,-6.666666,-6,5
135,0.062963,1,0.333333,-2.777778,-4.777778,5
141,0.136083,0,0,-0.111111,-0.111111,5
61,0.403687,4.666667,4.333334,-7.222222,-8.222222,5
86,0.182575,13.222222,13.555555,-11.777778,-10.777778,5
154,0.02963,0,0,-0.777778,-0.777778,5
152,0,0,0,0,0,5
120,1.032795,17.555555,18.444445,-12,-9.333333,5
131,0,0,0,0,0,5
134,0.340741,1,0.888889,-5,-5.333334,5
58,0.421637,5.555555,5.333334,-8.333333,-9,5
112,0.296297,12.111111,12.555555,-12.222222,-10.888889,5
137,0.02963,0,0,-4.111111,-4.111111,5
35,0.344265,10.333334,10.888889,-9.444445,-7.777778,5
89,2.190891,14,14.222222,-12,-11.333333,5
64,1.130388,6.111111,5.333334,-5.666666,-8,5
63,0.544331,6.333334,6.555555,-7.888889,-7.222222,5
135,0.107407,24,26.444445,-21.555555,-14.222222,5
133,0.136083,0,0,-1.111111,-1.111111,5
154,0.02963,0,0,-0.222222,-0.222222,5
131,0.177778,0.333333,0.222222,-1.444444,-1.777778,5
40,0,0,0,0,0,5
134,0.02963,0,0,-1.555556,-1.555556,5
63,0.327731,4,3.666667,-6.222222,-7.222222,5
114,0.507408,21,21.777779,-14.444445,-12.111111,5
104,0.547722,16.333334,16.88889,-10.333333,-8.666667,5
136,0.02963,1,0.888889,-4.666666,-5,5
62,0.250924,4.111111,3.666667,-6.888889,-8.222222,5
154,1.083547,0.444444,0.222222,-0.555556,-1.222222,5
131,0,0,0,0,0,5
13,1.857916,6.111111,5.888889,-9.555555,-10.222222,5
154,2.740737,4.333334,4.333334,-6.444445,-6.444445,5
111,0.45542,24.555555,25.777779,-12.555555,-8.888889,5
82,1.020167,11.666667,12.444445,-11.555555,-9.222222,5
144,0,0,0,0,0,5
92,1.062841,12.888889,13.111111,-13.111111,-12.444445,5
145,0,0,0,0,0,5
104,0.547722,16.333334,16.88889,-10.333333,-8.666667,5
36,0.272166,5,5.111111,-8.777778,-8.444445,5
92,0.518518,7.555555,8.111112,-13.555555,-11.888889,5
148,0,0,0,0,0,5
90,2.562963,15.666667,15.777778,-13.444445,-13.111111,5
79,2.453267,10.555555,11.444445,-10.888889,-8.222222,5
83,0.250924,13.333333,14.444445,-14.666667,-11.333333,5
134,0.018519,1,0.666667,-3.333333,-4.333334,5
138,0.166667,1.111111,1,-4.666666,-5,5
97,0.534027,15.333333,15.666667,-12.777778,-11.777778,5
114,0.074074,11.777778,12.444445,-13,-11,5
134,0.088889,1.111111,1.333333,-5.555555,-4.888889,5
91,0.894427,11,11.333333,-10.333333,-9.333333,5
83,0.418518,6,6.666666,-11.666667,-9.666667,5
137,0.074074,0.111111,0,-2.444444,-2.777778,5
145,0.490654,2.333334,2.111111,-3.222222,-3.888889,5
140,0.462963,3.666667,3.555556,-5.666666,-6,5
84,0.298143,13,13.555555,-12.333333,-10.666667,5
155,35.618523,7.777778,8.555555,-10.555555,-8.222222,5
139,0.088889,3.222222,2.888889,-6,-7,5
142,0,0,0,0,0,5
150,0,0,0,0,0,5
67,1.241266,0.777778,0.333333,0.111111,-1.222222,5
135,0.02963,0,0,-0.444444,-0.444444,5
130,0,0,0,0,0,5
61,0.136083,4.555555,4.111111,-7,-8.333333,5
144,0,0,0,0,0,5
140,0.278887,0.222222,0.222222,-0.555556,-0.555556,5
89,0.172133,10.222222,10.333334,-12,-11.666667,5
85,1.241266,14.555555,15.333333,-13.111111,-10.777778,5
129,0,0,0,0,0,5
144,0,0,0,0,0,5
90,0.266666,17.333334,18.777779,-18.555555,-14.222222,5
149,0,0,0,0,0,5
89,1.586984,14.444445,14.555555,-10.777778,-10.444445,5
135,0.151852,1.333333,0.777778,-3.222222,-4.888889,5
34,1.730981,10.777778,11.555555,-11,-8.666667,5
38,1.490712,10.111111,11.222222,-13,-9.666667,5
92,44.774082,11.666667,11.888889,-11.222222,-10.555555,5
142,0.827759,0.888889,0.888889,-2.777778,-2.777778,5
152,0.02963,1,0.777778,-1.111111,-1.777778,5
115,0.32963,0.444444,0.333333,-2.333333,-2.666667,5
89,1.746955,2.888889,2.666667,-6.444445,-7.111111,5
36,0.250924,4.777778,4.777778,-8.222222,-8.222222,5
141,0,0,0,0,0,5
84,0.272165,13,13.666667,-12.555555,-10.555555,5
34,1.730981,10.777778,11.555555,-11,-8.666667,5
133,0.136083,0,0,-0.888889,-0.888889,5
93,0.389682,13.222222,13.444445,-14.111111,-13.444445,5
139,0.018519,0,0,-3.888889,-3.888889,5
116,0.389682,19.333334,19.444445,-12.222222,-11.888889,5
93,0.062963,1,0.888889,-4.333334,-4.666666,5
148,0,0,0,0,0,5
93,0.459468,15.111111,15.666667,-14.333333,-12.666667,5
133,1.007407,3.666667,3.444444,-5.111111,-5.777778,5
152,0,0,0,0,0,5
152,0.981307,0.333333,0.333333,-1.333333,-1.333333,5
136,0.062963,0.666667,0.666667,-4.222222,-4.222222,5
113,0.975629,24.88889,26.11111,-13.333333,-9.666667,5
91,0.018519,7.555555,8.222222,-13.777778,-11.777778,5
135,0.272166,0.777778,0.111111,-1.888889,-3.888889,5
145,0,0,0,0,0,5
85,1.241266,14.555555,15.333333,-13.111111,-10.777778,5
142,0.136083,0.111111,0,-3.333333,-3.666667,5
155,0.611111,5.333334,5.555555,-5.888889,-5.222222,5
115,3.662964,10.666667,11.333333,-12.222222,-10.222222,5
12,0.272165,3.888889,3.555556,-7.111111,-8.111111,5
94,0.760117,5.888889,6.222222,-9.666667,-8.666667,5
113,1.223232,16.88889,17.222223,-11.888889,-10.888889,5
57,2.353877,11.333333,13.888889,-12.111111,-4.444445,5
144,0.712325,0.333333,0.111111,-1.111111,-1.777778,5
154,0.02963,0.222222,0,-1.444444,-2.111111,5
12,0.272165,3.888889,3.555556,-7.111111,-8.111111,5
153,0,0,0,0,0,5
154,0.327731,1,0.666667,-2.222222,-3.222222,5
88,0.044444,7.555555,8.111112,-14.111111,-12.444445,5
86,0.02963,7.555555,8,-13.333333,-12,5
155,99.75187,13,11.333333,-4,-9,5
104,1.772214,16,16.222223,-7.555555,-6.888889,5
94,0.285185,16,15.888889,-12.666667,-13,5
111,0.45542,24.555555,25.777779,-12.555555,-8.888889,5
95,3.544427,2.111111,1.777778,-0.111111,-1.111111,5
131,0,0,0,0,0,5
133,1.90613,1.222222,1.888889,-4.444445,-2.444444,5
36,0,0,0,0,0,5
135,2.462965,20.222221,22.11111,-18.666666,-13,5
130,0.018519,1,1,-2.222222,-2.222222,5
58,0.942809,6,6,-8.555555,-8.555555,5
110,0.062963,6.111111,6.333334,-10,-9.333333,5
144,0,0,0,0,0,5
130,0.136083,0.666667,0,-1.555556,-3.555556,5
134,0.118518,1,0.666667,-3.333333,-4.333334,5
148,0.843274,1.111111,1,-2,-2.333333,5
154,125.8667,5.888889,6.333334,-8.444445,-7.111111,5
93,13.496301,9.888889,10.444445,-13.555555,-11.888889,5
154,8.21111,9.666667,4.777778,9.888889,-4.777778,5
88,0.389681,18.222221,19.444445,-12.333333,-8.666667,5
155,10.551853,6.666666,6.666666,-6.222222,-6.222222,5
147,0.544331,0.222222,0.222222,-0.222222,-0.222222,5
145,0.611616,0.333333,0.111111,-0.666667,-1.333333,5
80,2.901469,11.333333,11.777778,-9.444445,-8.111111,5
88,0.471405,5.111111,4.666667,-6.666666,-8,5
109,0.983192,18.444445,18.333334,-10.222222,-10.555555,5
135,0.062963,1.666667,1,-3.666667,-5.666666,5
152,0,0,0,0,0,5
62,0.298142,4.111111,3.777778,-7,-8,5
116,0.296296,0.666667,0.333333,-3.888889,-4.888889,5
151,0.278887,0,0,-0.333333,-0.333333,5
152,0,0,0,0,0,5
141,0,0,0,0,0,5
94,3.174073,15.777778,15.666667,-12.777778,-13.111111,5
105,4.923489,19.11111,19.444445,-10.777778,-9.777778,5
133,0.240741,0.333333,0.111111,-1.222222,-1.888889,5
115,3.407407,23.11111,25.222221,-19.11111,-12.777778,5
137,0.151852,2.111111,1.888889,-4.777778,-5.444445,5
133,0.02963,0,0,-1.777778,-1.777778,5
135,0.02963,0,0,-2.333333,-2.333333,5
89,0.952579,12.888889,13.111111,-11.777778,-11.111111,5
134,0.182574,0,0,-3.111111,-3.111111,5
104,0.547723,16.222223,16.555555,-10.222222,-9.222222,5
142,0.278887,0,0,-0.333333,-0.333333,5
95,1.123816,6.777778,5.333334,-2.555556,-6.888889,5
86,0.389682,15.888889,16.88889,-13.666667,-10.666667,5
152,1.707408,1,0.666667,-1.555556,-2.555556,5
141,0.172133,0,0,-2.333333,-2.333333,5
93,0.272165,10.444445,10.555555,-13.111111,-12.777778,5
145,0,0,0,0,0,5
90,0.620633,5.111111,4.333334,-6.222222,-8.555555,5
144,0.860663,0.555556,0.444444,-0.333333,-0.666667,5
90,1.455513,7.555555,7.555555,-7.444445,-7.444445,5
108,5.102286,20,20.666668,-11.111111,-9.111111,5
134,0.02963,0.666667,0.333333,-3,-4,5
144,0.516398,0.111111,0.111111,-1,-1,5
89,0,0,0,0,0,5
138,0.172133,1,0,-1.111111,-4.111111,5
90,0.408248,11.888889,12.333333,-14.333333,-13,5
153,8.044466,5.333334,6.222222,-9,-6.333334,5
152,1.707408,1,0.666667,-1.555556,-2.555556,5
134,0.018519,1,0.666667,-3.333333,-4.333334,5
33,1.577621,6.444445,6.666666,-6.888889,-6.222222,5
91,0.278887,4.555555,3.666667,-4.333334,-7,5
155,0.611111,5.333334,5.555555,-5.888889,-5.222222,5
141,0.740741,3.111111,3,-5.555555,-5.888889,5
152,0,0,0,0,0,5
116,0.344265,25.666666,26.666666,-12.444445,-9.444445,5
30,0.854184,6.111111,6.222222,-7.111111,-6.777778,5
98,1.011051,16.88889,17.222223,-13.888889,-12.888889,5
154,0.172133,0,0,-0.222222,-0.222222,5
107,2.251853,11.777778,12.666667,-14.888889,-12.222222,5
93,0,0,0,0,0,5
134,0.3,4.666667,5,-6.888889,-5.888889,5
