@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
102,0.833333,1.666667,-6.666666,10.333333,6.333334,-2.261719,3
120,1.444444,13.555555,-25.555555,42.11111,33.11111,-2.231261,3
103,2.944445,3.444444,-5.888889,7.111111,6.222222,-2.497929,3
121,1.5,3.111111,-6.888889,7.777778,6,-2.519165,3
116,2.111111,2.111111,-6.333334,9,6,-2.313013,3
107,1.111111,0.555556,-4.666666,8.333333,4.555555,-2.146531,3
103,1.111111,0.666667,-6.111111,10.555555,5.666666,-2.185466,3
124,0.222222,0,-3.222222,6.444445,3.222222,-2.094395,3
130,0.277778,0,-2.333333,4.666666,2.333334,-2.094395,3
119,1.333333,4.222222,-6.777778,7.222222,6.777778,-2.587228,3
121,1.5,3.111111,-6.888889,7.777778,6,-2.519165,3
71,21.888885,29.777779,-18.88889,25.11111,40.22222,-2.401825,3
137,1,5.888889,-13.555555,18.777779,13.888889,-2.360782,3
117,0,0,0,0,0,0,3
90,0.666667,1,-6.777778,12.222222,6.888889,-2.164323,3
95,3,3.888889,-8.888889,12.777778,9.444445,-2.326455,3
127,0.222222,0,-1.888889,3.777778,1.888889,-2.094395,3
146,0,0,0,0,0,0,3
88,2.166666,4.111111,-11.111111,14.555555,10.111111,-2.396657,3
136,2.777778,15.666667,-7.666666,19,26.666666,-1.61572,3
115,2.722222,20.666668,-22.777779,38.88889,39,-2.090649,3
87,44.722225,64.55556,-26,34.666668,79,-2.422127,3
73,9.444445,26.222221,-42.444443,67.888885,57.333332,-2.255561,3
126,1.222222,0.555556,-3.222222,6.111111,3.555556,-2.107303,3
80,34.61111,66.44444,-25.333334,32.333332,79.55556,-2.434193,3
80,3.833333,8.444445,-10.444445,15.222222,15.111111,-2.326257,3
144,0.222222,0,-2.888889,5.777778,2.888889,-2.094395,3
82,6.222223,6.555555,-12.444445,18.222221,14.555555,-2.320628,3
133,0.222222,0,-1.444444,2.888889,1.444444,-2.094395,3
137,0.277778,0,-0.666667,1.333333,0.666667,-2.094395,3
123,0.166667,0,-3.444444,6.888889,3.444444,-2.094395,3
81,5.722223,10.888889,-14.444445,19.222221,18.88889,-2.388561,3
136,0.388889,0.111111,-1.777778,3.555556,1.888889,-2.094395,3
136,2.055555,6.666666,-11.666667,15.666667,13.222222,-2.412671,3
85,2.388889,3.333333,-5.888889,8.111111,6.777778,-2.369864,3
122,0,0,-1,2,1,-2.094395,3
79,1.166667,3.888889,-10.888889,15.444445,10.555555,-2.339798,3
66,10.944443,37.77778,-22.666666,29,49.555557,-2.43063,3
124,6.5,5.777778,-10.444445,15.888889,12.888889,-2.265747,3
139,0.333333,0.222222,-2,3.333333,1.777778,-2.15073,3
96,1.111111,1.777778,-8.111111,14.222222,8.555555,-2.186234,3
123,0.666667,0.333333,-4.111111,7.222222,3.777778,-2.169865,3
122,4.833334,5.222222,-9.888889,14.111111,11.333333,-2.349017,3
81,9.222222,19.444445,-22,27.666666,30.555555,-2.438409,3
129,0.388889,0,-1.555556,3.111111,1.555556,-2.094395,3
125,0.722222,13.111111,-11.888889,21.777779,25.333334,-1.793403,3
90,0.666667,1,-6.777778,12.222222,6.888889,-2.164323,3
90,1.111111,1.444444,-7.555555,13.444445,7.888889,-2.16608,3
110,0.5,0.444444,-4.666666,8.333333,4.444445,-2.155984,3
124,0.444444,0.222222,-2.666667,4.666666,2.444444,-2.16176,3
100,2.444444,3.888889,-9.888889,16.444445,11.555555,-2.226247,3
91,1,4.333334,-11.222222,15.111111,10.666667,-2.383949,3
99,3.055555,2.333334,-9.111111,14.555555,9,-2.255673,3
138,0.333333,0,-2.333333,4.666666,2.333334,-2.094395,3
135,0.333333,0.111111,-2.888889,5.444445,2.777778,-2.117548,3
128,2.444444,13.444445,-19.11111,28.222221,25.88889,-2.3163,3
135,0.222222,0,-0.666667,1.333333,0.666667,-2.094395,3
106,0.833333,0.666667,-5.888889,11.111111,6.111111,-2.133095,3
138,0.722222,4.222222,-9.555555,12.444445,9.333334,-2.406809,3
93,1.5,3.666667,-9,13,9.333334,-2.329423,3
126,0.944444,2.555556,-6.666666,7.333334,5.222222,-2.536514,3
130,0.333333,0.111111,-2.666667,5,2.555556,-2.123254,3
111,0.944444,0.333333,-3.888889,6.777778,3.555556,-2.139494,3
106,2.222222,2.111111,-8,12.666667,7.888889,-2.255541,3
120,0.722222,2.888889,-7.222222,9.111111,6.555555,-2.433795,3
125,2.666667,2.444444,-7.111111,11.555555,7.777778,-2.234241,3
128,3.166667,3.888889,-8.555555,12.777778,9.555555,-2.300368,3
107,0.833333,1,-5.666666,9.333333,5.333334,-2.226355,3
110,0.5,0.444444,-5.111111,9.222222,4.888889,-2.152507,3
135,0.333333,0.111111,-2.222222,4.111111,2.111111,-2.137446,3
81,5.722223,10.888889,-14.444445,19.222221,18.88889,-2.388561,3
113,0.277778,0.111111,-2.888889,5.444445,2.777778,-2.123254,3
90,3.333333,5.111111,-7.333334,7,7.333334,-2.639389,3
124,1.833333,1.666667,-4.666666,8.666667,5.888889,-2.118937,3
144,0.5,0,-3.444444,6.888889,3.444444,-2.094395,3
96,1.555556,2,-8,12.666667,7.777778,-2.244482,3
102,1.555556,1.888889,-8.444445,12.888889,7.666666,-2.275159,3
81,0.777778,2,-7.444445,11.888889,7.444445,-2.248134,3
95,1.611111,3.666667,-10.888889,13.777778,9.222222,-2.429449,3
141,2.166667,11.555555,-14.333333,17.666666,18.555555,-2.451571,3
131,0,0,0,0,0,0,3
88,0.944445,1.444444,-7,11,6.444445,-2.269545,3
103,1.111111,0.666667,-6.111111,10.555555,5.666666,-2.185466,3
112,0.5,0.111111,-1.333333,2.333333,1.222222,-2.151914,3
106,0.111111,0,-1.666667,3.333333,1.666667,-2.094395,3
75,26.611113,52.11111,-22.666666,31.333334,65.44444,-2.356754,3
100,0.444445,50.22222,-16.777779,37.555557,69.66667,-2.024061,4
125,2.166667,61.666668,-18.333334,41.333332,83.111115,-2.019545,4
117,1.277778,39.666668,-19,37.666668,58.444443,-2.09948,4
108,6.833332,35.77778,-12,24.666666,48.22222,-2.080474,4
149,0.666666,13.222222,-10.111111,20.88889,23.777779,-2.069251,4
82,0.777778,33.666668,-13,28.666666,48.444443,-2.028043,4
80,1.333333,36.11111,-8.222222,21.444445,47.666668,-1.942698,4
102,7.944444,36.88889,-17.333334,35,54.444443,-2.088579,4
62,0.944443,53.444443,-22.777779,45.555557,76.22222,-2.093744,4
126,3.388889,20,-6.888889,16.777779,28.88889,-1.96874,4
89,0.722223,24.666666,-11.111111,23.88889,36.88889,-2.048461,4
127,1.666667,39,-17.444445,36.22222,57.333332,-2.061036,4
130,9.777778,10.333334,-9.444445,17.555555,18.88889,-2.137371,4
160,2.777778,18.777779,-13.888889,26.11111,31.555555,-2.138726,4
21,5.222221,35.77778,-10.888889,25.777779,49.333332,-1.990806,4
116,1.111111,25,-13.333333,26.666666,38.333336,-2.090781,4
156,2.5,17,-12.666667,24.666666,29.222221,-2.109365,4
124,2.055555,35.555557,-15.444445,31.555555,51.444443,-2.076967,4
95,0.888891,47.77778,-24.555555,48.11111,71.66667,-2.107858,4
111,2.277777,25.11111,-12.444445,25.88889,38.22222,-2.064723,4
121,4.888888,47.22222,-20.333334,39.666668,66.88889,-2.110233,4
133,1.166666,41.88889,-21.333334,41.666668,62.555557,-2.111789,4
68,1.111111,35.11111,-0.777778,11.222222,42.333336,-1.624846,4
36,1.111109,57.77778,-29.444445,55.22222,84.77778,-2.138581,4
42,1.333334,51.444443,-24.666666,47,74.55556,-2.125735,4
76,0.555555,36.77778,-18.88889,35.444443,54.11111,-2.139002,4
124,2.444445,48.333332,-14.666667,32.666668,65.22222,-2.030079,4
83,1.500001,44,-11.333333,27.666666,58.666668,-1.973615,4
112,1.055556,51.88889,-20.777779,42.555557,73.333336,-2.078463,4
138,1.055553,62,-16.777779,39.22222,82.55556,-1.999045,4
25,0.611111,61.666668,-29.333334,55.666668,89,-2.13042,4
123,2.999999,39.555557,-11.111111,26.88889,53.77778,-1.978328,4
151,1.555556,25.555555,-22.11111,36.88889,42.77778,-2.219625,4
75,5.666666,35.11111,-11.777778,25.555555,48.22222,-2.036435,4
149,2.111111,17.444445,-14.111111,25.88889,30,-2.141787,4
158,1.388889,6.111111,-4.333334,11.333333,12.222222,-1.943449,4
146,2.111111,17.666668,-13.777778,24.88889,29.666666,-2.164971,4
90,1.277777,58.11111,-22.555555,43.77778,79.77778,-2.108813,4
123,13.222221,46.333332,-14.444445,33.88889,64.111115,-1.994105,4
15,1.222223,60.666668,-28.88889,53.77778,86.888885,-2.145323,4
81,0.722221,52,-22.666666,45,74.44444,-2.09885,4
148,1.055555,24.222221,-22.88889,37.444443,41.555557,-2.237972,4
70,0.777777,52.88889,-23,47.666668,77,-2.070832,4
73,2.277779,35.11111,-13.555555,28.777779,49.77778,-2.054964,4
17,5,39.444443,-12.777778,28.222221,54,-2.030048,4
65,1.555555,50.11111,-21.88889,44.77778,72.66667,-2.077647,4
45,2.055555,47.333332,-14.888889,32.11111,63.77778,-2.045905,4
123,1.944444,52.333332,-22.333334,43.333332,73.77778,-2.111941,4
101,0.5,26.88889,-11.888889,24.777779,39.444443,-2.05839,4
78,2.611111,61.11111,-30.222221,56.11111,88.44444,-2.145541,4
107,13.166667,48.11111,-13.666667,31.333334,64.44444,-2.003607,4
111,0.555555,55,-17.444445,39.22222,75.333336,-2.014126,4
97,0.611111,43.555557,-5.888889,19.11111,54.333332,-1.840735,4
87,1.166667,56,-24.777779,48.88889,80.333336,-2.105073,4
105,0.611111,44,-13.555555,32.11111,60.88889,-1.991964,4
89,1.222221,51.333332,-23.777779,46.555557,74.44444,-2.108757,4
119,1.055555,40.22222,-14.888889,31.11111,56,-2.064038,4
125,2.444445,50.666668,-24,46.666668,73.77778,-2.112723,4
146,2.500001,18.555555,-13.888889,26.444445,31.555555,-2.124871,4
120,8.333333,34.77778,-11.666667,25.333334,47.77778,-2.046753,4
65,1.222221,52.77778,-19.11111,41.22222,73.888885,-2.041901,4
65,26.444445,53,-12.111111,23.222221,64.44444,-1.970812,4
118,1.166667,48.77778,-14.888889,33.77778,66.333336,-2.007117,4
158,1.388889,6.111111,-4.333334,11.333333,12.222222,-1.943449,4
96,0.944444,50.333332,-3.111111,17.555555,61,-1.720468,4
68,1.833333,34.666668,-1.222222,11.111111,41.666668,-1.659641,4
46,2.222221,54.666668,-27.333334,50.333332,79.111115,-2.152304,4
147,2.055556,22.444445,-20,34.333332,38.666668,-2.204575,4
69,1.833333,52,-18.333334,41,73.22222,-2.022861,4
145,1,22.777779,-7.666666,19.666666,33.333336,-1.934686,4
78,2.555556,38.444443,-8.111111,24.222221,51.88889,-1.886072,4
69,0.722223,34,-0.888889,9.777778,40.22222,-1.640134,4
50,1.333334,53.77778,-23.555555,44.77778,75.77778,-2.129479,4
123,1.111111,51.333332,-14.777778,33.22222,68.55556,-2.021502,4
121,0.944444,36.22222,-10.777778,25.222221,49.444443,-1.995536,4
66,9.222221,39,-4.777778,15.555555,47.77778,-1.83808,4
126,1.833334,16.88889,-13.333333,24.333334,28.666666,-2.158805,4
42,0.611111,24.11111,-11.444445,23.88889,36.22222,-2.061006,4
124,1.888889,37.444443,-20.222221,38.444443,56.333332,-2.127801,4
135,1.11111,28.555555,-12.444445,24.88889,41,-2.093203,4
125,1.944445,32.444447,-15.333333,30.333334,47.555557,-2.100687,4
120,0.944444,45.77778,-8.555555,24.444445,59.22222,-1.896425,4
128,1.666666,46.333332,-20.777779,41.555557,67.111115,-2.091927,4
32,0.833334,53.333332,-15.777778,34.22222,70.88889,-2.042422,4
101,1.111111,39,-18.11111,36.22222,57.11111,-2.094303,4
115,1.38889,24.88889,-11.888889,23.777779,36.77778,-2.094392,4
121,6.611111,48.444443,-21.555555,41.11111,68.66667,-2.126943,4
98,1.055556,24.333334,-11.666667,25,37.11111,-2.04294,4
28,0.833333,54.666668,-26.88889,50.11111,79.111115,-2.144507,4
146,1.111111,8.111112,-7.777778,15.222222,15.666667,-2.108911,4
105,2.166666,39.666668,-13.555555,31.777779,56.333332,-1.996082,4
79,0.888889,40.666668,-8.777778,24.222221,53.88889,-1.918888,4
48,0.277777,34.666668,-16.222221,34.77778,52.444443,-2.048732,4
110,1.777778,28.777779,-15,31,44.444443,-2.068653,4
43,1.555557,56.666668,-29.444445,53.555557,82.55556,-2.160551,4
57,0.999999,58.22222,-18.777779,41.22222,79.44444,-2.030703,4
159,2.222222,23.555555,-2.666667,10.333333,29.555555,-1.802554,4
103,1.944445,51.666668,-14.555555,34.11111,69.55556,-1.997589,4
154,0.666666,27.333334,-23.666666,40.666668,46.555557,-2.20265,4
135,1.777777,40.444443,-19.11111,39.88889,60.666668,-2.06346,4
139,1.666667,13,-11.777778,21.88889,23.666666,-2.118223,4
22,1.388889,43.333332,-20.666666,39.666668,62.88889,-2.123537,4
124,7.388889,37.555557,-11.777778,28.555555,52.666668,-1.980977,4
130,1.444445,16.444445,-16.777779,31.555555,31.88889,-2.134924,4
78,2.944444,26.333334,-9.555555,21.444445,37.444443,-2.017779,4
87,1.166667,56,-24.777779,48.88889,80.333336,-2.105073,4
132,1.333333,33.88889,-16.666666,31.333334,49.22222,-2.129523,4
80,0.833334,51.666668,-21.333334,41.333332,72.111115,-2.116351,4
136,2.833333,3.111111,-5.888889,11.111111,8.555555,-2.123905,4
85,6.5,42.666668,-19.333334,38,61.555557,-2.097363,4
38,1.000001,49.666668,-24,49,74.333336,-2.078504,4
66,0.944445,45.77778,-11.444445,28.88889,61.22222,-1.961254,4
45,2.055555,47.333332,-14.888889,32.11111,63.77778,-2.045905,4
117,1.111111,27.333334,-11.444445,23.222221,39,-2.088914,4
79,1.333334,36.555557,-10.222222,24.777779,49.666668,-1.984583,4
137,3.444445,37.333336,-2.888889,13.444445,45.333332,-1.75799,4
64,0.666667,34.666668,-14.333333,30.333334,50.11111,-2.030269,4
102,0.444445,50.11111,-17,37,69.111115,-2.034054,4
120,1.555555,42.444443,-9.222222,25.444445,56.333332,-1.910735,4
159,1.277778,4.666667,-4.555555,10.444445,10.111111,-1.999443,4
81,1.833333,37.77778,-10.444445,25.88889,51.555557,-1.970422,4
101,1.111111,39,-18.11111,36.22222,57.11111,-2.094303,4
161,0.777778,5,-4.777778,11.222222,10.888889,-1.996307,4
32,0.833334,53.333332,-15.777778,34.22222,70.88889,-2.042422,4
128,1.388888,42.88889,-21.777779,42.88889,64.22222,-2.102441,4
50,1.055557,57.666668,-23.333334,45.666668,80.333336,-2.107785,4
121,0.944444,36.22222,-10.777778,25.222221,49.444443,-1.995536,4
147,4.666666,43.11111,-18,38,62.444443,-2.056377,4
38,1.111112,57.22222,-19.222221,41.444443,78.44444,-2.038824,4
42,0.999999,31.777779,-14,31,47.77778,-2.029552,4
83,1.555556,58.88889,-18.11111,40.22222,79.66667,-2.027771,4
66,2.555556,38.88889,-1.666667,11.333333,45.88889,-1.68385,4
70,8.777778,32.11111,-9.222222,23.11111,44.444443,-1.960582,4
111,0.444445,29.777779,-11.333333,24.333334,42.22222,-2.005742,4
137,2.61111,33.555557,-6.111111,16.222221,42.333336,-1.940975,4
19,1.444445,38.77778,-21.555555,40.77778,58.77778,-2.133676,4
116,0.499999,54.11111,-25.666666,46.333332,76.44444,-2.161793,4
122,1.777777,52.444443,-27.555555,52.444443,78.22222,-2.128423,4
120,1.555555,42.444443,-9.222222,25.444445,56.333332,-1.910735,4
154,2,23.333334,-19.777779,34.22222,39.555557,-2.191073,4
99,1.722222,47.77778,0,12.333333,56,-1.567463,4
68,1.555556,50.11111,-14.333333,34.333332,68.22222,-1.984308,4
28,0.833333,54.666668,-26.88889,50.11111,79.111115,-2.144507,4
146,1.111111,8.111112,-7.777778,15.222222,15.666667,-2.108911,4
64,1.055556,54.22222,-25,48.333332,78.111115,-2.118087,4
110,1.277777,45.444443,-13.666667,29.333334,60.444443,-2.032518,4
81,1.222223,33,-11.111111,26.88889,47.22222,-1.984566,4
128,1.333334,30.88889,-10.444445,24.555555,43.77778,-1.981846,4
73,1,38.88889,-5.111111,15.222222,47.333332,-1.893495,4
147,1.333333,4.555555,-1.444444,6.555555,8.666667,-1.584341,4
120,4.277778,44,-13.555555,29.777779,59.333332,-2.035243,4
83,1.666666,44,-11.555555,29.11111,59.555557,-1.958524,4
129,1.111111,33.11111,-14.333333,28.666666,47.444443,-2.097799,4
77,1.555555,53.11111,-16,35.333332,71.333336,-2.030875,4
33,0.277778,30.555555,-13.444445,29.222221,45.555557,-2.030428,4
127,15.388888,32.666668,-1.888889,13.444445,41,-1.67677,4
24,1.222223,44,-20.555555,36.11111,61.22222,-2.186797,4
104,1.000001,48.77778,-20.555555,41.444443,69.55556,-2.08549,4
80,0.666667,34.555557,-10.111111,25.555555,48.22222,-1.962646,4
100,1.444445,48.88889,-15.111111,34.555557,66.88889,-2.00619,4
98,1.277777,46.333332,-15.888889,35.444443,64.66667,-2.025773,4
123,1,15.888889,-10.888889,21.11111,26.333334,-2.115734,4
159,1.611111,18.88889,-0.555556,5.444445,22.333334,-1.596679,4
34,0.555556,46.22222,-24.11111,48.22222,70.333336,-2.09452,4
160,2.777778,18.777779,-13.888889,26.11111,31.555555,-2.138726,4
65,2.277779,53.666668,-20.88889,41.77778,74.55556,-2.091037,4
85,2.833333,42.88889,-12.444445,31.222221,59.555557,-1.95422,4
122,11.444446,31.88889,-10.555555,23.444445,44,-2.035377,4
129,19.833334,45.444443,-12.333333,29,60.666668,-1.997241,4
44,1.611109,42.555557,-14.777778,30.555555,58,-2.070466,4
72,1.444444,51.22222,-23,46.333332,74.44444,-2.090221,4
98,5.944444,29.88889,-8.888889,21.11111,41,-1.96031,4
89,0.722222,26.777779,-13.111111,27.88889,41,-2.046542,4
73,0.61111,39.77778,-2.555556,14.777778,48.77778,-1.720441,4
95,7.055555,41.333336,-11.888889,28.444445,56.333332,-1.970802,4
134,1.000001,38.77778,-22.777779,40.555557,58.22222,-2.175349,4
64,2,49.11111,-20.777779,43.22222,71,-2.067168,4
140,1.388889,18.88889,-15.333333,27.666666,32.22222,-2.167262,4
62,0.722224,58.22222,-28,53.666668,84.66667,-2.124459,4
15,1.111111,61.77778,-27.222221,52.11111,87.44444,-2.124981,4
90,1.277777,58.11111,-22.555555,43.77778,79.77778,-2.108813,4
21,1.277778,59.11111,-19.666666,40,79.22222,-2.072158,4
35,1.055555,61.22222,-23,47.666668,85.333336,-2.0742,4
134,1.444444,41.77778,-21.11111,42.555557,63.11111,-2.086914,4
93,2.055555,54.555557,-24.222221,49.11111,79.22222,-2.083715,4
124,1.277779,33.666668,-8.111111,22.88889,46.22222,-1.907502,4
68,0.777777,48.666668,-21.222221,44.11111,71,-2.069541,4
118,0.833334,30.555555,-10.666667,22,41.666668,-2.077668,4
158,0.833333,5.666666,-4.888889,11.777778,11.888889,-1.982834,4
157,1.388889,17.444445,-13.666667,25.666666,30,-2.1343,4
145,0.999999,54.11111,-26,47,76.77778,-2.166151,4
65,26.444445,53,-12.111111,23.222221,64.44444,-1.970812,4
73,0.777777,42.11111,-1.888889,14.444445,51.11111,-1.681589,4
116,1.333333,28.777779,-12.222222,25.444445,41.666668,-2.068113,4
103,1.111111,30.88889,-14.555555,28.777779,45.22222,-2.102607,4
70,0.388889,48.666668,-10.444445,29.555555,64.88889,-1.907955,4
73,0.777777,52.333332,-14.444445,33.88889,70.111115,-1.996907,4
122,11.444444,34.333336,-10.333333,25,47.555557,-1.985027,4
76,0.388889,46.11111,-12.333333,29.333334,61.555557,-1.989922,4
77,7.722223,30.444445,-7.666666,14.666667,37.666668,-2.12336,4
153,3,23.88889,-20,32.333332,38.77778,-2.242741,4
66,5.277777,38,-3.222222,14.111111,46.333332,-1.748546,4
124,11.166668,47.88889,-14.333333,32,64.44444,-2.017379,4
108,22.444443,40.11111,-13.111111,29.555555,55.444443,-2.015554,4
104,1.999999,56.11111,-16.222221,38.77778,76.55556,-1.986567,4
80,0.666667,34.555557,-10.111111,25.555555,48.22222,-1.962646,4
126,0.555556,16.555555,-11,21.666666,27.333334,-2.104102,4
140,0.666667,24.555555,-8.333333,17.666666,33.555557,-2.05389,4
139,1.388889,57.333332,-20.333334,42.333332,78.77778,-2.065471,4
67,1.055554,56.666668,-22.88889,47.11111,80.44444,-2.076662,4
132,1.111111,30.444445,-17,31.333334,45.666668,-2.146969,4
17,1.444445,62.555557,-24.222221,48.11111,86.55556,-2.098521,4
83,0.944444,23,-9.555555,20.11111,33.22222,-2.063242,4
125,2.111111,58.555557,-15.444445,38.555557,79.111115,-1.9632,4
76,15,27.333334,-3.444444,10.888889,33.444447,-1.903624,4
77,0.666667,52.22222,-24,44.666668,74,-2.143048,4
35,2.055556,33,-15.777778,29.555555,47.444443,-2.138762,4
122,6.111111,29,-14.888889,30.444445,44.333332,-2.074838,4
159,2.222222,23.555555,-2.666667,10.333333,29.555555,-1.802554,4
148,1.055555,24.222221,-22.88889,37.444443,41.555557,-2.237972,4
135,0.833332,62.22222,-18.777779,41.88889,83.888885,-2.024945,4
87,13.388889,27.444445,-10.444445,23.222221,39.444443,-2.013382,4
123,1.833333,15.888889,-20.555555,37.77778,34.22222,-2.149759,4
117,1.277778,39.666668,-19,37.666668,58.444443,-2.09948,4
94,0.888888,60.555557,-21,43.666668,82.66667,-2.068537,4
157,2.222222,19.222221,-14.777778,26.555555,32,-2.169368,4
126,1.833334,16.88889,-13.333333,24.333334,28.666666,-2.158805,4
104,1.444444,51,-13.666667,32.666668,68.22222,-1.985221,4
20,1.944444,57.444443,-26.222221,49.444443,81.66667,-2.133031,4
69,0.944444,36.555557,0.666667,11.666667,44.555557,-1.518761,4
139,1.833334,41.666668,-17,36.666668,60.444443,-2.044238,4
32,2.277778,47.77778,-23.444445,49.22222,72.77778,-2.060607,4
100,1.444445,48.88889,-15.111111,34.555557,66.88889,-2.00619,4
17,0.888891,62.88889,-23.555555,48.444443,87.333336,-2.075161,4
89,0.722222,26.777779,-13.111111,27.88889,41,-2.046542,4
125,8.555554,39.444443,-5.111111,16.88889,49,-1.840579,4
44,2.111113,50.333332,-25.666666,50.666668,75.55556,-2.102652,4
119,0.944446,35.11111,-10.888889,25.11111,48.22222,-2.006,4
96,0.833333,54.333332,-22.444445,45.22222,77,-2.089105,4
119,0.944446,35.11111,-10.888889,25.11111,48.22222,-2.006,4
129,2,20.11111,-16.777779,30.555555,34.88889,-2.161046,4
102,1.166667,51,-23.11111,45.22222,73.44444,-2.102047,4
162,2,7.555555,-6.111111,13.555555,14.555555,-2.029312,4
117,1.444443,33.77778,-16.444445,32.22222,49.77778,-2.106235,4
34,0.833331,64.55556,-23.666666,48.666668,89.111115,-2.078154,4
129,0.722222,27.444445,-13.444445,27.222221,41.11111,-2.078797,4
53,0.944443,35.77778,-10.666667,24.666666,48.666668,-2.00456,4
127,8.555555,36,-8.222222,22.444445,48.22222,-1.908348,4
102,1.777779,44.555557,-16.444445,37.88889,64.333336,-2.009854,4
131,9.222222,30.666666,-15.111111,30.222221,45.77778,-2.089186,4
13,1.555553,62.333332,-29.11111,53.22222,88.111115,-2.154989,4
102,0.888889,51.555557,-14.333333,34.333332,69.66667,-1.985584,4
57,0.999999,58.22222,-18.777779,41.22222,79.44444,-2.030703,4
73,0.777777,42.11111,-1.888889,14.444445,51.11111,-1.681589,4
78,4.333334,31,-14.333333,29.666666,46,-2.053834,4
102,0.888889,51.555557,-14.333333,34.333332,69.66667,-1.985584,4
152,2.388889,21.666666,-18.666666,33.333332,37.666668,-2.165731,4
146,5.111111,36.666668,-18.777779,38.22222,55.88889,-2.081842,4
75,2.388889,37.333336,-2.333333,13.666667,45.666668,-1.722278,4
154,3.833333,43.555557,-18.444445,39.88889,64,-2.033077,4
158,1.444445,17.333334,-12.777778,23.88889,29,-2.142701,4
116,0.555555,41.555557,-13.444445,29.222221,56.555557,-2.038624,4
73,1.5,38.77778,-14.222222,28.444445,53,-2.096415,4
82,1.333333,40,-10,24.666666,53.11111,-1.971781,4
107,10.333333,24.88889,-7,20,35.88889,-1.877159,4
121,2.722222,27.88889,-11.111111,24.555555,40.555557,-2.024268,4
129,0.777776,55,-24.555555,46.77778,78,-2.126989,4
87,1.555557,37.22222,-16.333334,34.666668,54.88889,-2.050388,4
158,1.166667,6.222222,-3.777778,10.222222,11.777778,-1.904651,4
105,1.166667,52.22222,-15.888889,35.11111,70.333336,-2.032243,4
126,14.055554,32,-7.888889,20.444445,43,-1.942179,4
154,2.333333,15.666667,-14.444445,26.555555,28.555555,-2.142529,4
120,1.277779,53.88889,-9.444445,27.88889,69.333336,-1.892977,4
49,1.222221,34.333336,-7.111111,18.222221,44.11111,-1.949745,4
67,1.499999,53.333332,-23.222221,45.444443,75.888885,-2.109804,4
125,0.444444,15,-10,19.666666,24.777779,-2.104083,4
115,0.722221,41.444443,-12.888889,28.777779,56.333332,-2.021125,4
147,2.5,22.333334,-19.222221,34.11111,38.666668,-2.174468,4
138,2.388889,48,-16.555555,36.444443,66.77778,-2.029656,4
126,0.944445,50.666668,-16.444445,37.88889,70.44444,-2.006029,4
78,2.555556,38.444443,-8.111111,24.222221,51.88889,-1.886072,4
80,1.333333,36.11111,-8.222222,21.444445,47.666668,-1.942698,4
102,1.222222,45.555557,-13.666667,32,62.333332,-1.99488,4
103,0.666667,51.77778,-20,41.333332,72.66667,-2.071134,4
104,1.5,58.11111,-16.555555,38.11111,78,-2.007832,4
88,1.111112,58.88889,-28.11111,53.22222,85,-2.132027,4
102,0.666667,56.555557,-20.11111,40.88889,77.111115,-2.083043,4
162,0.333333,6.444445,-5.111111,10.888889,12,-2.044946,4
90,2.833333,42,-21,39.666668,61.444443,-2.131861,4
103,1.777778,54.333332,-15.777778,36.555557,73.44444,-2.00292,4
111,1.500001,50.333332,-19.333334,41.666668,71.66667,-2.045165,4
57,0.722223,61,-31.11111,59.22222,90.111115,-2.128801,4
78,4.055555,25.11111,-15.222222,30.444445,40.333336,-2.066695,4
109,1.055555,35.666668,-17.11111,35.555557,53.666668,-2.068644,4
150,2.166667,16.777779,-13.555555,25.444445,29.222221,-2.134876,4
140,1.5,23.555555,-9,17.666666,32.333336,-2.100487,4
143,1.222221,43.333332,-22.11111,43.22222,64.77778,-2.108995,4
93,1.055556,10.444445,-13.555555,25.444445,22.88889,-2.137493,5
131,0,0,0,0,0,0,5
83,0.277777,14.444445,-14.666667,26,26.88889,-2.178321,5
92,0.444444,8.111112,-13.555555,25.444445,20.555555,-2.137851,5
89,1.111111,6,-6.333334,13.666667,13,-2.043884,5
34,0.444445,11.555555,-11,19.666666,21,-2.162383,5
140,0.611111,0.222222,-0.555556,1.111111,0.777778,-2.094395,5
136,0.833333,4.222222,-7.555555,13.444445,10.666667,-2.175296,5
153,0,0,0,0,0,0,5
135,0.111111,0,-1.444444,5.222222,3,-1.822214,5
153,0.111111,0,-1.111111,2.222222,1.111111,-2.094395,5
141,0.333333,0,-0.555556,1.111111,0.555556,-2.094395,5
94,0.444445,15.888889,-12.666667,25.666666,28.777779,-2.084893,5
67,0.222222,0.333333,0.111111,1.111111,1.111111,-1.512684,5
145,1.777778,2.111111,-3.222222,7.111111,5.777778,-2.036506,5
104,2.833333,16.88889,-10.333333,19,26.11111,-2.150638,5
142,0.222222,0,-3.333333,7,3.555556,-2.056155,5
107,2.055556,12.666667,-14.888889,27.11111,25.777779,-2.159464,5
138,7.833334,9.111111,-11.888889,21.11111,19.222221,-2.172099,5
135,0.055556,0,-1.444444,2.888889,1.444444,-2.094395,5
155,7.722223,6.222222,-7.111111,13.222222,12.666667,-2.147622,5
