@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Vedge-mean numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
154,9,3.722222,33,-23.666666,-17,4
90,9,7.38889,65.18519,-22.555555,-21.222221,4
121,9,21.666666,41.037037,-10.777778,-14.444445,4
139,9,6.888889,16.37037,-11.777778,-10.111111,4
65,9,2.222222,60.62963,-20.88889,-20.88889,4
77,9,0.888889,59.555557,-16,-19.333334,4
82,9,3.277779,44.88889,-10,-14.666667,4
109,9,0.999999,49.407406,-20.555555,-19.88889,4
46,9,1.666667,62.333332,-27.333334,-23,4
83,9,4.444444,26.518518,-9.555555,-10.555555,4
68,9,1.833334,56.77778,-14.333333,-20,4
140,9,7.833334,27.666666,-8.333333,-9.333333,4
75,9,1.555556,39.703705,-11.777778,-13.777778,4
123,9,1.277778,21.62963,-20.555555,-17.222221,4
159,9,2.166667,26.11111,-2.666667,-7.666666,4
105,9,2.111109,65.55556,-16.666666,-23,4
104,9,0.944445,65.296295,-16.555555,-21.555555,4
105,9,2.111111,58.62963,-15.888889,-19.222221,4
105,9,1.888889,45.74074,-13.555555,-18.222221,4
117,9,3.277779,39.037037,-16.444445,-15.777778,4
22,9,1.111111,49.666668,-20.666666,-19,4
76,9,1.388889,29.814816,-3.444444,-7.444445,4
106,9,4.055556,37.703705,-10.777778,-13.444445,4
120,9,3.333333,49.407406,-13.555555,-16.222221,4
15,9,1.222223,68.96296,-28.88889,-24.88889,4
35,9,2.333333,37.592594,-15.777778,-13.777778,4
116,9,5.777778,61,-25.666666,-20.666666,4
18,9,0.777777,68.296295,-27.88889,-25.555555,4
158,9,2.166667,8.444445,-4.333334,-7,4
121,9,2.055557,54.962963,-21.555555,-19.555555,4
90,9,4.166667,48.22222,-21,-18.666666,4
57,9,1.388891,65.703705,-18.777779,-22.444445,4
98,9,7.000001,28.777779,-11.666667,-13.333333,4
83,9,0.777779,49.851852,-11.555555,-17.555555,4
50,9,1.166667,65.111115,-23.333334,-22.333334,4
80,9,1.277777,39.703705,-10.111111,-15.444445,4
105,9,1.888889,45.74074,-13.555555,-18.222221,4
115,9,2.111111,46.74074,-12.888889,-15.888889,4
68,9,1.666667,38.592594,-0.777778,-10.444445,4
70,9,1.055556,39.962963,-10.555555,-14.555555,4
125,9,1.722222,43.37037,-5.111111,-11.777778,4
85,9,9.277779,49.148148,-12.444445,-18.777779,4
77,9,1.555555,40.22222,-9,-15,4
131,9,2.388889,35.703705,-15.111111,-15.111111,4
103,9,0.888889,58.185184,-14.555555,-19.555555,4
32,9,1.111111,59.48148,-15.777778,-18.444445,4
158,9,2.277777,39.333332,-11.333333,-13,4
71,9,0.944444,38.37037,-1.444444,-9.777778,4
80,9,1.333333,40.51852,-8.222222,-13.222222,4
140,9,2.444445,23,-15.333333,-12.333333,4
34,9,4.611111,47.592594,-19.444445,-17.777779,4
97,9,10.111111,47.962963,-5.888889,-13.222222,4
125,9,2.833333,60.925926,-25.11111,-21.444445,4
119,9,1.111111,39.851852,-10.888889,-14.222222,4
125,9,6.388889,43.22222,-18,-17.333334,4
134,9,2.111113,44.703705,-22.777779,-17.777779,4
123,9,1.722221,57.48148,-14.777778,-18.444445,4
158,9,2.166667,8.444445,-4.333334,-7,4
146,9,1.888889,21.37037,-13.777778,-11.111111,4
102,9,11.055557,56.77778,-17,-20,4
126,9,0.666667,20.555555,-13.333333,-11,4
104,9,0.944445,63.62963,-16.222221,-22.555555,4
159,9,2.166667,26.11111,-2.666667,-7.666666,4
108,9,2.944444,40,-12,-12.666667,4
118,9,11.555554,34.333332,-10.666667,-11.333333,4
107,9,1.111111,49.814816,-10.777778,-14.777778,4
121,9,21.666666,41.037037,-10.777778,-14.444445,4
135,9,4.222222,32.703705,-12.444445,-12.444445,4
126,9,0.833333,20.11111,-11,-10.666667,4
83,9,2.5,66.25926,-18.11111,-22.11111,4
88,9,0.833332,67.25926,-28.11111,-25.11111,4
122,9,1.555555,60.74074,-27.555555,-24.88889,4
90,9,7.38889,65.18519,-22.555555,-21.222221,4
28,9,4.277777,62.407406,-26.88889,-23.222221,4
69,9,2.500001,59.555557,-18.333334,-22.666666,4
126,9,2.777777,23.296297,-6.888889,-9.888889,4
145,9,2.166666,61.11111,-26,-21,4
42,9,2.055556,44.555557,-15,-13.666667,4
116,9,1.777778,46.814816,-13.444445,-15.777778,4
102,9,0.888889,42.77778,-17.333334,-17.666666,4
57,9,1.388891,65.703705,-18.777779,-22.444445,4
123,9,0.888888,19.296297,-10.888889,-10.222222,4
76,9,0.833333,34.851852,-8.888889,-12.555555,4
73,9,1.055555,40.185184,-13.555555,-15.222222,4
64,9,1.833333,56.592594,-20.777779,-22.444445,4
72,9,1.222223,59,-23,-23.333334,4
147,9,1.555556,27.222221,-20,-14.333333,4
132,9,1.444445,35.22222,-17,-14.333333,4
119,9,5.277778,45.62963,-14.888889,-16.222221,4
66,9,0.777777,41.62963,-3.222222,-10.888889,4
135,9,2.944444,47.37037,-19.11111,-20.777779,4
80,9,1.277777,39.703705,-10.111111,-15.444445,4
78,9,1.888889,30.185184,-15.222222,-15.222222,4
79,9,2.722223,41.407406,-10.222222,-14.555555,4
20,9,0.944447,65.18519,-26.222221,-23.222221,4
32,9,3.944445,56.37037,-23.444445,-25.777779,4
120,9,3.5,39.333332,-11.666667,-13.666667,4
124,9,3.166667,43.148148,-11.777778,-16.777779,4
100,9,0.944444,57.148148,-16.777779,-20.777779,4
102,9,1.055556,51.703705,-16.444445,-21.444445,4
65,9,2.5,57.74074,-21.88889,-22.88889,4
102,9,0.777778,63.48148,-20.11111,-20.777779,4
24,9,1.777778,49.185184,-20.555555,-15.555555,4
148,9,2.055556,29.074074,-22.88889,-14.555555,4
49,9,1.055555,38.037037,-7.111111,-11.111111,4
89,9,8.388889,31.703703,-13.111111,-14.777778,4
120,9,4.444445,47.851852,-9.222222,-16.222221,4
125,9,0.5,18.222221,-10,-9.666667,4
154,9,3.055555,50.703705,-18.444445,-21.444445,4
101,9,1.111112,45.037037,-18.11111,-18.11111,4
123,9,1.444444,59.333332,-22.333334,-21,4
77,9,1.388888,59.11111,-24,-20.666666,4
65,9,1.277778,60.148148,-19.11111,-22.11111,4
42,9,2.611111,58.88889,-24.666666,-22.333334,4
159,9,2.5,6.62963,-4.555555,-5.888889,4
89,9,1.999999,58.925926,-23.777779,-22.777779,4
78,9,0.666665,69.74074,-30.222221,-25.88889,4
15,9,0.833335,70.07407,-27.222221,-24.88889,4
111,9,1.444445,57.77778,-19.333334,-22.333334,4
62,9,0.722222,61.037037,-22.777779,-22.777779,4
123,9,0.944445,44.814816,-11.111111,-15.777778,4
125,9,0.999997,69.333336,-18.333334,-23,4
130,9,2.333333,21.37037,-16.777779,-14.777778,4
136,9,2.277778,4.851852,-5.888889,-5.222222,4
120,9,5.777777,51.074074,-8.555555,-15.888889,4
76,9,1.722221,42.296295,-18.88889,-16.555555,4
137,9,1.777777,40.851852,-2.888889,-10.555555,4
128,9,1.166667,49.925926,-21.777779,-21.11111,4
102,9,2.944444,51.666668,-13.666667,-18.333334,4
45,9,1.222222,53.074074,-14.888889,-17.222221,4
138,9,2.000001,69.48148,-16.777779,-22.444445,4
102,9,1,58.22222,-14.333333,-20,4
62,9,11.222222,62.814816,-27.11111,-24.444445,4
146,9,0.944444,43.148148,-18.777779,-19.444445,4
25,9,1.111109,70.44444,-29.333334,-26.333334,4
80,9,1.333333,40.51852,-8.222222,-13.222222,4
87,9,14.388889,31.703703,-10.444445,-12.777778,4
64,9,17.5,40,-14.333333,-16,4
17,9,1.111111,71.18519,-23.555555,-24.88889,4
103,9,2.444445,61.25926,-15.777778,-20.777779,4
116,9,3.277778,29.444445,-13.333333,-13.333333,4
82,9,1.055555,38.88889,-13,-15.666667,4
133,9,2.333335,48.666668,-21.333334,-20.333334,4
66,9,1.277778,42.11111,-1.666667,-9.666667,4
96,9,2.38889,67.03704,-18.11111,-21.444445,4
149,9,2.5,16.814816,-10.111111,-10.777778,4
147,9,4.055555,27.296297,-19.222221,-14.888889,4
103,9,1,64.44444,-18.333334,-22.666666,4
157,9,2.444444,23.148148,-14.777778,-11.777778,4
127,9,4.833334,45.25926,-17.444445,-18.777779,4
80,9,2.166665,58.333332,-21.333334,-20,4
53,9,1.277777,40.444443,-10.666667,-14,4
81,9,1.222221,42.925926,-10.444445,-15.444445,4
87,9,1.88889,64.03704,-24.777779,-24.11111,4
67,9,0.666667,64.74074,-22.88889,-24.222221,4
97,9,2.722222,47.814816,-5.444445,-13.444445,4
115,9,3.555556,28.851852,-11.888889,-11.888889,4
151,9,3.833333,30.481482,-22.11111,-14.777778,4
17,9,3.722223,44.592594,-12.777778,-15.444445,4
83,9,1.666667,49.444443,-11.333333,-16.333334,4
110,9,0.833333,31.62963,-13.222222,-9.888889,5
83,9,0.722222,9.888889,-11.666667,-9.666667,5
141,9,1.555556,4.962963,-5.555555,-5.888889,5
140,9,0.944444,5.555555,-5.666666,-6,5
134,9,0.666667,2.962963,-5.555555,-4.888889,5
93,9,0.833333,19.88889,-14.333333,-12.666667,5
154,9,0.111111,0.074074,-0.222222,-0.222222,5
67,9,1.111111,0.740741,0.111111,-1.222222,5
82,9,0.611111,15.518518,-11.555555,-9.222222,5
131,9,0.277778,1.407407,-1.888889,-2.222222,5
40,9,0,0,0,0,5
133,9,0.611111,0.740741,-1.222222,-1.888889,5
147,9,0,0,0,0,5
154,9,3.166667,6.37037,9.888889,-4.777778,5
135,9,3.277778,26.444445,-18.666666,-13,5
58,9,0.333334,8.333333,-8.333333,-9,5
153,9,0.277778,0.37037,-1.111111,-1.111111,5
116,9,0.555555,1.962963,-3.888889,-4.888889,5
114,9,0.944444,30.481482,-18.11111,-12.777778,5
144,9,0.333333,0.444444,-1,-1,5
58,9,0.333334,8.333333,-8.333333,-9,5
61,9,0.277778,6.888889,-7,-8.333333,5
139,9,0.166667,1.37037,-1.444444,-4.111111,5
152,9,0,0,0,0,5
134,9,0.222222,1.666667,-3,-4,5
134,9,2.166667,6.962963,-6.888889,-5.888889,5
93,9,0.555556,14.814815,-13.111111,-12.777778,5
152,9,0.777778,0.777778,-1.333333,-1.333333,5
30,9,0.722222,7.037037,-6.777778,-7.111111,5
131,9,0.166667,1.555556,-2,-4.333334,5
91,9,1.222222,24.074074,-18.88889,-13.555555,5
154,9,0.444444,1.851852,-0.888889,-2.555556,5
91,9,0.5,6,-4.333334,-7,5
134,9,0.444444,2.111111,-3.333333,-4.333334,5
145,9,0,0,0,0,5
133,9,1.555556,5.37037,-5.111111,-5.777778,5
89,9,4.666666,3.111111,-0.666667,-1.333333,5
116,9,0.444444,29.814816,-12.444445,-9.444445,5
110,9,0.611111,29.296297,-18.88889,-14.555555,5
139,9,0.333333,5.222222,-6,-7,5
120,9,1.333333,21.555555,-12,-9.333333,5
133,9,1.166667,2.703704,-4.444445,-2.444444,5
40,9,1.888889,1.259259,-0.111111,-0.777778,5
104,9,0.5,19.62963,-10.222222,-9.222222,5
145,9,0.722222,0.555556,-0.666667,-1.333333,5
113,9,1.111111,21.592592,-10.444445,-8.444445,5
93,9,3.444444,14.407408,-13.555555,-11.888889,5
136,9,2,6.185185,-7.555555,-5.888889,5
89,9,0,0,0,0,5
130,9,0.055556,1.185185,-1.555556,-3.555556,5
114,9,1.5,27.185184,-12.555555,-9.222222,5
93,9,3.444444,14.407408,-13.555555,-11.888889,5
93,9,0.388889,20.925926,-12.777778,-13.111111,5
85,9,1.222222,18.925926,-13.111111,-10.777778,5
141,9,0.055556,0.037037,-0.111111,-0.111111,5
154,9,1.111111,0.740741,-0.888889,-1.555556,5
154,9,4.222222,4.296296,-5.222222,-4.888889,5
36,9,0,0,0,0,5
12,9,0.444444,6.259259,-7.111111,-8.111111,5
105,9,5.944445,22.703703,-10.777778,-9.777778,5
64,9,0.055556,5.703704,-6.111111,-7.777778,5
141,9,2.111111,9.851851,-11.555555,-8.555555,5
136,9,0.222222,2.555556,-4.666666,-5,5
92,9,7.388889,9.962963,-8.555555,-8.222222,5
129,9,0,0,0,0,5
155,9,5.722223,14.333333,-4,-9,5
95,9,3.222222,2.148148,-0.111111,-1.111111,5
68,9,3.444445,2.296296,-0.555556,-1.222222,5
94,9,0.722223,20.222221,-12.666667,-13,5
94,9,0.500001,21.444445,-13.666667,-13.333333,5
84,9,0.611111,23.25926,-13.777778,-10.444445,5
151,9,0.166667,0.111111,-0.333333,-0.333333,5
130,9,0,0,0,0,5
140,9,0.055556,0.259259,-0.777778,-0.777778,5
153,9,5.055555,3.37037,-1.111111,-0.444444,5
35,9,0.444445,13.481482,-9.444445,-7.777778,5
135,9,0.388889,1.925926,-2.777778,-4.777778,5
111,9,1.111111,28.74074,-12.555555,-8.888889,5
86,9,1.055556,6.703704,-6.111111,-6.444445,5
65,9,0.555555,8.925926,-8.444445,-7.777778,5
152,9,0,0,0,0,5
118,9,2.833334,19.407408,-11.555555,-9.888889,5
131,9,0,0,0,0,5
114,9,1.277778,16.185184,-14.222222,-12.222222,5
96,9,0.5,19.592592,-13.111111,-13.444445,5
131,9,0.111111,0.222222,-0.666667,-0.666667,5
144,9,0,0,0,0,5
115,9,1.055556,1.222222,-2.333333,-2.666667,5
138,9,0.166667,2.666667,-4.666666,-5,5
131,9,0,0,0,0,5
154,9,0.277778,1.740741,-2.222222,-3.222222,5
91,9,0.611111,12.148149,-13.777778,-11.777778,5
30,9,1.055556,8.481482,-7.111111,-6.777778,5
136,9,1.166667,2.444444,-5.333334,-4.666666,5
141,9,0.111111,0.074074,-0.222222,-0.222222,5
112,9,2.388888,31.62963,-22.222221,-13.888889,5
115,9,2.444444,29.481482,-19.11111,-12.777778,5
133,9,0.111111,0.592593,-1.777778,-1.777778,5
83,9,0.388889,17.074074,-12.555555,-10.888889,5
113,9,2.833333,28.333334,-12,-7.666666,5
89,9,0.5,1.814815,-3.111111,-3.777778,5
141,9,0,0,0,0,5
141,9,0.555556,0.703704,-1.111111,-2.111111,5
115,9,0.944444,22.962963,-10.555555,-8.888889,5
114,9,0.555555,16.11111,-13,-11,5
104,9,0.5,19.777779,-10.333333,-8.666667,5
144,9,0.944444,0.703704,-1.111111,-1.777778,5
62,9,0.333333,6.444445,-7,-8,5
92,9,1.277778,17.25926,-13.111111,-12.444445,5
143,9,0,0,0,0,5
144,9,0,0,0,0,5
138,9,2.444444,12.185185,-11.888889,-9.222222,5
89,9,0.611111,22.666666,-18.666666,-14,5
92,9,8.055554,15.407408,-11.222222,-10.555555,5
154,9,0.111111,0.259259,-0.777778,-0.777778,5
135,9,0.444444,1.407407,-1.888889,-3.888889,5
108,9,0.666667,16.925926,-10.111111,-9.444445,5
133,9,0.833333,9.851851,-10.888889,-9.555555,5
131,9,0,0,0,0,5
61,9,0.555555,7.074074,-7.222222,-8.222222,5
89,9,2.666666,18,-12,-11.333333,5
137,9,0.222222,3.111111,-4.666666,-5,5
149,9,0,0,0,0,5
148,9,0,0,0,0,5
97,9,0.611111,19.592592,-12.777778,-11.777778,5
104,9,0.5,19.777779,-10.333333,-8.666667,5
34,9,1.722222,14.444445,-11,-8.666667,5
112,9,0.888889,16.185184,-12.222222,-10.888889,5
134,9,0.111111,1.851852,-2.555556,-3.555556,5
140,9,0.166667,0.407407,-0.555556,-0.555556,5
129,9,0.222222,2.296296,0.444444,-1.222222,5
63,9,0.555556,8.962963,-7.888889,-7.222222,5
152,9,1.944444,1.518519,-1.555556,-2.555556,5
140,9,0.166667,3.037037,-3.777778,-5.444445,5
130,9,0.055556,1.740741,-2.222222,-2.222222,5
138,9,0.277778,3.185185,-5.222222,-5.222222,5
61,9,0.666667,8.777778,-8.666667,-8,5
135,9,2.277778,2.185185,-4.222222,-3.888889,5
143,9,0.111111,0.666667,-1.333333,-2,5
88,9,0.722222,22.333334,-12.333333,-8.666667,5
113,9,0.944444,29.333334,-13.333333,-9.666667,5
82,9,1.222222,15.222222,-10,-9.333333,5
119,9,3.611111,8.62963,-8.222222,-6.888889,5
154,9,0.111111,0.703704,-1.444444,-2.111111,5
133,9,1.555556,5.37037,-5.111111,-5.777778,5
115,9,1.055556,1.222222,-2.333333,-2.666667,5
88,9,0.333334,12.259259,-14.111111,-12.444445,5
113,9,3.444445,20.851852,-11.888889,-10.888889,5
13,9,1.777778,9.296296,-9.555555,-10.222222,5
141,9,0.055556,0.037037,-0.111111,-0.111111,5
90,9,0.777778,7.185185,-6.222222,-8.555555,5
89,9,0.555556,14.222222,-12,-11.666667,5
140,9,3,3.222222,-1.666667,-3.666667,5
41,9,0.833333,0.703704,-0.444444,-1.111111,5
89,9,1.777778,5.037037,-6.444445,-7.111111,5
94,9,1,9.111111,-9.666667,-8.666667,5
94,9,1.722222,15.62963,-15.222222,-12.555555,5
144,9,0.888889,0.666667,-0.333333,-0.666667,5
145,9,0,0,0,0,5
98,9,1,21.518518,-13.888889,-12.888889,5
33,9,1.666667,8.740741,-6.888889,-6.222222,5
133,9,0.055556,0.37037,-1.111111,-1.111111,5
93,9,0.388889,17.925926,-14.111111,-13.444445,5
134,9,0.166667,1.037037,-3.111111,-3.111111,5
112,9,1.055556,28.851852,-12.888889,-9.222222,5
152,9,1.944444,1.518519,-1.555556,-2.555556,5
130,9,0.777778,1.62963,-1.555556,-2.555556,5
93,9,1.722222,2.444444,-4.333334,-4.666666,5
95,9,0.777778,20.185184,-13.888889,-11.888889,5
110,9,0.277778,9.444445,-10,-9.333333,5
90,9,1.888889,20.148148,-13.444445,-13.111111,5
89,9,1.722222,17,-12,-10.666667,5
142,9,0.277778,1.222222,-3.333333,-3.666667,5
86,9,0.277778,12.333333,-13.666667,-12.666667,5
155,9,4.944444,11.296296,-10.555555,-8.222222,5
86,9,0.833333,17.148148,-11.777778,-10.777778,5
154,9,0,0,0,0,5
134,9,0.555556,2.666667,-5,-5.333334,5
88,9,0.666667,7.333334,-6.666666,-8,5
150,9,0,0,0,0,5
138,9,0.777778,3.555556,-5.333334,-5.666666,5
94,9,0.666667,1.185185,-2.888889,-3.222222,5
142,9,0,0,0,0,5
80,9,0.555555,15.851851,-11.888889,-10.222222,5
111,9,1.111111,28.74074,-12.555555,-8.888889,5
61,9,0.555555,7.074074,-7.222222,-8.222222,5
134,9,0.388889,2.111111,-3.333333,-4.333334,5
31,9,2.111111,11.259259,-8.777778,-7.111111,5
155,9,0.5,7.296296,-5.888889,-5.222222,5
64,9,1.5,8,-5.666666,-8,5
134,9,0.666667,2.962963,-5.555555,-4.888889,5
142,9,0.166667,0.111111,-0.333333,-0.333333,5
58,9,1.333333,8.851851,-8.555555,-8.555555,5
62,9,0,0,0,0,5
137,9,0.166667,1.666667,-3,-3.333333,5
89,9,1.722222,17,-12,-10.666667,5
134,9,0.388889,2.111111,-3.333333,-4.333334,5
112,9,2.388889,23.703703,-12.777778,-13.111111,5
119,9,1.055555,29.481482,-18.777779,-13.777778,5
147,9,0.222222,0.296296,-0.222222,-0.222222,5
83,9,0.388889,18.222221,-14.666667,-11.333333,5
141,9,0.444444,0.777778,-2.333333,-2.333333,5
108,9,0.722222,14.518518,-9.555555,-8.555555,5
137,9,0.222222,1.37037,-4.111111,-4.111111,5
145,9,0.944445,3.407408,-3.222222,-3.888889,5
135,9,0.222222,0.777778,-2.333333,-2.333333,5
154,9,11.666667,8.703704,-8.444445,-7.111111,5
84,9,0.333333,17.11111,-12.333333,-10.666667,5
94,9,9.611112,15.37037,-14.111111,-11.111111,5
41,9,0.833333,0.703704,-0.444444,-1.111111,5
99,9,1.555556,15.481482,-12.777778,-12.111111,5
62,9,0.388889,7.62963,-7.888889,-8.555555,5
131,9,0,0,0,0,5
152,9,0.222222,3.592592,-2.777778,-3.777778,5
135,9,0.166667,0.481482,-1.444444,-1.444444,5
36,9,0.388889,7.518518,-8.222222,-8.222222,5
39,9,5.5,9.518518,-6.555555,-7.888889,5
117,9,1.833333,17.11111,-7.666666,-10,5
153,9,19.666666,8.333333,-9,-6.333334,5
135,9,0.833333,6.222222,-6.666666,-6,5
94,9,1.722222,20.037037,-12.777778,-13.111111,5
109,9,0.888889,29.407408,-13.888889,-9.222222,5
113,9,3.444445,20.851852,-11.888889,-10.888889,5
137,9,1.500001,25.333334,-20,-13.666667,5
135,9,0.277778,2.888889,-3.666667,-5.666666,5
140,9,3.833333,2.888889,-0.666667,-0.666667,5
154,9,0.111111,0.074074,-0.222222,-0.222222,5
38,9,1.333333,14.444445,-13,-9.666667,5
111,9,3.222222,19.333334,-11.333333,-9.333333,5
105,9,0.555556,26.74074,-12.555555,-9.222222,5
94,9,0.666667,1.185185,-2.888889,-3.222222,5
92,9,0.888889,12.074074,-13.555555,-11.888889,5
141,9,0,0,0,0,5
116,9,3.000001,21.962963,-12.222222,-10.555555,5
145,9,0,0,0,0,5
148,9,1.666667,1.777778,-2,-2.333333,5
107,9,2.555556,16.74074,-14.888889,-12.222222,5
155,9,3.722222,8.259259,-7.111111,-6.111111,5
148,9,0,0,0,0,5
152,9,0,0,0,0,5
152,9,0.111111,1.37037,-1.111111,-1.777778,5
108,9,6.5,23.703703,-11.111111,-9.111111,5
57,9,2.444444,15.37037,-12.111111,-4.444445,5
62,9,0.333333,6.444445,-7,-8,5
136,9,0.277778,2.074074,-4.222222,-4.222222,5
36,9,0.444445,7.925926,-8.777778,-8.444445,5
153,9,0,0,0,0,5
134,9,3,26.703703,-19.11111,-13.111111,5
135,9,0.388889,2.407408,-3.222222,-4.888889,5
150,9,0,0,0,0,5
84,9,0.222222,17.185184,-12.555555,-10.555555,5
95,9,1.722222,7.62963,-2.555556,-6.888889,5
94,9,0.722223,20.222221,-12.666667,-13,5
134,9,0.222222,0.518518,-1.555556,-1.555556,5
34,9,4.277778,13.740741,-11.888889,-9.555555,5
137,9,0.555555,0.925926,-2.444444,-2.777778,5
90,9,0.388889,6.592593,-5.777778,-8.111111,5
68,9,1.111111,6.888889,-3.666667,-6.666666,5
110,9,0.833333,31.62963,-13.222222,-9.888889,5
138,9,0.222222,1.222222,-2.333333,-3.666667,5
152,9,0.111111,1.37037,-1.111111,-1.777778,5
142,9,0.722222,1.814815,-2.777778,-2.777778,5
133,9,0.111111,1.555556,-1.666667,-4.333334,5
137,9,0.888889,0.740741,-1.222222,-1.888889,5
133,9,0.055556,0.296296,-0.888889,-0.888889,5
135,9,0.222222,0.148148,-0.444444,-0.444444,5
155,9,4.277778,8.740741,-6.222222,-6.222222,5
137,9,0.277778,3.703704,-4.777778,-5.444445,5
104,9,1.555556,18.518518,-7.555555,-6.888889,5
115,9,4.388889,14.740741,-12.222222,-10.222222,5
148,9,0.111111,0.037037,-0.111111,-0.111111,5
12,9,0.444444,6.259259,-7.111111,-8.111111,5
152,9,0.166667,1.407407,-1.222222,-1.888889,5
109,9,1.166667,21.851852,-10.222222,-10.555555,5
144,9,0,0,0,0,5
95,9,1.722222,7.62963,-2.555556,-6.888889,5
87,9,0.722222,11.148149,-13.444445,-11.777778,5
155,9,0.5,7.296296,-5.888889,-5.222222,5
141,9,0.166667,0.185185,-0.555556,-0.555556,5
149,9,0.111111,0.037037,-0.111111,-0.111111,5
93,9,0,0,0,0,5
144,9,0,0,0,0,5
90,9,0.666667,23.518518,-18.555555,-14.222222,5
80,9,2.055556,14.481482,-9.444445,-8.111111,5
79,9,1.944444,14.185185,-10.888889,-8.222222,5
89,9,1.888889,18.037037,-10.777778,-10.444445,5
114,9,0.944445,25.814816,-14.444445,-12.111111,5
140,9,0.722222,1.037037,-0.777778,-1.777778,5
85,9,1.222222,18.925926,-13.111111,-10.777778,5
34,9,1.722222,14.444445,-11,-8.666667,5
90,9,0.5,16.666666,-14.333333,-13,5
139,9,0.055556,1.296296,-3.888889,-3.888889,5
116,9,0.722223,23.407408,-12.222222,-11.888889,5
63,9,0.388889,6.074074,-6.222222,-7.222222,5
145,9,0.722222,0.555556,-0.666667,-1.333333,5
144,9,0,0,0,0,5
61,9,0.166667,7,-7.666666,-8.333333,5
210,9,2.166667,51.296295,-17.555555,-21.555555,6
161,9,1.388889,42.037037,-18.11111,-12.444445,6
195,9,1.888889,48.333332,-16.666666,-17.333334,6
201,9,2.722222,53.703705,-19.777779,-20.777779,6
185,9,2.777777,56.25926,-19.11111,-21.777779,6
185,9,2.944445,32.555557,-10,-11.333333,6
163,9,2.055556,40,-16.333334,-7.666666,6
176,9,3.055555,56.925926,-19.444445,-24.11111,6
189,9,1.388889,30,-8.666667,-10.333333,6
187,9,2.944445,48.37037,-15.111111,-20.11111,6
200,9,4.722221,56.666668,-18,-22.666666,6
178,9,0.833333,59.62963,-21.555555,-25.222221,6
182,9,2.499999,34.51852,-8.888889,-14.222222,6
200,9,1.388888,46.11111,-14.333333,-17,6
196,9,2.666666,53.333332,-18,-19,6
189,9,2.277777,29.62963,-8.555555,-12.222222,6
186,9,2.833334,35.296295,-12.222222,-13.555555,6
207,9,2.61111,52.11111,-18.333334,-20,6
182,9,1.611112,58,-18.333334,-25,6
205,9,2.222223,56.074074,-18.88889,-22.222221,6
160,9,3,43.925926,-20.444445,-19.11111,6
190,9,3.055555,57.333332,-19,-19,6
192,9,3.388889,60.814816,-22.11111,-24.777779,6
176,9,1.944445,50.296295,-14.555555,-20.88889,6
182,9,1.833333,34.925926,-10.444445,-13.444445,6
182,9,2.222222,55.851852,-17.222221,-22.555555,6
173,9,1.722222,43.592594,-12.111111,-15.777778,6
186,9,3.666666,48.444443,-14,-20.333334,6
182,9,2.277779,43.592594,-9.777778,-17.11111,6
197,9,1.611112,63.22222,-21,-22.666666,6
196,9,3.499999,63.51852,-22.555555,-24.222221,6
182,9,1.833333,34.925926,-10.444445,-13.444445,6
188,9,3.666667,61.074074,-21.88889,-22.88889,6
180,9,1.944445,48.555557,-13.333333,-18,6
177,9,1.333333,48.407406,-12.555555,-20.222221,6
172,9,1.333334,42.333332,-13,-13.666667,6
197,9,1.611112,63.22222,-21,-22.666666,6
181,9,2.388889,41.25926,-10.444445,-14.444445,6
186,9,2.555555,49.51852,-13.222222,-21.555555,6
191,9,3.055555,48.22222,-13,-18.333334,6
185,9,2.277779,47.814816,-11.777778,-19.444445,6
186,9,2.944445,48.814816,-14.111111,-20.777779,6
193,9,2.388889,60.703705,-18.777779,-23.777779,6
183,9,1.055555,54.037037,-15.444445,-22.11111,6
185,9,1.944445,54.22222,-17,-22,6
195,9,1.833334,61.592594,-20.777779,-24.444445,6
193,9,3.277779,61.407406,-23.222221,-22.222221,6
163,9,1.444444,39.296295,-16.555555,-8.222222,6
204,9,2.555555,57.88889,-19.333334,-23,6
191,9,3.500001,59.74074,-20.555555,-24.555555,6
176,9,2.888889,49.74074,-13.555555,-20.222221,6
187,9,2.055556,60.444443,-20.333334,-22.666666,6
187,9,1.888889,59.37037,-20.11111,-24.11111,6
190,9,1.277777,49.48148,-14.111111,-19.444445,6
210,9,2.166667,51.296295,-17.555555,-21.555555,6
184,9,2.222222,45.22222,-10.333333,-17.333334,6
176,9,2.333333,50.77778,-14.333333,-20.333334,6
165,9,2.388889,35.814816,-15.111111,-6.111111,6
163,9,1.499999,40.444443,-16.333334,-8,6
187,9,2.611112,49.48148,-14.444445,-19.777779,6
188,9,2.999999,55.77778,-18.333334,-21.666666,6
162,9,2.388889,40.444443,-18,-9,6
201,9,2.111112,61.62963,-20.222221,-24.222221,6
180,9,1.944445,48.555557,-13.333333,-18,6
191,9,1.444445,49.22222,-15.666667,-18.333334,6
195,9,2.944444,47.925926,-16.11111,-17.777779,6
203,9,3.888888,54,-19,-22,6
182,9,0.888889,43.51852,-9.888889,-17.222221,6
191,9,1.388889,61.666668,-20.666666,-24.333334,6
177,9,1.777779,32.88889,-11.666667,-11.666667,6
