@relation segment

@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.944444,0.666667,-3.333333,-2.013143,5
0,0,0,0,5
0.277778,0,-2.444444,-2.056155,5
0.722222,2.111111,-6.888889,-2.127586,5
0.111111,0,-0.333333,-2.094395,5
2.055556,16.222223,-11.333333,-2.153719,5
0.166667,0,-0.444444,-2.094395,5
0.055556,0,-1.444444,-2.094395,5
0.055556,1,-0.111111,-1.570796,5
2.611111,1,-0.888889,-1.905927,5
0,0,0,0,5
0.666667,2,-1.666667,-1.853161,5
1.666667,6.222222,-7.111111,-2.05997,5
0.5,3.444444,-5.111111,-2.048,5
1.722222,20.666668,-11.111111,-2.154391,5
0.777777,15.666667,-12.777778,-2.121346,5
0.833333,19.444445,-12.333333,-2.20829,5
5.833334,6.666666,-11.666667,-2.150257,5
0.777778,2.444444,-4.333334,-2.021228,5
0.444444,0.444444,-0.777778,-1.838877,5
0.444444,0,-1.333333,-1.986938,5
0.833333,17,-13.666667,-2.100966,5
0.444445,11.555555,-11,-2.162383,5
0,0,0,0,5
1.722222,2.666667,-5.222222,-2.095813,5
0,0,0,0,5
1.222222,0.666667,-1.555556,-1.933239,5
1.055556,10.444445,-13.555555,-2.137493,5
0.277777,14.444445,-14.666667,-2.178321,5
0,0,0,0,5
0.055556,0,-1.111111,-1.755017,5
0.666666,15.111111,-13.111111,-2.086083,5
6.166666,13.444445,-12,-2.129746,5
0.777778,7.222222,-8.555555,-2.096705,5
1.222222,17.222223,-13.888889,-2.118236,5
0.444444,28.333334,-13.222222,-2.187242,5
0.111111,0,-0.333333,-2.094395,5
0.833333,0.333333,-1.333333,-2.094395,5
0.277778,3.555556,-5.666666,-2.072268,5
0.055556,0,-0.111111,-2.094395,5
0.277778,26.333334,-13.888889,-2.226161,5
0.277778,1,-3.666667,-1.958546,5
0.444444,8.111112,-13.555555,-2.137851,5
0.222222,15.333333,-13.111111,-2.160912,5
0.722222,17.222223,-11.888889,-2.125693,5
0,0,0,0,5
0.666667,3.666667,-6.888889,-2.034152,5
0.555555,25.777779,-12.555555,-2.202667,5
0,0,0,0,5
1.277778,4.333334,-6.444445,-2.087985,5
0.555555,25.777779,-12.888889,-2.200156,5
0.555555,3.666667,-4.333334,-1.93491,5
0.555556,18.777779,-10.444445,-2.163633,5
0.333333,1.222222,-3.777778,-1.985769,5
0.777778,18.444445,-12.222222,-2.144778,5
0.666667,26.11111,-13.333333,-2.199825,5
0.222222,0,-0.777778,-2.094395,5
4.5,8.222222,-9,-2.064482,5
7.722223,6.222222,-7.111111,-2.147622,5
2.055555,26.666666,-12.444445,-2.177507,5
0.388889,0,-0.777778,-2.094395,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0.166667,2.666667,-0.666667,-1.890484,5
0,0,0,0,5
0.222222,0.333333,-0.444444,-1.84512,5
0.555556,12.555555,-12.222222,-2.133313,5
0.444445,3.666667,-6.222222,-2.04457,5
0.388889,5.111111,-8.777778,-2.107303,5
0.277778,8.111112,-13.666667,-2.120153,5
0.444444,0,-1.444444,-2.01751,5
0.944445,13.111111,-7.555555,-2.161571,5
0.388889,4.333334,-6.222222,-1.989546,5
0.111111,0,-1.444444,-1.822214,5
0.111111,0,-1.777778,-2.094395,5
3.611111,10.333334,-12,-2.107311,5
0.5,11.333333,-10.333333,-2.128465,5
1.222222,16.11111,-11.555555,-2.14718,5
1.055556,4.666667,-3.666667,-1.780255,5
5.388889,6.666666,-6.222222,-2.079296,5
0.777778,7,-11.555555,-2.191662,5
3.055555,4.555555,-6.111111,-2.054475,5
0.222222,0.111111,-0.666667,-1.920944,5
1,6.333334,-8.444445,-2.121878,5
0.277778,5,-6.888889,-2.138459,5
2.833333,16.88889,-10.333333,-2.150638,5
0.333334,21.777779,-14.444445,-2.15274,5
0.833333,24.777779,-13,-2.201495,5
2.222222,13.222222,-11.888889,-2.12273,5
2.055556,0.777778,-1.111111,-2.007351,5
0.222222,0.333333,0.111111,-1.512684,5
2.777778,12.444445,-11.888889,-2.142269,5
0,0,0,0,5
0.555555,25.777779,-12.555555,-2.202667,5
0.333333,14.222222,-12,-2.113032,5
0.388889,24.11111,-12.555555,-2.196423,5
0.388889,18.333334,-10.222222,-2.082762,5
4.333334,6.666666,-6.888889,-2.056119,5
0.833333,2.333334,-2.777778,-1.997796,5
0,0,0,0,5
1.333333,5.333334,-2.555556,-1.749258,5
0.388889,10.888889,-9.444445,-2.153332,5
0.444444,3.777778,-7,-2.048717,5
0.5,19.333334,-12.777778,-2.085248,5
1.5,19.444445,-10.777778,-2.125548,5
0.111111,0,-3.888889,-2.094395,5
0.444445,8.111112,-14.111111,-2.136677,5
0.222222,0.333333,-0.444444,-1.84512,5
0.444444,0.777778,-3.222222,-1.972186,5
0.111111,0,-0.222222,-2.094395,5
0.388889,16.222223,-13.888889,-2.146185,5
0.833334,22.11111,-18.666666,-2.211986,5
1.833333,5.333334,-5.666666,-1.965246,5
4,23.666666,-12.555555,-2.192406,5
0.222222,13.444445,-14.111111,-2.110457,5
2.944445,11.222222,-13,-2.193098,5
0.388889,20,-10.555555,-2.14867,5
1.777778,2.111111,-3.222222,-2.036506,5
0.277778,3.111111,-6.111111,-2.015428,5
0.5,12.444445,-13,-2.149073,5
0.277778,5.888889,-9.555555,-2.074133,5
1.055556,15.666667,-12.777778,-2.084255,5
0.444445,5.333334,-8.333333,-2.068564,5
0.444444,3.777778,-7,-2.048717,5
0.055556,0,-0.111111,-2.094395,5
0,0,0,0,5
0.222222,0.888889,-4.666666,-2.071242,5
0.5,3.444444,-5.111111,-2.048,5
0.666667,3.666667,-6.888889,-2.034152,5
0,0,0,0,5
5.055555,8.888889,-8.777778,-2.171949,5
0.555555,13.111111,-13.111111,-2.11184,5
1.222222,0.666667,-1.555556,-1.933239,5
0.111111,0,-0.666667,-2.094395,5
0.444444,4.777778,-7.888889,-2.066953,5
0.555555,0.888889,-4.222222,-2.110974,5
0,0,0,0,5
1.333333,5.333334,-2.555556,-1.749258,5
0.222222,0,-1.111111,-1.921217,5
0,0,0,0,5
0.611111,6.888889,-6.555555,-2.036228,5
0.055556,0,-0.111111,-2.094395,5
9.944445,8.555555,-10.555555,-2.140531,5
2.055556,0.777778,-1.111111,-2.007351,5
1.777778,0.666667,-1.888889,-2.051344,5
1.111111,6.222222,-9,-2.14389,5
0.444445,11.555555,-11,-2.162383,5
0,0,0,0,5
0.5,1.444444,-5.222222,-2.08783,5
0,0,0,0,5
0.444444,0.333333,-3.888889,-2.018925,5
2.333333,3.555556,-7.111111,-2.057978,5
0.444444,28.333334,-13.222222,-2.187242,5
0.277778,2.888889,-6,-2.04457,5
0.444445,13.666667,-12.555555,-2.152852,5
1,27.11111,-22,-2.238803,5
0,0,0,0,5
0.222222,0.111111,-2.888889,-2.071242,5
0.388889,0.111111,-1.111111,-1.986938,5
1.111111,6,-6.333334,-2.043884,5
0.277778,0.111111,-2,-1.871048,5
0.333333,8,-13.333333,-2.128362,5
0.277778,6,-8.555555,-2.085342,5
0.444445,15.888889,-12.666667,-2.084893,5
0,0,0,0,5
0.722222,6.111111,-8.666667,-2.121837,5
0.222222,0.111111,-1.666667,-1.822563,5
0,0,0,0,5
0.222222,0,-1.555556,-1.861154,5
0.277778,0,-4.111111,-2.094395,5
0.222222,1.777778,-0.111111,-1.628908,5
0,0,0,0,5
10.777778,5.555555,-5.888889,-2.115567,5
3.611111,15.777778,-13.444445,-2.101515,5
0,0,0,0,5
0,0,0,0,5
0.499999,19.777779,-13.777778,-2.184862,5
0.055556,3.222222,-1.111111,-2.221716,5
0.611111,12.111111,-14.222222,-2.141659,5
0.722222,4.222222,-7.666666,-2.068204,5
0.444445,5.333334,-8.333333,-2.068564,5
0.388889,13.555555,-12.333333,-2.143897,5
1.388889,0.555556,-3,-2.071242,5
10.777778,5.555555,-5.888889,-2.115567,5
0.166667,0.888889,-4.333334,-2.075071,5
18,11.333333,-4,-1.797435,5
0.833333,18.777779,-18.555555,-2.182442,5
0.388889,14.333333,-10.111111,-2.117671,5
1,12.333333,-11.666667,-2.100671,5
0.055556,0,-1.111111,-2.094395,5
0.333333,4.666667,-6.666666,-2.035769,5
2.722222,12.444445,-11.555555,-2.170632,5
0.666667,13.777778,-10.111111,-2.117648,5
0.388889,6.555555,-7.888889,-2.121837,5
0.611111,26.444445,-21.555555,-2.227801,5
1.055556,0.888889,-5,-2.071242,5
0.444444,11.333333,-12.222222,-2.151625,5
0.944444,2.666667,-6.444445,-2.065342,5
0.166667,13.777778,-9.888889,-2.121175,5
0,0,0,0,5
0.055556,0,-0.888889,-2.094395,5
0.5,4.333334,-7.222222,-2.048717,5
1.222222,25.777779,-12,-2.236251,5
0.277778,16.88889,-13.666667,-2.178281,5
0.222222,0,-2.333333,-1.949167,5
2.111111,24.444445,-18.88889,-2.182018,5
9.277778,13.888889,-12.111111,-2.370613,5
0.333333,4.222222,-6.666666,-2.125516,5
0.777778,0.666667,-2.222222,-1.988202,5
0.722222,17.222223,-11.888889,-2.125693,5
0.833333,0.333333,-3,-2.013143,5
0.444445,10.555555,-11.888889,-2.162872,5
0.111111,0,-0.222222,-2.094395,5
0,0,0,0,5
0.722222,13.777778,-7.666666,-2.005139,5
0,0,0,0,5
0.222222,0.111111,-0.666667,-1.920944,5
0.444445,0.222222,-0.222222,-2.094395,5
0.722222,0.666667,-3.333333,-2.013143,5
0.611111,1.333333,-5.555555,-2.133095,5
2.5,12.111111,-10,-2.102722,5
0.333333,0,-3.111111,-2.094395,5
0,0,0,0,5
7.833334,9.111111,-11.888889,-2.172099,5
0,0,0,0,5
0,0,0,0,5
0.222222,0.111111,-1.222222,-1.999063,5
0.666667,1.444444,-4.666666,-2.075071,5
3.444445,1.888889,0.444444,-1.101394,5
1.611111,4.777778,9.888889,-0.004927,5
0.222222,6.333334,-10,-2.120265,5
0.388889,13.555555,-11.777778,-2.123611,5
0.166667,0.333333,-2.777778,-1.931332,5
1.166666,26.222221,-18.11111,-2.207158,5
0.944444,6.333334,-8.444445,-2.066916,5
0.222222,0.111111,-2.888889,-2.071242,5
0.055556,0,-1.555556,-2.094395,5
1.111112,22.333334,-19.11111,-2.21646,5
0.555556,3.888889,-5.777778,-1.987466,5
0,0,0,0,5
0.611111,0.111111,-1.222222,-2.007606,5
0.222222,0.666667,-2.555556,-1.997796,5
0.5,4.777778,-8.222222,-2.097293,5
2.222222,18.444445,-12,-2.177417,5
0.944445,0.555556,-3.111111,-2.042259,5
0.166667,0.333333,-2.333333,-2.065536,5
2.333333,14.555555,-10.777778,-2.102295,5
0,0,0,0,5
8.444445,20.777779,-20,-2.213033,5
0.444445,15.888889,-12.666667,-2.084893,5
0.277778,0.444444,-0.333333,-1.90427,5
0.666667,2.666667,-0.666667,-2.094395,5
0.611111,0.222222,-0.555556,-2.094395,5
3.277778,13.111111,-11.777778,-2.11184,5
0.777777,19.444445,-12.222222,-2.104978,5
2,0.888889,-2.777778,-2.094395,5
6.166666,13.444445,-12,-2.129746,5
0.333333,0,-0.555556,-2.094395,5
0.722222,1.666667,-5.333334,-2.071242,5
0.722222,2.666667,-7.111111,-2.073429,5
0.833333,4.222222,-7.555555,-2.175296,5
2.722222,1.888889,-4.444445,-2.208419,5
0.277778,1.888889,-4.777778,-2.058451,5
4.777778,11.444445,-10.888889,-2.175843,5
2.333333,3.555556,-7.111111,-2.057978,5
2.111111,11.666667,-9.555555,-2.127161,5
0.222222,15.333333,-13.111111,-2.160912,5
1.222222,6.333334,-8.222222,-2.142708,5
1.277778,0.777778,-1.555556,-1.959823,5
0.611111,0.111111,-1.222222,-2.007606,5
0.555556,11.666667,-14.111111,-2.142756,5
0.111111,0,-0.111111,-2.094395,5
0.166667,1.888889,-0.555556,-1.861154,5
3,4.666667,-6.777778,-2.047276,5
1.055556,10.444445,-13.555555,-2.137493,5
0.611111,1.333333,-5.555555,-2.133095,5
3.111111,42.555557,-13.333333,-1.996042,6
5.722222,42.77778,-16.555555,-2.014434,6
1.888889,53.88889,-19.88889,-2.043538,6
4.833334,39.444443,-13,-2.000118,6
1.944444,50,-20.88889,-2.088855,6
6.222221,28.777779,-10,-2.085272,6
14,38.22222,-18.666666,-2.384441,6
2.888889,52.11111,-21,-2.047766,6
2,42.333336,-13.222222,-1.940813,6
2.277779,42.444443,-11.555555,-1.982099,6
5.111111,51.88889,-20.88889,-2.030648,6
3.944445,46.88889,-21.333334,-2.116733,6
1.111111,52.555557,-20.333334,-2.047211,6
3.388888,36.555557,-11.444445,-1.992997,6
4.611111,53.444443,-21.88889,-2.079095,6
2.277778,43.11111,-15.888889,-2.021838,6
2.944444,43.11111,-13.555555,-1.998993,6
5.111111,51.88889,-20.88889,-2.030648,6
5.833333,42.22222,-13.111111,-1.986776,6
1.388889,49.88889,-22.222221,-2.069045,6
8.499999,28.555555,-12,-2.121237,6
2.611111,46.555557,-18.777779,-2.052546,6
3.833333,42.555557,-16.88889,-2.071876,6
9,38.333336,-12.111111,-1.998857,6
6.444444,49.88889,-19.11111,-2.062724,6
9.166667,27.333334,-8.777778,-2.217095,6
5.944443,39.22222,-21.777779,-2.162999,6
5.611111,48.11111,-19.666666,-2.045431,6
4.833334,52.22222,-20,-2.050575,6
3.444444,50.88889,-18.333334,-2.013524,6
4.444444,51,-17.444445,-1.997736,6
5.277778,47.666668,-17.88889,-2.033505,6
2.388888,48.88889,-20.666666,-2.048199,6
3.111111,41.333336,-11.777778,-1.937924,6
4.944445,44.11111,-17,-2.071221,6
2.055556,42.444443,-14,-1.986307,6
11.666667,39.22222,-19.333334,-2.391681,6
3,47.555557,-16.555555,-1.989221,6
3.833332,43.666668,-15.555555,-2.008719,6
3.222222,48.666668,-18.333334,-2.03737,6
1.833333,54.555557,-23.777779,-2.084935,6
16.444445,33.77778,-15.111111,-2.470153,6
9.777778,37.77778,-12.111111,-2.143718,6
9.166667,37.77778,-13,-2.126558,6
2,41.22222,-16.333334,-2.101377,6
15.72222,31.88889,-16,-2.549349,6
4.555556,42.555557,-17.333334,-2.06698,6
11.722221,22.88889,-9,-2.101002,6
12.944446,38.22222,-17.444445,-2.335371,6
5.111111,36.333336,-12.111111,-2.045201,6
5.111111,45.22222,-18.333334,-2.072616,6
4.333332,51.444443,-20.333334,-2.042514,6
2,46.88889,-17,-2.008008,6
2.222222,54,-23.222221,-2.109375,6
7.944443,28,-11.222222,-2.183125,6
2.222222,41.444443,-16.444445,-2.074616,6
2.277777,29.777779,-8.888889,-1.943038,6
9.444444,45.11111,-15.666667,-2.014102,6
17.666666,37.77778,-16.333334,-2.392741,6
3.611111,47.444443,-19.88889,-2.04172,6
6.388889,47.77778,-21.222221,-2.084754,6
2.444445,42.88889,-12.888889,-1.970398,6
4.944445,50.555557,-19,-2.034048,6
7.777778,22.444445,-5.222222,-1.858264,6
2.222222,54.11111,-19.777779,-2.048736,6
3.944445,49.88889,-17.333334,-2.015595,6
6.055555,50.88889,-19.11111,-2.02885,6
10.611111,28.333334,-8.777778,-2.215464,6
8,29.444445,-12,-2.103758,6
3.333333,53.77778,-21.555555,-2.044179,6
4.444444,44.77778,-17.444445,-2.059262,6
10.611111,28.333334,-8.777778,-2.215464,6
3.111111,42.444443,-15.111111,-2.006186,6
3.611111,30.444445,-10.444445,-2.001125,6
4.166666,49.666668,-18.333334,-1.99159,6
4.444445,43.666668,-17.222221,-2.054753,6
1.611111,43,-14.111111,-1.987599,6
2.055556,40.88889,-14.666667,-2.025133,6
3.444445,43.88889,-16.666666,-2.063864,6
3.166667,48.22222,-20.222221,-2.037351,6
5.722222,42.11111,-13,-1.964901,6
6.166667,51.333332,-21,-2.038177,6
2.222222,54,-23.222221,-2.109375,6
3.555555,50.666668,-18.222221,-1.992052,6
3.055555,43.11111,-12,-1.95277,6
1.555556,44.11111,-16.666666,-2.048697,6
9.222222,39.666668,-18.222221,-2.238293,6
9.888888,27.88889,-9.333333,-2.45058,6
5.777777,39.22222,-12.888889,-2.004988,6
2.444444,43.666668,-17.666666,-2.064277,6
3.611111,39.444443,-10.333333,-1.930196,6
2.777777,47.88889,-17.555555,-2.028618,6
3.999999,50.11111,-17.555555,-1.978495,6
2.5,26.88889,-11,-2.008381,6
12.388888,40.11111,-19.88889,-2.386671,6
2.333334,47.333332,-17.333334,-2.009615,6
10.499999,37.333336,-16.444445,-2.316506,6
4.111111,41.77778,-15.777778,-2.052705,6
6.666666,39.333336,-13.333333,-2.052453,6
2.888889,45.77778,-17,-2.03483,6
4.333334,48.77778,-20.222221,-2.024748,6
6.055555,44.333332,-13.222222,-2.028812,6
2.777777,37.666668,-9.888889,-1.904978,6
1.999999,43.444443,-15.555555,-2.00738,6
2.666667,29.444445,-12,-2.044277,6
3.777778,54.666668,-23.222221,-2.065948,6
3.777779,52.555557,-20.777779,-2.026586,6
4.944445,44.11111,-17,-2.071221,6
1.611111,43,-14.111111,-1.987599,6
5.944445,52.555557,-22.11111,-2.055457,6
3.055555,41.555557,-13.222222,-1.947472,6
3.444445,48.666668,-20.88889,-2.080206,6
2.944445,37.88889,-9.777778,-1.919167,6
1.000001,44,-14.333333,-1.98088,6
12.388889,20.333334,-7.444445,-2.01975,6
18.166666,37.444443,-16.333334,-2.51749,6
4.166667,50.666668,-20.222221,-2.020865,6
5.222221,46.77778,-19.777779,-2.075226,6
1.944443,43.333332,-14.555555,-1.99344,6
3.555556,41.22222,-15.222222,-2.039491,6
2.277778,43.11111,-15.888889,-2.021838,6
1.833335,42.666668,-16.88889,-2.063044,6
7.333333,27.88889,-8.333333,-2.021032,6
6.111111,51,-19,-2.112087,6
5.666666,50.77778,-19.333334,-2.035874,6
2,27.666666,-11.333333,-2.037982,6
3.388888,46.666668,-15.444445,-1.974959,6
2.944444,47.22222,-16.555555,-1.991701,6
4.444444,44.11111,-17.555555,-2.020895,6
2,43.444443,-16.222221,-2.043399,6
11.722221,22.88889,-9,-2.101002,6
18.666666,36.555557,-16.333334,-2.425324,6
2.833331,54.333332,-23.666666,-2.062286,6
11.5,36.333336,-15.333333,-2.198939,6
2.333333,48.555557,-18.333334,-2.039667,6
7.38889,26.555555,-9.444445,-2.014509,6
1.944444,42.555557,-13.888889,-1.958085,6
3.611111,30.444445,-10.444445,-2.001125,6
2.166668,37.555557,-20.444445,-2.113792,6
3.333334,44.11111,-16.11111,-2.044653,6
3.444444,48.333332,-17.222221,-2.001558,6
1.555556,43.333332,-14.555555,-1.97757,6
1.555555,36.666668,-19.11111,-2.102318,6
1.444445,53.555557,-20.666666,-2.041277,6
1.611111,43,-14.111111,-1.987599,6
4.833333,47.22222,-20.444445,-2.065663,6
5.055555,45.444443,-19.777779,-2.051636,6
5.222221,42.333336,-15.888889,-2.102536,6
2.222222,51.555557,-20.555555,-2.022148,6
3.555556,30.777779,-12.222222,-2.060122,6
5.222222,52.444443,-18.222221,-2.081891,6
3.277778,51.555557,-20.555555,-2.03548,6
5.555555,36.11111,-13.555555,-2.175826,6
13.944444,37.88889,-19,-2.494607,6
4.666666,49.444443,-19.333334,-2.040866,6
2.888889,52.11111,-21,-2.047766,6
2.611111,46.555557,-18.777779,-2.052546,6
1.5,43,-13.555555,-1.965703,6
2.999999,42.555557,-16.666666,-2.081095,6
2.5,39.444443,-13.888889,-2.016646,6
2.777777,43.555557,-14.111111,-1.96448,6
2.777777,39.555557,-14.777778,-2.010723,6
1.499999,52.88889,-20.444445,-2.060614,6
2.388889,40,-16.222221,-2.118572,6
3.222223,39.555557,-14.555555,-2.046998,6
1.833333,48.22222,-19,-2.053189,6
7.055556,45.666668,-15.555555,-2.080174,6
4.555556,47.666668,-19,-2.024321,6
4.833333,51,-18,-2.045943,6
14.166667,37.88889,-18.222221,-2.555683,6
3.777777,51.444443,-21.222221,-2.101326,6
2.611111,28.666666,-11.333333,-2.064273,6
1.666667,43.77778,-14.222222,-1.956005,6
10.499999,37.333336,-16.444445,-2.316506,6
2.388889,48.88889,-19.444445,-2.021784,6
3.833332,43.666668,-15.555555,-2.008719,6
3.277778,51.555557,-20.555555,-2.03548,6
18.888887,36.555557,-16.555555,-2.395213,6
3.000001,41.333336,-15.111111,-2.025942,6
5.444445,46.666668,-19,-2.040013,6
3.444444,46.22222,-19.666666,-2.052258,6
2.722223,46.77778,-16.88889,-2.004082,6
8.999999,37.88889,-18.11111,-2.282295,6
5.555555,36.11111,-13.555555,-2.175826,6
4.055555,53.444443,-20.777779,-2.037116,6
14.055556,37,-16.88889,-2.341198,6
1.388889,45.333332,-15.222222,-1.985899,6
8.999999,37.88889,-18.11111,-2.282295,6
5.5,42.555557,-14.333333,-1.974394,6
2.222221,49,-19.11111,-2.051056,6
8.333334,50.22222,-21.333334,-2.093746,6
2.5,43.88889,-14.333333,-2.007175,6
4.388889,39.22222,-16.222221,-2.016578,6
6.333334,48.333332,-22.222221,-2.094585,6
1.277779,55.666668,-21,-2.06802,6
13.388888,38.77778,-17.222221,-2.327482,6
5.611111,50.333332,-21.555555,-2.085934,6
11.5,38.555557,-16.444445,-2.395566,6
3.111112,29,-11,-2.04072,6
6.222222,48.88889,-18.777779,-2.04388,6
3.222223,53.666668,-20.333334,-2.042718,6
2.777777,50.22222,-19.333334,-2.038543,6
7.388889,55.444443,-22.555555,-2.070441,6
5.222221,46.77778,-19.777779,-2.075226,6
9.388888,28,-8.222222,-2.16033,6
7,35,-7.888889,-1.868277,6
3.500001,41.88889,-14.888889,-2.038956,6
2.999999,41.77778,-12.666667,-1.956023,6
1.555555,37.333336,-8.888889,-1.887731,6
2.111111,50.77778,-20.555555,-2.048058,6
3.000001,40.77778,-11.666667,-1.949088,6
4.611111,36.11111,-11.222222,-1.995801,6
6.611112,26.555555,-9.888889,-2.03822,6
2.333333,43.11111,-15.666667,-2.040515,6
2.666667,43.333332,-14,-1.95141,6
2.888887,53.555557,-22.777779,-2.05611,6
14.944444,37.444443,-18,-2.573635,6
4.666666,47.88889,-18.222221,-2.005196,6
6.055556,47.77778,-17.555555,-2.046535,6
1.444444,51.444443,-19.444445,-2.005956,6
1.666666,42.333336,-13.333333,-1.942662,6
18.777777,38,-16.444445,-2.388454,6
3.166667,43,-13.666667,-1.973221,6
9.111109,53.22222,-19.444445,-2.033605,6
5.5,46.22222,-15.666667,-1.988249,6
3.444445,50,-21.333334,-2.063776,6
4.055555,48.555557,-17.666666,-1.997577,6
4.111111,42.333336,-17.777779,-2.070717,6
2.555556,40.11111,-11.111111,-1.930048,6
5.388889,36.333336,-12.555555,-2.037568,6
3.055555,54,-21.666666,-2.074028,6
6.333334,28.222221,-8.444445,-1.970772,6
2.277777,29.777779,-8.888889,-1.943038,6
2.333333,30.333334,-11.555555,-2.036642,6
3.611111,30.444445,-10.444445,-2.001125,6
2.499999,48.555557,-15.111111,-1.958014,6
2.500001,53.555557,-20.222221,-2.034119,6
3.666667,40,-14.333333,-2.032929,6
3.611111,47.22222,-16.444445,-1.980348,6
2.500001,28.444445,-10.888889,-2.020042,6
2.111111,51.333332,-20.11111,-2.03348,6
4.555556,31,-12.444445,-2.0752,6
6.777777,40.666668,-16.88889,-2.105677,6
1.777777,41.666668,-14,-1.973056,6
2.166667,49.666668,-19.11111,-2.037372,6
5.222223,51.22222,-21.777779,-2.047053,6
3.111112,45.444443,-18.333334,-2.063353,6
6.222221,28.777779,-10,-2.085272,6
2.555556,52.77778,-18.777779,-2.018211,6
6.444445,52.11111,-21.11111,-2.112941,6
14.833333,32.333336,-15.888889,-2.316872,6
1.777778,40.444443,-14.333333,-2.038016,6
2.611111,43,-16.11111,-2.022274,6
3.777777,51.444443,-21.222221,-2.101326,6
2.500002,39,-10,-1.910677,6
4.333333,49,-17.777779,-2.021172,6
5.888889,25.555555,-8.555555,-1.954574,6
3.111111,42.444443,-15.111111,-2.006186,6
2.277778,52.333332,-21,-2.043617,6
2.277777,42.666668,-15.111111,-1.984565,6
4.444445,53.77778,-19.222221,-2.035894,6
5.833334,27.666666,-8.777778,-2.020345,6
11.777776,38.11111,-16.222221,-2.38829,6
4.5,28.222221,-8.777778,-2.022227,6
4.388889,40.333336,-15.777778,-2.047243,6
3.833334,42,-16.11111,-2.056734,6
14.833333,32.333336,-15.888889,-2.316872,6
2.055555,41.88889,-14.111111,-1.968511,6
7.444444,48,-18.333334,-2.164195,6
4.444444,44.11111,-17.555555,-2.020895,6
2.222222,54.11111,-19.777779,-2.048736,6
4.055555,42.77778,-17.333334,-2.065421,6
2.5,49.11111,-18,-2.015374,6
8.666666,26.666666,-7.666666,-2.217735,6
2.666667,41.666668,-15.111111,-1.998547,6
3.166667,53.555557,-19.88889,-2.020938,6
3.055555,41.555557,-13.222222,-1.947472,6
4.611112,52.77778,-22,-2.060549,6
13.166667,36.77778,-20.333334,-2.335837,6
1.277779,55.666668,-21,-2.06802,6
1.388889,47,-18,-2.079185,6
1.777777,41.666668,-14,-1.973056,6
6.222223,25.666666,-8.222222,-2.049148,6
2.444445,44.22222,-16,-2.008931,6
2.111111,37.77778,-9.888889,-1.917349,6
4.555555,51.555557,-19.333334,-2.102898,6
4.944445,53.88889,-21.88889,-2.054084,6
3.111111,42.555557,-13.333333,-1.996042,6
18.166666,37.444443,-16.333334,-2.51749,6
2.555555,41,-15.555555,-2.020234,6
7.166668,50,-21.222221,-2.05935,6
3.611111,43.77778,-14.888889,-1.995072,6
3.444444,46.22222,-19.666666,-2.052258,6
1.222222,51.77778,-20.777779,-2.073869,6
8.333332,29,-11.666667,-2.10084,6
5.111111,26.555555,-9.222222,-2.083566,6
2.555556,52.555557,-20.88889,-2.044563,6
4.166667,22.222221,-12.222222,2.524273,7
3.277778,27.555555,-9.444445,2.113918,7
0.944444,22.333334,-10.666667,2.350367,7
2.444444,18.555555,-9.777778,2.392487,7
1.166667,16.444445,-7.666666,2.194143,7
2.444444,15.888889,-5.777778,1.940832,7
0.444444,11.444445,-5.777778,2.10726,7
1.222222,19.555555,-10.888889,2.737074,7
1.5,11.222222,-6,2.122422,7
2,28.333334,-19.11111,2.864931,7
7.555555,13.777778,-7.222222,-3.015081,7
1.888889,17.444445,-9.555555,2.291847,7
1.444444,24.555555,-11.444445,2.413262,7
0.944444,24.666666,-13.111111,2.451836,7
1.777778,22.666666,-13.333333,2.471197,7
1.555556,17.444445,-10.555555,2.42875,7
0.888889,8.777778,-5.222222,2.193568,7
6.666666,19,-11.888889,2.91248,7
1.444444,13.777778,-8,2.192935,7
7.111111,19.555555,-2.444444,-1.755483,7
1.944445,16.333334,-7.555555,2.221276,7
1.222222,22.666666,-11.111111,2.386452,7
1.722223,33.444447,-14.777778,2.38935,7
0.888889,20.777779,-11.111111,2.462118,7
1.166667,17.11111,-8.666667,2.340618,7
2,24,-14.444445,2.47582,7
2.777777,29.666666,-16.11111,2.731134,7
0.611111,24.666666,-9,2.271693,7
2.055556,25.333334,-10.666667,2.126516,7
3.777777,22.222221,-11.111111,2.306678,7
3.666667,11.555555,-4.888889,2.09315,7
1.444445,19.222221,-9.222222,2.306884,7
1.5,16.11111,-8.222222,2.31952,7
0.666666,31.444445,-12.666667,2.302124,7
1.833333,24.555555,-11.111111,2.396771,7
4.722222,29.444445,-17.777779,2.561049,7
3.166667,7,-0.555556,1.756645,7
2.777778,15.888889,-8.888889,2.156779,7
2.666667,23.88889,-7.555555,2.189135,7
2.833333,20.11111,-8.777778,2.242196,7
1.666667,18.666668,-9,2.554965,7
3,27.222221,-12,2.453831,7
2.666667,27.555555,-9.222222,2.28263,7
2.888889,13.777778,-3.888889,1.908457,7
3.111111,18.555555,-9.222222,2.545329,7
3.388889,21.444445,-8.222222,2.266094,7
1.722222,23.333334,-16.444445,2.791674,7
0.611111,20.777779,-10.222222,2.391996,7
