@relation segment

@attribute Region-centroid-row numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
66,38,-3.222222,14.111111,-1.748546,4
77,53.11111,-16,35.333332,-2.030875,4
102,45.555557,-13.666667,32,-1.99488,4
133,18.666668,-4.666666,13,-1.90381,4
78,26.333334,-9.555555,21.444445,-2.017779,4
80,36.11111,-8.222222,21.444445,-1.942698,4
126,16.555555,-11,21.666666,-2.104102,4
19,38.77778,-21.555555,40.77778,-2.133676,4
64,54.22222,-25,48.333332,-2.118087,4
105,39.666668,-13.555555,31.777779,-1.996082,4
85,42.88889,-12.444445,31.222221,-1.95422,4
69,34,-0.888889,9.777778,-1.640134,4
76,36.77778,-18.88889,35.444443,-2.139002,4
48,37.555557,-9.888889,23.444445,-2.003259,4
121,47.22222,-20.333334,39.666668,-2.110233,4
73,38.88889,-5.111111,15.222222,-1.893495,4
25,39.88889,-15.777778,30.555555,-2.11881,4
65,52.77778,-19.11111,41.22222,-2.041901,4
98,46.333332,-15.888889,35.444443,-2.025773,4
107,44.88889,-10.777778,25.555555,-1.991445,4
162,7.555555,-6.111111,13.555555,-2.029312,4
137,37.333336,-2.888889,13.444445,-1.75799,4
128,46.333332,-20.777779,41.555557,-2.091927,4
125,53.77778,-25.11111,46.555557,-2.145045,4
88,58.88889,-28.11111,53.22222,-2.132027,4
111,29.777779,-11.333333,24.333334,-2.005742,4
95,41.333336,-11.888889,28.444445,-1.970802,4
120,44,-13.555555,29.777779,-2.035243,4
98,24.333334,-11.666667,25,-2.04294,4
125,37.444443,-18,35.333332,-2.096474,4
62,53.444443,-22.777779,45.555557,-2.093744,4
83,58.88889,-18.11111,40.22222,-2.027771,4
102,51.555557,-14.333333,34.333332,-1.985584,4
17,62.88889,-23.555555,48.444443,-2.075161,4
78,38.444443,-8.111111,24.222221,-1.886072,4
110,45.444443,-13.666667,29.333334,-2.032518,4
123,15.888889,-10.888889,21.11111,-2.115734,4
132,33.88889,-16.666666,31.333334,-2.129523,4
32,53.333332,-15.777778,34.22222,-2.042422,4
78,61.11111,-30.222221,56.11111,-2.145541,4
66,45.77778,-11.444445,28.88889,-1.961254,4
105,52.22222,-15.888889,35.11111,-2.032243,4
62,58.22222,-28,53.666668,-2.124459,4
123,46.333332,-14.444445,33.88889,-1.994105,4
111,25.11111,-12.444445,25.88889,-2.064723,4
87,27.444445,-10.444445,23.222221,-2.013382,4
15,60.666668,-28.88889,53.77778,-2.145323,4
135,40.444443,-19.11111,39.88889,-2.06346,4
111,52.444443,-20.88889,44.11111,-2.058,4
147,4.555555,-1.444444,6.555555,-1.584341,4
127,36,-8.222222,22.444445,-1.908348,4
96,59.88889,-18.11111,39.555557,-2.036336,4
21,59.11111,-19.666666,40,-2.072158,4
102,44.555557,-16.444445,37.88889,-2.009854,4
116,25,-13.333333,26.666666,-2.090781,4
125,58.555557,-15.444445,38.555557,-1.9632,4
104,48.77778,-20.555555,41.444443,-2.08549,4
111,55,-17.444445,39.22222,-2.014126,4
96,50.333332,-3.111111,17.555555,-1.720468,4
125,37.555557,-11.111111,26.88889,-1.973025,4
38,49.666668,-24,49,-2.078504,4
81,52,-22.666666,45,-2.09885,4
149,13.222222,-10.111111,20.88889,-2.069251,4
28,54.666668,-26.88889,50.11111,-2.144507,4
153,23.88889,-20,32.333332,-2.242741,4
73,38.77778,-14.222222,28.444445,-2.096415,4
108,52,-16.222221,34.444443,-2.053869,4
134,38.77778,-22.777779,40.555557,-2.175349,4
82,33.666668,-13,28.666666,-2.028043,4
158,6.111111,-4.333334,11.333333,-1.943449,4
159,4.666667,-4.555555,10.444445,-1.999443,4
124,47.88889,-14.333333,32,-2.017379,4
69,36.555557,0.666667,11.666667,-1.518761,4
15,61.77778,-27.222221,52.11111,-2.124981,4
104,16.88889,-10.333333,19,-2.150638,5
34,11.555555,-11,19.666666,-2.162383,5
107,24.777779,-13,22,-2.201495,5
137,1.444444,-4.666666,9.666667,-2.075071,5
91,11.333333,-10.333333,19.666666,-2.128465,5
152,2.333334,-2.777778,6.555555,-1.997796,5
114,26.222221,-18.11111,30.88889,-2.207158,5
140,2,-1.666667,5.333334,-1.853161,5
144,0,0,0,0,5
95,16.222223,-13.888889,25.777779,-2.146185,5
143,0,0,0,0,5
89,13.444445,-12,22.666666,-2.129746,5
93,10.444445,-13.555555,25.444445,-2.137493,5
131,0,-0.666667,1.333333,-2.094395,5
58,5.333334,-8.333333,17.333334,-2.068564,5
136,0.888889,-5.333334,10,-2.130339,5
110,6.333334,-10,19.333334,-2.120265,5
140,2.666667,-0.666667,1.333333,-2.094395,5
90,4.333334,-6.222222,14.777778,-1.989546,5
135,0,-0.444444,0.888889,-2.094395,5
134,5,-6.888889,12.777778,-2.138459,5
94,0.111111,-2.888889,6.111111,-2.071242,5
137,0.555556,-3,6.333334,-2.071242,5
116,0.333333,-3.888889,8.777778,-2.018925,5
114,21.777779,-14.444445,26.555555,-2.15274,5
67,0.333333,0.111111,1.111111,-1.512684,5
94,15.888889,-12.666667,25.666666,-2.084893,5
131,0.222222,-1.444444,3.222222,-2.056155,5
12,3.555556,-7.111111,15.222222,-2.057978,5
144,0,0,0,0,5
13,5.888889,-9.555555,19.777779,-2.074133,5
154,0.666667,-2.222222,5.444445,-1.988202,5
134,0.666667,-3.333333,7.666666,-2.013143,5
33,6.666666,-6.888889,13.111111,-2.056119,5
112,25.777779,-12.888889,22.11111,-2.200156,5
96,15.111111,-13.111111,26.555555,-2.086083,5
115,25.222221,-19.11111,31.88889,-2.218655,5
98,17.222223,-13.888889,26.777779,-2.118236,5
112,12.555555,-12.222222,23.11111,-2.133313,5
155,11.333333,-4,13,-1.797435,5
137,0.111111,-1.222222,3.111111,-2.007606,5
89,13.444445,-12,22.666666,-2.129746,5
110,24.444445,-18.88889,33.444443,-2.182018,5
12,8.222222,-9,18.666666,-2.064482,5
62,3.666667,-6.888889,15.111111,-2.034152,5
90,3.888889,-5.777778,13.888889,-1.987466,5
139,0,-3.888889,7.777778,-2.094395,5
111,25.777779,-12.555555,21.444445,-2.202667,5
34,11.555555,-11,19.666666,-2.162383,5
135,26.444445,-21.555555,35.77778,-2.227801,5
155,5.555555,-5.888889,11.111111,-2.115567,5
154,6.333334,-8.444445,15.555555,-2.066916,5
40,1,-0.111111,0.888889,-1.570796,5
109,18.333334,-10.222222,20.777779,-2.082762,5
91,19.555555,-18.88889,32.444443,-2.202425,5
94,0.111111,-2.888889,6.111111,-2.071242,5
138,1.444444,-5.222222,10.444445,-2.08783,5
134,22.333334,-19.11111,32.22222,-2.21646,5
133,3.444444,-5.111111,10.888889,-2.048,5
138,0,-1.111111,5.222222,-1.755017,5
148,0,-0.111111,0.222222,-2.094395,5
138,1,-4.666666,9.666667,-2.077816,5
135,1,-3.666667,9.333333,-1.958546,5
154,0,-0.222222,0.444444,-2.094395,5
152,0.777778,-1.111111,2.888889,-2.007351,5
145,0,0,0,0,5
145,2.111111,-3.222222,7.111111,-2.036506,5
135,22.11111,-18.666666,31.666666,-2.211986,5
133,0.111111,-1.222222,3.111111,-1.999063,5
144,0.111111,-1.111111,2.888889,-1.986938,5
144,0,0,0,0,5
105,13.111111,-7.555555,13.777778,-2.161571,5
144,0.444444,-0.333333,1,-1.90427,5
89,0.555556,-3.111111,6.888889,-2.042259,5
137,0.111111,-1.222222,3.111111,-2.007606,5
134,0.666667,-3.333333,7.666666,-2.013143,5
90,15.777778,-13.444445,26.555555,-2.101515,5
88,4.666667,-6.666666,14.666667,-2.035769,5
141,0,-0.111111,0.222222,-2.094395,5
141,0,-0.111111,0.222222,-2.094395,5
154,4.777778,9.888889,-5.111111,-0.004927,5
134,0.333333,-3,7,-2.013143,5
62,3.777778,-7,15,-2.048717,5
62,3.666667,-6.888889,15.111111,-2.034152,5
152,0,0,0,0,5
61,4.222222,-7.666666,16,-2.068204,5
135,0,-2.333333,4.666666,-2.094395,5
89,0,0,0,0,5
92,11.888889,-11.222222,21.777779,-2.113273,5
134,0.666667,-2.555556,6.111111,-1.997796,5
139,0,-1.444444,5.555555,-1.803071,5
153,0,-1.111111,2.222222,-2.094395,5
34,10.555555,-11.888889,21.444445,-2.162872,5
137,0,-4.111111,8.222222,-2.094395,5
86,8,-13.333333,25.333334,-2.128362,5
36,5.111111,-8.777778,17.222221,-2.107303,5
138,9.111111,-11.888889,21.11111,-2.172099,5
136,4.222222,-7.555555,13.444445,-2.175296,5
91,3.666667,-4.333334,11.333333,-1.93491,5
134,0,-1.555556,3.111111,-2.094395,5
93,15.666667,-14.333333,27,-2.136215,5
86,13.555555,-11.777778,22.555555,-2.123611,5
94,6.222222,-9.666667,18.333334,-2.12934,5
142,0,-0.333333,0.666667,-2.094395,5
92,13.111111,-13.111111,25.555555,-2.11184,5
141,0,0,0,0,5
115,0.333333,-2.333333,5,-2.065536,5
153,0,0,0,0,5
154,0.222222,-0.888889,2.444444,-1.919639,5
155,6.666666,-6.222222,12.444445,-2.079296,5
90,18.777779,-18.555555,32.77778,-2.182442,5
83,6.666666,-11.666667,21.333334,-2.150257,5
148,0,0,0,0,5
131,0.111111,-2,6.333334,-1.871048,5
141,0,-0.222222,0.444444,-2.094395,5
113,18.777779,-10.444445,18.88889,-2.163633,5
93,16.555555,-12.777778,25.88889,-2.086083,5
109,26.333334,-13.888889,23.11111,-2.226161,5
152,0,0,0,0,5
133,6.666666,-10.888889,20.444445,-2.138743,5
85,15.333333,-13.111111,23.88889,-2.160912,5
141,0,0,0,0,5
136,0.666667,-4.222222,8.444445,-2.094395,5
147,0,0,0,0,5
148,0,0,0,0,5
141,3,-5.555555,11.444445,-2.075071,5
140,1.222222,-3.777778,9.222222,-1.985769,5
12,3.555556,-7.111111,15.222222,-2.057978,5
133,1.888889,-4.444445,6.888889,-2.208419,5
129,0,0,0,0,5
41,0.333333,-0.444444,1.555556,-1.84512,5
154,4.333334,-6.444445,12.888889,-2.087985,5
61,6.111111,-8.666667,16.666666,-2.121837,5
149,0,0,0,0,5
86,4.555555,-6.111111,12.555555,-2.054475,5
145,0,0,0,0,5
89,14.222222,-12,23.333334,-2.113032,5
63,6.555555,-7.888889,15.111111,-2.121837,5
94,15.666667,-12.777778,25.88889,-2.084255,5
152,0.333333,-1.333333,2.666667,-2.094395,5
133,0,-0.888889,1.777778,-2.094395,5
91,8.222222,-13.777778,25.555555,-2.147571,5
134,1.333333,-5.555555,10.444445,-2.133095,5
149,0,0,0,0,5
108,20.666668,-11.111111,20.222221,-2.154391,5
111,12.333333,-11.666667,23,-2.100671,5
97,15.666667,-12.777778,24.555555,-2.121346,5
110,28.333334,-13.222222,23.11111,-2.187242,5
152,0.777778,-1.222222,3.111111,-2.000272,5
116,19.444445,-12.222222,24.11111,-2.104978,5
135,0,-1.444444,5.222222,-1.822214,5
144,0,0,0,0,5
40,0,0,0,0,5
117,13.777778,-7.666666,17.666666,-2.005139,5
89,2.666667,-6.444445,13.555555,-2.065342,5
116,26.666666,-12.444445,21.88889,-2.177507,5
144,0,0,0,0,5
154,0,-1.444444,3.555556,-2.01751,5
135,0.888889,-4.222222,8.111111,-2.110974,5
120,18.444445,-12,21.333334,-2.177417,5
106,14.333333,-10.111111,19.555555,-2.117671,5
134,0,-3.111111,6.222222,-2.094395,5
68,4.666667,-3.666667,10.333333,-1.780255,5
116,18.444445,-12.222222,22.777779,-2.144778,5
30,4.666667,-6.777778,13.888889,-2.047276,5
153,0,0,0,0,5
115,0.333333,-2.333333,5,-2.065536,5
104,16.222223,-7.555555,14.444445,-2.113918,5
83,14.444445,-14.666667,26,-2.178321,5
140,0,-0.777778,1.555556,-2.094395,5
30,6.222222,-7.111111,13.888889,-2.05997,5
68,1.888889,-0.555556,1.777778,-1.861154,5
142,0.888889,-2.777778,5.555555,-2.094395,5
154,0,-0.222222,0.444444,-2.094395,5
92,7.222222,-8.555555,16.777779,-2.096705,5
140,0.444444,-0.777778,2.555556,-1.838877,5
137,0,-2.444444,5.222222,-2.056155,5
94,11.666667,-14.111111,25.222221,-2.142756,5
88,8.111112,-14.111111,26.555555,-2.136677,5
95,5.333334,-2.555556,9.444445,-1.749258,5
64,5.333334,-5.666666,13.666667,-1.965246,5
90,7.555555,-7.444445,14.888889,-2.067026,5
152,0,0,0,0,5
150,0,0,0,0,5
130,0.777778,-1.555556,4.111111,-1.959823,5
105,19.444445,-10.777778,20.555555,-2.125548,5
145,0,0,0,0,5
141,0,-2.333333,4.666666,-2.094395,5
155,5.555555,-5.888889,11.111111,-2.115567,5
145,0,0,0,0,5
140,0.222222,-0.555556,1.111111,-2.094395,5
39,6.888889,-6.555555,14.444445,-2.036228,5
129,1.888889,0.444444,0.777778,-1.101394,5
90,13.222222,-11.888889,22.777779,-2.12273,5
115,20,-10.555555,19.444445,-2.14867,5
94,17,-13.666667,27,-2.100966,5
90,2.666667,-7.111111,14.555555,-2.073429,5
147,0.222222,-0.222222,0.444444,-2.094395,5
62,3.777778,-7,15,-2.048717,5
38,11.222222,-13,22.666666,-2.193098,5
41,0.333333,-0.444444,1.555556,-1.84512,5
104,16.555555,-10.222222,19.444445,-2.128231,5
93,0,0,0,0,5
63,3.666667,-6.222222,13.444445,-2.04457,5
133,0,-1.111111,2.222222,-2.094395,5
116,13.777778,-9.888889,19.11111,-2.121175,5
111,16.222223,-11.333333,20.666666,-2.153719,5
112,27,-22.222221,36.11111,-2.244772,5
107,12.666667,-14.888889,27.11111,-2.159464,5
133,3.444444,-5.111111,10.888889,-2.048,5
82,12.444445,-11.555555,20.777779,-2.170632,5
86,16.88889,-13.666667,24.333334,-2.178281,5
65,6.333334,-8.444445,16.222221,-2.121878,5
113,27.11111,-22,36,-2.238803,5
148,1,-2,4.333334,-2.04515,5
58,5.333334,-8.333333,17.333334,-2.068564,5
114,12.444445,-13,24,-2.149073,5
61,4.111111,-7,15.333333,-2.039459,5
152,0,0,0,0,5
154,0.222222,-0.555556,1.777778,-1.861154,5
95,1.777778,-0.111111,1.222222,-1.628908,5
114,24.11111,-12.555555,21.777779,-2.196423,5
153,3.222222,-1.111111,1.555556,-2.221716,5
104,16.88889,-10.333333,19,-2.150638,5
105,23.666666,-12.555555,21.777779,-2.192406,5
119,24.88889,-18.777779,32.555557,-2.187781,5
108,13.777778,-10.111111,19.555555,-2.117648,5
154,0,-0.777778,1.555556,-2.094395,5
138,0,-2.333333,6,-1.949167,5
80,12.444445,-11.888889,22.11111,-2.142269,5
138,1.666667,-5.333334,11,-2.071242,5
113,25.777779,-12,19.666666,-2.236251,5
89,10.333334,-12,23.666666,-2.107311,5
135,0.777778,-3.222222,8.111111,-1.972186,5
94,11.444445,-15.222222,27.777779,-2.159466,5
154,1,-0.888889,3.444444,-1.905927,5
145,0.111111,-0.666667,2,-1.920944,5
153,6.222222,-9,15.333333,-2.14389,5
110,28.333334,-13.222222,23.11111,-2.187242,5
110,2.444444,-4.333334,9.666667,-2.021228,5
135,0,-1.444444,2.888889,-2.094395,5
137,1.888889,-4.777778,10.222222,-2.058451,5
135,0.111111,-1.888889,5.777778,-1.880724,5
140,3.555556,-5.666666,11.666667,-2.072268,5
84,13.666667,-12.555555,23.11111,-2.152852,5
155,6.222222,-7.111111,13.222222,-2.147622,5
87,7.222222,-13.444445,25.222221,-2.138617,5
130,0,0,0,0,5
141,0,-1.111111,3.222222,-1.921217,5
139,2.111111,-6.888889,13.111111,-2.127586,5
133,0,-1.777778,3.555556,-2.094395,5
58,6,-8.555555,17.11111,-2.085342,5
142,0,-3.333333,7,-2.056155,5
154,2.666667,-5.222222,10.111111,-2.095813,5
93,10.444445,-13.555555,25.444445,-2.137493,5
93,0.888889,-4.333334,9,-2.075071,5
89,13.111111,-11.777778,22.88889,-2.11184,5
135,0.333333,-2.777778,7.555555,-1.931332,5
84,19.777779,-13.777778,24.222221,-2.184862,5
131,0,0,0,0,5
83,13.444445,-12.555555,23.444445,-2.143761,5
134,0.888889,-5,10.333333,-2.071242,5
89,18,-18.666666,32.666668,-2.188149,5
113,26.11111,-13.333333,23,-2.199825,5
64,3.111111,-6.111111,13.888889,-2.015428,5
152,0,0,0,0,5
88,19.444445,-12.333333,21,-2.20829,5
150,0,0,0,0,5
89,14.555555,-10.777778,21.222221,-2.102295,5
86,8.111112,-13.666667,26.333334,-2.120153,5
80,11.777778,-9.444445,17.555555,-2.138901,5
143,0,-1.333333,3.333333,-1.986938,5
144,0,0,0,0,5
118,16.11111,-11.555555,21.444445,-2.14718,5
131,0.666667,-1.888889,4.111111,-2.051344,5
36,0,0,0,0,5
145,0.111111,-0.666667,2,-1.920944,5
84,13.555555,-12.333333,23,-2.143897,5
119,6.333334,-8.222222,15.111111,-2.142708,5
31,8.888889,-8.777778,15.888889,-2.171949,5
133,0.111111,-1.666667,6,-1.822563,5
62,0,0,0,0,5
111,25.777779,-12.555555,21.444445,-2.202667,5
152,0.777778,-1.111111,2.888889,-2.007351,5
57,13.888889,-12.111111,16.555555,-2.370613,5
35,10.888889,-9.444445,17.222221,-2.153332,5
155,8.555555,-10.555555,18.777779,-2.140531,5
89,6,-6.333334,13.666667,-2.043884,5
137,20.777779,-20,33.666668,-2.213033,5
93,13.444445,-14.111111,27.555555,-2.110457,5
113,17.222223,-11.888889,22.777779,-2.125693,5
136,0.888889,-4.666666,9.666667,-2.071242,5
95,5.333334,-2.555556,9.444445,-1.749258,5
135,4.222222,-6.666666,12.666667,-2.125516,5
113,17.222223,-11.888889,22.777779,-2.125693,5
147,0,0,0,0,5
92,8.111112,-13.555555,25.444445,-2.137851,5
187,41.555557,-13.222222,34.11111,-1.947472,6
196,44.77778,-17.444445,36.555557,-2.059262,6
191,53.555557,-20.666666,45,-2.041277,6
189,20.333334,-7.444445,17.222221,-2.01975,6
204,50.22222,-19.333334,42.333332,-2.038543,6
182,37.88889,-9.777778,26.88889,-1.919167,6
191,53.555557,-22.777779,48.22222,-2.05611,6
190,43,-14.111111,33.555557,-1.987599,6
190,44.11111,-16.666666,35.666668,-2.048697,6
177,43.77778,-14.222222,36.11111,-1.956005,6
182,30.444445,-10.444445,23.88889,-2.001125,6
161,36.333336,-15.333333,27.666666,-2.198939,6
184,28.333334,-8.777778,18.88889,-2.215464,6
163,37.77778,-16.333334,24.333334,-2.392741,6
194,53.666668,-20.333334,44,-2.042718,6
195,42,-16.11111,33.88889,-2.056734,6
200,52.555557,-20.777779,46.22222,-2.026586,6
189,28.666666,-11.333333,23.666666,-2.064273,6
189,22.88889,-9,19.666666,-2.101002,6
181,48.22222,-19,40.333332,-2.053189,6
182,29.777779,-8.888889,23.11111,-1.943038,6
173,47.444443,-19.88889,43.11111,-2.04172,6
196,43.666668,-17.222221,36.444443,-2.054753,6
192,40.333336,-15.777778,33.88889,-2.047243,6
194,52.11111,-21.11111,41.22222,-2.112941,6
161,37.88889,-18.11111,30.555555,-2.282295,6
188,53.444443,-21.88889,44.77778,-2.079095,6
188,43.333332,-14.555555,34.444443,-1.99344,6
190,46.555557,-18.777779,39.88889,-2.052546,6
196,54.11111,-19.777779,42.22222,-2.048736,6
186,42.333336,-13.222222,34.77778,-1.940813,6
180,27.88889,-8.333333,19,-2.021032,6
176,43,-13.555555,33.77778,-1.965703,6
189,53.77778,-19.222221,42.11111,-2.035894,6
187,47.333332,-17.333334,39.666668,-2.009615,6
180,42.555557,-13.333333,31.333334,-1.996042,6
191,54.666668,-23.222221,48.444443,-2.065948,6
182,50.11111,-17.555555,42.444443,-1.978495,6
195,41.77778,-15.777778,33.555557,-2.052705,6
161,38.22222,-18.11111,28.88889,-2.338974,6
193,54.555557,-23.777779,48.22222,-2.084935,6
160,36.666668,-19.11111,37.555557,-2.102318,6
195,53.555557,-19.88889,44.444443,-2.020938,6
186,42.555557,-13.888889,35.11111,-1.958085,6
187,51.333332,-20.11111,44.22222,-2.03348,6
180,53.77778,-21.555555,46.444443,-2.044179,6
205,44.11111,-16.11111,34.555557,-2.044653,6
202,53.88889,-19.88889,43.11111,-2.043538,6
189,51.444443,-19.444445,44.88889,-2.005956,6
188,43.444443,-15.555555,35.77778,-2.00738,6
189,25.555555,-8.555555,20.777779,-1.954574,6
188,26.666666,-9.666667,22,-2.016443,6
175,29,-12,24,-2.091209,6
190,26.88889,-11,25.333334,-2.008381,6
163,38,-16.444445,24.555555,-2.388454,6
198,42.333336,-17.777779,36.88889,-2.070717,6
189,29.444445,-12,26,-2.044277,6
193,52.11111,-21,45,-2.047766,6
190,43,-14.111111,33.555557,-1.987599,6
172,39.333336,-13.333333,29.666666,-2.052453,6
186,41.88889,-14.111111,34.88889,-1.968511,6
190,40.88889,-14.666667,32.666668,-2.025133,6
200,49,-17.777779,39.88889,-2.021172,6
194,42.555557,-16.88889,35.11111,-2.071876,6
186,41.77778,-12.666667,32,-1.956023,6
200,46.88889,-21.333334,41.333332,-2.116733,6
210,44.11111,-17.555555,39.11111,-2.020895,6
162,39.22222,-19.333334,31.333334,-2.391681,6
178,29.444445,-12,24.666666,-2.103758,6
182,48.333332,-17.222221,39.77778,-2.001558,6
163,37.444443,-16.333334,24,-2.51749,6
200,49.11111,-18,40.666668,-2.015374,6
196,41.22222,-15.222222,33.11111,-2.039491,6
173,48.88889,-20.666666,44.333332,-2.048199,6
196,55.444443,-22.555555,46.77778,-2.070441,6
187,52.88889,-20.333334,43,-2.058211,6
182,47.555557,-16.555555,39.11111,-1.989221,6
185,41.333336,-11.777778,31.222221,-1.937924,6
180,42.555557,-13.333333,31.333334,-1.996042,6
195,41.22222,-16.333334,32.333332,-2.101377,6
193,36.11111,-11.222222,26.444445,-1.995801,6
162,37.88889,-19,29.333334,-2.494607,6
179,42.88889,-12.888889,31.777779,-1.970398,6
194,52.77778,-22,46,-2.060549,6
185,42.444443,-15.111111,34.88889,-2.006186,6
194,39.555557,-14.555555,31.11111,-2.046998,6
180,27.333334,-8.777778,17.88889,-2.217095,6
163,36.555557,-16.555555,24.777779,-2.395213,6
160,36.77778,-20.333334,32.666668,-2.335837,6
183,45.333332,-15.555555,37.444443,-1.981911,6
196,41.88889,-15.333333,33,-2.045996,6
161,36.333336,-15.333333,27.666666,-2.198939,6
189,43,-13.666667,33.666668,-1.973221,6
193,42.77778,-17.333334,36.333332,-2.065421,6
189,25.666666,-8.222222,18.444445,-2.049148,6
182,37.77778,-9.888889,27.11111,-1.917349,6
184,48.555557,-15.111111,38.22222,-1.958014,6
197,55.666668,-21,43.666668,-2.06802,6
185,49,-19.11111,40.88889,-2.051056,6
196,43.88889,-16.666666,34.666668,-2.063864,6
183,37.333336,-8.888889,26.444445,-1.887731,6
188,26.555555,-9.222222,19.444445,-2.083566,6
194,53.22222,-19.444445,42.22222,-2.033605,6
185,27.88889,-9.333333,18.333334,-2.45058,6
187,41.666668,-15.111111,35.22222,-1.998547,6
173,38.333336,-12.111111,27.88889,-1.998857,6
182,47.22222,-16.444445,39.555557,-1.980348,6
195,41.77778,-15.777778,33.555557,-2.052705,6
196,47,-18,37,-2.079185,6
186,42.555557,-14.333333,35,-1.974394,6
189,27.666666,-11.333333,24.666666,-2.037982,6
183,28.222221,-8.444445,20.555555,-1.970772,6
193,36.555557,-11.444445,26.88889,-1.992997,6
199,49.444443,-19.333334,42,-2.040866,6
161,38.11111,-16.222221,27.777779,-2.38829,6
184,28,-8.222222,17.777779,-2.16033,6
189,51.444443,-21.222221,42.11111,-2.101326,6
176,46.22222,-19.666666,42,-2.052258,6
171,39.555557,-14.777778,33.88889,-2.010723,6
194,36.333336,-12.111111,26.222221,-2.045201,6
201,51.444443,-20.333334,44,-2.042514,6
193,39.444443,-13,30.333334,-2.000118,6
163,38.22222,-18.666666,29,-2.384441,6
162,40.11111,-19.88889,31.777779,-2.386671,6
196,41.444443,-16.444445,33.88889,-2.074616,6
196,45.555557,-16.777779,37.555557,-2.022599,6
178,42.333336,-15.888889,32.77778,-2.102536,6
184,42.22222,-13.111111,31.222221,-1.986776,6
182,30.444445,-10.444445,23.88889,-2.001125,6
194,52.444443,-18.222221,37.77778,-2.081891,6
200,48.666668,-20.88889,42.77778,-2.080206,6
182,39,-10,28,-1.910677,6
197,43.444443,-16.222221,35.11111,-2.043399,6
189,50.77778,-20.555555,44.11111,-2.048058,6
181,50.666668,-20.222221,45.444443,-2.020865,6
190,25.88889,-10.555555,21.777779,-2.160658,6
190,28.444445,-10.888889,24.444445,-2.020042,6
187,51.333332,-20.11111,44.22222,-2.03348,6
165,33.77778,-15.111111,21.222221,-2.470153,6
193,36.555557,-11.444445,26.88889,-1.992997,6
182,37.666668,-9.888889,27.777779,-1.904978,6
194,43.11111,-15.888889,35.77778,-2.021838,6
176,48.88889,-19.444445,43.555557,-2.021784,6
191,54.333332,-23.666666,49.666668,-2.062286,6
187,50.88889,-18.333334,41.666668,-2.013524,6
186,30.777779,-12.222222,25.777779,-2.060122,6
201,53.555557,-20.222221,44.444443,-2.034119,6
191,43.11111,-15.666667,34,-2.040515,6
186,46.22222,-15.666667,37.333332,-1.988249,6
180,43.666668,-15.555555,35.77778,-2.008719,6
200,50.88889,-19.11111,42.22222,-2.02885,6
162,37,-16.88889,26.777779,-2.341198,6
192,48,-18.333334,34.666668,-2.164195,6
185,42.444443,-11.555555,28.11111,-1.982099,6
181,40.77778,-11.666667,30,-1.949088,6
203,47.77778,-17.555555,37.77778,-2.046535,6
163,36.555557,-16.333334,25,-2.425324,6
176,43.333332,-14.555555,35.444443,-1.97757,6
198,52.22222,-20,42.666668,-2.050575,6
208,48.333332,-22.222221,44.11111,-2.094585,6
189,27.666666,-8.777778,19.88889,-2.020345,6
191,51.555557,-20.555555,45.11111,-2.03548,6
162,37.88889,-18.222221,27.444445,-2.555683,6
161,37.333336,-16.444445,28.88889,-2.316506,6
185,43.11111,-12,30.666666,-1.95277,6
189,22.88889,-9,19.666666,-2.101002,6
183,48.555557,-17.666666,41,-1.997577,6
195,41.88889,-14.888889,32.444443,-2.038956,6
206,50.333332,-21.555555,43.444443,-2.085934,6
186,47.88889,-17.555555,38.77778,-2.028618,6
187,41.555557,-13.222222,34.11111,-1.947472,6
161,37.333336,-16.444445,28.88889,-2.316506,6
200,40.444443,-14.333333,31.333334,-2.038016,6
186,30.333334,-11.555555,25.444445,-2.036642,6
193,54,-23.222221,45.444443,-2.109375,6
180,51.555557,-20.555555,46.11111,-2.022148,6
162,37.444443,-18,27,-2.573635,6
187,50,-16.333334,40.333332,-1.966671,6
197,44.11111,-17,35.666668,-2.071221,6
191,52.11111,-23.444445,47.88889,-2.077651,6
176,46.22222,-19.666666,42,-2.052258,6
182,26.666666,-7.666666,17,-2.217735,6
188,26.555555,-9.222222,19.444445,-2.083566,6
177,28.555555,-12,23.666666,-2.121237,6
196,54.11111,-19.777779,42.22222,-2.048736,6
192,41,-15.555555,35.11111,-2.020234,6
200,47.22222,-20.444445,42.88889,-2.065663,6
182,35,-7.888889,22.444445,-1.868277,6
197,47.666668,-17.88889,39.444443,-2.033505,6
188,53,-18.444445,43.22222,-1.997746,6
194,43.666668,-17.666666,37,-2.064277,6
195,40,-16.222221,31.444445,-2.118572,6
188,42.666668,-15.111111,36.22222,-1.984565,6
181,36.444443,-10.444445,24.88889,-1.998368,6
190,46.555557,-18.777779,39.88889,-2.052546,6
190,45.77778,-17,37.333332,-2.03483,6
209,42.555557,-17.333334,36,-2.06698,6
184,43.555557,-14.111111,35.22222,-1.96448,6
159,31.88889,-16,27.666666,-2.549349,6
177,41.666668,-12.555555,32.77778,-1.940423,6
210,44.11111,-17.555555,39.11111,-2.020895,6
182,29.777779,-8.888889,23.11111,-1.943038,6
160,39.22222,-21.777779,39.555557,-2.162999,6
189,51.444443,-21.222221,42.11111,-2.101326,6
194,43.11111,-15.888889,35.77778,-2.021838,6
