@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vegde-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
100,0,0,1.440741,6.074074,2.777778,-9.888889,-6.555555,3
138,0,0.222222,3.879672,16.518518,9.888889,-19.88889,-4.888889,3
85,0,0,2.942033,4.074074,2.111111,-5.888889,-2.222222,3
102,0,0,0.507407,2.888889,0.666667,-6.666666,-3.666667,3
139,0,0,0.077778,0.444444,0,-1.333333,-1.333333,3
131,0,0,0.807373,0.740741,0.222222,-1.555556,-1.555556,3
88,0.111111,0,0.607407,5.259259,1.555556,-11.111111,-3.444444,3
132,0,0,0.344265,1.296296,0,-3.888889,-2.555556,3
121,0.111111,0,0.843274,3.407408,1.111111,-6.888889,-0.888889,3
137,0,0,0.018519,0.259259,0,-0.777778,-0.777778,3
139,0,0,1.773259,18.074074,16,-6.222222,-7.222222,3
95,0,0,1.040741,3.148148,0.777778,-7.111111,-5.777778,3
87,0,0,1.962613,2.925926,1.222222,-5.111111,-3.111111,3
133,0,0,0,0,0,0,0,3
129,0,0,0.077778,0.518518,0,-1.555556,-1.555556,3
122,0,0,2.029414,20.148148,14.222222,-17.777779,-15.111111,3
102,0,0.111111,374.5964,44.037037,37.444443,-19.777779,-6.111111,3
115,0,0,3.10555,26.037037,18.444445,-22.777779,-16.11111,3
102,0,0,73.7963,14.37037,10.111111,-12.777778,-4.777778,3
92,0,0.111111,4.63641,12.666667,8.777778,-11.666667,-6.333334,3
106,0,0,3.544443,3.666667,1,-8,-4.666666,3
142,0,0,1.377061,3.851852,1.666667,-6.555555,-3.555556,3
145,0,0.111111,4.534641,13.444445,9.888889,-10.666667,-9.333333,3
132,0,0,0.02963,0.37037,0,-1.111111,-1.111111,3
123,0,0,0.996296,1.481481,0.222222,-3.777778,-2.777778,3
136,0,0,3.708349,15.518518,9,-19.555555,-9.888889,3
144,0,0,0.074074,2.518518,0.111111,-7.222222,-4.888889,3
134,0,0,0.018519,0.037037,0,-0.111111,-0.111111,3
126,0,0,0.311111,1.407407,0,-4.222222,-2.555556,3
135,0,0,0.118519,0.222222,0,-0.666667,-0.666667,3
125,0,0,0.827759,1.777778,0.444444,-4,-2.333333,3
120,0,0,1.274074,1.333333,0.111111,-3.666667,-2.333333,3
101,0,0.111111,27.97407,10.185185,5.777778,-13.222222,-2.888889,3
125,0,0,0.222222,3.925926,1.555556,-7.111111,-4.444445,3
81,0,0.111111,8.740745,12.481482,7.666666,-14.444445,-4.777778,3
136,0,0,1.096296,1.111111,0.111111,-3,-2.666667,3
105,0,0,15.662961,4.148148,1.666667,-7.444445,-5.111111,3
129,0,0,0.077778,0.518518,0,-1.555556,-1.555556,3
142,0,0,0.651852,0.555556,0.111111,-1.333333,-1,3
126,0,0,0.712325,2.777778,0.555556,-6.666666,-0.666667,3
96,0,0,1.511111,6.296296,2.666667,-10.888889,-5.888889,3
79,0,0,40.862957,32.77778,24.333334,-25.333334,-13.666667,3
118,0,0,0.151852,0.703704,0,-2.111111,-1.777778,3
122,0,0.111111,64.95186,6.62963,3.333333,-9.888889,-4.222222,3
96,0,0,3.6,3.777778,1,-8.333333,-4.333334,3
141,0,0,1.351853,3.259259,0.444444,-8.444445,-4.777778,3
121,0.111111,0,0.843274,3.407408,1.111111,-6.888889,-0.888889,3
88,0,0,1.366667,3.296296,0.666667,-7.888889,-5.222222,3
85,0,0,4.418521,8.185185,3.555556,-13.888889,-6.222222,3
119,0,0,0.088889,1.444444,0,-4.333334,-4,3
108,0,0,0.64693,1.851852,0.555556,-3.888889,-0.555556,3
125,0,0,0.471405,16.407408,12.444445,-11.888889,-9.888889,3
99,0,0,0.82963,2.037037,0.111111,-5.777778,-4.777778,3
89,0,0,0.340741,2.296296,0.111111,-6.555555,-5.888889,3
76,0,0,0.918519,8.259259,3.777778,-13.444445,-1.777778,3
81,0,0.111111,8.740745,12.481482,7.666666,-14.444445,-4.777778,3
82,0,0,41.288895,8.481482,4.333334,-12.444445,-5.777778,3
116,0,0,0.854184,18.74074,11.777778,-20.88889,-11.555555,3
80,0.111111,0,4.3,7.074074,2.888889,-12.555555,-3.555556,3
98,0,0,0.611616,2.037037,0.555556,-4.444445,-0.111111,3
91,0,0,6.462962,6.259259,2.444444,-11.444445,-6.111111,3
125,0,0,0.222222,3.925926,1.555556,-7.111111,-4.444445,3
107,0,0,0.720082,22.555555,13,-28.666666,-11.666667,3
137,0,0.111111,18.685184,5,2.555556,-7.333334,-4.666666,3
145,0,0,1.674074,2.074074,0.666667,-4.222222,-0.222222,3
134,0,0,3.155556,6.185185,2.222222,-11.888889,-3.888889,3
112,0.111111,0,1.377778,3.814815,1.111111,-8.111111,-2.111111,3
133,0,0,0.172133,0.962963,0,-2.888889,-2.555556,3
99,0,0,0.82963,2.037037,0.111111,-5.777778,-4.777778,3
110,0,0,0.211111,1.814815,0.111111,-5.111111,-4.111111,3
96,0,0,13.277781,5.222222,2.111111,-9.333333,-4.333334,3
111,0,0,0.240741,1.333333,0,-4,-4,3
103,0,0,2.12568,3.851852,1.888889,-5.888889,-1.222222,3
145,0,0,0.196296,0.851852,0.333333,-1.555556,-0.222222,3
139,0,0,0.516398,0.666667,0,-2,-1.333333,3
81,0,0,0.418518,3.481482,1,-7.444445,-4.444445,3
119,0.111111,0,2.274659,4.37037,2.111111,-6.777778,-0.444444,3
115,0.111111,0,0.162963,2.740741,0.333333,-7.222222,-3.222222,3
106,0,0,0.418518,2.185185,0.333333,-5.555555,-2.555556,3
34,0,0,1.135294,72.888885,65,-23.666666,-25,4
143,0,0,1.103866,50.37037,43,-22.11111,-21.11111,4
17,0.111111,0.222222,4.449303,44.592594,40.333336,-12.777778,-15.444445,4
126,0,0,0.4,20.555555,16.11111,-13.333333,-11,4
148,0,0,2.551854,29.074074,21.444445,-22.88889,-14.555555,4
33,0,0,13.024195,35.814816,31.333334,-13.444445,-15.777778,4
35,0,0,2.03306,37.592594,32.333336,-15.777778,-13.777778,4
70,0,0,0.712326,39.962963,36.444443,-10.555555,-14.555555,4
147,0.111111,0,1.618518,6.259259,5.777778,-1.444444,-5.111111,4
140,0,0,7.032464,27.666666,24.88889,-8.333333,-9.333333,4
72,0,0,1.003697,59,51.333332,-23,-23.333334,4
110,0,0,375.09625,50.666668,46.11111,-13.666667,-15.666667,4
162,0.111111,0,2.062962,8.37037,6.666666,-5.111111,-5.777778,4
96,0,0,1.574078,67.03704,61,-18.11111,-21.444445,4
152,0,0,7.644442,26.555555,20.333334,-18.666666,-14.666667,4
17,0,0,0.95258,70.51852,62.444443,-24.222221,-23.88889,4
130,0,0,0.740741,13.037037,9.888889,-9.444445,-8.111111,4
49,0,0,0.574134,38.037037,35.666668,-7.111111,-11.111111,4
137,0,0,8.654905,36.925926,34.88889,-6.111111,-10.111111,4
138,0,0,0.666661,69.48148,63.88889,-16.777779,-22.444445,4
127,0,0,1.709451,36.51852,35.88889,-1.888889,-11.555555,4
43,0,0,1.772214,64.703705,54.88889,-29.444445,-24.11111,4
24,0,0,1.108888,49.185184,42.333336,-20.555555,-15.555555,4
122,0,0,1.186343,60.74074,51.555557,-27.555555,-24.88889,4
102,0,0,0.355555,58.22222,53.444443,-14.333333,-20,4
80,0,0,0.711111,40.51852,37.77778,-8.222222,-13.222222,4
66,0,0,0.655461,41.62963,40.555557,-3.222222,-10.888889,4
98,0,0,1.181651,33.962963,31,-8.888889,-12.222222,4
87,0,0,327.26297,31.703703,28.222221,-10.444445,-12.777778,4
117,0,0,0.928958,39.037037,33.555557,-16.444445,-15.777778,4
102,0.111111,0,1.854923,51.666668,47.11111,-13.666667,-18.333334,4
79,0,0,2.329629,41.407406,38,-10.222222,-14.555555,4
73,0,0,0.966091,42.25926,40.555557,-5.111111,-10.111111,4
151,0,0,11.055564,30.481482,23.11111,-22.11111,-14.777778,4
87,0,0,6.618995,43.333332,37.88889,-16.333334,-18.333334,4
128,0,0,5.955534,35.592594,32.11111,-10.444445,-14.111111,4
121,0,0,1.025599,53.666668,46.88889,-20.333334,-19.333334,4
48,0,0,0.389682,42.074074,38.77778,-9.888889,-13.555555,4
103,0,0,1.051852,58.185184,53.333332,-14.555555,-19.555555,4
73,0,0,0.928958,40.185184,35.666668,-13.555555,-15.222222,4
98,0,0,3.887301,28.777779,24.88889,-11.666667,-13.333333,4
19,0,0,1.18634,45.185184,38,-21.555555,-19.222221,4
116,0,0,1.611303,33.185184,29.11111,-12.222222,-13.222222,4
123,0,0,0.385186,19.296297,15.666667,-10.888889,-10.222222,4
76,0,0,0.691214,51.77778,47.666668,-12.333333,-17,4
146,0.111111,0,0.474074,10.592592,8,-7.777778,-7.444445,4
64,0,0,0.712325,62,53.666668,-25,-23.333334,4
66,0,0,0.95258,42.592594,41,-4.777778,-10.777778,4
129,0,0,0.862963,51,46.88889,-12.333333,-16.666666,4
123,0,0,0.951854,44.814816,41.11111,-11.111111,-15.777778,4
107,0,0,0.207407,49.814816,46.22222,-10.777778,-14.777778,4
116,0,0,2.471316,29.444445,25,-13.333333,-13.333333,4
127,0,0,3.649962,45.25926,39.444443,-17.444445,-18.777779,4
159,0,0,0.960324,26.11111,25.222221,-2.666667,-7.666666,4
87,0,0,1.259042,64.03704,55.77778,-24.777779,-24.11111,4
109,0,0,0.62361,41.814816,36.11111,-17.11111,-18.444445,4
110,0,0,3.442652,34.11111,29.11111,-15,-16,4
65,0,0,1.110556,57.74074,50.444443,-21.88889,-22.88889,4
13,0,0,0.172131,70.37037,60.666668,-29.11111,-24.11111,4
124,0,0,9.544442,43.148148,39.22222,-11.777778,-16.777779,4
140,0,0,1.293859,26.444445,23.444445,-9,-8.666667,4
127,0,0,4.385187,40.74074,38,-8.222222,-14.222222,4
20,0,0,1.020168,65.18519,56.444443,-26.222221,-23.222221,4
124,0,0.111111,1.011109,54.333332,49.444443,-14.666667,-18,4
90,0,0,6.945556,65.18519,57.666668,-22.555555,-21.222221,4
125,0,0,0.444444,42.814816,39.11111,-11.111111,-15.777778,4
120,0,0,4.951616,51.074074,48.22222,-8.555555,-15.888889,4
78,0,0,0.355555,36.11111,31.333334,-14.333333,-15.333333,4
102,0,0,0.720082,42.77778,37,-17.333334,-17.666666,4
78,0,0,0.177777,43.814816,41.11111,-8.111111,-16.11111,4
62,0,0,0.8861,62.814816,53.77778,-27.11111,-24.444445,4
127,0,0,4.385187,40.74074,38,-8.222222,-14.222222,4
123,0.111111,0,0.620633,59.333332,51.88889,-22.333334,-21,4
120,0,0,4.359749,47.851852,44.77778,-9.222222,-16.222221,4
121,0,0,17.3628,41.037037,37.444443,-10.777778,-14.444445,4
108,0,0,3.498677,58.074074,52.666668,-16.222221,-18.222221,4
146,0.111111,0,7.055555,22.74074,18.11111,-13.888889,-12.555555,4
97,0.111111,0,1.254621,47.814816,46,-5.444445,-13.444445,4
120,0,0,2.083445,60.037037,56.88889,-9.444445,-18.444445,4
160,0,0,4.044447,22.851852,18.222221,-13.888889,-12.222222,4
85,0,0,2.105549,48.88889,42.444443,-19.333334,-18.666666,4
97,0,0,4.597905,47.962963,46,-5.888889,-13.222222,4
88,0,0,0.349603,67.25926,57.88889,-28.11111,-25.11111,4
18,0.222222,0,0.807372,68.296295,59,-27.88889,-25.555555,4
145,0,0,2.977073,26.777779,24.222221,-7.666666,-12,4
150,0,0,1.94074,20.74074,16.222223,-13.555555,-11.888889,4
117,0,0,0.928958,39.037037,33.555557,-16.444445,-15.777778,4
117,0,0,0.620632,31.25926,27.444445,-11.444445,-11.777778,4
159,0,0,0.522222,6.62963,5.111111,-4.555555,-5.888889,4
62,0,0,0.490653,61.037037,53.444443,-22.777779,-22.777779,4
89,0,0,4.577317,31.703703,27.333334,-13.111111,-14.777778,4
139,0,0,3.944446,64.666664,57.88889,-20.333334,-22,4
129,0,0,28.907421,37.88889,33.11111,-14.333333,-14.333333,4
104,0,0,1.420747,55.74074,48.88889,-20.555555,-20.88889,4
45,0,0,1.544406,53.074074,48.11111,-14.888889,-17.222221,4
76,0,0,1.143419,42.296295,36,-18.88889,-16.555555,4
159,0.111111,0,1.420746,20.518518,20.333334,-0.555556,-4.888889,4
77,0,0,15.472914,32.77778,30.222221,-7.666666,-7,4
147,0,0.111111,2.187506,49.77778,43.77778,-18,-20,4
135,0,0,1.971086,47.37037,41,-19.11111,-20.777779,4
103,0,0,0.574134,35.62963,30.777779,-14.555555,-14.222222,4
138,0,0,0.501848,54.62963,49.11111,-16.555555,-19.88889,4
73,0.111111,0,0.32963,58.814816,54,-14.444445,-19.444445,4
46,0,0,1.619327,62.333332,53.22222,-27.333334,-23,4
126,0,0,0.611111,20.11111,16.444445,-11,-10.666667,4
125,0,0,3.923811,43.22222,37.22222,-18,-17.333334,4
106,0,0,12.329637,37.703705,34.11111,-10.777778,-13.444445,4
83,0.111111,0,6.077768,66.25926,60.22222,-18.11111,-22.11111,4
147,0.111111,0,1.274076,27.222221,20.555555,-20,-14.333333,4
15,0.111111,0,0.886108,68.96296,59.333332,-28.88889,-24.88889,4
126,0,0,0.744446,57.814816,52.333332,-16.444445,-21.444445,4
154,0,0,11.618519,33,25.11111,-23.666666,-17,4
67,0,0,1.38911,60.74074,53,-23.222221,-22.222221,4
134,0.111111,0,1.440164,48.925926,41.88889,-21.11111,-21.444445,4
158,0.222222,0,2.123066,39.333332,35.555557,-11.333333,-13,4
76,0,0,1.356739,29.814816,28.666666,-3.444444,-7.444445,4
57,0.111111,0,0.327728,70.37037,60,-31.11111,-28.11111,4
38,0,0,11.074329,64.62963,58.22222,-19.222221,-22.222221,4
76,0,0,0.658281,34.851852,31.88889,-8.888889,-12.555555,4
120,0,0,4.077776,39.333332,35.444447,-11.666667,-13.666667,4
68,0.111111,0,2.083444,37.962963,37.555557,-1.222222,-9.888889,4
108,0,0,0.74074,45.592594,41.22222,-13.111111,-16.444445,4
112,0,0,0.250924,59.148148,52.22222,-20.777779,-21.777779,4
34,0,0,4.154872,47.592594,41.11111,-19.444445,-17.777779,4
28,0,0,3.761896,62.407406,53.444443,-26.88889,-23.222221,4
156,0,0,2.640739,21,16.777779,-12.666667,-12,4
162,0.111111,0,1.12963,10.037037,8,-6.111111,-7.444445,4
75,0,0,0.722648,41.11111,40.333336,-2.333333,-11.333333,4
32,0,0,1.047041,59.48148,54.22222,-15.777778,-18.444445,4
75,0,0,0.91084,39.703705,35.77778,-11.777778,-13.777778,4
22,0,0,0.860663,49.666668,42.77778,-20.666666,-19,4
129,0.111111,0,3.085188,24.703703,19.11111,-16.777779,-13.777778,4
71,0,0,0.574134,38.37037,37.88889,-1.444444,-9.777778,4
28,0,0,3.761896,62.407406,53.444443,-26.88889,-23.222221,4
89,0,0,1.264911,58.925926,51,-23.777779,-22.777779,4
100,0,0,0.774075,55.37037,50.333332,-15.111111,-19.444445,4
158,0,0,1.633334,8.444445,7,-4.333334,-7,4
146,0.111111,0,0.474074,10.592592,8,-7.777778,-7.444445,4
125,0,0,1.806367,58.22222,50.22222,-24,-22.666666,4
115,0.111111,0,0.958392,46.74074,42.444443,-12.888889,-15.888889,4
101,0,0,6.53679,31.185184,27.222221,-11.888889,-12.888889,4
95,0.111111,0,1.340259,55.62963,47.444443,-24.555555,-23.555555,4
104,0.222222,0,0.729627,57.333332,52.77778,-13.666667,-19,4
134,0.111111,0,1.12875,44.703705,37.11111,-22.777779,-17.777779,4
122,0,0,0.877778,36.185184,32.666668,-10.555555,-12.888889,4
154,0,0,2.551852,28.148148,21.555555,-19.777779,-14.444445,4
118,0,0,10.22995,34.333332,30.777779,-10.666667,-11.333333,4
96,0,0,0.574134,61.925926,54.444443,-22.444445,-22.777779,4
73,0,0,0.82776,46.296295,45.666668,-1.888889,-12.555555,4
116,0.111111,0,1.223232,46.814816,42.333336,-13.444445,-15.777778,4
95,0,0,2.524692,46.851852,42.88889,-11.888889,-16.555555,4
81,0,0,0.651852,42.925926,39.444443,-10.444445,-15.444445,4
45,0,0,1.544406,53.074074,48.11111,-14.888889,-17.222221,4
80,0,0,0.32963,39.703705,36.333336,-10.111111,-15.444445,4
57,0,0,0.975628,65.703705,59.444443,-18.777779,-22.444445,4
25,0,0,0.327731,44.814816,39.555557,-15.777778,-14.777778,4
66,0,0,2.08889,51.592594,47.77778,-11.444445,-17.444445,4
133,0.111111,0,2.139573,48.666668,41.555557,-21.333334,-20.333334,4
36,0,0,0.327731,66.37037,56.555557,-29.444445,-25.777779,4
98,0,0,1.288887,52.851852,47.555557,-15.888889,-19.555555,4
77,0,0,1.274075,59.555557,54.22222,-16,-19.333334,4
128,0,0,0.888194,49.925926,42.666668,-21.777779,-21.11111,4
122,0,0,2.215267,34.185184,29.222221,-14.888889,-15.555555,4
42,0.111111,0,1.555158,44.555557,39.555557,-15,-13.666667,4
57,0,0,0.975628,65.703705,59.444443,-18.777779,-22.444445,4
105,0,0,0.062963,50.185184,45.666668,-13.555555,-18.555555,4
147,0,0.111111,14.062966,27.296297,20.88889,-19.222221,-14.888889,4
133,0,0,2.379698,36.77778,32,-14.333333,-14.333333,4
129,0,0,8.141569,32.037037,27.555555,-13.444445,-13.777778,4
102,0,0,0.355555,58.22222,53.444443,-14.333333,-20,4
42,0,0,0.869226,37.444443,32.77778,-14,-17,4
111,0,0,16.443394,34.11111,30.333334,-11.333333,-13,4
121,0,0,1.254621,54.962963,47.77778,-21.555555,-19.555555,4
105,0,0,1.14074,65.55556,60,-16.666666,-23,4
89,0,0,2.721655,28.925926,25.222221,-11.111111,-12.777778,4
124,0,0,0.951853,38.592594,35.88889,-8.111111,-14.777778,4
102,0,0,0.162964,63.48148,56.77778,-20.11111,-20.777779,4
111,0,0,1.088663,57.77778,51.333332,-19.333334,-22.333334,4
21,0,0,4.574081,65.888885,59.333332,-19.666666,-20.333334,4
125,0,0,0.211111,18.222221,14.888889,-10,-9.666667,4
77,0,0,1.06284,59.11111,51.11111,-24,-20.666666,4
149,0,0,4.577775,21.37037,16.666668,-14.111111,-11.777778,4
42,0,0,0.712325,28.25926,24.444445,-11.444445,-12.444445,4
79,0,0,0.074074,45.814816,42.88889,-8.777778,-15.444445,4
136,0,0,1.529629,4.851852,2.888889,-5.888889,-5.222222,4
159,0,0,0.960324,26.11111,25.222221,-2.666667,-7.666666,4
111,0,0,1.047041,62.25926,56.444443,-17.444445,-21.777779,4
87,0,0,1.259042,64.03704,55.77778,-24.777779,-24.11111,4
154,0,0,3.051848,19.703703,14.888889,-14.444445,-12.111111,4
157,0,0,14.344446,21.444445,16.88889,-13.666667,-12,4
118,0,0,182.29631,55.074074,50.11111,-14.888889,-18.88889,4
100,0,0,0.774075,55.37037,50.333332,-15.111111,-19.444445,4
65,0,0,1.23678,56.703705,52.666668,-12.111111,-11.111111,4
68,0,0,0.862812,56.296295,49.22222,-21.222221,-22.88889,4
146,0,0,0.611616,43.148148,36.88889,-18.777779,-19.444445,4
21,0,0,0.365148,40.74074,37.11111,-10.888889,-14.888889,4
20,0,0,0.760117,35.48148,32,-10.444445,-11.444445,4
109,0,0,1.21106,49.407406,42.555557,-20.555555,-19.88889,4
161,0,0,0.251852,7.148148,5.555555,-4.777778,-6.444445,4
125,0.111111,0,0.444447,69.333336,63.22222,-18.333334,-23,4
78,0.111111,0,1.007408,30.185184,25.11111,-15.222222,-15.222222,4
107,0,0,1.526312,29.222221,26.88889,-7,-13,4
111,0,0,0.389682,60.185184,53.22222,-20.88889,-23.222221,4
89,0,0,4.577317,31.703703,27.333334,-13.111111,-14.777778,4
100,0,0,0.490655,57.148148,51.555557,-16.777779,-20.777779,4
81,0,0,0.344265,59.444443,51.88889,-22.666666,-22.333334,4
84,0,0,1.229273,8.888889,7.333334,-4.666666,-4,4
17,0,0,1.088662,71.18519,63.333332,-23.555555,-24.88889,4
83,0.111111,0,1.77778,49.444443,45.666668,-11.333333,-16.333334,4
130,0,0,2.533333,21.37037,15.777778,-16.777779,-14.777778,4
69,0,0,1.531158,59.555557,53.444443,-18.333334,-22.666666,4
80,0,0,0.32963,39.703705,36.333336,-10.111111,-15.444445,4
82,0,0,0.41852,38.88889,34.555557,-13,-15.666667,4
48,0,0,0.250925,40.851852,35.444447,-16.222221,-18.555555,4
105,0,0,1.096294,58.62963,53.333332,-15.888889,-19.222221,4
129,0.111111,0,1.143417,62.407406,54.22222,-24.555555,-22.222221,4
68,0,0,2.21111,56.77778,52,-14.333333,-20,4
85,0,0,81.485176,49.148148,45,-12.444445,-18.777779,4
96,0.222222,0,0.68853,55.148148,54.11111,-3.111111,-14.444445,4
149,0,0,3.322223,16.814816,13.444445,-10.111111,-10.777778,4
66,0,0,0.82776,42.11111,41.555557,-1.666667,-9.666667,4
120,0,0,4.359749,47.851852,44.77778,-9.222222,-16.222221,4
117,0,0,0.403687,45.88889,39.555557,-19,-18.666666,4
102,0,0,1.500616,58.37037,50.666668,-23.11111,-22.11111,4
135,0,0,3.262958,69.92593,63.666668,-18.777779,-23.11111,4
65,0,0,1.23678,56.703705,52.666668,-12.111111,-11.111111,4
121,0,0,17.3628,41.037037,37.444443,-10.777778,-14.444445,4
153,0,0,12.266663,28,21.333334,-20,-12.333333,4
67,0,0,0.298141,64.74074,57.11111,-22.88889,-24.222221,4
126,0,0,0.4,20.555555,16.11111,-13.333333,-11,4
32,0,0,1.047041,59.48148,54.22222,-15.777778,-18.444445,4
157,0,0,3.540741,23.148148,18.222221,-14.777778,-11.777778,4
101,0,0,0.779363,45.037037,39,-18.11111,-18.11111,4
139,0,0,6.962952,16.37037,12.444445,-11.777778,-10.111111,4
123,0,0,0.151852,21.62963,14.777778,-20.555555,-17.222221,4
160,0,0,4.044447,22.851852,18.222221,-13.888889,-12.222222,4
128,0,0,4.368658,53.25926,46.333332,-20.777779,-20.777779,4
17,0.111111,0.222222,4.449303,44.592594,40.333336,-12.777778,-15.444445,4
107,0,0,0.874075,54,49.444443,-13.666667,-17.666666,4
68,0,0,1.619327,38.592594,38.333336,-0.777778,-10.444445,4
154,0,0.111111,3.832126,50.703705,44.555557,-18.444445,-21.444445,4
124,0,0,112.57778,53.77778,49,-14.333333,-17.666666,4
125,0.111111,0,1.34026,43.37037,41.666668,-5.111111,-11.777778,4
139,0,0,1.68215,48.22222,42.555557,-17,-19.666666,4
140,0,0,1.007407,23,17.88889,-15.333333,-12.333333,4
133,0,0,1.705111,21.444445,19.88889,-4.666666,-8.333333,4
73,0,0,1.405017,43.51852,38.77778,-14.222222,-14.222222,4
119,0,0,1.293861,39.851852,36.22222,-10.888889,-14.222222,4
145,0.111111,0,1.312335,61.11111,52.444443,-26,-21,4
50,0,0,0.960323,65.111115,57.333332,-23.333334,-22.333334,4
101,0,0,0.928957,64.37037,56.88889,-22.444445,-22.777779,4
42,0,0,0.928958,58.88889,50.666668,-24.666666,-22.333334,4
126,0,0,0.062963,36.185184,33.555557,-7.888889,-12.555555,4
69,0,0,0.807372,36.962963,36.666668,-0.888889,-8.888889,4
146,0,0,1.007408,21.37037,16.777779,-13.777778,-11.111111,4
115,0,0,1.809441,28.851852,24.88889,-11.888889,-11.888889,4
90,0.111111,0,3.001851,48.22222,41.22222,-21,-18.666666,4
103,0,0,0.400001,64.44444,58.333332,-18.333334,-22.666666,4
93,0,0,0.772203,62.851852,54.77778,-24.222221,-24.88889,4
121,0,0,1.834849,32.37037,28.666666,-11.111111,-13.444445,4
94,0.111111,0,1.041721,68.111115,61.11111,-21,-22.666666,4
125,0,0,2.829629,66.25926,61.11111,-15.444445,-23.11111,4
38,0,0,0.272166,58,50,-24,-25,4
119,0,0,0.854184,45.62963,40.666668,-14.888889,-16.222221,4
108,0,0,4.596297,40,36,-12,-12.666667,4
132,0,0,0.655462,35.22222,29.555555,-17,-14.333333,4
90,0,0,6.945556,65.18519,57.666668,-22.555555,-21.222221,4
158,0,0,0.862963,7.962963,6.333334,-4.888889,-6.888889,4
105,0,0,2.296298,45.74074,41.22222,-13.555555,-18.222221,4
101,0,0,0.779363,45.037037,39,-18.11111,-18.11111,4
77,0,0,2.74074,40.22222,37.22222,-9,-15,4
65,0.222222,0,1.655519,60.62963,53.666668,-20.88889,-20.88889,4
124,0,0,1.29386,43.51852,36.77778,-20.222221,-18.222221,4
99,0,0,0.455422,51.88889,51.88889,0,-12.333333,4
111,0,0,1.655518,29.592592,25.444445,-12.444445,-13.444445,4
103,0.111111,0,0.534027,58.88889,52.22222,-20,-21.333334,4
158,0,0,1.633334,8.444445,7,-4.333334,-7,4
148,0,0,2.551854,29.074074,21.444445,-22.88889,-14.555555,4
62,0,0,0.501849,66.77778,57.444443,-28,-25.666666,4
81,0,0,1.144447,38.25926,34.555557,-11.111111,-15.777778,4
25,0,0,0.750305,70.44444,60.666668,-29.333334,-26.333334,4
132,0,0,1.38243,38.77778,33.22222,-16.666666,-14.666667,4
104,0,0,0.107409,63.62963,58.22222,-16.222221,-22.555555,4
83,0,0,1.327766,26.518518,23.333334,-9.555555,-10.555555,4
68,0,0,2.21111,56.77778,52,-14.333333,-20,4
158,0,0,1.144445,21.037037,16.777779,-12.777778,-11.111111,4
70,0,0,0.611112,55.037037,51.555557,-10.444445,-19.11111,4
32,0.111111,0.111111,2.703222,56.37037,48.555557,-23.444445,-25.777779,4
44,0,0,3.201852,58.666668,50.11111,-25.666666,-25,4
125,0,0,0.722649,60.925926,52.555557,-25.11111,-21.444445,4
80,0,0,0.711111,40.51852,37.77778,-8.222222,-13.222222,4
65,0,0,1.083546,60.148148,53.77778,-19.11111,-22.11111,4
34,0,0,1.223231,54.25926,46.22222,-24.11111,-24.11111,4
82,0,0,0.462964,44.88889,41.555557,-10,-14.666667,4
124,0.111111,0,1.500617,40.925926,35.77778,-15.444445,-16.11111,4
158,0.111111,0,3.674074,8.37037,7.111111,-3.777778,-6.444445,4
70,0.111111,0,1.360826,61.11111,53.444443,-23,-24.666666,4
131,0,0,0,0,0,0,0,5
144,0,0,0.712325,0.703704,0.333333,-1.111111,-1.777778,5
138,0,0,0.518518,3.555556,1.777778,-5.333334,-5.666666,5
12,0,0,0.272165,6.259259,3.888889,-7.111111,-8.111111,5
154,0,0,1.585185,0.740741,0.444444,-0.888889,-1.555556,5
113,0,0,1.01111,31.777779,24.444445,-22,-14,5
141,0,0,0,0,0,0,0,5
40,0,0,0,0,0,0,0,5
145,0,0,0,0,0,0,0,5
62,0,0,0.298142,6.444445,4.111111,-7,-8,5
142,0,0,0,0,0,0,0,5
152,0,0,0,0,0,0,0,5
134,0,0,0.182574,1.037037,0,-3.111111,-3.111111,5
140,0,0,0.421636,3.222222,2.666667,-1.666667,-3.666667,5
134,0,0,0.3,6.962963,4.666667,-6.888889,-5.888889,5
154,0,0,0.02963,0.259259,0,-0.777778,-0.777778,5
88,0,0,0.044444,12.259259,7.555555,-14.111111,-12.444445,5
62,0,0,0.298142,6.444445,4.111111,-7,-8,5
136,0,0,0.062963,2.074074,0.666667,-4.222222,-4.222222,5
119,0,0.111111,1.405017,8.62963,5.888889,-8.222222,-6.888889,5
40,0,0,2.072751,1.259259,1.222222,-0.111111,-0.777778,5
38,0.111111,0,1.490712,14.444445,10.111111,-13,-9.666667,5
144,0,0,0,0,0,0,0,5
113,0,0,0.623608,28.333334,24.333334,-12,-7.666666,5
111,0,0,0.45542,28.74074,24.555555,-12.555555,-8.888889,5
94,0,0,3.174073,20.037037,15.777778,-12.777778,-13.111111,5
135,0,0,0.107407,31.185184,24,-21.555555,-14.222222,5
135,0,0,0.02963,0.777778,0,-2.333333,-2.333333,5
135,0,0,0.477778,6.222222,4,-6.666666,-6,5
130,0,0,0.018519,1.740741,1,-2.222222,-2.222222,5
