@relation segment

@attribute Region-centroid-row numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
106,37.703705,-10.777778,24.222221,-13.444445,-2.010178,4
137,36.925926,-6.111111,16.222221,-10.111111,-1.940975,4
73,40.185184,-13.555555,28.777779,-15.222222,-2.054964,4
104,57.333332,-13.666667,32.666668,-19,-1.985221,4
101,45.037037,-18.11111,36.22222,-18.11111,-2.094303,4
77,59.555557,-16,35.333332,-19.333334,-2.030875,4
154,33,-23.666666,40.666668,-17,-2.20265,4
100,55.37037,-15.111111,34.555557,-19.444445,-2.00619,4
157,21.444445,-13.666667,25.666666,-12,-2.1343,4
38,58,-24,49,-25,-2.078504,4
115,28.851852,-11.888889,23.777779,-11.888889,-2.094392,4
138,69.48148,-16.777779,39.22222,-22.444445,-1.999045,4
125,42.814816,-11.111111,26.88889,-15.777778,-1.973025,4
134,44.703705,-22.777779,40.555557,-17.777779,-2.175349,4
102,51.666668,-13.666667,32,-18.333334,-1.99488,4
65,56.703705,-12.111111,23.222221,-11.111111,-1.970812,4
93,62.851852,-24.222221,49.11111,-24.88889,-2.083715,4
151,30.481482,-22.11111,36.88889,-14.777778,-2.219625,4
107,29.222221,-7,20,-13,-1.877159,4
15,68.96296,-28.88889,53.77778,-24.88889,-2.145323,4
124,40.925926,-15.444445,31.555555,-16.11111,-2.076967,4
84,8.888889,-4.666666,8.666667,-4,-2.13694,4
68,56.296295,-21.222221,44.11111,-22.88889,-2.069541,4
87,31.703703,-10.444445,23.222221,-12.777778,-2.013382,4
159,20.518518,-0.555556,5.444445,-4.888889,-1.596679,4
116,33.185184,-12.222222,25.444445,-13.222222,-2.068113,4
32,56.37037,-23.444445,49.22222,-25.777779,-2.060607,4
135,47.37037,-19.11111,39.88889,-20.777779,-2.06346,4
112,59.148148,-20.777779,42.555557,-21.777779,-2.078463,4
67,60.74074,-23.222221,45.444443,-22.222221,-2.109804,4
19,45.185184,-21.555555,40.77778,-19.222221,-2.133676,4
140,23,-15.333333,27.666666,-12.333333,-2.167262,4
70,55.037037,-10.444445,29.555555,-19.11111,-1.907955,4
154,50.703705,-18.444445,39.88889,-21.444445,-2.033077,4
118,34.333332,-10.666667,22,-11.333333,-2.077668,4
80,39.703705,-10.111111,25.555555,-15.444445,-1.962646,4
120,39.333332,-11.666667,25.333334,-13.666667,-2.046753,4
17,70.51852,-24.222221,48.11111,-23.88889,-2.098521,4
159,26.11111,-2.666667,10.333333,-7.666666,-1.802554,4
68,56.77778,-14.333333,34.333332,-20,-1.984308,4
149,21.37037,-14.111111,25.88889,-11.777778,-2.141787,4
145,26.777779,-7.666666,19.666666,-12,-1.934686,4
146,21.37037,-13.777778,24.88889,-11.111111,-2.164971,4
160,22.851852,-13.888889,26.11111,-12.222222,-2.138726,4
73,43.51852,-14.222222,28.444445,-14.222222,-2.096415,4
162,10.037037,-6.111111,13.555555,-7.444445,-2.029312,4
76,42.296295,-18.88889,35.444443,-16.555555,-2.139002,4
120,47.851852,-9.222222,25.444445,-16.222221,-1.910735,4
122,34.185184,-14.888889,30.444445,-15.555555,-2.074838,4
81,42.925926,-10.444445,25.88889,-15.444445,-1.970422,4
78,30.185184,-15.222222,30.444445,-15.222222,-2.066695,4
65,60.148148,-19.11111,41.22222,-22.11111,-2.041901,4
111,57.77778,-19.333334,41.666668,-22.333334,-2.045165,4
117,45.88889,-19,37.666668,-18.666666,-2.09948,4
76,34.851852,-8.888889,21.444445,-12.555555,-1.981499,4
107,54,-13.666667,31.333334,-17.666666,-2.003607,4
103,58.88889,-20,41.333332,-21.333334,-2.071134,4
36,66.37037,-29.444445,55.22222,-25.777779,-2.138581,4
46,62.333332,-27.333334,50.333332,-23,-2.152304,4
140,26.444445,-9,17.666666,-8.666667,-2.100487,4
101,31.185184,-11.888889,24.777779,-12.888889,-2.05839,4
154,28.148148,-19.777779,34.22222,-14.444445,-2.191073,4
117,39.037037,-16.444445,32.22222,-15.777778,-2.106235,4
129,32.037037,-13.444445,27.222221,-13.777778,-2.078797,4
109,49.407406,-20.555555,40.444443,-19.88889,-2.105478,4
129,24.703703,-16.777779,30.555555,-13.777778,-2.161046,4
139,48.22222,-17,36.666668,-19.666666,-2.044238,4
101,45.037037,-18.11111,36.22222,-18.11111,-2.094303,4
147,49.77778,-18,38,-20,-2.056377,4
140,27.666666,-8.333333,17.666666,-9.333333,-2.05389,4
158,8.37037,-3.777778,10.222222,-6.444445,-1.904651,4
96,61.925926,-22.444445,45.22222,-22.777779,-2.089105,4
125,18.222221,-10,19.666666,-9.666667,-2.104083,4
104,63.62963,-16.222221,38.77778,-22.555555,-1.986567,4
103,64.44444,-18.333334,41,-22.666666,-2.022581,4
98,52.851852,-15.888889,35.444443,-19.555555,-2.025773,4
95,46.851852,-11.888889,28.444445,-16.555555,-1.970802,4
105,58.62963,-15.888889,35.11111,-19.222221,-2.032243,4
98,28.777779,-11.666667,25,-13.333333,-2.04294,4
118,55.074074,-14.888889,33.77778,-18.88889,-2.007117,4
34,54.25926,-24.11111,48.22222,-24.11111,-2.09452,4
125,43.22222,-18,35.333332,-17.333334,-2.096474,4
146,22.74074,-13.888889,26.444445,-12.555555,-2.124871,4
17,44.592594,-12.777778,28.222221,-15.444445,-2.030048,4
105,65.55556,-16.666666,39.666668,-23,-1.989475,4
124,54.333332,-14.666667,32.666668,-18,-2.030079,4
90,65.18519,-22.555555,43.77778,-21.222221,-2.108813,4
133,36.77778,-14.333333,28.666666,-14.333333,-2.091572,4
76,29.814816,-3.444444,10.888889,-7.444445,-1.903624,4
42,44.555557,-15,28.666666,-13.666667,-2.120131,4
34,72.888885,-23.666666,48.666668,-25,-2.078154,4
138,54.62963,-16.555555,36.444443,-19.88889,-2.029656,4
159,6.62963,-4.555555,10.444445,-5.888889,-1.999443,4
68,56.77778,-14.333333,34.333332,-20,-1.984308,4
57,65.703705,-18.777779,41.22222,-22.444445,-2.030703,4
89,28.925926,-11.111111,23.88889,-12.777778,-2.048461,4
108,45.592594,-13.111111,29.555555,-16.444445,-2.015554,4
76,51.77778,-12.333333,29.333334,-17,-1.989922,4
128,35.592594,-10.444445,24.555555,-14.111111,-1.981846,4
96,67.03704,-18.11111,39.555557,-21.444445,-2.036336,4
98,33.962963,-8.888889,21.11111,-12.222222,-1.96031,4
124,43.51852,-20.222221,38.444443,-18.222221,-2.127801,4
149,16.814816,-10.111111,20.88889,-10.777778,-2.069251,4
124,38.592594,-8.111111,22.88889,-14.777778,-1.907502,4
97,47.814816,-5.444445,18.88889,-13.444445,-1.836777,4
103,35.62963,-14.555555,28.777779,-14.222222,-2.102607,4
108,40,-12,24.666666,-12.666667,-2.080474,4
20,35.48148,-10.444445,21.88889,-11.444445,-2.045203,4
162,8.37037,-5.111111,10.888889,-5.777778,-2.044946,4
100,57.148148,-16.777779,37.555557,-20.777779,-2.024061,4
62,66.77778,-28,53.666668,-25.666666,-2.124459,4
132,38.77778,-16.666666,31.333334,-14.666667,-2.129523,4
69,36.962963,-0.888889,9.777778,-8.888889,-1.640134,4
124,53.77778,-14.333333,32,-17.666666,-2.017379,4
48,40.851852,-16.222221,34.77778,-18.555555,-2.048732,4
18,68.296295,-27.88889,53.444443,-25.555555,-2.123641,4
111,60.185184,-20.88889,44.11111,-23.222221,-2.058,4
129,62.407406,-24.555555,46.77778,-22.222221,-2.126989,4
104,55.74074,-20.555555,41.444443,-20.88889,-2.08549,4
133,48.666668,-21.333334,41.666668,-20.333334,-2.111789,4
109,41.814816,-17.11111,35.555557,-18.444445,-2.068644,4
123,59.333332,-22.333334,43.333332,-21,-2.111941,4
38,64.62963,-19.222221,41.444443,-22.222221,-2.038824,4
88,67.25926,-28.11111,53.22222,-25.11111,-2.132027,4
128,53.25926,-20.777779,41.555557,-20.777779,-2.091927,4
130,21.37037,-16.777779,31.555555,-14.777778,-2.134924,4
77,32.77778,-7.666666,14.666667,-7,-2.12336,4
110,50.666668,-13.666667,29.333334,-15.666667,-2.032518,4
87,64.03704,-24.777779,48.88889,-24.11111,-2.105073,4
145,61.11111,-26,47,-21,-2.166151,4
102,58.22222,-14.333333,34.333332,-20,-1.985584,4
22,49.666668,-20.666666,39.666668,-19,-2.123537,4
123,19.296297,-10.888889,21.11111,-10.222222,-2.115734,4
120,60.037037,-9.444445,27.88889,-18.444445,-1.892977,4
62,61.037037,-22.777779,45.555557,-22.777779,-2.093744,4
50,65.111115,-23.333334,45.666668,-22.333334,-2.107785,4
125,58.22222,-24,46.666668,-22.666666,-2.112723,4
108,58.074074,-16.222221,34.444443,-18.222221,-2.053869,4
82,38.88889,-13,28.666666,-15.666667,-2.028043,4
32,59.48148,-15.777778,34.22222,-18.444445,-2.042422,4
147,6.259259,-1.444444,6.555555,-5.111111,-1.584341,4
57,70.37037,-31.11111,59.22222,-28.11111,-2.128801,4
89,31.703703,-13.111111,27.88889,-14.777778,-2.046542,4
85,48.88889,-19.333334,38,-18.666666,-2.097363,4
95,55.62963,-24.555555,48.11111,-23.555555,-2.107858,4
158,21.037037,-12.777778,23.88889,-11.111111,-2.142701,4
73,58.814816,-14.444445,33.88889,-19.444445,-1.996907,4
69,59.555557,-18.333334,41,-22.666666,-2.022861,4
130,13.037037,-9.444445,17.555555,-8.111111,-2.137371,4
101,64.37037,-22.444445,45.22222,-22.777779,-2.08957,4
132,35.22222,-17,31.333334,-14.333333,-2.146969,4
75,41.11111,-2.333333,13.666667,-11.333333,-1.722278,4
129,37.88889,-14.333333,28.666666,-14.333333,-2.097799,4
129,51,-12.333333,29,-16.666666,-1.997241,4
28,62.407406,-26.88889,50.11111,-23.222221,-2.144507,4
20,65.18519,-26.222221,49.444443,-23.222221,-2.133031,4
89,58.925926,-23.777779,46.555557,-22.777779,-2.108757,4
105,50.185184,-13.555555,32.11111,-18.555555,-1.991964,4
67,64.74074,-22.88889,47.11111,-24.222221,-2.076662,4
121,32.37037,-11.111111,24.555555,-13.444445,-2.024268,4
125,66.25926,-15.444445,38.555557,-23.11111,-1.9632,4
103,58.185184,-14.555555,34.11111,-19.555555,-1.997589,4
126,20.555555,-13.333333,24.333334,-11,-2.158805,4
123,21.62963,-20.555555,37.77778,-17.222221,-2.149759,4
80,40.51852,-8.222222,21.444445,-13.222222,-1.942698,4
121,41.037037,-10.777778,25.222221,-14.444445,-1.995536,4
25,44.814816,-15.777778,30.555555,-14.777778,-2.11881,4
150,20.74074,-13.555555,25.444445,-11.888889,-2.134876,4
119,45.62963,-14.888889,31.11111,-16.222221,-2.064038,4
134,48.925926,-21.11111,42.555557,-21.444445,-2.086914,4
73,46.296295,-1.888889,14.444445,-12.555555,-1.681589,4
68,37.962963,-1.222222,11.111111,-9.888889,-1.659641,4
71,38.37037,-1.444444,11.222222,-9.777778,-1.675919,4
115,46.74074,-12.888889,28.777779,-15.888889,-2.021125,4
28,62.407406,-26.88889,50.11111,-23.222221,-2.144507,4
24,49.185184,-20.555555,36.11111,-15.555555,-2.186797,4
157,23.148148,-14.777778,26.555555,-11.777778,-2.169368,4
111,29.592592,-12.444445,25.88889,-13.444445,-2.064723,4
160,22.851852,-13.888889,26.11111,-12.222222,-2.138726,4
35,37.592594,-15.777778,29.555555,-13.777778,-2.138762,4
94,68.111115,-21,43.666668,-22.666666,-2.068537,4
128,49.925926,-21.777779,42.88889,-21.11111,-2.102441,4
161,7.148148,-4.777778,11.222222,-6.444445,-1.996307,4
143,50.37037,-22.11111,43.22222,-21.11111,-2.108995,4
43,64.703705,-29.444445,53.555557,-24.11111,-2.160551,4
81,38.25926,-11.111111,26.88889,-15.777778,-1.984566,4
127,45.25926,-17.444445,36.22222,-18.777779,-2.061036,4
123,44.814816,-11.111111,26.88889,-15.777778,-1.978328,4
148,29.074074,-22.88889,37.444443,-14.555555,-2.237972,4
34,47.592594,-19.444445,37.22222,-17.777779,-2.122875,4
111,34.11111,-11.333333,24.333334,-13,-2.005742,4
42,28.25926,-11.444445,23.88889,-12.444445,-2.061006,4
48,42.074074,-9.888889,23.444445,-13.555555,-2.003259,4
120,51.074074,-8.555555,24.444445,-15.888889,-1.896425,4
117,31.25926,-11.444445,23.222221,-11.777778,-2.088914,4
66,51.592594,-11.444445,28.88889,-17.444445,-1.961254,4
148,29.074074,-22.88889,37.444443,-14.555555,-2.237972,4
147,27.296297,-19.222221,34.11111,-14.888889,-2.174468,4
33,35.814816,-13.444445,29.222221,-15.777778,-2.030428,4
65,57.74074,-21.88889,44.77778,-22.88889,-2.077647,4
87,64.03704,-24.777779,48.88889,-24.11111,-2.105073,4
121,53.666668,-20.333334,39.666668,-19.333334,-2.110233,4
66,41.62963,-3.222222,14.111111,-10.888889,-1.748546,4
120,47.851852,-9.222222,25.444445,-16.222221,-1.910735,4
42,58.88889,-24.666666,47,-22.333334,-2.125735,4
64,62,-25,48.333332,-23.333334,-2.118087,4
73,42.25926,-5.111111,15.222222,-10.111111,-1.893495,4
17,44.592594,-12.777778,28.222221,-15.444445,-2.030048,4
127,40.74074,-8.222222,22.444445,-14.222222,-1.908348,4
116,29.444445,-13.333333,26.666666,-13.333333,-2.090781,4
122,60.74074,-27.555555,52.444443,-24.88889,-2.128423,4
116,46.814816,-13.444445,29.222221,-15.777778,-2.038624,4
127,36.51852,-1.888889,13.444445,-11.555555,-1.67677,4
111,62.25926,-17.444445,39.22222,-21.777779,-2.014126,4
77,59.11111,-24,44.666668,-20.666666,-2.143048,4
68,38.592594,-0.777778,11.222222,-10.444445,-1.624846,4
125,60.925926,-25.11111,46.555557,-21.444445,-2.145045,4
127,40.74074,-8.222222,22.444445,-14.222222,-1.908348,4
89,31.703703,-13.111111,27.88889,-14.777778,-2.046542,4
121,41.037037,-10.777778,25.222221,-14.444445,-1.995536,4
102,63.48148,-20.11111,40.88889,-20.777779,-2.083043,4
82,44.88889,-10,24.666666,-14.666667,-1.971781,4
90,65.18519,-22.555555,43.77778,-21.222221,-2.108813,4
13,70.37037,-29.11111,53.22222,-24.11111,-2.154989,4
32,59.48148,-15.777778,34.22222,-18.444445,-2.042422,4
21,65.888885,-19.666666,40,-20.333334,-2.072158,4
99,51.88889,0,12.333333,-12.333333,-1.567463,4
62,62.814816,-27.11111,51.555557,-24.444445,-2.126207,4
146,10.592592,-7.777778,15.222222,-7.444445,-2.108911,4
158,7.962963,-4.888889,11.777778,-6.888889,-1.982834,4
119,39.851852,-10.888889,25.11111,-14.222222,-2.006,4
87,43.333332,-16.333334,34.666668,-18.333334,-2.050388,4
42,37.444443,-14,31,-17,-2.029552,4
125,69.333336,-18.333334,41.333332,-23,-2.019545,4
78,43.814816,-8.111111,24.222221,-16.11111,-1.886072,4
79,45.814816,-8.777778,24.222221,-15.444445,-1.918888,4
139,16.37037,-11.777778,21.88889,-10.111111,-2.118223,4
45,53.074074,-14.888889,32.11111,-17.222221,-2.045905,4
80,39.703705,-10.111111,25.555555,-15.444445,-1.962646,4
158,39.333332,-11.333333,24.333334,-13,-2.049172,4
102,58.37037,-23.11111,45.22222,-22.11111,-2.102047,4
80,40.51852,-8.222222,21.444445,-13.222222,-1.942698,4
102,42.77778,-17.333334,35,-17.666666,-2.088579,4
107,49.814816,-10.777778,25.555555,-14.777778,-1.991445,4
81,59.444443,-22.666666,45,-22.333334,-2.09885,4
102,58.22222,-14.333333,34.333332,-20,-1.985584,4
85,49.148148,-12.444445,31.222221,-18.777779,-1.95422,4
152,26.555555,-18.666666,33.333332,-14.666667,-2.165731,4
90,48.22222,-21,39.666668,-18.666666,-2.131861,4
122,36.185184,-10.555555,23.444445,-12.888889,-2.035377,4
44,58.666668,-25.666666,50.666668,-25,-2.102652,4
126,57.814816,-16.444445,37.88889,-21.444445,-2.006029,4
65,56.703705,-12.111111,23.222221,-11.111111,-1.970812,4
159,26.11111,-2.666667,10.333333,-7.666666,-1.802554,4
96,55.148148,-3.111111,17.555555,-14.444445,-1.720468,4
83,66.25926,-18.11111,40.22222,-22.11111,-2.027771,4
139,64.666664,-20.333334,42.333332,-22,-2.065471,4
153,28,-20,32.333332,-12.333333,-2.242741,4
121,54.962963,-21.555555,41.11111,-19.555555,-2.126943,4
75,39.703705,-11.777778,25.555555,-13.777778,-2.036435,4
97,47.962963,-5.888889,19.11111,-13.222222,-1.840735,4
117,39.037037,-16.444445,32.22222,-15.777778,-2.106235,4
83,49.444443,-11.333333,27.666666,-16.333334,-1.973615,4
65,60.62963,-20.88889,41.77778,-20.88889,-2.091037,4
158,8.444445,-4.333334,11.333333,-7,-1.943449,4
105,45.74074,-13.555555,31.777779,-18.222221,-1.996082,4
70,39.962963,-10.555555,25.11111,-14.555555,-1.990412,4
147,27.222221,-20,34.333332,-14.333333,-2.204575,4
158,8.444445,-4.333334,11.333333,-7,-1.943449,4
146,43.148148,-18.777779,38.22222,-19.444445,-2.081842,4
17,71.18519,-23.555555,48.444443,-24.88889,-2.075161,4
21,40.74074,-10.888889,25.777779,-14.888889,-1.990806,4
124,43.148148,-11.777778,28.555555,-16.777779,-1.980977,4
136,4.851852,-5.888889,11.111111,-5.222222,-2.123905,4
66,42.11111,-1.666667,11.333333,-9.666667,-1.68385,4
83,26.518518,-9.555555,20.11111,-10.555555,-2.063242,4
25,70.44444,-29.333334,55.666668,-26.333334,-2.13042,4
79,41.407406,-10.222222,24.777779,-14.555555,-1.984583,4
77,40.22222,-9,24,-15,-1.932066,4
57,65.703705,-18.777779,41.22222,-22.444445,-2.030703,4
154,19.703703,-14.444445,26.555555,-12.111111,-2.142529,4
133,21.444445,-4.666666,13,-8.333333,-1.90381,4
110,34.11111,-15,31,-16,-2.068653,4
70,61.11111,-23,47.666668,-24.666666,-2.070832,4
125,43.37037,-5.111111,16.88889,-11.777778,-1.840579,4
135,69.92593,-18.777779,41.88889,-23.11111,-2.024945,4
79,14.185185,-10.888889,19.11111,-8.222222,-2.175843,5
85,18.925926,-13.111111,23.88889,-10.777778,-2.160912,5
87,11.148149,-13.444445,25.222221,-11.777778,-2.138617,5
129,0,0,0,0,0,5
86,6.703704,-6.111111,12.555555,-6.444445,-2.054475,5
148,0,0,0,0,0,5
134,2.111111,-3.333333,7.666666,-4.333334,-2.013143,5
130,1.185185,-1.555556,5.111111,-3.555556,-1.861154,5
138,2.666667,-4.666666,9.666667,-5,-2.077816,5
94,20.222221,-12.666667,25.666666,-13,-2.084893,5
144,0.703704,-1.111111,2.888889,-1.777778,-1.986938,5
135,0.777778,-2.333333,4.666666,-2.333333,-2.094395,5
142,0.111111,-0.333333,0.666667,-0.333333,-2.094395,5
111,28.74074,-12.555555,21.444445,-8.888889,-2.202667,5
33,8.740741,-6.888889,13.111111,-6.222222,-2.056119,5
144,0.666667,-0.333333,1,-0.666667,-1.90427,5
152,0.777778,-1.333333,2.666667,-1.333333,-2.094395,5
84,17.11111,-12.333333,23,-10.666667,-2.143897,5
82,15.222222,-10,19.333334,-9.333333,-2.102722,5
119,8.62963,-8.222222,15.111111,-6.888889,-2.142708,5
12,6.259259,-7.111111,15.222222,-8.111111,-2.057978,5
155,7.296296,-5.888889,11.111111,-5.222222,-2.115567,5
109,29.407408,-13.888889,23.11111,-9.222222,-2.226161,5
144,0,0,0,0,0,5
141,9.851851,-11.555555,20.11111,-8.555555,-2.191662,5
155,14.333333,-4,13,-9,-1.797435,5
131,1.555556,-2,6.333334,-4.333334,-1.871048,5
138,1.37037,-1.111111,5.222222,-4.111111,-1.755017,5
62,6.444445,-7,15,-8,-2.048717,5
63,8.962963,-7.888889,15.111111,-7.222222,-2.121837,5
35,13.481482,-9.444445,17.222221,-7.777778,-2.153332,5
133,0.296296,-0.888889,1.777778,-0.888889,-2.094395,5
105,22.703703,-10.777778,20.555555,-9.777778,-2.125548,5
88,22.333334,-12.333333,21,-8.666667,-2.20829,5
142,1.222222,-3.333333,7,-3.666667,-2.056155,5
110,9.444445,-10,19.333334,-9.333333,-2.120265,5
155,8.740741,-6.222222,12.444445,-6.222222,-2.079296,5
57,15.37037,-12.111111,16.555555,-4.444445,-2.370613,5
89,18,-12,23.333334,-11.333333,-2.113032,5
34,13.740741,-11.888889,21.444445,-9.555555,-2.162872,5
152,1.37037,-1.111111,2.888889,-1.777778,-2.007351,5
134,1.037037,-3.111111,6.222222,-3.111111,-2.094395,5
151,0.111111,-0.333333,0.666667,-0.333333,-2.094395,5
135,26.444445,-18.666666,31.666666,-13,-2.211986,5
141,0.703704,-1.111111,3.222222,-2.111111,-1.921217,5
108,14.518518,-9.555555,18.11111,-8.555555,-2.127161,5
89,1.814815,-3.111111,6.888889,-3.777778,-2.042259,5
154,1.740741,-2.222222,5.444445,-3.222222,-1.988202,5
149,0,0,0,0,0,5
114,27.185184,-12.555555,21.777779,-9.222222,-2.196423,5
107,16.74074,-14.888889,27.11111,-12.222222,-2.159464,5
104,18.518518,-7.555555,14.444445,-6.888889,-2.113918,5
133,9.851851,-10.888889,20.444445,-9.555555,-2.138743,5
116,16.851852,-9.888889,19.11111,-9.222222,-2.121175,5
97,19.592592,-12.777778,24.555555,-11.777778,-2.121346,5
93,19.88889,-14.333333,27,-12.666667,-2.136215,5
134,1.666667,-3,7,-4,-2.013143,5
154,0.074074,-0.222222,0.444444,-0.222222,-2.094395,5
129,2.296296,0.444444,0.777778,-1.222222,-1.101394,5
149,0,0,0,0,0,5
13,9.296296,-9.555555,19.777779,-10.222222,-2.074133,5
112,23.703703,-12.777778,25.88889,-13.111111,-2.085248,5
67,0.740741,0.111111,1.111111,-1.222222,-1.512684,5
138,3.555556,-5.333334,11,-5.666666,-2.071242,5
89,14.222222,-12,23.666666,-11.666667,-2.107311,5
141,0.185185,-0.555556,1.111111,-0.555556,-2.094395,5
113,20.851852,-11.888889,22.777779,-10.888889,-2.125693,5
137,1.666667,-3,6.333334,-3.333333,-2.071242,5
154,6.481482,-6.444445,12.888889,-6.444445,-2.087985,5
61,6.888889,-7,15.333333,-8.333333,-2.039459,5
89,5.037037,-6.444445,13.555555,-7.111111,-2.065342,5
116,29.814816,-12.444445,21.88889,-9.444445,-2.177507,5
152,0,0,0,0,0,5
135,31.185184,-21.555555,35.77778,-14.222222,-2.227801,5
34,14.444445,-11,19.666666,-8.666667,-2.162383,5
36,0,0,0,0,0,5
114,16.185184,-14.222222,26.444445,-12.222222,-2.141659,5
154,4.296296,-5.222222,10.111111,-4.888889,-2.095813,5
40,1.259259,-0.111111,0.888889,-0.777778,-1.570796,5
95,7.62963,-2.555556,9.444445,-6.888889,-1.749258,5
116,21.962963,-12.222222,22.777779,-10.555555,-2.144778,5
84,17.185184,-12.555555,23.11111,-10.555555,-2.152852,5
90,16.851852,-11.888889,22.777779,-10.888889,-2.12273,5
153,3.37037,-1.111111,1.555556,-0.444444,-2.221716,5
105,26.74074,-12.555555,21.777779,-9.222222,-2.192406,5
110,31.62963,-13.222222,23.11111,-9.888889,-2.187242,5
38,14.444445,-13,22.666666,-9.666667,-2.193098,5
111,16.11111,-11.666667,23,-11.333333,-2.100671,5
130,1.62963,-1.555556,4.111111,-2.555556,-1.959823,5
86,17.148148,-11.777778,22.555555,-10.777778,-2.123611,5
63,6.074074,-6.222222,13.444445,-7.222222,-2.04457,5
30,8.481482,-7.111111,13.888889,-6.777778,-2.05997,5
154,0.62963,-0.555556,1.777778,-1.222222,-1.861154,5
145,0,0,0,0,0,5
137,3.703704,-4.777778,10.222222,-5.444445,-2.058451,5
83,17.074074,-12.555555,23.444445,-10.888889,-2.143761,5
115,1.222222,-2.333333,5,-2.666667,-2.065536,5
135,2.888889,-3.666667,9.333333,-5.666666,-1.958546,5
143,0,0,0,0,0,5
104,19.777779,-10.333333,19,-8.666667,-2.150638,5
89,22.666666,-18.666666,32.666668,-14,-2.188149,5
94,21.444445,-13.666667,27,-13.333333,-2.100966,5
115,29.481482,-19.11111,31.88889,-12.777778,-2.218655,5
109,21.851852,-10.222222,20.777779,-10.555555,-2.082762,5
137,0.925926,-2.444444,5.222222,-2.777778,-2.056155,5
155,7.296296,-5.888889,11.111111,-5.222222,-2.115567,5
34,14.444445,-11,19.666666,-8.666667,-2.162383,5
152,0,0,0,0,0,5
134,2.962963,-5.555555,10.444445,-4.888889,-2.133095,5
93,14.814815,-13.111111,25.88889,-12.777778,-2.102707,5
138,1.222222,-2.333333,6,-3.666667,-1.949167,5
91,14.444445,-10.333333,19.666666,-9.333333,-2.128465,5
111,19.333334,-11.333333,20.666666,-9.333333,-2.153719,5
137,3.111111,-4.666666,9.666667,-5,-2.075071,5
93,14.407408,-13.555555,25.444445,-11.888889,-2.137493,5
131,0,0,0,0,0,5
107,27.777779,-13,22,-9,-2.201495,5
31,11.259259,-8.777778,15.888889,-7.111111,-2.171949,5
116,1.962963,-3.888889,8.777778,-4.888889,-2.018925,5
141,0.037037,-0.111111,0.222222,-0.111111,-2.094395,5
104,19.62963,-10.222222,19.444445,-9.222222,-2.128231,5
98,21.518518,-13.888889,26.777779,-12.888889,-2.118236,5
136,2.074074,-4.222222,8.444445,-4.222222,-2.094395,5
150,0,0,0,0,0,5
68,2.296296,-0.555556,1.777778,-1.222222,-1.861154,5
110,31.62963,-13.222222,23.11111,-9.888889,-2.187242,5
139,1.37037,-1.444444,5.555555,-4.111111,-1.803071,5
80,15.851851,-11.888889,22.11111,-10.222222,-2.142269,5
115,14.740741,-12.222222,22.444445,-10.222222,-2.151625,5
140,1.037037,-0.777778,2.555556,-1.777778,-1.838877,5
133,1.555556,-1.666667,6,-4.333334,-1.822563,5
155,11.296296,-10.555555,18.777779,-8.222222,-2.140531,5
113,29.333334,-13.333333,23,-9.666667,-2.199825,5
92,15.407408,-11.222222,21.777779,-10.555555,-2.113273,5
62,6.407407,-6.888889,15.111111,-8.222222,-2.034152,5
82,15.518518,-11.555555,20.777779,-9.222222,-2.170632,5
115,22.962963,-10.555555,19.444445,-8.888889,-2.14867,5
112,31.62963,-22.222221,36.11111,-13.888889,-2.244772,5
141,0.777778,-2.333333,4.666666,-2.333333,-2.094395,5
110,4.222222,-4.333334,9.666667,-5.333334,-2.021228,5
93,0,0,0,0,0,5
92,12.074074,-13.555555,25.444445,-11.888889,-2.137851,5
135,6.222222,-6.666666,12.666667,-6,-2.125516,5
90,6.592593,-5.777778,13.888889,-8.111111,-1.987466,5
152,0,0,0,0,0,5
95,20.185184,-13.888889,25.777779,-11.888889,-2.146185,5
134,1.851852,-2.555556,6.111111,-3.555556,-1.997796,5
62,6.444445,-7,15,-8,-2.048717,5
144,0,0,0,0,0,5
149,0.037037,-0.111111,0.222222,-0.111111,-2.094395,5
89,17,-12,22.666666,-10.666667,-2.129746,5
95,2.148148,-0.111111,1.222222,-1.111111,-1.628908,5
130,0,0,0,0,0,5
140,2.888889,-0.666667,1.333333,-0.666667,-2.094395,5
104,19.777779,-10.333333,19,-8.666667,-2.150638,5
154,0.074074,-0.222222,0.444444,-0.222222,-2.094395,5
92,9.962963,-8.555555,16.777779,-8.222222,-2.096705,5
58,8.333333,-8.333333,17.333334,-9,-2.068564,5
68,6.888889,-3.666667,10.333333,-6.666666,-1.780255,5
134,2.962963,-5.555555,10.444445,-4.888889,-2.133095,5
83,9.888889,-11.666667,21.333334,-9.666667,-2.150257,5
143,0.666667,-1.333333,3.333333,-2,-1.986938,5
93,2.444444,-4.333334,9,-4.666666,-2.075071,5
86,20.444445,-13.666667,24.333334,-10.666667,-2.178281,5
115,1.222222,-2.333333,5,-2.666667,-2.065536,5
144,0,0,0,0,0,5
108,16.925926,-10.111111,19.555555,-9.444445,-2.117648,5
91,12.148149,-13.777778,25.555555,-11.777778,-2.147571,5
142,0,0,0,0,0,5
116,23.407408,-12.222222,24.11111,-11.888889,-2.104978,5
84,23.25926,-13.777778,24.222221,-10.444445,-2.184862,5
