@relation segment

@attribute Region-centroid-row numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
45,48.11111,47.333332,-17.222221,-2.045905,4
95,42.88889,41.333336,-16.555555,-1.970802,4
75,35.77778,35.11111,-13.777778,-2.036435,4
129,33.11111,33.11111,-14.333333,-2.097799,4
78,41.11111,38.444443,-16.11111,-1.886072,4
105,41.22222,39.666668,-18.222221,-1.996082,4
125,37.22222,37.444443,-17.333334,-2.096474,4
73,43,39.77778,-12.222222,-1.720441,4
85,45,42.88889,-18.777779,-1.95422,4
78,31.333334,31,-15.333333,-2.053834,4
128,46.333332,46.333332,-20.777779,-2.091927,4
120,48.22222,45.77778,-15.888889,-1.896425,4
82,41.555557,40,-14.666667,-1.971781,4
89,27.333334,26.777779,-14.777778,-2.046542,4
87,55.77778,56,-24.11111,-2.105073,4
102,46.22222,44.555557,-21.444445,-2.009854,4
77,54.22222,53.11111,-19.333334,-2.030875,4
25,60.666668,61.666668,-26.333334,-2.13042,4
123,15.666667,15.888889,-10.222222,-2.115734,4
130,15.777778,16.444445,-14.777778,-2.134924,4
134,37.11111,38.77778,-17.777779,-2.175349,4
78,59.666668,61.11111,-25.88889,-2.145541,4
159,25.222221,23.555555,-7.666666,-1.802554,4
139,42.555557,41.666668,-19.666666,-2.044238,4
89,51,51.333332,-22.777779,-2.108757,4
106,34.11111,33.22222,-13.444445,-2.010178,4
17,62.444443,62.555557,-23.88889,-2.098521,4
78,41.11111,38.444443,-16.11111,-1.886072,4
83,60.22222,58.88889,-22.11111,-2.027771,4
102,50.666668,51,-22.11111,-2.102047,4
123,14.777778,15.888889,-17.222221,-2.149759,4
65,52.666668,53,-11.111111,-1.970812,4
150,16.222223,16.777779,-11.888889,-2.134876,4
85,42.444443,42.666668,-18.666666,-2.097363,4
79,38,36.555557,-14.555555,-1.984583,4
44,42.88889,42.555557,-15.777778,-2.070466,4
68,52,50.11111,-20,-1.984308,4
99,51.88889,47.77778,-12.333333,-1.567463,4
154,14.888889,15.666667,-12.111111,-2.142529,4
70,51.555557,48.666668,-19.11111,-1.907955,4
70,36.444443,35.11111,-14.555555,-1.990412,4
100,50.333332,48.88889,-19.444445,-2.00619,4
89,25.222221,24.666666,-12.777778,-2.048461,4
160,18.222221,18.777779,-12.222222,-2.138726,4
140,17.88889,18.88889,-12.333333,-2.167262,4
78,25.11111,25.11111,-15.222222,-2.066695,4
53,36.88889,35.77778,-14,-2.00456,4
101,56.88889,56.77778,-22.777779,-2.08957,4
75,40.333336,37.333336,-11.333333,-1.722278,4
50,53,53.77778,-21.222221,-2.129479,4
66,41,39,-10.777778,-1.83808,4
57,59.444443,58.22222,-22.444445,-2.030703,4
103,53.333332,51.666668,-19.555555,-1.997589,4
103,52.22222,51.77778,-21.333334,-2.071134,4
20,56.444443,57.444443,-23.222221,-2.133031,4
77,30.222221,30.444445,-7,-2.12336,4
122,29.222221,29,-15.555555,-2.074838,4
120,44.88889,44,-16.222221,-2.035243,4
65,50.444443,50.11111,-22.88889,-2.077647,4
120,35.444447,34.77778,-13.666667,-2.046753,4
116,25,25,-13.333333,-2.090781,4
111,53.22222,52.444443,-23.222221,-2.058,4
132,29.555555,30.444445,-14.333333,-2.146969,4
70,53.444443,52.88889,-24.666666,-2.070832,4
35,61.77778,61.22222,-24.666666,-2.0742,4
124,49.444443,48.333332,-18,-2.030079,4
158,7,6.111111,-7,-1.943449,4
90,41.22222,42,-18.666666,-2.131861,4
21,59.333332,59.11111,-20.333334,-2.072158,4
98,31,29.88889,-12.222222,-1.96031,4
121,37.444443,36.22222,-14.444445,-1.995536,4
57,11.333333,13.888889,-4.444445,-2.370613,5
12,3.888889,3.555556,-8.111111,-2.057978,5
144,0.111111,0.111111,-1,-2.094395,5
155,7.777778,8.555555,-8.222222,-2.140531,5
34,10.777778,11.555555,-8.666667,-2.162383,5
38,10.111111,11.222222,-9.666667,-2.193098,5
88,18.222221,19.444445,-8.666667,-2.20829,5
85,14.555555,15.333333,-10.777778,-2.160912,5
112,12.111111,12.555555,-10.888889,-2.133313,5
62,4.111111,3.666667,-8.222222,-2.034152,5
135,0,0,-2.333333,-2.094395,5
94,10.555555,11.444445,-12.555555,-2.159466,5
152,1,0.666667,-2.555556,-1.933239,5
91,11,11.333333,-9.333333,-2.128465,5
153,0,0,-1.111111,-2.094395,5
108,13.555555,13.777778,-9.444445,-2.117648,5
136,3.666667,4.222222,-5.888889,-2.175296,5
82,11.666667,12.444445,-9.222222,-2.170632,5
115,0.444444,0.333333,-2.666667,-2.065536,5
94,5.888889,6.222222,-8.666667,-2.12934,5
144,0,0,0,0,5
135,0.777778,0,-3.777778,-1.822214,5
149,0,0,-0.111111,-2.094395,5
152,0,0,0,0,5
118,15.555555,16.11111,-9.888889,-2.14718,5
114,11.777778,12.444445,-11,-2.149073,5
148,0,0,0,0,5
154,1,0.666667,-3.222222,-1.988202,5
139,0,0,-3.888889,-2.094395,5
138,1.111111,1,-5,-2.077816,5
40,1.222222,1,-0.777778,-1.570796,5
154,5.888889,6.333334,-7.111111,-2.066916,5
120,17.555555,18.444445,-9.333333,-2.177417,5
114,24.444445,26.222221,-12.777778,-2.207158,5
147,0,0,0,0,5
144,0,0,0,0,5
116,13.555555,13.777778,-9.222222,-2.121175,5
110,23,24.444445,-14.555555,-2.182018,5
145,0.333333,0.111111,-1.333333,-1.920944,5
145,0,0,0,0,5
149,0,0,0,0,5
136,0.666667,0.888889,-4.666666,-2.130339,5
62,4.111111,3.777778,-8,-2.048717,5
113,24.444445,27.11111,-14,-2.238803,5
62,4.111111,3.666667,-8.222222,-2.034152,5
93,9.888889,10.444445,-11.888889,-2.137493,5
35,10.333334,10.888889,-7.777778,-2.153332,5
89,2.888889,2.666667,-7.111111,-2.065342,5
67,0.777778,0.333333,-1.222222,-1.512684,5
130,0,0,0,0,5
113,16.88889,17.222223,-10.888889,-2.125693,5
140,0.777778,0.444444,-1.777778,-1.838877,5
93,16.666668,16.555555,-13.111111,-2.086083,5
135,1.666667,1,-5.666666,-1.958546,5
135,0.777778,0.888889,-3.888889,-2.110974,5
64,6.111111,5.333334,-8,-1.965246,5
95,6.777778,5.333334,-6.888889,-1.749258,5
94,16.88889,17,-13.333333,-2.100966,5
141,0,0,0,0,5
152,0,0,0,0,5
135,0,0,-0.444444,-2.094395,5
134,1,0.888889,-5.333334,-2.071242,5
133,3.666667,3.444444,-5.777778,-2.048,5
93,10.444445,10.555555,-12.777778,-2.102707,5
90,11.888889,12.333333,-13,-2.125976,5
113,24.333334,25.777779,-7.666666,-2.236251,5
137,0,0,-4.111111,-2.094395,5
104,16.333334,16.88889,-8.666667,-2.150638,5
138,0.444444,0,-3.666667,-1.949167,5
31,8.333334,8.888889,-7.111111,-2.171949,5
142,0,0,0,0,5
138,1,0,-4.111111,-1.755017,5
91,17.777779,19.555555,-13.555555,-2.202425,5
61,4.666667,4.333334,-8.222222,-2.048717,5
152,0,0,0,0,5
84,18.666668,19.777779,-10.444445,-2.184862,5
86,7.555555,8,-12,-2.128362,5
155,5.333334,5.555555,-5.222222,-2.115567,5
111,24.555555,25.777779,-8.888889,-2.202667,5
104,16,16.222223,-6.888889,-2.113918,5
144,0.555556,0.444444,-0.666667,-1.90427,5
87,6.666666,7.222222,-11.777778,-2.138617,5
93,1,0.888889,-4.666666,-2.075071,5
154,0,0,0,0,5
62,4.111111,3.777778,-8,-2.048717,5
150,0,0,0,0,5
61,5.888889,6.111111,-8,-2.121837,5
131,0,0,-0.666667,-2.094395,5
154,4.333334,4.333334,-6.444445,-2.087985,5
90,2.777778,2.666667,-7.444445,-2.073429,5
62,5,4.777778,-8.555555,-2.066953,5
36,0,0,0,0,5
92,12.888889,13.111111,-12.444445,-2.11184,5
58,5.555555,5.333334,-9,-2.068564,5
88,5.111111,4.666667,-8,-2.035769,5
153,5.333334,6.222222,-6.333334,-2.14389,5
134,1.111111,1.333333,-4.888889,-2.133095,5
152,0,0,0,0,5
136,1,0.888889,-5,-2.071242,5
154,0,0,-0.222222,-2.094395,5
153,3,3.222222,-0.444444,-2.221716,5
105,12.666667,13.111111,-6.222222,-2.161571,5
108,11.333333,11.666667,-8.555555,-2.127161,5
140,0.222222,0.222222,-0.555556,-2.094395,5
154,9.666667,4.777778,-4.777778,-0.004927,5
111,15.555555,16.222223,-9.333333,-2.153719,5
150,0,0,0,0,5
89,13,13.444445,-10.666667,-2.129746,5
86,15.888889,16.88889,-10.666667,-2.178281,5
154,0,0,-0.777778,-2.094395,5
110,6.111111,6.333334,-9.333333,-2.120265,5
133,0.333333,0.111111,-1.888889,-1.999063,5
94,0.222222,0.111111,-3.222222,-2.071242,5
154,0.444444,0.222222,-1.555556,-1.919639,5
137,0.666667,0.555556,-3.333333,-2.071242,5
152,1,0.777778,-1.888889,-2.000272,5
141,6,7,-8.555555,-2.191662,5
144,0.333333,0.111111,-1.777778,-1.986938,5
141,0,0,0,0,5
34,10.777778,11.555555,-8.666667,-2.162383,5
131,0.777778,0.666667,-2.222222,-2.051344,5
117,14.555555,13.777778,-10,-2.005139,5
58,5.555555,5.333334,-9,-2.068564,5
61,4.555555,4.111111,-8.333333,-2.039459,5
61,4.666667,4.333334,-8.222222,-2.048717,5
89,2.888889,2.666667,-1.333333,-1.890484,5
142,0,0,-0.333333,-2.094395,5
99,11.222222,11.444445,-12.111111,-2.112503,5
65,6.111111,6.333334,-7.777778,-2.121878,5
145,0,0,0,0,5
134,1,0.666667,-4.333334,-2.013143,5
153,0,0,0,0,5
134,20.333334,22.333334,-13.111111,-2.21646,5
134,1,0.666667,-4.333334,-2.013143,5
89,13,13.444445,-10.666667,-2.129746,5
86,7.777778,8.111112,-12.666667,-2.120153,5
105,19.11111,19.444445,-9.777778,-2.125548,5
89,0,0,0,0,5
91,4.555555,3.666667,-7,-1.93491,5
134,0,0,-3.111111,-2.094395,5
112,24.222221,27,-13.888889,-2.244772,5
80,11.888889,12.444445,-10.222222,-2.142269,5
133,3.666667,3.444444,-5.777778,-2.048,5
61,4.444445,4.222222,-8.333333,-2.068204,5
90,15.666667,15.777778,-13.111111,-2.101515,5
68,5.666666,4.666667,-6.666666,-1.780255,5
110,27.222221,28.333334,-9.888889,-2.187242,5
141,0,0,-0.111111,-2.094395,5
104,16.222223,16.555555,-9.222222,-2.128231,5
137,1.555556,1.444444,-5,-2.075071,5
92,7.555555,8.111112,-11.888889,-2.137851,5
143,0.222222,0,-2,-1.986938,5
119,5.888889,6.333334,-6.888889,-2.142708,5
13,6.111111,5.888889,-10.222222,-2.074133,5
93,13.222222,13.444445,-13.444445,-2.110457,5
30,4.777778,4.666667,-7.111111,-2.047276,5
135,20.222221,22.11111,-13,-2.211986,5
79,10.555555,11.444445,-8.222222,-2.175843,5
141,0,0,-0.222222,-2.094395,5
90,12.888889,13.222222,-10.888889,-2.12273,5
114,11.444445,12.111111,-12.222222,-2.141659,5
41,0.555556,0.333333,-1.111111,-1.84512,5
97,15.333333,15.666667,-11.777778,-2.121346,5
114,23,24.11111,-9.222222,-2.196423,5
137,18.666668,20.777779,-13.666667,-2.213033,5
135,1.333333,0.777778,-4.888889,-1.972186,5
148,1.111111,1,-2.333333,-2.04515,5
93,9.888889,10.444445,-11.888889,-2.137493,5
131,0,0,0,0,5
104,16.333334,16.88889,-8.666667,-2.150638,5
138,1.444444,1.444444,-5.222222,-2.08783,5
94,16,15.888889,-13,-2.084893,5
130,1.111111,0.777778,-2.555556,-1.959823,5
154,1.555556,1,-2.555556,-1.905927,5
94,0.222222,0.111111,-3.222222,-2.071242,5
131,0,0,0,0,5
145,0.333333,0.111111,-1.333333,-1.920944,5
116,25.666666,26.666666,-9.444445,-2.177507,5
90,4.666667,3.888889,-8.111111,-1.987466,5
89,16.444445,18,-14,-2.188149,5
135,0,0,-1.444444,-2.094395,5
89,14,14.222222,-11.333333,-2.113032,5
148,0,0,-0.111111,-2.094395,5
39,7.333334,6.888889,-7.888889,-2.036228,5
89,0.777778,0.555556,-3.777778,-2.042259,5
89,6.333334,6,-7.333334,-2.043884,5
33,6.444445,6.666666,-6.222222,-2.056119,5
94,10.666667,11.666667,-11.111111,-2.142756,5
129,0,0,0,0,5
137,0.333333,0.111111,-1.888889,-2.007606,5
145,0,0,0,0,5
83,6,6.666666,-9.666667,-2.150257,5
115,19.444445,20,-8.888889,-2.14867,5
115,23.11111,25.222221,-12.777778,-2.218655,5
152,1,0.777778,-1.777778,-2.007351,5
92,7.111111,7.222222,-8.222222,-2.096705,5
134,1.111111,1.333333,-4.888889,-2.133095,5
12,8.444445,8.222222,-9.666667,-2.064482,5
145,0,0,0,0,5
139,3.222222,2.888889,-7,-2.04457,5
131,0.333333,0.222222,-1.777778,-2.056155,5
34,9.777778,10.555555,-9.555555,-2.162872,5
135,4,4.222222,-6,-2.125516,5
142,0.111111,0,-3.666667,-2.056155,5
86,13.222222,13.555555,-10.777778,-2.123611,5
139,1.888889,2.111111,-6.222222,-2.127586,5
84,13,13.555555,-10.666667,-2.143897,5
106,14.111111,14.333333,-9.444445,-2.117671,5
84,13,13.666667,-10.555555,-2.152852,5
107,11.777778,12.666667,-12.222222,-2.159464,5
141,0,0,-2.333333,-2.094395,5
116,0.666667,0.333333,-4.888889,-2.018925,5
109,24.777779,26.333334,-9.222222,-2.226161,5
134,4.666667,5,-5.888889,-2.138459,5
130,0.666667,0,-3.555556,-1.861154,5
144,0,0,0,0,5
147,0,0,0,0,5
141,0,0,-0.111111,-2.094395,5
113,24.88889,26.11111,-9.666667,-2.199825,5
134,1,0.666667,-4.333334,-2.013143,5
145,2.333334,2.111111,-3.888889,-2.036506,5
58,6,6,-8.555555,-2.085342,5
90,17.333334,18.777779,-14.222222,-2.182442,5
63,4,3.666667,-7.222222,-2.04457,5
133,0,0,-1.777778,-2.094395,5
68,2.111111,1.888889,-1.222222,-1.861154,5
89,12.888889,13.111111,-11.111111,-2.11184,5
154,0.444444,0.222222,-1.222222,-1.861154,5
40,0,0,0,0,5
93,0,0,0,0,5
131,0,0,0,0,5
80,11.333333,11.777778,-8.111111,-2.138901,5
140,3.666667,3.555556,-6,-2.072268,5
133,1.222222,1.888889,-2.444444,-2.208419,5
90,7.555555,7.555555,-7.444445,-2.067026,5
98,16.88889,17.222223,-12.888889,-2.118236,5
142,0.888889,0.888889,-2.777778,-2.094395,5
62,0,0,0,0,5
143,0,0,0,0,5
140,1.777778,1.222222,-5.444445,-1.985769,5
135,24,26.444445,-14.222222,-2.227801,5
133,1,0.111111,-4.333334,-1.822563,5
138,8.222222,9.111111,-9.222222,-2.172099,5
111,12.222222,12.333333,-11.333333,-2.100671,5
82,11.888889,12.111111,-9.333333,-2.102722,5
140,2.666667,2,-3.666667,-1.853161,5
113,16.88889,17.222223,-10.888889,-2.125693,5
141,0,0,-0.555556,-2.094395,5
134,0.666667,0.333333,-4,-2.013143,5
154,2.555556,2.666667,-4.888889,-2.095813,5
111,24.555555,25.777779,-8.888889,-2.202667,5
151,0,0,-0.333333,-2.094395,5
95,2.111111,1.777778,-1.111111,-1.628908,5
36,4.777778,4.777778,-8.222222,-2.097293,5
131,0,0,0,0,5
112,24.555555,25.777779,-9.222222,-2.200156,5
133,6.222222,6.666666,-9.555555,-2.138743,5
154,0,0,-0.222222,-2.094395,5
91,7.555555,8.222222,-11.777778,-2.147571,5
93,15.111111,15.666667,-12.666667,-2.136215,5
152,0,0,0,0,5
112,19.444445,19.333334,-13.111111,-2.085248,5
115,0.444444,0.333333,-2.666667,-2.065536,5
133,0,0,-0.888889,-2.094395,5
107,23.444445,24.777779,-9,-2.201495,5
133,0,0,-1.111111,-2.094395,5
92,11.666667,11.888889,-10.555555,-2.113273,5
94,16,15.888889,-13,-2.084893,5
135,0.777778,0.111111,-3.888889,-1.880724,5
119,23.222221,24.88889,-13.777778,-2.187781,5
155,5.333334,5.555555,-5.222222,-2.115567,5
147,0.222222,0.222222,-0.222222,-2.094395,5
138,1.777778,1.666667,-5.666666,-2.071242,5
131,0.888889,0.111111,-4.333334,-1.871048,5
155,13,11.333333,-9,-1.797435,5
86,4.666667,4.555555,-6.444445,-2.054475,5
155,5.888889,6.222222,-6.111111,-2.147622,5
96,15.222222,15.111111,-13.444445,-2.086083,5
83,13.333333,14.444445,-11.333333,-2.178321,5
95,15.555555,16.222223,-11.888889,-2.146185,5
139,0.888889,0,-4.111111,-1.803071,5
83,12.888889,13.444445,-10.888889,-2.143761,5
144,0,0,0,0,5
130,1,1,-2.222222,-2.094395,5
116,17.88889,18.444445,-10.555555,-2.144778,5
154,0.222222,0,-2.111111,-2.01751,5
134,0,0,-1.555556,-2.094395,5
141,3.111111,3,-5.888889,-2.075071,5
12,3.888889,3.555556,-8.111111,-2.057978,5
152,1,0.666667,-2.555556,-1.933239,5
110,2.777778,2.444444,-5.333334,-2.021228,5
140,0,0,-0.777778,-2.094395,5
109,18.444445,18.333334,-10.555555,-2.082762,5
144,0,0,0,0,5
115,10.666667,11.333333,-10.222222,-2.151625,5
136,0.666667,0.666667,-4.222222,-2.094395,5
105,22.555555,23.666666,-9.222222,-2.192406,5
194,51.77778,52.11111,-20.11111,-2.112941,6
182,41.666668,39,-18,-1.910677,6
205,49.77778,48.666668,-22.222221,-2.038263,6
189,26.777779,25.555555,-12.222222,-1.954574,6
175,50.77778,50,-23.555555,-2.05935,6
194,53.444443,52.77778,-24,-2.060549,6
159,31.333334,32.333336,-12.888889,-2.316872,6
192,50.333332,48.77778,-24.88889,-2.024748,6
189,55,53.77778,-22.88889,-2.035894,6
184,28.777779,28.333334,-10.111111,-2.215464,6
182,27.222221,26.666666,-9.333333,-2.217735,6
201,35.77778,36.11111,-12.555555,-2.175826,6
195,42.444443,41.77778,-17.777779,-2.052705,6
163,34,36.555557,-8.666667,-2.425324,6
187,44.11111,41.555557,-20.88889,-1.947472,6
187,44.666668,42.88889,-19.777779,-1.990627,6
177,45,42.333336,-21.333334,-1.942662,6
163,34.555557,37.444443,-7.666666,-2.51749,6
186,43.77778,41.666668,-20.333334,-1.973056,6
189,54.77778,53.88889,-24.555555,-2.054084,6
181,37.77778,36.444443,-14.444445,-1.998368,6
180,54.88889,53.77778,-24.88889,-2.044179,6
179,45.77778,43.77778,-20.333334,-1.978657,6
187,43.333332,41.666668,-20.11111,-1.998547,6
180,44.11111,42.555557,-18,-1.996042,6
192,52.555557,51.333332,-24.666666,-2.038177,6
187,52.555557,50.88889,-23.333334,-2.013524,6
203,47.666668,46.666668,-22,-2.040013,6
192,42.333336,41,-19.555555,-2.020234,6
200,41.333336,40.444443,-17,-2.038016,6
188,45.444443,43.77778,-19.88889,-1.995072,6
183,48.88889,46.666668,-22.11111,-1.974959,6
188,26.88889,26.555555,-10.222222,-2.083566,6
186,31.222221,30.777779,-13.555555,-2.060122,6
195,42.444443,41.77778,-17.777779,-2.052705,6
173,48.555557,47.444443,-23.222221,-2.04172,6
189,29,28.666666,-12.333333,-2.064273,6
182,42.666668,40.11111,-18.777779,-1.930048,6
185,50.11111,50,-21.222221,-2.088855,6
193,40.88889,39.444443,-17.333334,-2.000118,6
205,44.88889,44.11111,-18.444445,-2.044653,6
175,29,29,-12,-2.091209,6
189,51.77778,50.77778,-23.555555,-2.048058,6
194,40.22222,39.555557,-16.555555,-2.046998,6
182,31.444445,30.444445,-13.444445,-2.001125,6
160,37.88889,39.22222,-17.777779,-2.162999,6
189,30.11111,29.444445,-14,-2.044277,6
195,42.77778,41.88889,-17.555555,-2.038956,6
194,43,42.555557,-18.222221,-2.071876,6
185,27.777779,27.88889,-9,-2.45058,6
195,39.666668,40,-15.222222,-2.118572,6
162,34.666668,37,-9.888889,-2.341198,6
199,50.555557,49.444443,-22.666666,-2.040866,6
193,54.444443,52.77778,-23.777779,-2.018211,6
186,44,41.77778,-19.333334,-1.956023,6
197,44.666668,44.11111,-18.666666,-2.071221,6
186,48.22222,46.22222,-21.666666,-1.988249,6
186,45,42.555557,-21.222221,-1.958085,6
180,27.444445,27.333334,-9.111111,-2.217095,6
172,38,37.77778,-12.777778,-2.143718,6
197,49.11111,47.666668,-23.333334,-2.024321,6
201,47.11111,46.77778,-20.777779,-2.075226,6
198,53.11111,52.22222,-22.666666,-2.050575,6
188,45,43.444443,-20.222221,-2.00738,6
191,54.444443,53.555557,-25.444445,-2.05611,6
190,44.77778,43,-19.444445,-1.987599,6
173,39.555557,38.333336,-15.777778,-1.998857,6
173,49.88889,48.88889,-23.666666,-2.048199,6
184,43.88889,42.22222,-18.11111,-1.986776,6
159,30.444445,31.88889,-11.666667,-2.549349,6
201,52.555557,51.444443,-23.666666,-2.042514,6
189,28.444445,27.666666,-11.111111,-2.020345,6
191,55.333332,54.666668,-25.222221,-2.065948,6
201,35.77778,36.11111,-12.555555,-2.175826,6
180,45.22222,43.666668,-20.222221,-2.008719,6
186,45.666668,44.333332,-17.222221,-2.028812,6
193,53.11111,52.11111,-24,-2.047766,6
200,50.666668,49.11111,-22.666666,-2.015374,6
183,47.444443,45.333332,-21.88889,-1.981911,6
184,28.777779,28.333334,-10.111111,-2.215464,6
189,29,28.222221,-11.111111,-2.022227,6
161,38,39.666668,-13.222222,-2.238293,6
195,54.666668,53.444443,-24.444445,-2.037116,6
186,45.11111,42.333336,-21.555555,-1.940813,6
178,29.666666,29.444445,-12.666667,-2.103758,6
163,33.77778,36.555557,-8.222222,-2.395213,6
206,50.444443,50.333332,-21.88889,-2.085934,6
182,48.555557,46.77778,-22.222221,-2.004082,6
202,53.666668,52.88889,-22.777779,-2.060614,6
199,47.88889,47.77778,-21.555555,-2.084754,6
182,49.555557,47.555557,-22.555555,-1.989221,6
191,43.88889,42.11111,-18.333334,-1.964901,6
176,47.11111,46.22222,-22.333334,-2.052258,6
196,42.666668,41.88889,-17.666666,-2.045996,6
159,31.333334,32.333336,-12.888889,-2.316872,6
160,37.11111,37.555557,-19.11111,-2.113792,6
190,51,51,-19,-2.112087,6
190,46.88889,45.77778,-20.333334,-2.03483,6
183,50.444443,48.555557,-23.333334,-1.997577,6
177,28.444445,28.555555,-11.666667,-2.121237,6
174,50.444443,49.88889,-23.88889,-2.069045,6
182,40.22222,37.77778,-17.222221,-1.917349,6
162,37.444443,40.11111,-11.888889,-2.386671,6
190,28,26.88889,-14.333333,-2.008381,6
188,29.666666,29,-13,-2.04072,6
193,53.666668,54,-22.222221,-2.109375,6
177,46.333332,43.77778,-21.88889,-1.956005,6
185,29.222221,28.777779,-11.333333,-2.085272,6
196,42.11111,41.22222,-17.88889,-2.039491,6
188,27.555555,26.666666,-12.333333,-2.016443,6
196,44.333332,43.88889,-18,-2.063864,6
193,54.77778,54.555557,-24.444445,-2.084935,6
161,35.333336,36.333336,-12.333333,-2.198939,6
172,38,37.77778,-13.666667,-2.126558,6
196,47.333332,47,-19,-2.079185,6
193,37.444443,36.11111,-15.222222,-1.995801,6
189,28.333334,27.666666,-13.333333,-2.037982,6
171,41,40,-17.333334,-2.032929,6
188,54.444443,54,-23,-2.074028,6
208,48.22222,48.333332,-21.88889,-2.094585,6
195,55.11111,53.555557,-24.555555,-2.020938,6
194,44.444443,43.11111,-19.88889,-2.021838,6
200,54.11111,52.555557,-25.444445,-2.026586,6
189,23.444445,22.88889,-10.666667,-2.101002,6
182,40.333336,37.88889,-17.11111,-1.919167,6
191,55.11111,54.333332,-26,-2.062286,6
190,47.333332,46.555557,-21.11111,-2.052546,6
191,52.88889,51.555557,-24.555555,-2.03548,6
190,26.11111,25.88889,-11.222222,-2.160658,6
192,47.333332,48,-16.333334,-2.164195,6
201,39.22222,38.77778,-15.555555,-2.06786,6
176,46.333332,45.444443,-22.444445,-2.051636,6
204,50.88889,49.666668,-22.777779,-2.037372,6
181,49,48.22222,-21.333334,-2.053189,6
194,44.444443,43.11111,-19.88889,-2.021838,6
196,56,55.444443,-24.222221,-2.070441,6
183,49.666668,47.88889,-23.555555,-2.005196,6
161,36.88889,38.555557,-11.444445,-2.395566,6
203,52.444443,51.333332,-21.444445,-2.034642,6
187,53.666668,52.88889,-22.666666,-2.058211,6
189,23.444445,22.88889,-10.666667,-2.101002,6
161,36,37.333336,-12.444445,-2.316506,6
193,43.333332,42.77778,-19,-2.065421,6
179,31.333334,31,-13.444445,-2.0752,6
194,37.11111,36.333336,-14.888889,-2.037568,6
210,45.444443,44.11111,-21.555555,-2.020895,6
200,49,48.666668,-21.88889,-2.080206,6
194,37,36.333336,-14.111111,-2.045201,6
191,44.666668,43.11111,-18.222221,-1.998993,6
209,43,42.555557,-18.666666,-2.06698,6
189,21.11111,20.333334,-9.777778,-2.01975,6
187,44.11111,41.555557,-20.88889,-1.947472,6
198,51.444443,50.88889,-21.555555,-2.064888,6
182,31.444445,30.444445,-13.444445,-2.001125,6
187,52.555557,50,-24,-1.966671,6
210,44.22222,42.77778,-20.88889,-2.014434,6
184,41.77778,39.444443,-17.333334,-1.930196,6
197,56.22222,55.666668,-22.666666,-2.06802,6
191,52.444443,52.11111,-24.444445,-2.077651,6
191,23.555555,22.444445,-8.555555,-1.858264,6
183,40.22222,37.333336,-17.555555,-1.887731,6
210,45.444443,44.11111,-21.555555,-2.020895,6
185,44,42.444443,-19.777779,-2.006186,6
207,50.444443,49.88889,-20.777779,-2.062724,6
161,36,37.88889,-12.444445,-2.282295,6
180,28.666666,27.88889,-10.666667,-2.021032,6
178,52.444443,51.22222,-25.222221,-2.040554,6
196,41.77778,41.444443,-17.444445,-2.074616,6
193,37.88889,36.555557,-15.444445,-1.992997,6
185,45.333332,43.11111,-18.666666,-1.95277,6
190,44.77778,43,-19.444445,-1.987599,6
189,45.11111,43,-20,-1.973221,6
197,56.22222,55.666668,-22.666666,-2.06802,6
181,52.333332,50.666668,-25.222221,-2.020865,6
178,42.666668,42.333336,-16.88889,-2.102536,6
195,42.444443,41.77778,-17.666666,-2.051671,6
176,45.444443,43.333332,-20.88889,-1.97757,6
201,52.88889,51,-23.11111,-1.997736,6
202,50.22222,50.22222,-21.333334,-2.093746,6
181,43,40.77778,-18.333334,-1.949088,6
190,47.333332,45.333332,-21.222221,-1.985899,6
187,52.666668,51.333332,-24.11111,-2.03348,6
181,53.666668,52.555557,-24.222221,-2.044563,6
183,49.22222,47.22222,-22.555555,-1.991701,6
182,31.555555,29.777779,-14.222222,-1.943038,6
191,52.333332,51.22222,-25.11111,-2.047053,6
162,36.77778,39.22222,-12,-2.391681,6
193,46.555557,45.666668,-18.222221,-2.080174,6
189,51.333332,51.444443,-20.88889,-2.101326,6
190,29.333334,28.444445,-13.555555,-2.020042,6
185,49.88889,49,-21.777779,-2.051056,6
195,42.77778,42.555557,-17.333334,-2.081095,6
188,49.666668,48.555557,-21.666666,-2.039667,6
184,51.22222,48.555557,-23.11111,-1.958014,6
195,51.333332,49.88889,-21.666666,-2.015595,6
193,37.88889,36.555557,-15.444445,-1.992997,6
160,36.444443,36.666668,-18.444445,-2.102318,6
162,34.88889,37.88889,-9.222222,-2.555683,6
200,52.22222,50.88889,-23.11111,-2.02885,6
162,35,37.88889,-10.333333,-2.494607,6
177,44.22222,41.666668,-20.222221,-1.940423,6
185,29.222221,28.777779,-11.333333,-2.085272,6
196,45.333332,44.77778,-19.11111,-2.059262,6
176,45.22222,43,-20.222221,-1.965703,6
185,44,42.444443,-19.777779,-2.006186,6
185,43.88889,41.333336,-19.444445,-1.937924,6
187,49,47.333332,-22.333334,-2.009615,6
190,44.77778,43,-19.444445,-1.987599,6
161,35.333336,36.333336,-12.333333,-2.198939,6
176,53.333332,51.88889,-25.222221,-2.030648,6
193,51.11111,49.77778,-24.11111,-2.033804,6
196,41.77778,41.444443,-17.444445,-2.074616,6
194,54.77778,53.666668,-23.666666,-2.042718,6
