@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
138,1.055553,63.88889,62,0.248998,-1.999045,4
80,0.666667,36.333336,34.555557,0.282964,-1.962646,4
129,1.111111,33.11111,33.11111,0.320613,-2.097799,4
96,1.722222,61,59.88889,0.254595,-2.036336,4
157,1.388889,16.88889,17.444445,0.438882,-2.1343,4
119,0.944446,36.22222,35.11111,0.271717,-2.006,4
78,4.333334,31.333334,31,0.33971,-2.053834,4
78,4.055555,25.11111,25.11111,0.392034,-2.066695,4
116,1.333333,29.11111,28.777779,0.309461,-2.068113,4
118,1.166667,50.11111,48.77778,0.265558,-2.007117,4
93,2.055555,54.77778,54.555557,0.315538,-2.083715,4
21,1.277778,59.333332,59.11111,0.25706,-2.072158,4
73,0.61111,43,39.77778,0.184376,-1.720441,4
117,1.444443,33.555557,33.77778,0.335026,-2.106235,4
62,0.722224,57.444443,58.22222,0.32276,-2.124459,4
97,0.5,46,43.333332,0.199351,-1.836777,4
103,1.944445,53.333332,51.666668,0.257014,-1.997589,4
102,1.777779,46.22222,44.555557,0.307007,-2.009854,4
28,0.833333,53.444443,54.666668,0.324556,-2.144507,4
67,1.499999,53,53.333332,0.303044,-2.109804,4
99,1.722222,51.88889,47.77778,0.146611,-1.567463,4
158,1.444445,16.777779,17.333334,0.41916,-2.142701,4
108,6.833332,36,35.77778,0.266758,-2.080474,4
57,0.722223,60,61,0.335387,-2.128801,4
17,5,40.333336,39.444443,0.268186,-2.030048,4
159,1.611111,20.333334,18.88889,0.15128,-1.596679,4
117,1.277778,39.555557,39.666668,0.330477,-2.09948,4
126,1.833334,16.11111,16.88889,0.437078,-2.158805,4
101,1.111111,39,39,0.322733,-2.094303,4
96,0.944444,54.11111,50.333332,0.174579,-1.720468,4
25,1.555556,39.555557,39.88889,0.284582,-2.11881,4
121,2.722222,28.666666,27.88889,0.313427,-2.024268,4
90,2.833333,41.22222,42,0.327632,-2.131861,4
102,0.666667,56.77778,56.555557,0.26938,-2.083043,4
130,1.444445,15.777778,16.444445,0.505441,-2.134924,4
28,0.833333,53.444443,54.666668,0.324556,-2.144507,4
95,7.055555,42.88889,41.333336,0.264571,-1.970802,4
121,0.944444,37.444443,36.22222,0.280578,-1.995536,4
103,1.777778,56,54.333332,0.259607,-2.00292,4
49,1.222221,35.666668,34.333336,0.221187,-1.949745,4
102,1.222222,47.11111,45.555557,0.2694,-1.99488,4
140,1.5,23.444445,23.555555,0.2851,-2.100487,4
111,0.444445,30.333334,29.777779,0.290355,-2.005742,4
83,1.666666,46,44,0.260605,-1.958524,4
80,1.333333,37.77778,36.11111,0.24473,-1.942698,4
62,0.666667,53.77778,54.666668,0.329364,-2.126207,4
34,0.777779,41.11111,41.666668,0.317542,-2.122875,4
146,2.111111,16.777779,17.666668,0.432786,-2.164971,4
115,1.38889,24.88889,24.88889,0.331663,-2.094392,4
53,0.944443,36.88889,35.77778,0.264564,-2.00456,4
123,1.833333,14.777778,15.888889,0.559546,-2.149759,4
104,1.5,59.77778,58.11111,0.254697,-2.007832,4
103,0.833336,58.333332,56.88889,0.271568,-2.022581,4
36,1.111109,56.555557,57.77778,0.332815,-2.138581,4
139,1.666667,12.444445,13,0.482725,-2.118223,4
146,1.111111,8,8.111112,0.487864,-2.108911,4
119,1.055555,40.666668,40.22222,0.28077,-2.064038,4
43,1.555557,54.88889,56.666668,0.335115,-2.160551,4
82,0.777778,34.555557,33.666668,0.303876,-2.028043,4
17,1.444445,62.444443,62.555557,0.286238,-2.098521,4
105,1.166667,53.333332,52.22222,0.259048,-2.032243,4
158,1.388889,7,6.111111,0.503086,-1.943449,4
78,2.611111,59.666668,61.11111,0.325487,-2.145541,4
65,26.444445,52.666668,53,0.19713,-1.970812,4
104,1.999999,58.22222,56.11111,0.267219,-1.986567,4
77,0.666667,51.11111,52.22222,0.31069,-2.143048,4
152,2.388889,20.333334,21.666666,0.46343,-2.165731,4
154,2,21.555555,23.333334,0.453533,-2.191073,4
81,1.833333,39.444443,37.77778,0.267251,-1.970422,4
78,2.555556,41.11111,38.444443,0.258916,-1.886072,4
140,0.666667,24.88889,24.555555,0.266206,-2.05389,4
44,2.111113,50.11111,50.333332,0.339917,-2.102652,4
110,1.777778,29.11111,28.777779,0.353548,-2.068653,4
69,0.944444,40.88889,36.555557,0.17869,-1.518761,4
35,1.055555,61.77778,61.22222,0.287488,-2.0742,4
103,1.111111,30.777779,30.88889,0.323915,-2.102607,4
38,1.000001,50,49.666668,0.336015,-2.078504,4
98,1.055556,24.88889,24.333334,0.346398,-2.04294,4
147,1.333333,5.777778,4.555555,0.464069,-1.584341,4
158,0.833333,6.333334,5.666666,0.520578,-1.982834,4
100,1.444445,50.333332,48.88889,0.268621,-2.00619,4
103,0.666667,52.22222,51.77778,0.287394,-2.071134,4
105,2.166666,41.22222,39.666668,0.295992,-1.996082,4
89,0.722222,27.333334,26.777779,0.351273,-2.046542,4
123,13.222221,48,46.333332,0.280593,-1.994105,4
120,4.277778,44.88889,44,0.263467,-2.035243,4
126,0.555556,16.444445,16.555555,0.405936,-2.104102,4
120,1.555555,44.77778,42.444443,0.245321,-1.910735,4
149,2.111111,16.666668,17.444445,0.445172,-2.141787,4
104,1.444444,52.77778,51,0.252203,-1.985221,4
122,11.444444,35.77778,34.333336,0.282411,-1.985027,4
69,0.722223,36.666668,34,0.154094,-1.640134,4
85,2.833333,45,42.88889,0.278726,-1.95422,4
71,0.777777,37.88889,35.11111,0.166047,-1.675919,4
68,1.555556,52,50.11111,0.265053,-1.984308,4
116,0.555555,42.333336,41.555557,0.264563,-2.038624,4
150,2.166667,16.222223,16.777779,0.441573,-2.134876,4
94,0.888888,61.11111,60.555557,0.267258,-2.068537,4
102,0.444445,51.11111,50.11111,0.274353,-2.034054,4
117,1.444443,33.555557,33.77778,0.335026,-2.106235,4
151,1.555556,23.11111,25.555555,0.457448,-2.219625,4
147,2.5,20.88889,22.333334,0.457405,-2.174468,4
116,0.499999,52.444443,54.11111,0.313235,-2.161793,4
45,2.055555,48.11111,47.333332,0.259367,-2.045905,4
32,0.833334,54.22222,53.333332,0.249001,-2.042422,4
127,15.388888,35.88889,32.666668,0.204536,-1.67677,4
70,0.388889,51.555557,48.666668,0.249829,-1.907955,4
129,0.722222,27.555555,27.444445,0.338407,-2.078797,4
77,1.555555,54.22222,53.11111,0.255329,-2.030875,4
90,1.277777,57.666668,58.11111,0.278345,-2.108813,4
137,3.444445,39.88889,37.333336,0.176066,-1.75799,4
161,0.777778,5.555555,5,0.540918,-1.996307,4
129,2,19.11111,20.11111,0.449747,-2.161046,4
159,1.277778,5.111111,4.666667,0.541667,-1.999443,4
130,9.777778,9.888889,10.333334,0.548124,-2.137371,4
125,2.055555,52.555557,53.77778,0.317206,-2.145045,4
135,1.777777,41,40.444443,0.33466,-2.06346,4
66,2.555556,41.555557,38.88889,0.152009,-1.68385,4
133,0.888889,32,32,0.313397,-2.091572,4
34,0.833331,65,64.55556,0.279176,-2.078154,4
147,4.666666,43.77778,43.11111,0.309106,-2.056377,4
77,1.666667,37.22222,35.22222,0.269192,-1.932066,4
125,1.944445,32.333336,32.444447,0.321825,-2.100687,4
64,2,49.666668,49.11111,0.313003,-2.067168,4
57,0.999999,59.444443,58.22222,0.266776,-2.030703,4
119,0.944446,36.22222,35.11111,0.271717,-2.006,4
127,8.555555,38,36,0.248999,-1.908348,4
111,1.500001,51.333332,50.333332,0.298892,-2.045165,4
115,0.722221,42.444443,41.444443,0.264115,-2.021125,4
125,2.111111,61.11111,58.555557,0.259842,-1.9632,4
18,1.722223,59,59.77778,0.317156,-2.123641,4
117,1.111111,27.444445,27.333334,0.30715,-2.088914,4
139,1.833334,42.555557,41.666668,0.310818,-2.044238,4
154,2.333333,14.888889,15.666667,0.479715,-2.142529,4
160,2.777778,18.222221,18.777779,0.426014,-2.138726,4
101,2.055554,56.88889,56.77778,0.289362,-2.08957,4
24,1.222223,42.333336,44,0.30862,-2.186797,4
68,1.833333,37.555557,34.666668,0.167908,-1.659641,4
122,1.777777,51.555557,52.444443,0.342363,-2.128423,4
124,11.166668,49,47.88889,0.261246,-2.017379,4
100,1.444445,50.333332,48.88889,0.268621,-2.00619,4
154,3.833333,44.555557,43.555557,0.321345,-2.033077,4
107,13.166667,49.444443,48.11111,0.252669,-2.003607,4
105,2.166666,41.22222,39.666668,0.295992,-1.996082,4
158,1.388889,7,6.111111,0.503086,-1.943449,4
87,1.555557,37.88889,37.22222,0.319706,-2.050388,4
111,1.055556,53.22222,52.444443,0.299664,-2.058,4
124,7.388889,39.22222,37.555557,0.290982,-1.980977,4
125,1.333333,37.22222,37.444443,0.324639,-2.096474,4
78,2.555556,41.11111,38.444443,0.258916,-1.886072,4
68,1.555556,52,50.11111,0.265053,-1.984308,4
89,1.222221,51,51.333332,0.317871,-2.108757,4
42,1.333334,50.666668,51.444443,0.322931,-2.125735,4
108,1.666666,52.666668,52,0.252458,-2.053869,4
76,15,28.666666,27.333334,0.200662,-1.903624,4
123,1,15.666667,15.888889,0.408913,-2.115734,4
81,1.222223,34.555557,33,0.300796,-1.984566,4
120,0.944444,48.22222,45.77778,0.224617,-1.896425,4
143,1.222221,43,43.333332,0.341229,-2.108995,4
132,1.333333,33.22222,33.88889,0.325768,-2.129523,4
42,0.611111,24.444445,24.11111,0.337893,-2.061006,4
102,1.166667,50.666668,51,0.317014,-2.102047,4
62,0.944443,53.444443,53.444443,0.303179,-2.093744,4
19,1.444445,38,38.77778,0.355227,-2.133676,4
105,0.777776,60,57.88889,0.264986,-1.989475,4
128,1.666666,46.333332,46.333332,0.312927,-2.091927,4
121,4.888888,46.88889,47.22222,0.300672,-2.110233,4
148,1.055555,21.444445,24.222221,0.483771,-2.237972,4
73,0.777777,45.666668,42.11111,0.176156,-1.681589,4
70,4.111111,36.444443,35.11111,0.274051,-1.990412,4
81,0.722221,51.88889,52,0.307419,-2.09885,4
104,1.000001,48.88889,48.77778,0.303071,-2.08549,4
20,4.944444,32,31.666666,0.261958,-2.045203,4
38,1.111112,58.22222,57.22222,0.271659,-2.038824,4
125,2.444445,50.22222,50.666668,0.323908,-2.112723,4
76,0.388889,47.666668,46.11111,0.250705,-1.989922,4
117,1.277778,39.555557,39.666668,0.330477,-2.09948,4
133,1.277777,19.88889,18.666668,0.270271,-1.90381,4
64,1.055556,53.666668,54.22222,0.31426,-2.118087,4
84,0.888889,7.333334,7.555555,0.380483,-2.13694,4
109,1.055555,36.11111,35.666668,0.334962,-2.068644,4
146,2.500001,18.11111,18.555555,0.429825,-2.124871,4
50,1.055557,57.333332,57.666668,0.290165,-2.107785,4
82,1.333333,41.555557,40,0.246605,-1.971781,4
13,1.555553,60.666668,62.333332,0.311437,-2.154989,4
73,2.277779,35.666668,35.11111,0.297096,-2.054964,4
22,1.388889,42.77778,43.333332,0.319474,-2.123537,4
135,1.11111,28.555555,28.555555,0.308824,-2.093203,4
108,22.444443,41.22222,40.11111,0.275986,-2.015554,4
102,0.888889,53.444443,51.555557,0.25976,-1.985584,4
67,1.055554,57.11111,56.666668,0.298145,-2.076662,4
50,1.333334,53,53.77778,0.304774,-2.129479,4
124,1.888889,36.77778,37.444443,0.348022,-2.127801,4
98,1.277777,47.555557,46.333332,0.28511,-2.025773,4
21,5.222221,37.11111,35.77778,0.274519,-1.990806,4
33,0.277778,31.333334,30.555555,0.33727,-2.030428,4
80,0.833334,51.22222,51.666668,0.290834,-2.116351,4
158,1.833333,35.555557,35,0.264152,-2.049172,4
127,8.555555,38,36,0.248999,-1.908348,4
64,0.666667,35.22222,34.666668,0.310101,-2.030269,4
153,3,21.333334,23.88889,0.447745,-2.242741,4
121,0.944444,37.444443,36.22222,0.280578,-1.995536,4
17,0.888891,63.333332,62.88889,0.284874,-2.075161,4
46,2.222221,53.22222,54.666668,0.326719,-2.152304,4
125,0.444444,14.888889,15,0.398689,-2.104083,4
126,0.944445,52.333332,50.666668,0.280738,-2.006029,4
83,1.555556,60.22222,58.88889,0.260329,-2.027771,4
80,1.333333,37.77778,36.11111,0.24473,-1.942698,4
20,1.944444,56.444443,57.444443,0.309556,-2.133031,4
122,11.444446,32.666668,31.88889,0.29185,-2.035377,4
76,3.277778,31.88889,30.666666,0.27031,-1.981499,4
101,0.5,27.222221,26.88889,0.327288,-2.05839,4
146,1.111111,8,8.111112,0.487864,-2.108911,4
79,1.333334,38,36.555557,0.265535,-1.984583,4
145,1,24.222221,22.777779,0.315338,-1.934686,4
127,1.666667,39.444443,39,0.317325,-2.061036,4
162,0.333333,6.666666,6.444445,0.484805,-2.044946,4
90,1.277777,57.666668,58.11111,0.278345,-2.108813,4
73,1,40.555557,38.88889,0.178226,-1.893495,4
66,0.944445,47.77778,45.77778,0.252103,-1.961254,4
135,0.833332,63.666668,62.22222,0.258303,-2.024945,4
121,6.611111,47.77778,48.444443,0.307193,-2.126943,4
66,5.277777,40.555557,38,0.178875,-1.748546,4
122,6.111111,29.222221,29,0.349652,-2.074838,4
96,0.833333,54.444443,54.333332,0.297221,-2.089105,4
42,0.999999,32.77778,31.777779,0.334662,-2.029552,4
44,1.611109,42.88889,42.555557,0.271987,-2.070466,4
83,0.944444,23.333334,23,0.307415,-2.063242,4
135,0.277778,1.666667,1,0.832275,-1.958546,5
93,1.055556,9.888889,10.444445,0.577002,-2.137493,5
129,3.444445,2.444444,1.888889,0.096561,-1.101394,5
154,0.388889,0,0,0.555556,-2.094395,5
116,0.166667,13.555555,13.777778,0.420839,-2.121175,5
68,1.055556,5.666666,4.666667,0.534151,-1.780255,5
116,2.055555,25.666666,26.666666,0.310286,-2.177507,5
141,0.111111,0,0,0.222222,-2.094395,5
89,6.166666,13,13.444445,0.477489,-2.129746,5
104,5.611111,16,16.222223,0.314713,-2.113918,5
98,1.222222,16.88889,17.222223,0.448676,-2.118236,5
104,2.833333,16.333334,16.88889,0.375532,-2.150638,5
85,0.222222,14.555555,15.333333,0.459024,-2.160912,5
134,0.944444,1,0.666667,0.881481,-2.013143,5
141,0.055556,0,0,0.111111,-2.094395,5
113,1,24.444445,27.11111,0.441507,-2.238803,5
31,5.055555,8.333334,8.888889,0.500944,-2.171949,5
117,0.722222,14.555555,13.777778,0.402203,-2.005139,5
136,0.833333,0.666667,0.666667,0.877513,-2.094395,5
140,0.666667,2.666667,2,0.656085,-1.853161,5
131,1.777778,0.777778,0.666667,0.77037,-2.051344,5
111,0.555555,24.555555,25.777779,0.315484,-2.202667,5
91,0.555555,4.555555,3.666667,0.620651,-1.93491,5
108,0.666667,13.555555,13.777778,0.421675,-2.117648,5
140,0.666667,2.666667,2.666667,0.068883,-2.094395,5
141,0.444444,3.111111,3,0.66524,-2.075071,5
133,2.722222,1.222222,1.888889,0.860606,-2.208419,5
90,0.555556,4.666667,3.888889,0.651153,-1.987466,5
83,5.833334,6,6.666666,0.676581,-2.150257,5
137,8.444445,18.666668,20.777779,0.502569,-2.213033,5
135,0.222222,0.777778,0.111111,0.972222,-1.880724,5
90,2.222222,12.888889,13.222222,0.475549,-2.12273,5
155,10.777778,5.333334,5.555555,0.5,-2.115567,5
114,0.5,11.777778,12.444445,0.510924,-2.149073,5
134,0.277778,4.666667,5,0.587234,-2.138459,5
115,3.666666,23.11111,25.222221,0.421493,-2.218655,5
142,2,0.888889,0.888889,0.769444,-2.094395,5
92,0.444444,7.555555,8.111112,0.632127,-2.137851,5
89,0.333333,14,14.222222,0.459093,-2.113032,5
88,0.333333,5.111111,4.666667,0.61791,-2.035769,5
135,0.555555,0.777778,0.888889,0.888007,-2.110974,5
110,2.111111,23,24.444445,0.431825,-2.182018,5
94,0.555556,10.666667,11.666667,0.599594,-2.142756,5
133,0.5,3.666667,3.444444,0.630471,-2.048,5
131,0,0,0,0,0,5
94,0.833333,16.88889,17,0.452182,-2.100966,5
119,1.222222,5.888889,6.333334,0.589565,-2.142708,5
154,0.777778,1,0.666667,0.838889,-1.988202,5
137,0.666667,1.555556,1.444444,0.772487,-2.075071,5
105,0.944445,12.666667,13.111111,0.353768,-2.161571,5
92,0.555555,12.888889,13.111111,0.499695,-2.11184,5
108,1.722222,20,20.666668,0.365332,-2.154391,5
58,0.444445,5.555555,5.333334,0.622222,-2.068564,5
133,0.5,3.666667,3.444444,0.630471,-2.048,5
34,0.444445,9.777778,10.555555,0.544858,-2.162872,5
65,1,6.111111,6.333334,0.583461,-2.121878,5
152,2.055556,1,0.777778,0.537037,-2.007351,5
84,0.388889,13,13.555555,0.475,-2.143897,5
145,0,0,0,0,0,5
140,0.444444,0.777778,0.444444,0.814815,-1.838877,5
115,0.388889,19.444445,20,0.339149,-2.14867,5
104,3.111111,16.222223,16.555555,0.380292,-2.128231,5
130,0,0,0,0,0,5
115,0.166667,0.444444,0.333333,0.933333,-2.065536,5
145,0.222222,0.333333,0.111111,0.527778,-1.920944,5
153,0.055556,3,3.222222,0.085017,-2.221716,5
152,0,0,0,0,0,5
82,2.722222,11.666667,12.444445,0.481601,-2.170632,5
154,1.722222,2.555556,2.666667,0.815344,-2.095813,5
64,1.833333,6.111111,5.333334,0.579142,-1.965246,5
133,0.055556,0,0,0.888889,-2.094395,5
134,0.611111,1.111111,1.333333,0.829233,-2.133095,5
145,0,0,0,0,0,5
133,0.055556,0,0,1,-2.094395,5
93,1.055556,9.888889,10.444445,0.577002,-2.137493,5
145,1.777778,2.333334,2.111111,0.656614,-2.036506,5
136,0.833333,3.666667,4.222222,0.657744,-2.175296,5
152,0.833333,0.333333,0.333333,0.705556,-2.094395,5
114,0.333334,21,21.777779,0.393927,-2.15274,5
135,0.333333,4,4.222222,0.617593,-2.125516,5
133,0.111111,0,0,1,-2.094395,5
113,0.722222,16.88889,17.222223,0.414807,-2.125693,5
62,0.444444,4.111111,3.777778,0.67037,-2.048717,5
148,0.055556,0,0,0.111111,-2.094395,5
154,0.111111,0,0,0.222222,-2.094395,5
141,0.166667,0,0,1,-2.094395,5
148,0,0,0,0,0,5
40,0,0,0,0,0,5
152,0,0,0,0,0,5
41,0.222222,0.555556,0.333333,0.537037,-1.84512,5
118,1.222222,15.555555,16.11111,0.418712,-2.14718,5
94,0.444445,16,15.888889,0.451546,-2.084893,5
144,0.388889,0.333333,0.111111,0.861111,-1.986938,5
155,18,13,11.333333,0.646298,-1.797435,5
141,0.222222,0.333333,0,0.888889,-1.921217,5
80,2.944444,11.333333,11.777778,0.43286,-2.138901,5
152,0,0,0,0,0,5
93,1.055556,15.111111,15.666667,0.480246,-2.136215,5
135,0.166667,1,0.333333,0.927778,-1.931332,5
107,2.055556,11.777778,12.666667,0.547173,-2.159464,5
152,0,0,0,0,0,5
135,0.166667,0,0,0.333333,-2.094395,5
142,0.222222,0.111111,0,1,-2.056155,5
88,0.444445,7.555555,8.111112,0.641775,-2.136677,5
139,0.222222,0.888889,0,1,-1.803071,5
138,0.333333,1.111111,1,0.826852,-2.077816,5
154,0.166667,0.444444,0.222222,0.288889,-1.919639,5
147,0,0,0,0,0,5
86,3.055555,4.666667,4.555555,0.594226,-2.054475,5
140,0.611111,0.222222,0.222222,0.240741,-2.094395,5
144,0,0,0,0,0,5
86,0.388889,13.222222,13.555555,0.46348,-2.123611,5
94,1.055556,15.777778,15.666667,0.457772,-2.084255,5
87,0.611111,6.666666,7.222222,0.659329,-2.138617,5
150,0,0,0,0,0,5
58,0.444445,5.555555,5.333334,0.622222,-2.068564,5
92,1,11.666667,11.888889,0.53355,-2.113273,5
139,0.111111,0,0,1,-2.094395,5
116,0.777777,19.333334,19.444445,0.392149,-2.104978,5
129,0,0,0,0,0,5
135,0.055556,0,0,1,-2.094395,5
90,0.722222,2.777778,2.666667,0.797212,-2.073429,5
145,0.222222,0.333333,0.111111,0.527778,-1.920944,5
91,0.388889,17.777779,19.555555,0.48999,-2.202425,5
106,0.388889,14.111111,14.333333,0.416401,-2.117671,5
144,0,0,0,0,0,5
97,0.777777,15.333333,15.666667,0.447494,-2.121346,5
152,0.833333,2.666667,2.333334,0.599735,-1.997796,5
93,0.166667,1,0.888889,0.878395,-2.075071,5
155,5.388889,6.666666,6.666666,0.392385,-2.079296,5
140,0.222222,0,0,0.777778,-2.094395,5
154,0.055556,0,0,0.222222,-2.094395,5
80,2.777778,11.888889,12.444445,0.489982,-2.142269,5
91,0.611111,7.555555,8.222222,0.634464,-2.147571,5
63,0.388889,6.333334,6.555555,0.5477,-2.121837,5
89,3.277778,12.888889,13.111111,0.473045,-2.11184,5
134,1.055556,1,0.888889,0.876102,-2.071242,5
41,0.222222,0.555556,0.333333,0.537037,-1.84512,5
155,9.944445,7.777778,8.555555,0.747294,-2.140531,5
130,1.277778,1.111111,0.777778,0.855556,-1.959823,5
131,0.111111,0,0,0.666667,-2.094395,5
140,0.277778,3.666667,3.555556,0.639254,-2.072268,5
153,1.111111,5.333334,6.222222,0.769577,-2.14389,5
116,0.777778,17.88889,18.444445,0.395663,-2.144778,5
110,0.444444,27.222221,28.333334,0.307444,-2.187242,5
111,2.055556,15.555555,16.222223,0.409226,-2.153719,5
84,0.444445,13,13.666667,0.477222,-2.152852,5
137,1.388889,0.666667,0.555556,0.917989,-2.071242,5
30,3,4.777778,4.666667,0.613718,-2.047276,5
144,0,0,0,0,0,5
111,0.555555,24.555555,25.777779,0.315484,-2.202667,5
63,0.444445,4,3.666667,0.653535,-2.04457,5
39,0.611111,7.333334,6.888889,0.576021,-2.036228,5
113,0.666667,24.88889,26.11111,0.327385,-2.199825,5
12,4.5,8.444445,8.222222,0.543775,-2.064482,5
143,0.444444,0.222222,0,0.888889,-1.986938,5
86,0.277778,15.888889,16.88889,0.444698,-2.178281,5
89,2.333333,14.444445,14.555555,0.43138,-2.102295,5
138,0.055556,1,0,1,-1.755017,5
137,0.277778,2.111111,1.888889,0.731922,-2.058451,5
90,0.388889,5.111111,4.333334,0.641018,-1.989546,5
89,1.111111,6.333334,6,0.548545,-2.043884,5
95,0.222222,2.111111,1.777778,0.10119,-1.628908,5
84,0.499999,18.666668,19.777779,0.404099,-2.184862,5
120,2.222222,17.555555,18.444445,0.38675,-2.177417,5
61,0.722222,5.888889,6.111111,0.588823,-2.121837,5
34,0.444445,10.777778,11.555555,0.479958,-2.162383,5
131,0.722222,0.333333,0.222222,0.925926,-2.056155,5
134,0.222222,1,0.666667,0.833333,-1.997796,5
139,0.722222,1.888889,2.111111,0.786175,-2.127586,5
13,0.277778,6.111111,5.888889,0.632739,-2.074133,5
109,0.277778,24.777779,26.333334,0.331954,-2.226161,5
61,0.722222,4.444445,4.222222,0.66626,-2.068204,5
96,0.666666,15.222222,15.111111,0.472764,-2.086083,5
111,1,12.222222,12.333333,0.489897,-2.100671,5
83,0.277777,13.333333,14.444445,0.50381,-2.178321,5
119,1.444444,23.222221,24.88889,0.425713,-2.187781,5
94,0.611111,5.888889,6.222222,0.619713,-2.12934,5
154,1.277778,4.333334,4.333334,0.6248,-2.087985,5
116,0.444444,0.666667,0.333333,0.940741,-2.018925,5
105,1.5,19.11111,19.444445,0.364499,-2.125548,5
88,0.833333,18.222221,19.444445,0.378615,-2.20829,5
107,0.833333,23.444445,24.777779,0.332407,-2.201495,5
133,0.222222,1,0.111111,0.972222,-1.822563,5
133,0.444445,6.222222,6.666666,0.627269,-2.138743,5
152,2.111111,1,0.777778,0.439153,-2.000272,5
62,0.666667,4.111111,3.666667,0.680808,-2.034152,5
113,0.555556,18.11111,18.777779,0.350082,-2.163633,5
90,0.666667,7.555555,7.555555,0.533928,-2.067026,5
149,0,0,0,0,0,5
155,7.722223,5.888889,6.222222,0.300624,-2.147622,5
152,0,0,0,0,0,5
154,1.611111,9.666667,4.777778,0.561927,-0.004927,5
147,0.444445,0.222222,0.222222,0.111111,-2.094395,5
93,0.222222,13.222222,13.444445,0.511905,-2.110457,5
141,0,0,0,0,0,5
86,0.333333,7.555555,8,0.629503,-2.128362,5
91,0.5,11,11.333333,0.476783,-2.128465,5
94,1.222222,10.555555,11.444445,0.57666,-2.159466,5
136,0.222222,1,0.888889,0.84709,-2.071242,5
141,0,0,0,0,0,5
131,0.277778,0.888889,0.111111,0.972222,-1.871048,5
105,4,22.555555,23.666666,0.337494,-2.192406,5
89,1.055556,16.444445,18,0.509462,-2.188149,5
30,1.666667,6.111111,6.222222,0.518586,-2.05997,5
36,0,0,0,0,0,5
138,7.833334,8.222222,9.111111,0.61525,-2.172099,5
34,0.444445,10.777778,11.555555,0.479958,-2.162383,5
144,0,0,0,0,0,5
154,0.222222,0.444444,0.222222,0.277778,-1.861154,5
112,0.555556,12.111111,12.555555,0.492526,-2.133313,5
114,1.166666,24.444445,26.222221,0.400536,-2.207158,5
133,0.222222,0.333333,0.111111,0.962963,-1.999063,5
135,0.611111,24,26.444445,0.443136,-2.227801,5
104,2.833333,16.333334,16.88889,0.375532,-2.150638,5
154,0.944444,5.888889,6.333334,0.771517,-2.066916,5
35,0.388889,10.333334,10.888889,0.459288,-2.153332,5
135,0.222222,0,0,1,-2.094395,5
152,2.055556,1,0.777778,0.537037,-2.007351,5
150,0,0,0,0,0,5
90,3.611111,15.666667,15.777778,0.465278,-2.101515,5
92,0.777778,7.111111,7.222222,0.608437,-2.096705,5
12,2.333333,3.888889,3.555556,0.687302,-2.057978,5
137,0.611111,0.333333,0.111111,0.75,-2.007606,5
89,0.944445,0.777778,0.555556,0.896296,-2.042259,5
67,0.222222,0.777778,0.333333,0.231481,-1.512684,5
144,0,0,0,0,0,5
94,0.222222,0.222222,0.111111,0.977778,-2.071242,5
113,0.722222,16.88889,17.222223,0.414807,-2.125693,5
95,0.388889,15.555555,16.222223,0.459469,-2.146185,5
145,0,0,0,0,0,5
145,0,0,0,0,0,5
134,0.333333,0,0,1,-2.094395,5
137,0.277778,0,0,1,-2.094395,5
93,0,0,0,0,0,5
144,0.277778,0.555556,0.444444,0.37037,-1.90427,5
138,0.5,1.444444,1.444444,0.799603,-2.08783,5
135,0.444444,1.333333,0.777778,0.849735,-1.972186,5
112,0.666666,24.222221,27,0.445039,-2.244772,5
154,0.444444,0.222222,0,1,-2.01751,5
138,0.722222,1.777778,1.666667,0.779497,-2.071242,5
110,0.777778,2.777778,2.444444,0.675265,-2.021228,5
138,0.222222,0.444444,0,1,-1.949167,5
142,0.111111,0,0,0.222222,-2.094395,5
135,0.833334,20.222221,22.11111,0.454232,-2.211986,5
89,3.611111,10.222222,10.333334,0.548825,-2.107311,5
155,10.777778,5.333334,5.555555,0.5,-2.115567,5
95,1.333333,6.777778,5.333334,0.512566,-1.749258,5
153,0.111111,0,0,0.888889,-2.094395,5
109,0.388889,18.444445,18.333334,0.367141,-2.082762,5
134,0.055556,0,0,1,-2.094395,5
147,0,0,0,0,0,5
115,0.166667,0.444444,0.333333,0.933333,-2.065536,5
93,0.888889,16.666668,16.555555,0.44338,-2.086083,5
89,0,0,0,0,0,5
12,2.333333,3.888889,3.555556,0.687302,-2.057978,5
57,9.277778,11.333333,13.888889,0.466308,-2.370613,5
40,0.055556,1.222222,1,0.116667,-1.570796,5
144,0,0,0,0,0,5
154,2.611111,1.555556,1,0.534392,-1.905927,5
68,0.166667,2.111111,1.888889,0.115741,-1.861154,5
135,0.111111,0.777778,0,1,-1.822214,5
110,0.222222,6.111111,6.333334,0.620643,-2.120265,5
112,0.555555,24.555555,25.777779,0.32175,-2.200156,5
141,0.055556,0,0,0.111111,-2.094395,5
89,6.166666,13,13.444445,0.477489,-2.129746,5
64,0.277778,3.666667,3.111111,0.69798,-2.015428,5
153,0,0,0,0,0,5
136,1.166667,0.666667,0.888889,0.911155,-2.130339,5
94,0.222222,0.222222,0.111111,0.977778,-2.071242,5
