@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Short-line-density-2 numeric
@attribute Exred-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
184,9,0.111111,-14.111111,62.333332,6
195,9,0,-16.88889,60.666668,6
199,9,0,-19.666666,69.77778,6
193,9,0,-23.222221,76.55556,6
186,9,0.222222,-14.333333,61.11111,6
182,9,0,-10.444445,42.88889,6
201,9,0,-20.222221,76.44444,6
195,9,0,-16.333334,57.333332,6
184,9,0,-13.111111,58.666668,6
191,9,0,-20.555555,74.77778,6
161,9,0,-16.444445,51.22222,6
159,9,0,-15.888889,46.22222,6
194,9,0,-17.666666,62.444443,6
194,9,0,-14.555555,55.444443,6
182,9,0,-7.666666,35.88889,6
199,9,0,-19.333334,71,6
199,9,0,-21.222221,69.22222,6
198,9,0,-17.777779,61,6
197,9,0.111111,-21,77.77778,6
189,9,0,-16,63.333332,6
163,9,0,-16.333334,48.555557,6
191,9,0,-22.777779,78.111115,6
198,9,0,-20,74,6
195,9,0,-16.11111,59.22222,6
207,9,0,-18.333334,64.88889,6
194,9,0,-18.222221,71.55556,6
194,9,0,-15.888889,61.666668,6
194,9,0,-15.888889,61.666668,6
190,9,0,-19,70,6
182,9,0,-9.777778,52.555557,6
189,9,0,-12,42.77778,6
210,9,0.111111,-17.555555,64.333336,6
182,9,0,-10.444445,42.88889,6
194,9,0,-19.444445,74.888885,6
197,9,0,-17,62.22222,6
195,9,0,-17.333334,70.111115,6
183,9,0,-15.444445,66.55556,6
189,9,0,-21.222221,72.44444,6
196,9,0,-16.88889,57.11111,6
190,9,0,-18.777779,66.88889,6
193,9,0,-17.333334,61.22222,6
191,9,0,-5.222222,30.11111,6
195,9,0,-19.88889,76.55556,6
161,9,0,-18.11111,52.22222,6
176,9,0.111111,-20.88889,75.66667,6
176,9,0,-13.555555,61,6
160,9,0,-20.333334,51.77778,6
193,9,0,-13,55.333332,6
192,9,0,-15.555555,59.22222,6
188,9,0,-14.888889,62,6
192,9,0,-16.222221,58.11111,6
194,9,0,-22,76.111115,6
206,9,0.111111,-21.555555,72.111115,6
196,9,0,-16.666666,61.444443,6
165,9,0,-15.111111,42.88889,6
182,9,0,-11.111111,56.333332,6
180,9,0,-21.555555,77.55556,6
185,9,0,-14.333333,61.333332,6
201,9,0.111111,-17.444445,72.22222,6
176,9,0.111111,-19.777779,67,6
189,9,0,-20.555555,73.333336,6
182,9,0,-8.888889,42.22222,6
205,9,0,-16.11111,61.77778,6
179,9,0,-12.888889,59.77778,6
193,9,0,-21,75.111115,6
172,9,0,-13,51.22222,6
182,9,0,-17.555555,72.55556,6
189,9,0,-7.444445,29.333334,6
193,9,0,-11.444445,50.666668,6
196,9,0,-16.444445,58.555557,6
161,9,0,-18.11111,52.22222,6
209,9,0.111111,-17.333334,60.77778,6
189,9,0,-13.666667,60.88889,6
201,9,0,-13.555555,49,6
173,9,0,-19.88889,69.55556,6
203,9,0.111111,-19,67.66667,6
197,9,0.111111,-17.88889,68,6
201,9,0,-20.333334,74,6
189,9,0,-11.333333,40.666668,6
201,9,0,-13.555555,49,6
179,9,0,-12.444445,44.11111,6
200,9,0,-20.777779,76.44444,6
185,9,0,-15.111111,60.666668,6
161,9,0,-16.444445,51.77778,6
163,9,0,-16.444445,48.88889,6
190,9,0,-14.111111,60.666668,6
176,9,0,-19.444445,71.44444,6
186,9,0.111111,-15.666667,65.88889,6
187,9,0,-13.222222,59.88889,6
180,9,0,-13.333333,59,6
162,9,0,-17.444445,50.555557,6
183,9,0,-18.222221,69.66667,6
193,9,0,-18.777779,74.888885,6
201,9,0.222222,-19.777779,67.22222,6
204,9,0,-18.333334,69.22222,6
182,9,0,-7.888889,47.333332,6
195,9,0,-20.777779,76.66667,6
189,9,0,-21.222221,72.44444,6
163,9,0,-16.333334,48.11111,6
171,9,0,-14.777778,57.22222,6
187,9,0,-20.11111,74.111115,6
180,9,0,-8.777778,36.333336,6
194,9,0.222222,-16.88889,60.333332,6
163,9,0,-18.666666,51.333332,6
184,9,0,-8.777778,38.333336,6
189,9,0,-9,33,6
184,9,0,-8.222222,37.11111,6
186,9,0,-12.666667,58.88889,6
200,9,0,-14.333333,56.555557,6
176,9,0,-14.555555,62.11111,6
198,9,0,-18.333334,64.22222,6
196,9,0,-17.444445,63.333332,6
177,9,0,-11.666667,40.666668,6
191,9,0,-20.555555,74.77778,6
188,9,0,-15.111111,61.77778,6
188,9,0,-15.555555,62.11111,6
161,9,0,-16.444445,51.22222,6
187,9,0,-18.333334,72.55556,6
190,9,0,-14.666667,57.77778,6
186,9,0,-17.555555,67.88889,6
193,9,0,-21,75.111115,6
189,9,0,-19.222221,75.44444,6
196,9,0,-19.777779,75.66667,6
190,9,0,-15.111111,58.666668,6
191,9,0,-21.777779,75.22222,6
172,9,0,-13.333333,54.666668,6
182,9,0,-18.333334,72.44444,6
193,9,0,-23.222221,76.55556,6
183,9,0,-16.555555,67.77778,6
190,9,0,-21,75.55556,6
200,9,0,-13.888889,55.77778,6
190,9,0,-14.111111,60.666668,6
184,9,0,-8.777778,38.333336,6
185,9,0,-10,39.666668,6
177,9,0,-13.333333,61,6
196,9,0,-19.777779,75.66667,6
181,9,0,-19,68.77778,6
185,9,0,-19.11111,69.88889,6
186,9,0,-13.222222,61.11111,6
183,9,0,-8.444445,39.11111,6
163,9,0,-16.333334,48.11111,6
191,9,0,-23.666666,79.55556,6
191,9,0,-15.666667,60.555557,6
189,9,0,-8.777778,38.555557,6
185,9,0,-20.88889,71.111115,6
200,9,0,-19.11111,72.66667,6
189,9,0,-8.777778,38,6
159,9,0,-16,45.444443,6
202,9,0,-19.88889,76,6
202,9,0.111111,-18,71,6
194,9,0,-20.333334,76.22222,6
201,9,0.222222,-19.777779,67.22222,6
191,9,0,-23.222221,79.22222,6
162,9,0,-18.222221,50.666668,6
184,9,0,-15.111111,69,6
183,9,0,-17.666666,70,6
163,9,0,-16.555555,47.555557,6
182,9,0,-18.222221,73.333336,6
190,9,0,-11,40.11111,6
200,9,0,-20.88889,70.22222,6
180,9,0,-15.555555,62.333332,6
190,9,0,-14.111111,60.666668,6
182,9,0,-16.444445,68.111115,6
190,9,0,-16.666666,62.333332,6
160,9,0,-21.777779,58.333332,6
197,9,0,-19,69.55556,6
194,9,0,-12.555555,50.444443,6
175,9,0,-21.333334,72.66667,6
161,9,0,-18.222221,54.555557,6
190,9,0,-19.333334,71.111115,6
186,9,0,-14,59.88889,6
190,9,0,-10.888889,41.11111,6
176,9,0,-14,62.666668,6
182,9,0,-16.88889,67.22222,6
172,9,0,-12.111111,50.333332,6
177,9,0,-14.222222,63.11111,6
192,9,0,-21,74.77778,6
185,9,0,-15.111111,60.666668,6
200,9,0,-17.777779,69.66667,6
202,9,0,-21.333334,71.55556,6
184,9,0,-10.333333,54.444443,6
193,9,0,-23.777779,78.77778,6
188,9,0,-11,41.333336,6
176,9,0.111111,-19.666666,67.66667,6
188,9,0,-21.666666,76.55556,6
202,9,0,-20.444445,74.888885,6
181,9,0,-11.666667,56.88889,6
180,9,0,-8.333333,37.77778,6
188,9,0,-21.88889,76,6
188,9,0,-9.888889,38,6
182,9,0,-8.888889,42.22222,6
173,9,0,-20.666666,71.55556,6
190,9,0,-15.222222,64.55556,6
188,9,0,-9.222222,36.444443,6
175,9,0,-21.222221,72.77778,6
186,9,0,-15.666667,63.666668,6
192,9,0,-19,72,6
204,9,0,-19.333334,72,6
185,9,0,-20.777779,73.44444,6
190,9,0,-18.777779,66.88889,6
191,9,0,-13.555555,59.77778,6
182,9,0,-9.888889,52.88889,6
197,9,0.111111,-21,77.77778,6
163,9,0,-16.333334,48.11111,6
188,9,0,-18.333334,69.111115,6
177,9,0,-12,40.333336,6
162,9,0,-17.222221,51.333332,6
171,9,0,-14.333333,56.333332,6
160,9,0,-20.444445,57.11111,6
173,9,0,-12.111111,52.88889,6
185,9,0,-10,39.666668,6
190,9,0,-17,65,6
178,9,0,-15.888889,58.88889,6
200,9,0,-21.333334,67.333336,6
186,9,0,-13.888889,61.333332,6
185,9,0,-12,59.555557,6
210,9,0.111111,-17.555555,64.333336,6
180,9,0,-15.555555,62.333332,6
180,9,0,-20.555555,75.44444,6
185,9,0,-17,67.22222,6
186,9,0,-14,59.88889,6
197,9,0,-17,62.22222,6
160,9,0,-19.11111,55.333332,6
197,9,0.111111,-16.222221,61.444443,6
161,9,0,-15.333333,49.666668,6
182,9,0,-10.444445,42.88889,6
176,9,0,-14.333333,62.333332,6
192,9,0,-20.222221,72.111115,6
196,9,0,-15.222222,58.22222,6
189,9,0,-8.222222,35.22222,6
194,9,0,-21.11111,72.55556,6
192,9,0,-22.11111,76.44444,6
178,9,0,-12,41.88889,6
174,9,0,-20.222221,70.88889,6
162,9,0,-19,51.333332,6
176,9,0.111111,-19.666666,67.66667,6
186,9,0,-14.111111,60.444443,6
200,9,0,-18,70.22222,6
189,9,0,-21.88889,77.55556,6
187,9,0,-18.777779,69.66667,6
159,9,0,-15.888889,46.22222,6
192,9,0,-15.777778,57.666668,6
162,9,0,-18,50.333332,6
191,9,0,-20.666666,76.66667,6
189,9,0,-9,33,6
185,9,0,-12.888889,55,6
194,9,0,-12.111111,49.77778,6
176,9,0.111111,-20.88889,75.66667,6
174,9,0,-22.222221,73.22222,6
162,9,0,-19.333334,53.666668,6
183,9,0,-8.888889,52,6
180,9,0,-13.333333,59,6
195,9,0,-16.666666,59.666668,6
195,9,0,-14.888889,58.555557,6
189,9,0,-19.444445,74.888885,6
184,9,0,-11.222222,38.77778,6
189,9,0,-8.555555,36.555557,6
203,9,0,-17.555555,67.111115,6
185,9,0,-11.555555,57.333332,6
185,9,0,-9.333333,37.555557,6
188,9,0,-14.555555,61.444443,6
162,9,0,-10.666667,22.333334,7
246,9,0,-11.777778,29.88889,7
209,9,0,-6.555555,16.88889,7
246,9,0,-14.333333,34.11111,7
174,9,0,-7.555555,29,7
211,9,0,-7.888889,17.777779,7
242,9,0,-9.222222,15.777778,7
169,9,0,-6.444445,18,7
207,9,0,-7.777778,16.555555,7
180,9,0,-12,27.222221,7
219,9,0,-10.333333,19.666668,7
199,9,0,-8.222222,23.222221,7
174,9,0,-7.777778,17,7
151,9,0,-11.333333,23.444445,7
197,9,0,-7.222222,15.333333,7
169,9,0,-13.444445,25,7
169,9,0,-11,19.88889,7
243,9,0,-4.111111,9.444445,7
245,9,0,-12.666667,21.444445,7
202,9,0,-10.444445,19.777779,7
220,9,0,-3.888889,9.555555,7
233,9,0,-14.777778,33.444447,7
219,9,0,-7.444445,17.222223,7
237,9,0,-7,18.777779,7
223,9,0,-9.888889,22.88889,7
238,9,0,-7.555555,19.11111,7
169,9,0,-11.444445,21.333334,7
185,9,0,-13.111111,24.666666,7
184,9,0,-12.222222,22.222221,7
245,9,0,-9.333333,18.444445,7
238,9,0,-8.333333,21.777779,7
241,9,0,-10.333333,18.11111,7
200,9,0,-5.777778,11.444445,7
224,9,0,-14.444445,27.555555,7
201,9,0,-4.666666,11.555555,7
156,9,0,-10.444445,21.777779,7
236,9,0,-8.888889,18.555555,7
214,9,0,-5.444445,10.666667,7
173,9,0,-10.777778,22.333334,7
233,9,0,-5.777778,19.555555,7
187,9,0,-6.222222,19.222221,7
243,9,0,-10.333333,18,7
215,9,0,-17.11111,30.666666,7
237,9,0,-9.111111,18.333334,7
176,9,0,-8.666667,17.11111,7
210,9,0,-7.555555,17.333334,7
237,9,0,-4.666666,8.888889,7
167,9,0,-7.222222,17.666668,7
220,9,0,-4.888889,11.555555,7
249,9,0,-1.666667,10.111111,7
236,9,0,-4.888889,14.333333,7
197,9,0,-11.444445,27.555555,7
206,9,0,-7.555555,20.11111,7
187,9,0,-12,25.11111,7
191,9,0,-6,11.222222,7
210,9,0,-10.555555,17.444445,7
180,9,0,-12.555555,18.777779,7
249,9,0,-8.888889,15.888889,7
181,9,0,-7.555555,23.88889,7
247,9,0,-9.222222,15.888889,7
195,9,0,-6.555555,12.333333,7
173,9,0,-10.777778,22.333334,7
184,9,0,-5.666666,19.333334,7
176,9,0,-9.555555,27.777779,7
198,9,0,-10.111111,20.777779,7
190,9,0,-11.666667,26.555555,7
198,9,0,-7.555555,16.333334,7
222,9,0,-2.333333,11.777778,7
185,9,0,-7.888889,14.333333,7
194,9,0,-10.666667,25.333334,7
196,9,0,-9.777778,19.555555,7
195,9,0,-4.777778,20.333334,7
216,9,0,-10.888889,20.555555,7
231,9,0,-10.555555,17,7
209,9,0,-14.555555,29,7
239,9,0,-8.111111,13.777778,7
215,9,0,-8.222222,21.444445,7
196,9,0,-3.666667,20.444445,7
226,9,0,-5.333334,17.555555,7
185,9,0,-4.222222,17.555555,7
167,9,0,-5.111111,17.11111,7
186,9,0,-5.111111,21.11111,7
227,9,0,-9.555555,17.444445,7
223,9,0,-6.222222,20,7
235,9,0,-11.555555,19.222221,7
208,9,0,-11.555555,21.555555,7
175,9,0,-8.777778,20.11111,7
229,9,0,-7.444445,18.777779,7
226,9,0,-9.777778,18.333334,7
177,9,0,-11.444445,24.555555,7
208,9,0,-11.111111,24.555555,7
235,9,0,-9.222222,18.222221,7
245,9,0,-8.444445,21.222221,7
210,9,0,-11.111111,22.666666,7
162,9,0,-16.333334,29.555555,7
233,9,0,-10.111111,15.777778,7
199,9,0,-10.222222,17.88889,7
152,9,0,-16.11111,29.666666,7
223,9,0,-5.333334,10.444445,7
208,9,0,-10.222222,20.777779,7
211,9,0,-5.777778,15.888889,7
187,9,0,-6.888889,15.888889,7
182,9,0,-6.666666,23,7
215,9,0,-5.444445,11.222222,7
161,9,0,-9.888889,20.444445,7
242,9,0,-14.555555,30.555555,7
194,9,0,-10.888889,26.11111,7
249,9,0,-3.444444,15,7
235,9,0,-7.222222,12.777778,7
218,9,0,-9.111111,17.777779,7
240,9,0,-8.777778,28.11111,7
185,9,0,-12,24.222221,7
165,9,0,-6.888889,17.555555,7
247,9,0.222222,-2.444444,25.11111,7
236,9,0,-8.888889,18.555555,7
177,9,0,-11.111111,20.777779,7
187,9,0,-6,19.666668,7
215,9,0,-17.777779,29.444445,7
181,9,0,-8,16.222223,7
238,9,0,-10.777778,17.444445,7
211,9,0,-13.222222,26.222221,7
179,9,0,-6.111111,16.222223,7
181,9,0,-7.555555,23.88889,7
195,9,0,-9.222222,20.11111,7
215,9,0,-17.777779,29.444445,7
225,9,0,-5.222222,21.333334,7
238,9,0,-3.222222,12.444445,7
186,9,0,-9.555555,22,7
201,9,0,-11.666667,24.777779,7
211,9,0,-10.555555,23.11111,7
157,9,0,-9.666667,23.88889,7
193,9,0,-8.333333,19.11111,7
234,9,0,-5.222222,8.777778,7
232,9,0,-6.666666,17,7
177,9,0,-11.444445,24.555555,7
209,9,0,-6.222222,16.11111,7
246,9,0,-10.333333,20,7
248,9,0,-12,26.444445,7
157,9,0,-15.222222,29.444445,7
168,9,0,-12.666667,31.444445,7
211,9,0,-9,18.666668,7
189,9,0,-8.222222,23.222221,7
162,9,0,-9.666667,23.88889,7
249,9,0.111111,-9.222222,27.555555,7
203,9,0,-7,15.444445,7
201,9,0,-4.666666,11.555555,7
161,9,0,-11.777778,25,7
251,9,0,2.333333,22.777779,7
197,9,0,-9.222222,17.444445,7
156,9,0,-14.444445,24,7
150,9,0,-16.444445,23.333334,7
195,9,0,-6.777778,17.11111,7
235,9,0,-10,15.777778,7
183,9,0,-15.888889,26,7
248,9,0,-11,32.333336,7
239,9,0,-8.777778,18.666668,7
203,9,0,-12.222222,25.444445,7
220,9,0,-4.888889,11.555555,7
176,9,0,-9.888889,29,7
172,9,0,-16.666666,35.666668,7
243,9,0,-10.333333,18,7
216,9,0,-11,19.11111,7
166,9,0,-13.888889,22.222221,7
210,9,0,-11.666667,19.88889,7
182,9,0,-6.444445,23.333334,7
157,9,0,-13.333333,23.88889,7
220,9,0,-2.333333,8.333334,7
211,9,0,-8.555555,17.222223,7
227,9,0,-11.555555,17.444445,7
189,9,0,-7.666666,16.444445,7
229,9,0,-10.888889,21.222221,7
208,9,0,-10.222222,21.11111,7
183,9,0,-8.111111,21,7
212,9,0,-6.888889,17.88889,7
188,9,0,-7.222222,19.88889,7
195,9,0,-4.777778,20.333334,7
244,9,0,-3.222222,9.555555,7
236,9,0,-11.111111,22.222221,7
162,9,0,-14.888889,29.88889,7
182,9,0,-9,24.666666,7
184,9,0,-6.222222,15.888889,7
211,9,0,-9,18.666668,7
191,9,0,-9.222222,18.555555,7
245,9,0,-0.555556,7.222222,7
236,9,0,-9.555555,18.666668,7
201,9,0,-13.888889,26.88889,7
249,9,0,-10,23.666666,7
240,9,0,-9.777778,18.555555,7
180,9,0,-7.444445,17.777779,7
250,9,0,-8,13.777778,7
173,9,0,-8.333333,24.777779,7
221,9,0,-5.666666,18,7
170,9,0,-16,30.88889,7
217,9,0,-6.444445,17,7
184,9,0,-6.555555,18.11111,7
245,9,0,-0.555556,7.222222,7
238,9,0,-7.777778,13.888889,7
158,9,0,-17.222221,27.88889,7
165,9,0,-13.333333,22.666666,7
232,9,0,-10.444445,19.333334,7
218,9,0,-9,12.555555,7
245,9,0.111111,-6.888889,14.666667,7
242,9,0,-10.444445,17.444445,7
170,9,0,-10.888889,19.555555,7
160,9,0,-16.444445,28.555555,7
191,9,0,-9.222222,18.555555,7
199,9,0,-5,19.88889,7
183,9,0,-8.111111,21,7
237,9,0,-4.888889,8.777778,7
194,9,0,-10.666667,20.444445,7
183,9,0,-12.333333,23,7
167,9,0,-6.777778,24.666666,7
196,9,0,-5.444445,18.11111,7
215,9,0,-8.555555,22.88889,7
180,9,0,-15.333333,28.222221,7
240,9,0,-9.777778,18.555555,7
178,9,0,-7.666666,23.555555,7
149,9,0,-13.666667,22.777779,7
248,9,0,-1.555556,18.222221,7
202,9,0,-9.333333,18.555555,7
223,9,0,-5.333334,10.444445,7
212,9,0,-6.111111,11.333333,7
218,9,0,-9.111111,19.11111,7
185,9,0,-4.222222,17.555555,7
236,9,0,-8.888889,17.222223,7
181,9,0,-11.555555,24,7
211,9,0,-7.777778,20.666668,7
175,9,0,-8.777778,20.11111,7
181,9,0,-8.222222,21.444445,7
250,9,0,-8,13.777778,7
220,9,0,-9.222222,19.222221,7
176,9,0,-10.111111,23.333334,7
237,9,0,-4.333334,11.777778,7
208,9,0,-9.333333,25.333334,7
222,9,0,-5.444445,16.11111,7
226,9,0,-4.111111,21.777779,7
244,9,0,-2.111111,11.888889,7
203,9,0,-7.222222,18.222221,7
224,9,0,-10.333333,18.444445,7
197,9,0,-5.666666,9.888889,7
172,9,0,-11.222222,20.88889,7
189,9,0,-7.333334,18.777779,7
234,9,0,-3.333333,11.111111,7
180,9,0,-9.444445,27.555555,7
198,9,0,-7.333334,19.777779,7
199,9,0,-13.222222,21.555555,7
216,9,0,-5.888889,11.111111,7
169,9,0,-15.222222,32,7
247,9,0,-6.333334,12.444445,7
244,9,0,-9.777778,17.222223,7
166,9,0,-13.888889,22.222221,7
148,9,0,-11.888889,19.444445,7
166,9,0,-6.444445,16.777779,7
232,9,0,-6.777778,12.666667,7
240,9,0,-12.444445,28.555555,7
237,9,0,-4.111111,11.222222,7
156,9,0,-19.11111,28.333334,7
201,9,0,-13.444445,25.11111,7
170,9,0,-16,30.88889,7
246,9,0,-8.444445,20.444445,7
226,9,0,-6.222222,11.222222,7
237,9,0,-14,29.444445,7
178,9,0,-10.777778,30.11111,7
186,9,0,-8.222222,16.11111,7
155,9,0,-10,29.333334,7
164,9,0,-4.111111,28.555555,7
172,9,0,-7.666666,24.222221,7
236,9,0,-8.888889,17.222223,7
174,9,0,-11.888889,24.333334,7
183,9,0,-11.888889,23.222221,7
246,9,0,0.444444,10.333334,7
215,9,0,-11.555555,24.555555,7
217,9,0,-3.888889,9.666667,7
233,9,0,-11.111111,17,7
226,9,0,-12,24.222221,7
156,9,0,-19.11111,28.333334,7
222,9,0,-9.666667,17.555555,7
241,9,0,-7.111111,11.888889,7
221,9,0,-10.222222,19.11111,7
208,9,0,-8,20,7
204,9,0,-14,25.555555,7
203,9,0,-7.444445,16.88889,7
184,9,0,-12.666667,24.88889,7
164,9,0,-6,16.88889,7
180,9,0,-12,27.222221,7
192,9,0,-3.888889,13.777778,7
232,9,0,-5.111111,18.11111,7
221,9,0,-10.222222,19.11111,7
196,9,0,-11.888889,24.666666,7
193,9,0,-8.555555,21,7
229,9,0,-7.888889,18.333334,7
181,9,0,-14.555555,28,7
240,9,0,-7.111111,17.333334,7
224,9,0,-14.444445,27.555555,7
217,9,0,-9.333333,18.88889,7
199,9,0,-5,19.88889,7
189,9,0,-6.111111,18.666668,7
