@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
111,1.500001,57.77778,-19.333334,-2.045165,4
158,1.444445,21.037037,-12.777778,-2.142701,4
73,0.777777,58.814816,-14.444445,-1.996907,4
124,11.166668,53.77778,-14.333333,-2.017379,4
105,0.611111,50.185184,-13.555555,-1.991964,4
105,0.777776,65.55556,-16.666666,-1.989475,4
68,0.777777,56.296295,-21.222221,-2.069541,4
21,1.277778,65.888885,-19.666666,-2.072158,4
116,0.499999,61,-25.666666,-2.161793,4
133,0.888889,36.77778,-14.333333,-2.091572,4
146,1.111111,10.592592,-7.777778,-2.108911,4
127,8.555555,40.74074,-8.222222,-1.908348,4
89,0.722223,28.925926,-11.111111,-2.048461,4
70,0.777777,61.11111,-23,-2.070832,4
117,1.111111,31.25926,-11.444445,-2.088914,4
122,11.444446,36.185184,-10.555555,-2.035377,4
127,15.388888,36.51852,-1.888889,-1.67677,4
133,1.166666,48.666668,-21.333334,-2.111789,4
76,0.555555,42.296295,-18.88889,-2.139002,4
154,0.666666,33,-23.666666,-2.20265,4
102,0.444445,56.77778,-17,-2.034054,4
128,1.388888,49.925926,-21.777779,-2.102441,4
104,1.5,65.296295,-16.555555,-2.007832,4
57,0.999999,65.703705,-18.777779,-2.030703,4
109,1.055555,41.814816,-17.11111,-2.068644,4
101,2.055554,64.37037,-22.444445,-2.08957,4
50,1.055557,65.111115,-23.333334,-2.107785,4
136,2.833333,4.851852,-5.888889,-2.123905,4
66,0.944445,51.592594,-11.444445,-1.961254,4
87,1.555557,43.333332,-16.333334,-2.050388,4
99,1.722222,51.88889,0,-1.567463,4
129,19.833334,51,-12.333333,-1.997241,4
125,2.166667,69.333336,-18.333334,-2.019545,4
64,2,56.592594,-20.777779,-2.067168,4
25,0.611111,70.44444,-29.333334,-2.13042,4
48,4.666666,42.074074,-9.888889,-2.003259,4
104,1.999999,63.62963,-16.222221,-1.986567,4
87,13.388889,31.703703,-10.444445,-2.013382,4
75,5.666666,39.703705,-11.777778,-2.036435,4
159,1.611111,20.518518,-0.555556,-1.596679,4
45,2.055555,53.074074,-14.888889,-2.045905,4
132,1.333333,38.77778,-16.666666,-2.129523,4
149,2.111111,21.37037,-14.111111,-2.141787,4
81,1.222223,38.25926,-11.111111,-1.984566,4
135,1.777777,47.37037,-19.11111,-2.06346,4
121,4.888888,53.666668,-20.333334,-2.110233,4
103,0.833336,64.44444,-18.333334,-2.022581,4
95,7.055555,46.851852,-11.888889,-1.970802,4
110,1.777778,34.11111,-15,-2.068653,4
53,0.944443,40.444443,-10.666667,-2.00456,4
66,2.555556,42.11111,-1.666667,-1.68385,4
121,2.722222,32.37037,-11.111111,-2.024268,4
77,1.555555,59.555557,-16,-2.030875,4
101,1.111111,45.037037,-18.11111,-2.094303,4
102,1.166667,58.37037,-23.11111,-2.102047,4
152,2.388889,26.555555,-18.666666,-2.165731,4
96,0.944444,55.148148,-3.111111,-1.720468,4
103,1.944445,58.185184,-14.555555,-1.997589,4
35,1.055555,69.44444,-23,-2.0742,4
83,1.500001,49.444443,-11.333333,-1.973615,4
135,0.833332,69.92593,-18.777779,-2.024945,4
154,2,28.148148,-19.777779,-2.191073,4
125,1.944445,37.444443,-15.333333,-2.100687,4
107,10.333333,29.222221,-7,-1.877159,4
20,1.944444,65.18519,-26.222221,-2.133031,4
65,1.222221,60.148148,-19.11111,-2.041901,4
151,1.555556,30.481482,-22.11111,-2.219625,4
146,2.500001,22.74074,-13.888889,-2.124871,4
76,3.277778,34.851852,-8.888889,-1.981499,4
89,0.722222,31.703703,-13.111111,-2.046542,4
68,1.555556,56.77778,-14.333333,-1.984308,4
42,4.333334,44.555557,-15,-2.120131,4
17,5,44.592594,-12.777778,-2.030048,4
77,7.722223,32.77778,-7.666666,-2.12336,4
118,0.833334,34.333332,-10.666667,-2.077668,4
102,1.777779,51.703705,-16.444445,-2.009854,4
34,0.777779,47.592594,-19.444445,-2.122875,4
147,2.5,27.296297,-19.222221,-2.174468,4
138,1.055553,69.48148,-16.777779,-1.999045,4
13,1.555553,70.37037,-29.11111,-2.154989,4
98,5.944444,33.962963,-8.888889,-1.96031,4
116,0.555555,46.814816,-13.444445,-2.038624,4
158,1.166667,8.37037,-3.777778,-1.904651,4
62,0.666667,62.814816,-27.11111,-2.126207,4
32,2.277778,56.37037,-23.444445,-2.060607,4
89,1.222221,58.925926,-23.777779,-2.108757,4
111,0.444445,34.11111,-11.333333,-2.005742,4
119,0.944446,39.851852,-10.888889,-2.006,4
129,0.777776,62.407406,-24.555555,-2.126989,4
123,13.222221,52.814816,-14.444445,-1.994105,4
58,0.444445,8.333333,-8.333333,-2.068564,5
152,0,0,0,0,5
154,0.166667,0.740741,-0.888889,-1.919639,5
68,1.055556,6.888889,-3.666667,-1.780255,5
133,2.722222,2.703704,-4.444445,-2.208419,5
94,0.222222,1.185185,-2.888889,-2.071242,5
84,0.444445,17.185184,-12.555555,-2.152852,5
152,2.055556,1.37037,-1.111111,-2.007351,5
83,5.833334,9.888889,-11.666667,-2.150257,5
113,0.666667,29.333334,-13.333333,-2.199825,5
12,2.333333,6.259259,-7.111111,-2.057978,5
61,0.722222,7,-7.666666,-2.068204,5
90,3.611111,20.148148,-13.444445,-2.101515,5
154,0.055556,0.074074,-0.222222,-2.094395,5
138,0.333333,2.666667,-4.666666,-2.077816,5
131,0,0,0,0,5
83,0.222222,17.074074,-12.555555,-2.143761,5
131,0.277778,1.555556,-2,-1.871048,5
34,0.444445,14.444445,-11,-2.162383,5
94,0.611111,9.111111,-9.666667,-2.12934,5
113,0.555556,21.592592,-10.444445,-2.163633,5
139,0.111111,1.296296,-3.888889,-2.094395,5
63,0.388889,8.962963,-7.888889,-2.121837,5
110,0.444444,31.62963,-13.222222,-2.187242,5
154,0,0,0,0,5
113,0.722222,20.851852,-11.888889,-2.125693,5
106,0.388889,17.481482,-10.111111,-2.117671,5
134,0.722222,2.111111,-3.333333,-2.013143,5
135,0.222222,1.407407,-1.888889,-1.880724,5
116,0.777777,23.407408,-12.222222,-2.104978,5
92,0.555555,17.25926,-13.111111,-2.11184,5
154,0.111111,0.074074,-0.222222,-2.094395,5
145,1.777778,3.407408,-3.222222,-2.036506,5
131,0.722222,0.814815,-1.444444,-2.056155,5
153,1.111111,8.333333,-9,-2.14389,5
145,0.222222,0.555556,-0.666667,-1.920944,5
107,0.833333,27.777779,-13,-2.201495,5
36,0.388889,7.925926,-8.777778,-2.107303,5
145,0,0,0,0,5
135,0.555555,2.185185,-4.222222,-2.110974,5
89,3.277778,16.814816,-11.777778,-2.11184,5
145,0,0,0,0,5
133,0.5,5.37037,-5.111111,-2.048,5
144,0,0,0,0,5
84,0.388889,17.11111,-12.333333,-2.143897,5
105,1.5,22.703703,-10.777778,-2.125548,5
135,0.444444,2.407408,-3.222222,-1.972186,5
111,0.555555,28.74074,-12.555555,-2.202667,5
104,3.111111,19.62963,-10.222222,-2.128231,5
154,0.777778,1.740741,-2.222222,-1.988202,5
58,0.444445,8.333333,-8.333333,-2.068564,5
118,1.222222,19.407408,-11.555555,-2.14718,5
138,0.055556,1.37037,-1.111111,-1.755017,5
62,0.444444,6.444445,-7,-2.048717,5
149,0,0,0,0,5
136,0.833333,2.074074,-4.222222,-2.094395,5
141,0.444444,4.962963,-5.555555,-2.075071,5
12,2.333333,6.259259,-7.111111,-2.057978,5
93,0.388889,14.814815,-13.111111,-2.102707,5
92,0.444444,12.074074,-13.555555,-2.137851,5
136,0.222222,2.555556,-4.666666,-2.071242,5
113,0.722222,20.851852,-11.888889,-2.125693,5
92,0.777778,9.962963,-8.555555,-2.096705,5
154,0.222222,0.62963,-0.555556,-1.861154,5
135,0.333333,6.222222,-6.666666,-2.125516,5
137,0.277778,0.925926,-2.444444,-2.056155,5
155,5.388889,8.740741,-6.222222,-2.079296,5
144,0,0,0,0,5
90,0.666667,10.037037,-7.444445,-2.067026,5
120,2.222222,21.555555,-12,-2.177417,5
61,0.5,7.074074,-7.222222,-2.048717,5
114,0.611111,16.185184,-14.222222,-2.141659,5
88,0.833333,22.333334,-12.333333,-2.20829,5
152,1.222222,1.518519,-1.555556,-1.933239,5
135,0.166667,1.925926,-2.777778,-1.931332,5
89,1.055556,22.666666,-18.666666,-2.188149,5
89,0.333333,18,-12,-2.113032,5
145,0.222222,0.555556,-0.666667,-1.920944,5
152,0,0,0,0,5
90,0.722222,5.148148,-7.111111,-2.073429,5
140,0.611111,0.407407,-0.555556,-2.094395,5
93,0.222222,17.925926,-14.111111,-2.110457,5
137,0.277778,3.703704,-4.777778,-2.058451,5
89,3.611111,14.222222,-12,-2.107311,5
104,2.833333,19.777779,-10.333333,-2.150638,5
141,0.055556,0.037037,-0.111111,-2.094395,5
41,0.222222,0.703704,-0.444444,-1.84512,5
110,0.444444,31.62963,-13.222222,-2.187242,5
148,1.111111,1.777778,-2,-2.04515,5
82,2.722222,15.518518,-11.555555,-2.170632,5
154,1.277778,6.481482,-6.444445,-2.087985,5
88,0.333333,7.333334,-6.666666,-2.035769,5
114,0.5,16.11111,-13,-2.149073,5
94,0.444445,20.222221,-12.666667,-2.084893,5
147,0,0,0,0,5
155,10.777778,7.296296,-5.888889,-2.115567,5
147,0.444445,0.296296,-0.222222,-2.094395,5
140,0.222222,0.259259,-0.777778,-2.094395,5
62,0.444444,7.62963,-7.888889,-2.066953,5
134,0.277778,6.962963,-6.888889,-2.138459,5
144,0.333333,0.444444,-1,-2.094395,5
155,9.944445,11.296296,-10.555555,-2.140531,5
93,1.055556,19.88889,-14.333333,-2.136215,5
115,0.166667,1.222222,-2.333333,-2.065536,5
154,0.388889,0.259259,-0.777778,-2.094395,5
142,0,0,0,0,5
153,0.055556,3.37037,-1.111111,-2.221716,5
135,0.222222,0.777778,-2.333333,-2.094395,5
89,0,0,0,0,5
133,0.222222,0.740741,-1.222222,-1.999063,5
12,4.5,11.444445,-9,-2.064482,5
89,1.111111,8.444445,-6.333334,-2.043884,5
95,0.222222,2.148148,-0.111111,-1.628908,5
134,0.055556,0.518518,-1.555556,-2.094395,5
144,0,0,0,0,5
86,0.333333,12,-13.333333,-2.128362,5
61,0.5,7.074074,-7.222222,-2.048717,5
141,0.222222,0.703704,-1.111111,-1.921217,5
112,0.555555,28.851852,-12.888889,-2.200156,5
87,0.611111,11.148149,-13.444445,-2.138617,5
91,0.5,14.444445,-10.333333,-2.128465,5
88,0.444445,12.259259,-14.111111,-2.136677,5
130,2.611111,1.740741,-2.222222,-2.094395,5
138,0.5,3.185185,-5.222222,-2.08783,5
153,0.111111,0.37037,-1.111111,-2.094395,5
40,0,0,0,0,5
119,1.444444,29.481482,-18.777779,-2.187781,5
137,0.611111,0.740741,-1.222222,-2.007606,5
137,0.666667,3.111111,-4.666666,-2.075071,5
61,0.722222,8.777778,-8.666667,-2.121837,5
142,0.111111,0.111111,-0.333333,-2.094395,5
141,0,0,0,0,5
85,0.222222,18.925926,-13.111111,-2.160912,5
130,0.222222,1.185185,-1.555556,-1.861154,5
30,3,7.037037,-6.777778,-2.047276,5
135,0.111111,1.259259,-1.444444,-1.822214,5
148,0,0,0,0,5
147,0,0,0,0,5
30,1.666667,8.481482,-7.111111,-2.05997,5
134,0.222222,1.851852,-2.555556,-1.997796,5
83,0.277777,18.222221,-14.666667,-2.178321,5
140,0.666667,3.222222,-1.666667,-1.853161,5
112,0.5,23.703703,-12.777778,-2.085248,5
92,1,15.407408,-11.222222,-2.113273,5
115,0.166667,1.222222,-2.333333,-2.065536,5
152,0.833333,3.592592,-2.777778,-1.997796,5
129,0,0,0,0,5
134,0.944444,2.111111,-3.333333,-2.013143,5
133,0.444445,9.851851,-10.888889,-2.138743,5
152,0.833333,0.777778,-1.333333,-2.094395,5
141,0,0,0,0,5
62,0,0,0,0,5
90,0.388889,7.185185,-6.222222,-1.989546,5
144,0,0,0,0,5
116,0.777778,21.962963,-12.222222,-2.144778,5
107,2.055556,16.74074,-14.888889,-2.159464,5
119,1.222222,8.62963,-8.222222,-2.142708,5
116,0.166667,16.851852,-9.888889,-2.121175,5
134,0.333333,1.037037,-3.111111,-2.094395,5
90,2.222222,16.851852,-11.888889,-2.12273,5
86,0.277778,12.333333,-13.666667,-2.120153,5
140,0.444444,1.037037,-0.777778,-1.838877,5
36,0,0,0,0,5
112,0.666666,31.62963,-22.222221,-2.244772,5
62,0.444444,6.444445,-7,-2.048717,5
142,2,1.814815,-2.777778,-2.094395,5
134,1.111112,26.703703,-19.11111,-2.21646,5
153,0,0,0,0,5
152,2.055556,1.37037,-1.111111,-2.007351,5
67,0.222222,0.740741,0.111111,-1.512684,5
154,0.444444,0.703704,-1.444444,-2.01751,5
109,0.388889,21.851852,-10.222222,-2.082762,5
153,0,0,0,0,5
114,0.333334,25.814816,-14.444445,-2.15274,5
134,0.611111,2.962963,-5.555555,-2.133095,5
36,0.5,7.518518,-8.222222,-2.097293,5
133,0.111111,0.592593,-1.777778,-2.094395,5
94,0.222222,1.185185,-2.888889,-2.071242,5
135,0.833334,26.444445,-18.666666,-2.211986,5
144,0,0,0,0,5
141,0.111111,0.074074,-0.222222,-2.094395,5
93,0.888889,20.925926,-12.777778,-2.086083,5
111,0.555555,28.74074,-12.555555,-2.202667,5
61,0.555556,6.888889,-7,-2.039459,5
63,0.444445,6.074074,-6.222222,-2.04457,5
93,0,0,0,0,5
105,0.944445,15.185185,-7.555555,-2.161571,5
64,0.277778,5.703704,-6.111111,-2.015428,5
130,0,0,0,0,5
97,0.777777,19.592592,-12.777778,-2.121346,5
135,0.277778,2.888889,-3.666667,-1.958546,5
152,0,0,0,0,5
86,0.388889,17.148148,-11.777778,-2.123611,5
144,0.277778,0.666667,-0.333333,-1.90427,5
152,0,0,0,0,5
113,1,31.777779,-22,-2.238803,5
115,3.666666,29.481482,-19.11111,-2.218655,5
112,0.555556,16.185184,-12.222222,-2.133313,5
94,1.055556,20.037037,-12.777778,-2.084255,5
117,0.722222,17.11111,-7.666666,-2.005139,5
94,1.222222,15.62963,-15.222222,-2.159466,5
94,0.555556,15.37037,-14.111111,-2.142756,5
136,0.833333,6.185185,-7.555555,-2.175296,5
34,0.444445,14.444445,-11,-2.162383,5
95,1.333333,7.62963,-2.555556,-1.749258,5
140,0.277778,5.555555,-5.666666,-2.072268,5
141,0.166667,0.777778,-2.333333,-2.094395,5
149,0.111111,0.037037,-0.111111,-2.094395,5
145,0,0,0,0,5
89,0.166667,3.111111,-0.666667,-1.890484,5
152,2.111111,1.407407,-1.222222,-2.000272,5
154,1.611111,6.37037,9.888889,-0.004927,5
155,18,14.333333,-4,-1.797435,5
96,0.666666,19.592592,-13.111111,-2.086083,5
110,0.777778,4.222222,-4.333334,-2.021228,5
104,2.833333,19.777779,-10.333333,-2.150638,5
62,0.666667,6.407407,-6.888889,-2.034152,5
131,0,0,0,0,5
131,0,0,0,0,5
155,7.722223,8.259259,-7.111111,-2.147622,5
31,5.055555,11.259259,-8.777778,-2.171949,5
149,0,0,0,0,5
139,0.722222,4.185185,-6.888889,-2.127586,5
139,0.277778,5.222222,-6,-2.04457,5
93,0.166667,2.444444,-4.333334,-2.075071,5
152,1.222222,1.518519,-1.555556,-1.933239,5
141,0.333333,0.185185,-0.555556,-2.094395,5
135,0.611111,31.185184,-21.555555,-2.227801,5
80,2.944444,14.481482,-9.444445,-2.138901,5
89,0.944444,5.037037,-6.444445,-2.065342,5
104,5.611111,18.518518,-7.555555,-2.113918,5
141,0.777778,9.851851,-11.555555,-2.191662,5
35,0.388889,13.481482,-9.444445,-2.153332,5
116,0.444444,1.962963,-3.888889,-2.018925,5
151,0.111111,0.111111,-0.333333,-2.094395,5
62,0.666667,6.407407,-6.888889,-2.034152,5
38,2.944445,14.444445,-13,-2.193098,5
91,0.555555,6,-4.333334,-1.93491,5
13,0.277778,9.296296,-9.555555,-2.074133,5
110,0.222222,9.444445,-10,-2.120265,5
108,0.666667,16.925926,-10.111111,-2.117648,5
57,9.277778,15.37037,-12.111111,-2.370613,5
114,1.166666,30.481482,-18.11111,-2.207158,5
116,2.055555,29.814816,-12.444445,-2.177507,5
79,4.777778,14.185185,-10.888889,-2.175843,5
99,2.444444,15.481482,-12.777778,-2.112503,5
58,0.277778,8.851851,-8.555555,-2.085342,5
138,0.722222,3.555556,-5.333334,-2.071242,5
152,0,0,0,0,5
108,1.722222,23.703703,-11.111111,-2.154391,5
137,0.277778,1.37037,-4.111111,-2.094395,5
90,1.833333,16.666666,-14.333333,-2.125976,5
131,0,0,0,0,5
68,0.166667,2.296296,-0.555556,-1.861154,5
148,0,0,0,0,5
98,1.222222,21.518518,-13.888889,-2.118236,5
94,0.444445,20.222221,-12.666667,-2.084893,5
89,2.333333,18.037037,-10.777778,-2.102295,5
64,1.833333,8,-5.666666,-1.965246,5
82,2.5,15.222222,-10,-2.102722,5
155,10.777778,7.296296,-5.888889,-2.115567,5
150,0,0,0,0,5
115,0.388889,22.962963,-10.555555,-2.14867,5
129,3.444445,2.296296,0.444444,-1.101394,5
137,8.444445,25.333334,-20,-2.213033,5
137,0.611111,0.740741,-1.222222,-2.007606,5
33,4.333334,8.740741,-6.888889,-2.056119,5
133,0.055556,0.37037,-1.111111,-2.094395,5
91,0.388889,24.074074,-18.88889,-2.202425,5
89,6.166666,17,-12,-2.129746,5
145,0,0,0,0,5
141,0.055556,0.037037,-0.111111,-2.094395,5
134,0.833333,1.666667,-3,-2.013143,5
133,0.055556,0.296296,-0.888889,-2.094395,5
139,0.222222,1.37037,-1.444444,-1.803071,5
111,1,16.11111,-11.666667,-2.100671,5
108,2.111111,14.518518,-9.555555,-2.127161,5
140,0.666667,2.888889,-0.666667,-2.094395,5
115,0.444444,14.740741,-12.222222,-2.151625,5
93,1.055556,14.407408,-13.555555,-2.137493,5
134,0.944444,2.111111,-3.333333,-2.013143,5
144,0,0,0,0,5
154,0.944444,8.703704,-8.444445,-2.066916,5
65,1,8.925926,-8.444445,-2.121878,5
134,1.055556,2.666667,-5,-2.071242,5
133,0.5,5.37037,-5.111111,-2.048,5
134,0.611111,2.962963,-5.555555,-2.133095,5
90,0.833333,23.518518,-18.555555,-2.182442,5
89,0.944445,1.814815,-3.111111,-2.042259,5
86,0.277778,20.444445,-13.666667,-2.178281,5
144,0.388889,0.703704,-1.111111,-1.986938,5
142,0.222222,1.222222,-3.333333,-2.056155,5
91,0.611111,12.148149,-13.777778,-2.147571,5
95,1.333333,7.62963,-2.555556,-1.749258,5
130,1.277778,1.62963,-1.555556,-1.959823,5
135,0.166667,0.148148,-0.444444,-2.094395,5
85,0.222222,18.925926,-13.111111,-2.160912,5
192,4.944445,58.11111,-19,-2.034048,6
191,5.222223,59.592594,-21.777779,-2.047053,6
196,2.222222,61.592594,-19.777779,-2.048736,6
190,2.611111,53.592594,-18.777779,-2.052546,6
182,2.277777,34.51852,-8.888889,-1.943038,6
171,3.666667,45.77778,-14.333333,-2.032929,6
186,2.999999,48.22222,-12.666667,-1.956023,6
178,1.111109,59.62963,-21.555555,-2.040554,6
196,2.222222,47.25926,-16.444445,-2.074616,6
206,5.611111,57.62963,-21.555555,-2.085934,6
161,11.5,40.444443,-15.333333,-2.198939,6
185,3.055555,49.333332,-12,-1.95277,6
184,2.499999,56.25926,-15.111111,-1.958014,6
196,6.888888,52.48148,-16.777779,-2.022599,6
190,3.000001,47.48148,-15.111111,-2.025942,6
180,3.111111,48.555557,-13.333333,-1.996042,6
189,2,32.11111,-11.333333,-2.037982,6
189,5.722223,30,-8.666667,-2.050282,6
186,1.777777,48.444443,-14,-1.973056,6
162,13.388888,42.185184,-17.222221,-2.327482,6
184,9.388888,31.185184,-8.222222,-2.16033,6
183,4.666666,55.74074,-18.222221,-2.005196,6
186,1.777777,48.444443,-14,-1.973056,6
193,2.555556,60.703705,-18.777779,-2.018211,6
192,6.166667,59.555557,-21,-2.038177,6
161,8.999999,42.037037,-18.11111,-2.282295,6
208,6.333334,55.62963,-22.222221,-2.094585,6
202,1.499999,60.48148,-20.444445,-2.060614,6
182,3.555555,58.962963,-18.222221,-1.992052,6
183,4.055555,56.333332,-17.666666,-1.997577,6
182,3.611111,34.925926,-10.444445,-2.001125,6
197,4.944445,50.333332,-17,-2.071221,6
191,1.444445,61.666668,-20.666666,-2.041277,6
188,5.111111,29.962963,-9.222222,-2.083566,6
165,16.444445,35.814816,-15.111111,-2.470153,6
172,9.166667,42.333332,-13,-2.126558,6
163,14,41.666668,-18.666666,-2.384441,6
191,2.888887,62.037037,-22.777779,-2.05611,6
201,5,56.444443,-15,-1.969456,6
194,6.444445,58.814816,-21.11111,-2.112941,6
187,2.111111,59.37037,-20.11111,-2.03348,6
194,2.444444,50.11111,-17.666666,-2.064277,6
191,6.000001,60.25926,-23.444445,-2.077651,6
161,11.500001,41.814816,-18.11111,-2.338974,6
197,1.277779,63.22222,-21,-2.06802,6
174,1.388889,57.851852,-22.222221,-2.069045,6
177,1.666667,51.074074,-14.222222,-1.956005,6
182,2.722223,54.185184,-16.88889,-2.004082,6
189,2.666667,34.11111,-12,-2.044277,6
190,5.055556,51.074074,-18.555555,-2.11269,6
176,5.111111,60.296295,-20.88889,-2.030648,6
187,3.444444,58.666668,-18.333334,-2.013524,6
160,5.944443,45.148148,-21.777779,-2.162999,6
194,9.111109,60.814816,-19.444445,-2.033605,6
191,2.944444,49.185184,-13.555555,-1.998993,6
202,8.333334,57.333332,-21.333334,-2.093746,6
182,7,39.851852,-7.888889,-1.868277,6
201,4.444444,58.703705,-17.444445,-1.997736,6
193,2.888889,60.11111,-21,-2.047766,6
187,2.333334,54.77778,-17.333334,-2.009615,6
185,1.222222,59.148148,-20.777779,-2.073869,6
182,8.666666,29.777779,-7.666666,-2.217735,6
186,6.055555,50.074074,-13.222222,-2.028812,6
200,3.777779,61.037037,-20.777779,-2.026586,6
189,2.611111,32.77778,-11.333333,-2.064273,6
163,17.666666,40.444443,-16.333334,-2.392741,6
187,6.222222,56.148148,-18.777779,-2.04388,6
177,2.166667,48.407406,-12.555555,-1.940423,6
184,7.944443,31.518518,-11.222222,-2.183125,6
179,3.555556,50.555557,-14.333333,-1.978657,6
194,2.277778,49.74074,-15.888889,-2.021838,6
187,3.055555,48.51852,-13.222222,-1.947472,6
195,3.166667,61.74074,-19.88889,-2.020938,6
193,7.055556,51.74074,-15.555555,-2.080174,6
186,5.5,53.444443,-15.666667,-1.988249,6
202,4.833333,58,-18,-2.045943,6
203,6.055556,54.51852,-17.555555,-2.046535,6
200,4.833333,54.703705,-20.444445,-2.065663,6
173,3.611111,55.185184,-19.88889,-2.04172,6
182,3.611111,54.925926,-16.444445,-1.980348,6
196,4.444444,51.148148,-17.444445,-2.059262,6
200,3.444445,55.962963,-20.88889,-2.080206,6
186,2,49.51852,-13.222222,-1.940813,6
185,2.277779,47.962963,-11.555555,-1.982099,6
180,3.833332,50.407406,-15.555555,-2.008719,6
190,2.055556,48.88889,-14,-1.986307,6
173,2.388888,56.77778,-20.666666,-2.048199,6
183,3.388888,54.037037,-15.444445,-1.974959,6
194,5.388889,41.296295,-12.555555,-2.037568,6
188,4.611111,61.074074,-21.88889,-2.079095,6
185,3.111111,49.037037,-15.111111,-2.006186,6
198,4.833334,59.77778,-20,-2.050575,6
176,2.388889,56.925926,-19.444445,-2.021784,6
171,2.777777,45.925926,-14.777778,-2.010723,6
196,6.777777,46.074074,-16.88889,-2.105677,6
181,4.777777,41.25926,-10.444445,-1.998368,6
200,1.777778,46.11111,-14.333333,-2.038016,6
190,1.611111,49.48148,-14.111111,-1.987599,6
185,2.5,50.22222,-14.333333,-2.007175,6
182,3.611111,34.925926,-10.444445,-2.001125,6
180,9.166667,30.37037,-8.777778,-2.217095,6
184,10.611111,31.703703,-8.777778,-2.215464,6
182,2.555556,46.37037,-11.111111,-1.930048,6
189,11.722221,26.444445,-9,-2.101002,6
194,2.277778,49.74074,-15.888889,-2.021838,6
197,1.277779,63.22222,-21,-2.06802,6
196,4.444445,50.074074,-17.222221,-2.054753,6
161,9.222222,44.074074,-18.222221,-2.238293,6
192,5.944445,60.814816,-22.11111,-2.055457,6
204,2.166667,57.25926,-19.11111,-2.037372,6
197,4.944445,50.333332,-17,-2.071221,6
189,3.777777,58.407406,-21.222221,-2.101326,6
175,5.666666,33,-12,-2.091209,6
163,18.166666,40,-16.333334,-2.51749,6
182,3.999999,58.407406,-17.555555,-1.978495,6
201,4.333332,59.333332,-20.333334,-2.042514,6
198,5.111111,51.666668,-18.333334,-2.072616,6
203,3.444445,58.48148,-18.11111,-2.034642,6
196,2.277777,47.77778,-15.333333,-2.045996,6
193,4.833334,45.22222,-13,-2.000118,6
193,4.5,57.814816,-20.11111,-2.033804,6
195,4.055555,61.592594,-20.777779,-2.037116,6
176,1.000001,50.77778,-14.333333,-1.98088,6
194,4.611112,60.77778,-22,-2.060549,6
187,5.111111,49.48148,-14.444445,-1.990627,6
190,6.111111,57.333332,-19,-2.112087,6
188,1.388889,30.777779,-9.666667,-2.016443,6
200,3.944445,53.555557,-21.333334,-2.116733,6
202,1.888889,61.62963,-19.88889,-2.043538,6
180,7.333333,31.444445,-8.333333,-2.021032,6
185,2,54.22222,-17,-2.008008,6
190,1.611111,49.48148,-14.111111,-1.987599,6
189,2.111111,58.62963,-20.555555,-2.048058,6
181,1.833333,55.333332,-19,-2.053189,6
198,5.666666,58.333332,-19.333334,-2.035874,6
196,2.222222,47.25926,-16.444445,-2.074616,6
188,6.611112,30.62963,-9.888889,-2.03822,6
194,5.222222,58.962963,-18.222221,-2.081891,6
197,2,49.74074,-16.222221,-2.043399,6
195,1.833335,48.851852,-16.88889,-2.063044,6
201,2.500001,61.62963,-20.222221,-2.034119,6
182,2.944445,43.592594,-9.777778,-1.919167,6
196,1.388889,53.333332,-18,-2.079185,6
189,3.777777,58.407406,-21.222221,-2.101326,6
189,4.944445,62.074074,-21.88889,-2.054084,6
190,1.555556,50.444443,-16.666666,-2.048697,6
189,12.388889,23.592592,-7.444445,-2.01975,6
201,5.555555,40.296295,-13.555555,-2.175826,6
192,4.388889,46.37037,-15.777778,-2.047243,6
197,2.611111,49.592594,-16.11111,-2.022274,6
190,2.277778,60.444443,-21,-2.043617,6
175,7.166668,57.851852,-21.222221,-2.05935,6
187,3.055555,48.51852,-13.222222,-1.947472,6
199,4.666666,57,-19.333334,-2.040866,6
197,5.277778,54.851852,-17.88889,-2.033505,6
204,3.222222,55.88889,-18.333334,-2.03737,6
200,4.333333,56.37037,-17.777779,-2.021172,6
176,1.555556,50.296295,-14.555555,-1.97757,6
194,3.222223,45.074074,-14.555555,-2.046998,6
186,5.5,49.444443,-14.333333,-1.974394,6
191,2.833331,63,-23.666666,-2.062286,6
204,2.777777,57.88889,-19.333334,-2.038543,6
195,4.111111,47.703705,-15.777778,-2.052705,6
177,8.333332,32.88889,-11.666667,-2.10084,6
195,3.944445,57.11111,-17.333334,-2.015595,6
178,8,33.666668,-12,-2.103758,6
172,9.777778,42.037037,-12.111111,-2.143718,6
181,2.555556,60.62963,-20.88889,-2.044563,6
199,6.388889,54.962963,-21.222221,-2.084754,6
184,2.777777,50.592594,-14.111111,-1.96448,6
189,5.888889,29.62963,-8.555555,-1.954574,6
173,9,43.592594,-12.111111,-1.998857,6
187,1.833333,60.444443,-20.333334,-2.058211,6
161,8.999999,42.037037,-18.11111,-2.282295,6
182,3,55.074074,-16.555555,-1.989221,6
161,11.5,40.444443,-15.333333,-2.198939,6
186,3.555556,35.296295,-12.222222,-2.060122,6
188,1.944443,49.962963,-14.555555,-1.99344,6
191,7.777778,25.296297,-5.222222,-1.858264,6
188,5,61.25926,-18.444445,-1.997746,6
