@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Hedge-mean numeric
@attribute Exred-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
152,9,0,0,0,5
154,9,1.277778,-6.444445,10.777778,5
154,9,1.722222,-5.222222,7.666666,5
147,9,0.444445,-0.222222,0.444444,5
111,9,2.055556,-11.333333,26.222221,5
38,9,2.944445,-13,22,5
58,9,0.444445,-8.333333,14.111111,5
110,9,0.444444,-13.222222,39.333336,5
95,9,1.333333,-2.555556,10.777778,5
136,9,0.833333,-4.222222,4.888889,5
105,9,0.944445,-7.555555,19.777779,5
35,9,0.388889,-9.444445,19.222221,5
129,9,3.444445,0.444444,2.666667,5
110,9,0.777778,-4.333334,7.444445,5
116,9,0.777778,-12.222222,29.555555,5
141,9,0.111111,-0.222222,0.222222,5
13,9,0.277778,-9.555555,15.888889,5
134,9,1.055556,-5,6.111111,5
143,9,0.444444,-1.333333,1.777778,5
105,9,1.5,-10.777778,29.555555,5
151,9,0.111111,-0.333333,0.333333,5
152,9,0.833333,-1.333333,1.666667,5
93,9,1.055556,-13.555555,22.88889,5
63,9,0.388889,-7.888889,14,5
116,9,0.166667,-9.888889,23.222221,5
90,9,0.555556,-5.777778,11.222222,5
144,9,0,0,0,5
90,9,0.388889,-6.222222,12.111111,5
133,9,0.222222,-1.666667,3.555556,5
140,9,0.666667,-1.666667,5,5
138,9,7.833334,-11.888889,19.222221,5
12,9,2.333333,-7.111111,11.333333,5
130,9,0,0,0,5
140,9,0.222222,-0.777778,0.777778,5
91,9,0.388889,-18.88889,34.88889,5
61,9,0.5,-7.222222,12.222222,5
148,9,1.111111,-2,3.222222,5
144,9,0,0,0,5
137,9,0.611111,-1.222222,1.777778,5
63,9,0.444445,-6.222222,10.555555,5
116,9,0.777777,-12.222222,31.444445,5
113,9,1,-22,43.77778,5
134,9,0.222222,-2.555556,3.888889,5
95,9,0.222222,-0.111111,2.555556,5
109,9,0.277778,-13.888889,37.11111,5
142,9,0.222222,-3.333333,3.555556,5
118,9,1.222222,-11.555555,26.555555,5
131,9,0,0,0,5
137,9,8.444445,-20,36.555557,5
41,9,0.222222,-0.444444,1.222222,5
135,9,0.222222,-1.888889,3.333333,5
98,9,1.222222,-13.888889,30.444445,5
40,9,0,0,0,5
144,9,0,0,0,5
155,9,10.777778,-5.888889,11,5
133,9,0.222222,-1.222222,1.777778,5
108,9,1.722222,-11.111111,30.444445,5
153,9,0.055556,-1.111111,3.888889,5
104,9,2.833333,-10.333333,26.11111,5
90,9,2.222222,-11.888889,24.444445,5
143,9,0,0,0,5
12,9,4.5,-9,17.666668,5
92,9,0.555555,-13.111111,25.777779,5
62,9,0.444444,-7,11.444445,5
110,9,0.444444,-13.222222,39.333336,5
142,9,0.111111,-0.333333,0.333333,5
89,9,1.055556,-18.666666,33.555557,5
87,9,0.611111,-13.444445,19.555555,5
89,9,0.944445,-3.111111,4.111111,5
131,9,0.722222,-1.444444,1.888889,5
133,9,0.5,-5.111111,9,5
153,9,0,0,0,5
110,9,0.222222,-10,15.888889,5
88,9,0.833333,-12.333333,29.333334,5
140,9,0.277778,-5.666666,9.444445,5
148,9,0,0,0,5
30,9,3,-6.777778,11.666667,5
57,9,9.277778,-12.111111,20.88889,5
140,9,0.611111,-0.555556,0.777778,5
34,9,0.444445,-11,21,5
115,9,0.444444,-12.222222,22.222221,5
68,9,0.166667,-0.555556,2.888889,5
61,9,0.5,-7.222222,12.222222,5
152,9,0,0,0,5
119,9,1.222222,-8.222222,13.666667,5
147,9,0,0,0,5
33,9,4.333334,-6.888889,13.111111,5
90,9,3.611111,-13.444445,29,5
135,9,0.277778,-3.666667,6,5
133,9,2.722222,-4.444445,5,5
144,9,0.333333,-1,1.111111,5
93,9,0,0,0,5
145,9,0,0,0,5
84,9,0.444445,-12.555555,24.88889,5
137,9,0.277778,-4.777778,7.111111,5
120,9,2.222222,-12,28.666666,5
135,9,0.222222,-2.333333,2.333334,5
89,9,6.166666,-12,24.555555,5
82,9,2.5,-10,21.666666,5
93,9,1.055556,-13.555555,22.88889,5
144,9,0,0,0,5
131,9,0.277778,-2,3.666667,5
36,9,0,0,0,5
94,9,1.055556,-12.777778,28.666666,5
134,9,0.055556,-1.555556,1.555556,5
144,9,0.388889,-1.111111,1.666667,5
130,9,0.222222,-1.555556,2.888889,5
133,9,0.055556,-1.111111,1.111111,5
129,9,0,0,0,5
113,9,0.666667,-13.333333,37,5
79,9,4.777778,-10.888889,20.555555,5
147,9,0,0,0,5
154,9,0.388889,-0.777778,0.777778,5
131,9,0,0,0,5
135,9,0.833334,-18.666666,37,5
94,9,0.833333,-13.666667,30.444445,5
93,9,0.166667,-4.333334,5.444445,5
137,9,0.277778,-2.444444,2.666667,5
141,9,0,0,0,5
152,9,2.055556,-1.111111,2.333334,5
138,9,0.222222,-2.333333,3.222222,5
94,9,0.222222,-2.888889,3.222222,5
64,9,0.277778,-6.111111,10.333334,5
89,9,3.277778,-11.777778,24.444445,5
117,9,0.722222,-7.666666,23,5
89,9,0.166667,-0.666667,3.777778,5
89,9,1.111111,-6.333334,13,5
62,9,0.666667,-6.888889,11.444445,5
137,9,0.277778,-4.111111,4.111111,5
152,9,1.222222,-1.555556,2.888889,5
83,9,0.222222,-12.555555,24.88889,5
41,9,0.222222,-0.444444,1.222222,5
85,9,0.222222,-13.111111,26.88889,5
34,9,0.444445,-11.888889,20.88889,5
133,9,0.444445,-10.888889,16.666668,5
113,9,0.555556,-10.444445,27.88889,5
99,9,2.444444,-12.777778,23.777779,5
119,9,1.444444,-18.777779,40.333336,5
112,9,0.666666,-22.222221,43.666668,5
58,9,0.444445,-8.333333,14.111111,5
114,9,1.166666,-18.11111,40.77778,5
154,9,2.611111,-0.888889,3,5
108,9,0.666667,-10.111111,23.444445,5
89,9,0.333333,-12,25.777779,5
89,9,3.611111,-12,22.11111,5
131,9,0,0,0,5
82,9,2.722222,-11.555555,22.444445,5
90,9,1.833333,-14.333333,25.777779,5
83,9,0.277777,-14.666667,26.88889,5
152,9,1.222222,-1.555556,2.888889,5
154,9,0.111111,-0.222222,0.222222,5
104,9,3.111111,-10.222222,26.11111,5
113,9,1.222222,-12,34.88889,5
134,9,0.277778,-6.888889,11.222222,5
89,9,6.166666,-12,24.555555,5
112,9,0.555555,-12.888889,36.22222,5
141,9,0.333333,-0.555556,0.555556,5
61,9,0.555556,-7,12,5
80,9,2.777778,-11.888889,23.222221,5
140,9,0.333333,-3.777778,6.111111,5
62,9,0.444444,-7.888889,13.111111,5
136,9,0.833333,-7.555555,10.666667,5
190,9,3.000001,-15.111111,58.666668,6
191,9,2.944444,-13.555555,59.77778,6
205,9,3.333334,-16.11111,61.77778,6
185,9,1.222222,-20.777779,73.44444,6
206,9,5.611111,-21.555555,72.111115,6
191,9,7.777778,-5.222222,30.11111,6
189,9,4.444445,-19.222221,75.44444,6
190,9,6.111111,-19,70,6
176,9,3.444444,-19.666666,67.66667,6
185,9,3.055555,-12,59.555557,6
188,9,7.38889,-9.444445,37.77778,6
161,9,8.999999,-18.11111,52.22222,6
189,9,2.111111,-20.555555,73.333336,6
210,9,4.444444,-17.555555,64.333336,6
163,9,18.166666,-16.333334,48.11111,6
190,9,1.611111,-14.111111,60.666668,6
182,9,3.611111,-16.444445,68.111115,6
193,9,2.888889,-21,75.111115,6
179,9,2.444445,-12.888889,59.77778,6
163,9,14,-18.666666,51.333332,6
181,9,4.777777,-10.444445,49.555557,6
173,9,3.611111,-19.88889,69.55556,6
189,9,5.833334,-8.777778,38,6
191,9,3.777778,-23.222221,79.22222,6
182,9,3.555555,-18.222221,73.333336,6
190,9,1.555556,-16.666666,62.333332,6
161,9,10.499999,-16.444445,51.22222,6
186,9,5.5,-14.333333,61.11111,6
186,9,2.333333,-11.555555,43.444443,6
182,9,3.611111,-10.444445,42.88889,6
191,9,5.222223,-21.777779,75.22222,6
181,9,2.555556,-20.88889,75.66667,6
210,9,5.722222,-16.555555,62.22222,6
186,9,6.055555,-13.222222,60.22222,6
162,9,12.388888,-19.88889,54.666668,6
189,9,3.777777,-21.222221,72.44444,6
196,9,2.222222,-16.444445,58.555557,6
176,9,1.000001,-14.333333,62.333332,6
193,9,3.388888,-11.444445,50.666668,6
188,9,3.611111,-14.888889,62,6
197,9,4.944445,-17,62.22222,6
161,9,11.5,-15.333333,49.666668,6
162,9,14.055556,-16.88889,49.22222,6
190,9,2.611111,-18.777779,66.88889,6
171,9,3.666667,-14.333333,56.333332,6
197,9,1.277779,-21,77.77778,6
176,9,2.666667,-14,62.666668,6
189,9,6.222223,-8.222222,35.22222,6
184,9,5.833333,-13.111111,58.666668,6
194,9,3.222223,-20.333334,76.22222,6
208,9,6.333334,-22.222221,70.333336,6
202,9,1.888889,-19.88889,76,6
165,9,16.444445,-15.111111,42.88889,6
203,9,5.444445,-19,67.66667,6
185,9,3.111111,-11.777778,58.22222,6
182,9,7,-7.888889,47.333332,6
204,9,2.166667,-19.11111,71.22222,6
186,9,1.944444,-13.888889,61.333332,6
194,9,5.388889,-12.555555,50.444443,6
193,9,2.222222,-23.222221,76.55556,6
197,9,1.277779,-21,77.77778,6
182,9,2.277777,-8.888889,42.22222,6
182,9,2.111111,-9.888889,52.555557,6
201,9,4.444444,-17.444445,72.22222,6
204,9,2.777777,-19.333334,72,6
185,9,1.944444,-20.88889,71.111115,6
204,9,3.222222,-18.333334,69.22222,6
194,9,2.444444,-17.666666,62.444443,6
195,9,3.722222,-15.666667,58.77778,6
177,9,8.333332,-11.666667,40.666668,6
196,9,2.222222,-16.444445,58.555557,6
161,9,11.777776,-16.222221,51.333332,6
193,9,2.888889,-21,75.111115,6
183,9,1.555555,-8.888889,52,6
194,9,5.222222,-18.222221,71.55556,6
194,9,9.111109,-19.444445,74.888885,6
200,9,6.055555,-19.11111,72.66667,6
187,9,3.444444,-18.333334,72.55556,6
173,9,2.388888,-20.666666,71.55556,6
198,9,5.111111,-18.333334,64.22222,6
192,9,4.388889,-15.777778,57.666668,6
182,9,2.722223,-16.88889,67.22222,6
200,9,3.944445,-21.333334,67.333336,6
209,9,4.555556,-17.333334,60.77778,6
200,9,2.5,-13.888889,55.77778,6
189,9,3.777777,-21.222221,72.44444,6
193,9,2.222222,-23.222221,76.55556,6
190,9,2.888889,-17,65,6
175,9,7.166668,-21.222221,72.77778,6
159,9,15.72222,-16,45.444443,6
184,9,7.944443,-11.222222,38.77778,6
193,9,7.055556,-15.555555,63,6
191,9,2.888887,-22.777779,78.111115,6
189,9,3.166667,-13.666667,60.88889,6
188,9,4.611111,-21.88889,76,6
182,9,2.555556,-11.111111,56.333332,6
162,9,14.166667,-18.222221,50.666668,6
187,9,2.666667,-15.111111,60.11111,6
163,9,18.777777,-16.444445,48.88889,6
176,9,5.111111,-20.88889,75.66667,6
188,9,5.111111,-9.222222,36.444443,6
189,9,2,-11.333333,40.333336,6
186,9,2.055555,-14.111111,60.444443,6
186,9,6.833334,-9.666667,37.88889,6
185,9,2.277779,-11.555555,57.333332,6
192,9,4.944445,-19,72,6
187,9,3.055555,-13.222222,59.88889,6
187,9,1.833333,-20.333334,74.77778,6
178,9,8,-12,41.88889,6
160,9,2.166668,-20.444445,57.11111,6
201,9,4.333332,-20.333334,74,6
163,9,18.888887,-16.555555,47.555557,6
193,9,4.611111,-11.222222,50,6
163,9,17.666666,-16.333334,48.555557,6
190,9,2.5,-11,40.11111,6
191,9,2.833331,-23.666666,79.55556,6
182,9,2.277777,-8.888889,42.22222,6
192,9,7.444444,-18.333334,65,6
160,9,1.555555,-19.11111,55.333332,6
184,9,9.388888,-8.222222,37.11111,6
198,9,4.111111,-17.777779,61,6
175,9,3.444445,-21.333334,72.66667,6
195,9,3.833334,-16.11111,59.22222,6
186,9,1.777777,-14,59.88889,6
160,9,13.166667,-20.333334,51.77778,6
196,9,3.555556,-15.222222,58.22222,6
184,9,2.777777,-14.111111,62.333332,6
200,9,2.5,-18,70.22222,6
187,9,6.222222,-18.777779,69.66667,6
183,9,2.944444,-16.555555,67.77778,6
189,9,11.722221,-9,33,6
175,9,5.666666,-12,41,6
195,9,4.111111,-15.777778,58.88889,6
194,9,5.111111,-12.111111,49.77778,6
182,9,4.166666,-18.333334,72.44444,6
172,9,9.777778,-12.111111,50.333332,6
186,9,9.444444,-15.666667,63.666668,6
184,9,10.611111,-8.777778,38.333336,6
186,9,3.555556,-12.222222,43.88889,6
196,9,2.222222,-19.777779,75.66667,6
196,9,1.388889,-18,65.66667,6
190,9,4.555555,-19.333334,71.111115,6
196,9,2.277777,-15.333333,58.77778,6
178,9,1.111109,-21.555555,75.22222,6
188,9,5,-18.444445,75.66667,6
185,9,5.777777,-12.888889,55,6
199,9,4.666666,-19.333334,71,6
194,9,3.222223,-14.555555,55.444443,6
199,9,6.388889,-21.222221,69.22222,6
180,9,9.166667,-8.777778,36.333336,6
183,9,3.388888,-15.444445,66.55556,6
179,9,4.555556,-12.444445,44.11111,6
195,9,3.166667,-19.88889,76.55556,6
180,9,3.111111,-13.333333,59,6
187,9,2.111111,-20.11111,74.111115,6
207,9,3.111112,-18.333334,64.88889,6
195,9,2.999999,-16.666666,59.666668,6
162,9,12.944446,-17.444445,50.555557,6
185,9,3.111111,-15.111111,60.666668,6
181,9,3.000001,-11.666667,56.88889,6
184,9,3.611111,-10.333333,54.444443,6
196,9,2.222222,-19.777779,75.66667,6
207,9,6.444444,-19.11111,70.111115,6
189,9,1.444444,-19.444445,74.888885,6
195,9,3.500001,-14.888889,58.555557,6
190,9,2.055556,-14,60,6
197,9,5.277778,-17.88889,68,6
190,9,1.611111,-14.111111,60.666668,6
159,9,14.833333,-15.888889,46.22222,6
195,9,4.111111,-15.777778,58.88889,6
196,9,6.888888,-16.777779,65,6
195,9,2.388889,-16.222221,55.555557,6
181,9,4.166667,-20.222221,74.22222,6
193,9,3.388888,-11.444445,50.666668,6
183,9,4.666666,-18.222221,69.66667,6
185,9,2.222221,-19.11111,69.88889,6
200,9,4.333333,-17.777779,69.66667,6
192,9,4.388889,-16.222221,58.11111,6
171,9,2.777777,-14.777778,57.22222,6
177,9,1.666666,-13.333333,61,6
189,9,11.722221,-9,33,6
192,9,4.333334,-20.222221,72.111115,6
187,9,2.111111,-20.11111,74.111115,6
190,9,8.555555,-10.555555,36.88889,6
176,9,5.055555,-19.777779,67,6
192,9,2.555555,-15.555555,59.22222,6
203,9,6.055556,-17.555555,67.111115,6
185,9,6.222221,-10,39.666668,6
190,9,2.277778,-21,75.55556,6
172,9,6.666666,-13.333333,54.666668,6
191,9,3.277778,-20.555555,74.77778,6
190,9,2.055556,-14.666667,57.77778,6
188,9,1.999999,-15.555555,62.11111,6
182,9,2.777777,-9.888889,52.88889,6
173,9,9,-12.111111,52.88889,6
190,9,2.611111,-18.777779,66.88889,6
182,9,3.444444,-17.222221,69.111115,6
174,9,1.388889,-22.222221,73.22222,6
176,9,2.388889,-19.444445,71.44444,6
201,9,5.555555,-13.555555,49,6
189,9,2.611111,-11.333333,40.666668,6
162,9,13.944444,-19,51.333332,6
191,9,6.000001,-23.444445,76.22222,6
190,9,5.055556,-18.555555,63.22222,6
185,9,6.222221,-10,39.666668,6
186,9,5.5,-15.666667,65.88889,6
189,9,4.944445,-21.88889,77.55556,6
200,9,1.777778,-14.333333,56.555557,6
189,9,5.722223,-8.666667,36.333336,6
197,9,2.611111,-16.11111,61.555557,6
193,9,1.833333,-23.777779,78.77778,6
191,9,2.333333,-15.666667,60.555557,6
194,9,2.277778,-15.888889,61.666668,6
159,9,14.833333,-15.888889,46.22222,6
201,9,5.555555,-13.555555,49,6
196,9,4.444444,-17.444445,63.333332,6
163,9,18.166666,-16.333334,48.11111,6
187,9,2.333334,-17.333334,68,6
177,9,8.499999,-12,40.333336,6
180,9,7.333333,-8.333333,37.77778,6
201,9,5,-15,68.66667,6
193,9,4.833334,-13,55.333332,6
183,9,2.333334,-15.555555,65.111115,6
210,9,4.444444,-17.555555,64.333336,6
196,9,7.388889,-22.555555,79.111115,6
186,9,2.999999,-12.666667,58.88889,6
160,9,5.944443,-21.777779,58.333332,6
197,9,4.555556,-19,69.55556,6
161,9,11.500001,-18.11111,51.444443,6
186,9,2.777777,-17.555555,67.88889,6
179,9,3.555556,-14.333333,62.11111,6
195,9,4.055555,-20.777779,76.66667,6
161,9,11.5,-15.333333,49.666668,6
197,9,2,-16.222221,61.444443,6
183,9,3.388888,-15.444445,66.55556,6
191,9,1.444445,-20.666666,76.66667,6
195,9,2,-16.333334,57.333332,6
176,9,1.5,-13.555555,61,6
198,9,5.666666,-19.333334,72.333336,6
192,9,6.166667,-21,74.77778,6
189,9,12.388889,-7.444445,29.333334,6
174,9,3.166667,-20.222221,70.88889,6
189,9,4.5,-8.777778,38.555557,6
198,9,4.833334,-20,74,6
196,9,3.444445,-16.666666,61.444443,6
188,9,1.388889,-9.666667,38.11111,6
181,9,1.833333,-19,68.77778,6
184,9,10.611111,-8.777778,38.333336,6
182,9,2.944445,-9.777778,52.555557,6
187,9,2.833333,-16.333334,71.44444,6
201,9,5.222221,-19.777779,67.22222,6
184,9,2.499999,-15.111111,69,6
194,9,6.444445,-21.11111,72.55556,6
202,9,4.833333,-18,71,6
201,9,5.222221,-19.777779,67.22222,6
192,9,5.944445,-22.11111,76.44444,6
162,9,14.944444,-18,50.333332,6
194,9,3.833333,-16.88889,60.333332,6
182,9,2.500002,-10,54.333332,6
196,9,4.444445,-17.222221,62.22222,6
201,9,2.500001,-20.222221,76.44444,6
183,9,6.333334,-8.444445,39.11111,6
185,9,2.5,-14.333333,61.333332,6
161,9,8.999999,-18.11111,52.22222,6
186,9,1.777777,-14,59.88889,6
177,9,2.166667,-12.555555,59.333332,6
183,9,4.055555,-17.666666,70,6
195,9,1.833335,-16.88889,60.666668,6
201,9,2.833333,-14.222222,53.88889,6
172,9,9.166667,-13,51.22222,6
190,9,2.500001,-10.888889,41.11111,6
202,9,1.499999,-20.444445,74.888885,6
194,9,4.611112,-22,76.111115,6
180,9,3.333333,-21.555555,77.55556,6
188,9,2.277777,-15.111111,61.77778,6
187,9,5.111111,-14.444445,60.88889,6
185,9,3.111111,-15.111111,60.666668,6
188,9,3.055555,-21.666666,76.55556,6
187,9,3.055555,-13.222222,59.88889,6
161,9,11.5,-16.444445,51.77778,6
202,9,8.333334,-21.333334,71.55556,6
198,9,3.055555,-19.88889,71.888885,6
182,9,3.999999,-17.555555,72.55556,6
193,9,4.5,-20.11111,72.55556,6
180,9,3.111111,-13.333333,59,6
182,9,3,-16.555555,68.111115,6
161,9,10.499999,-16.444445,51.22222,6
191,9,3.277778,-20.555555,74.77778,6
180,9,3.833332,-15.555555,62.333332,6
205,9,2.388889,-18.88889,69.77778,6
162,9,11.666667,-19.333334,53.666668,6
203,9,3.444445,-18.11111,71.66667,6
182,9,8.666666,-7.666666,35.88889,6
196,9,6.777777,-16.88889,57.11111,6
180,9,2.222222,-20.555555,75.44444,6
188,9,6.611112,-9.888889,38,6
189,9,2.444445,-16,63.333332,6
240,9,2.444444,-9.777778,18.555555,7
180,9,3,-12,27.222221,7
162,9,2.666667,-9.666667,23.88889,7
243,9,2,-10.333333,18,7
196,9,2.388889,-9.777778,19.555555,7
196,9,1.888889,-11.888889,24.666666,7
209,9,0.722222,-14.555555,29,7
250,9,1.444444,-8,13.777778,7
177,9,1.444444,-11.444445,24.555555,7
223,9,1.666667,-5.333334,10.444445,7
166,9,2.444445,-13.888889,22.222221,7
217,9,3.944444,-9.333333,18.88889,7
249,9,2.333334,-3.444444,15,7
208,9,1.833333,-11.111111,24.555555,7
150,9,1.722222,-16.444445,23.333334,7
246,9,1.833333,-8.444445,20.444445,7
220,9,0.888889,-3.888889,9.555555,7
243,9,2,-10.333333,18,7
223,9,1.944444,-6.222222,20,7
181,9,0.888889,-12.111111,25.11111,7
197,9,4.944445,-11.444445,27.555555,7
186,9,1.5,-8.222222,16.11111,7
235,9,1.722222,-10,15.777778,7
152,9,2.777777,-16.11111,29.666666,7
162,9,1.944445,-14.888889,29.88889,7
166,9,2.444445,-13.888889,22.222221,7
235,9,1.055556,-7.222222,12.777778,7
220,9,3.666667,-4.888889,11.555555,7
173,9,2.111111,-10.777778,22.333334,7
196,9,1,-3.666667,20.444445,7
248,9,3.222223,-12,26.444445,7
185,9,2.388889,-4.222222,17.555555,7
236,9,2,-8.888889,17.222223,7
218,9,1.666666,-9,12.555555,7
182,9,0.777778,-6.666666,23,7
201,9,2.055556,-11.666667,24.777779,7
183,9,4.722222,-15.888889,26,7
232,9,1,-5.111111,18.11111,7
246,9,5.833334,-14.333333,34.11111,7
184,9,2.666667,-6.555555,18.11111,7
219,9,1.722222,-7.444445,17.222223,7
208,9,2.666667,-10.222222,21.11111,7
191,9,3.111111,-9.222222,18.555555,7
222,9,1.166667,-5.444445,16.11111,7
170,9,0.944444,-16,30.88889,7
240,9,2.055556,-15.666667,27.333334,7
185,9,2.388889,-4.222222,17.555555,7
236,9,3.777777,-11.111111,22.222221,7
233,9,1.722223,-14.777778,33.444447,7
164,9,3.222223,-14.111111,25.555555,7
183,9,2.166667,-8.111111,21,7
209,9,1.388889,-6.222222,16.11111,7
215,9,2.777778,-9.555555,16.444445,7
168,9,0.666666,-12.666667,31.444445,7
222,9,2.611111,-2.333333,11.777778,7
183,9,2.166667,-8.111111,21,7
175,9,1.166666,-15.222222,28.777779,7
223,9,1.666667,-5.333334,10.444445,7
215,9,2.5,-17.11111,30.666666,7
177,9,0.888889,-11.111111,20.777779,7
247,9,7.111111,-2.444444,25.11111,7
167,9,2.055555,-5.111111,17.11111,7
198,9,1.111111,-10.111111,20.777779,7
239,9,2.333333,-8.111111,13.777778,7
245,9,2.166667,-6.888889,14.666667,7
238,9,2.333333,-7.777778,13.888889,7
233,9,2.111111,-5.777778,19.555555,7
245,9,3.166667,-0.555556,7.222222,7
178,9,2.5,-10.777778,30.11111,7
208,9,2.499999,-9.333333,25.333334,7
181,9,1.5,-8,16.222223,7
215,9,4.722222,-17.777779,29.444445,7
196,9,1.333333,-5.444445,18.11111,7
208,9,2.444444,-8,20,7
209,9,1.388889,-6.555555,16.88889,7
166,9,0.722222,-6.444445,16.777779,7
199,9,1.277778,-10.222222,17.88889,7
191,9,3.111111,-9.222222,18.555555,7
215,9,2.555556,-11.555555,24.555555,7
216,9,2.166666,-11,19.11111,7
204,9,3.333333,-12.222222,26,7
199,9,1.388889,-5,19.88889,7
156,9,2,-14.444445,24,7
218,9,1.166667,-9.111111,17.777779,7
176,9,1.166667,-8.666667,17.11111,7
216,9,2.722223,-10.888889,20.555555,7
229,9,1.166666,-10.888889,21.222221,7
232,9,2.277778,-6.666666,17,7
164,9,3,-6,16.88889,7
208,9,1.944444,-11.555555,21.555555,7
236,9,2,-8.888889,17.222223,7
211,9,2.444444,-5.777778,15.888889,7
239,9,2.277778,-8.777778,18.666668,7
248,9,2.111111,-11,32.333336,7
200,9,0.444444,-5.777778,11.444445,7
236,9,3.333333,-8.888889,18.555555,7
187,9,1.444444,-6.222222,19.222221,7
162,9,1.444444,-16.333334,29.555555,7
188,9,2.333333,-7.222222,19.88889,7
234,9,0.888889,-5.222222,8.777778,7
191,9,1.5,-6,11.222222,7
180,9,1.722222,-7.444445,17.777779,7
229,9,2.444445,-7.444445,18.777779,7
157,9,0.777778,-13.333333,23.88889,7
233,9,2.611111,-6.444445,18.777779,7
225,9,1.611111,-5.222222,21.333334,7
240,9,2.111111,-12.444445,28.555555,7
190,9,2.611111,-11.666667,26.555555,7
235,9,1.944445,-14.333333,32.555557,7
182,9,0.722223,-6.444445,23.333334,7
161,9,0.777778,-9.888889,20.444445,7
175,9,2.833333,-8.777778,20.11111,7
165,9,2.444444,-6.888889,17.555555,7
195,9,2.944445,-9.222222,20.11111,7
181,9,2.666667,-7.555555,23.88889,7
226,9,1.111111,-12,24.222221,7
217,9,1.666667,-6.444445,17,7
232,9,2.555556,-10.444445,19.333334,7
163,9,2.5,-7.111111,25.333334,7
203,9,1.944444,-7.222222,18.222221,7
237,9,1.555555,-4.111111,11.222222,7
224,9,3.055556,-14.444445,27.555555,7
164,9,1.277778,-6.333334,14.444445,7
156,9,2,-19.11111,28.333334,7
222,9,1.777778,-9.666667,17.555555,7
246,9,1.722222,0.444444,10.333334,7
203,9,2.944444,-12.222222,25.444445,7
240,9,2.277778,-7.111111,17.333334,7
220,9,2.277778,-2.333333,8.333334,7
236,9,3.333333,-8.888889,18.555555,7
241,9,1.166667,-7.111111,11.888889,7
221,9,1.222222,-5.666666,18,7
179,9,1.555556,-6.111111,16.222223,7
160,9,1.444444,-16.444445,28.555555,7
211,9,1.666667,-7.777778,20.666668,7
206,9,2.166667,-7.555555,20.11111,7
197,9,0.611111,-5.666666,9.888889,7
167,9,7.555555,-7.222222,17.666668,7
162,9,0.944444,-10.666667,22.333334,7
244,9,3.611111,-3.222222,9.555555,7
212,9,1.555556,-6.111111,11.333333,7
224,9,0.944444,-10.333333,18.444445,7
184,9,4.166667,-12.222222,22.222221,7
169,9,1.388888,-11,19.88889,7
172,9,1.333333,-11.222222,20.88889,7
218,9,1.166667,-9.111111,17.777779,7
177,9,2.5,-9.888889,30.88889,7
187,9,2.055556,-6.888889,15.888889,7
203,9,1.333333,-7,15.444445,7
227,9,1.888889,-9.555555,17.444445,7
194,9,2.055556,-10.666667,25.333334,7
187,9,3.555555,-12,25.11111,7
238,9,2.166667,-10.777778,17.444445,7
195,9,0.611111,-4.777778,20.333334,7
210,9,1.833333,-11.666667,19.88889,7
244,9,3,-5.777778,17.11111,7
215,9,0.5,-5.444445,11.222222,7
198,9,1.944445,-7.555555,16.333334,7
189,9,1.166667,-7.666666,16.444445,7
242,9,4.666667,-14.555555,30.555555,7
241,9,1.555556,-10.333333,18.11111,7
220,9,1.444445,-9.222222,19.222221,7
201,9,3.111111,-13.888889,26.88889,7
185,9,1.444445,-7.888889,14.333333,7
189,9,1.222222,-6.111111,18.666668,7
237,9,2.666667,-7,18.777779,7
197,9,4.555555,-9.222222,17.444445,7
194,9,2.277778,-10.888889,26.11111,7
148,9,6.666666,-11.888889,19.444445,7
224,9,3.055556,-14.444445,27.555555,7
237,9,2.333333,-9.111111,18.333334,7
249,9,1.5,-11.888889,18.11111,7
244,9,2.277778,-2.111111,11.888889,7
199,9,0.833334,-8.222222,23.222221,7
249,9,2.888889,-1.666667,10.111111,7
195,9,0.611111,-4.777778,20.333334,7
216,9,0.833333,-5.888889,11.111111,7
197,9,2.388889,-7.222222,15.333333,7
249,9,2.666667,-9.222222,27.555555,7
245,9,1.055555,-12.666667,21.444445,7
233,9,1.166666,-11.111111,17,7
235,9,2.722222,-11.555555,19.222221,7
164,9,1.888889,-4.111111,28.555555,7
227,9,3.166667,-11.555555,17.444445,7
186,9,1.166667,-5.111111,21.11111,7
229,9,2.055555,-10.444445,14.666667,7
236,9,3.055555,-4.888889,14.333333,7
244,9,1.111111,-9.777778,17.222223,7
192,9,2.888889,-3.888889,13.777778,7
169,9,1.611111,-6.444445,18,7
169,9,1.944444,-11.444445,21.333334,7
176,9,2.388889,-9.555555,27.777779,7
167,9,1.5,-6.777778,24.666666,7
243,9,2.555556,-4.111111,9.444445,7
193,9,3.888889,-8.555555,21,7
214,9,1.277778,-5.444445,10.666667,7
189,9,1.000001,-8.222222,23.222221,7
245,9,2.277778,-8.444445,21.222221,7
246,9,2.666666,-10.333333,20,7
248,9,3.166667,-1.555556,18.222221,7
202,9,2.388889,-10.444445,19.777779,7
215,9,1.611111,-8.555555,22.88889,7
181,9,3.277777,-14.555555,28,7
224,9,3.611111,-10.555555,20.555555,7
247,9,2.222222,-9.222222,15.888889,7
186,9,0.777778,-9.555555,22,7
